task_id,base_task_id,image_id,building_id,task_stratum,c2a_rp_eligible,vis_3d,image_path,risk_design_score_A,task_risk_sha256,reference_review_status,formal_use_blocked_until_review
pRbA3pwrgk9_2e5e98be62684eb8b3143fda3059ddde,pRbA3pwrgk9_2e5e98be62684eb8b3143fda3059ddde,pRbA3pwrgk9_2e5e98be62684eb8b3143fda3059ddde,pRbA3pwrgk9,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_2e5e98be62684eb8b3143fda3059ddde.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_2e5e98be62684eb8b3143fda3059ddde.png,3.7199700774518734,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
pRbA3pwrgk9_3851376d4f84494ebdc080b34ddc0f5e,pRbA3pwrgk9_3851376d4f84494ebdc080b34ddc0f5e,pRbA3pwrgk9_3851376d4f84494ebdc080b34ddc0f5e,pRbA3pwrgk9,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_3851376d4f84494ebdc080b34ddc0f5e.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_3851376d4f84494ebdc080b34ddc0f5e.png,4.1083223542983625,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5.png,3.406655903885932,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,stress,false,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494.png,6.457935204966335,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,scope_oos,true
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b.png,4.869512164311926,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
pRbA3pwrgk9_950f2117a6164fbc8d2faff96c40a1e9,pRbA3pwrgk9_950f2117a6164fbc8d2faff96c40a1e9,pRbA3pwrgk9_950f2117a6164fbc8d2faff96c40a1e9,pRbA3pwrgk9,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_950f2117a6164fbc8d2faff96c40a1e9.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_950f2117a6164fbc8d2faff96c40a1e9.png,4.870958848188329,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930.png,5.421113723737568,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
pRbA3pwrgk9_b1477ef96be5470d9881a9f6c9f825ae,pRbA3pwrgk9_b1477ef96be5470d9881a9f6c9f825ae,pRbA3pwrgk9_b1477ef96be5470d9881a9f6c9f825ae,pRbA3pwrgk9,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_b1477ef96be5470d9881a9f6c9f825ae.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_b1477ef96be5470d9881a9f6c9f825ae.png,4.18515573812224,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,stress,false,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad.png,6.410967554034756,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,scope_oos,true
pRbA3pwrgk9_c19e6a85e45d4aae9e9a4b703650132b,pRbA3pwrgk9_c19e6a85e45d4aae9e9a4b703650132b,pRbA3pwrgk9_c19e6a85e45d4aae9e9a4b703650132b,pRbA3pwrgk9,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_c19e6a85e45d4aae9e9a4b703650132b.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_c19e6a85e45d4aae9e9a4b703650132b.png,3.641222615086481,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
pRbA3pwrgk9_ec8f8c12b70e4969ae24adb7031d9312,pRbA3pwrgk9_ec8f8c12b70e4969ae24adb7031d9312,pRbA3pwrgk9_ec8f8c12b70e4969ae24adb7031d9312,pRbA3pwrgk9,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_ec8f8c12b70e4969ae24adb7031d9312.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_ec8f8c12b70e4969ae24adb7031d9312.png,3.7792011405440387,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
pRbA3pwrgk9_ecd2d3d74f1244a19bab0131ca065c26,pRbA3pwrgk9_ecd2d3d74f1244a19bab0131ca065c26,pRbA3pwrgk9_ecd2d3d74f1244a19bab0131ca065c26,pRbA3pwrgk9,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_ecd2d3d74f1244a19bab0131ca065c26.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_ecd2d3d74f1244a19bab0131ca065c26.png,3.8151215271510037,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e.png,4.425093081348839,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,S9hNv5qa7GM,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e.png,4.026439012481026,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee.png,4.331965706250457,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
S9hNv5qa7GM_3c496aedd9d645a5b8d7a7b1b53f0636,S9hNv5qa7GM_3c496aedd9d645a5b8d7a7b1b53f0636,S9hNv5qa7GM_3c496aedd9d645a5b8d7a7b1b53f0636,S9hNv5qa7GM,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_3c496aedd9d645a5b8d7a7b1b53f0636.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_3c496aedd9d645a5b8d7a7b1b53f0636.png,4.080141000259697,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f.png,4.782896096686945,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54.png,3.9780181029537767,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
S9hNv5qa7GM_743e6d37beae4b6482a43ae41e634e67,S9hNv5qa7GM_743e6d37beae4b6482a43ae41e634e67,S9hNv5qa7GM_743e6d37beae4b6482a43ae41e634e67,S9hNv5qa7GM,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_743e6d37beae4b6482a43ae41e634e67.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_743e6d37beae4b6482a43ae41e634e67.png,3.850258508786804,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02.png,3.8595606964736677,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
S9hNv5qa7GM_947f02de64db4ccbbe220a9f9124a815,S9hNv5qa7GM_947f02de64db4ccbbe220a9f9124a815,S9hNv5qa7GM_947f02de64db4ccbbe220a9f9124a815,S9hNv5qa7GM,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_947f02de64db4ccbbe220a9f9124a815.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_947f02de64db4ccbbe220a9f9124a815.png,4.221062455757479,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
S9hNv5qa7GM_b14dbfea048449aa8b8934cbf491a10a,S9hNv5qa7GM_b14dbfea048449aa8b8934cbf491a10a,S9hNv5qa7GM_b14dbfea048449aa8b8934cbf491a10a,S9hNv5qa7GM,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_b14dbfea048449aa8b8934cbf491a10a.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_b14dbfea048449aa8b8934cbf491a10a.png,3.648996607049711,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf.png,4.34198898346523,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
S9hNv5qa7GM_dbcf0a37c275473094e1160770291679,S9hNv5qa7GM_dbcf0a37c275473094e1160770291679,S9hNv5qa7GM_dbcf0a37c275473094e1160770291679,S9hNv5qa7GM,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_dbcf0a37c275473094e1160770291679.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_dbcf0a37c275473094e1160770291679.png,4.532123647701371,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486.png,3.9801475671648716,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d,S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d,S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d,S9hNv5qa7GM,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d.png,4.006341794580582,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,S9hNv5qa7GM,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2.png,4.139632060675147,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a.png,3.6223209441163284,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a.png,5.387348197840864,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
VFuaQ6m2Qom_24d1e0ee55a542b68d600b81eae4f4d4,VFuaQ6m2Qom_24d1e0ee55a542b68d600b81eae4f4d4,VFuaQ6m2Qom_24d1e0ee55a542b68d600b81eae4f4d4,VFuaQ6m2Qom,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_24d1e0ee55a542b68d600b81eae4f4d4.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_24d1e0ee55a542b68d600b81eae4f4d4.png,3.954230822413344,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e.png,4.11082649457379,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,stress,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85.png,6.238125014667176,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,stress,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.png,5.981021984881721,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,retained_local_sensitivity,false
VFuaQ6m2Qom_b6ab88125f984cda94011fef788e23d0,VFuaQ6m2Qom_b6ab88125f984cda94011fef788e23d0,VFuaQ6m2Qom_b6ab88125f984cda94011fef788e23d0,VFuaQ6m2Qom,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_b6ab88125f984cda94011fef788e23d0.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_b6ab88125f984cda94011fef788e23d0.png,3.910361587711784,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,stress,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8.png,7.183628916179173,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VLzqgDo317F_5d3591edd7c546acaf99db40281b3409.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VLzqgDo317F_5d3591edd7c546acaf99db40281b3409.png,5.238411447323805,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
VLzqgDo317F_79ee9be0827a4de19da5b3e475e3ae0a,VLzqgDo317F_79ee9be0827a4de19da5b3e475e3ae0a,VLzqgDo317F_79ee9be0827a4de19da5b3e475e3ae0a,VLzqgDo317F,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VLzqgDo317F_79ee9be0827a4de19da5b3e475e3ae0a.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VLzqgDo317F_79ee9be0827a4de19da5b3e475e3ae0a.png,4.6968172626861255,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
ZMojNkEp431_f1bb3acca4ed4aada739514b1f2a44bd,ZMojNkEp431_f1bb3acca4ed4aada739514b1f2a44bd,ZMojNkEp431_f1bb3acca4ed4aada739514b1f2a44bd,ZMojNkEp431,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/ZMojNkEp431_f1bb3acca4ed4aada739514b1f2a44bd.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/ZMojNkEp431_f1bb3acca4ed4aada739514b1f2a44bd.png,3.6425493453991544,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,zsNo4HB9uLZ,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455.png,3.694259647695755,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
zsNo4HB9uLZ_2e349b06dd94494ea4b887458e4ab4a3,zsNo4HB9uLZ_2e349b06dd94494ea4b887458e4ab4a3,zsNo4HB9uLZ_2e349b06dd94494ea4b887458e4ab4a3,zsNo4HB9uLZ,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_2e349b06dd94494ea4b887458e4ab4a3.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_2e349b06dd94494ea4b887458e4ab4a3.png,3.451308104769738,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
