condition,heldout_building,n_types,worker_id,type_id,support
manual,rPc6DW4iMge,2,W017,0,61
manual,rPc6DW4iMge,3,W017,0,61
manual,rPc6DW4iMge,4,W017,1,61
manual,rPc6DW4iMge,2,W018,0,51
manual,rPc6DW4iMge,3,W018,0,51
manual,rPc6DW4iMge,4,W018,1,51
manual,rPc6DW4iMge,2,W021,0,26
manual,rPc6DW4iMge,3,W021,0,26
manual,rPc6DW4iMge,4,W021,1,26
manual,rPc6DW4iMge,2,W027,0,52
manual,rPc6DW4iMge,3,W027,0,52
manual,rPc6DW4iMge,4,W027,0,52
manual,rPc6DW4iMge,2,W028,0,61
manual,rPc6DW4iMge,3,W028,0,61
manual,rPc6DW4iMge,4,W028,1,61
manual,rPc6DW4iMge,2,W029,0,62
manual,rPc6DW4iMge,3,W029,0,62
manual,rPc6DW4iMge,4,W029,1,62
manual,rPc6DW4iMge,2,W030,0,61
manual,rPc6DW4iMge,3,W030,0,61
manual,rPc6DW4iMge,4,W030,1,61
manual,rPc6DW4iMge,2,W031,0,68
manual,rPc6DW4iMge,3,W031,0,68
manual,rPc6DW4iMge,4,W031,1,68
manual,rPc6DW4iMge,2,W032,0,63
manual,rPc6DW4iMge,3,W032,0,63
manual,rPc6DW4iMge,4,W032,1,63
manual,rPc6DW4iMge,2,W033,0,64
manual,rPc6DW4iMge,3,W033,0,64
manual,rPc6DW4iMge,4,W033,1,64
manual,rPc6DW4iMge,2,W034,0,79
manual,rPc6DW4iMge,3,W034,1,79
manual,rPc6DW4iMge,4,W034,2,79
manual,rPc6DW4iMge,2,W035,0,62
manual,rPc6DW4iMge,3,W035,0,62
manual,rPc6DW4iMge,4,W035,1,62
manual,rPc6DW4iMge,2,W036,0,64
manual,rPc6DW4iMge,3,W036,0,64
manual,rPc6DW4iMge,4,W036,1,64
manual,rPc6DW4iMge,2,W037,1,62
manual,rPc6DW4iMge,3,W037,2,62
manual,rPc6DW4iMge,4,W037,3,62
manual,uNb9QFRL6hY,2,W001,0,56
manual,uNb9QFRL6hY,3,W001,0,56
manual,uNb9QFRL6hY,4,W001,0,56
manual,uNb9QFRL6hY,2,W002,0,50
manual,uNb9QFRL6hY,3,W002,0,50
manual,uNb9QFRL6hY,4,W002,0,50
manual,uNb9QFRL6hY,2,W006,0,55
manual,uNb9QFRL6hY,3,W006,0,55
manual,uNb9QFRL6hY,4,W006,0,55
manual,uNb9QFRL6hY,2,W008,0,56
manual,uNb9QFRL6hY,3,W008,0,56
manual,uNb9QFRL6hY,4,W008,0,56
manual,uNb9QFRL6hY,2,W010,0,55
manual,uNb9QFRL6hY,3,W010,0,55
manual,uNb9QFRL6hY,4,W010,0,55
manual,uNb9QFRL6hY,2,W011,0,55
manual,uNb9QFRL6hY,3,W011,0,55
manual,uNb9QFRL6hY,4,W011,0,55
manual,uNb9QFRL6hY,2,W012,0,53
manual,uNb9QFRL6hY,3,W012,0,53
manual,uNb9QFRL6hY,4,W012,0,53
manual,uNb9QFRL6hY,2,W013,0,54
manual,uNb9QFRL6hY,3,W013,0,54
manual,uNb9QFRL6hY,4,W013,0,54
manual,uNb9QFRL6hY,2,W014,0,44
manual,uNb9QFRL6hY,3,W014,0,44
manual,uNb9QFRL6hY,4,W014,0,44
manual,uNb9QFRL6hY,2,W015,0,56
manual,uNb9QFRL6hY,3,W015,0,56
manual,uNb9QFRL6hY,4,W015,0,56
manual,uNb9QFRL6hY,2,W017,0,54
manual,uNb9QFRL6hY,3,W017,0,54
manual,uNb9QFRL6hY,4,W017,0,54
manual,uNb9QFRL6hY,2,W018,0,43
manual,uNb9QFRL6hY,3,W018,0,43
manual,uNb9QFRL6hY,4,W018,0,43
manual,uNb9QFRL6hY,2,W021,0,24
manual,uNb9QFRL6hY,3,W021,0,24
manual,uNb9QFRL6hY,4,W021,0,24
manual,uNb9QFRL6hY,2,W027,0,43
manual,uNb9QFRL6hY,3,W027,0,43
manual,uNb9QFRL6hY,4,W027,0,43
manual,uNb9QFRL6hY,2,W028,0,53
manual,uNb9QFRL6hY,3,W028,0,53
manual,uNb9QFRL6hY,4,W028,0,53
manual,uNb9QFRL6hY,2,W029,0,54
manual,uNb9QFRL6hY,3,W029,0,54
manual,uNb9QFRL6hY,4,W029,0,54
manual,uNb9QFRL6hY,2,W030,0,53
manual,uNb9QFRL6hY,3,W030,0,53
manual,uNb9QFRL6hY,4,W030,0,53
manual,uNb9QFRL6hY,2,W031,0,59
manual,uNb9QFRL6hY,3,W031,0,59
manual,uNb9QFRL6hY,4,W031,0,59
manual,uNb9QFRL6hY,2,W032,0,55
manual,uNb9QFRL6hY,3,W032,0,55
manual,uNb9QFRL6hY,4,W032,1,55
manual,uNb9QFRL6hY,2,W033,0,55
manual,uNb9QFRL6hY,3,W033,0,55
manual,uNb9QFRL6hY,4,W033,0,55
manual,uNb9QFRL6hY,2,W034,0,71
manual,uNb9QFRL6hY,3,W034,1,71
manual,uNb9QFRL6hY,4,W034,2,71
manual,uNb9QFRL6hY,2,W035,0,54
manual,uNb9QFRL6hY,3,W035,0,54
manual,uNb9QFRL6hY,4,W035,0,54
manual,uNb9QFRL6hY,2,W036,0,56
manual,uNb9QFRL6hY,3,W036,0,56
manual,uNb9QFRL6hY,4,W036,0,56
manual,uNb9QFRL6hY,2,W037,1,55
manual,uNb9QFRL6hY,3,W037,2,55
manual,uNb9QFRL6hY,4,W037,3,55
manual,wc2JMjhGNzB,2,W001,0,64
manual,wc2JMjhGNzB,3,W001,0,64
manual,wc2JMjhGNzB,4,W001,0,64
manual,wc2JMjhGNzB,2,W002,0,57
manual,wc2JMjhGNzB,3,W002,0,57
manual,wc2JMjhGNzB,4,W002,0,57
manual,wc2JMjhGNzB,2,W006,0,64
manual,wc2JMjhGNzB,3,W006,0,64
manual,wc2JMjhGNzB,4,W006,0,64
manual,wc2JMjhGNzB,2,W008,0,64
manual,wc2JMjhGNzB,3,W008,0,64
manual,wc2JMjhGNzB,4,W008,0,64
manual,wc2JMjhGNzB,2,W010,0,64
manual,wc2JMjhGNzB,3,W010,0,64
manual,wc2JMjhGNzB,4,W010,0,64
manual,wc2JMjhGNzB,2,W011,0,63
manual,wc2JMjhGNzB,3,W011,0,63
manual,wc2JMjhGNzB,4,W011,0,63
manual,wc2JMjhGNzB,2,W012,0,62
manual,wc2JMjhGNzB,3,W012,0,62
manual,wc2JMjhGNzB,4,W012,0,62
manual,wc2JMjhGNzB,2,W013,0,63
manual,wc2JMjhGNzB,3,W013,0,63
manual,wc2JMjhGNzB,4,W013,0,63
manual,wc2JMjhGNzB,2,W014,0,53
manual,wc2JMjhGNzB,3,W014,0,53
manual,wc2JMjhGNzB,4,W014,0,53
manual,wc2JMjhGNzB,2,W015,0,64
manual,wc2JMjhGNzB,3,W015,0,64
manual,wc2JMjhGNzB,4,W015,0,64
manual,wc2JMjhGNzB,2,W017,0,62
manual,wc2JMjhGNzB,3,W017,0,62
manual,wc2JMjhGNzB,4,W017,0,62
manual,wc2JMjhGNzB,2,W018,0,52
manual,wc2JMjhGNzB,3,W018,0,52
manual,wc2JMjhGNzB,4,W018,0,52
manual,wc2JMjhGNzB,2,W021,0,28
manual,wc2JMjhGNzB,3,W021,0,28
manual,wc2JMjhGNzB,4,W021,0,28
manual,wc2JMjhGNzB,2,W027,0,53
manual,wc2JMjhGNzB,3,W027,0,53
manual,wc2JMjhGNzB,4,W027,0,53
manual,wc2JMjhGNzB,2,W028,0,62
manual,wc2JMjhGNzB,3,W028,0,62
manual,wc2JMjhGNzB,4,W028,0,62
manual,wc2JMjhGNzB,2,W029,0,63
manual,wc2JMjhGNzB,3,W029,0,63
manual,wc2JMjhGNzB,4,W029,0,63
manual,wc2JMjhGNzB,2,W030,0,63
manual,wc2JMjhGNzB,3,W030,0,63
manual,wc2JMjhGNzB,4,W030,0,63
manual,wc2JMjhGNzB,2,W031,0,67
manual,wc2JMjhGNzB,3,W031,0,67
manual,wc2JMjhGNzB,4,W031,0,67
manual,wc2JMjhGNzB,2,W032,0,64
manual,wc2JMjhGNzB,3,W032,0,64
manual,wc2JMjhGNzB,4,W032,1,64
manual,wc2JMjhGNzB,2,W033,0,64
manual,wc2JMjhGNzB,3,W033,0,64
manual,wc2JMjhGNzB,4,W033,0,64
manual,wc2JMjhGNzB,2,W034,0,79
manual,wc2JMjhGNzB,3,W034,1,79
manual,wc2JMjhGNzB,4,W034,2,79
manual,wc2JMjhGNzB,2,W035,0,63
manual,wc2JMjhGNzB,3,W035,0,63
manual,wc2JMjhGNzB,4,W035,0,63
manual,wc2JMjhGNzB,2,W036,0,65
manual,wc2JMjhGNzB,3,W036,0,65
manual,wc2JMjhGNzB,4,W036,0,65
manual,wc2JMjhGNzB,2,W037,1,63
manual,wc2JMjhGNzB,3,W037,2,63
manual,wc2JMjhGNzB,4,W037,3,63
manual,x8F5xyUWy9e,2,W001,0,68
manual,x8F5xyUWy9e,3,W001,0,68
manual,x8F5xyUWy9e,4,W001,0,68
manual,x8F5xyUWy9e,2,W002,0,62
manual,x8F5xyUWy9e,3,W002,0,62
manual,x8F5xyUWy9e,4,W002,0,62
manual,x8F5xyUWy9e,2,W006,0,68
manual,x8F5xyUWy9e,3,W006,0,68
manual,x8F5xyUWy9e,4,W006,0,68
manual,x8F5xyUWy9e,2,W008,0,68
manual,x8F5xyUWy9e,3,W008,0,68
manual,x8F5xyUWy9e,4,W008,0,68
manual,x8F5xyUWy9e,2,W010,0,68
manual,x8F5xyUWy9e,3,W010,0,68
manual,x8F5xyUWy9e,4,W010,0,68
manual,x8F5xyUWy9e,2,W011,0,67
manual,x8F5xyUWy9e,3,W011,0,67
manual,x8F5xyUWy9e,4,W011,0,67
manual,x8F5xyUWy9e,2,W012,0,66
manual,x8F5xyUWy9e,3,W012,0,66
manual,x8F5xyUWy9e,4,W012,0,66
manual,x8F5xyUWy9e,2,W013,0,67
manual,x8F5xyUWy9e,3,W013,0,67
manual,x8F5xyUWy9e,4,W013,0,67
manual,x8F5xyUWy9e,2,W014,0,57
manual,x8F5xyUWy9e,3,W014,0,57
manual,x8F5xyUWy9e,4,W014,0,57
manual,x8F5xyUWy9e,2,W015,0,68
manual,x8F5xyUWy9e,3,W015,0,68
manual,x8F5xyUWy9e,4,W015,0,68
manual,x8F5xyUWy9e,2,W017,0,66
manual,x8F5xyUWy9e,3,W017,0,66
manual,x8F5xyUWy9e,4,W017,0,66
manual,x8F5xyUWy9e,2,W018,0,56
manual,x8F5xyUWy9e,3,W018,0,56
manual,x8F5xyUWy9e,4,W018,0,56
manual,x8F5xyUWy9e,2,W021,0,29
manual,x8F5xyUWy9e,3,W021,0,29
manual,x8F5xyUWy9e,4,W021,0,29
manual,x8F5xyUWy9e,2,W027,0,56
manual,x8F5xyUWy9e,3,W027,0,56
manual,x8F5xyUWy9e,4,W027,0,56
manual,x8F5xyUWy9e,2,W028,0,65
manual,x8F5xyUWy9e,3,W028,0,65
manual,x8F5xyUWy9e,4,W028,0,65
manual,x8F5xyUWy9e,2,W029,0,66
manual,x8F5xyUWy9e,3,W029,0,66
manual,x8F5xyUWy9e,4,W029,0,66
manual,x8F5xyUWy9e,2,W030,0,67
manual,x8F5xyUWy9e,3,W030,0,67
manual,x8F5xyUWy9e,4,W030,0,67
manual,x8F5xyUWy9e,2,W031,0,72
manual,x8F5xyUWy9e,3,W031,0,72
manual,x8F5xyUWy9e,4,W031,0,72
manual,x8F5xyUWy9e,2,W032,0,68
manual,x8F5xyUWy9e,3,W032,0,68
manual,x8F5xyUWy9e,4,W032,1,68
manual,x8F5xyUWy9e,2,W033,0,68
manual,x8F5xyUWy9e,3,W033,0,68
manual,x8F5xyUWy9e,4,W033,0,68
manual,x8F5xyUWy9e,2,W034,0,87
manual,x8F5xyUWy9e,3,W034,1,87
manual,x8F5xyUWy9e,4,W034,2,87
manual,x8F5xyUWy9e,2,W035,0,66
manual,x8F5xyUWy9e,3,W035,0,66
manual,x8F5xyUWy9e,4,W035,0,66
manual,x8F5xyUWy9e,2,W036,0,68
manual,x8F5xyUWy9e,3,W036,0,68
manual,x8F5xyUWy9e,4,W036,0,68
manual,x8F5xyUWy9e,2,W037,1,67
manual,x8F5xyUWy9e,3,W037,2,67
manual,x8F5xyUWy9e,4,W037,3,67
manual,yqstnuAEVhm,2,W001,0,63
manual,yqstnuAEVhm,3,W001,0,63
manual,yqstnuAEVhm,4,W001,0,63
manual,yqstnuAEVhm,2,W002,0,56
manual,yqstnuAEVhm,3,W002,0,56
manual,yqstnuAEVhm,4,W002,0,56
manual,yqstnuAEVhm,2,W006,0,61
manual,yqstnuAEVhm,3,W006,0,61
manual,yqstnuAEVhm,4,W006,0,61
manual,yqstnuAEVhm,2,W008,0,62
manual,yqstnuAEVhm,3,W008,0,62
manual,yqstnuAEVhm,4,W008,0,62
manual,yqstnuAEVhm,2,W010,0,61
manual,yqstnuAEVhm,3,W010,0,61
manual,yqstnuAEVhm,4,W010,0,61
manual,yqstnuAEVhm,2,W011,0,61
manual,yqstnuAEVhm,3,W011,0,61
manual,yqstnuAEVhm,4,W011,0,61
manual,yqstnuAEVhm,2,W012,0,61
manual,yqstnuAEVhm,3,W012,0,61
manual,yqstnuAEVhm,4,W012,0,61
manual,yqstnuAEVhm,2,W013,0,59
manual,yqstnuAEVhm,3,W013,0,59
manual,yqstnuAEVhm,4,W013,0,59
manual,yqstnuAEVhm,2,W014,0,49
manual,yqstnuAEVhm,3,W014,0,49
manual,yqstnuAEVhm,4,W014,0,49
manual,yqstnuAEVhm,2,W015,0,62
manual,yqstnuAEVhm,3,W015,0,62
manual,yqstnuAEVhm,4,W015,0,62
manual,yqstnuAEVhm,2,W017,0,60
manual,yqstnuAEVhm,3,W017,0,60
manual,yqstnuAEVhm,4,W017,0,60
manual,yqstnuAEVhm,2,W018,0,48
manual,yqstnuAEVhm,3,W018,0,48
manual,yqstnuAEVhm,4,W018,0,48
manual,yqstnuAEVhm,2,W021,0,26
manual,yqstnuAEVhm,3,W021,0,26
manual,yqstnuAEVhm,4,W021,0,26
manual,yqstnuAEVhm,2,W027,0,51
manual,yqstnuAEVhm,3,W027,0,51
manual,yqstnuAEVhm,4,W027,0,51
manual,yqstnuAEVhm,2,W028,0,59
manual,yqstnuAEVhm,3,W028,0,59
manual,yqstnuAEVhm,4,W028,0,59
manual,yqstnuAEVhm,2,W029,0,60
manual,yqstnuAEVhm,3,W029,0,60
manual,yqstnuAEVhm,4,W029,0,60
manual,yqstnuAEVhm,2,W030,0,61
manual,yqstnuAEVhm,3,W030,0,61
manual,yqstnuAEVhm,4,W030,0,61
manual,yqstnuAEVhm,2,W031,0,68
manual,yqstnuAEVhm,3,W031,0,68
manual,yqstnuAEVhm,4,W031,0,68
manual,yqstnuAEVhm,2,W032,0,63
manual,yqstnuAEVhm,3,W032,0,63
manual,yqstnuAEVhm,4,W032,1,63
manual,yqstnuAEVhm,2,W033,0,63
manual,yqstnuAEVhm,3,W033,0,63
manual,yqstnuAEVhm,4,W033,0,63
manual,yqstnuAEVhm,2,W034,0,78
manual,yqstnuAEVhm,3,W034,1,78
manual,yqstnuAEVhm,4,W034,2,78
manual,yqstnuAEVhm,2,W035,0,59
manual,yqstnuAEVhm,3,W035,0,59
manual,yqstnuAEVhm,4,W035,0,59
manual,yqstnuAEVhm,2,W036,0,62
manual,yqstnuAEVhm,3,W036,0,62
manual,yqstnuAEVhm,4,W036,0,62
manual,yqstnuAEVhm,2,W037,1,62
manual,yqstnuAEVhm,3,W037,2,62
manual,yqstnuAEVhm,4,W037,3,62
manual,zsNo4HB9uLZ,2,W001,0,69
manual,zsNo4HB9uLZ,3,W001,0,69
manual,zsNo4HB9uLZ,4,W001,0,69
manual,zsNo4HB9uLZ,2,W002,0,62
manual,zsNo4HB9uLZ,3,W002,0,62
manual,zsNo4HB9uLZ,4,W002,0,62
manual,zsNo4HB9uLZ,2,W006,0,68
manual,zsNo4HB9uLZ,3,W006,0,68
manual,zsNo4HB9uLZ,4,W006,0,68
manual,zsNo4HB9uLZ,2,W008,0,69
manual,zsNo4HB9uLZ,3,W008,0,69
manual,zsNo4HB9uLZ,4,W008,0,69
manual,zsNo4HB9uLZ,2,W010,0,68
manual,zsNo4HB9uLZ,3,W010,0,68
manual,zsNo4HB9uLZ,4,W010,0,68
manual,zsNo4HB9uLZ,2,W011,0,69
manual,zsNo4HB9uLZ,3,W011,0,69
manual,zsNo4HB9uLZ,4,W011,0,69
manual,zsNo4HB9uLZ,2,W012,0,68
manual,zsNo4HB9uLZ,3,W012,0,68
manual,zsNo4HB9uLZ,4,W012,0,68
manual,zsNo4HB9uLZ,2,W013,0,68
manual,zsNo4HB9uLZ,3,W013,0,68
manual,zsNo4HB9uLZ,4,W013,0,68
manual,zsNo4HB9uLZ,2,W014,0,58
manual,zsNo4HB9uLZ,3,W014,0,58
manual,zsNo4HB9uLZ,4,W014,0,58
manual,zsNo4HB9uLZ,2,W015,0,68
manual,zsNo4HB9uLZ,3,W015,0,68
manual,zsNo4HB9uLZ,4,W015,0,68
manual,zsNo4HB9uLZ,2,W017,0,67
manual,zsNo4HB9uLZ,3,W017,0,67
manual,zsNo4HB9uLZ,4,W017,0,67
manual,zsNo4HB9uLZ,2,W018,0,57
manual,zsNo4HB9uLZ,3,W018,0,57
manual,zsNo4HB9uLZ,4,W018,0,57
manual,zsNo4HB9uLZ,2,W021,0,30
manual,zsNo4HB9uLZ,3,W021,0,30
manual,zsNo4HB9uLZ,4,W021,0,30
manual,zsNo4HB9uLZ,2,W027,0,58
manual,zsNo4HB9uLZ,3,W027,0,58
manual,zsNo4HB9uLZ,4,W027,0,58
manual,zsNo4HB9uLZ,2,W028,0,67
manual,zsNo4HB9uLZ,3,W028,0,67
manual,zsNo4HB9uLZ,4,W028,0,67
manual,zsNo4HB9uLZ,2,W029,0,68
manual,zsNo4HB9uLZ,3,W029,0,68
manual,zsNo4HB9uLZ,4,W029,0,68
manual,zsNo4HB9uLZ,2,W030,0,67
manual,zsNo4HB9uLZ,3,W030,0,67
manual,zsNo4HB9uLZ,4,W030,0,67
manual,zsNo4HB9uLZ,2,W031,0,73
manual,zsNo4HB9uLZ,3,W031,0,73
manual,zsNo4HB9uLZ,4,W031,0,73
manual,zsNo4HB9uLZ,2,W032,0,67
manual,zsNo4HB9uLZ,3,W032,0,67
manual,zsNo4HB9uLZ,4,W032,1,67
manual,zsNo4HB9uLZ,2,W033,0,69
manual,zsNo4HB9uLZ,3,W033,0,69
manual,zsNo4HB9uLZ,4,W033,0,69
manual,zsNo4HB9uLZ,2,W034,0,88
manual,zsNo4HB9uLZ,3,W034,1,88
manual,zsNo4HB9uLZ,4,W034,2,88
manual,zsNo4HB9uLZ,2,W035,0,67
manual,zsNo4HB9uLZ,3,W035,0,67
manual,zsNo4HB9uLZ,4,W035,0,67
manual,zsNo4HB9uLZ,2,W036,0,69
manual,zsNo4HB9uLZ,3,W036,0,69
manual,zsNo4HB9uLZ,4,W036,0,69
manual,zsNo4HB9uLZ,2,W037,1,69
manual,zsNo4HB9uLZ,3,W037,2,69
manual,zsNo4HB9uLZ,4,W037,3,69
semi,7y3sRwLe3Va,2,W001,0,24
semi,7y3sRwLe3Va,3,W001,0,24
semi,7y3sRwLe3Va,4,W001,0,24
semi,7y3sRwLe3Va,2,W002,0,22
semi,7y3sRwLe3Va,3,W002,0,22
semi,7y3sRwLe3Va,4,W002,0,22
semi,7y3sRwLe3Va,2,W006,1,19
semi,7y3sRwLe3Va,3,W006,1,19
semi,7y3sRwLe3Va,4,W006,1,19
semi,7y3sRwLe3Va,2,W008,0,20
semi,7y3sRwLe3Va,3,W008,0,20
semi,7y3sRwLe3Va,4,W008,0,20
semi,7y3sRwLe3Va,2,W010,0,21
semi,7y3sRwLe3Va,3,W010,0,21
semi,7y3sRwLe3Va,4,W010,0,21
semi,7y3sRwLe3Va,2,W011,1,20
semi,7y3sRwLe3Va,3,W011,1,20
semi,7y3sRwLe3Va,4,W011,1,20
semi,7y3sRwLe3Va,2,W012,0,21
semi,7y3sRwLe3Va,3,W012,0,21
semi,7y3sRwLe3Va,4,W012,0,21
semi,7y3sRwLe3Va,2,W013,0,22
semi,7y3sRwLe3Va,3,W013,0,22
semi,7y3sRwLe3Va,4,W013,0,22
semi,7y3sRwLe3Va,2,W014,0,20
semi,7y3sRwLe3Va,3,W014,0,20
semi,7y3sRwLe3Va,4,W014,0,20
semi,7y3sRwLe3Va,2,W015,0,20
semi,7y3sRwLe3Va,3,W015,0,20
semi,7y3sRwLe3Va,4,W015,0,20
semi,7y3sRwLe3Va,2,W017,0,19
semi,7y3sRwLe3Va,3,W017,0,19
semi,7y3sRwLe3Va,4,W017,0,19
semi,7y3sRwLe3Va,2,W018,0,21
semi,7y3sRwLe3Va,3,W018,0,21
semi,7y3sRwLe3Va,4,W018,0,21
semi,7y3sRwLe3Va,2,W021,0,17
semi,7y3sRwLe3Va,3,W021,0,17
semi,7y3sRwLe3Va,4,W021,0,17
semi,7y3sRwLe3Va,2,W027,0,22
semi,7y3sRwLe3Va,3,W027,0,22
semi,7y3sRwLe3Va,4,W027,0,22
semi,7y3sRwLe3Va,2,W028,0,22
semi,7y3sRwLe3Va,3,W028,0,22
semi,7y3sRwLe3Va,4,W028,0,22
semi,7y3sRwLe3Va,2,W029,0,22
semi,7y3sRwLe3Va,3,W029,0,22
semi,7y3sRwLe3Va,4,W029,0,22
semi,7y3sRwLe3Va,2,W030,0,22
semi,7y3sRwLe3Va,3,W030,0,22
semi,7y3sRwLe3Va,4,W030,0,22
semi,7y3sRwLe3Va,2,W031,0,22
semi,7y3sRwLe3Va,3,W031,0,22
semi,7y3sRwLe3Va,4,W031,2,22
semi,7y3sRwLe3Va,2,W032,0,22
semi,7y3sRwLe3Va,3,W032,0,22
semi,7y3sRwLe3Va,4,W032,0,22
semi,7y3sRwLe3Va,2,W033,0,20
semi,7y3sRwLe3Va,3,W033,0,20
semi,7y3sRwLe3Va,4,W033,0,20
semi,7y3sRwLe3Va,2,W034,0,23
semi,7y3sRwLe3Va,3,W034,0,23
semi,7y3sRwLe3Va,4,W034,0,23
semi,7y3sRwLe3Va,2,W035,0,20
semi,7y3sRwLe3Va,3,W035,0,20
semi,7y3sRwLe3Va,4,W035,2,20
semi,7y3sRwLe3Va,2,W036,0,19
semi,7y3sRwLe3Va,3,W036,0,19
semi,7y3sRwLe3Va,4,W036,0,19
semi,7y3sRwLe3Va,2,W037,0,20
semi,7y3sRwLe3Va,3,W037,2,20
semi,7y3sRwLe3Va,4,W037,3,20
semi,B6ByNegPMKs,2,W001,0,22
semi,B6ByNegPMKs,3,W001,0,22
semi,B6ByNegPMKs,4,W001,0,22
semi,B6ByNegPMKs,2,W002,0,19
semi,B6ByNegPMKs,3,W002,0,19
semi,B6ByNegPMKs,4,W002,0,19
semi,B6ByNegPMKs,2,W006,1,19
semi,B6ByNegPMKs,3,W006,1,19
semi,B6ByNegPMKs,4,W006,1,19
semi,B6ByNegPMKs,2,W008,0,19
semi,B6ByNegPMKs,3,W008,0,19
semi,B6ByNegPMKs,4,W008,0,19
semi,B6ByNegPMKs,2,W010,0,20
semi,B6ByNegPMKs,3,W010,0,20
semi,B6ByNegPMKs,4,W010,0,20
semi,B6ByNegPMKs,2,W011,1,20
semi,B6ByNegPMKs,3,W011,1,20
semi,B6ByNegPMKs,4,W011,1,20
semi,B6ByNegPMKs,2,W012,0,20
semi,B6ByNegPMKs,3,W012,0,20
semi,B6ByNegPMKs,4,W012,0,20
semi,B6ByNegPMKs,2,W013,0,20
semi,B6ByNegPMKs,3,W013,0,20
semi,B6ByNegPMKs,4,W013,0,20
semi,B6ByNegPMKs,2,W014,0,19
semi,B6ByNegPMKs,3,W014,0,19
semi,B6ByNegPMKs,4,W014,0,19
semi,B6ByNegPMKs,2,W015,0,20
semi,B6ByNegPMKs,3,W015,0,20
semi,B6ByNegPMKs,4,W015,0,20
semi,B6ByNegPMKs,2,W017,0,18
semi,B6ByNegPMKs,3,W017,0,18
semi,B6ByNegPMKs,4,W017,0,18
semi,B6ByNegPMKs,2,W018,0,20
semi,B6ByNegPMKs,3,W018,0,20
semi,B6ByNegPMKs,4,W018,0,20
semi,B6ByNegPMKs,2,W021,0,16
semi,B6ByNegPMKs,3,W021,0,16
semi,B6ByNegPMKs,4,W021,0,16
semi,B6ByNegPMKs,2,W027,0,20
semi,B6ByNegPMKs,3,W027,0,20
semi,B6ByNegPMKs,4,W027,0,20
semi,B6ByNegPMKs,2,W028,0,21
semi,B6ByNegPMKs,3,W028,0,21
semi,B6ByNegPMKs,4,W028,0,21
semi,B6ByNegPMKs,2,W029,0,20
semi,B6ByNegPMKs,3,W029,0,20
semi,B6ByNegPMKs,4,W029,0,20
semi,B6ByNegPMKs,2,W030,0,20
semi,B6ByNegPMKs,3,W030,0,20
semi,B6ByNegPMKs,4,W030,0,20
semi,B6ByNegPMKs,2,W031,0,21
semi,B6ByNegPMKs,3,W031,0,21
semi,B6ByNegPMKs,4,W031,2,21
semi,B6ByNegPMKs,2,W032,0,20
semi,B6ByNegPMKs,3,W032,0,20
semi,B6ByNegPMKs,4,W032,0,20
semi,B6ByNegPMKs,2,W033,0,20
semi,B6ByNegPMKs,3,W033,0,20
semi,B6ByNegPMKs,4,W033,0,20
semi,B6ByNegPMKs,2,W034,0,22
semi,B6ByNegPMKs,3,W034,0,22
semi,B6ByNegPMKs,4,W034,0,22
semi,B6ByNegPMKs,2,W035,0,19
semi,B6ByNegPMKs,3,W035,0,19
semi,B6ByNegPMKs,4,W035,2,19
semi,B6ByNegPMKs,2,W036,0,19
semi,B6ByNegPMKs,3,W036,0,19
semi,B6ByNegPMKs,4,W036,0,19
semi,B6ByNegPMKs,2,W037,0,18
semi,B6ByNegPMKs,3,W037,2,18
semi,B6ByNegPMKs,4,W037,3,18
semi,UwV83HsGsw3,2,W001,0,25
semi,UwV83HsGsw3,3,W001,0,25
semi,UwV83HsGsw3,4,W001,0,25
semi,UwV83HsGsw3,2,W002,0,23
semi,UwV83HsGsw3,3,W002,0,23
semi,UwV83HsGsw3,4,W002,0,23
semi,UwV83HsGsw3,2,W006,1,21
semi,UwV83HsGsw3,3,W006,1,21
semi,UwV83HsGsw3,4,W006,1,21
semi,UwV83HsGsw3,2,W008,0,22
semi,UwV83HsGsw3,3,W008,0,22
semi,UwV83HsGsw3,4,W008,0,22
semi,UwV83HsGsw3,2,W010,0,23
semi,UwV83HsGsw3,3,W010,0,23
semi,UwV83HsGsw3,4,W010,0,23
semi,UwV83HsGsw3,2,W011,1,22
semi,UwV83HsGsw3,3,W011,1,22
semi,UwV83HsGsw3,4,W011,1,22
semi,UwV83HsGsw3,2,W012,0,22
semi,UwV83HsGsw3,3,W012,0,22
semi,UwV83HsGsw3,4,W012,0,22
semi,UwV83HsGsw3,2,W013,0,22
semi,UwV83HsGsw3,3,W013,0,22
semi,UwV83HsGsw3,4,W013,0,22
semi,UwV83HsGsw3,2,W014,0,21
semi,UwV83HsGsw3,3,W014,0,21
semi,UwV83HsGsw3,4,W014,0,21
semi,UwV83HsGsw3,2,W015,0,22
semi,UwV83HsGsw3,3,W015,0,22
semi,UwV83HsGsw3,4,W015,0,22
semi,UwV83HsGsw3,2,W017,0,20
semi,UwV83HsGsw3,3,W017,0,20
semi,UwV83HsGsw3,4,W017,0,20
semi,UwV83HsGsw3,2,W018,0,22
semi,UwV83HsGsw3,3,W018,0,22
semi,UwV83HsGsw3,4,W018,0,22
semi,UwV83HsGsw3,2,W021,0,18
semi,UwV83HsGsw3,3,W021,0,18
semi,UwV83HsGsw3,4,W021,0,18
semi,UwV83HsGsw3,2,W027,0,22
semi,UwV83HsGsw3,3,W027,0,22
semi,UwV83HsGsw3,4,W027,0,22
