worker_id,public_worker_code,task_id,task_code,zh_task_code,inner_id,planned_project_code,assignment_batch_id,expected_completion_order,selected_design_sha,source_assignment_sha256,source_import_sha256,internal_only
31,W031,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,D-008,任务4-008,8,D,C2B_BATCH_A,5,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
31,W031,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,D-012,任务4-012,12,D,C2B_BATCH_A,6,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
31,W031,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,D-041,任务4-041,41,D,C2B_BATCH_A,7,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
31,W031,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,D-045,任务4-045,45,D,C2B_BATCH_A,8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
32,W032,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,D-007,任务4-007,7,D,C2B_BATCH_A,5,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
32,W032,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,D-010,任务4-010,10,D,C2B_BATCH_A,6,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
32,W032,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,D-033,任务4-033,33,D,C2B_BATCH_A,7,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
32,W032,zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,D-046,任务4-046,46,D,C2B_BATCH_A,8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
33,W033,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,D-007,任务4-007,7,D,C2B_BATCH_A,5,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
33,W033,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,D-010,任务4-010,10,D,C2B_BATCH_A,6,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
33,W033,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,D-033,任务4-033,33,D,C2B_BATCH_A,7,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
33,W033,zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,D-046,任务4-046,46,D,C2B_BATCH_A,8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
34,W034,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,D-010,任务4-010,10,D,C2B_BATCH_A,5,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
34,W034,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,D-019,任务4-019,19,D,C2B_BATCH_A,6,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
34,W034,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,D-031,任务4-031,31,D,C2B_BATCH_A,7,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
34,W034,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,D-043,任务4-043,43,D,C2B_BATCH_A,8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
35,W035,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,D-012,任务4-012,12,D,C2B_BATCH_A,5,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
35,W035,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,D-019,任务4-019,19,D,C2B_BATCH_A,6,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
35,W035,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,D-031,任务4-031,31,D,C2B_BATCH_A,7,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
35,W035,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,D-043,任务4-043,43,D,C2B_BATCH_A,8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
36,W036,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,D-002,任务4-002,2,D,C2B_BATCH_A,5,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
36,W036,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,D-009,任务4-009,9,D,C2B_BATCH_A,6,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
36,W036,pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,D-036,任务4-036,36,D,C2B_BATCH_A,7,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
36,W036,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,D-042,任务4-042,42,D,C2B_BATCH_A,8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
37,W037,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,D-002,任务4-002,2,D,C2B_BATCH_A,5,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
37,W037,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,D-009,任务4-009,9,D,C2B_BATCH_A,6,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
37,W037,pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,D-036,任务4-036,36,D,C2B_BATCH_A,7,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
37,W037,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,D-042,任务4-042,42,D,C2B_BATCH_A,8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
6,W006,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,D-021,任务4-021,21,D,C2B_BATCH_A,5,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
6,W006,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,D-025,任务4-025,25,D,C2B_BATCH_A,6,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
6,W006,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,D-027,任务4-027,27,D,C2B_BATCH_A,7,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
6,W006,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,D-040,任务4-040,40,D,C2B_BATCH_A,8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
8,W008,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,D-025,任务4-025,25,D,C2B_BATCH_A,5,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
8,W008,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,D-027,任务4-027,27,D,C2B_BATCH_A,6,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
8,W008,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,D-029,任务4-029,29,D,C2B_BATCH_A,7,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
8,W008,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,D-040,任务4-040,40,D,C2B_BATCH_A,8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,7e66c2aacc7929d11e98df3d918da6fa2cf1cd73c58f19bdd77eeea1e3a4021e,true
