candidate_id,building,n_images,numbers,image_ids,manual_counts,n_manual_ge19,n_manual_ge5,low_candidate,review_state,raw_decision,difficulty_similarity,physical_same_supported,comparable_for_prediction,oos_pending,outcome_exposure,issue_tags,selection_hold_reasons
G175,uNb9QFRL6hY,2,5;22,uNb9QFRL6hY_071ca188c1b7423c947607cc794e9f72;uNb9QFRL6hY_3c97da43516341758224453830954124,0;0,0,0,False,viewed_per_user_statement,待定,待定,False,False,False,False,,主空间或范围可比性未满足
G176,uNb9QFRL6hY,3,6;38;49,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283;uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030;uNb9QFRL6hY_9ec5ebcf3edc44e1ba6dd02e8423e5ed,25;0;0,1,1,False,explicit_discussion,优先候选,可能出现小幅歧义,True,False,False,True,历史结果条件选样,outcome_condition_unresolved;主空间或范围可比性未满足
G177,uNb9QFRL6hY,2,6;64,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283;uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117,25;0,1,1,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G178,uNb9QFRL6hY,7,7;14;48;72;78;79;87,uNb9QFRL6hY_104d12b732794414a42edd37ac554bff;uNb9QFRL6hY_23ed105b1f0f48bbb6ec025df9d313e7;uNb9QFRL6hY_9b675f28ab5f4345bf06ed5c77097426;uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1;uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1;uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1;uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,0;0;0;0;0;0;0,0,0,True,explicit_confirmed,优先候选,预期相近,True,True,False,False,,
G179,uNb9QFRL6hY,9,8;10;19;29;55;65;68;81;86,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e;uNb9QFRL6hY_1434b965c3c147419c4ff40310633b58;uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562;uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd;uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78;uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7;uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d;uNb9QFRL6hY_e8fcf8c5bd324655a25186117151ccbd;uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,23;0;0;5;0;25;5;0;0,2,4,False,explicit_discussion,优先候选,可能出现小幅歧义,True,False,False,False,门口范围歧义,主空间或范围可比性未满足
G180,uNb9QFRL6hY,5,11;16;36;63;73,uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653;uNb9QFRL6hY_28cd285e6d5545dda080d949bb00f1c0;uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d;uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a;uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,0;0;6;25;0,1,2,False,explicit_discussion,待定,可能出现小幅歧义,True,False,True,False,OOS,OOS待定单列;主空间或范围可比性未满足
G181,uNb9QFRL6hY,2,13;15,uNb9QFRL6hY_23ad7b8dbcd14ca8a270eb37da6457cb;uNb9QFRL6hY_26b3b14f6ce047489259ab14d131122d,0;0,0,0,False,viewed_per_user_statement,待定,待定,False,False,False,False,,主空间或范围可比性未满足
G182,uNb9QFRL6hY,2,15;70,uNb9QFRL6hY_26b3b14f6ce047489259ab14d131122d;uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,0;25,1,1,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G183,uNb9QFRL6hY,2,17;51,uNb9QFRL6hY_2d80f7d125794c87aee34d9d46a78304;uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,0;6,0,1,False,viewed_per_user_statement,对照候选,存在明显差异,True,False,False,False,,主空间或范围可比性未满足
G184,uNb9QFRL6hY,9,18;26;41;50;59;60;66;67;88,uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98;uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab;uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3;uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8;uNb9QFRL6hY_b98c9460586e4f138658181461df9f51;uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d;uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449;uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b;uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,0;5;0;23;0;23;5;5;5,2,6,False,explicit_discussion,基础候选,可能出现小幅歧义,True,False,False,True,高难度;跨空间范围选择,inferred_subset;主空间或范围可比性未满足
G185,uNb9QFRL6hY,2,21;25,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9;uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,25;23,2,2,False,viewed_per_user_statement,待定,待定,False,False,False,False,,主空间或范围可比性未满足
G186,uNb9QFRL6hY,2,21;39,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9;uNb9QFRL6hY_732f4a58dc814dc7ad4878f0a6b64196,25;0,1,1,False,viewed_per_user_statement,基础候选,待定,True,False,False,False,,主空间或范围可比性未满足
G187,uNb9QFRL6hY,2,23;52,uNb9QFRL6hY_4bdc9dcd921342d498e9d70a24481f2d;uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,0;25,1,1,False,viewed_per_user_statement,待定,可能出现小幅歧义,True,True,True,False,OOS,OOS待定单列
G188,uNb9QFRL6hY,2,24;32,uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004;uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,0;5,0,1,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G189,uNb9QFRL6hY,4,24;37;83;77,uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004;uNb9QFRL6hY_6d10858fd25f4c06883c28694ade2c00;uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14;uNb9QFRL6hY_ddd25dd6cdec45f1a5222ed50c061b9b,0;0;5;0,0,1,False,explicit_discussion,待定,存在明显差异,True,False,False,False,门洞范围差异,unclear_subset;主空间或范围可比性未满足
G190,uNb9QFRL6hY,2,25;46,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622;uNb9QFRL6hY_930b1d9018914ff6858fac08e204de26,23;0,1,1,False,viewed_per_user_statement,基础候选,待定,True,False,False,False,,主空间或范围可比性未满足
G191,uNb9QFRL6hY,2,30;34,uNb9QFRL6hY_68df002b0bc84182b4141e8f9cd03fae;uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,0;0,0,0,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G192,uNb9QFRL6hY,3,33;54;84,uNb9QFRL6hY_6a99c723d40b429e96a29c8ce7532d1d;uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3;uNb9QFRL6hY_f8acfc899a4c49ddad71fdfcfd899b2f,0;6;0,0,1,True,explicit_confirmed,优先候选,预期相近,True,True,False,False,,
G193,uNb9QFRL6hY,2,34;57,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2;uNb9QFRL6hY_b1aedc485cfa4b47be0977925c3dc799,0;0,0,0,False,viewed_per_user_statement,对照候选,存在明显差异,True,False,False,False,,主空间或范围可比性未满足
G194,uNb9QFRL6hY,2,35;47,uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b;uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,0;26,1,1,False,viewed_per_user_statement,待定,待定,False,False,False,False,,主空间或范围可比性未满足
G195,uNb9QFRL6hY,2,35;62,uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b;uNb9QFRL6hY_bbaa68601ebf4aeba9d8b311413cfc13,0;0,0,0,True,explicit_confirmed,优先候选,预期相近,True,True,False,False,,
G196,uNb9QFRL6hY,2,61;82,uNb9QFRL6hY_baf711edf5524d868702f86e69e566a0;uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,0;5,0,1,False,explicit_discussion,优先候选,预期相近,True,False,False,False,,主空间或范围可比性未满足
G197,uNb9QFRL6hY,2,47;75,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5;uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e,26;0,1,1,True,viewed_per_user_statement,基础候选,可能出现小幅歧义,True,True,False,True,误导性视角,
G198,uNb9QFRL6hY,2,50;61,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8;uNb9QFRL6hY_baf711edf5524d868702f86e69e566a0,23;0,1,1,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G199,uNb9QFRL6hY,2,64;85,uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117;uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc,0;0,0,0,True,explicit_confirmed,优先候选,预期相近,True,True,False,False,,
G200,uNb9QFRL6hY,2,70;74,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384;uNb9QFRL6hY_dba77340b24340be9c7242cba42f1e28,25;0,1,1,True,explicit_confirmed,优先候选,预期相近,True,True,False,False,,
G201,wc2JMjhGNzB,6,1;16;23;27;30;32,wc2JMjhGNzB_026ce91a981c4de3bb9fd2daeb99ec2b;wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607;wc2JMjhGNzB_40ea4145b9e946aab5d56de3ce179c8e;wc2JMjhGNzB_48a93a3b61354385b30974c248c11ef2;wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d;wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07,0;0;0;0;6;0,0,1,True,explicit_discussion,基础候选,可能出现小幅歧义,True,True,False,True,高难度;凸墙细节;遗漏,
G202,wc2JMjhGNzB,5,2;25;26;51;53,wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35;wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d;wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd;wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257;wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,0;0;6;0;23,1,2,True,explicit_discussion,基础候选,可能出现小幅歧义,True,True,False,False,高难度;大歧义,
G203,wc2JMjhGNzB,2,3;18,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee;wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,5;0,0,1,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G204,wc2JMjhGNzB,2,3;20,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee;wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,5;0,0,1,False,viewed_per_user_statement,待定,待定,False,False,False,False,,主空间或范围可比性未满足
G205,wc2JMjhGNzB,5,3;22;29;54;61,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee;wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66;wc2JMjhGNzB_52ed6a0219e84a0bb6db8037ae700366;wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc;wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c,5;0;0;5;0,0,2,True,explicit_confirmed,优先候选,预期相近,True,True,False,False,,
G206,wc2JMjhGNzB,2,4;7,wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde;wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942,0;0,0,0,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G207,wc2JMjhGNzB,4,4;15;40;45,wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde;wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31;wc2JMjhGNzB_77962388887942148ee65c2892600e02;wc2JMjhGNzB_8e093e32e55c4a5dbf453b5e2bf2b24c,0;24;0;0,1,1,True,explicit_confirmed,优先候选,预期相近,True,True,False,False,,
G208,wc2JMjhGNzB,2,6;33,wc2JMjhGNzB_07fb6ea1434a451aa8dc27539ede0991;wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,0;0,0,0,False,viewed_per_user_statement,对照候选,存在明显差异,True,False,False,False,,主空间或范围可比性未满足
G209,wc2JMjhGNzB,3,7;10;46,wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942;wc2JMjhGNzB_12757e972ea64bbfbeb14f7cf5ccaf8b;wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,0;0;7,0,1,False,explicit_discussion,基础候选,可能出现小幅歧义,True,False,False,False,信息条件差异;凸墙遮挡,information_mismatch;主空间或范围可比性未满足
G210,wc2JMjhGNzB,2,8;12,wc2JMjhGNzB_0bef60c301e646c7a2acadfa12e7cdff;wc2JMjhGNzB_1be9e528556447d0897d382ddd408766,0;0,0,0,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G211,wc2JMjhGNzB,3,8;28;44,wc2JMjhGNzB_0bef60c301e646c7a2acadfa12e7cdff;wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd;wc2JMjhGNzB_872459df29ef4f158108fbfcb3225090,0;0;0,0,0,False,explicit_confirmed,待定,待定,True,False,True,False,OOS,OOS待定单列;主空间或范围可比性未满足
G212,wc2JMjhGNzB,3,9;35;64,wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f;wc2JMjhGNzB_6888c169680241f19a903ee49dac3655;wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635,0;0;0,0,0,False,explicit_confirmed,待定,待定,True,False,True,False,OOS,OOS待定单列;主空间或范围可比性未满足
G213,wc2JMjhGNzB,2,10;48,wc2JMjhGNzB_12757e972ea64bbfbeb14f7cf5ccaf8b;wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730,0;0,0,0,False,viewed_per_user_statement,待定,待定,False,False,False,False,,主空间或范围可比性未满足
G214,wc2JMjhGNzB,4,11;34;41;56,wc2JMjhGNzB_1aff3784945741cb892fe1f389a90383;wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573;wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed;wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,0;0;0;0,0,0,False,explicit_discussion,优先候选,可能出现小幅歧义,True,False,False,False,标注范围交界,unclear_subset;主空间或范围可比性未满足
G215,wc2JMjhGNzB,2,11;66,wc2JMjhGNzB_1aff3784945741cb892fe1f389a90383;wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05,0;0,0,0,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G216,wc2JMjhGNzB,2,12;47,wc2JMjhGNzB_1be9e528556447d0897d382ddd408766;wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9,0;0,0,0,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G217,wc2JMjhGNzB,2,13;60,wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9;wc2JMjhGNzB_dda6efcba51c40de8552408953719515,0;23,1,1,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G218,wc2JMjhGNzB,2,14;42,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c;wc2JMjhGNzB_7d90b6268a79425cb15a26ef91d68c96,5;0,0,1,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G219,wc2JMjhGNzB,2,17;37,wc2JMjhGNzB_2880c0784aa0462a8070b30416752de6;wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be,0;0,0,0,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G220,wc2JMjhGNzB,2,17;47,wc2JMjhGNzB_2880c0784aa0462a8070b30416752de6;wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9,0;0,0,0,False,viewed_per_user_statement,待定,待定,False,False,False,False,,主空间或范围可比性未满足
G221,wc2JMjhGNzB,2,17;62,wc2JMjhGNzB_2880c0784aa0462a8070b30416752de6;wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9,0;0,0,0,False,viewed_per_user_statement,基础候选,待定,True,False,False,False,,主空间或范围可比性未满足
G222,wc2JMjhGNzB,4,18;38;57;65,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c;wc2JMjhGNzB_72cf693eb66c4a8a8062080763f50a09;wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940;wc2JMjhGNzB_eae0ac9f6c5b4764a91c789f14a8c2eb,0;0;0;0,0,0,True,viewed_per_user_statement,优先候选,预期相近,True,True,False,False,,
G223,wc2JMjhGNzB,2,20;67,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3;wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,0;5,0,1,False,viewed_per_user_statement,基础候选,待定,True,False,False,False,,主空间或范围可比性未满足
G224,wc2JMjhGNzB,2,21;36,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2;wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b,0;0,0,0,False,viewed_per_user_statement,基础候选,待定,True,False,False,False,,主空间或范围可比性未满足
G225,wc2JMjhGNzB,4,31;47;55;63,wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515;wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9;wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9;wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4,0;0;0;0,0,0,True,explicit_confirmed,基础候选,可能出现小幅歧义,True,True,False,False,凸墙细节;遗漏,
G226,wc2JMjhGNzB,2,39;58,wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623;wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334,0;0,0,0,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G227,wc2JMjhGNzB,2,43;68,wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41;wc2JMjhGNzB_f741f370a16a403a8c758ff77be85a9c,0;0,0,0,False,viewed_per_user_statement,基础候选,待定,True,False,False,False,,主空间或范围可比性未满足
G228,wc2JMjhGNzB,2,48;50,wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730;wc2JMjhGNzB_a4188bbbe166473bb2ecf35bdcbec1f9,0;0,0,0,True,viewed_per_user_statement,优先候选,预期相近,True,True,False,False,,
G229,wc2JMjhGNzB,2,49;52,wc2JMjhGNzB_9d8a625f48194382a0bfb748b1126069;wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78,0;0,0,0,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G230,wc2JMjhGNzB,2,58;59,wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334;wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,0;25,1,1,False,viewed_per_user_statement,对照候选,存在明显差异,True,False,False,False,,主空间或范围可比性未满足
G231,x8F5xyUWy9e,2,1;9,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76;x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,5;25,1,2,False,viewed_per_user_statement,基础候选,待定,True,False,False,False,,主空间或范围可比性未满足
G232,x8F5xyUWy9e,2,1;10,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76;x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7,5;0,0,1,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G233,x8F5xyUWy9e,2,2;3,x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077;x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,0;5,0,1,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G234,x8F5xyUWy9e,4,2;6;7;8,x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077;x8F5xyUWy9e_61dabfb7fecf4f328ad300a6f4b96037;x8F5xyUWy9e_9077f8ffceb943808934837db41e5616;x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,0;0;0;5,0,1,True,viewed_per_user_statement,优先候选,预期相近,True,True,False,False,,
G235,x8F5xyUWy9e,4,3;4;5;11,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6;x8F5xyUWy9e_46b120dde4004bf9ada90cf967c0585b;x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151;x8F5xyUWy9e_c66bbecc057b41a8bb2eaa76c6f072a2,5;0;0;0,0,1,True,viewed_per_user_statement,基础候选,可能出现小幅歧义,True,True,False,True,拐角遗漏,
G236,yqstnuAEVhm,3,1;6;18,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089;yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257;yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,5;6;0,0,2,False,explicit_discussion,待定,可能出现小幅歧义,True,False,False,False,,主空间或范围可比性未满足
G237,yqstnuAEVhm,4,2;5;10;26,yqstnuAEVhm_19e4188fa39244378481dcdb18c42dbe;yqstnuAEVhm_2b3fb4746d414cc6a31729b222ed79b2;yqstnuAEVhm_4ab11dce32f346b2becac29e0ac6e526;yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,0;0;0;25,1,1,True,explicit_confirmed,优先候选,预期相近,True,True,False,False,,
G238,yqstnuAEVhm,2,2;8,yqstnuAEVhm_19e4188fa39244378481dcdb18c42dbe;yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,0;5,0,1,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G239,yqstnuAEVhm,2,3;5,yqstnuAEVhm_1d96a0a27c5a48aa9bd276dc7fe34d9b;yqstnuAEVhm_2b3fb4746d414cc6a31729b222ed79b2,0;0,0,0,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G240,yqstnuAEVhm,2,4;11,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56;yqstnuAEVhm_559e923d612748dd8dce2557c3b4b675,23;0,1,1,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G241,yqstnuAEVhm,2,4;34,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56;yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,23;25,2,2,False,viewed_per_user_statement,基础候选,待定,True,False,False,False,,主空间或范围可比性未满足
G242,yqstnuAEVhm,2,7;17,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1;yqstnuAEVhm_6f4d197078d14d6e944ed6533598a6f9,6;0,0,1,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G243,yqstnuAEVhm,3,7;20;25,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1;yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e;yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,6;0;23,1,2,False,explicit_discussion,基础候选,可能出现小幅歧义,True,False,False,False,信息缺失,主空间或范围可比性未满足
G244,yqstnuAEVhm,2,8;22,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f;yqstnuAEVhm_882f2a028ad249d49fdaabc1ddae789d,5;0,0,1,False,viewed_per_user_statement,基础候选,待定,True,False,False,False,,主空间或范围可比性未满足
G245,yqstnuAEVhm,4,9;29;31;32,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229;yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d;yqstnuAEVhm_e3face7b2196414d95ed97151aa13058;yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,6;5;25;26,2,4,False,viewed_per_user_statement,待定,待定,True,False,False,False,,主空间或范围可比性未满足
G246,yqstnuAEVhm,2,11;15,yqstnuAEVhm_559e923d612748dd8dce2557c3b4b675;yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,0;26,1,1,False,explicit_confirmed,待定,预期相近,True,True,True,False,OOS,OOS待定单列
G247,yqstnuAEVhm,2,11;28,yqstnuAEVhm_559e923d612748dd8dce2557c3b4b675;yqstnuAEVhm_be1f9bddd03847cf964f3b9598c8e5d3,0;0,0,0,False,viewed_per_user_statement,待定,待定,False,False,False,False,,主空间或范围可比性未满足
G248,yqstnuAEVhm,2,11;30,yqstnuAEVhm_559e923d612748dd8dce2557c3b4b675;yqstnuAEVhm_e3a33da5e5334b3fbc96997fc9c269dd,0;0,0,0,False,viewed_per_user_statement,待定,待定,False,False,False,False,,主空间或范围可比性未满足
G249,yqstnuAEVhm,2,12;36,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b;yqstnuAEVhm_fc84c67a0ffd49cf8ffdc32df703bc86,0;0,0,0,True,viewed_per_user_statement,基础候选,可能出现小幅歧义,True,True,False,False,难标,
G250,yqstnuAEVhm,2,13;19,yqstnuAEVhm_64ea2c01d6184c35a9575a3e585a9b75;yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,0;0,0,0,False,viewed_per_user_statement,对照候选,存在明显差异,True,False,False,False,,主空间或范围可比性未满足
G251,yqstnuAEVhm,2,16;21,yqstnuAEVhm_67429c0368af46509d43ac43dcb904e6;yqstnuAEVhm_858240c249474a24b753d21b85056f23,0;0,0,0,False,viewed_per_user_statement,待定,待定,False,False,False,False,,主空间或范围可比性未满足
G252,yqstnuAEVhm,2,21;33,yqstnuAEVhm_858240c249474a24b753d21b85056f23;yqstnuAEVhm_e6ed009322974b1d89c053c04c0849fa,0;0,0,0,False,viewed_per_user_statement,对照候选,存在明显差异,True,False,False,False,,主空间或范围可比性未满足
G253,yqstnuAEVhm,3,23;24;27,yqstnuAEVhm_96960ce9646a41e4bc183d75327fe1c1;yqstnuAEVhm_9cb726b170554b9bacd039d4db246040;yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,0;5;5,0,2,False,viewed_per_user_statement,待定,待定,True,False,False,False,,主空间或范围可比性未满足
G254,zsNo4HB9uLZ,2,1;7,zsNo4HB9uLZ_19b2aa3137ae44f19821ec0f3da4a836;zsNo4HB9uLZ_5e966f4bdbc849f4b2b200e2f8cc49a0,0;0,0,0,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G255,zsNo4HB9uLZ,2,3;5,zsNo4HB9uLZ_2e349b06dd94494ea4b887458e4ab4a3;zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,0;4,0,0,False,viewed_per_user_statement,不支持,待定,False,False,False,False,,主空间或范围可比性未满足
G256,zsNo4HB9uLZ,3,4;13;16,zsNo4HB9uLZ_38260e04f02546a6af3dcaf8689546a2;zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602;zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,0;4;2,0,0,False,viewed_per_user_statement,基础候选,可能出现小幅歧义,True,False,False,False,信息缺失;门口遗漏,主空间或范围可比性未满足
