image_id,condition,priority,expert_tag,review_draft_grade,n_valid,sizes_descending,question,worker_ids,canonical_ids,medoid_canonical_ids,affected_conclusion,user_verdict
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,3,,medium_candidate,5,2;2;1,各支持簇代表的空间范围/点数/转角解释是否真正不同且合理？；单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？；少人数仅作有限观察证据，不据此排除未来少数标法。,W027;W028;W029;W030;W036,c0e23bd981313dc96d38;4ca9095576123a8afec3;60aa2b33dce2beedc029;aa9565bd4989480666d5;77b05f21e38a4a6a984c,c0e23bd981313dc96d38;4ca9095576123a8afec3;77b05f21e38a4a6a984c,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,3,,simple_candidate,6,3;3,各支持簇代表的空间范围/点数/转角解释是否真正不同且合理？；少人数仅作有限观察证据，不据此排除未来少数标法。,W010;W013;W014;W018;W034;W035,9e3ad1f70d2c02b5d41f;fd8bf72140d024b7cca4;93b27e06e9f3739effd4;ba970384157c74921eb4;6608319ee6b1e7808937;99daa7429bbca37b6238,9e3ad1f70d2c02b5d41f;99daa7429bbca37b6238,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,3,,,4,2;1;1,单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？；少人数仅作有限观察证据，不据此排除未来少数标法。,W008;W012;W015;W037,14ac18968586cb14b07a;4b61ee6ece084b2094c8;8ccb0872c31327a3e97d;c018c01538024335ba14,14ac18968586cb14b07a;4b61ee6ece084b2094c8;c018c01538024335ba14,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,3,中等,simple_candidate,5,4;1,单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？；少人数仅作有限观察证据，不据此排除未来少数标法。,W006;W008;W017;W031;W032,f8b24f616d167c27b810;f2a65213a0368b751984;92084aa32f538179d158;5d58f3bc4858f0d343be;d2c9465ce508ba7c1195,f8b24f616d167c27b810;d2c9465ce508ba7c1195,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,3,中等,,4,3;1,单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？；少人数仅作有限观察证据，不据此排除未来少数标法。,W011;W012;W015;W034,702f8663c962b7634220;ec7b9674561060eaad40;b578f0248ceb6441105b;3a3bc0a4eb51fdb493f4,702f8663c962b7634220;3a3bc0a4eb51fdb493f4,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,1,中等,medium_candidate,23,9;7;3;2;1;1,各支持簇代表的空间范围/点数/转角解释是否真正不同且合理？；多数跨簇几何配对仍兼容，是连续定位波动被切开还是语义不同？不要自动合并。；单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,d6f4c71d3816fc9fef4a;81234a56777545e31b9c;561446db19099c48c68e;19253e4ab328902a4d12;bb287f23eb43955e7502;006d495cbff76f46e992;fca31418ca45c43fa616;8d7a436f7ee75b72d1ba;1230dd95959a683bf7aa;8b9ce3b553725840ef9d;8f8f293766eeffd6470a;48e0e1e7a86beb1ce565;d9c1add75dab8315cd34;2de8896d2c2ea564fd37;42264e54a01908d81bbe;acb3d20a4fb6e211d3b1;b7393a16aa19bd7f1989;88b2b69f04caf44309bc;93cf3ac259facb9e83dc;c53730832245059ca129;0e09f3e9552514dbad74;45865dabe049ebace6d2;432c6ebaa6bb7a54b3a9,d6f4c71d3816fc9fef4a;561446db19099c48c68e;006d495cbff76f46e992;2de8896d2c2ea564fd37;d9c1add75dab8315cd34;b7393a16aa19bd7f1989,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,1,中等,,23,7;6;2;2;1;1;1;1;1;1,各支持簇代表的空间范围/点数/转角解释是否真正不同且合理？；多数跨簇几何配对仍兼容，是连续定位波动被切开还是语义不同？不要自动合并。；单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？；已确认修正继续保留，其余无效已单列；有效子集结论如何限定？,W001;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,add487ea63e9bb01;d623e23c25ff6f17;ac36f041bfa78190;ae0d0995727e574c;ae6d6070e397641b;1bba99ddd10d5cc3;10617301d542a20b;1a2d29b10c49284d;0541cfefecf4d012;1fa12b6cb64cfe27;51e9663a6ed29c7f;0615e35bd4e08e07;a334e15731106e5e;ec4505b0e4744e4e;a6e17f93d9114eac;364426d6af6cf0a6;acf66ab0eca22cc1;3192a4c34488ebef;1e45c715efe04bf6;36afcf88229ada00;cd8b1dfaf95e7319;6d05edefd05793bc;40ac299ba105fdef,add487ea63e9bb01;d623e23c25ff6f17;0541cfefecf4d012;ae6d6070e397641b;1bba99ddd10d5cc3;10617301d542a20b;ec4505b0e4744e4e;36afcf88229ada00;6d05edefd05793bc;40ac299ba105fdef,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,1,困难,,23,5;4;4;4;3;1;1;1,各支持簇代表的空间范围/点数/转角解释是否真正不同且合理？；单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？；原困难判断中的“不收敛”指不能统一，还是支持模式集合/份额仍变化？,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,f0749422e452eec8ab7d;4aa250b1a35849403e62;e21b795c3082b91b04f7;a9ffc64727b849e97700;dc3b60d3ab46195c79f2;d568da825a0925474c30;2e29af366c8b907df0ba;efabbdc5b8f3c34605b1;70f54069db5f45b1c3a9;dcc9b22c32e44a2b6aed;6e92af5ad7667f224740;b73663d4e6304415c7df;f155c5b328bfdbe59187;00df94cb0e7cc21280ba;1d1473ea45cef547d01e;4203b3767e3303cffd5c;063a5ec4d91eccc8b4c3;8b3873aaa11c92de279f;511d41c2a1ae8135d56a;1892d2228413184cfbd6;b341f546633829a990db;90b1682c716df1046edd;74ec5ab0599eaeaf4719,f0749422e452eec8ab7d;4aa250b1a35849403e62;e21b795c3082b91b04f7;d568da825a0925474c30;90b1682c716df1046edd;063a5ec4d91eccc8b4c3;1892d2228413184cfbd6;b341f546633829a990db,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,3,,simple_candidate,6,6,少人数仅作有限观察证据，不据此排除未来少数标法。,W006;W010;W013;W014;W018;W034,0ee8571c46f9f9b55099;0a211ea2c0df77e9f508;a667f2faafe82e46c3bb;c1f8df8f0e9125e35db4;4543d3cbfe2301eb05f6;be774848762988355a0c,4543d3cbfe2301eb05f6,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,3,,,4,2;1;1,单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？；少人数仅作有限观察证据，不据此排除未来少数标法。,W001;W028;W030;W032,3aa58d4d74ec42ed12a4;10ab4daf9de2cd3b6859;c2c137240a2b4b27591e;401fdd3b780569d96e33,3aa58d4d74ec42ed12a4;10ab4daf9de2cd3b6859;c2c137240a2b4b27591e,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,3,,medium_candidate,24,19;2;1;1;1,各支持簇代表的空间范围/点数/转角解释是否真正不同且合理？；多数跨簇几何配对仍兼容，是连续定位波动被切开还是语义不同？不要自动合并。；单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,ef6c6984e4f16c67;cbd6d6ed281739e8;f1a7942ad54c9e20;c44e5219f9e4193e;ed061f0733e9b7c0;917375ed9bf4c232;89f4eb027c671d27;76f4aa228126afc1;0866485c13fba238;ddf920fbb138fba7;c47958997351f42e;2dcd0faece1c3627;8a9a3f2c384ef292;f8e972b03fbd99f4;cd8cc0c1540ed63d;5129b3e9aeb05f80;d94dce8e2409d75e;00c9c0032b86bbcb;5c94076772ebc57a;8ef79e670b984365;aeb286b084b52ac4;59884e403caf2b80;9dfb83c45afc5f23;e5e1284390ee6b73,ef6c6984e4f16c67;ed061f0733e9b7c0;917375ed9bf4c232;89f4eb027c671d27;00c9c0032b86bbcb,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,1,困难,difficult_candidate,23,5;4;3;3;2;1;1;1;1;1;1,各支持簇代表的空间范围/点数/转角解释是否真正不同且合理？；单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？；原困难判断中的“不收敛”指不能统一，还是支持模式集合/份额仍变化？,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,0306cba337eb984110ee;1849bc7fd397907c0fdc;d17d0b2e584b2292c1f1;b2371fd8992b71f8f26a;3a99de3022bf33efda0d;f74c671037152e7b23be;aa07e998c7330ad3d3eb;95008ded416834561a81;c52bd6458bd9b8699533;c72ac2a665cd5a8025ca;c5c73b69124bd4813ab3;8f59ffff972415042eba;266064e3bd9d27c4efda;8f2f8f8bfdaec3360646;c7aeb60e2d3b55c2a7dc;597362d2aa07f7db8a02;aaa2559a6db59dcb28a0;81cd8395dbe20dc23478;02946d1a59a1cfe17aef;cd7adf8eb45b561bc952;f26a8da3bc451c32cde9;f765bc60ba41307a048f;354632cf039452bb7976,f74c671037152e7b23be;1849bc7fd397907c0fdc;d17d0b2e584b2292c1f1;3a99de3022bf33efda0d;aa07e998c7330ad3d3eb;266064e3bd9d27c4efda;8f2f8f8bfdaec3360646;c7aeb60e2d3b55c2a7dc;597362d2aa07f7db8a02;81cd8395dbe20dc23478;354632cf039452bb7976,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,3,,medium_candidate,24,19;3;1;1,各支持簇代表的空间范围/点数/转角解释是否真正不同且合理？；多数跨簇几何配对仍兼容，是连续定位波动被切开还是语义不同？不要自动合并。；单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,285a5ac1de5efeac;941c0898a57d3f1a;2498d239ddfc8870;9ddd4523d7b7906f;ffabc19f537baebf;5d4b529359890ec3;c1e19602fd26903e;e944c8e11ed36c40;883cd9a83e580954;1afc429f5faf7c65;94914c8bd46805c9;9296d36ebe81d569;08589c3af25a8b0d;317410f693c7379d;80fbe67225c21eb2;d6563b79ad01a3ad;5658951cb26b6a74;069c8d013f9ff384;f6377d1bf3f1d93a;abffbe9ff5e5e049;b5310b5a5c856240;84737c49b7cb43cb;e37769f9a2907705;3f5307c8e24eadb4,5d4b529359890ec3;3f5307c8e24eadb4;b5310b5a5c856240;84737c49b7cb43cb,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,1,中等,,24,15;3;2;1;1;1;1,各支持簇代表的空间范围/点数/转角解释是否真正不同且合理？；多数跨簇几何配对仍兼容，是连续定位波动被切开还是语义不同？不要自动合并。；单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,2cb4cd43495e4462;35106d58264638aa;aeaf2ad30c3fe9b9;aba22d3e3811e1e8;0bc46f1a3b806213;d1d8b27617cb0ec5;0bbfe0599bf5bc91;edcd6c71a1b268da;6c5856c1f7aa16d9;e9fe122a6030b153;32708a527ceab167;08273d75b652c174;474b1e7bf36766ad;11bfb64ccd2445aa;1b1c8090db93570b;24e4fbb4ada90859;acdca7ecab43b62d;28c293e3f02cd5e8;9b37138fe91ff43e;cc489ed26e6a6e97;1712a484cb125952;1ca02860b4a7e7d2;825fe47e013bea16;765e8580e5786a73,2cb4cd43495e4462;aeaf2ad30c3fe9b9;24e4fbb4ada90859;11bfb64ccd2445aa;9b37138fe91ff43e;cc489ed26e6a6e97;765e8580e5786a73,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,3,困难,,5,2;1;1;1,单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？；原困难判断中的“不收敛”指不能统一，还是支持模式集合/份额仍变化？；少人数仅作有限观察证据，不据此排除未来少数标法。,W011;W015;W031;W032;W033,81702024cb6333973ce6;f78931e744dcb44323b8;63597564c489c761152b;c3008da1d11064bd3531;9013342fd86225b281ba,81702024cb6333973ce6;f78931e744dcb44323b8;63597564c489c761152b;9013342fd86225b281ba,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,3,中等,,5,4;1,单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？；少人数仅作有限观察证据，不据此排除未来少数标法。,W008;W011;W031;W032;W033,e2af3853afde2a84287b;c56be6e4f5a0291cbfe7;0e9176654eefd5c9e285;586816fed8c7e04af03d;353881dfb47a1686a026,e2af3853afde2a84287b;586816fed8c7e04af03d,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,3,简单,simple_candidate,5,4;1,单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？；少人数仅作有限观察证据，不据此排除未来少数标法。,W011;W015;W033;W034;W037,99a8d85e0a09165ed320;063a04f15b4aa1089409;7a0778c91977ce16bfb0;bcadc37ee0819d4ead2d;adafd30448bdc86059f9,99a8d85e0a09165ed320;bcadc37ee0819d4ead2d,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,3,简单,,5,3;1;1,单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？；少人数仅作有限观察证据，不据此排除未来少数标法。,W001;W012;W014;W018;W031,8024c676ff7c3f775432;788e7e1c7924718866a4;3d3fca86654cbfeba8a0;b7e5ac04265464d25c70;1ff1c3fea69357e03c76,8024c676ff7c3f775432;788e7e1c7924718866a4;1ff1c3fea69357e03c76,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,3,简单,medium_candidate,24,20;3;1,各支持簇代表的空间范围/点数/转角解释是否真正不同且合理？；多数跨簇几何配对仍兼容，是连续定位波动被切开还是语义不同？不要自动合并。；单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,8f088bc3d38ce05a;8e684346a4358fa7;5e47fb68e3f9fb49;ae126ae09cc9ca1f;1707cddacfb80ad2;97049183eb982350;d366bcd1ee684385;86c80ddc2433f7df;0fb974eb2f3144ee;b0116da2af71a4ec;2204ad06a7cf0671;6c11bfc31b800170;8432135564249be4;2d11509a2a34dd12;5f299b513566ad1a;35bcb2e3bb463fbe;1b1242219c2a6b5a;1e6add292cbf2f86;0b683b9145a1499d;be5cbd7a2c3bc0a5;e0aef323a89f86e9;b3865e9a7310a075;3fa5ce5607ee297c;01e195ec3ec5f727,d366bcd1ee684385;1e6add292cbf2f86;b3865e9a7310a075,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,3,,simple_candidate,5,5,少人数仅作有限观察证据，不据此排除未来少数标法。,W001;W002;W015;W034;W037,be6e1ce12bbf6a8518ab;64bf2865bf8cc00abbb3;7ea7af8cde9303da75a6;f2e875725d4790e9d5ca;1a1c2c31064afdc74f07,7ea7af8cde9303da75a6,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,3,困难,,5,1;1;1;1;1,单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？；原困难判断中的“不收敛”指不能统一，还是支持模式集合/份额仍变化？；少人数仅作有限观察证据，不据此排除未来少数标法。,W001;W002;W012;W034;W037,b593f337fea5cb8bf3f2;9e5409147dcedaf906b7;16f88794bfabdd24c227;8f3735d531f44f7b44c8;6bcb7c06bee48a668fc1,b593f337fea5cb8bf3f2;9e5409147dcedaf906b7;16f88794bfabdd24c227;8f3735d531f44f7b44c8;6bcb7c06bee48a668fc1,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,3,简单,simple_candidate,24,24,,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,38c831d7706e9046;82cd729ad5975e4a;b39330c925be7bca;718f9a7977eee15c;841caf4abb7eaa52;71c3fbe3be68835e;4c4912b0914f2ee7;d6079c1a5e69171f;2d417fac9115ecf1;14fd2cc7ba5cecd1;842c3091ac075c7f;a68bd1f57ea06d4c;f88ad9a4b345473b;7b3dcabd7dc4a947;770a076dd37bf7a2;e8abf5fd61098d96;f06d4161c6ebe577;7afc4772ffea5f6e;41f3d9bdae59e491;99856c3553ce2669;98f2bdce782afe53;dd12b2d997381039;b92cd1db2b605d45;8646037ff7da90bd,b39330c925be7bca,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,困难,,6,2;1;1;1;1,单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？；原困难判断中的“不收敛”指不能统一，还是支持模式集合/份额仍变化？；少人数仅作有限观察证据，不据此排除未来少数标法。,W013;W014;W028;W029;W034;W035,f2c02631f6c62e58089e;cd704d1ba32661d8d74e;0a731b8cdc864c572e8b;41a7f33047a9e0342ac0;3e41c936412b1a992027;d1099761985f8bcdd357,f2c02631f6c62e58089e;0a731b8cdc864c572e8b;41a7f33047a9e0342ac0;3e41c936412b1a992027;d1099761985f8bcdd357,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,3,,,6,2;1;1;1;1,单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？；少人数仅作有限观察证据，不据此排除未来少数标法。,W001;W002;W011;W012;W015;W034,62ca76d9e84ab7370421;203bd6757c614dae7d28;ff368b2d52c03c9c2c5d;ebb6ff386a289d1366df;f59447dc61818803cfc6;745e6f7ed41f5f3abf93,62ca76d9e84ab7370421;203bd6757c614dae7d28;ebb6ff386a289d1366df;f59447dc61818803cfc6;745e6f7ed41f5f3abf93,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,3,,simple_candidate,4,4,少人数仅作有限观察证据，不据此排除未来少数标法。,W006;W033;W034;W035,f716e6d6a95b3228e48c;71f8e55558d74259a5eb;2ec85790145647163c24;bad9e0cac20a7347fbd5,f716e6d6a95b3228e48c,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,3,,medium_candidate,7,5;2,各支持簇代表的空间范围/点数/转角解释是否真正不同且合理？；少人数仅作有限观察证据，不据此排除未来少数标法。,W006;W008;W010;W017;W018;W031;W034,a59dbe372c746bd7a7ac;846f35a4fc23776b55a2;383c4d3f2da8086009f3;19607f73ad540646568e;d0bcda333eddee24fe3c;7827115ee28a13736728;12de7c2bb761564cdeed,a59dbe372c746bd7a7ac;7827115ee28a13736728,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,3,,simple_candidate,5,4;1,单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？；少人数仅作有限观察证据，不据此排除未来少数标法。,W001;W011;W014;W031;W036,2293abd04e66d525f147;8efaa4e2bbb1955244ea;d2e536ac825ae4aa65e4;99107f36d276c5bca39b;2c90d306c009cea79158,8efaa4e2bbb1955244ea;99107f36d276c5bca39b,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,1,困难,difficult_candidate,23,5;4;3;3;2;2;1;1;1;1,各支持簇代表的空间范围/点数/转角解释是否真正不同且合理？；单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？；原困难判断中的“不收敛”指不能统一，还是支持模式集合/份额仍变化？,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,decd9e3adcbe39aed044;014b4e58073b849f7ed9;ae7096d6a5b271deaac2;f235b3c540b6882e63cb;cc4b77a1e08c03d24b8b;45c7e6b9c0f075b709c5;b1ce4141a47902a64e35;8f784855d8bd4f3a9024;23115303fffe0aeeb5be;ea7fabdfe31667749db1;097614c2e4d646b9059e;9468385d865a6955cb73;0a79e9b207c32db39202;64a7b681289e1d9e5c28;0ba3c33cb0e05abf58ae;e0a58597afa7f260d97e;d704f69a1c7c5327e638;c6821c31452459c11f75;ea7f2a3fdcd3a9d42d55;9d17cd836d7fc38ad108;1f84dbf5541abdd7a52b;35e84449b82da019aab5;303a694734e00bd95c83,decd9e3adcbe39aed044;014b4e58073b849f7ed9;ae7096d6a5b271deaac2;ea7fabdfe31667749db1;b1ce4141a47902a64e35;0a79e9b207c32db39202;64a7b681289e1d9e5c28;9d17cd836d7fc38ad108;d704f69a1c7c5327e638;303a694734e00bd95c83,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,3,简单,simple_candidate,5,5,少人数仅作有限观察证据，不据此排除未来少数标法。,W008;W017;W031;W032;W033,33bdbff1a089ed14dc7d;552c1b3f60b73454472d;781137e8fd1870d81989;63001f819a4a6b408ae2;11f33474cc2384e6f703,33bdbff1a089ed14dc7d,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,3,简单,,4,2;1;1,单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？；少人数仅作有限观察证据，不据此排除未来少数标法。,W001;W027;W028;W030,9c1492ecc8c50ab46ddd;b5e0d24f44539999b6ed;c6c2970a6c0a7eb457e5;2052df34f859227bd40f,9c1492ecc8c50ab46ddd;b5e0d24f44539999b6ed;c6c2970a6c0a7eb457e5,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,3,,medium_candidate,23,13;5;2;2;1,各支持簇代表的空间范围/点数/转角解释是否真正不同且合理？；单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？；已确认修正继续保留，其余无效已单列；有效子集结论如何限定？,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036,bf873396ed958402;4d8dc2ea8c102fb8;e27edeeb62e1436c;6787669990caab70;77b417099208b338;1b768d94b7e12113;3ad402df64a0a96d;1fc40a12c31384b6;4e5ccdb484e7a3e8;ef6aed7c0e434e1f;8f824b27f655df1a;c2a00471a2bfd23a;cd71311dec667852;3e49e2f4d3cfd637;5d978e819e3deb53;f9cabcf7e798da81;fa501f1f267f767a;5da2adcd7638310f;9b8a1ae0754380a9;5b4d888cc3324e13;1d36d28089de7575;eb266c3e12d21893;19e9c481bd38d47c,4d8dc2ea8c102fb8;e27edeeb62e1436c;77b417099208b338;5da2adcd7638310f;9b8a1ae0754380a9,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,3,,medium_candidate,24,12;11;1,各支持簇代表的空间范围/点数/转角解释是否真正不同且合理？；多数跨簇几何配对仍兼容，是连续定位波动被切开还是语义不同？不要自动合并。；单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,b56fb0f8553a75cf;e159a8e6dc000639;44e202efdaaa1086;07295986e75ee411;418f3b1d89b36db3;c17faf5a48e89320;39b76bef6310a8de;e62338b4626f0c8a;0f472f196824d00e;3bb306297047e08a;9f011df25dac7cb9;2465e9f86fa1749d;142dfc3f9b37cb3a;04402852e137134a;6d5bfd0e6ab9e18e;647faae2aa06a545;cd1c84f77a0c7939;6ebc8dfc41b13c26;6748e788317900ca;b2d31089375e1c21;21d64fd644d36dc1;4772c8f425d3b5bc;8b3d88c46980bf67;8b13b6ce6d4038a5,cd1c84f77a0c7939;04402852e137134a;6748e788317900ca,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,3,,medium_candidate,23,15;7;1,各支持簇代表的空间范围/点数/转角解释是否真正不同且合理？；多数跨簇几何配对仍兼容，是连续定位波动被切开还是语义不同？不要自动合并。；单人标法是合理少数/尚未获得重复支持，还是可指出具体错误？,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,c6a0dacbc82fcd8d74f2;ffd4f687673b44d2ffb4;5de6ccb2c6c424e63a1f;e22f9f25476a29b9265f;fb2bc3c1a1ab95404b2a;3df38a56b200e7f043f5;e1db3136aee3813a438a;b52bc566db82d02db16e;83fb8bbcdcb7e70a0597;099f4ec32f8c8013e8b0;be619ba0b00b38072876;3f55c49d23e044184588;78dc36e89fc34111fd75;036f0b79fcb891d33e1d;e4af7c47e67b1c37bb93;ad2a6827eaaf625d72c4;f2617cc49b4c3cd19938;27d6bc8646fb2b446424;48a03efd0568d764b14c;23f6609f87c66a85d17b;9971c6aae0055fa67213;f447db699b5c09a195ce;4f044fa1f2070a2eeaa3,78dc36e89fc34111fd75;f447db699b5c09a195ce;4f044fa1f2070a2eeaa3,中等/困难初步边界；数字簇是否具有合理空间解释；整体和支持核心的收敛是否混淆,
