annotator_id,task_id,project_id,dataset_group,condition,image_id,base_image_key,task_final_scope,task_scope_adjudication_source,geometry_gold_status,geometry_gold_validation_level,geometry_gold_source,geometry_gold_task_id,geometry_evidence_role,geometry_scoring_role,manual_anchor_role,manual_anchor_primary_possible,admission_anchor_role,admission_anchor_possible,geometry_alignment_status,dry_run,notes
36,3128,39,PreScreen_manual,manual,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:509,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
37,3128,39,PreScreen_manual,manual,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:509,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
26,3129,39,PreScreen_manual,manual,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:510,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
27,3129,39,PreScreen_manual,manual,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:510,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
28,3129,39,PreScreen_manual,manual,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:510,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
29,3129,39,PreScreen_manual,manual,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:510,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
30,3129,39,PreScreen_manual,manual,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:510,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
31,3129,39,PreScreen_manual,manual,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:510,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
32,3129,39,PreScreen_manual,manual,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:510,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
33,3129,39,PreScreen_manual,manual,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:510,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
34,3129,39,PreScreen_manual,manual,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:510,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
35,3129,39,PreScreen_manual,manual,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:510,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
36,3129,39,PreScreen_manual,manual,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:510,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
37,3129,39,PreScreen_manual,manual,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:510,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
26,3130,39,PreScreen_manual,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:533,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
27,3130,39,PreScreen_manual,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:533,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
28,3130,39,PreScreen_manual,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:533,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
29,3130,39,PreScreen_manual,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:533,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
30,3130,39,PreScreen_manual,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:533,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
31,3130,39,PreScreen_manual,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:533,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
32,3130,39,PreScreen_manual,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:533,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
33,3130,39,PreScreen_manual,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:533,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
34,3130,39,PreScreen_manual,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:533,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
35,3130,39,PreScreen_manual,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:533,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
36,3130,39,PreScreen_manual,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:533,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
37,3130,39,PreScreen_manual,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:533,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
26,3131,39,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
27,3131,39,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
28,3131,39,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
29,3131,39,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
30,3131,39,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
31,3131,39,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
32,3131,39,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
33,3131,39,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
34,3131,39,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
35,3131,39,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
36,3131,39,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
37,3131,39,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
26,3132,39,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
27,3132,39,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
28,3132,39,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
29,3132,39,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
30,3132,39,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
31,3132,39,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
32,3132,39,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
33,3132,39,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
34,3132,39,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
35,3132,39,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
36,3132,39,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
37,3132,39,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
26,3133,39,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
27,3133,39,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
28,3133,39,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
29,3133,39,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
30,3133,39,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
31,3133,39,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
32,3133,39,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
33,3133,39,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
34,3133,39,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
35,3133,39,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
36,3133,39,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
37,3133,39,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
26,3134,39,PreScreen_manual,manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:556,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
27,3134,39,PreScreen_manual,manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:556,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
28,3134,39,PreScreen_manual,manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:556,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
29,3134,39,PreScreen_manual,manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:556,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
30,3134,39,PreScreen_manual,manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:556,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
31,3134,39,PreScreen_manual,manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:556,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
32,3134,39,PreScreen_manual,manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:556,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
33,3134,39,PreScreen_manual,manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:556,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
34,3134,39,PreScreen_manual,manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:556,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
35,3134,39,PreScreen_manual,manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:556,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
36,3134,39,PreScreen_manual,manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:556,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
37,3134,39,PreScreen_manual,manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:556,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
26,3135,39,PreScreen_manual,manual,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:559,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
27,3135,39,PreScreen_manual,manual,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:559,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
28,3135,39,PreScreen_manual,manual,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:559,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
