schema_version,table_name,field_name,data_type,description_zh,missing_semantics_zh,source_role
uncertainty_substrate_v1,reference_measurement.csv,canonical_annotation_id,string,规范选中的标注记录身份；字符串。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,reference_measurement.csv,proposal_id,string,reference_measurement.csv 的稳定机器字段 `proposal_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,reference_measurement.csv,stage,string,统一阶段：P1、C1、C2-B 或 C2-A-RP。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,reference_measurement.csv,block_index,integer_or_blank,C2-A-RP 独立 block 编号；其他阶段为 0。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,reference_measurement.csv,base_task_id,string,reference_measurement.csv 的稳定机器字段 `base_task_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,reference_measurement.csv,worker_id,string,reference_measurement.csv 的稳定机器字段 `worker_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,reference_measurement.csv,measurement_role,string,reference_measurement.csv 的稳定机器字段 `measurement_role`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,reference_measurement.csv,metric_name,string,reference_measurement.csv 的稳定机器字段 `metric_name`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,reference_measurement.csv,raw_metric_value,number_or_blank,历史来源中的原始连续值；reference 不可用时仅作 provenance。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,reference_measurement.csv,measurement_value,number_or_blank,仅在 reference 可用时提供的连续测量值。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,reference_measurement.csv,measurement_status,string,reference_measurement.csv 的稳定机器字段 `measurement_status`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,reference_measurement.csv,reference_identity,string,reference_measurement.csv 的稳定机器字段 `reference_identity`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,reference_measurement.csv,reference_sha256,string,reference_measurement.csv 的稳定机器字段 `reference_sha256`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,reference_measurement.csv,reference_type,string,reference_measurement.csv 的稳定机器字段 `reference_type`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,reference_measurement.csv,reference_quality_status,string,reference_measurement.csv 的稳定机器字段 `reference_quality_status`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,reference_measurement.csv,historical_eligibility_status,string,reference_measurement.csv 的稳定机器字段 `historical_eligibility_status`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,reference_measurement.csv,source_path,string,reference_measurement.csv 的稳定机器字段 `source_path`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,reference_measurement.csv,source_sha256,string,reference_measurement.csv 的稳定机器字段 `source_sha256`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,schema_version,string,active_time_context.csv 的稳定机器字段 `schema_version`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,canonical_annotation_id,string,规范选中的标注记录身份；字符串。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,stage,string,统一阶段：P1、C1、C2-B 或 C2-A-RP。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,block_index,integer_or_blank,C2-A-RP 独立 block 编号；其他阶段为 0。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,project_id,string,active_time_context.csv 的稳定机器字段 `project_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,runtime_task_id,string,active_time_context.csv 的稳定机器字段 `runtime_task_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,base_task_id,string,active_time_context.csv 的稳定机器字段 `base_task_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,raw_condition,string,原始条件码，不承担 task lane 或 scope 的复合语义。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,worker_id,string,active_time_context.csv 的稳定机器字段 `worker_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,active_time_seconds,number_or_blank,冻结 task-worker active time；缺失不补零。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,active_time_formal_available,boolean,active_time_context.csv 的稳定机器字段 `active_time_formal_available`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,historical_active_time_eligibility_status,string,active_time_context.csv 的稳定机器字段 `historical_active_time_eligibility_status`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,timing_status,string,active_time_context.csv 的稳定机器字段 `timing_status`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,timing_rule_version,string,active_time_context.csv 的稳定机器字段 `timing_rule_version`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,active_time_source,string,active_time_context.csv 的稳定机器字段 `active_time_source`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,active_time_source_file,string,active_time_context.csv 的稳定机器字段 `active_time_source_file`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,active_time_event_count,integer_or_blank,active_time_context.csv 的稳定机器字段 `active_time_event_count`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,active_time_session_count,integer_or_blank,active_time_context.csv 的稳定机器字段 `active_time_session_count`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,lead_time_seconds,number_or_blank,Label Studio lead time；始终与 active time 分列。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,lead_time_status,string,active_time_context.csv 的稳定机器字段 `lead_time_status`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,lead_time_is_active_time,string,active_time_context.csv 的稳定机器字段 `lead_time_is_active_time`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_time_context.csv,event_fragment_role,string,active_time_context.csv 的稳定机器字段 `event_fragment_role`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,schema_version,string,active_event_fact.csv 的稳定机器字段 `schema_version`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,raw_event_id,string,active_event_fact.csv 的稳定机器字段 `raw_event_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,raw_source_collection,string,active_event_fact.csv 的稳定机器字段 `raw_source_collection`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,raw_event_stage,string,active_event_fact.csv 的稳定机器字段 `raw_event_stage`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,stage,string,统一阶段：P1、C1、C2-B 或 C2-A-RP。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,block_index,integer_or_blank,C2-A-RP 独立 block 编号；其他阶段为 0。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,in_formal_stage_scope,string,active_event_fact.csv 的稳定机器字段 `in_formal_stage_scope`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,source_path,string,active_event_fact.csv 的稳定机器字段 `source_path`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,source_sha256,string,active_event_fact.csv 的稳定机器字段 `source_sha256`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,source_line,string,active_event_fact.csv 的稳定机器字段 `source_line`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,project_id,string,active_event_fact.csv 的稳定机器字段 `project_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,runtime_task_id,string,active_event_fact.csv 的稳定机器字段 `runtime_task_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,annotator_id,string,active_event_fact.csv 的稳定机器字段 `annotator_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,annotation_id,string,active_event_fact.csv 的稳定机器字段 `annotation_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,session_id,string,active_event_fact.csv 的稳定机器字段 `session_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,timestamp,string,active_event_fact.csv 的稳定机器字段 `timestamp`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,server_received_at,string,active_event_fact.csv 的稳定机器字段 `server_received_at`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,page_type,string,active_event_fact.csv 的稳定机器字段 `page_type`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,page_gate_eligible,string,active_event_fact.csv 的稳定机器字段 `page_gate_eligible`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,page_gate_reason,string,active_event_fact.csv 的稳定机器字段 `page_gate_reason`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,store_mismatch_present,string,active_event_fact.csv 的稳定机器字段 `store_mismatch_present`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,active_seconds_fragment,number_or_blank,active_event_fact.csv 的稳定机器字段 `active_seconds_fragment`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,active_seconds_fragment_role,number_or_blank,active_event_fact.csv 的稳定机器字段 `active_seconds_fragment_role`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_event_fact.csv,raw_event_json,json_string,active_event_fact.csv 的稳定机器字段 `raw_event_json`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_session_fact.csv,schema_version,string,active_session_fact.csv 的稳定机器字段 `schema_version`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_session_fact.csv,active_session_id,string,active_session_fact.csv 的稳定机器字段 `active_session_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_session_fact.csv,raw_source_collections,string,active_session_fact.csv 的稳定机器字段 `raw_source_collections`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_session_fact.csv,raw_event_stages,string,active_session_fact.csv 的稳定机器字段 `raw_event_stages`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_session_fact.csv,stage,string,统一阶段：P1、C1、C2-B 或 C2-A-RP。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_session_fact.csv,block_index,integer_or_blank,C2-A-RP 独立 block 编号；其他阶段为 0。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_session_fact.csv,project_id,string,active_session_fact.csv 的稳定机器字段 `project_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_session_fact.csv,runtime_task_id,string,active_session_fact.csv 的稳定机器字段 `runtime_task_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_session_fact.csv,annotator_id,string,active_session_fact.csv 的稳定机器字段 `annotator_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_session_fact.csv,session_id,string,active_session_fact.csv 的稳定机器字段 `session_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_session_fact.csv,event_count,integer_or_blank,active_session_fact.csv 的稳定机器字段 `event_count`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_session_fact.csv,event_fragment_sum_audit_seconds,number_or_blank,active_session_fact.csv 的稳定机器字段 `event_fragment_sum_audit_seconds`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_session_fact.csv,session_grouping,string,active_session_fact.csv 的稳定机器字段 `session_grouping`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,active_session_fact.csv,primary_active_time_status,string,active_session_fact.csv 的稳定机器字段 `primary_active_time_status`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,COVERAGE_AUDIT.csv,schema_version,string,COVERAGE_AUDIT.csv 的稳定机器字段 `schema_version`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,COVERAGE_AUDIT.csv,check_name,string,COVERAGE_AUDIT.csv 的稳定机器字段 `check_name`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,COVERAGE_AUDIT.csv,observed,string,COVERAGE_AUDIT.csv 的稳定机器字段 `observed`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,COVERAGE_AUDIT.csv,expected,string,COVERAGE_AUDIT.csv 的稳定机器字段 `expected`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,COVERAGE_AUDIT.csv,status,string,COVERAGE_AUDIT.csv 的稳定机器字段 `status`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,COVERAGE_AUDIT.csv,scope,string,COVERAGE_AUDIT.csv 的稳定机器字段 `scope`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,COVERAGE_AUDIT.csv,note,string,COVERAGE_AUDIT.csv 的稳定机器字段 `note`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,DATA_DICTIONARY.csv,schema_version,string,DATA_DICTIONARY.csv 的稳定机器字段 `schema_version`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,DATA_DICTIONARY.csv,table_name,string,DATA_DICTIONARY.csv 的稳定机器字段 `table_name`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,DATA_DICTIONARY.csv,field_name,string,DATA_DICTIONARY.csv 的稳定机器字段 `field_name`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,DATA_DICTIONARY.csv,data_type,string,DATA_DICTIONARY.csv 的稳定机器字段 `data_type`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,DATA_DICTIONARY.csv,description_zh,string,DATA_DICTIONARY.csv 的稳定机器字段 `description_zh`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,DATA_DICTIONARY.csv,missing_semantics_zh,string,DATA_DICTIONARY.csv 的稳定机器字段 `missing_semantics_zh`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,DATA_DICTIONARY.csv,source_role,string,DATA_DICTIONARY.csv 的稳定机器字段 `source_role`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,OUTPUT_MANIFEST.csv,schema_version,string,OUTPUT_MANIFEST.csv 的稳定机器字段 `schema_version`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,OUTPUT_MANIFEST.csv,path,string,OUTPUT_MANIFEST.csv 的稳定机器字段 `path`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,OUTPUT_MANIFEST.csv,size_bytes,integer_or_blank,OUTPUT_MANIFEST.csv 的稳定机器字段 `size_bytes`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,OUTPUT_MANIFEST.csv,record_count,integer_or_blank,OUTPUT_MANIFEST.csv 的稳定机器字段 `record_count`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,OUTPUT_MANIFEST.csv,sha256,string,OUTPUT_MANIFEST.csv 的稳定机器字段 `sha256`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
