schema_version,canonical_annotation_id,stage,block_index,project_id,runtime_task_id,base_task_id,raw_condition,worker_id,active_time_seconds,active_time_formal_available,historical_active_time_eligibility_status,timing_status,timing_rule_version,active_time_source,active_time_source_file,active_time_event_count,active_time_session_count,lead_time_seconds,lead_time_status,lead_time_is_active_time,event_fragment_role
uncertainty_substrate_v1,ce0c8ffdd0ade449,P1,0,28,3066,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,2,36,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-29.jsonl,2,1,33.895,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,82dbf4fb1236b236,P1,0,28,3066,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,21,38,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-04.jsonl,4,1,19.635,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,2d37c2b3d789f97e,P1,0,39,3138,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,26,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,7.223,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,dde9c112922dbd80,P1,0,39,3138,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,27,141,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-17.jsonl,6,2,23.827,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,35beed046856ed1b,P1,0,39,3138,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,28,247,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-17.jsonl,13,1,67.234,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,7228f5183729b915,P1,0,39,3138,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,29,192,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-25.jsonl,7,1,176.097,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,3d6c8170506a516d,P1,0,39,3138,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,30,57,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-20.jsonl,5,1,38.589,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,8e3ecaaf2c910392,P1,0,39,3138,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,31,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,100.923,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,f5bf71c30bae3aab,P1,0,39,3138,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,32,221,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-21.jsonl,9,1,196.176,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,9f5db4e5cbff48df,P1,0,39,3138,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,33,206,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-20.jsonl,8,1,188.802,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,f65c780de894847a,P1,0,39,3138,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,34,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,127.556,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,5def2fdb264b3ea8,P1,0,39,3138,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,35,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,57.124,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,af73022856defe60,P1,0,39,3138,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,36,573,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-26.jsonl;active_times_2026-06-27.jsonl,32,1,707.989,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,2a68ebf9479544f2,P1,0,39,3138,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,37,99,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-23.jsonl,5,1,88.349,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,d3d0c96ce57812bb,P1,0,28,3066,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,6,14,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-22.jsonl,2,1,1.569,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,398867996052b28c,P1,0,28,3066,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,8,108,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-12.jsonl,5,1,101.16,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,bd14297e6f34d6705898,C1,0,71,3333,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,10,81,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,5,1,81.594,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,a3e7b70ed81a76c41c0f,C1,0,67,3221,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,27,430,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,19,1,432.707,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,98fc2a900301cecb1f95,C1,0,67,3221,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,28,122,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,6,1,132.119,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,d5c88ef7632f0c3ce88f,C1,0,67,3221,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,30,53,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,7,1,53.621,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,9ba553c8c79977374da6,C1,0,71,3333,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,6,7,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,5,1,8.527,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,bc6afe53ebf4fa056431,C1,0,71,3313,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,10,79,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,5,1,94.474,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,44137bda12cf49a72738,C1,0,71,3313,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,11,97,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,8,1,101.664,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,fe51149470d295897000,C1,0,71,3313,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,17,79,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,11,1,88.772,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,19f0ec5e2db5240ffd86,C1,0,67,3201,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,33,327,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,20,1,347.787,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,02c17487f3c26175d06c,C1,0,71,3313,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,6,18,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,6,1,18.923,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,e7909355f0df5dd9276a,C1,0,71,3320,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,12,51,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,10,1,55.291,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,ec6c38a862059f07bf7f,C1,0,71,3320,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,13,333,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,16,1,1928.596,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,4d53581ef39bae3bf5d1,C1,0,67,3208,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,27,122,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,11,1,393.332,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,c89be364009b1fc0544e,C1,0,67,3208,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,30,42,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,6,1,43.289,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,1c3df8c137a169fee41d,C1,0,67,3208,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,31,,false,ineligible,not_evaluable,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,0,0,60.033,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,b02aea4f86afbc5430f7,C1,0,67,3208,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,35,267,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,17,1,279.632,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,89f6eb36f9ae94e81adb,C1,0,71,3338,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,14,,false,ineligible,not_evaluable,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,0,0,5.491,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,c63d05f140fcc66be4df,C1,0,71,3338,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,18,90,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,7,1,89.403,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,6051dfca1aade85a07a8,C1,0,67,3226,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,31,93,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,12,2,89.166,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,e6f01175aabbf9fcafe7,C1,0,67,3226,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,32,244,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,17,1,253.524,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,dec8403a4ddac6db3115,C1,0,67,3226,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,34,87,true,eligible,eligible_with_protocol_deviation,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,12,1,115.535,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,74c45cde6e9ca313500c,C1,0,71,3338,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,8,76,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,9,1,83.042,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,a63b28ab3b493bd3ee11,C1,0,72,3389,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,11,145,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,38,1,148.113,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,678fd1b3368b3c6302ad,C1,0,68,3277,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,33,100,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,15,1,137.092,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,53cffa383a4d19c3e30e,C1,0,68,3277,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,36,84,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,9,1,92.804,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,4486738211819be8d3d4,C1,0,72,3389,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,6,15,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,3,1,16.089,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,d22e8df3dcff4100efb5,C1,0,71,3321,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,1,75,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,4,1,62.039,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,a25753564e8d0fb8f8d6,C1,0,71,3321,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,2,378,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,16,2,383.984,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,517087c6def062efa361,C1,0,67,3209,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,33,352,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,18,1,378.449,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,84ac11f23b306b7457b4,C1,0,67,3209,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,34,,false,ineligible,not_evaluable,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,0,0,133.875,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,8125fd4575ecfc155a63,C1,0,67,3209,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,37,240,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,10,1,203.601,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,2aea8c4c7647e5dcbf4f,C1,0,72,3391,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,10,140,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,35,1,94.661,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,e8a846d937e3ed039131,C1,0,72,3391,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,15,491,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,20,1,511.515,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,8f8a8cc073aa91a7c1c7,C1,0,68,3279,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,35,208,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,11,1,209.324,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,aa3b4f3365dda18b56bc,C1,0,72,3391,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,8,573,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,28,1,595.51,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,6d1cd2b695a93ed0418c,C1,0,71,3335,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,11,68,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,7,1,68.986,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,c3333eb36394f0f11cfe,C1,0,71,3335,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,15,137,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,7,1,91.302,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,5c79ca3a486aa69a57d2,C1,0,67,3223,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,28,191,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,10,1,258.215,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,b5c13db450fa7496d8e9,C1,0,67,3223,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,29,216,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,20,1,247.302,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,268bafd92e9f27eee478,C1,0,67,3223,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,36,196,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,12,1,240.641,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,c9e40b1fe2b3537ffc79,C1,0,71,3375,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,manual,1,29,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,3,1,25.602,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,8cd8fc36522e0668f25d,C1,0,71,3375,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,manual,12,29,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,8,1,38.947,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,ca89b9306226c9c332c3,C1,0,71,3375,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,manual,2,48,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,5,1,64.449,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,b81af97c20cfc379eb17,C1,0,67,3263,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,manual,29,131,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,11,1,153.619,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,24cb9518cba9fc374e36,C1,0,67,3263,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,manual,36,305,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,12,1,318.738,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,60f051ba3d820f7cf2c1,C1,0,71,3336,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,15,106,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,7,1,99.788,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,046e2c37842123ec2f46,C1,0,67,3224,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,31,113,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,16,2,113.131,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,27b18dbca838c732fe36,C1,0,67,3224,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,32,214,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,17,1,227.87,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,e989d5cbe8078c1ac797,C1,0,67,3224,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,34,,false,ineligible,not_evaluable,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,0,0,247.636,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,9f3ef0966bba166ccf67,C1,0,67,3224,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,37,166,true,eligible,eligible,c1_task_worker_active_time_v1,frozen_c1_task_worker_active_time,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_active_time.csv,7,1,155.64,available,false,audit_only_never_backfill_active_time
