schema_version,image_id,base_task_id,building_id,image_reference,image_reference_sha256,stage_set_json,block_index_set_json,raw_condition_set_json,task_context_count,canonical_annotation_count,worker_count,planned_import_source_paths_json,raw_export_source_paths_json
uncertainty_substrate_v1,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_f3748786c3704532abb2358581488f3f.jpg,f20f34d4fbfdd33607fa647c7fc7024df9ff7cbd826dce7a23e3ee76a8ccf400,"[""C1""]","[""0""]","[""manual""]",1,6,6,"[""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_foreign_https.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_zh.json""]","[""export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json"",""export_label/stage2_English/project-67-at-2026-07-30-13-01-f5126135.json""]"
uncertainty_substrate_v1,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_f63819c407e64c2897b703080766cb60.jpg,5780477d9a7fecba64f0d173412c68dfb7a347c8a4b55d20c4b1e15f1a9021dd,"[""P1""]","[""0""]","[""oos""]",1,26,26,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_oos_import_v2.json""]","[""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-30-at-2026-06-30-09-00-69d8051b.json"",""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-41-at-2026-06-28-05-13-8641854f.json""]"
uncertainty_substrate_v1,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945.jpg,213205323fc451523c7bbccf5b4f8d30a3033f5a14e5c4ba8d87688c948930c6,"[""C1""]","[""0""]","[""manual""]",1,6,6,"[""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_foreign_https.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_zh.json""]","[""export_label/stage2_English/project-67-at-2026-07-30-13-01-f5126135.json""]"
uncertainty_substrate_v1,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,f049f6957b3ab1ec195fe667e509ba222c45f7550dcd6fabde065bf62dd96210,"[""P1""]","[""0""]","[""semi""]",1,26,26,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json""]","[""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json"",""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-40-at-2026-06-28-05-14-bb74a057.json""]"
uncertainty_substrate_v1,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8.jpg,47a603b164b483f7232ca6130e62334f655e031b770440b7cf400bca1191a438,"[""C1""]","[""0""]","[""manual""]",1,6,6,"[""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_foreign_https.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_zh.json""]","[""export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json"",""export_label/stage2_English/project-67-at-2026-07-30-13-01-f5126135.json""]"
uncertainty_substrate_v1,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.jpg,b63f2a4bf53a68ff97ef2776ce6079151b21ec59129eb641df2ae1c0acc271ea,"[""P1""]","[""0""]","[""semi""]",1,26,26,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json""]","[""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json"",""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-40-at-2026-06-28-05-14-bb74a057.json""]"
uncertainty_substrate_v1,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.jpg,6bb35b43c7b9d3e7e3e1cca9a3bb787573f09ad63525899afc93010368c50b02,"[""P1""]","[""0""]","[""semi""]",1,26,26,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json""]","[""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json"",""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-40-at-2026-06-28-05-14-bb74a057.json""]"
uncertainty_substrate_v1,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47.jpg,7f8ea8bace19642ed643bad5d98fc8a936eef4df4215a91ae30a675d1ebd5220,"[""C1""]","[""0""]","[""manual""]",1,6,6,"[""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_foreign_https.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_zh.json""]","[""export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json"",""export_label/stage2_English/project-67-at-2026-07-30-13-01-f5126135.json""]"
uncertainty_substrate_v1,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.jpg,6cfea4a8b99e27ab170d09fdf33309e499c96162ec3d75ebacc380751ee9e575,"[""P1""]","[""0""]","[""manual""]",1,26,26,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]","[""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json"",""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-39-at-2026-06-28-05-14-65ca3316.json""]"
uncertainty_substrate_v1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.jpg,67334d3fe31e8c84c3e3245d77d0a68345d93a21039fa5108dcd076a017d7ffe,"[""P1""]","[""0""]","[""semi""]",1,26,26,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json""]","[""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json"",""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-40-at-2026-06-28-05-14-bb74a057.json""]"
uncertainty_substrate_v1,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.jpg,f19e7a2f70a171dbf3db67d3638678125f186e1c7a0987bc04e375113915d1c0,"[""P1""]","[""0""]","[""semi""]",1,26,26,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json""]","[""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json"",""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-40-at-2026-06-28-05-14-bb74a057.json""]"
uncertainty_substrate_v1,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec.jpg,d7d3ed3d81c37c2bd9091ed320cfe145d18c89bb4061e79d43eb85fa16afdd95,"[""C2-A-RP""]","[""1"",""2""]","[""manual""]",2,4,4,"[""import_json/c2a_rp/c2a_rp_block_1_import_zh.json"",""import_json/c2a_rp/c2a_rp_block_2_import_zh.json""]","[""export_label/c2arp_block1/project-79-at-2026-08-10-07-21-c5055ba6.json"",""export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json""]"
uncertainty_substrate_v1,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca.jpg,e5a6e2d99dc985a28db37061b98e66cda899c6a6bf91330365759feaa4b8329b,"[""C2-B""]","[""0""]","[""manual""]",1,2,2,"[""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_Chinese/project-77-at-2026-08-06-14-39-a247e8c0.json""]"
uncertainty_substrate_v1,jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa.jpg,2b04572a450c46d6429033165d4f37e8e7cac466f1852e94dd8b8b602b6a5a02,"[""C2-B""]","[""0""]","[""manual""]",1,2,2,"[""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_English/project-76-at-2026-08-06-14-41-45400e98.json""]"
uncertainty_substrate_v1,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_855bc326ad174253b57626daf123c608.jpg,5b516b1659e75494f728687f963a68706c93dd7740c16187244a9af02ae90b0b,"[""C2-B""]","[""0""]","[""manual""]",1,2,2,"[""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_Chinese/project-77-at-2026-08-06-14-39-a247e8c0.json""]"
uncertainty_substrate_v1,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066.jpg,7a388765326043f1051f3fe2cd7d6425738ca4eed700702d4d06a9d282e552be,"[""C2-A-RP"",""C2-B""]","[""0"",""2""]","[""manual""]",2,2,2,"[""import_json/c2a_rp/c2a_rp_block_2_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_Chinese/project-77-at-2026-08-06-14-39-a247e8c0.json"",""export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json""]"
uncertainty_substrate_v1,jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,jh4fc5c5qoQ,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c.jpg,8b7f73b8257a936510cff4b7225375350739fae368e93ffe5befdf20aba42104,"[""C2-A-RP""]","[""1""]","[""manual""]",1,1,1,"[""import_json/c2a_rp/c2a_rp_block_1_import_foreign_https.json""]","[""export_label/c2arp_block1/project-78-at-2026-08-10-07-22-d878a022.json""]"
uncertainty_substrate_v1,jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6.jpg,68eca7a626693c0e6618e703963cdd29d946cb9a130229dd2e17367cbb0a3fac,"[""C2-B""]","[""0""]","[""manual""]",1,2,2,"[""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_English/project-76-at-2026-08-06-14-41-45400e98.json""]"
uncertainty_substrate_v1,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040.jpg,3ba4244448474fe6a75c0093fcd4fd71f94e09a78d4719b629b4cd1ff2eaf16e,"[""C2-A-RP"",""C2-B""]","[""0"",""1""]","[""manual""]",2,3,3,"[""import_json/c2a_rp/c2a_rp_block_1_import_zh.json"",""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_English/project-76-at-2026-08-06-14-41-45400e98.json"",""export_label/c2arp_block1/project-79-at-2026-08-10-07-21-c5055ba6.json""]"
uncertainty_substrate_v1,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad.jpg,76a54e4851a249a0b13211901f8417317efd735e8ab9f7ba96d47dd5ed4b10d5,"[""C2-A-RP"",""C2-B""]","[""0"",""2""]","[""manual""]",2,3,3,"[""import_json/c2a_rp/c2a_rp_block_2_import_zh.json"",""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_Chinese/project-77-at-2026-08-06-14-39-a247e8c0.json"",""export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json""]"
uncertainty_substrate_v1,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037.jpg,d9ba93a8e3abf8ab1069ab8534f360d57aff21fe44083831ad500d3fbad10339,"[""C2-A-RP"",""C2-B""]","[""0"",""1"",""2""]","[""manual""]",3,6,6,"[""import_json/c2a_rp/c2a_rp_block_1_import_zh.json"",""import_json/c2a_rp/c2a_rp_block_2_import_zh.json"",""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_Chinese/project-77-at-2026-08-06-14-39-a247e8c0.json"",""export_label/c2arp_block1/project-79-at-2026-08-10-07-21-c5055ba6.json"",""export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json""]"
uncertainty_substrate_v1,jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a.jpg,1f276730ffb0f8306fef2e28fe5a601543b5155830647513ad7c568f18332076,"[""C2-A-RP""]","[""1""]","[""manual""]",1,1,1,"[""import_json/c2a_rp/c2a_rp_block_1_import_zh.json""]","[""export_label/c2arp_block1/project-79-at-2026-08-10-07-21-c5055ba6.json""]"
uncertainty_substrate_v1,jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0.jpg,578550f80515d62639faedd6ee7372134a1aae1c197663b10aad03b77631bf7b,"[""C2-A-RP""]","[""2""]","[""manual""]",1,1,1,"[""import_json/c2a_rp/c2a_rp_block_2_import_zh.json""]","[""export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json""]"
uncertainty_substrate_v1,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8.jpg,a659f4e41c74951afe37d1cb8fb750ff397a9574c37de6d0d7017a4c64170e1d,"[""C2-B""]","[""0""]","[""manual""]",1,2,2,"[""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_Chinese/project-77-at-2026-08-06-14-39-a247e8c0.json""]"
uncertainty_substrate_v1,jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e.jpg,91eeed9feee0e4c50330afa4bf1058966aec8001549a7dd20163cf43c8a80a56,"[""C2-A-RP""]","[""2""]","[""manual""]",1,1,1,"[""import_json/c2a_rp/c2a_rp_block_2_import_zh.json""]","[""export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json""]"
uncertainty_substrate_v1,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36.jpg,4e2d83882948ce958db034aee08795724c6079b6bcca394076b5c38281272e39,"[""C2-A-RP"",""C2-B""]","[""0"",""1""]","[""manual""]",2,2,2,"[""import_json/c2a_rp/c2a_rp_block_1_import_zh.json"",""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_Chinese/project-77-at-2026-08-06-14-39-a247e8c0.json"",""export_label/c2arp_block1/project-79-at-2026-08-10-07-21-c5055ba6.json""]"
uncertainty_substrate_v1,jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99.jpg,76c58f1048bde9122253652fa9de4a66bc89f5c38e32da4126f7e19446705e14,"[""C2-B""]","[""0""]","[""manual""]",1,1,1,"[""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_Chinese/project-77-at-2026-08-06-14-39-a247e8c0.json""]"
uncertainty_substrate_v1,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_67790605390f4d439c3c59395967ec84.jpg,db8b29d555db0ae35b312f78454d028b141f5dc927b77921f7488f6b47f4db21,"[""C2-A-RP""]","[""2""]","[""manual""]",1,4,4,"[""import_json/c2a_rp/c2a_rp_block_2_import_foreign_https.json"",""import_json/c2a_rp/c2a_rp_block_2_import_zh.json""]","[""export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json"",""export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json""]"
uncertainty_substrate_v1,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148.jpg,47109ab81c7a16829e72bfd3f0c5c81dde3d7bc2da50ac6404811845cf3d2eb9,"[""C2-B""]","[""0""]","[""manual""]",1,2,2,"[""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_Chinese/project-77-at-2026-08-06-14-39-a247e8c0.json""]"
uncertainty_substrate_v1,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10.jpg,29b4b0e59b4c311d5b0b3e5b2c22c12fdfb5fc947e81964321581d50836ed8d1,"[""C2-B""]","[""0""]","[""manual""]",1,1,1,"[""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_Chinese/project-77-at-2026-08-06-14-39-a247e8c0.json""]"
uncertainty_substrate_v1,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1.jpg,cc39da68f78e332eaed8f2dbc9f9cb8c89365eff5ce36292d819e30a7030b0f7,"[""C2-A-RP"",""C2-B""]","[""0"",""1"",""2""]","[""manual""]",3,4,4,"[""import_json/c2a_rp/c2a_rp_block_1_import_zh.json"",""import_json/c2a_rp/c2a_rp_block_2_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_Chinese/project-77-at-2026-08-06-14-39-a247e8c0.json"",""export_label/c2arp_block1/project-79-at-2026-08-10-07-21-c5055ba6.json"",""export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json""]"
uncertainty_substrate_v1,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e.jpg,3103df5fcd181f62e0789098a39a060eab72781eebd49278414ce6a3c24d35a1,"[""C2-A-RP"",""C2-B""]","[""0"",""1"",""2""]","[""manual""]",3,4,4,"[""import_json/c2a_rp/c2a_rp_block_1_import_foreign_https.json"",""import_json/c2a_rp/c2a_rp_block_2_import_zh.json"",""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_English/project-76-at-2026-08-06-14-41-45400e98.json"",""export_label/c2arp_block1/project-78-at-2026-08-10-07-22-d878a022.json"",""export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json""]"
uncertainty_substrate_v1,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd.jpg,dcd594e06f73a2129c7a79b6c3cf3ba3ccd829afcd0afbe34f2bf7c4a5cfcfed,"[""C2-A-RP""]","[""1""]","[""manual""]",1,1,1,"[""import_json/c2a_rp/c2a_rp_block_1_import_foreign_https.json""]","[""export_label/c2arp_block1/project-78-at-2026-08-10-07-22-d878a022.json""]"
uncertainty_substrate_v1,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266.jpg,59976678781c25467a19ac50420e3bae66bbdfaffc623a104e0c5e4d6994aa6c,"[""C2-A-RP""]","[""2""]","[""manual""]",1,1,1,"[""import_json/c2a_rp/c2a_rp_block_2_import_foreign_https.json""]","[""export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json""]"
uncertainty_substrate_v1,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6.jpg,fffb8b357ea11c096baa960ce94e8ee6726f87142b131faa45c4f72c5f4b174c,"[""C2-B""]","[""0""]","[""manual""]",1,3,3,"[""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_Chinese/project-77-at-2026-08-06-14-39-a247e8c0.json""]"
