schema_version,task_context_id,stage,block_index,raw_stage_set_json,base_task_id,image_id,building_id,raw_condition,assistance_exposure,task_lane,scope_status_set_json,dataset_group_set_json,task_stratum_set_json,canonical_annotation_count,worker_count,worker_ids_json,raw_geometry_computable_count,lead_time_available_count,formal_active_time_available_count,reference_measurement_available_count
uncertainty_substrate_v1,ae31b265d71d0ec90dd9d1c2,C1,0,"[""C1""]",rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""17"",""2"",""30"",""34"",""8""]",5,5,4,5
uncertainty_substrate_v1,bc053e8ca4bc64c0011a4b3b,C1,0,"[""C1""]",rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""15"",""2"",""32"",""34"",""37""]",5,5,4,5
uncertainty_substrate_v1,2da3ea91d3735e1c4c7d0fa5,C1,0,"[""C1""]",rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,none,anchor,"[""not_adjudicated""]","[""C1_anchor_all""]","[""calibration_anchor""]",23,23,"[""1"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""2"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37"",""6"",""8""]",23,23,21,23
uncertainty_substrate_v1,dfa9c703ecb457c999cfe905,C1,0,"[""C1""]",rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",6,6,"[""10"",""13"",""14"",""18"",""34"",""6""]",6,6,5,6
uncertainty_substrate_v1,261641f1c1ca739591ed63d7,C1,0,"[""C1""]",uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,none,anchor,"[""not_adjudicated""]","[""C1_anchor_all""]","[""calibration_anchor""]",23,23,"[""1"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""2"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37"",""6"",""8""]",23,23,21,23
uncertainty_substrate_v1,d6cbce763916ce69a994ef26,C1,0,"[""C1""]",uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,none,anchor,"[""not_adjudicated""]","[""C1_anchor_all""]","[""calibration_anchor""]",23,23,"[""1"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""2"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37"",""6"",""8""]",23,23,21,23
uncertainty_substrate_v1,34485533897be0b24d4ae7e4,C1,0,"[""C1""]",uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""17"",""28"",""29"",""36"",""6""]",5,5,5,5
uncertainty_substrate_v1,f4277ca95cd11fc7f7f8d004,C1,0,"[""C1""]",uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""1"",""12"",""2"",""27"",""30""]",5,5,5,5
uncertainty_substrate_v1,59d8aeff9cd2ad9e563de549,C1,0,"[""C1""]",uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""27"",""28"",""29"",""30"",""36""]",5,5,5,5
uncertainty_substrate_v1,72aa494c2c9d7b0aa14c4499,C1,0,"[""C1""]",uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",6,6,"[""10"",""13"",""14"",""18"",""34"",""35""]",6,6,5,0
uncertainty_substrate_v1,0cf77f9c62a56c5ee39a2785,C1,0,"[""C1""]",uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,semi,model_preannotation,primary,"[""not_adjudicated""]","[""C1_semi""]","[""calibration_semi""]",4,4,"[""12"",""15"",""37"",""8""]",4,4,4,0
uncertainty_substrate_v1,9f39e98f5af8d7907a4457e7,C1,0,"[""C1""]",uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""17"",""31"",""32"",""6"",""8""]",5,5,5,5
uncertainty_substrate_v1,778eb38dd8acd6160ab2ec7d,C1,0,"[""C1""]",uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,semi,model_preannotation,primary,"[""not_adjudicated""]","[""C1_semi""]","[""calibration_semi""]",4,4,"[""11"",""12"",""15"",""34""]",4,4,3,4
uncertainty_substrate_v1,a42bd73270f2ca1c7c36a721,C1,0,"[""C1""]",uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""12"",""27"",""28"",""30"",""36""]",5,5,5,5
uncertainty_substrate_v1,f0ff9d86bae7596d0a7df9d1,C1,0,"[""C1""]",uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,semi,model_preannotation,primary,"[""not_adjudicated""]","[""C1_semi""]","[""calibration_semi""]",5,5,"[""10"",""13"",""2"",""29"",""32""]",5,5,4,5
uncertainty_substrate_v1,5652e75c58c513296c7362fb,C1,0,"[""C1""]",uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,none,anchor,"[""not_adjudicated""]","[""C1_anchor_all""]","[""calibration_anchor""]",23,23,"[""1"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""2"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37"",""6"",""8""]",23,23,20,23
uncertainty_substrate_v1,f8b6591a3a4bccc4093b584d,C1,0,"[""C1""]",uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,none,anchor,"[""not_adjudicated""]","[""C1_anchor_all""]","[""calibration_anchor""]",23,23,"[""1"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""2"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37"",""6"",""8""]",23,23,21,23
uncertainty_substrate_v1,4172c9887147664d210b569a,C1,0,"[""C1""]",uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",6,6,"[""10"",""13"",""14"",""18"",""34"",""35""]",6,6,5,6
uncertainty_substrate_v1,fadfd87faf1cadfe5be061ed,C1,0,"[""C1""]",uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",6,6,"[""10"",""13"",""14"",""18"",""34"",""6""]",6,6,5,6
uncertainty_substrate_v1,72e950c0379c78485fcdc4dd,C1,0,"[""C1""]",uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,model_preannotation,primary,"[""not_adjudicated""]","[""C1_semi""]","[""calibration_semi""]",4,4,"[""1"",""28"",""30"",""32""]",4,4,4,4
uncertainty_substrate_v1,9821924561a5417603cc0123,C1,0,"[""C1""]",uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,none,anchor,"[""not_adjudicated""]","[""C1_anchor_all""]","[""calibration_anchor""]",23,23,"[""1"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""2"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37"",""6"",""8""]",23,23,21,22
uncertainty_substrate_v1,b8b7d54aa94b29fbe0d365f7,C1,0,"[""C1""]",uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""11"",""15"",""31"",""32"",""33""]",5,5,5,5
uncertainty_substrate_v1,f1607ac02280df251f53d650,C1,0,"[""C1""]",uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""11"",""31"",""32"",""33"",""8""]",5,5,5,5
uncertainty_substrate_v1,d7dee3de7fb46e5c5fc22b67,C1,0,"[""C1""]",uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""11"",""15"",""33"",""34"",""37""]",5,5,4,5
uncertainty_substrate_v1,29d98928f41cc378c0e4c3c0,C1,0,"[""C1""]",uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,semi,model_preannotation,primary,"[""not_adjudicated""]","[""C1_semi""]","[""calibration_semi""]",5,5,"[""1"",""12"",""14"",""18"",""31""]",5,5,3,5
uncertainty_substrate_v1,b93b2d5a1bc17745a2cf7e47,C1,0,"[""C1""]",uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""17"",""31"",""32"",""33"",""8""]",5,5,5,0
uncertainty_substrate_v1,810da8e40242c48e1213464a,C1,0,"[""C1""]",uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,model_preannotation,primary,"[""not_adjudicated""]","[""C1_semi""]","[""calibration_semi""]",4,4,"[""10"",""13"",""27"",""29""]",3,4,4,0
uncertainty_substrate_v1,615ea5b8d6313e6e04b7db81,C1,0,"[""C1""]",uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""1"",""15"",""2"",""34"",""37""]",5,5,4,5
uncertainty_substrate_v1,44d46997324c582b1ee50c17,C1,0,"[""C1""]",uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""12"",""27"",""29"",""30"",""35""]",5,5,5,5
uncertainty_substrate_v1,fedc5df6a710bf6bf185da93,C1,0,"[""C1""]",uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""1"",""12"",""2"",""34"",""37""]",4,5,4,4
uncertainty_substrate_v1,622312aa72c761fa70d399e5,C1,0,"[""C1""]",wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""31"",""32"",""33"",""34"",""37""]",5,5,4,5
uncertainty_substrate_v1,1dfefe0f2e92ae4e1ecc35b4,C1,0,"[""C1""]",wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""1"",""12"",""27"",""30"",""36""]",5,5,5,5
uncertainty_substrate_v1,689969479a551aabbd73a7b8,C1,0,"[""C1""]",wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",6,6,"[""13"",""14"",""28"",""29"",""34"",""35""]",6,6,5,6
uncertainty_substrate_v1,4183f73364d192f46136ea1b,C1,0,"[""C1""]",wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",6,6,"[""1"",""11"",""12"",""15"",""2"",""34""]",6,6,5,6
uncertainty_substrate_v1,d80e3eb21b0884ed58c35623,C1,0,"[""C1""]",wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,model_preannotation,primary,"[""not_adjudicated""]","[""C1_semi""]","[""calibration_semi""]",4,4,"[""33"",""34"",""35"",""6""]",4,4,3,4
uncertainty_substrate_v1,66f04f656453aba5dc703b07,C1,0,"[""C1""]",wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",7,7,"[""10"",""17"",""18"",""31"",""34"",""6"",""8""]",7,7,5,6
uncertainty_substrate_v1,ddae17bdb74bf55fa86e6c84,C1,0,"[""C1""]",wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,model_preannotation,primary,"[""not_adjudicated""]","[""C1_semi""]","[""calibration_semi""]",5,5,"[""1"",""11"",""14"",""31"",""36""]",5,5,3,5
uncertainty_substrate_v1,09e9f9049431d168fe829ed0,C1,0,"[""C1""]",wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,none,anchor,"[""not_adjudicated""]","[""C1_anchor_all""]","[""calibration_anchor""]",23,23,"[""1"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""2"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37"",""6"",""8""]",23,23,21,23
uncertainty_substrate_v1,927ee1562a836f0508450aa0,C1,0,"[""C1""]",wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""17"",""31"",""32"",""33"",""8""]",4,5,5,5
uncertainty_substrate_v1,d5972ac20afe03929fd5ba03,C1,0,"[""C1""]",wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,model_preannotation,primary,"[""not_adjudicated""]","[""C1_semi""]","[""calibration_semi""]",4,4,"[""1"",""27"",""28"",""30""]",4,4,4,4
uncertainty_substrate_v1,dd2c5c56eacfdf22d404d7ec,C1,0,"[""C1""]",wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,none,anchor,"[""not_adjudicated""]","[""C1_anchor_all""]","[""calibration_anchor""]",23,23,"[""1"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""2"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37"",""6"",""8""]",23,23,20,23
uncertainty_substrate_v1,e680c851e6c0a7cecb8841f9,C1,0,"[""C1""]",wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""11"",""15"",""2"",""34"",""37""]",5,5,4,5
uncertainty_substrate_v1,8ea91b7e385f3411f3b38e01,C1,0,"[""C1""]",wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,semi,model_preannotation,primary,"[""not_adjudicated""]","[""C1_semi""]","[""calibration_semi""]",4,4,"[""31"",""33"",""36"",""6""]",4,4,4,4
uncertainty_substrate_v1,b5275fe5a4d0eb2ae1c28084,C1,0,"[""C1""]",x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""27"",""28"",""29"",""35"",""36""]",5,5,5,0
uncertainty_substrate_v1,6d618eaa582378ac90f0e251,C1,0,"[""C1""]",x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""11"",""15"",""32"",""33"",""37""]",5,5,5,5
uncertainty_substrate_v1,0685772fcbc3b9f858a1e483,C1,0,"[""C1""]",x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""1"",""12"",""17"",""31"",""8""]",5,5,5,5
uncertainty_substrate_v1,2d9f2f801a100424322e3ff3,C1,0,"[""C1""]",yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""13"",""29"",""33"",""35"",""8""]",5,5,5,5
uncertainty_substrate_v1,3e960dcee75c1b1852b5caaa,C1,0,"[""C1""]",yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,semi,model_preannotation,primary,"[""not_adjudicated""]","[""C1_semi""]","[""calibration_semi""]",5,5,"[""14"",""17"",""18"",""28"",""34""]",5,5,4,5
uncertainty_substrate_v1,30acc9a5b2e1237b934c722b,C1,0,"[""C1""]",yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,none,anchor,"[""not_adjudicated""]","[""C1_anchor_all""]","[""calibration_anchor""]",23,23,"[""1"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""2"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37"",""6"",""8""]",23,23,21,23
uncertainty_substrate_v1,a84f4d64830f521a24196af7,C1,0,"[""C1""]",yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",6,6,"[""10"",""13"",""14"",""18"",""34"",""35""]",6,6,5,6
uncertainty_substrate_v1,681840fca96a6c4cd53835d7,C1,0,"[""C1""]",yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",6,6,"[""10"",""14"",""17"",""18"",""34"",""6""]",6,6,5,6
uncertainty_substrate_v1,f7db2ff2616d2ceca555a34a,C1,0,"[""C1""]",yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""17"",""31"",""32"",""6"",""8""]",5,5,5,5
uncertainty_substrate_v1,22d42854de7a40bee0468675,C1,0,"[""C1""]",yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",6,6,"[""11"",""13"",""14"",""18"",""34"",""35""]",6,6,5,6
uncertainty_substrate_v1,da1b49c373e2dd2b4b90a83e,C1,0,"[""C1""]",yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""15"",""27"",""28"",""30"",""36""]",5,5,5,5
uncertainty_substrate_v1,952d4a6efaade36b4f54ca72,C1,0,"[""C1""]",yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,none,anchor,"[""not_adjudicated""]","[""C1_anchor_all""]","[""calibration_anchor""]",23,23,"[""1"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""2"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37"",""6"",""8""]",23,23,21,23
uncertainty_substrate_v1,a51b02a367f0069dae2918f7,C1,0,"[""C1""]",yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""1"",""12"",""2"",""34"",""37""]",5,5,4,5
uncertainty_substrate_v1,02c52291b2755472f0ed82f7,C1,0,"[""C1""]",yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,semi,model_preannotation,primary,"[""not_adjudicated""]","[""C1_semi""]","[""calibration_semi""]",4,4,"[""11"",""31"",""33"",""36""]",4,4,4,4
uncertainty_substrate_v1,9cb52e97c5ccf4f7b8e202c8,C1,0,"[""C1""]",yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,manual,none,core,"[""not_adjudicated""]","[""C1_core_all""]","[""calibration_core""]",5,5,"[""11"",""15"",""28"",""29"",""36""]",5,5,5,5
uncertainty_substrate_v1,0c807a2b0c04a0e719ee1160,C2-B,0,"[""C2-B""]",S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",20,20,"[""1"",""10"",""11"",""12"",""13"",""15"",""17"",""2"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37"",""6"",""8""]",20,20,20,19
uncertainty_substrate_v1,844c8ef3cd527e2cd2c46ed1,C2-B,0,"[""C2-B""]",S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""36"",""37""]",2,2,2,2
uncertainty_substrate_v1,40578185d34a7fa08892e46a,C2-B,0,"[""C2-B""]",S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",1,1,"[""2""]",1,1,1,1
uncertainty_substrate_v1,5553a27e92e073a984f575cf,C2-B,0,"[""C2-B""]",S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""11"",""12""]",2,2,2,2
uncertainty_substrate_v1,8c4197ea73ffb37814a7ac1e,C2-B,0,"[""C2-B""]",S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",20,20,"[""1"",""10"",""11"",""12"",""13"",""15"",""17"",""2"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37"",""6"",""8""]",20,20,20,20
uncertainty_substrate_v1,7d8e1fea053bc3cbf5f0f947,C2-B,0,"[""C2-B""]",S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""1"",""10""]",2,2,2,2
