base_task_id,building_id,image_reference,remote_reference_available,workspace_local_found,workspace_local_path,git_tracked_image_found,candidate_image_count,risk,risk_design_score_A,g_duplicate_peak,g_postprocess_invalid,g_seam_instability,g_topology_invalid,feature_timing,reference_status,image_sha256,image_parse_status,image_width,image_height,image_only_feature_version,mean_luma,horizontal_gradient_mean_wrap,horizontal_gradient_mean_no_seam,seam_gradient_mean,vertical_edge_mean,vertical_edge_p90_proxy,boundary_gradient_mean,ceiling_boundary_row_norm,ceiling_boundary_strength,floor_boundary_row_norm,floor_boundary_strength,edge_density_proxy,confirmatory_status,frozen_preassignment_n_ready,legacy_difficulty_label,legacy_label_status,gt_keypoint_count,gt_pair_count,proposal_initial_quality_mean,post_meta_response_pattern_entropy_mean,post_meta_jaccard_disagreement_mean,post_meta_modal_response_share_mean,image_feature_classification,model_feature_classification,legacy_difficulty_classification,post_meta_classification
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15.jpg,True,True,"trap集/manual/遮罩/task696(低优先,不确定,难标注)/b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15.png",True,4,,,,,,,,,1b4262fe4c9e44217e573cd3aa019763d9bd257291584b7d9fa5c461fd9d7059,ready,2048,1024,image_only_pil_grayscale_downsample_v1,138.95596313476562,4.87237548828125,4.8725796568627455,4.8203125,4.8725796568627455,14,3.538355068897638,0.4921875,6.12109375,0.703125,9.546875,0.0714767156862745,,,,,,,,1.710860481781121,0.737179487179487,0.40384615384615385,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df.jpg,True,True,trap集/semi/角点错位/task625/b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df.png,True,4,,,,,,,,,9de28cd058569718799f4de46d418b49adc378784b73cf0c6ad6459f49deb237,ready,2048,1024,image_only_pil_grayscale_downsample_v1,122.33523559570312,5.7421875,5.741482843137255,5.921875,5.741482843137255,15,6.436146653543307,0.46875,9.63671875,0.6875,27.64453125,0.09682904411764706,,,,,,,,0.7473747541312726,0.4006837606837607,0.6923076923076922,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4.jpg,True,True,analysis_results/c1_building_registry_review_20260801/representative_images/b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4.jpg,False,4,,,,,,,pre_task,reference_ready_public_gt,0de5df15e321b8ab7539dd8ea7e052151cfad64b5e8857cd819842a66c5a20a8,ready,1024,512,image_only_pil_grayscale_downsample_v1,129.37625122070312,5.961181640625,5.962132352941176,5.71875,5.962132352941176,18,5.301827017716535,0.3203125,11.00390625,0.5546875,12.15234375,0.09543504901960784,,,,,,,,0.33650583350462826,0.3,0.8,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_f3748786c3704532abb2358581488f3f.jpg,True,True,analysis_results/c1_building_registry_review_20260801/representative_images/b8cTxDM8gDG_f3748786c3704532abb2358581488f3f.jpg,False,4,,,,,,,pre_task,reference_ready_public_gt,6f9e55ec63000cc28e780d30d907e026340009d5d52fb79c37004ee5c5deb348,ready,1024,512,image_only_pil_grayscale_downsample_v1,128.26361083984375,5.52587890625,5.541115196078431,1.640625,5.541115196078431,17,4.2138287401574805,0.4375,8.0,0.796875,12.2109375,0.08566176470588235,,,,,,,,0.4337816142407306,0.3,0.8333333333333333,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_f63819c407e64c2897b703080766cb60.jpg,True,True,trap集/OOS/边界不可判定/task459/b8cTxDM8gDG_f63819c407e64c2897b703080766cb60.png,True,4,,,,,,,,,3d83e3561abcb74345ecef4b2d7c54e592774c843bf31ad637dda6b3d215562e,ready,2048,1024,image_only_pil_grayscale_downsample_v1,139.365478515625,6.9158935546875,6.905330882352941,9.609375,6.905330882352941,19,7.841381643700787,0.4140625,28.0390625,0.65625,25.6953125,0.12319240196078432,,,,,,,,1.2073133183137257,0.6215384615384616,0.4230769230769231,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945.jpg,True,True,analysis_results/c1_building_registry_review_20260801/representative_images/e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945.jpg,False,4,,,,,,,pre_task,reference_ready_public_gt,0385a6a1ee60bba390f6488540824a7d74b969291f64e53d098bc31e5d534952,ready,1024,512,image_only_pil_grayscale_downsample_v1,136.43374633789062,4.0826416015625,4.068566176470588,7.671875,4.068566176470588,11,5.075172244094488,0.4921875,11.68359375,0.8515625,14.16796875,0.07958026960784313,,,,,,,,0.22528060443315231,0.16666666666666666,0.9166666666666667,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,True,True,data/mp3d_layout/img_v/e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,False,3,,,,,,,,,6810193b08b8f800598552bb12653530e4169999d0030c1acbc0f6d37a7bf2a5,ready,1024,512,image_only_pil_grayscale_downsample_v1,135.56307983398438,5.47967529296875,5.490134803921569,2.8125,5.490134803921569,15,5.701125738188976,0.421875,14.9609375,0.671875,13.41015625,0.0928155637254902,,,,,,,,0.6496822638269655,0.3287179487179487,0.7692307692307692,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8.jpg,True,True,analysis_results/c1_building_registry_review_20260801/representative_images/e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8.jpg,False,4,,,,,,,pre_task,reference_ready_public_gt,849f5348aa9f1d5dfd92bd11dc02dffec204e6d7f72d26335833a3825ff64d17,ready,1024,512,image_only_pil_grayscale_downsample_v1,129.59457397460938,3.66595458984375,3.629197303921569,13.0390625,3.629197303921569,9,4.227146899606299,0.4296875,11.80078125,0.546875,12.1484375,0.06344975490196078,,,,,,,,0.5435376885805587,0.43333333333333335,0.75,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.jpg,True,True,trap集/semi/模型标注质量好/task492/e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.png,True,4,,,,,,,,,614f55a200de74b76ca436dee2fe61ae30e3285184e3c0c67a8e0fd4f34d3579,ready,2048,1024,image_only_pil_grayscale_downsample_v1,131.9156494140625,3.90789794921875,3.8675857843137256,14.1875,3.8675857843137256,10,4.399852362204724,0.4296875,13.82421875,0.8359375,12.515625,0.06689644607843137,,,,,,,,0.7503526321607455,0.3876923076923077,0.7307692307692308,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.jpg,True,True,trap集/semi/模型标注质量好/task568/e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.png,True,4,,,,,,,,,b0699f5ff25cd67d66bcd2fd48ed59dec06c00f155828bae213e9286c0b88405,ready,2048,1024,image_only_pil_grayscale_downsample_v1,130.21563720703125,3.52703857421875,3.5361519607843137,1.203125,3.5361519607843137,9,4.2147822342519685,0.4296875,15.9765625,0.5,13.234375,0.0663296568627451,,,,,,,,0.9363054205113762,0.514017094017094,0.6282051282051282,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47.jpg,True,True,analysis_results/c1_building_registry_review_20260801/representative_images/e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47.jpg,False,4,,,,,,,pre_task,reference_ready_public_gt,9010bb199f6345c4d1df352f389dcd01350e863be25e9ad02a08d6ad818f1b99,ready,1024,512,image_only_pil_grayscale_downsample_v1,123.17086791992188,5.1448974609375,5.161917892156863,0.8046875,5.161917892156863,14,7.380720964566929,0.4375,16.4921875,0.8203125,17.72265625,0.11161151960784314,,,,,,,,0.8675632284814612,0.5555555555555556,0.6666666666666666,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.jpg,True,True,trap集/manual/纹理弱 纯色墙/task559/e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.png,True,4,,,,,,,,,009a20152b4da4ddf54acd0473f828baa890216da56151cdd1f27d83c72ad838,ready,2048,1024,image_only_pil_grayscale_downsample_v1,126.94537353515625,4.149169921875,4.151807598039215,3.4765625,4.151807598039215,11,3.5776021161417324,0.453125,13.234375,0.8515625,11.15234375,0.05972732843137255,,,,,,,,1.260347804262394,0.5643589743589743,0.6153846153846154,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.jpg,True,True,data/mp3d_layout/img_v/e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.jpg,False,3,,,,,,,,,358e8c9492bde0d9d25b7f0ea90e392dba19bef4e541990bdb6fc4dee90a76e2,ready,1024,512,image_only_pil_grayscale_downsample_v1,130.909423828125,4.90240478515625,4.897150735294118,6.2421875,4.897150735294118,14,5.447527066929134,0.4453125,16.68359375,0.609375,13.6328125,0.09545036764705882,,,,,,,,0.832203244614159,0.43230769230769234,0.6794871794871794,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.jpg,True,True,trap集/semi/跨门扩张/task493/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.png,True,4,,,,,,,,,4af3a553347c33b99d4979c20fae59a0760fc535cc5b33716e7d1203676e85e0,ready,2048,1024,image_only_pil_grayscale_downsample_v1,132.97897338867188,4.5206298828125,4.525275735294118,3.3359375,4.525275735294118,13,3.9340243602362204,0.46875,12.578125,0.6640625,9.61328125,0.07395833333333333,,,,,,,,1.3081241535093648,0.5501709401709401,0.4743589743589744,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec.jpg,True,True,data/mp3d_layout/img_v/jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec.jpg,False,3,7.556923540097862,7.556923540097862,,,,,pre_task,use_existing_public_gt_as_is,c6121db1da6e81290ef37945f90989b52b8d59912840235d7bfb98aadc30a208,ready,1024,512,image_only_pil_grayscale_downsample_v1,128.35598754882812,4.02667236328125,3.989001225490196,13.6328125,3.989001225490196,10,4.214443897637795,0.2734375,10.5859375,0.828125,12.78125,0.06410845588235294,,,,,,,,0.34657359027997264,0.4166666666666667,0.75,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca.jpg,True,True,data/mp3d_layout/img_v/jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca.jpg,False,3,5.295506908416907,5.295506908416907,,,,,pre_task,use_existing_public_gt_as_is,60c1f5acc91fd9d040feb5ab888a76fa8ba0a8f648e31c2b5aced404aef4ae31,ready,1024,512,image_only_pil_grayscale_downsample_v1,133.33563232421875,4.57177734375,4.578462009803921,2.8671875,4.578462009803921,14,4.866879921259843,0.46875,10.0625,0.6484375,15.51171875,0.08641237745098039,,,,,,,,0.34657359027997264,0.25,0.75,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa.jpg,True,True,data/mp3d_layout/img_v/jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa.jpg,False,3,5.512393035924778,5.512393035924778,,,,,pre_task,reference_unavailable,9875dde1758a688b4ac3165ac16f9c4d539335b0367fb4bc8411b1d88345ed9e,ready,1024,512,image_only_pil_grayscale_downsample_v1,135.8834228515625,6.12799072265625,6.12328431372549,7.328125,6.12328431372549,16,5.12355437992126,0.2109375,6.14453125,0.828125,11.9453125,0.08659620098039215,,,,,,,,0.6931471805599453,0.6666666666666667,0.5,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_855bc326ad174253b57626daf123c608.jpg,True,True,data/mp3d_layout/img_v/jh4fc5c5qoQ_855bc326ad174253b57626daf123c608.jpg,False,3,5.29176262493917,5.29176262493917,,,,,pre_task,use_existing_public_gt_as_is,7d9f752eba4aa2a5593974c8ca8f11e7ec97bd87e3124296ff1dd2bd8d341675,ready,1024,512,image_only_pil_grayscale_downsample_v1,133.6820068359375,4.3056640625,4.289950980392157,8.3125,4.289950980392157,12,4.9219365157480315,0.4921875,6.8984375,0.7578125,15.390625,0.08501838235294118,,,,,,,,0.0,0.0,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066.jpg,True,True,data/mp3d_layout/img_v/jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066.jpg,False,3,4.655451749029902,4.655451749029902,,,,,pre_task,use_existing_public_gt_as_is,8f53a651bb7dcc7fb9076081d1a26dca2f9656b7936d18670f6c9325e97a74dd,ready,1024,512,image_only_pil_grayscale_downsample_v1,139.38043212890625,3.2158203125,3.2212928921568627,1.8203125,3.2212928921568627,7,3.006828248031496,0.4921875,6.02734375,0.796875,7.625,0.04399509803921569,,,,,,,,0.0,,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,jh4fc5c5qoQ,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c.jpg,True,True,data/mp3d_layout/img_v/jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c.jpg,False,3,3.595006432551763,3.595006432551763,,,,,pre_task,use_existing_public_gt_as_is,9a4294a02590bbf7ed51ec48430a72bda1c4cedaa57fd9d130d9938320f033ee,ready,1024,512,image_only_pil_grayscale_downsample_v1,139.14437866210938,4.69384765625,4.691850490196078,5.203125,4.691850490196078,13,5.380843996062992,0.4296875,15.0859375,0.625,14.7734375,0.0907781862745098,,,,,,,,0.0,,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6.jpg,True,True,data/mp3d_layout/img_v/jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6.jpg,False,3,5.249871582737375,5.249871582737375,,,,,pre_task,reference_unavailable,6d7e58deb9ead5b5c52b2d4f452b81e82823bb33216eb1519444343b7f3f08dc,ready,1024,512,image_only_pil_grayscale_downsample_v1,136.28329467773438,4.289306640625,4.260324754901961,11.6796875,4.260324754901961,11,3.2235482283464565,0.4609375,5.1328125,0.65625,8.34375,0.054947916666666666,,,,,,,,0.34657359027997264,0.375,0.75,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040.jpg,True,True,data/mp3d_layout/img_v/jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040.jpg,False,3,5.680586988921447,5.680586988921447,,,,,pre_task,use_existing_public_gt_as_is,a97077d4a48966e7edfa74803a8e6adb3a1165b2ec37e620c05b56df7d24f9fd,ready,1024,512,image_only_pil_grayscale_downsample_v1,98.92587280273438,9.40087890625,9.40330882352941,8.78125,9.40330882352941,26,7.740188238188976,0.203125,16.58203125,0.765625,20.82421875,0.15343137254901962,,,,,,,,0.34657359027997264,1.0,0.75,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad.jpg,True,True,data/mp3d_layout/img_v/jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad.jpg,False,3,3.890175999177667,3.890175999177667,,,,,pre_task,use_existing_public_gt_as_is,0f7ca00c00f7c3129d4f6156bcb3c57d2a37c743dbc6bf36338e51ddca2641bf,ready,1024,512,image_only_pil_grayscale_downsample_v1,131.5440673828125,4.51629638671875,4.519148284313726,3.7890625,4.519148284313726,11,4.904742864173229,0.4375,14.39453125,0.7109375,16.59765625,0.07472426470588235,,,,,,,,0.17328679513998632,0.5,0.875,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037.jpg,True,True,data/mp3d_layout/img_v/jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037.jpg,False,3,9.481862942795813,9.481862942795813,,,,,pre_task,use_existing_public_gt_as_is,415df4e5769cc85a5cf4553b7e0071aac002aa295dd974ff09ad59d73b90b1c7,ready,1024,512,image_only_pil_grayscale_downsample_v1,129.83013916015625,5.3880615234375,5.3900122549019605,4.890625,5.3900122549019605,15,3.9405142716535435,0.4921875,6.6328125,0.6015625,12.1328125,0.07069546568627451,,,,,,,,0.11552453009332421,0.08333333333333333,0.9166666666666666,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a.jpg,True,True,data/mp3d_layout/img_v/jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a.jpg,False,3,3.874768143483207,3.874768143483207,,,,,pre_task,use_existing_public_gt_as_is,b5cab836cbb19bfb5004e6173afe39a33c376917e670503ac81accc259cc6080,ready,1024,512,image_only_pil_grayscale_downsample_v1,132.08932495117188,5.30438232421875,5.292585784313726,8.3125,5.292585784313726,13,7.694205216535433,0.328125,15.66796875,0.828125,30.1875,0.10507046568627451,,,,,,,,0.0,,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0.jpg,True,True,data/mp3d_layout/img_v/jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0.jpg,False,3,3.969454490551143,3.969454490551143,,,,,pre_task,use_existing_public_gt_as_is,5a9f3f2444e541400da54314314e72d50e54988a85b31e08f8d008b0a7198808,ready,1024,512,image_only_pil_grayscale_downsample_v1,125.33184814453125,3.6363525390625,3.6409926470588236,2.453125,3.6409926470588236,9,4.318897637795276,0.2890625,12.42578125,0.78125,16.7890625,0.05479473039215686,,,,,,,,0.0,,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8.jpg,True,True,data/mp3d_layout/img_v/jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8.jpg,False,3,5.0736641123929465,5.0736641123929465,,,,,pre_task,use_existing_public_gt_as_is,96988a1ddeb7faaab8c5dcebd81ec7a89d82807f3357645b649073514da9975e,ready,1024,512,image_only_pil_grayscale_downsample_v1,135.37002563476562,4.3531494140625,4.333762254901961,9.296875,4.333762254901961,11,3.4272883858267718,0.4375,7.91796875,0.6484375,11.6875,0.061810661764705885,,,,,,,,0.0,0.0,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e.jpg,True,True,data/mp3d_layout/img_v/jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e.jpg,False,3,4.418088103411216,4.418088103411216,,,,,pre_task,use_existing_public_gt_as_is,206c1b833f49ee5ed84f89929b09dc795c51d3fdbedd52794ce0ab56d5ab0113,ready,1024,512,image_only_pil_grayscale_downsample_v1,122.01541137695312,5.83984375,5.759620098039216,26.296875,5.759620098039216,15,4.68728469488189,0.421875,9.95703125,0.609375,11.05859375,0.08040747549019608,,,,,,,,0.0,,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36.jpg,True,True,data/mp3d_layout/img_v/jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36.jpg,False,3,4.15793460464612,4.15793460464612,,,,,pre_task,use_existing_public_gt_as_is,8e7a4ecb67e3382e2baf7ec3f0f820e40eb96b82fd04db029a15839aee1e03af,ready,1024,512,image_only_pil_grayscale_downsample_v1,126.95559692382812,5.26715087890625,5.2715073529411764,4.15625,5.2715073529411764,14,4.747477854330708,0.3359375,10.12109375,0.8515625,18.69921875,0.08250612745098039,,,,,,,,0.0,,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99.jpg,True,True,data/mp3d_layout/img_v/jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99.jpg,False,3,5.097611503816893,5.097611503816893,,,,,pre_task,use_existing_public_gt_as_is,328306ef9e4a6a5c50afe8b237a6fcfca028ea94e74a44bafcff2716ec84e42c,ready,1024,512,image_only_pil_grayscale_downsample_v1,137.44970703125,3.10296630859375,3.101317401960784,3.5234375,3.101317401960784,7,3.3164370078740157,0.4296875,7.86328125,0.7109375,9.55078125,0.04571078431372549,,,,,,,,0.0,,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_67790605390f4d439c3c59395967ec84.jpg,True,True,data/mp3d_layout/img_v/jtcxE69GiFV_67790605390f4d439c3c59395967ec84.jpg,False,3,5.76678693413434,5.76678693413434,,,,,pre_task,use_existing_public_gt_as_is,7440517bd9eb4ef4b7597926f5adf4d77a048715053b3c71503ed328cef7e700,ready,1024,512,image_only_pil_grayscale_downsample_v1,130.72137451171875,5.1121826171875,5.129442401960785,0.7109375,5.129442401960785,15,5.787309301181103,0.4296875,13.98046875,0.5234375,21.9765625,0.10061274509803922,,,,,,,,0.8010279577293631,0.4722222222222222,0.625,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
