analysis_lane,analysis_lane_zh,base_task_id,condition,condition_zh,worker_id,is_largest_mode,is_supported_minority_mode,cluster_support,cluster_count,building_id,annotation_id,cluster_rank,n_pairs,task_centered_n_pairs,assignment_provenance,formal_use_allowed,worker_process_class
current_all_computable_c1,原始码：current_all_computable_c1,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,模型预标注辅助,10,True,False,3,2,B6ByNegPMKs,70e8f5079c7b09c6af6d,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,模型预标注辅助,8,False,False,1,2,B6ByNegPMKs,5ba67a30243635c3cbe3,2.0,6.0,2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,manual,纯人工,27,True,False,3,3,B6ByNegPMKs,c498069d0547cb81a534,1.0,10.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,manual,纯人工,1,True,False,3,3,B6ByNegPMKs,79f3478ea5e43fc1f95a,1.0,10.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,manual,纯人工,2,True,False,3,3,B6ByNegPMKs,495d562be7d142d5bbc5,1.0,10.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,manual,纯人工,36,False,False,1,3,B6ByNegPMKs,f4b7f477de2247b38b2d,2.0,4.0,-6.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,manual,纯人工,12,False,False,1,3,B6ByNegPMKs,974f94a2b16103ea9324,3.0,9.0,-1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,纯人工,31,True,False,5,1,B6ByNegPMKs,22dcfad23c6ac14bd521,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,纯人工,32,True,False,5,1,B6ByNegPMKs,381c007b1df27d00b6ab,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,纯人工,34,True,False,5,1,B6ByNegPMKs,d102c6b86a1606f32bd3,1.0,4.0,0.0,authorized_replacement_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,纯人工,13,True,False,5,1,B6ByNegPMKs,f8d2cd60e9a8ecf91058,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,纯人工,18,True,False,5,1,B6ByNegPMKs,0cb5a7c23d9bc70208b1,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,纯人工,30,True,False,5,1,B6ByNegPMKs,8e4588afd83a55aaaa18,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,纯人工,10,True,False,5,1,B6ByNegPMKs,265f63ba09442d63389c,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,纯人工,17,True,False,5,1,B6ByNegPMKs,62d758541221214e1490,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,纯人工,6,True,False,5,1,B6ByNegPMKs,b3eba7756056bb941dfb,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,纯人工,8,True,False,5,1,B6ByNegPMKs,ead3f8ac14ab1a6ddfd9,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,纯人工,30,True,False,2,3,UwV83HsGsw3,df7008318a29295ca160,1.0,4.0,-1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,纯人工,35,True,False,2,3,UwV83HsGsw3,5265086307bacf7df849,1.0,4.0,-1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,纯人工,1,False,True,2,3,UwV83HsGsw3,72eebdfddb78a8d5da2a,2.0,6.0,1.0,authorized_replacement_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,纯人工,18,False,True,2,3,UwV83HsGsw3,6e436e9879b7e6c528d0,2.0,6.0,1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,纯人工,13,False,False,1,3,UwV83HsGsw3,4b06a3805f8a5aeac160,3.0,5.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,模型预标注辅助,29,True,False,2,3,UwV83HsGsw3,e33b39ba56ff49c56427,1.0,4.0,-0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,模型预标注辅助,34,True,False,2,3,UwV83HsGsw3,013253d9bc0db4d66615,1.0,4.0,-0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,模型预标注辅助,37,False,False,1,3,UwV83HsGsw3,fcb7e53adf42c4422ae7,2.0,5.0,0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,模型预标注辅助,27,False,False,1,3,UwV83HsGsw3,b078bba0e08aacd86658,3.0,6.0,1.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,27,True,False,20,3,UwV83HsGsw3,0f006ad814591f20f1d7,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,28,True,False,20,3,UwV83HsGsw3,a5582527e1e55759fca4,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,29,True,False,20,3,UwV83HsGsw3,ddc38d03eaf0ed686dbe,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,30,True,False,20,3,UwV83HsGsw3,762aad63d41c0473582f,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,31,True,False,20,3,UwV83HsGsw3,944fc693a5243b08b5ee,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,32,True,False,20,3,UwV83HsGsw3,d37f314fba3b67c55956,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,33,True,False,20,3,UwV83HsGsw3,9e082eaf47377454a352,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,34,True,False,20,3,UwV83HsGsw3,779f777343654b55ad95,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,35,True,False,20,3,UwV83HsGsw3,3e053dc275632e30f220,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,1,True,False,20,3,UwV83HsGsw3,c71f04cf03f04f83010c,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,10,True,False,20,3,UwV83HsGsw3,1aa87c4e8b0db18c1ccd,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,11,True,False,20,3,UwV83HsGsw3,efdd3af8bbe9661a922f,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,12,True,False,20,3,UwV83HsGsw3,0545d5cfd8fca3b793bc,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,13,True,False,20,3,UwV83HsGsw3,a899e204555a9b64f4b5,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,15,True,False,20,3,UwV83HsGsw3,b52612c32e32fb20b8c2,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,17,True,False,20,3,UwV83HsGsw3,bbe40bd3ad25e4383c92,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,18,True,False,20,3,UwV83HsGsw3,b26eb0a9d329d8a255fd,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,2,True,False,20,3,UwV83HsGsw3,6037abe04bcfa1d308ed,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,6,True,False,20,3,UwV83HsGsw3,432d23215497f235714b,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,8,True,False,20,3,UwV83HsGsw3,58fcb37f432cd01e22a1,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,36,False,False,1,3,UwV83HsGsw3,beebb1979f052693f701,2.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,纯人工,37,False,False,1,3,UwV83HsGsw3,1623fbedf957f0be9421,3.0,6.0,2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,纯人工,30,True,False,3,2,UwV83HsGsw3,3b3f16f395140c417e16,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,纯人工,32,True,False,3,2,UwV83HsGsw3,1f0da2ca6730dfb60599,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,纯人工,11,True,False,3,2,UwV83HsGsw3,ea1f939ba15f6d10754b,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,纯人工,31,False,True,2,2,UwV83HsGsw3,9bc471f05cac744132c6,2.0,6.0,2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,纯人工,33,False,True,2,2,UwV83HsGsw3,62b93b940622881f9e7b,2.0,6.0,2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,纯人工,31,True,False,4,2,X7HyMhZNoso,385caf3701dee7042d51,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,纯人工,17,True,False,4,2,X7HyMhZNoso,d6077bf8866533197810,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,纯人工,6,True,False,4,2,X7HyMhZNoso,bb2170e2f627c3cc30fb,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,纯人工,8,True,False,4,2,X7HyMhZNoso,b009f871ba470e85127d,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,纯人工,32,False,False,1,2,X7HyMhZNoso,11f19b08afaff69c9e6a,2.0,6.0,2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,纯人工,33,True,False,3,3,X7HyMhZNoso,adc213fc12f5f948aa56,1.0,8.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,纯人工,11,True,False,3,3,X7HyMhZNoso,c599740d3bc3761f8f39,1.0,8.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,纯人工,15,True,False,3,3,X7HyMhZNoso,a68c32790d01e6b27d0d,1.0,8.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,纯人工,37,False,False,1,3,X7HyMhZNoso,ae929aa9e6dd3cd587ac,2.0,6.0,-2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,纯人工,34,False,False,1,3,X7HyMhZNoso,5f7815f3a489b8007a97,3.0,4.0,-4.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,模型预标注辅助,1,True,False,3,2,X7HyMhZNoso,fba833f7e946e03406f0,1.0,8.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,模型预标注辅助,17,True,False,3,2,X7HyMhZNoso,be0ea7a0849f9bf057cb,1.0,8.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,模型预标注辅助,2,True,False,3,2,X7HyMhZNoso,7fc54cc83e44fb28abe2,1.0,8.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,模型预标注辅助,28,False,False,1,2,X7HyMhZNoso,4d6cdfa4951e9653e815,2.0,4.0,-4.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,纯人工,32,True,False,5,1,Z6MFQCViBuw,093a8b4511bd56f93784,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,纯人工,33,True,False,5,1,Z6MFQCViBuw,8ad07f7e5b4a42e18f5c,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,纯人工,37,True,False,5,1,Z6MFQCViBuw,ca1a2d8aefa7219707d8,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,纯人工,11,True,False,5,1,Z6MFQCViBuw,81236ef5be5b11e8be3e,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,纯人工,15,True,False,5,1,Z6MFQCViBuw,8bd2b6db1b57ba08a132,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,模型预标注辅助,28,True,False,4,1,Z6MFQCViBuw,87dd86ac11a2a77e63bf,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,模型预标注辅助,13,True,False,4,1,Z6MFQCViBuw,98e444841935f5508d75,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,模型预标注辅助,17,True,False,4,1,Z6MFQCViBuw,eda8291573ff053225c7,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,模型预标注辅助,18,True,False,4,1,Z6MFQCViBuw,936511830ce393b70d38,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,纯人工,30,True,False,5,1,Z6MFQCViBuw,55c92f0f123df48b05be,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,纯人工,34,True,False,5,1,Z6MFQCViBuw,d7bf0e74078389ee9bf0,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,纯人工,1,True,False,5,1,Z6MFQCViBuw,c1c621753a9818e3a816,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,纯人工,12,True,False,5,1,Z6MFQCViBuw,91d132fab64b21bf307f,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,纯人工,2,True,False,5,1,Z6MFQCViBuw,8788f7b0921cb90d1098,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,模型预标注辅助,35,True,False,4,1,Z6MFQCViBuw,3cbe48827611f20e2b09,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,模型预标注辅助,10,True,False,4,1,Z6MFQCViBuw,4b7562726182b0f76ced,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,模型预标注辅助,15,True,False,4,1,Z6MFQCViBuw,4786ddffd288bc3c1169,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,模型预标注辅助,8,True,False,4,1,Z6MFQCViBuw,1beae202a7ba8f00c6fb,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,纯人工,31,True,False,5,1,Z6MFQCViBuw,19e03d84ac8aea1645d3,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,纯人工,10,True,False,5,1,Z6MFQCViBuw,f9cafcbd58a63d859d32,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,纯人工,17,True,False,5,1,Z6MFQCViBuw,f8d8bb7e420a7d6f3d91,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,纯人工,6,True,False,5,1,Z6MFQCViBuw,480a17d4b8bc43325c2c,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,纯人工,8,True,False,5,1,Z6MFQCViBuw,9b0c448a433097e9942e,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,纯人工,27,True,False,4,2,b8cTxDM8gDG,bc31ca44876dc589ed4b,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,纯人工,28,True,False,4,2,b8cTxDM8gDG,7cd383c42cfa1fb813df,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,纯人工,29,True,False,4,2,b8cTxDM8gDG,23b3ba219c2ea42e2857,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,纯人工,36,True,False,4,2,b8cTxDM8gDG,07d7b8e9b47e3b57f09b,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,纯人工,31,False,False,1,2,b8cTxDM8gDG,34724d21eb0d44dfc22d,2.0,4.0,-2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,纯人工,10,True,False,3,2,b8cTxDM8gDG,d2f9b77e836ea9a23958,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,纯人工,13,True,False,3,2,b8cTxDM8gDG,dd2eee2e935e77791577,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,纯人工,18,True,False,3,2,b8cTxDM8gDG,e98d3f5303e6099af208,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,纯人工,34,False,True,2,2,b8cTxDM8gDG,a47e8b2c8b897117f071,2.0,4.0,0.0,authorized_replacement_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,纯人工,35,False,True,2,2,b8cTxDM8gDG,74ff4434b6db6c57c2ee,2.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,纯人工,27,True,False,5,1,e9zR4mvMWw7,3cf29369b9e0b392e769,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,纯人工,28,True,False,5,1,e9zR4mvMWw7,8527f5df56820c48bf92,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,纯人工,29,True,False,5,1,e9zR4mvMWw7,1d1795fcc5d614bf0698,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,纯人工,35,True,False,5,1,e9zR4mvMWw7,143e2ef82609a7f44a09,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,纯人工,36,True,False,5,1,e9zR4mvMWw7,1dc5dc76fab81c45cd23,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,纯人工,34,True,False,5,1,e9zR4mvMWw7,2421466da1f7d0800380,1.0,4.0,0.0,authorized_replacement_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,纯人工,10,True,False,5,1,e9zR4mvMWw7,230418a93ba734601d15,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,纯人工,13,True,False,5,1,e9zR4mvMWw7,a7f130f489209fd66673,1.0,4.0,0.0,original_assignment,False,standard_assignment
