stage,stage_zh,record_role,project_id,runtime_task_id,task_id,base_task_id,building_id,condition,condition_zh,worker_id,annotation_id,canonical_annotation_id,assignment_provenance,dataset_group,language_group,formal_use_allowed,canonical_valid_source,parse_error,n_corners_source,geometry_points_json,geometry_computable,n_corners,topology_signature,active_time_observed_seconds,active_time_formal_eligible,active_time_source,active_time_source_file,active_time_event_count,active_time_session_count,timing_status,lead_time_seconds,source_artifact,source_sha256,source_row_index,active_time_computable,lead_time_computable,data_mining_included,worker_status_class,primary_exclusion_class,secondary_exclusion_flags,worker_process_class,task_final_scope,geometry_reference_status,iou_to_gt,worker_caused_structural_failure,active_time_candidate_seconds,active_time_proxy_excluded,active_time_measurement_class,raw_lead_time_seconds,raw_lead_time_observation_count,raw_annotation_version_count,lead_time_source,formal_assignment_status,formal_assignment_status_source,primary_eligibility_status,primary_eligibility_status_source,design_has_semi_arm,task_has_semi_candidate,semi_pairing_status,geometry_computable_bool,active_time_computable_bool,lead_time_computable_bool,quality_computable_bool,formal_assignment_eligible_bool,flag__administrative_exclusion,flag__outside_assignment,flag__formal_assignment_ineligible,flag__independence_ineligible,flag__scope_oos_or_ineligible,flag__geometry_not_computable,flag__quality_not_computable,flag__active_time_not_computable,flag__manual_only_no_semi_candidate,flag__historical_retained_worker,flag__noncanonical_or_raw_only_role,orthogonal_flag_count,orthogonal_flags,active_time_script_versions,time_measurement_lane,time_measurement_lane_zh,lead_time_is_active_time
P1,预筛,stage_canonical,40,,3166,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,模型预标注辅助,27,4050,f8e972b03fbd99f4,not_recorded,PreScreen_semi,,True,True,,8,"[[172.0,132.0],[172.0,414.0],[372.0,144.0],[372.0,403.0],[614.0,127.0],[614.0,418.0],[905.0,98.0],[905.0,443.0]]",True,8,n_points:8,181.0,True,log,active_times_2026-06-17.jsonl,9,1,project+task+annotator,100.404,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,1291,True,True,True,historical_retained,,,,,,,,181.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,2,quality_not_computable;historical_retained_worker,0.26-official;0.29-foreign-https-en-debug;0.29-foreign-https-en-standalone;0.30-foreign-https-en-debug;0.30-foreign-https-en-standalone;stage1_helper_ordercache_hotfix_20260617_v1,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,40,,3166,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,模型预标注辅助,28,3938,cd8cc0c1540ed63d,not_recorded,PreScreen_semi,,True,True,,8,"[[170.0,131.5],[170.0,417.0],[372.0,144.0],[372.0,403.0],[606.5,126.0],[606.5,428.5],[905.0,98.0],[905.0,443.0]]",True,8,n_points:8,270.0,True,log,active_times_2026-06-16.jsonl,13,1,project+task+annotator,253.46,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,1292,True,True,True,observed_worker,,,,,,,,270.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.29-foreign-https-en-debug;0.29-foreign-https-en-standalone,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,40,,3166,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,模型预标注辅助,29,4554,5129b3e9aeb05f80,not_recorded,PreScreen_semi,,True,True,,8,"[[181.0,135.5],[181.0,419.0],[373.5,141.0],[373.5,410.5],[605.0,123.5],[605.0,428.5],[900.0,106.0],[904.0,441.0]]",True,8,n_points:8,271.0,True,log,active_times_2026-06-25.jsonl,10,1,project+task+annotator,248.172,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,1293,True,True,True,observed_worker,,,,,,,,271.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,stage1_helper_ordercache_hotfix_20260617_v1,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,40,,3166,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,模型预标注辅助,30,4186,d94dce8e2409d75e,not_recorded,PreScreen_semi,,True,True,,8,"[[173.0,135.0],[176.5,418.0],[374.5,145.0],[374.5,404.5],[604.5,424.5],[607.5,125.0],[867.5,429.5],[872.5,121.5]]",True,8,n_points:8,150.0,True,log,active_times_2026-06-20.jsonl,6,1,project+task+annotator,142.958,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,1294,True,True,True,observed_worker,,,,,,,,150.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official;0.30-foreign-https-en-standalone;stage1_helper_ordercache_hotfix_20260617_v1,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,40,,3166,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,模型预标注辅助,31,4112,00c9c0032b86bbcb,not_recorded,PreScreen_semi,,True,True,,10,"[[170.5,424.5],[172.5,133.0],[371.5,145.5],[373.0,412.5],[600.5,428.0],[606.5,124.5],[878.0,424.0],[884.0,98.5],[973.0,168.5],[973.5,381.5]]",True,10,n_points:10,,False,lead_time_fallback,,0,0,fallback_no_direct_log,269.137,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,1295,False,True,True,observed_worker,,,,,,,,269.137,True,lead_time_proxy_excluded,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,2,quality_not_computable;active_time_not_computable,not_recorded,lead_time_proxy_excluded,原始码：lead_time_proxy_excluded,False
P1,预筛,stage_canonical,40,,3166,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,模型预标注辅助,32,4260,5c94076772ebc57a,not_recorded,PreScreen_semi,,True,True,,8,"[[172.0,132.0],[172.0,414.0],[372.0,144.0],[372.0,403.0],[601.0,425.0],[608.0,128.0],[891.0,437.5],[892.0,111.0]]",True,8,n_points:8,228.0,True,log,active_times_2026-06-21.jsonl,10,1,project+task+annotator,220.506,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,1296,True,True,True,observed_worker,,,,,,,,228.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,stage1_helper_ordercache_hotfix_20260617_v1,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,40,,3166,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,模型预标注辅助,33,4380,8ef79e670b984365,not_recorded,PreScreen_semi,,True,True,,8,"[[172.0,132.0],[172.0,414.0],[372.0,144.0],[372.0,403.0],[602.5,424.5],[609.0,125.5],[905.0,98.0],[905.0,443.0]]",True,8,n_points:8,102.0,True,log,active_times_2026-06-21.jsonl,5,1,project+task+annotator,94.75,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,1297,True,True,True,observed_worker,,,,,,,,102.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,stage1_helper_ordercache_hotfix_20260617_v1,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,40,,3166,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,模型预标注辅助,34,4416,aeb286b084b52ac4,not_recorded,PreScreen_semi,,True,True,,8,"[[166.5,427.0],[173.5,131.0],[368.5,142.0],[374.5,399.5],[601.5,427.0],[606.0,123.0],[896.5,442.5],[904.0,99.5]]",True,8,n_points:8,,False,lead_time_fallback,,0,0,fallback_no_direct_log,470.543,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,1298,False,True,True,observed_worker,,,,,,,,470.543,True,lead_time_proxy_excluded,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,2,quality_not_computable;active_time_not_computable,not_recorded,lead_time_proxy_excluded,原始码：lead_time_proxy_excluded,False
P1,预筛,stage_canonical,40,,3166,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,模型预标注辅助,35,4322,59884e403caf2b80,not_recorded,PreScreen_semi,,True,True,,8,"[[172.5,135.5],[172.5,426.0],[375.0,139.0],[382.0,415.0],[607.0,128.5],[610.5,431.0],[904.5,121.5],[906.0,436.5]]",True,8,n_points:8,,False,lead_time_fallback,,0,0,fallback_no_direct_log,152.411,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,1299,False,True,True,observed_worker,,,,,,,,152.411,True,lead_time_proxy_excluded,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,2,quality_not_computable;active_time_not_computable,not_recorded,lead_time_proxy_excluded,原始码：lead_time_proxy_excluded,False
P1,预筛,stage_canonical,40,,3166,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,模型预标注辅助,36,4690,9dfb83c45afc5f23,not_recorded,PreScreen_semi,,True,True,,8,"[[172.0,132.0],[172.0,414.0],[372.0,144.0],[372.0,403.0],[606.0,125.0],[606.0,423.0],[905.0,98.0],[905.0,443.0]]",True,8,n_points:8,340.0,True,log,active_times_2026-06-28.jsonl,15,1,project+task+annotator,307.369,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,1300,True,True,True,observed_worker,,,,,,,,340.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official;stage1_helper_ordercache_hotfix_20260617_v1,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,40,,3166,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,模型预标注辅助,37,4476,e5e1284390ee6b73,not_recorded,PreScreen_semi,,True,True,,8,"[[172.0,132.0],[172.0,414.0],[598.0,426.0],[604.0,107.5],[905.0,443.0],[906.5,95.0],[962.0,378.0],[969.5,169.5]]",True,8,n_points:8,386.0,True,log,active_times_2026-06-22.jsonl,14,1,project+task+annotator,328.163,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,1301,True,True,True,observed_worker,,,,,,,,386.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,stage1_helper_ordercache_hotfix_20260617_v1,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,40,,3167,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,模型预标注辅助,26,3794,a655ba3039d8cfc4,not_recorded,PreScreen_semi,,True,True,,12,"[[243.0,233.0],[243.0,283.0],[261.5,233.0],[261.5,282.5],[302.0,185.0],[302.0,343.0],[309.0,185.0],[309.0,342.0],[710.0,172.0],[710.0,357.0],[817.0,171.0],[817.0,358.0]]",True,12,n_points:12,,False,lead_time_fallback,,0,0,fallback_no_direct_log,12.343,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,1302,False,True,True,observed_worker,,,,,,,,12.343,True,lead_time_proxy_excluded,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,2,quality_not_computable;active_time_not_computable,not_recorded,lead_time_proxy_excluded,原始码：lead_time_proxy_excluded,False
P1,预筛,stage_canonical,40,,3167,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,模型预标注辅助,27,4051,243708573fc746f4,not_recorded,PreScreen_semi,,True,True,,8,"[[243.0,233.0],[243.0,283.0],[261.5,233.0],[261.5,282.5],[710.0,172.0],[710.0,357.0],[817.0,171.0],[817.0,358.0]]",True,8,n_points:8,284.0,True,log,active_times_2026-06-17.jsonl,15,1,project+task+annotator,94.111,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,1303,True,True,True,historical_retained,,,,,,,,284.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,2,quality_not_computable;historical_retained_worker,0.26-official;0.29-foreign-https-en-debug;0.29-foreign-https-en-standalone;0.30-foreign-https-en-debug;0.30-foreign-https-en-standalone;stage1_helper_ordercache_hotfix_20260617_v1,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,40,,3167,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,模型预标注辅助,28,3939,843ee33e6df34cd4,not_recorded,PreScreen_semi,,True,True,,6,"[[271.5,231.5],[271.5,286.0],[710.0,173.5],[710.0,357.0],[818.5,172.0],[818.5,358.0]]",True,6,n_points:6,495.0,True,log,active_times_2026-06-16.jsonl,26,1,project+task+annotator,476.019,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,1304,True,True,True,observed_worker,,,,,,,,495.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.29-foreign-https-en-debug;0.29-foreign-https-en-standalone,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,40,,3167,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,模型预标注辅助,29,4555,618e8cec7d276f9c,not_recorded,PreScreen_semi,,True,True,,8,"[[247.0,241.0],[247.0,286.0],[271.5,240.5],[271.5,286.0],[710.5,201.5],[710.5,357.0],[817.5,200.0],[817.5,358.5]]",True,8,n_points:8,244.0,True,log,active_times_2026-06-25.jsonl,9,1,project+task+annotator,238.971,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,1305,True,True,True,observed_worker,,,,,,,,244.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,stage1_helper_ordercache_hotfix_20260617_v1,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,40,,3167,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,模型预标注辅助,30,4187,c0d2a3ea11db107a,not_recorded,PreScreen_semi,,True,True,,8,"[[241.5,288.0],[243.0,233.0],[271.5,233.0],[273.0,288.0],[712.5,178.0],[714.5,358.0],[821.0,178.0],[821.0,358.0]]",True,8,n_points:8,82.0,True,log,active_times_2026-06-20.jsonl,4,1,project+task+annotator,70.499,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,1306,True,True,True,observed_worker,,,,,,,,82.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official;0.30-foreign-https-en-standalone;stage1_helper_ordercache_hotfix_20260617_v1,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,40,,3167,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,模型预标注辅助,31,4113,5ff7ca831e9c5ad8,not_recorded,PreScreen_semi,,True,True,,8,"[[216.5,232.0],[216.5,286.0],[271.5,286.0],[272.0,231.5],[709.0,174.0],[710.0,356.0],[817.5,356.0],[818.0,173.0]]",True,8,n_points:8,,False,lead_time_fallback,,0,0,fallback_no_direct_log,267.344,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,1307,False,True,True,observed_worker,,,,,,,,267.344,True,lead_time_proxy_excluded,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,2,quality_not_computable;active_time_not_computable,not_recorded,lead_time_proxy_excluded,原始码：lead_time_proxy_excluded,False
P1,预筛,stage_canonical,40,,3167,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,模型预标注辅助,32,4261,b8541e4707e39e94,not_recorded,PreScreen_semi,,True,True,,6,"[[270.5,286.0],[271.5,232.0],[710.0,172.0],[710.0,357.0],[817.0,171.0],[817.0,358.0]]",True,6,n_points:6,283.0,True,log,active_times_2026-06-21.jsonl,10,1,project+task+annotator,266.853,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,1308,True,True,True,observed_worker,,,,,,,,283.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,stage1_helper_ordercache_hotfix_20260617_v1,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,40,,3167,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,模型预标注辅助,33,4381,4d2388c60747a53d,not_recorded,PreScreen_semi,,True,True,,8,"[[244.0,285.0],[244.5,232.0],[271.0,231.5],[271.0,285.5],[710.0,172.0],[710.0,357.0],[817.0,171.0],[817.0,358.0]]",True,8,n_points:8,160.0,True,log,active_times_2026-06-21.jsonl,6,1,project+task+annotator,148.675,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,1309,True,True,True,observed_worker,,,,,,,,160.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,stage1_helper_ordercache_hotfix_20260617_v1,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,40,,3167,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,模型预标注辅助,34,4417,1bbc73c77d272720,not_recorded,PreScreen_semi,,True,True,,8,"[[214.0,183.5],[214.5,341.0],[270.5,286.0],[271.5,229.5],[708.5,353.0],[711.0,173.5],[816.5,172.0],[818.5,356.5]]",True,8,n_points:8,,False,lead_time_fallback,,0,0,fallback_no_direct_log,362.039,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,1310,False,True,True,observed_worker,,,,,,,,362.039,True,lead_time_proxy_excluded,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,2,quality_not_computable;active_time_not_computable,not_recorded,lead_time_proxy_excluded,原始码：lead_time_proxy_excluded,False
P1,预筛,stage_canonical,40,,3167,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,模型预标注辅助,35,4323,c4bc31bc73053a93,not_recorded,PreScreen_semi,,True,True,,8,"[[217.5,234.0],[219.0,286.0],[268.0,233.0],[268.0,286.0],[709.0,176.5],[710.0,355.5],[816.5,175.0],[817.0,358.5]]",True,8,n_points:8,,False,lead_time_fallback,,0,0,fallback_no_direct_log,208.331,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,1311,False,True,True,observed_worker,,,,,,,,208.331,True,lead_time_proxy_excluded,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,2,quality_not_computable;active_time_not_computable,not_recorded,lead_time_proxy_excluded,原始码：lead_time_proxy_excluded,False
