stage,stage_zh,condition,condition_zh,base_task_id,building_id,observed_worker_count,available_record_count,geometry_computable_worker_count,geometry_missing_worker_count,topology_counts_json,topology_mode_count,topology_shannon_entropy,topology_gini_simpson,largest_topology_share,different_topology_pair_share,same_topology_pair_count,same_topology_cyclic_rmse_median,same_topology_cyclic_rmse_q25,same_topology_cyclic_rmse_q75,geometry_uncertainty_class,geometry_uncertainty_class_zh,measurement_lane,measurement_lane_zh
C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.1563144732898272,0.1563144732898272,0.1563144732898272,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV,1,1,1,0,"{""8"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV,1,1,1,0,"{""8"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,1,1,1,0,"{""24"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,1,1,1,0,"{""24"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,jtcxE69GiFV,1,1,1,0,"{""14"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.15857225495531,0.15857225495531,0.15857225495531,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,pRbA3pwrgk9,1,1,1,0,"{""8"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,pRbA3pwrgk9,1,1,1,0,"{""12"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.1101941042423284,0.1101941042423284,0.1101941042423284,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,1,1,1,0,"{""16"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,2,2,2,0,"{""6"": 1, ""8"": 1}",2,0.6931471805599453,0.5,0.5,1.0,0,,,,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,1,1,1,0,"{""16"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk,1,1,1,0,"{""8"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,zsNo4HB9uLZ,1,1,1,0,"{""8"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.0223192640045271,0.0223192640045271,0.0223192640045271,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,2,2,2,0,"{""6"": 1, ""8"": 1}",2,0.6931471805599453,0.5,0.5,1.0,0,,,,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,2,2,2,0,"{""16"": 1, ""8"": 1}",2,0.6931471805599453,0.5,0.5,1.0,0,,,,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,2t7WUuJeko7,1,1,1,0,"{""8"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.1599706239962578,0.1599706239962578,0.1599706239962578,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,S9hNv5qa7GM,1,1,1,0,"{""8"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM,2,2,2,0,"{""10"": 1, ""16"": 1}",2,0.6931471805599453,0.5,0.5,1.0,0,,,,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM,1,1,1,0,"{""12"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,2,2,2,0,"{""18"": 1, ""8"": 1}",2,0.6931471805599453,0.5,0.5,1.0,0,,,,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.1444433989957859,0.1444433989957859,0.1444433989957859,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ,1,1,1,0,"{""10"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV,1,1,1,0,"{""8"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV,1,1,1,0,"{""8"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV,1,1,1,0,"{""12"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,4,4,4,0,"{""24"": 1, ""8"": 3}",2,0.5623351446188083,0.375,0.75,0.5,3,0.0700564023335608,0.0621989288631952,0.0712947858494818,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,1,1,1,0,"{""24"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,1,1,1,0,"{""24"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV,1,1,1,0,"{""12"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.0037136821449151,0.0037136821449151,0.0037136821449151,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,pRbA3pwrgk9,1,1,0,1,{},0,,,,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9,1,1,1,0,"{""8"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.1938980877230023,0.1938980877230023,0.1938980877230023,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,1,1,1,0,"{""16"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,2,2,2,0,"{""18"": 1, ""8"": 1}",2,0.6931471805599453,0.5,0.5,1.0,0,,,,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk,1,1,1,0,"{""20"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk,1,1,1,0,"{""8"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk,1,1,1,0,"{""8"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,zsNo4HB9uLZ,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.1203826092925531,0.1203826092925531,0.1203826092925531,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.0048895081132089,0.0048895081132089,0.0048895081132089,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,20,20,20,0,"{""10"": 1, ""16"": 1, ""8"": 18}",3,0.3943976914474427,0.185,0.9,0.1947368421052631,153,0.1818294617569237,0.1138113300362163,0.2138924867287396,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM,2,2,2,0,"{""10"": 1, ""12"": 1}",2,0.6931471805599453,0.5,0.5,1.0,0,,,,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM,1,1,1,0,"{""8"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM,2,2,2,0,"{""12"": 2}",1,-0.0,0.0,1.0,0.0,1,0.1320497350915695,0.1320497350915695,0.1320497350915695,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,20,20,20,0,"{""8"": 20}",1,-0.0,0.0,1.0,0.0,190,0.0533153885845394,0.0047540435255067,0.0918631837862582,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.0178740896485078,0.0178740896485078,0.0178740896485078,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM,2,2,2,0,"{""12"": 2}",1,-0.0,0.0,1.0,0.0,1,0.1165637517330177,0.1165637517330177,0.1165637517330177,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,2,2,2,0,"{""16"": 1, ""8"": 1}",2,0.6931471805599453,0.5,0.5,1.0,0,,,,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,2,2,2,0,"{""10"": 1, ""16"": 1}",2,0.6931471805599453,0.5,0.5,1.0,0,,,,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,3,3,3,0,"{""12"": 1, ""18"": 1, ""8"": 1}",3,1.0986122886681096,0.6666666666666667,0.3333333333333333,1.0,0,,,,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,20,20,20,0,"{""10"": 1, ""12"": 2, ""20"": 2, ""24"": 9, ""26"": 1, ""8"": 5}",6,1.465992299532178,0.71,0.45,0.7473684210526316,48,0.124041224316495,0.0887721507359218,0.1873529581786346,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,3,3,3,0,"{""12"": 1, ""8"": 2}",2,0.6365141682948128,0.4444444444444444,0.6666666666666666,0.6666666666666666,1,0.1247385796673439,0.1247385796673439,0.1247385796673439,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.0006453627877894,0.0006453627877894,0.0006453627877894,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ,2,2,2,0,"{""14"": 1, ""16"": 1}",2,0.6931471805599453,0.5,0.5,1.0,0,,,,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ,2,2,2,0,"{""18"": 1, ""8"": 1}",2,0.6931471805599453,0.5,0.5,1.0,0,,,,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ,2,2,2,0,"{""12"": 1, ""14"": 1}",2,0.6931471805599453,0.5,0.5,1.0,0,,,,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ,1,1,1,0,"{""16"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ,2,2,2,0,"{""18"": 1, ""8"": 1}",2,0.6931471805599453,0.5,0.5,1.0,0,,,,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.0076848232146717,0.0076848232146717,0.0076848232146717,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.0142399039159466,0.0142399039159466,0.0142399039159466,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
