stage,stage_zh,language_cohort,project_id,runtime_task_id,base_task_id,building_id,worker_id,canonical_annotation_id,raw_annotation_id,initialization_artifact_id,initialization_import_sha256,initialization_prediction_sha256,initial_geometry_hash,final_geometry_hash,exact_geometry_equal,geometry_edit_rmse_px,geometry_edit_rmse_panorama_diagonal_normalized,geometry_edit_distance_not_evaluable_reason,U_initial,U_final,delta_U,initial_structurally_valid,final_structurally_valid,initial_quality_status,final_quality_status,proposal_failure,model_issue_choice,issue_reported,acceptable_reported,semi_role,planned_trap_family,trap_family,trap_family_source,trap_source_type,reference_identity,reference_sha256,reference_type,reference_eligible,formal_assignment_eligible,process_eligible,independence_eligible,analysis_eligible,c1_eligible_worker,current20_worker,stage_role,unmodified_trap_submission_eps_0,strict_blind_trust_eps_0,issue_reported_without_quality_improvement_eps_0,quality_improving_correction_eps_0,negative_metric_change_correction_eps_0,control_false_alarm_eps_0,control_overcorrection_eps_0,non_negative_metric_change_control_handling_eps_0,issue_geometry_edit_concordant_eps_0,unmodified_trap_submission_eps_0_01,strict_blind_trust_eps_0_01,issue_reported_without_quality_improvement_eps_0_01,quality_improving_correction_eps_0_01,negative_metric_change_correction_eps_0_01,control_false_alarm_eps_0_01,control_overcorrection_eps_0_01,non_negative_metric_change_control_handling_eps_0_01,issue_geometry_edit_concordant_eps_0_01,unmodified_trap_submission_eps_0_02,strict_blind_trust_eps_0_02,issue_reported_without_quality_improvement_eps_0_02,quality_improving_correction_eps_0_02,negative_metric_change_correction_eps_0_02,control_false_alarm_eps_0_02,control_overcorrection_eps_0_02,non_negative_metric_change_control_handling_eps_0_02,issue_geometry_edit_concordant_eps_0_02,unmodified_trap_submission_eps_0_05,strict_blind_trust_eps_0_05,issue_reported_without_quality_improvement_eps_0_05,quality_improving_correction_eps_0_05,negative_metric_change_correction_eps_0_05,control_false_alarm_eps_0_05,control_overcorrection_eps_0_05,non_negative_metric_change_control_handling_eps_0_05,issue_geometry_edit_concordant_eps_0_05,diagnostic_pre_stage3,development_only,scientific_conclusion_prohibited,formal_profile_frozen,reviewer_policy_frozen,main_launch_authorized,worker_caused_structural_failure_x,failure_attribution,frozen_harmonization_validity_status,frozen_harmonization_assertion_source,frozen_initialization_provenance_status,proposal_accepted_unchanged_eps_0,issue_reported_eps_0,geometry_edited_eps_0,non_negative_metric_change_handling_eps_0,proposal_accepted_unchanged_eps_0_01,issue_reported_eps_0_01,geometry_edited_eps_0_01,non_negative_metric_change_handling_eps_0_01,proposal_accepted_unchanged_eps_0_02,issue_reported_eps_0_02,geometry_edited_eps_0_02,non_negative_metric_change_handling_eps_0_02,proposal_accepted_unchanged_eps_0_05,issue_reported_eps_0_05,geometry_edited_eps_0_05,non_negative_metric_change_handling_eps_0_05,proposal_failure_binary,edited_binary,improved_binary,negative_metric_change_binary,edited_bool,condition,condition_zh,metric_change_class,edit_magnitude_px_equivalent,edit_magnitude_band,geometry_hash_changed,topology_changed,tag_codes,tag_labels_zh,acceptable_tag,trivial_tag,in_scope_tag,model_issue_tag,explicit_model_problem_tag,iou_to_gt,worker_caused_structural_failure_y,gt_score_computable,geometry_reference_status,structural_failure_bool,cluster_rank,cluster_support,cluster_count,is_largest_mode,is_supported_minority_mode,n_pairs,task_centered_n_pairs,active_time_observed_seconds,lead_time_seconds,active_time_measurement_class,active_time_source,lead_time_source,long_active_time,low_gt_alignment_absolute,low_gt_alignment_relative,nonlargest_mode,material_edit,image_reference,case_codes,has_case,uncertainty_interpretation_zh
P1,预筛,en,40,3157,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,27,b16f17d58f7aabf2,4042,init:p1:4ac3b394b83bea208631,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,4ac3b394b83bea208631561e7371e464b74c59ec7eae05db8c71b174b919fc7c,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,True,0.0,0.0,,0.9524267962142868,0.9524267962142868,0.0,True,True,evaluable,evaluable,False,acceptable,False,True,control,acceptable,acceptable,frozen_selection,control_natural,task_id:568,4d0407eb2b1083534b681d70a6a75dd23a44f38760eef5f68da25259be40e1d9,final_gold,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,False,profile_development_only,,,,,False,False,False,True,True,,,,,False,False,False,True,True,,,,,False,False,False,True,True,,,,,False,False,False,True,True,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,acceptable;in_scope;occlusion;reflection_transparency,反射/透明;模型初始结果可接受;范围内/正常;遮挡,True,False,True,True,True,,,,,False,,,,,,,,274.0,75.163,formal_frozen,log,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
P1,预筛,en,40,3157,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,33,080e6e5be0c803cd,4371,init:p1:4ac3b394b83bea208631,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,4ac3b394b83bea208631561e7371e464b74c59ec7eae05db8c71b174b919fc7c,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,True,0.0,0.0,,0.9524267962142868,0.9524267962142868,0.0,True,True,evaluable,evaluable,False,over_parsing;overextend_adjacent;underextend,True,False,control,acceptable,acceptable,frozen_selection,control_natural,task_id:568,4d0407eb2b1083534b681d70a6a75dd23a44f38760eef5f68da25259be40e1d9,final_gold,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,True,profile_development_only,,,,,False,True,False,True,False,,,,,False,True,False,True,False,,,,,False,True,False,True,False,,,,,False,True,False,True,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,occlusion;oos_geometry;overextension;topology_issue;underextension,拓扑/过度解析问题;模型欠延伸/覆盖不足;模型过度延伸/纳入相邻空间;范围外：几何假设不适用;遮挡,False,False,False,True,True,,,,,False,,,,,,,,192.0,163.21,formal_frozen,log,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
P1,预筛,en,40,3157,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,37,3cb548d93b1c91ac,4467,init:p1:4ac3b394b83bea208631,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,4ac3b394b83bea208631561e7371e464b74c59ec7eae05db8c71b174b919fc7c,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,True,0.0,0.0,,0.9524267962142868,0.9524267962142868,0.0,True,True,evaluable,evaluable,False,acceptable,False,True,control,acceptable,acceptable,frozen_selection,control_natural,task_id:568,4d0407eb2b1083534b681d70a6a75dd23a44f38760eef5f68da25259be40e1d9,final_gold,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,True,profile_development_only,,,,,False,False,False,True,True,,,,,False,False,False,True,True,,,,,False,False,False,True,True,,,,,False,False,False,True,True,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,,,,,False,,,,,,,,93.0,42.664,formal_frozen,log,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
P1,预筛,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,6,e30721b054460f15,3277,init:p1:4ac3b394b83bea208631,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,4ac3b394b83bea208631561e7371e464b74c59ec7eae05db8c71b174b919fc7c,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,True,0.0,0.0,,0.9524267962142868,0.9524267962142868,0.0,True,True,evaluable,evaluable,False,acceptable,False,True,control,acceptable,acceptable,frozen_selection,control_natural,task_id:568,4d0407eb2b1083534b681d70a6a75dd23a44f38760eef5f68da25259be40e1d9,final_gold,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,True,profile_development_only,,,,,False,False,False,True,True,,,,,False,False,False,True,True,,,,,False,False,False,True,True,,,,,False,False,False,True,True,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,,,,,False,,,,,,,,47.0,9.599,formal_frozen,log,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
P1,预筛,zh,29,3099,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,11,99962e6f9aff29ba,3612,init:p1:88aaac13330e7f6e5705,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,88aaac13330e7f6e570532c8e2826ba21b375c8cf6cbd882f54ec9ce3551fda9,09982954a4efcb0989ba2113257f376e4747b4d469b0d7dc292b401e386d29ba,09982954a4efcb0989ba2113257f376e4747b4d469b0d7dc292b401e386d29ba,True,0.0,0.0,,0.9842905290777896,0.9842905290777896,0.0,True,True,evaluable,evaluable,False,corner_drift;corner_duplicate,True,False,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2611,5f13e63ae56d174eae341921ec15f4ac4b2ddc4d042c36b88a3b00866f78b634,synthetic_source_gt,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,True,profile_development_only,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,corner_issue;in_scope;trivial,无显著难点;范围内/正常;角点问题,False,True,True,True,True,,,,,False,,,,,,,,24.0,18.878,formal_frozen,log,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
P1,预筛,en,40,3171,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,26,812b382e4fb78da4,3798,init:p1:88aaac13330e7f6e5705,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,88aaac13330e7f6e570532c8e2826ba21b375c8cf6cbd882f54ec9ce3551fda9,09982954a4efcb0989ba2113257f376e4747b4d469b0d7dc292b401e386d29ba,09982954a4efcb0989ba2113257f376e4747b4d469b0d7dc292b401e386d29ba,True,0.0,0.0,,0.9842905290777896,0.9842905290777896,0.0,True,True,evaluable,evaluable,False,fail,True,False,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2611,5f13e63ae56d174eae341921ec15f4ac4b2ddc4d042c36b88a3b00866f78b634,synthetic_source_gt,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,False,False,profile_development_only,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,oos_open_or_ambiguous_boundary;other_issue;reflection_transparency,其他模型问题;反射/透明;范围/边界开放或歧义,False,False,False,True,True,,,,,False,,,,,,,,,20.23,lead_time_proxy_excluded,lead_time_fallback,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
P1,预筛,zh,29,3099,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,6,7e2290dbca4fb383,3291,init:p1:88aaac13330e7f6e5705,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,88aaac13330e7f6e570532c8e2826ba21b375c8cf6cbd882f54ec9ce3551fda9,09982954a4efcb0989ba2113257f376e4747b4d469b0d7dc292b401e386d29ba,09982954a4efcb0989ba2113257f376e4747b4d469b0d7dc292b401e386d29ba,True,0.0,0.0,,0.9842905290777896,0.9842905290777896,0.0,True,True,evaluable,evaluable,False,acceptable,False,True,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2611,5f13e63ae56d174eae341921ec15f4ac4b2ddc4d042c36b88a3b00866f78b634,synthetic_source_gt,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,True,profile_development_only,True,True,False,False,False,,,,True,True,True,False,False,False,,,,True,True,True,False,False,False,,,,True,True,True,False,False,False,,,,True,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,,,,,False,,,,,,,,21.0,7.521,formal_frozen,log,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
P1,预筛,zh,29,3089,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,11,f2652a9524294607,3602,init:p1:3eebc8bd469ed2435ca4,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,3eebc8bd469ed2435ca4453acb144582fcd5a445a3547d777b0ab5081712cf88,5c493b399bf17d450f60669f800a439dc65340a822c423e819f03a948c9fa441,5c493b399bf17d450f60669f800a439dc65340a822c423e819f03a948c9fa441,True,0.0,0.0,,0.8278423240114882,0.8278423240114882,0.0,True,True,evaluable,evaluable,False,corner_drift;corner_duplicate,True,False,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:493,371788cdafca7ef89dcf04668e7449d5f27dee1813e63615de8b38186e2b7d09,final_gold,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,True,profile_development_only,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,corner_issue;in_scope;occlusion,范围内/正常;角点问题;遮挡,False,False,True,True,True,,,,,False,,,,,,,,118.0,90.792,formal_frozen,log,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
P1,预筛,zh,29,3089,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,21,31d3caf93d1b2b79,3684,init:p1:3eebc8bd469ed2435ca4,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,3eebc8bd469ed2435ca4453acb144582fcd5a445a3547d777b0ab5081712cf88,5c493b399bf17d450f60669f800a439dc65340a822c423e819f03a948c9fa441,5c493b399bf17d450f60669f800a439dc65340a822c423e819f03a948c9fa441,True,0.0,0.0,,0.8278423240114882,0.8278423240114882,0.0,True,True,evaluable,evaluable,False,corner_drift;corner_duplicate,True,False,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:493,371788cdafca7ef89dcf04668e7449d5f27dee1813e63615de8b38186e2b7d09,final_gold,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,False,False,profile_development_only,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,corner_issue;in_scope;occlusion,范围内/正常;角点问题;遮挡,False,False,True,True,True,,,,,False,,,,,,,,24.0,13.801,formal_frozen,log,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
P1,预筛,en,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,26,6bada44f8bfbe52e,3788,init:p1:3eebc8bd469ed2435ca4,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,3eebc8bd469ed2435ca4453acb144582fcd5a445a3547d777b0ab5081712cf88,5c493b399bf17d450f60669f800a439dc65340a822c423e819f03a948c9fa441,5c493b399bf17d450f60669f800a439dc65340a822c423e819f03a948c9fa441,True,0.0,0.0,,0.8278423240114882,0.8278423240114882,0.0,True,True,evaluable,evaluable,False,over_parsing,True,False,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:493,371788cdafca7ef89dcf04668e7449d5f27dee1813e63615de8b38186e2b7d09,final_gold,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,False,False,profile_development_only,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,in_scope;seam;topology_issue,全景接缝;拓扑/过度解析问题;范围内/正常,False,False,True,True,True,,,,,False,,,,,,,,,11.314,lead_time_proxy_excluded,lead_time_fallback,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
P1,预筛,zh,29,3089,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,6,1d9605edabc41fe8,3281,init:p1:3eebc8bd469ed2435ca4,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,3eebc8bd469ed2435ca4453acb144582fcd5a445a3547d777b0ab5081712cf88,5c493b399bf17d450f60669f800a439dc65340a822c423e819f03a948c9fa441,5c493b399bf17d450f60669f800a439dc65340a822c423e819f03a948c9fa441,True,0.0,0.0,,0.8278423240114882,0.8278423240114882,0.0,True,True,evaluable,evaluable,False,corner_duplicate,True,False,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:493,371788cdafca7ef89dcf04668e7449d5f27dee1813e63615de8b38186e2b7d09,final_gold,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,True,profile_development_only,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,corner_issue;in_scope;trivial,无显著难点;范围内/正常;角点问题,False,True,True,True,True,,,,,False,,,,,,,,134.0,88.636,formal_frozen,log,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
P1,预筛,zh,29,3100,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,11,293c9fb9a238349a,3613,init:p1:7ab830d0acf90ec688d6,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,7ab830d0acf90ec688d6f8dee4a179e151cfeb732328bf7e8d8b1139174219b6,832c5261c5cbd25ce23bc0417faebd74508fe7c94f8959ca749063bb7379a860,832c5261c5cbd25ce23bc0417faebd74508fe7c94f8959ca749063bb7379a860,True,0.0,0.0,,0.9454309103439774,0.9454309103439774,0.0,True,True,evaluable,evaluable,False,corner_duplicate,True,False,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2495,24c18b1801c235559818a420cfe90d01a628ba671ae9bb1189e3893fd9c46aa3,synthetic_source_gt,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,True,profile_development_only,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,corner_issue;in_scope;trivial,无显著难点;范围内/正常;角点问题,False,True,True,True,True,,,,,False,,,,,,,,34.0,21.316,formal_frozen,log,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
P1,预筛,en,40,3172,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,26,4fd122b7a189e196,3799,init:p1:7ab830d0acf90ec688d6,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,7ab830d0acf90ec688d6f8dee4a179e151cfeb732328bf7e8d8b1139174219b6,832c5261c5cbd25ce23bc0417faebd74508fe7c94f8959ca749063bb7379a860,832c5261c5cbd25ce23bc0417faebd74508fe7c94f8959ca749063bb7379a860,True,0.0,0.0,,0.9454309103439774,0.9454309103439774,0.0,True,True,evaluable,evaluable,False,acceptable,False,True,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2495,24c18b1801c235559818a420cfe90d01a628ba671ae9bb1189e3893fd9c46aa3,synthetic_source_gt,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,False,False,profile_development_only,True,True,False,False,False,,,,True,True,True,False,False,False,,,,True,True,True,False,False,False,,,,True,True,True,False,False,False,,,,True,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,,,,,False,,,,,,,,,8.213,lead_time_proxy_excluded,lead_time_fallback,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
P1,预筛,zh,29,3100,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,6,d0df2148541db2cf,3292,init:p1:7ab830d0acf90ec688d6,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,7ab830d0acf90ec688d6f8dee4a179e151cfeb732328bf7e8d8b1139174219b6,832c5261c5cbd25ce23bc0417faebd74508fe7c94f8959ca749063bb7379a860,832c5261c5cbd25ce23bc0417faebd74508fe7c94f8959ca749063bb7379a860,True,0.0,0.0,,0.9454309103439774,0.9454309103439774,0.0,True,True,evaluable,evaluable,False,acceptable,False,True,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2495,24c18b1801c235559818a420cfe90d01a628ba671ae9bb1189e3893fd9c46aa3,synthetic_source_gt,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,True,profile_development_only,True,True,False,False,False,,,,True,True,True,False,False,False,,,,True,True,True,False,False,False,,,,True,True,True,False,False,False,,,,True,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,,,,,False,,,,,,,,36.0,10.101,formal_frozen,log,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
