base_task_id,k,replicate,seed,derived_sample_seed,sample_annotation_ids,valid_k,task_crowd_structure_status,task_crowd_structure_status_zh,partition_status,partition_status_zh,structure_reason,cluster_membership_json,sampling_mode,requested_replicates,full_sample_equivalent_to_requested_replicates
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,41,20260821,4717632156527032897,00df94cb0e7cc21280ba;063a5ec4d91eccc8b4c3;2e29af366c8b907df0ba;511d41c2a1ae8135d56a;6e92af5ad7667f224740;d568da825a0925474c30;dc3b60d3ab46195c79f2;f0749422e452eec8ab7d,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""d568da825a0925474c30"", ""00df94cb0e7cc21280ba""], [""f0749422e452eec8ab7d"", ""2e29af366c8b907df0ba""], [""dc3b60d3ab46195c79f2""], [""6e92af5ad7667f224740""], [""063a5ec4d91eccc8b4c3""], [""511d41c2a1ae8135d56a""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,42,20260821,16260673782574569110,00df94cb0e7cc21280ba;1d1473ea45cef547d01e;511d41c2a1ae8135d56a;74ec5ab0599eaeaf4719;90b1682c716df1046edd;d568da825a0925474c30;dcc9b22c32e44a2b6aed;efabbdc5b8f3c34605b1,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""90b1682c716df1046edd"", ""74ec5ab0599eaeaf4719"", ""511d41c2a1ae8135d56a""], [""00df94cb0e7cc21280ba"", ""d568da825a0925474c30""], [""efabbdc5b8f3c34605b1"", ""1d1473ea45cef547d01e""], [""dcc9b22c32e44a2b6aed""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,43,20260821,17824325241762196959,4203b3767e3303cffd5c;4aa250b1a35849403e62;8b3873aaa11c92de279f;a9ffc64727b849e97700;dc3b60d3ab46195c79f2;e21b795c3082b91b04f7;f0749422e452eec8ab7d;f155c5b328bfdbe59187,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""e21b795c3082b91b04f7"", ""dc3b60d3ab46195c79f2""], [""4aa250b1a35849403e62"", ""a9ffc64727b849e97700""], [""f155c5b328bfdbe59187"", ""f0749422e452eec8ab7d""], [""8b3873aaa11c92de279f""], [""4203b3767e3303cffd5c""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,44,20260821,14067183749155869879,00df94cb0e7cc21280ba;511d41c2a1ae8135d56a;6e92af5ad7667f224740;74ec5ab0599eaeaf4719;d568da825a0925474c30;dc3b60d3ab46195c79f2;efabbdc5b8f3c34605b1;f0749422e452eec8ab7d,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""d568da825a0925474c30"", ""00df94cb0e7cc21280ba""], [""efabbdc5b8f3c34605b1"", ""dc3b60d3ab46195c79f2""], [""511d41c2a1ae8135d56a"", ""74ec5ab0599eaeaf4719""], [""6e92af5ad7667f224740""], [""f0749422e452eec8ab7d""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,45,20260821,10994588136087335265,063a5ec4d91eccc8b4c3;1892d2228413184cfbd6;4203b3767e3303cffd5c;74ec5ab0599eaeaf4719;b73663d4e6304415c7df;dc3b60d3ab46195c79f2;dcc9b22c32e44a2b6aed;f0749422e452eec8ab7d,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""74ec5ab0599eaeaf4719"", ""4203b3767e3303cffd5c""], [""b73663d4e6304415c7df"", ""dcc9b22c32e44a2b6aed""], [""dc3b60d3ab46195c79f2""], [""063a5ec4d91eccc8b4c3""], [""f0749422e452eec8ab7d""], [""1892d2228413184cfbd6""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,46,20260821,14707413582492262170,00df94cb0e7cc21280ba;1892d2228413184cfbd6;1d1473ea45cef547d01e;8b3873aaa11c92de279f;90b1682c716df1046edd;b341f546633829a990db;d568da825a0925474c30;efabbdc5b8f3c34605b1,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""d568da825a0925474c30"", ""8b3873aaa11c92de279f"", ""b341f546633829a990db"", ""00df94cb0e7cc21280ba""], [""efabbdc5b8f3c34605b1"", ""1d1473ea45cef547d01e""], [""90b1682c716df1046edd""], [""1892d2228413184cfbd6""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,47,20260821,10825877620647062149,1892d2228413184cfbd6;2e29af366c8b907df0ba;90b1682c716df1046edd;a9ffc64727b849e97700;b341f546633829a990db;d568da825a0925474c30;dc3b60d3ab46195c79f2;dcc9b22c32e44a2b6aed,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""b341f546633829a990db"", ""d568da825a0925474c30""], [""dcc9b22c32e44a2b6aed"", ""a9ffc64727b849e97700""], [""dc3b60d3ab46195c79f2""], [""90b1682c716df1046edd""], [""1892d2228413184cfbd6""], [""2e29af366c8b907df0ba""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,48,20260821,10720170310512120444,2e29af366c8b907df0ba;4aa250b1a35849403e62;74ec5ab0599eaeaf4719;8b3873aaa11c92de279f;90b1682c716df1046edd;a9ffc64727b849e97700;b73663d4e6304415c7df;efabbdc5b8f3c34605b1,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""4aa250b1a35849403e62"", ""a9ffc64727b849e97700"", ""b73663d4e6304415c7df""], [""74ec5ab0599eaeaf4719"", ""90b1682c716df1046edd""], [""8b3873aaa11c92de279f""], [""efabbdc5b8f3c34605b1""], [""2e29af366c8b907df0ba""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,49,20260821,15403274095771292673,00df94cb0e7cc21280ba;4203b3767e3303cffd5c;6e92af5ad7667f224740;74ec5ab0599eaeaf4719;8b3873aaa11c92de279f;b73663d4e6304415c7df;d568da825a0925474c30;dcc9b22c32e44a2b6aed,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""6e92af5ad7667f224740"", ""b73663d4e6304415c7df"", ""dcc9b22c32e44a2b6aed""], [""00df94cb0e7cc21280ba"", ""8b3873aaa11c92de279f"", ""d568da825a0925474c30""], [""74ec5ab0599eaeaf4719"", ""4203b3767e3303cffd5c""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,50,20260821,12800714509005639760,2e29af366c8b907df0ba;4203b3767e3303cffd5c;6e92af5ad7667f224740;74ec5ab0599eaeaf4719;b73663d4e6304415c7df;dcc9b22c32e44a2b6aed;e21b795c3082b91b04f7;efabbdc5b8f3c34605b1,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""6e92af5ad7667f224740"", ""dcc9b22c32e44a2b6aed"", ""b73663d4e6304415c7df""], [""74ec5ab0599eaeaf4719"", ""4203b3767e3303cffd5c""], [""efabbdc5b8f3c34605b1"", ""e21b795c3082b91b04f7""], [""2e29af366c8b907df0ba""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,51,20260821,7904842897307977587,1892d2228413184cfbd6;1d1473ea45cef547d01e;2e29af366c8b907df0ba;8b3873aaa11c92de279f;dc3b60d3ab46195c79f2;e21b795c3082b91b04f7;efabbdc5b8f3c34605b1;f155c5b328bfdbe59187,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""1d1473ea45cef547d01e"", ""e21b795c3082b91b04f7"", ""efabbdc5b8f3c34605b1"", ""dc3b60d3ab46195c79f2""], [""f155c5b328bfdbe59187"", ""2e29af366c8b907df0ba""], [""8b3873aaa11c92de279f""], [""1892d2228413184cfbd6""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,52,20260821,8836787887617902252,063a5ec4d91eccc8b4c3;2e29af366c8b907df0ba;4203b3767e3303cffd5c;511d41c2a1ae8135d56a;b341f546633829a990db;b73663d4e6304415c7df;dcc9b22c32e44a2b6aed;f155c5b328bfdbe59187,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""b73663d4e6304415c7df"", ""dcc9b22c32e44a2b6aed""], [""4203b3767e3303cffd5c"", ""511d41c2a1ae8135d56a""], [""2e29af366c8b907df0ba"", ""f155c5b328bfdbe59187""], [""b341f546633829a990db""], [""063a5ec4d91eccc8b4c3""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,53,20260821,17627121393871649449,00df94cb0e7cc21280ba;063a5ec4d91eccc8b4c3;1d1473ea45cef547d01e;4aa250b1a35849403e62;511d41c2a1ae8135d56a;74ec5ab0599eaeaf4719;d568da825a0925474c30;e21b795c3082b91b04f7,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""d568da825a0925474c30"", ""00df94cb0e7cc21280ba""], [""74ec5ab0599eaeaf4719"", ""511d41c2a1ae8135d56a""], [""1d1473ea45cef547d01e"", ""e21b795c3082b91b04f7""], [""063a5ec4d91eccc8b4c3""], [""4aa250b1a35849403e62""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,54,20260821,4649281527332746794,2e29af366c8b907df0ba;4aa250b1a35849403e62;511d41c2a1ae8135d56a;8b3873aaa11c92de279f;b73663d4e6304415c7df;dc3b60d3ab46195c79f2;e21b795c3082b91b04f7;efabbdc5b8f3c34605b1,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""efabbdc5b8f3c34605b1"", ""dc3b60d3ab46195c79f2"", ""e21b795c3082b91b04f7""], [""4aa250b1a35849403e62"", ""b73663d4e6304415c7df""], [""8b3873aaa11c92de279f""], [""511d41c2a1ae8135d56a""], [""2e29af366c8b907df0ba""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,55,20260821,2827929483665473416,063a5ec4d91eccc8b4c3;1d1473ea45cef547d01e;2e29af366c8b907df0ba;511d41c2a1ae8135d56a;d568da825a0925474c30;dcc9b22c32e44a2b6aed;efabbdc5b8f3c34605b1;f155c5b328bfdbe59187,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""1d1473ea45cef547d01e"", ""efabbdc5b8f3c34605b1""], [""f155c5b328bfdbe59187"", ""2e29af366c8b907df0ba""], [""d568da825a0925474c30""], [""063a5ec4d91eccc8b4c3""], [""dcc9b22c32e44a2b6aed""], [""511d41c2a1ae8135d56a""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,56,20260821,17153418042834790588,00df94cb0e7cc21280ba;2e29af366c8b907df0ba;511d41c2a1ae8135d56a;90b1682c716df1046edd;b341f546633829a990db;b73663d4e6304415c7df;dc3b60d3ab46195c79f2;dcc9b22c32e44a2b6aed,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""00df94cb0e7cc21280ba"", ""b341f546633829a990db""], [""dcc9b22c32e44a2b6aed"", ""b73663d4e6304415c7df""], [""511d41c2a1ae8135d56a"", ""90b1682c716df1046edd""], [""dc3b60d3ab46195c79f2""], [""2e29af366c8b907df0ba""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,57,20260821,927906050642316875,00df94cb0e7cc21280ba;1892d2228413184cfbd6;6e92af5ad7667f224740;74ec5ab0599eaeaf4719;90b1682c716df1046edd;dcc9b22c32e44a2b6aed;e21b795c3082b91b04f7;efabbdc5b8f3c34605b1,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""6e92af5ad7667f224740"", ""dcc9b22c32e44a2b6aed""], [""74ec5ab0599eaeaf4719"", ""90b1682c716df1046edd""], [""efabbdc5b8f3c34605b1"", ""e21b795c3082b91b04f7""], [""00df94cb0e7cc21280ba""], [""1892d2228413184cfbd6""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,58,20260821,6871749786810625642,4203b3767e3303cffd5c;4aa250b1a35849403e62;8b3873aaa11c92de279f;a9ffc64727b849e97700;b341f546633829a990db;dc3b60d3ab46195c79f2;f0749422e452eec8ab7d;f155c5b328bfdbe59187,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""8b3873aaa11c92de279f"", ""b341f546633829a990db""], [""f0749422e452eec8ab7d"", ""f155c5b328bfdbe59187""], [""a9ffc64727b849e97700"", ""4aa250b1a35849403e62""], [""dc3b60d3ab46195c79f2""], [""4203b3767e3303cffd5c""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,59,20260821,6152075307674716268,1892d2228413184cfbd6;4203b3767e3303cffd5c;511d41c2a1ae8135d56a;74ec5ab0599eaeaf4719;a9ffc64727b849e97700;d568da825a0925474c30;dc3b60d3ab46195c79f2;dcc9b22c32e44a2b6aed,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""4203b3767e3303cffd5c"", ""511d41c2a1ae8135d56a"", ""74ec5ab0599eaeaf4719""], [""a9ffc64727b849e97700"", ""dcc9b22c32e44a2b6aed""], [""dc3b60d3ab46195c79f2""], [""d568da825a0925474c30""], [""1892d2228413184cfbd6""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,60,20260821,16273082595577693037,00df94cb0e7cc21280ba;063a5ec4d91eccc8b4c3;74ec5ab0599eaeaf4719;8b3873aaa11c92de279f;90b1682c716df1046edd;b73663d4e6304415c7df;d568da825a0925474c30;f155c5b328bfdbe59187,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""d568da825a0925474c30"", ""8b3873aaa11c92de279f"", ""00df94cb0e7cc21280ba""], [""90b1682c716df1046edd"", ""74ec5ab0599eaeaf4719""], [""063a5ec4d91eccc8b4c3""], [""b73663d4e6304415c7df""], [""f155c5b328bfdbe59187""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,61,20260821,14816276781351688090,1892d2228413184cfbd6;4aa250b1a35849403e62;90b1682c716df1046edd;b73663d4e6304415c7df;dc3b60d3ab46195c79f2;e21b795c3082b91b04f7;f0749422e452eec8ab7d;f155c5b328bfdbe59187,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""dc3b60d3ab46195c79f2"", ""e21b795c3082b91b04f7""], [""f0749422e452eec8ab7d"", ""f155c5b328bfdbe59187""], [""4aa250b1a35849403e62"", ""b73663d4e6304415c7df""], [""90b1682c716df1046edd""], [""1892d2228413184cfbd6""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,62,20260821,10823110224812078054,063a5ec4d91eccc8b4c3;1d1473ea45cef547d01e;6e92af5ad7667f224740;8b3873aaa11c92de279f;a9ffc64727b849e97700;dc3b60d3ab46195c79f2;efabbdc5b8f3c34605b1;f155c5b328bfdbe59187,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""1d1473ea45cef547d01e"", ""dc3b60d3ab46195c79f2"", ""efabbdc5b8f3c34605b1""], [""a9ffc64727b849e97700"", ""6e92af5ad7667f224740""], [""063a5ec4d91eccc8b4c3""], [""8b3873aaa11c92de279f""], [""f155c5b328bfdbe59187""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,63,20260821,5908731617522312092,1d1473ea45cef547d01e;2e29af366c8b907df0ba;74ec5ab0599eaeaf4719;90b1682c716df1046edd;b73663d4e6304415c7df;d568da825a0925474c30;dcc9b22c32e44a2b6aed;e21b795c3082b91b04f7,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""90b1682c716df1046edd"", ""74ec5ab0599eaeaf4719""], [""e21b795c3082b91b04f7"", ""1d1473ea45cef547d01e""], [""dcc9b22c32e44a2b6aed"", ""b73663d4e6304415c7df""], [""d568da825a0925474c30""], [""2e29af366c8b907df0ba""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,64,20260821,14985619873406025260,511d41c2a1ae8135d56a;6e92af5ad7667f224740;8b3873aaa11c92de279f;90b1682c716df1046edd;dc3b60d3ab46195c79f2;e21b795c3082b91b04f7;efabbdc5b8f3c34605b1;f155c5b328bfdbe59187,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""e21b795c3082b91b04f7"", ""dc3b60d3ab46195c79f2"", ""efabbdc5b8f3c34605b1""], [""511d41c2a1ae8135d56a"", ""90b1682c716df1046edd""], [""6e92af5ad7667f224740""], [""8b3873aaa11c92de279f""], [""f155c5b328bfdbe59187""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,65,20260821,17669541748240028278,063a5ec4d91eccc8b4c3;1892d2228413184cfbd6;74ec5ab0599eaeaf4719;b341f546633829a990db;b73663d4e6304415c7df;d568da825a0925474c30;dcc9b22c32e44a2b6aed;e21b795c3082b91b04f7,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""d568da825a0925474c30"", ""b341f546633829a990db""], [""b73663d4e6304415c7df"", ""dcc9b22c32e44a2b6aed""], [""063a5ec4d91eccc8b4c3""], [""74ec5ab0599eaeaf4719""], [""1892d2228413184cfbd6""], [""e21b795c3082b91b04f7""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,66,20260821,6695081961768534454,063a5ec4d91eccc8b4c3;1892d2228413184cfbd6;4203b3767e3303cffd5c;4aa250b1a35849403e62;74ec5ab0599eaeaf4719;d568da825a0925474c30;dcc9b22c32e44a2b6aed;efabbdc5b8f3c34605b1,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""4aa250b1a35849403e62"", ""dcc9b22c32e44a2b6aed""], [""4203b3767e3303cffd5c"", ""74ec5ab0599eaeaf4719""], [""d568da825a0925474c30""], [""063a5ec4d91eccc8b4c3""], [""1892d2228413184cfbd6""], [""efabbdc5b8f3c34605b1""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,67,20260821,15995654777820848466,1892d2228413184cfbd6;2e29af366c8b907df0ba;a9ffc64727b849e97700;b73663d4e6304415c7df;dc3b60d3ab46195c79f2;e21b795c3082b91b04f7;f0749422e452eec8ab7d;f155c5b328bfdbe59187,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""f155c5b328bfdbe59187"", ""f0749422e452eec8ab7d"", ""2e29af366c8b907df0ba""], [""e21b795c3082b91b04f7"", ""dc3b60d3ab46195c79f2""], [""a9ffc64727b849e97700"", ""b73663d4e6304415c7df""], [""1892d2228413184cfbd6""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,68,20260821,5225482719961872233,063a5ec4d91eccc8b4c3;1892d2228413184cfbd6;4203b3767e3303cffd5c;511d41c2a1ae8135d56a;74ec5ab0599eaeaf4719;a9ffc64727b849e97700;d568da825a0925474c30;e21b795c3082b91b04f7,8,dominant_with_dissent,主模式伴少数异议,unique,唯一分区,unique_complete_link_partition,"[[""511d41c2a1ae8135d56a"", ""74ec5ab0599eaeaf4719"", ""4203b3767e3303cffd5c""], [""d568da825a0925474c30""], [""063a5ec4d91eccc8b4c3""], [""1892d2228413184cfbd6""], [""e21b795c3082b91b04f7""], [""a9ffc64727b849e97700""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,69,20260821,449342916918071205,00df94cb0e7cc21280ba;063a5ec4d91eccc8b4c3;4aa250b1a35849403e62;8b3873aaa11c92de279f;b341f546633829a990db;d568da825a0925474c30;dc3b60d3ab46195c79f2;f0749422e452eec8ab7d,8,dominant_with_dissent,主模式伴少数异议,unique,唯一分区,unique_complete_link_partition,"[[""8b3873aaa11c92de279f"", ""b341f546633829a990db"", ""00df94cb0e7cc21280ba"", ""d568da825a0925474c30""], [""dc3b60d3ab46195c79f2""], [""063a5ec4d91eccc8b4c3""], [""f0749422e452eec8ab7d""], [""4aa250b1a35849403e62""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,70,20260821,9746173611261982370,1892d2228413184cfbd6;1d1473ea45cef547d01e;4aa250b1a35849403e62;511d41c2a1ae8135d56a;74ec5ab0599eaeaf4719;a9ffc64727b849e97700;b73663d4e6304415c7df;f0749422e452eec8ab7d,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""a9ffc64727b849e97700"", ""4aa250b1a35849403e62"", ""b73663d4e6304415c7df""], [""74ec5ab0599eaeaf4719"", ""511d41c2a1ae8135d56a""], [""f0749422e452eec8ab7d""], [""1892d2228413184cfbd6""], [""1d1473ea45cef547d01e""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,71,20260821,4544832836050762662,1d1473ea45cef547d01e;2e29af366c8b907df0ba;74ec5ab0599eaeaf4719;8b3873aaa11c92de279f;a9ffc64727b849e97700;b341f546633829a990db;b73663d4e6304415c7df;dcc9b22c32e44a2b6aed,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""a9ffc64727b849e97700"", ""b73663d4e6304415c7df"", ""dcc9b22c32e44a2b6aed""], [""b341f546633829a990db"", ""8b3873aaa11c92de279f""], [""74ec5ab0599eaeaf4719""], [""1d1473ea45cef547d01e""], [""2e29af366c8b907df0ba""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,72,20260821,4686488382671135439,00df94cb0e7cc21280ba;511d41c2a1ae8135d56a;74ec5ab0599eaeaf4719;a9ffc64727b849e97700;b73663d4e6304415c7df;d568da825a0925474c30;e21b795c3082b91b04f7;f155c5b328bfdbe59187,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""00df94cb0e7cc21280ba"", ""d568da825a0925474c30""], [""b73663d4e6304415c7df"", ""a9ffc64727b849e97700""], [""511d41c2a1ae8135d56a"", ""74ec5ab0599eaeaf4719""], [""e21b795c3082b91b04f7""], [""f155c5b328bfdbe59187""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,73,20260821,7764236996830806912,00df94cb0e7cc21280ba;1892d2228413184cfbd6;8b3873aaa11c92de279f;b341f546633829a990db;d568da825a0925474c30;dc3b60d3ab46195c79f2;efabbdc5b8f3c34605b1;f0749422e452eec8ab7d,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""8b3873aaa11c92de279f"", ""d568da825a0925474c30"", ""b341f546633829a990db"", ""00df94cb0e7cc21280ba""], [""efabbdc5b8f3c34605b1"", ""dc3b60d3ab46195c79f2""], [""f0749422e452eec8ab7d""], [""1892d2228413184cfbd6""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,74,20260821,6639112781148676224,1892d2228413184cfbd6;4203b3767e3303cffd5c;4aa250b1a35849403e62;90b1682c716df1046edd;a9ffc64727b849e97700;b341f546633829a990db;b73663d4e6304415c7df;d568da825a0925474c30,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""b73663d4e6304415c7df"", ""4aa250b1a35849403e62"", ""a9ffc64727b849e97700""], [""90b1682c716df1046edd"", ""4203b3767e3303cffd5c""], [""b341f546633829a990db"", ""d568da825a0925474c30""], [""1892d2228413184cfbd6""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,75,20260821,9249553003370941875,1892d2228413184cfbd6;1d1473ea45cef547d01e;90b1682c716df1046edd;a9ffc64727b849e97700;b73663d4e6304415c7df;dcc9b22c32e44a2b6aed;e21b795c3082b91b04f7;f155c5b328bfdbe59187,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""dcc9b22c32e44a2b6aed"", ""a9ffc64727b849e97700"", ""b73663d4e6304415c7df""], [""1d1473ea45cef547d01e"", ""e21b795c3082b91b04f7""], [""90b1682c716df1046edd""], [""1892d2228413184cfbd6""], [""f155c5b328bfdbe59187""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,76,20260821,8742754096102642003,00df94cb0e7cc21280ba;063a5ec4d91eccc8b4c3;1892d2228413184cfbd6;4203b3767e3303cffd5c;4aa250b1a35849403e62;8b3873aaa11c92de279f;d568da825a0925474c30;f0749422e452eec8ab7d,8,dominant_with_dissent,主模式伴少数异议,unique,唯一分区,unique_complete_link_partition,"[[""00df94cb0e7cc21280ba"", ""8b3873aaa11c92de279f"", ""d568da825a0925474c30""], [""063a5ec4d91eccc8b4c3""], [""f0749422e452eec8ab7d""], [""1892d2228413184cfbd6""], [""4aa250b1a35849403e62""], [""4203b3767e3303cffd5c""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,77,20260821,15329462777043414077,1d1473ea45cef547d01e;4203b3767e3303cffd5c;74ec5ab0599eaeaf4719;a9ffc64727b849e97700;b341f546633829a990db;dc3b60d3ab46195c79f2;efabbdc5b8f3c34605b1;f155c5b328bfdbe59187,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""1d1473ea45cef547d01e"", ""dc3b60d3ab46195c79f2"", ""efabbdc5b8f3c34605b1""], [""4203b3767e3303cffd5c"", ""74ec5ab0599eaeaf4719""], [""b341f546633829a990db""], [""f155c5b328bfdbe59187""], [""a9ffc64727b849e97700""]]",without_replacement_fixed_seed,200,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,78,20260821,12539707712898140436,063a5ec4d91eccc8b4c3;1d1473ea45cef547d01e;4aa250b1a35849403e62;511d41c2a1ae8135d56a;74ec5ab0599eaeaf4719;b73663d4e6304415c7df;dcc9b22c32e44a2b6aed;f155c5b328bfdbe59187,8,supported_multimodal,有支持的多峰,unique,唯一分区,unique_complete_link_partition,"[[""dcc9b22c32e44a2b6aed"", ""b73663d4e6304415c7df"", ""4aa250b1a35849403e62""], [""74ec5ab0599eaeaf4719"", ""511d41c2a1ae8135d56a""], [""063a5ec4d91eccc8b4c3""], [""1d1473ea45cef547d01e""], [""f155c5b328bfdbe59187""]]",without_replacement_fixed_seed,200,False
