base_task_id,condition,condition_zh,worker_id,canonical_annotation_id,initial_points_json,final_points_json,initial_point_count,final_point_count,initial_to_final_rmse_diagonal_normalized,U_initial,U_final,delta_U,initial_geometry_hash,final_geometry_hash
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,纯人工,8,618c40c186d398910f88,[],"[[280.13585434469064, 195.04082332063143], [280.13585434469064, 344.89844432760304], [683.9357339383943, 442.13844570498907], [683.9357339383943, 107.62114016844937], [955.3093338302264, 167.82259488258637], [951.2120498839955, 392.402454654261], [140.1070368965604, 333.9052864568864], [140.1070368965604, 207.59560964747772]]",0,8,,,,,,949d3b8025114275c8af90090f3bc570aae692dd1c0d071dc0cab49518e72d6b
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,纯人工,17,54f0c5b471c28e1b761e,[],"[[155.9063063063063, 205.72252252252252], [120.85045045045045, 202.95495495495496], [139.3009009009009, 196.4972972972973], [121.77297297297298, 331.18558558558567], [139.3009009009009, 342.2558558558558], [157.75135135135136, 332.1081081081081], [279.5243243243243, 197.41981981981982], [278.6018018018018, 344.1009009009009], [682.6666666666666, 110.70270270270271], [683.5891891891893, 435.4306306306306], [947.4306306306306, 166.9765765765766], [951.1207207207208, 372.6990990990991]]",0,12,,,,,,1bd6ca22e69b2f743961329bab6e753644fab9f7cde133b5d2f0b78e8731e52e
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,纯人工,1,629350384ea347717859,[],"[[117.3126213592233, 208.7766990291262], [123.27766990291262, 328.0776699029127], [139.18446601941747, 204.8], [141.17281553398058, 340.00776699029126], [161.05631067961164, 212.75339805825243], [165.0330097087379, 334.04271844660195], [286.3223300970874, 200.8233009708738], [284.33398058252425, 341.99611650485434], [687.968932038835, 111.347572815534], [683.9922330097087, 435.4485436893204], [954.4077669902913, 161.05631067961164], [950.431067961165, 393.6932038834952]]",0,12,,,,,,f73355d8052e134f6c8a4a2a6ce01e9c97ddc3fde86ce45d5c4ad92af66d8a3d
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,纯人工,12,7af5a1710f0a4c2dcfa5,[],"[[116.79022403258656, 202.29735234215886], [125.13238289205704, 333.68635437881875], [141.81670061099797, 339.9429735234216], [139.73116089613035, 198.12627291242364], [158.5010183299389, 208.55397148676172], [158.5010183299389, 314.9164969450102], [283.63340122199594, 196.040733197556], [277.3767820773931, 350.37067209775967], [681.9714867617108, 104.27698574338086], [679.8859470468432, 431.7067209775967], [951.0061099796334, 175.18533604887983], [959.3482688391039, 373.31160896130353]]",0,12,,,,,,f9aad923e55ae705d5c80d120430019012f65bb079082d2fd831c850fa6aadaf
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,纯人工,10,07431aa4afbbf9c0c56b,[],"[[194.08203677510608, 375.1287128712871], [196.978783592645, 147.73408769448375], [305.6067892503536, 149.1824611032532], [309.95190947666197, 370.7835926449788], [372.23196605374824, 431.6152758132956], [370.7835926449788, 86.9024045261669], [845.8500707213578, 398.3026874115983], [844.4016973125886, 124.56011315417256], [602.5233380480905, 166.56294200848657], [606.8684582743989, 372.23196605374824], [459.13454050844814, 376.57708628005656], [460.5827439886846, 163.66619519094766]]",0,12,,,,,,23f0459b9757c768cdc4abe450859100a5dc8f75628ca55176c9c03f9df06695
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,纯人工,13,a236e017116eb8422292,[],"[[194.08203677510608, 375.1287128712871], [196.978783592645, 147.73408769448375], [305.6067892503536, 149.1824611032532], [309.95190947666197, 370.7835926449788], [372.23196605374824, 431.6152758132956], [370.7835926449788, 86.9024045261669], [845.8500707213578, 398.3026874115983], [844.4016973125886, 124.56011315417256], [602.5233380480905, 166.56294200848657], [606.8684582743989, 372.23196605374824], [459.13454050844814, 376.57708628005656], [460.5827439886846, 163.66619519094766], [128.55411255411255, 95.3073593073593], [132.98701298701297, 429.991341991342]]",0,14,,,,,,42d68066d08f466c4933019fdf19ddcad24690bd2dec8452fe1c86f0adb83344
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,纯人工,6,6b62fa1340a38506bbdf,[],"[[194.08203677510608, 375.1287128712871], [196.978783592645, 147.73408769448375], [305.6067892503536, 149.1824611032532], [309.95190947666197, 370.7835926449788], [372.23196605374824, 431.6152758132956], [370.7835926449788, 86.9024045261669], [845.8500707213578, 398.3026874115983], [844.4016973125886, 124.56011315417256], [602.5233380480905, 166.56294200848657], [606.8684582743989, 372.23196605374824], [463.3056199381834, 378.66262599492416], [464.7538234184198, 155.3240363314772], [128.55411255411255, 95.3073593073593], [132.98701298701297, 429.991341991342]]",0,14,,,,,,0caf07097b5e92367268f9f0489370d0fbee06ba93f4cf39e9322338074b20dc
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,纯人工,14,544f3f9a681478cc1c1b,[],"[[194.08203677510608, 375.1287128712871], [196.978783592645, 147.73408769448375], [305.6067892503536, 149.1824611032532], [309.95190947666197, 370.7835926449788], [372.23196605374824, 431.6152758132956], [370.7835926449788, 86.9024045261669], [845.8500707213578, 394.4674814190889], [844.4016973125886, 124.56011315417256], [602.5233380480905, 166.56294200848657], [606.8684582743989, 372.23196605374824], [459.13454050844814, 376.57708628005656], [460.5827439886846, 163.66619519094766], [128.55411255411255, 95.3073593073593], [132.98701298701297, 429.991341991342]]",0,14,,,,,,fc716b69dd4507f5271ab7754245f6cf6818be539253b3c6b26ec3b1feadcc9c
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,纯人工,18,4ad24a22d659420a086d,[],"[[195.35979513444306, 149.46991037131883], [199.2932138284251, 373.67477592829704], [305.4955185659411, 377.60819462227914], [304.18437900128043, 145.53649167733676], [371.05249679897565, 87.84635083226632], [368.4302176696543, 428.7426376440461], [464.1434058898848, 161.27016645326503], [456.2765685019206, 374.9859154929578], [604.4353393085787, 166.5147247119078], [603.1241997439181, 364.49679897567216], [845.685019206146, 128.49167733674776], [848.3072983354674, 390.7195902688861]]",0,12,,,,,,1fc267a8b9a7eded849a2ffe039f1f31d027dfad3d27ea33ee8e79225605982e
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,模型预标注辅助,2,02ff3128c678c453e095,"[[66.55, 203.46], [66.55, 319.1], [316.62, 147.67], [316.62, 380.39], [729.05, 179.09], [729.05, 346.8], [956.37, 221.98], [956.37, 297.23], [959.57, 203.18], [959.57, 319.42], [981.73, 220.13], [981.73, 299.44]]","[[66.55, 203.46], [66.55, 319.1], [316.62, 147.67], [316.62, 380.39], [729.0500000000001, 179.09], [729.0500000000001, 346.8], [924.4224016034223, 211.54319078104993], [924.4224016034223, 310.17076768929735]]",12,8,,1.0,0.9810268313931392,-0.0189731686068607,4c9c2b231ca54aaab9afe5fc6e01fdc23140ff49c6af1440da58738ba987332b,0d620bb956076ac32605d67baa24975289db1f3bbbf9e8a7f0c2425547cb93fc
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,模型预标注辅助,10,69b441eb87332bb0e6ed,"[[66.55, 203.46], [66.55, 319.1], [316.62, 147.67], [316.62, 380.39], [729.05, 179.09], [729.05, 346.8], [956.37, 221.98], [956.37, 297.23], [959.57, 203.18], [959.57, 319.42], [981.73, 220.13], [981.73, 299.44]]","[[66.55, 203.46], [66.55, 319.1], [316.62, 147.67], [316.62, 380.39], [729.0500000000001, 179.09], [729.0500000000001, 346.8], [927.5014177366966, 206.76661775313264], [922.4379573793328, 309.71503431505295]]",12,8,,1.0,0.9767757256858146,-0.0232242743141853,4c9c2b231ca54aaab9afe5fc6e01fdc23140ff49c6af1440da58738ba987332b,3e91ac2e46e488945d86ed0ce7dfaef5cae3f269517aef928c60108a44056059
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,模型预标注辅助,13,d6b34d9ae99290e61c81,"[[66.55, 203.46], [66.55, 319.1], [316.62, 147.67], [316.62, 380.39], [729.05, 179.09], [729.05, 346.8], [956.37, 221.98], [956.37, 297.23], [959.57, 203.18], [959.57, 319.42], [981.73, 220.13], [981.73, 299.44]]","[[66.55, 203.46], [66.55, 319.1], [316.62, 147.67], [316.62, 380.39], [729.0500000000001, 179.09], [729.0500000000001, 346.8], [928.5396969696972, 207.61290043290046], [930.7561471861475, 310.55419913419917]]",12,8,,1.0,0.9760367591461642,-0.0239632408538358,4c9c2b231ca54aaab9afe5fc6e01fdc23140ff49c6af1440da58738ba987332b,6279b452812eda474d2a5bad33429f65c0d40177aa509532ca7d0da86ffce081
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,模型预标注辅助,1,9c1492ecc8c50ab46ddd,"[[233.6, 204.07], [233.6, 334.8], [411.83, 225.08], [411.83, 304.35], [493.08, 218.62], [493.08, 313.99], [500.07, 232.15], [500.07, 293.56], [525.91, 232.17], [525.91, 293.52], [534.04, 218.7], [534.04, 313.86], [562.54, 220.11], [562.54, 311.78], [816.2, 156.28], [816.2, 392.99]]","[[236.6135922330097, 208.7766990291262], [234.6252427184466, 371.821359223301], [417.5533980582524, 230.64854368932038], [417.5533980582524, 302.2291262135922], [564.6912621359223, 218.71844660194174], [570.6563106796117, 314.1592233009709], [815.2233009708739, 165.0330097087379], [825.1650485436894, 393.6932038834952]]",16,8,,1.0,0.8902753256668416,-0.1097246743331583,14a16196da58d32a568d2fb026106c8da29c4b187614f9302c3170f3a9c53392,89db865dc030200898e1099b566d9d5ca0ec2f61a050de2b19edc866f4ff4b52
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,模型预标注辅助,6,7bed161c9c3ed689c7ae,"[[146.65, 198.22], [146.65, 305.92], [165.85, 206.59], [165.85, 298.56], [166.9, 193.46], [166.9, 310.13], [311.74, 201.67], [311.74, 302.88], [639.4, 152.94], [639.4, 347.16], [903.67, 177.11], [903.67, 324.81], [919.48, 165.28], [919.48, 335.63], [931.41, 161.54], [931.41, 339.1], [937.81, 166.28], [937.81, 334.71], [938.59, 195.27], [938.59, 308.53], [989.01, 150.22], [989.01, 349.73], [1003.45, 187.37], [1003.45, 315.57]]","[[146.65, 198.22], [146.65, 305.92], [165.85, 206.59], [212.38368969502707, 300.64553971486487], [166.9, 193.46], [183.58431771894095, 303.8733808553971], [311.74, 201.67000000000002], [311.74, 302.88], [639.4, 152.94], [639.4, 347.16], [903.6700000000001, 177.11], [903.6700000000001, 324.81], [919.48, 165.28], [919.48, 335.63], [931.41, 161.54], [931.41, 339.1], [937.8100000000001, 166.28], [937.8100000000001, 334.71], [938.59, 195.27], [938.59, 308.53], [989.01, 150.22], [989.01, 349.73], [1003.45, 187.37], [1003.45, 315.57], [173.0997963340122, 300.31771894093686], [366.9477230486854, 354.54175152749224]]",24,26,,,,,75b8d7cc4c055b3b17028419aff94470e6faaf391445e7b8c1b3d11d22ff5fe0,6be4ab21a240358b4bffd097fd2b541e55a16abbad084735a07c5b7c1920204e
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,模型预标注辅助,14,df8caafef388df6a815e,"[[146.65, 198.22], [146.65, 305.92], [165.85, 206.59], [165.85, 298.56], [166.9, 193.46], [166.9, 310.13], [311.74, 201.67], [311.74, 302.88], [639.4, 152.94], [639.4, 347.16], [903.67, 177.11], [903.67, 324.81], [919.48, 165.28], [919.48, 335.63], [931.41, 161.54], [931.41, 339.1], [937.81, 166.28], [937.81, 334.71], [938.59, 195.27], [938.59, 308.53], [989.01, 150.22], [989.01, 349.73], [1003.45, 187.37], [1003.45, 315.57]]","[[146.65, 198.22], [146.65, 305.92], [165.85, 206.59], [212.38368969502707, 300.64553971486487], [166.9, 193.46], [183.58431771894095, 303.8733808553971], [311.74, 201.67000000000002], [311.74, 302.88], [639.4, 152.94], [639.4, 347.16], [903.6700000000001, 177.11], [903.6700000000001, 324.81], [919.48, 165.28], [919.48, 335.63], [931.41, 161.54], [931.41, 339.1], [937.8100000000001, 166.28], [937.8100000000001, 334.71], [938.59, 195.27], [938.59, 308.53], [989.01, 150.22], [989.01, 349.73], [1003.45, 187.37], [1003.45, 315.57], [173.0997963340122, 300.31771894093686], [366.9477230486854, 354.54175152749224]]",24,26,,,,,75b8d7cc4c055b3b17028419aff94470e6faaf391445e7b8c1b3d11d22ff5fe0,6be4ab21a240358b4bffd097fd2b541e55a16abbad084735a07c5b7c1920204e
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,模型预标注辅助,17,fc425478750be6dafff3,"[[146.65, 198.22], [146.65, 305.92], [165.85, 206.59], [165.85, 298.56], [166.9, 193.46], [166.9, 310.13], [311.74, 201.67], [311.74, 302.88], [639.4, 152.94], [639.4, 347.16], [903.67, 177.11], [903.67, 324.81], [919.48, 165.28], [919.48, 335.63], [931.41, 161.54], [931.41, 339.1], [937.81, 166.28], [937.81, 334.71], [938.59, 195.27], [938.59, 308.53], [989.01, 150.22], [989.01, 349.73], [1003.45, 187.37], [1003.45, 315.57]]","[[165.85, 298.56], [168.74504504504506, 198.07261261261266], [311.74, 201.67000000000002], [311.74, 302.88], [639.4, 152.94], [639.4, 347.16], [919.48, 165.28], [919.48, 335.63]]",24,8,,,0.946974317712862,,75b8d7cc4c055b3b17028419aff94470e6faaf391445e7b8c1b3d11d22ff5fe0,c840d31eac7bf63170ba3e517d39985246c08c68fbaf9e0e62de589586b98bb0
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,模型预标注辅助,18,23a4dc31709381a1de36,"[[146.65, 198.22], [146.65, 305.92], [165.85, 206.59], [165.85, 298.56], [166.9, 193.46], [166.9, 310.13], [311.74, 201.67], [311.74, 302.88], [639.4, 152.94], [639.4, 347.16], [903.67, 177.11], [903.67, 324.81], [919.48, 165.28], [919.48, 335.63], [931.41, 161.54], [931.41, 339.1], [937.81, 166.28], [937.81, 334.71], [938.59, 195.27], [938.59, 308.53], [989.01, 150.22], [989.01, 349.73], [1003.45, 187.37], [1003.45, 315.57]]","[[165.85, 298.56], [168.74504504504506, 198.07261261261266], [311.74, 201.67000000000002], [311.74, 302.88], [639.4, 152.94], [639.4, 347.16], [919.48, 165.28], [919.48, 335.63]]",24,8,,,0.946974317712862,,75b8d7cc4c055b3b17028419aff94470e6faaf391445e7b8c1b3d11d22ff5fe0,c840d31eac7bf63170ba3e517d39985246c08c68fbaf9e0e62de589586b98bb0
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,模型预标注辅助,11,540bb1f2348937711758,"[[68.48, 193.38], [68.48, 377.94], [163.98, 142.39], [163.98, 433.83], [235.4, 224.26], [235.4, 325.3], [286.49, 224.56], [286.49, 324.71], [720.54, 208.27], [720.54, 354.69], [799.8, 207.18], [799.8, 356.52], [861.19, 140.07], [861.19, 435.74], [957.53, 193.07], [957.53, 378.38]]","[[68.48, 193.38], [68.48, 377.94], [163.98, 142.39], [163.98, 433.83], [235.4, 224.26], [235.4, 325.3], [286.49, 224.56], [286.49, 324.71], [720.54, 208.27], [720.54, 354.69], [799.8000000000001, 207.18], [799.8000000000001, 356.52], [861.19, 140.07], [861.19, 435.74], [957.53, 193.07], [957.53, 378.38]]",16,16,3.510833468576701e-17,1.0,1.0,0.0,5b87e8870c05992c57fd74b3956f6e70abb77285f17c881b63ce051e5526d124,5b87e8870c05992c57fd74b3956f6e70abb77285f17c881b63ce051e5526d124
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,模型预标注辅助,8,1beae202a7ba8f00c6fb,"[[114.44, 153.36], [114.44, 302.51], [362.99, 137.13], [362.99, 312.29], [587.78, 106.33], [587.78, 335.03], [972.48, 135.91], [972.48, 313.08]]","[[114.44, 153.36], [114.44, 302.51], [362.99, 137.13], [362.99, 312.29], [587.78, 106.33], [587.78, 335.03000000000003], [972.48, 135.91], [972.48, 313.08]]",8,8,1.7554167342883506e-17,1.0,1.0,0.0,4b57d158ad04aff4124026c7ea93c6a001d6727f9a51fc760da84af0cf17f501,4b57d158ad04aff4124026c7ea93c6a001d6727f9a51fc760da84af0cf17f501
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,模型预标注辅助,10,4b7562726182b0f76ced,"[[114.44, 153.36], [114.44, 302.51], [362.99, 137.13], [362.99, 312.29], [587.78, 106.33], [587.78, 335.03], [972.48, 135.91], [972.48, 313.08]]","[[114.44, 153.36], [114.44, 302.51], [362.99, 137.13], [362.99, 312.29], [587.78, 106.33], [587.78, 335.03000000000003], [972.48, 135.91], [972.48, 313.08]]",8,8,1.7554167342883506e-17,1.0,1.0,0.0,4b57d158ad04aff4124026c7ea93c6a001d6727f9a51fc760da84af0cf17f501,4b57d158ad04aff4124026c7ea93c6a001d6727f9a51fc760da84af0cf17f501
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,模型预标注辅助,15,4786ddffd288bc3c1169,"[[114.44, 153.36], [114.44, 302.51], [362.99, 137.13], [362.99, 312.29], [587.78, 106.33], [587.78, 335.03], [972.48, 135.91], [972.48, 313.08]]","[[114.44, 153.36], [114.44, 302.51], [362.99, 137.13], [362.99, 312.29], [587.78, 106.33], [587.78, 335.03000000000003], [972.48, 135.91], [972.48, 313.08]]",8,8,1.7554167342883506e-17,1.0,1.0,0.0,4b57d158ad04aff4124026c7ea93c6a001d6727f9a51fc760da84af0cf17f501,4b57d158ad04aff4124026c7ea93c6a001d6727f9a51fc760da84af0cf17f501
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,模型预标注辅助,12,8f2310bf731d94b43254,"[[182.69, 167.39], [182.69, 334.68], [436.32, 208.41], [436.32, 297.56], [557.03, 205.01], [557.03, 300.57], [772.4, 171.74], [772.4, 330.65], [777.17, 114.32], [777.17, 386.13], [822.38, 175.63], [822.38, 327.07], [869.97, 131.24], [869.97, 369.22], [883.09, 136.38], [883.09, 364.18]]","[[182.69, 167.39000000000001], [182.69, 334.68], [436.32, 208.41], [436.32, 297.56], [557.03, 205.01], [557.03, 300.57], [772.4, 171.74], [772.4, 330.65000000000003], [777.1700000000001, 114.32000000000001], [777.1700000000001, 386.13], [826.5510794297353, 200.6564765784114], [822.38, 327.07], [869.97, 131.24], [1009.7011608961307, 116.86969450101837], [883.09, 136.38], [883.09, 364.18], [72.99389002036659, 218.9816700610998], [81.33604887983707, 304.4887983706721], [873.8411405295316, 373.31160896130353], [1007.315682281059, 396.2525458248473]]",16,20,,0.965819257586173,0.8765517526895075,-0.0892675048966655,cdaf0d7ed4dfe2a7886445b5256b165795116cee57e8af79a38e89a1ab9df3d0,5b78ecfc436b2ea4dbb256ef4acd3838935d979bf1a6db96163864f964251881
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,模型预标注辅助,13,6202fd8098d9ad33f433,"[[18.52, 193.27], [18.52, 322.8], [33.54, 153.2], [33.54, 364.29], [196.39, 213.51], [196.39, 301.42], [333.66, 215.48], [333.66, 299.33], [715.2, 227.57], [715.2, 286.44], [837.83, 130.47], [837.83, 387.23], [845.27, 229.29], [845.27, 284.61], [853.26, 204.94], [853.26, 310.5], [896.64, 88.47], [896.64, 428.49], [898.61, 214.52], [898.61, 300.35], [934.97, 173.54], [934.97, 343.39], [996.04, 193.74], [996.04, 322.31]]","[[18.52, 193.27], [18.52, 322.8], [33.54, 153.2], [33.54, 364.29], [196.39000000000001, 213.51], [196.39000000000001, 301.42], [333.66, 215.48000000000002], [333.66, 299.33], [715.2, 227.57], [715.2, 286.44], [845.27, 229.29], [845.27, 284.61], [896.64, 88.47], [896.64, 428.49], [996.0400000000001, 193.74], [996.0400000000001, 322.31]]",24,16,,,,,d8eb985549c978763d3639e50ee1e1a1d5111fff35a1df2d892a7ce0fc17671c,5b1c267747394fe58a2958502ce56c7097585295fea41610cdeceb2967acf4d9
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,模型预标注辅助,2,7fc54cc83e44fb28abe2,"[[125.96, 195.96], [125.96, 355.36], [400.42, 201.18], [400.42, 347.93], [619.59, 200.18], [619.59, 349.37], [902.13, 194.64], [902.13, 357.2]]","[[125.96000000000001, 195.96], [125.96000000000001, 355.36], [400.42, 201.18], [400.42, 347.93], [619.59, 200.18], [619.59, 349.37], [902.13, 194.64000000000001], [902.13, 357.2], [485.12163892445585, 192.1252138284251], [485.12163892445585, 363.1856594110115], [466.76568501920616, 114.48083994878361], [466.76568501920616, 449.72087067861713], [499.54417413572344, 452.3431498079385], [499.54417413572344, 111.92083994878362], [508.72215108834826, 192.0629346991037], [508.72215108834826, 364.4967989756722]]",8,16,,1.0,0.9295266199721232,-0.0704733800278767,70a09ae8ab6edab2a65c74ee10b0324818df054559d996d346ff8a45013a7215,e08aed79a5b27428a9c38a5c993a8249a60ed4d1d18f2f25aada057da1011aa0
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,模型预标注辅助,1,fba833f7e946e03406f0,"[[125.96, 195.96], [125.96, 355.36], [400.42, 201.18], [400.42, 347.93], [619.59, 200.18], [619.59, 349.37], [902.13, 194.64], [902.13, 357.2]]","[[125.26601941747573, 204.8], [123.27766990291262, 355.91456310679615], [403.63495145631066, 210.76504854368935], [403.63495145631066, 345.97281553398057], [473.2271844660194, 204.8], [475.2155339805825, 367.8446601941748], [471.2388349514563, 131.23106796116505], [469.2504854368932, 439.4252427184466], [503.052427184466, 129.24271844660194], [503.052427184466, 441.4135922330097], [503.052427184466, 198.83495145631068], [507.02912621359224, 369.8330097087379], [622.3533980582524, 212.75339805825243], [620.3650485436893, 351.93786407766993], [900.7223300970874, 204.8], [910.6640776699029, 355.91456310679615]]",8,16,,1.0,,,70a09ae8ab6edab2a65c74ee10b0324818df054559d996d346ff8a45013a7215,40f8e4ed63eb5b68d0b91e21e8e69e6d95b5cf7ad9560f2e3360a7fc046d33a8
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,模型预标注辅助,17,be0ea7a0849f9bf057cb,"[[125.96, 195.96], [125.96, 355.36], [400.42, 201.18], [400.42, 347.93], [619.59, 200.18], [619.59, 349.37], [902.13, 194.64], [902.13, 357.2]]","[[125.96000000000001, 195.96], [125.96000000000001, 355.36], [400.42, 201.18], [400.42, 347.93], [619.59, 200.18], [619.59, 349.37], [902.13, 194.64000000000001], [902.13, 357.2], [472.33153153153154, 128.23063063063063], [468.64144144144143, 439.1207207207207], [498.1621621621622, 125.46306306306306], [498.1621621621622, 439.1207207207207], [476.0216216216217, 190.03963963963966], [476.0216216216217, 365.31891891891894], [508.30990990990995, 190.96216216216217], [508.30990990990995, 365.31891891891894]]",8,16,,1.0,0.9362865753006208,-0.0637134246993791,70a09ae8ab6edab2a65c74ee10b0324818df054559d996d346ff8a45013a7215,6737dafe53ac4af445a5824fdc96ac1d5998ba473f0326bc945fbfbb8d2a949d
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,模型预标注辅助,6,4486738211819be8d3d4,"[[77.83, 220.91], [77.83, 304.5], [342.57, 192.56], [342.57, 341.09], [393.75, 132.96], [393.75, 406.32], [427.44, 156.12], [427.44, 382.87], [601.81, 157.58], [601.81, 381.32], [636.21, 135.69], [636.21, 403.67], [684.17, 194.21], [684.17, 339.05], [943.55, 221.2], [943.55, 304.12]]","[[77.83, 220.91], [77.83, 304.5], [342.57, 192.56], [342.57, 341.09000000000003], [393.75, 132.96], [393.75, 406.32], [427.44, 156.12], [427.44, 382.87], [601.81, 157.58], [601.81, 381.32], [636.21, 135.69], [636.21, 403.67], [684.17, 194.21], [684.17, 339.05], [943.5500000000001, 221.20000000000002], [943.5500000000001, 304.12]]",16,16,3.7751664318895324e-17,1.0,1.0,0.0,96dceebc23540785bac045e4ad168292104ee122b4bb5275a5e4953f23650351,96dceebc23540785bac045e4ad168292104ee122b4bb5275a5e4953f23650351
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,模型预标注辅助,11,a63b28ab3b493bd3ee11,"[[77.83, 220.91], [77.83, 304.5], [342.57, 192.56], [342.57, 341.09], [393.75, 132.96], [393.75, 406.32], [427.44, 156.12], [427.44, 382.87], [601.81, 157.58], [601.81, 381.32], [636.21, 135.69], [636.21, 403.67], [684.17, 194.21], [684.17, 339.05], [943.55, 221.2], [943.55, 304.12]]","[[77.83, 220.91], [77.83, 304.5], [342.57, 192.56], [342.57, 341.09000000000003], [393.75, 132.96], [393.75, 406.32], [427.44, 156.12], [427.44, 382.87], [601.81, 157.58], [601.81, 381.32], [636.21, 135.69], [636.21, 403.67], [684.17, 194.21], [684.17, 339.05], [943.5500000000001, 221.20000000000002], [943.5500000000001, 304.12]]",16,16,3.7751664318895324e-17,1.0,1.0,0.0,96dceebc23540785bac045e4ad168292104ee122b4bb5275a5e4953f23650351,96dceebc23540785bac045e4ad168292104ee122b4bb5275a5e4953f23650351
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,模型预标注辅助,12,788e7e1c7924718866a4,"[[5.87, 219.85], [5.87, 312.48], [11.85, 186.42], [11.85, 358.6], [40.42, 220.9], [40.42, 310.91], [427.06, 187.93], [427.06, 356.68], [673.76, 211.55], [673.76, 324.62], [871.0, 213.1], [871.0, 322.38]]","[[5.87, 219.85], [5.87, 312.48], [11.85, 186.42000000000002], [11.85, 358.6], [40.42, 220.9], [40.42, 310.91], [427.06, 187.93], [427.06, 356.68], [673.76, 211.55], [673.76, 324.62], [871.0, 213.1], [871.0, 322.38]]",12,12,7.166458808248763e-18,1.0,1.0,0.0,c0869b5197ab957e6c6218ab1b106fb7c618855e7887aea9835833f8db2c2927,c0869b5197ab957e6c6218ab1b106fb7c618855e7887aea9835833f8db2c2927
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,模型预标注辅助,14,3d3fca86654cbfeba8a0,"[[5.87, 219.85], [5.87, 312.48], [11.85, 186.42], [11.85, 358.6], [40.42, 220.9], [40.42, 310.91], [427.06, 187.93], [427.06, 356.68], [673.76, 211.55], [673.76, 324.62], [871.0, 213.1], [871.0, 322.38]]","[[5.87, 219.85], [5.87, 312.48], [11.85, 186.42000000000002], [11.85, 358.6], [40.42, 220.9], [40.42, 310.91], [427.06, 203.27082397003747], [423.22479400749063, 349.00958801498126], [673.76, 211.55], [673.76, 324.62], [871.0, 213.1], [871.0, 322.38]]",12,12,0.004431520436778743,1.0,0.9434243137499416,-0.0565756862500584,c0869b5197ab957e6c6218ab1b106fb7c618855e7887aea9835833f8db2c2927,fc1b5f0cf13e4ea6db9845529791667b43f5edb75620ef2c6a8edf8fc879166c
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,模型预标注辅助,18,b7e5ac04265464d25c70,"[[5.87, 219.85], [5.87, 312.48], [11.85, 186.42], [11.85, 358.6], [40.42, 220.9], [40.42, 310.91], [427.06, 187.93], [427.06, 356.68], [673.76, 211.55], [673.76, 324.62], [871.0, 213.1], [871.0, 322.38]]","[[5.87, 219.85], [5.87, 312.48], [11.85, 186.42000000000002], [11.85, 358.6], [40.42, 220.9], [40.42, 310.91], [427.06, 187.93], [427.06, 356.68], [673.76, 211.55], [673.76, 324.62], [871.0, 213.1], [871.0, 322.38]]",12,12,7.166458808248763e-18,1.0,1.0,0.0,c0869b5197ab957e6c6218ab1b106fb7c618855e7887aea9835833f8db2c2927,c0869b5197ab957e6c6218ab1b106fb7c618855e7887aea9835833f8db2c2927
