population,population_zh,stage,stage_zh,condition,condition_zh,base_task_id,meta_group,response_version_count,worker_count,response_pattern_entropy,mean_pairwise_jaccard_disagreement,modal_response_share,version_independence_note
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,scope,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,difficulty,5,5,1.6094379124341005,0.9166666666666667,0.2,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,scope,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,difficulty,5,5,0.9502705392332347,0.55,0.6,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,scope,5,5,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,difficulty,6,6,1.329661348854758,0.8200000000000001,0.3333333333333333,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,scope,6,6,0.8675632284814612,0.6,0.6666666666666666,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,difficulty,5,5,1.3321790402101223,0.7333333333333334,0.4,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,scope,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,difficulty,6,6,1.5607104090414063,0.7666666666666665,0.3333333333333333,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,scope,6,6,0.45056120886630463,0.3333333333333333,0.8333333333333334,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,difficulty,5,5,0.9502705392332347,0.31666666666666676,0.6,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,scope,5,5,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,difficulty,5,5,1.0549201679861442,0.6000000000000001,0.4,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,scope,5,5,1.0549201679861442,0.8,0.4,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,difficulty,5,5,1.3321790402101223,0.5833333333333334,0.4,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,scope,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,difficulty,6,6,1.3296613488547582,0.6222222222222222,0.3333333333333333,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,scope,6,6,1.0114042647073516,0.7333333333333333,0.5,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,difficulty,5,5,1.6094379124341005,0.85,0.2,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,scope,5,5,1.3321790402101223,0.9,0.4,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,difficulty,23,23,1.0359364314600865,0.47957839262187096,0.6086956521739131,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,scope,23,23,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,difficulty,5,5,1.3321790402101223,0.6666666666666667,0.4,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,scope,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,difficulty,5,5,0.9502705392332347,0.55,0.6,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,scope,5,5,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,difficulty,5,5,0.6730116670092565,0.6,0.6,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,scope,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,difficulty,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,scope,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,difficulty,5,5,0.9502705392332347,0.55,0.6,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,scope,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,difficulty,5,5,0.6730116670092565,0.3,0.6,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,scope,5,5,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,difficulty,5,5,0.6730116670092565,0.6,0.6,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,scope,5,5,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,difficulty,6,6,0.8675632284814612,0.6,0.6666666666666666,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,scope,6,6,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,difficulty,6,6,0.45056120886630463,0.3333333333333333,0.8333333333333334,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,scope,6,6,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,difficulty,6,6,0.6365141682948128,0.5333333333333333,0.6666666666666666,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,scope,6,6,0.45056120886630463,0.3333333333333333,0.8333333333333334,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,difficulty,6,6,0.8675632284814612,0.5111111111111112,0.6666666666666666,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,scope,6,6,0.8675632284814612,0.6,0.6666666666666666,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,difficulty,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,scope,5,5,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,difficulty,5,5,0.9502705392332347,0.6,0.6,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,scope,5,5,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,difficulty,5,5,1.6094379124341005,0.7000000000000001,0.2,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,scope,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,difficulty,5,5,0.5004024235381879,0.2,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,scope,5,5,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,difficulty,6,6,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,scope,6,6,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,difficulty,5,5,1.3321790402101223,0.8333333333333334,0.4,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,scope,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,difficulty,6,6,1.0114042647073518,0.6333333333333333,0.5,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,scope,6,6,0.6931471805599453,0.6,0.5,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,difficulty,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,scope,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,difficulty,5,5,1.0549201679861442,0.7,0.4,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,scope,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,difficulty,5,5,0.9502705392332347,0.6000000000000001,0.6,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,scope,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,difficulty,23,23,1.0194967125072518,0.5118577075098815,0.6521739130434783,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,scope,23,23,0.17884491271684755,0.08695652173913043,0.9565217391304348,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,difficulty,5,5,0.9502705392332347,0.375,0.6,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,scope,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,rPc6DW4iMge_4350d36797324601adba7351d09602d2,difficulty,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,rPc6DW4iMge_4350d36797324601adba7351d09602d2,scope,5,5,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,difficulty,23,23,0.7301668894884847,0.310935441370224,0.782608695652174,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,scope,23,23,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,difficulty,6,6,0.6365141682948128,0.26666666666666666,0.6666666666666666,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,scope,6,6,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,difficulty,23,23,0.9849825930153653,0.39591567852437426,0.6521739130434783,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,scope,23,23,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,difficulty,23,23,1.953549258829144,0.5588274044795782,0.21739130434782608,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,scope,23,23,0.8378090821865457,0.44664031620553357,0.7391304347826086,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,difficulty,5,5,0.6730116670092565,0.6,0.6,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,scope,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,difficulty,5,5,1.3321790402101223,0.8,0.4,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,scope,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,difficulty,5,5,1.3321790402101223,0.8333333333333334,0.4,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,scope,5,5,1.3321790402101223,0.9,0.4,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,difficulty,6,6,0.45056120886630463,0.3333333333333333,0.8333333333333334,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,scope,6,6,0.45056120886630463,0.3333333333333333,0.8333333333333334,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,difficulty,5,5,0.9502705392332347,0.55,0.6,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,scope,5,5,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,difficulty,5,5,1.3321790402101223,0.7916666666666667,0.4,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,scope,5,5,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,difficulty,23,23,1.3361675461339688,0.6021080368906455,0.4782608695652174,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,scope,23,23,0.17884491271684755,0.08695652173913043,0.9565217391304348,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,difficulty,23,23,1.8082951719554843,0.611989459815547,0.391304347826087,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,scope,23,23,0.4702359623552492,0.2450592885375494,0.8695652173913043,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,difficulty,6,6,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,scope,6,6,0.6365141682948128,0.5333333333333333,0.6666666666666666,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,difficulty,6,6,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,scope,6,6,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,difficulty,23,23,1.8390211812571495,0.621212121212121,0.2608695652173913,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,scope,23,23,0.7301668894884847,0.383399209486166,0.782608695652174,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,difficulty,5,5,1.0549201679861442,0.8,0.4,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,scope,5,5,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,difficulty,5,5,0.9502705392332347,0.7,0.6,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,scope,5,5,1.3321790402101223,0.9,0.4,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,difficulty,5,5,0.6730116670092565,0.6,0.6,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,scope,5,5,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,difficulty,5,5,0.9502705392332347,0.55,0.6,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,scope,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,difficulty,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,scope,5,5,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,difficulty,5,5,1.3321790402101223,0.7666666666666668,0.4,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,scope,5,5,0.9502705392332347,0.7,0.6,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,difficulty,5,5,1.3321790402101223,0.5833333333333334,0.4,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,scope,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,difficulty,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,scope,5,5,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,difficulty,5,5,0.9502705392332347,0.5666666666666667,0.6,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,scope,5,5,0.5004024235381879,0.4,0.8,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,difficulty,6,6,0.8675632284814612,0.33333333333333337,0.6666666666666666,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,scope,6,6,0.8675632284814612,0.6,0.6666666666666666,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,difficulty,6,6,1.242453324894,0.45000000000000007,0.5,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,scope,6,6,-0.0,0.0,1.0,每个worker×task×condition的最终规范响应
canonical_final,原始码：canonical_final,C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,difficulty,7,7,1.0042424730540764,0.6428571428571429,0.42857142857142855,每个worker×task×condition的最终规范响应
