image_id,model,source,sha256,git_blob,bytes_read,arrays_read,status
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/rPc6DW4iMge_1f14902595544e389c9c910c444e79e7.features.npz,3fe0731aa3c279c4b501424df9cd36965ee013a2bb69cbab8c455318f116d683,236acb1ecb7372a655a62f9a0d2cd0bf1817ff17,916066,17,actual_export_loaded_and_required_candidates_checked
rPc6DW4iMge_4350d36797324601adba7351d09602d2,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/rPc6DW4iMge_4350d36797324601adba7351d09602d2.features.npz,dc1510067df10b4e65897a4d394e237e9dd8f77cf56859e30e6077cb839f5e58,c84c5e2b3664a0faba7287fb1547889f8fc494ec,912450,17,actual_export_loaded_and_required_candidates_checked
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd.features.npz,d52e6e10c2310189c11432517d6f721ba4e4237969294a1f029e2d2f5a7e3dbb,fe5b1af136dd5d4cc61dbcc90cb13e65e7e78fd3,914388,17,actual_export_loaded_and_required_candidates_checked
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2.features.npz,aba99495ba8c673f517aa4d0b9ff1b9d8cac7f2330b3b56b66f40b74ea50455d,1b1ee4b7aeecd814253779bc608e014617ca1958,923427,17,actual_export_loaded_and_required_candidates_checked
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a.features.npz,665d4e0ac892441352ac7b4ce6d8fc9cdb7f804975599a2ea713cd7769b2f796,5af2ad4e8fe6934bc20e489c9f385581adcaf04b,940400,17,actual_export_loaded_and_required_candidates_checked
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/rPc6DW4iMge_cc15fb105d86466faafdd633f89148de.features.npz,1edd14fa571e9d65b5ed93f038986efe9603b3562946f23498b6dbf23b6db560,b9070f2782f0b137a85bcc776fe256fc57059381,923576,17,actual_export_loaded_and_required_candidates_checked
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.features.npz,606af53c0819988d227ebaee28364c23950384131ed4b19423eddf93aa3691e9,9c6dac6b2730749ae861ea43f8313408bf33b964,933594,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283.features.npz,d01d546f88d97b2bb31b2ae160c295dabcebb9ffee562d737407ce1157649772,7ae67a5436d83df0209761bf26919c52bec64cfe,938450,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e.features.npz,7ab4adf2ea889e7162cf400279cf8bc511d4fd11a2f626741bc2021addd6f418,ec75f38936b98a4bcebe9ef01a3fe6f962cb8ac4,917035,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9.features.npz,1aacaba23b6c0a490474538c8b0f41c7a1e2ba4d2581c93a87eea6b75b8619bb,0392286cbbbd0b4c2e7e7ae9a873e71c693d4eee,939632,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622.features.npz,34879de1328d0e3f48315ec2979cb55572da4399baa6a944e7f9b07ffb49adf8,ff56a074bd4dfa4746a8bb251dde89b8f3d5c243,942634,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab.features.npz,73085490854f33f29f209abbd91d0cd6c2a3e53b80a8b01e845b44607acc67dd,3b208cb0f6d9caa11480f597bddd144c7436b679,930677,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd.features.npz,a49ae685fea3577b5353eb7d2026002124006a33c56c3d1dff75c799b2da538e,c9e1250d42e5ec6cc57d67ff8415e4dc641f1bce,924419,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe.features.npz,f3ee481b84940a89c3145f19329b3d0a01bfbd85a7ba1ffcea79776a39c4875e,a178a3e4a1100a9845d52f1173312220d0f1d281,927851,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d.features.npz,600f03f5a91b57142d6d2198a6bc17cdd74d8bb7d41ddc7112015a350740f79d,39cbcd25d69fdeaf2aa9e4e7154c60c9f3973927,911213,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62.features.npz,849e0059a115514da068cd4a556eb73a5a72ce66863b31f75a8b4ee77e8885e1,f6012beda70f54a06a01f4fc4103a435ecad1879,922863,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13.features.npz,6e10d12eaf439ab99b32a8d317ac726d5d41b4fd4d69a0197e4beaeef703f530,3488f56666d9479160c67959a3678cac9e31dbef,920146,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.features.npz,3499612ea5cf09565b95e433299ba63496719e2b4e707237cfe67196db0cb85d,c2074426d077dc6d45a189ff2d4e832994185a28,922852,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.features.npz,b14151e2fe07e6aa453accc7f40a93bededa8c4de863211bf636a72fecff5124,57e90c9788bbd9fff396cebc8c1f617b94e3fdb1,939959,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8.features.npz,14ed929b0060e02689bcadf8d15ba2ecf4a92f035f80b2562b0824457d82489c,19c551e552d0082b3b1c5f937863eb65c98ae4a9,928587,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad.features.npz,0ac2c2cb21d75999069771f8b6963cf79d86c43c45408f91712e6f81d3846b50,312a9a5131f7c750c92a4be68a9f5bddf3a0aabe,927530,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3.features.npz,ed05b4633d90d15ec69d6ad56a8137b174342fed77ed7319d7a6cf6e70545a53,c27df7d1126427da571c2e2ee0a66ff260886b40,930621,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.features.npz,232ac1886026b1fdd033c2b517f6ec19a272a1c8eecaf4ffc9146d678e1283c2,179773ba702cc2146856b1d83bfa17ee21d385c2,917621,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d.features.npz,35e5378754e6f61cad9dd8e827cf90468aba1eabdb0b88b62190cfe8d8cf9ea0,f5b2e3d4cc1f2a589247f29632b873e3305f4934,940151,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a.features.npz,26e6b8dd828e75402bb72377f1232b75df6787af7c6f80953e90423dd4b45960,bfd0af6c8b9bbccdb70fa97501597d81e7286444,918744,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7.features.npz,c7dd16114b9aefe85dd4157946ad70a1e2da2f05e621fe7f882b9abddc50fa36,a2ec91394faa0fa20e407ec379728a6f810a83e9,921118,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449.features.npz,31afbc801e89d149ec39b4e16784a1def84a6c99e0118e940d347c9e8b7687f1,3f7560058c41644a18d92b2cfdb7b9b279365f7d,927779,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b.features.npz,b2242dfb877b16016fe09d75a6a54b318892fee7c4ed55c943705abc30cc8bd4,58f432e5f856ca90194121799f2415f01cfdbefe,935896,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d.features.npz,a094749f1d8f803e2b89ca84f7ac0ee1281df005913b020b554abb1279df9343,f4e390d152848fd54253b2828c1fba5457cdbc40,922493,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e.features.npz,2179ffb51bd3513676266c1e34b0c6417e6217aeb4c9aca5afca0bdb1e2b05ea,26bedcbf5e1d336cdefba3b2eca7e0ad055d2a1c,927259,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.features.npz,c06ac99be5e05f98cef29548190889ffc37e5b3dff24d432042c12204c186902,c1b6e3313dc3a5ad0fa897246c8baa50adae0752,913157,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f.features.npz,f5108284f4bba02e9cf7f830a9fd3a3fc0f2af3adf280d9285f962c319aba96e,763de2e80a9d1bc183db46edc7c0aa91903dae32,905241,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14.features.npz,2d4fc9be57d6e806690fe335833f62d6f28b8aa76b024499b4765db9f3638786,7bec89576b64f8ad99793d0bfa4f1d463cb4d650,937605,17,actual_export_loaded_and_required_candidates_checked
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14.features.npz,6dc3ae4cde36b109c13a00d2eeb5ac9466fcfb5ccdd4266d4b18a575c4d65eb8,ab5f0b7db6765663ff969b3500fc80eb681b2a13,939359,17,actual_export_loaded_and_required_candidates_checked
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee.features.npz,e5b1f7cc3dcd82f77c12949f5c3f6fa92b2d7ee497919ef79b1cfb0c980057bc,b3d804a73c30e629335118505b301863671360f5,904761,17,actual_export_loaded_and_required_candidates_checked
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.features.npz,202912f3013ceec2661faf9aebbba7535c966bc0d40b76496150043def2ea230,081a4ca28bcde4db6a87549f8fd94c4d5b87fc43,931341,17,actual_export_loaded_and_required_candidates_checked
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31.features.npz,f15814f36ea45f59a05413c20d2e2aa23160646830ffbec34e174dfcf348be1a,be76688da2cb32c0eb9c6e162f79e311f47d3230,910371,17,actual_export_loaded_and_required_candidates_checked
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c.features.npz,937a5d6a79f21bc1d461a6f80e1e9d48f698b758c771bae3103e2a811011a841,7ac715765568206eb9b806f6e7a8110cdaa8ea97,909901,17,actual_export_loaded_and_required_candidates_checked
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3.features.npz,3888c417f2a4d64f3f275ef3390dbf1b5b805264bca8cda497fb8e194487b6a7,63cfad0d7d2cb3f4699e74bf9e08c8cc512326fa,907735,17,actual_export_loaded_and_required_candidates_checked
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd.features.npz,03204d9d46fab234c608e695578ddec0ed5d3583f00f2daabd05b2e304fd8aba,bba3c9ef36b80c11870bf112c1bbe1f665036fcd,938696,17,actual_export_loaded_and_required_candidates_checked
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d.features.npz,a53ade00bf8bb4acc32d42a73a388e48a18d18bef6cfbe96968c895b854a27ee,c15a38f13755831e5c280766904c7fb4a9305054,907809,17,actual_export_loaded_and_required_candidates_checked
wc2JMjhGNzB_77962388887942148ee65c2892600e02,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/wc2JMjhGNzB_77962388887942148ee65c2892600e02.features.npz,0227d6eece21a57c30ff8a4c05c0bf85cde3eb67d06a36d1f7e1f66e2acdd033,4f7d9586878ed13b50485cde7d5ce56cb65f107d,912662,17,actual_export_loaded_and_required_candidates_checked
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7.features.npz,33651a9c71a08178392a0fd06babeddda01037031d758aa8517ccbfde751711d,e162668f0ce126fe65f3d5dc25602ed6a670a854,903281,17,actual_export_loaded_and_required_candidates_checked
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6.features.npz,2c5dfe5a08b47e13dbb105088915ef68a4e8ab60ff2c4bf2004b13e1d49a3ee8,4d21da9a0a941733335c0371e1ab2c205b667bec,936999,17,actual_export_loaded_and_required_candidates_checked
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc.features.npz,13fd43bd1d1db3a94856d3556ab073f44afe0ebc83de16194b61cdd51e08bc6d,999151aa5643c5530e76a5639871ab7a4c420ed6,907337,17,actual_export_loaded_and_required_candidates_checked
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b.features.npz,fd14d36926f4b5d3529a66c50760cd3cc6a1783d647829328354999a734a7d83,e2f7399efc54326f5db7518d1754dac47a25372f,922680,17,actual_export_loaded_and_required_candidates_checked
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.features.npz,74256596dfb1ca49a95231b459a9ade6ee12fa95997e8acf94749f580908b328,25754af453c9bf1ef7e7a8d068d045eb02aa4590,929636,17,actual_export_loaded_and_required_candidates_checked
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.features.npz,7cb154523f3756e1d25ba56ca9f6026e6b6d01e4eaaa448ea3b7f88d00acfa9b,9f7ee94a13eb6b9259f5b50096d3abaa0c46416c,917904,17,actual_export_loaded_and_required_candidates_checked
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f.features.npz,b3384fb9311b15ede8c68752f361831f469c17d6cb8f51536f0172925ad35917,01da0d090ef5f6cfb481442f329c70a836c51dd0,922263,17,actual_export_loaded_and_required_candidates_checked
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76.features.npz,85cd2094a111ccc776d6fe9365d5612ab02bab66357c3e049b71764191b66659,6ed61865f2961e87ef7855b068c46518713b6033,918349,17,actual_export_loaded_and_required_candidates_checked
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6.features.npz,1c82c63c7b5dc3ed0ddb272e4f01d6ddbe68d8b88396919a0d6640aa79d028f5,605690ae8b4c63baf7f9ee80b6decce34d7ebfb5,921477,17,actual_export_loaded_and_required_candidates_checked
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d.features.npz,79afe934b348015db0ea41069915dc01285d7f3262ba618ad55f460fb9a2da0a,39e3f696dbf710a45b932915495f874831a61ff8,913026,17,actual_export_loaded_and_required_candidates_checked
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23.features.npz,896a0b3e429d2c2dc5e29503ea62d65b7c89a1e4e265dfaa8abd38e5bd36cd32,d048d3b38ea1dd98c19e36ab9c4a8611a74e2f3c,921113,17,actual_export_loaded_and_required_candidates_checked
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089.features.npz,182bcda7a34b4b9732fda687339c7003a4c3af8d6477e858522e3211a5cded3d,99c70096e53336126d080635ba446dc0d1824f31,918552,17,actual_export_loaded_and_required_candidates_checked
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56.features.npz,47445b7c8ee14533ca01160f4debcea1351c83d63b755434725bbdb13feb98c2,f115e31012f4b697ad5e0a2d4db8053ca6a83b98,935927,17,actual_export_loaded_and_required_candidates_checked
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257.features.npz,442a8175acd93026cf06a5981882f71a4f510b48cc98bdd92851148a6b2b3cac,94f75904a45ba3cd004602715956ace6f169438a,913962,17,actual_export_loaded_and_required_candidates_checked
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1.features.npz,a90754600c7e382401a918203c430d5ecefd697b63526aeb971ad879318ad9ba,382458e38b94faa1c2fb474746af224083efba64,916335,17,actual_export_loaded_and_required_candidates_checked
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f.features.npz,3807bdf9e138594538c41adb5d8ea2a8e5e2274b476bb629db9b2832a2b98953,2eb39dbb418df113a7a856cc9e487287fe723f6b,913823,17,actual_export_loaded_and_required_candidates_checked
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/yqstnuAEVhm_48447297e8444171a5db34ccf38bc229.features.npz,07d346c262d748cbdf5d4a453905597ee185bcc0e6e66b2160e90dac9d160bf8,460e0960b0dd437e4bc963aba20a479da4fee45f,926539,17,actual_export_loaded_and_required_candidates_checked
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/yqstnuAEVhm_9cb726b170554b9bacd039d4db246040.features.npz,a9d98f9540253d852a19102d6440c3246bb3672a84b93e4d9231a238966a5492,a28125e0be300bf651e417644210451263374d60,921453,17,actual_export_loaded_and_required_candidates_checked
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.features.npz,a0d4d66dd59ecbfa2ab32bc759649b311e3882772b6c87eaddf191585520bccb,2b360cdd99db97ad980ff8cca8ba03819cd94e94,936495,17,actual_export_loaded_and_required_candidates_checked
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599.features.npz,43c611e6027445a722f04a5942223c7bcacfaae93c055917004759426c8a3268,ac1e0edd5403b48c7d98a254c4bcb9fb51f71520,912478,17,actual_export_loaded_and_required_candidates_checked
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347.features.npz,e4ead2f3ae582f5e358f5e8ec8a2899906b03de2a85d74dce1037777f58ff1db,0ba9301b338993ea6484f8b7032f1899c81cfc62,918555,17,actual_export_loaded_and_required_candidates_checked
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d.features.npz,25ad46adf98d35f974df4c64b9f4ca0dafa27c37680151b692da073ec554d48d,fe66e88eaf4a51add51a1a3c69ce3240f92eba64,932383,17,actual_export_loaded_and_required_candidates_checked
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/yqstnuAEVhm_e3face7b2196414d95ed97151aa13058.features.npz,dd7e0e43f907dfbd34f32e98700813b5901493465ceb41dbb171e62175dc309b,ef7261fb426b409501b0c7727297b9c071d4aeca,925294,17,actual_export_loaded_and_required_candidates_checked
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65.features.npz,8616ef9830e6cb904ccc6eb117ff8c7febf60f9ffada3db60cd8ec1d0f646320,d4b3637cb74a1271872b387877c4946e9d4bede9,923642,17,actual_export_loaded_and_required_candidates_checked
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5.features.npz,c33fb6a96fd3e8c2140226a22e85f1e236230ef57bd5a48b2d5457a14c364148,9f61b88939f2f1280fb6cc86741d95f521f302e1,910812,17,actual_export_loaded_and_required_candidates_checked
zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455.features.npz,43c3158226c1253ec95d385ed7431ad183b409dbb3d7b6a7748d7bbb13fb8410,4d1696480da7af9c0920a127593d3a657cbfed12,918819,17,actual_export_loaded_and_required_candidates_checked
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b.features.npz,d971ebebe0d07414252aee3a9751f82a98e2a008f672d7f25e771794b76ef222,4744828891b37d1e0bbabe34af6d4ba8094e9302,926369,17,actual_export_loaded_and_required_candidates_checked
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,ulayout,analysis_results/image_portrait_20260914_v1/models/ulayout/zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5.features.npz,be6336751894243022c906b1894c675ea8081753909725aa212b2f23f099ef61,3201af3817230b61245b03bd2abcce56ac147b71,923006,17,actual_export_loaded_and_required_candidates_checked
