canonical_annotation_id,image_id,building,worker_id,main_worker_included,stage,initialization_source,initialization_reference_type,current_reference_status,planned_payload_verified,participant_view_event_verified,checkpoint_known,initial_geometry_valid,initial_failure,initial_points,final_points,initial_error_current_reference,final_error_current_reference,net_reference_improvement,initial_final_d_mask,point_count_changed,active_seconds,scope
bb7b44da838a4ce1,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W015,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0116768415855,0,0,False,160,normal
27ae2237bce7474e,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W017,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.00898071935957,0.00269612222592,0.00769516352222,False,618,normal
d46f9d2f3c43ead2,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W018,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0116768415855,0,0,False,493,normal
a77c10f42f17dfe4,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W019,False,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0190003944329,-0.00732355284737,0.0212755210847,False,,normal
6c28d1705fb5c4b4,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W002,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0115432098765,0.000133631708949,0.000607656471541,False,98,normal
13e99fa97abd8cb5,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W021,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0121444515037,-0.000467609918227,0.00446302945712,False,60,normal
fe5ee0f03c836e42,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W026,False,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0116768415855,0,0,False,,normal
bcaaea256c246b28,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W027,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0116768415855,0,0,False,538,normal
464f553a46a042bd,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W028,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0316202931625,-0.019943451577,0.025174802147,False,313,oos_open_boundary
caf781b6512ea9b2,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W029,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0100227790433,0.00165406254221,0.004729209193,False,91,normal
4247b935b5d68e6a,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W030,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0244241283499,-0.0127472867644,0.0212656443194,False,,normal
a01f38f168e18ba4,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W031,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0492031072122,-0.0375262656267,0.0567583446961,False,,normal
a800256cd64a13c9,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W032,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0404503265536,-0.0287734849681,0.0494282919497,False,370,normal
f05be155437bb650,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W033,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0116768415855,0,0,False,209,normal
c3d7b507aa2d788d,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W034,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0564829361962,-0.0448060946107,0.0517964349396,False,,normal
4664edbc4eb51884,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W035,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0710053322643,-0.0593284906788,0.0808714174425,False,,normal
d73bc90a26b0976b,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W036,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0116768415855,0,0,False,803,normal
e7e6e4180354bfe2,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W037,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0116768415855,0,0,False,474,normal
4693ec5fcc3f09fc,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W006,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0116768415855,0,0,False,134,normal
afc3de4b01f9bf3b,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W008,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0116768415855,0,0,False,273,normal
a30abcda8418bd75,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W001,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0650713191088,-0.0174981153231,0.0833118427462,False,79,oos_open_boundary
a73e732348cf85a5,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W010,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0475732037857,0,0,False,77,normal
ba9f60a6ed19b5fd,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W011,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0475732037857,0,0,False,66,oos_split_level
baa09826ba02dd36,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W012,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0481749599939,-0.000601756208191,0.0721727893668,False,,normal
d2685886cb5bbef7,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W013,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0475732037857,0,0,False,25,normal
8bd66e889fbae752,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W014,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0337427908022,0.0138304129835,0.0173245857889,False,,normal
8516eea42fb75c88,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W015,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0523734002139,-0.00480019642821,0.00869172509273,False,339,normal
975c986cabcb9ac6,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W017,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0423126012286,0.00526060255716,0.0100900283712,False,83,normal
f5d0a36b008eb488,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W018,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0475732037857,0,0,False,246,normal
b24c193b4136afd3,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W019,False,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0610831602656,-0.0135099564799,0.0158901573588,False,,oos_split_level
2129afe06ece6a6d,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W002,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0355650408931,0.0120081628926,0.0230288376482,False,287,normal
a927ea00f7335c7c,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W021,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0610831602656,-0.0135099564799,0.0158901573588,False,70,oos_split_level
7e42d07ce46a72e4,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W026,False,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0475732037857,0,0,False,,oos_geometry
b16f17d58f7aabf2,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W027,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0475732037857,0,0,False,274,normal
497e4819ad1ce59c,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W028,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0483704315995,-0.000797227813744,0.0170341197689,False,150,normal
deb77ec3f2ddf78f,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W029,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0124070244746,0.0351661793112,0.0573031130449,False,182,normal
d817ad3534ab554d,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W030,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.082865615507,-0.0352924117213,0.115439380191,False,,oos_split_level
d2d4c49ab227aa87,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W031,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0237552189496,0.0238179848361,0.0489622412945,False,,normal
c54bc02d1fcd094e,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W032,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.188218878455,-0.14064567467,0.160258019176,False,253,oos_split_level
080e6e5be0c803cd,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W033,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0475732037857,0,0,False,192,oos_geometry
71a08671b7d9283b,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W034,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0616095494802,-0.0140363456945,0.0816908567233,False,,normal
ebe5710d577ed718,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W035,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0599983604969,-0.0124251567112,0.093293559517,False,,normal
cb5459e346731607,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W036,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0382002759117,0.00937292787401,0.014796226106,False,1005,normal
3cb548d93b1c91ac,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W037,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0475732037857,0,0,False,93,normal
e30721b054460f15,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W006,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0475732037857,0,0,False,47,normal
7ae79f4e06a3ade1,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,W008,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0475732037857,0.0408709366381,0.00670226714762,0.0118820726623,False,290,normal
ace70b27506798d5,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W001,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0886808212838,-0.0729713503616,0.0847259150308,True,30,normal
9f525c104867f074,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W010,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0229218400971,-0.00721236917485,0.0171256640389,True,33,normal
99962e6f9aff29ba,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W011,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,10,0.0157094709222,0.0157094709222,0,0,False,24,normal
97cebd93c1965f0f,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W012,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0621563879789,-0.0464469170567,0.0629461056013,True,,normal
2e18c2a7c8a3d34b,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W013,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0138250148125,0.00188445610969,0.00615349746437,True,51,normal
bcb79f6838d28c17,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W014,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0283362311012,-0.012626760179,0.0193253649656,True,,normal
a05dc6872141702f,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W015,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0246644740182,-0.00895500309603,0.0294637529413,True,151,normal
315cbd3cacd491e8,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W017,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0138250148125,0.00188445610969,0.00615349746437,True,26,normal
251bbbe64ea0a5b5,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W018,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0138250148125,0.00188445610969,0.00615349746437,True,59,normal
6ec168db2ef54287,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W019,False,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,10,0.0157094709222,0.172285233015,-0.156575762093,0.17431063985,False,,normal
7f2a70bd247387c9,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W002,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0138250148125,0.00188445610969,0.00615349746437,True,17,normal
af7a3a1cdf745e0c,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W021,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0285380155853,-0.0128285446631,0.0266858297079,True,35,normal
812b382e4fb78da4,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W026,False,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,10,0.0157094709222,0.0157094709222,0,0,False,,oos_open_boundary
641c1f6f413ead20,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W027,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0138250148125,0.00188445610969,0.00615349746437,True,178,normal
b6b6d4c497cda8e2,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W028,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0210717783685,-0.00536230744634,0.0171589799971,True,136,normal
f573b76a994f559e,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W029,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0797892129915,-0.0640797420693,0.0684597806471,True,290,normal
a288b216f33e8695,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W030,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0570541310541,-0.0413446601319,0.0575679356342,True,63,normal
38b4c355b2582da5,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W031,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0714866191858,-0.0557771482635,0.0654121457857,True,,normal
e791bdd39ceb0454,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W032,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0211008043736,-0.00539133345143,0.0243719618954,True,148,normal
d216cfad4f530a31,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W033,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0138250148125,0.00188445610969,0.00615349746437,True,41,normal
05c34463f238a2c1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W034,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0378928013036,-0.0221833303814,0.0441174048844,True,,normal
cdfc8962c0bbffa6,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W035,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0949789079307,-0.0792694370085,0.0883344609833,True,,normal
76186667a8178edb,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W036,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0138250148125,0.00188445610969,0.00615349746437,True,134,normal
5df4a26ad4def72a,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W037,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0138250148125,0.00188445610969,0.00615349746437,True,319,normal
7e2290dbca4fb383,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W006,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,10,0.0157094709222,0.0157094709222,0,0,False,21,normal
f034ac00d128e91e,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,W008,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0157094709222,0.0138250148125,0.00188445610969,0.00615349746437,True,77,normal
07c99b913f352934,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W001,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,10,0.172157675989,0.242051751812,-0.069894075824,0.117668902927,True,64,normal
ea824f81860e40de,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W010,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,8,0.172157675989,0.0273166214697,0.144841054519,0.153534180553,True,168,normal
f2652a9524294607,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W011,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,16,0.172157675989,0.172157675989,0,0,False,118,normal
e5bc692f352587c0,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W012,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,8,0.172157675989,0.157526147788,0.0146315282009,0.274104438484,True,,normal
a816c1bfd2071c13,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W013,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,8,0.172157675989,0.0369282908262,0.135229385162,0.162103287205,True,115,normal
126bcb79613b3ca2,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W014,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,8,0.172157675989,0.0425454996178,0.129612176371,0.185286915229,True,,normal
30d22bced4b75549,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W015,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,8,0.172157675989,0.0448639849293,0.127293691059,0.17253902126,True,263,normal
80a4655a847e5a65,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W017,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,9,0.172157675989,,,,True,82,normal
ba0a6f3ed5f52a3c,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W018,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,8,0.172157675989,0.0271930050148,0.144964670974,0.171121009651,True,156,normal
4df5538f7a6d52ec,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W019,False,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,18,0.172157675989,0.124370270954,0.0477874050348,0.15596237838,True,,normal
466fc2f8ccaeae80,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W002,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,8,0.172157675989,0.0129128973895,0.159244778599,0.166576371898,True,160,normal
31d3caf93d1b2b79,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W021,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,16,0.172157675989,0.172157675989,0,0,False,24,normal
6bada44f8bfbe52e,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W026,False,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,16,0.172157675989,0.172157675989,0,0,False,,normal
b695d04bc92a557d,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W027,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,8,0.172157675989,0.0243203250272,0.147837350961,0.167014933873,True,331,normal
2d2b8ab0116038fd,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W028,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,8,0.172157675989,0.0349141379947,0.137243537994,0.173848705749,True,345,oos_open_boundary
984360ed0635b90c,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W029,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,8,0.172157675989,0.0649178725268,0.107239803462,0.186492340478,True,148,normal
6068e5a1684f17bf,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W030,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,8,0.172157675989,0.0649853360342,0.107172339954,0.204997071346,True,,oos_open_boundary
38e5256c8a950c7d,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W031,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,8,0.172157675989,0.0611618265841,0.110995849404,0.202713179992,True,,normal
e345524837c8f249,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W032,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,8,0.172157675989,0.0754562094969,0.0967014664916,0.199681542556,True,296,normal
c62a0432de833f80,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W033,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,8,0.172157675989,0.0243203250272,0.147837350961,0.167014933873,True,307,oos_geometry
d028cdde31b4bbe7,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W034,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,8,0.172157675989,0.0654364592375,0.106721216751,0.16046564215,True,,normal
55a9c4d4d99e81f1,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W035,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,8,0.172157675989,0.0890892177068,0.0830684582817,0.218637443818,True,,normal
64b475a8d2558465,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W036,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,8,0.172157675989,0.0514097301662,0.120747945822,0.196519080224,True,1118,normal
28935ccbb578589d,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W037,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,10,0.172157675989,0.115410687766,0.056746988223,0.250222321519,True,340,oos_geometry
1d9605edabc41fe8,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W006,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,16,0.172157675989,0.172157675989,0,0,False,134,normal
5420c60e81d14ca8,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,W008,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,16,8,0.172157675989,0.0415058214748,0.130651854514,0.187648123081,True,309,normal
