code,condition,N,method,id,worker,cluster,density_unassigned
e9zR4mvMWw7-32,semi,26,A1_mask,5df4a26ad4def72a,W037,1,False
e9zR4mvMWw7-32,semi,26,A2_local,ace70b27506798d5,W001,2,False
e9zR4mvMWw7-32,semi,26,A2_local,7f2a70bd247387c9,W002,1,False
e9zR4mvMWw7-32,semi,26,A2_local,7e2290dbca4fb383,W006,1,False
e9zR4mvMWw7-32,semi,26,A2_local,f034ac00d128e91e,W008,1,False
e9zR4mvMWw7-32,semi,26,A2_local,9f525c104867f074,W010,1,False
e9zR4mvMWw7-32,semi,26,A2_local,99962e6f9aff29ba,W011,1,False
e9zR4mvMWw7-32,semi,26,A2_local,97cebd93c1965f0f,W012,2,False
e9zR4mvMWw7-32,semi,26,A2_local,2e18c2a7c8a3d34b,W013,1,False
e9zR4mvMWw7-32,semi,26,A2_local,bcb79f6838d28c17,W014,1,False
e9zR4mvMWw7-32,semi,26,A2_local,a05dc6872141702f,W015,1,False
e9zR4mvMWw7-32,semi,26,A2_local,315cbd3cacd491e8,W017,1,False
e9zR4mvMWw7-32,semi,26,A2_local,251bbbe64ea0a5b5,W018,1,False
e9zR4mvMWw7-32,semi,26,A2_local,6ec168db2ef54287,W019,4,False
e9zR4mvMWw7-32,semi,26,A2_local,af7a3a1cdf745e0c,W021,1,False
e9zR4mvMWw7-32,semi,26,A2_local,812b382e4fb78da4,W026,1,False
e9zR4mvMWw7-32,semi,26,A2_local,641c1f6f413ead20,W027,1,False
e9zR4mvMWw7-32,semi,26,A2_local,b6b6d4c497cda8e2,W028,1,False
e9zR4mvMWw7-32,semi,26,A2_local,f573b76a994f559e,W029,3,False
e9zR4mvMWw7-32,semi,26,A2_local,a288b216f33e8695,W030,2,False
e9zR4mvMWw7-32,semi,26,A2_local,38b4c355b2582da5,W031,2,False
e9zR4mvMWw7-32,semi,26,A2_local,e791bdd39ceb0454,W032,1,False
e9zR4mvMWw7-32,semi,26,A2_local,d216cfad4f530a31,W033,1,False
e9zR4mvMWw7-32,semi,26,A2_local,05c34463f238a2c1,W034,1,False
e9zR4mvMWw7-32,semi,26,A2_local,cdfc8962c0bbffa6,W035,3,False
e9zR4mvMWw7-32,semi,26,A2_local,76186667a8178edb,W036,1,False
e9zR4mvMWw7-32,semi,26,A2_local,5df4a26ad4def72a,W037,1,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,ace70b27506798d5,W001,3,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,7f2a70bd247387c9,W002,1,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,7e2290dbca4fb383,W006,1,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,f034ac00d128e91e,W008,1,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,9f525c104867f074,W010,1,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,99962e6f9aff29ba,W011,1,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,97cebd93c1965f0f,W012,3,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,2e18c2a7c8a3d34b,W013,1,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,bcb79f6838d28c17,W014,1,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,a05dc6872141702f,W015,1,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,315cbd3cacd491e8,W017,1,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,251bbbe64ea0a5b5,W018,1,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,6ec168db2ef54287,W019,1,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,af7a3a1cdf745e0c,W021,1,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,812b382e4fb78da4,W026,1,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,641c1f6f413ead20,W027,1,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,b6b6d4c497cda8e2,W028,1,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,f573b76a994f559e,W029,2,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,a288b216f33e8695,W030,2,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,38b4c355b2582da5,W031,2,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,e791bdd39ceb0454,W032,1,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,d216cfad4f530a31,W033,1,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,05c34463f238a2c1,W034,1,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,cdfc8962c0bbffa6,W035,2,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,76186667a8178edb,W036,1,False
e9zR4mvMWw7-32,semi,26,A3_cyclic,5df4a26ad4def72a,W037,1,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,ace70b27506798d5,W001,3,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,7f2a70bd247387c9,W002,1,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,7e2290dbca4fb383,W006,1,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,f034ac00d128e91e,W008,1,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,9f525c104867f074,W010,1,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,99962e6f9aff29ba,W011,1,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,97cebd93c1965f0f,W012,3,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,2e18c2a7c8a3d34b,W013,1,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,bcb79f6838d28c17,W014,1,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,a05dc6872141702f,W015,1,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,315cbd3cacd491e8,W017,1,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,251bbbe64ea0a5b5,W018,1,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,6ec168db2ef54287,W019,1,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,af7a3a1cdf745e0c,W021,1,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,812b382e4fb78da4,W026,1,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,641c1f6f413ead20,W027,1,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,b6b6d4c497cda8e2,W028,1,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,f573b76a994f559e,W029,2,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,a288b216f33e8695,W030,2,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,38b4c355b2582da5,W031,2,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,e791bdd39ceb0454,W032,1,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,d216cfad4f530a31,W033,1,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,05c34463f238a2c1,W034,1,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,cdfc8962c0bbffa6,W035,2,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,76186667a8178edb,W036,1,False
e9zR4mvMWw7-32,semi,26,A4_adaptive,5df4a26ad4def72a,W037,1,False
e9zR4mvMWw7-32,semi,26,A5_density,ace70b27506798d5,W001,2,False
e9zR4mvMWw7-32,semi,26,A5_density,7f2a70bd247387c9,W002,1,False
e9zR4mvMWw7-32,semi,26,A5_density,7e2290dbca4fb383,W006,3,False
e9zR4mvMWw7-32,semi,26,A5_density,f034ac00d128e91e,W008,1,False
e9zR4mvMWw7-32,semi,26,A5_density,9f525c104867f074,W010,4,False
e9zR4mvMWw7-32,semi,26,A5_density,99962e6f9aff29ba,W011,3,False
e9zR4mvMWw7-32,semi,26,A5_density,97cebd93c1965f0f,W012,7,True
e9zR4mvMWw7-32,semi,26,A5_density,2e18c2a7c8a3d34b,W013,1,False
e9zR4mvMWw7-32,semi,26,A5_density,bcb79f6838d28c17,W014,4,False
e9zR4mvMWw7-32,semi,26,A5_density,a05dc6872141702f,W015,5,False
e9zR4mvMWw7-32,semi,26,A5_density,315cbd3cacd491e8,W017,1,False
e9zR4mvMWw7-32,semi,26,A5_density,251bbbe64ea0a5b5,W018,1,False
e9zR4mvMWw7-32,semi,26,A5_density,6ec168db2ef54287,W019,8,True
e9zR4mvMWw7-32,semi,26,A5_density,af7a3a1cdf745e0c,W021,9,True
e9zR4mvMWw7-32,semi,26,A5_density,812b382e4fb78da4,W026,3,False
e9zR4mvMWw7-32,semi,26,A5_density,641c1f6f413ead20,W027,1,False
e9zR4mvMWw7-32,semi,26,A5_density,b6b6d4c497cda8e2,W028,10,True
e9zR4mvMWw7-32,semi,26,A5_density,f573b76a994f559e,W029,6,False
e9zR4mvMWw7-32,semi,26,A5_density,a288b216f33e8695,W030,2,False
e9zR4mvMWw7-32,semi,26,A5_density,38b4c355b2582da5,W031,2,False
e9zR4mvMWw7-32,semi,26,A5_density,e791bdd39ceb0454,W032,5,False
e9zR4mvMWw7-32,semi,26,A5_density,d216cfad4f530a31,W033,1,False
e9zR4mvMWw7-32,semi,26,A5_density,05c34463f238a2c1,W034,11,True
e9zR4mvMWw7-32,semi,26,A5_density,cdfc8962c0bbffa6,W035,6,False
e9zR4mvMWw7-32,semi,26,A5_density,76186667a8178edb,W036,1,False
e9zR4mvMWw7-32,semi,26,A5_density,5df4a26ad4def72a,W037,1,False
e9zR4mvMWw7-32,semi,26,A6_spectral,ace70b27506798d5,W001,2,False
e9zR4mvMWw7-32,semi,26,A6_spectral,7f2a70bd247387c9,W002,1,False
e9zR4mvMWw7-32,semi,26,A6_spectral,7e2290dbca4fb383,W006,4,False
e9zR4mvMWw7-32,semi,26,A6_spectral,f034ac00d128e91e,W008,1,False
e9zR4mvMWw7-32,semi,26,A6_spectral,9f525c104867f074,W010,5,False
e9zR4mvMWw7-32,semi,26,A6_spectral,99962e6f9aff29ba,W011,4,False
e9zR4mvMWw7-32,semi,26,A6_spectral,97cebd93c1965f0f,W012,2,False
e9zR4mvMWw7-32,semi,26,A6_spectral,2e18c2a7c8a3d34b,W013,1,False
e9zR4mvMWw7-32,semi,26,A6_spectral,bcb79f6838d28c17,W014,5,False
e9zR4mvMWw7-32,semi,26,A6_spectral,a05dc6872141702f,W015,3,False
e9zR4mvMWw7-32,semi,26,A6_spectral,315cbd3cacd491e8,W017,1,False
e9zR4mvMWw7-32,semi,26,A6_spectral,251bbbe64ea0a5b5,W018,1,False
e9zR4mvMWw7-32,semi,26,A6_spectral,6ec168db2ef54287,W019,2,False
e9zR4mvMWw7-32,semi,26,A6_spectral,af7a3a1cdf745e0c,W021,3,False
e9zR4mvMWw7-32,semi,26,A6_spectral,812b382e4fb78da4,W026,4,False
e9zR4mvMWw7-32,semi,26,A6_spectral,641c1f6f413ead20,W027,1,False
e9zR4mvMWw7-32,semi,26,A6_spectral,b6b6d4c497cda8e2,W028,5,False
e9zR4mvMWw7-32,semi,26,A6_spectral,f573b76a994f559e,W029,2,False
e9zR4mvMWw7-32,semi,26,A6_spectral,a288b216f33e8695,W030,2,False
e9zR4mvMWw7-32,semi,26,A6_spectral,38b4c355b2582da5,W031,2,False
e9zR4mvMWw7-32,semi,26,A6_spectral,e791bdd39ceb0454,W032,3,False
e9zR4mvMWw7-32,semi,26,A6_spectral,d216cfad4f530a31,W033,1,False
e9zR4mvMWw7-32,semi,26,A6_spectral,05c34463f238a2c1,W034,3,False
e9zR4mvMWw7-32,semi,26,A6_spectral,cdfc8962c0bbffa6,W035,2,False
e9zR4mvMWw7-32,semi,26,A6_spectral,76186667a8178edb,W036,1,False
e9zR4mvMWw7-32,semi,26,A6_spectral,5df4a26ad4def72a,W037,1,False
e9zR4mvMWw7-32,semi,26,A7_event,ace70b27506798d5,W001,2,False
e9zR4mvMWw7-32,semi,26,A7_event,7f2a70bd247387c9,W002,1,False
e9zR4mvMWw7-32,semi,26,A7_event,7e2290dbca4fb383,W006,3,False
e9zR4mvMWw7-32,semi,26,A7_event,f034ac00d128e91e,W008,1,False
e9zR4mvMWw7-32,semi,26,A7_event,9f525c104867f074,W010,1,False
e9zR4mvMWw7-32,semi,26,A7_event,99962e6f9aff29ba,W011,3,False
e9zR4mvMWw7-32,semi,26,A7_event,97cebd93c1965f0f,W012,2,False
e9zR4mvMWw7-32,semi,26,A7_event,2e18c2a7c8a3d34b,W013,1,False
e9zR4mvMWw7-32,semi,26,A7_event,bcb79f6838d28c17,W014,1,False
e9zR4mvMWw7-32,semi,26,A7_event,a05dc6872141702f,W015,1,False
e9zR4mvMWw7-32,semi,26,A7_event,315cbd3cacd491e8,W017,1,False
e9zR4mvMWw7-32,semi,26,A7_event,251bbbe64ea0a5b5,W018,1,False
e9zR4mvMWw7-32,semi,26,A7_event,6ec168db2ef54287,W019,5,False
e9zR4mvMWw7-32,semi,26,A7_event,af7a3a1cdf745e0c,W021,1,False
e9zR4mvMWw7-32,semi,26,A7_event,812b382e4fb78da4,W026,3,False
e9zR4mvMWw7-32,semi,26,A7_event,641c1f6f413ead20,W027,1,False
e9zR4mvMWw7-32,semi,26,A7_event,b6b6d4c497cda8e2,W028,1,False
e9zR4mvMWw7-32,semi,26,A7_event,f573b76a994f559e,W029,4,False
e9zR4mvMWw7-32,semi,26,A7_event,a288b216f33e8695,W030,4,False
e9zR4mvMWw7-32,semi,26,A7_event,38b4c355b2582da5,W031,2,False
e9zR4mvMWw7-32,semi,26,A7_event,e791bdd39ceb0454,W032,1,False
e9zR4mvMWw7-32,semi,26,A7_event,d216cfad4f530a31,W033,1,False
e9zR4mvMWw7-32,semi,26,A7_event,05c34463f238a2c1,W034,1,False
e9zR4mvMWw7-32,semi,26,A7_event,cdfc8962c0bbffa6,W035,4,False
e9zR4mvMWw7-32,semi,26,A7_event,76186667a8178edb,W036,1,False
e9zR4mvMWw7-32,semi,26,A7_event,5df4a26ad4def72a,W037,1,False
q9vSo1VnCiC-09,oos,25,A0_legacy,815fd216217c1154,W001,4,False
q9vSo1VnCiC-09,oos,25,A0_legacy,d7eb958cdac4d365,W002,5,False
q9vSo1VnCiC-09,oos,25,A0_legacy,342e487f437ad89a,W006,1,False
q9vSo1VnCiC-09,oos,25,A0_legacy,11628957a40ead2f,W008,2,False
q9vSo1VnCiC-09,oos,25,A0_legacy,99b98c71c8ac6cd8,W010,1,False
q9vSo1VnCiC-09,oos,25,A0_legacy,f08c6262c07aaaf7,W011,3,False
q9vSo1VnCiC-09,oos,25,A0_legacy,782abfe913b39a78,W012,6,False
q9vSo1VnCiC-09,oos,25,A0_legacy,4d93146011879ad3,W013,1,False
q9vSo1VnCiC-09,oos,25,A0_legacy,589afb1182c4df73,W014,3,False
q9vSo1VnCiC-09,oos,25,A0_legacy,dcef5de556c4238a,W015,1,False
q9vSo1VnCiC-09,oos,25,A0_legacy,4ae9cc8453c6eec8,W017,1,False
q9vSo1VnCiC-09,oos,25,A0_legacy,4256a770bc409d70,W018,7,False
q9vSo1VnCiC-09,oos,25,A0_legacy,39102f3b3f789ba6,W019,8,False
q9vSo1VnCiC-09,oos,25,A0_legacy,dc7be2ac3c7daaf6,W021,2,False
q9vSo1VnCiC-09,oos,25,A0_legacy,301e8f57605f360a,W027,2,False
q9vSo1VnCiC-09,oos,25,A0_legacy,e41dccd543530b6f,W028,1,False
q9vSo1VnCiC-09,oos,25,A0_legacy,8e954e66e20c6ba3,W029,1,False
q9vSo1VnCiC-09,oos,25,A0_legacy,06f95fe563212fba,W030,1,False
q9vSo1VnCiC-09,oos,25,A0_legacy,9515ea81d3b7d5f0,W031,9,False
q9vSo1VnCiC-09,oos,25,A0_legacy,0ffa405d9cace672,W032,10,False
q9vSo1VnCiC-09,oos,25,A0_legacy,975981eecffd896f,W033,2,False
q9vSo1VnCiC-09,oos,25,A0_legacy,b4a28e4583d9d910,W034,11,False
q9vSo1VnCiC-09,oos,25,A0_legacy,bf730d2c56f61535,W035,12,False
q9vSo1VnCiC-09,oos,25,A0_legacy,16f25622c221fa4c,W036,13,False
q9vSo1VnCiC-09,oos,25,A0_legacy,208a71d158c92f4e,W037,14,False
q9vSo1VnCiC-09,oos,25,A1_mask,815fd216217c1154,W001,5,False
q9vSo1VnCiC-09,oos,25,A1_mask,d7eb958cdac4d365,W002,6,False
q9vSo1VnCiC-09,oos,25,A1_mask,342e487f437ad89a,W006,1,False
q9vSo1VnCiC-09,oos,25,A1_mask,11628957a40ead2f,W008,3,False
q9vSo1VnCiC-09,oos,25,A1_mask,99b98c71c8ac6cd8,W010,1,False
q9vSo1VnCiC-09,oos,25,A1_mask,f08c6262c07aaaf7,W011,4,False
q9vSo1VnCiC-09,oos,25,A1_mask,782abfe913b39a78,W012,7,False
q9vSo1VnCiC-09,oos,25,A1_mask,4d93146011879ad3,W013,1,False
q9vSo1VnCiC-09,oos,25,A1_mask,589afb1182c4df73,W014,4,False
q9vSo1VnCiC-09,oos,25,A1_mask,dcef5de556c4238a,W015,2,False
q9vSo1VnCiC-09,oos,25,A1_mask,4ae9cc8453c6eec8,W017,2,False
q9vSo1VnCiC-09,oos,25,A1_mask,4256a770bc409d70,W018,8,False
q9vSo1VnCiC-09,oos,25,A1_mask,39102f3b3f789ba6,W019,9,False
q9vSo1VnCiC-09,oos,25,A1_mask,dc7be2ac3c7daaf6,W021,3,False
q9vSo1VnCiC-09,oos,25,A1_mask,301e8f57605f360a,W027,3,False
q9vSo1VnCiC-09,oos,25,A1_mask,e41dccd543530b6f,W028,2,False
q9vSo1VnCiC-09,oos,25,A1_mask,8e954e66e20c6ba3,W029,2,False
q9vSo1VnCiC-09,oos,25,A1_mask,06f95fe563212fba,W030,2,False
q9vSo1VnCiC-09,oos,25,A1_mask,9515ea81d3b7d5f0,W031,10,False
q9vSo1VnCiC-09,oos,25,A1_mask,0ffa405d9cace672,W032,11,False
q9vSo1VnCiC-09,oos,25,A1_mask,975981eecffd896f,W033,3,False
q9vSo1VnCiC-09,oos,25,A1_mask,b4a28e4583d9d910,W034,1,False
q9vSo1VnCiC-09,oos,25,A1_mask,bf730d2c56f61535,W035,12,False
q9vSo1VnCiC-09,oos,25,A1_mask,16f25622c221fa4c,W036,1,False
q9vSo1VnCiC-09,oos,25,A1_mask,208a71d158c92f4e,W037,13,False
q9vSo1VnCiC-09,oos,25,A2_local,815fd216217c1154,W001,4,False
q9vSo1VnCiC-09,oos,25,A2_local,d7eb958cdac4d365,W002,5,False
q9vSo1VnCiC-09,oos,25,A2_local,342e487f437ad89a,W006,1,False
q9vSo1VnCiC-09,oos,25,A2_local,11628957a40ead2f,W008,2,False
q9vSo1VnCiC-09,oos,25,A2_local,99b98c71c8ac6cd8,W010,1,False
q9vSo1VnCiC-09,oos,25,A2_local,f08c6262c07aaaf7,W011,3,False
q9vSo1VnCiC-09,oos,25,A2_local,782abfe913b39a78,W012,6,False
q9vSo1VnCiC-09,oos,25,A2_local,4d93146011879ad3,W013,1,False
q9vSo1VnCiC-09,oos,25,A2_local,589afb1182c4df73,W014,3,False
q9vSo1VnCiC-09,oos,25,A2_local,dcef5de556c4238a,W015,1,False
q9vSo1VnCiC-09,oos,25,A2_local,4ae9cc8453c6eec8,W017,1,False
q9vSo1VnCiC-09,oos,25,A2_local,4256a770bc409d70,W018,7,False
q9vSo1VnCiC-09,oos,25,A2_local,39102f3b3f789ba6,W019,8,False
q9vSo1VnCiC-09,oos,25,A2_local,dc7be2ac3c7daaf6,W021,2,False
q9vSo1VnCiC-09,oos,25,A2_local,301e8f57605f360a,W027,2,False
q9vSo1VnCiC-09,oos,25,A2_local,e41dccd543530b6f,W028,1,False
q9vSo1VnCiC-09,oos,25,A2_local,8e954e66e20c6ba3,W029,1,False
q9vSo1VnCiC-09,oos,25,A2_local,06f95fe563212fba,W030,1,False
q9vSo1VnCiC-09,oos,25,A2_local,9515ea81d3b7d5f0,W031,9,False
q9vSo1VnCiC-09,oos,25,A2_local,0ffa405d9cace672,W032,10,False
q9vSo1VnCiC-09,oos,25,A2_local,975981eecffd896f,W033,2,False
q9vSo1VnCiC-09,oos,25,A2_local,b4a28e4583d9d910,W034,11,False
q9vSo1VnCiC-09,oos,25,A2_local,bf730d2c56f61535,W035,12,False
q9vSo1VnCiC-09,oos,25,A2_local,16f25622c221fa4c,W036,1,False
q9vSo1VnCiC-09,oos,25,A2_local,208a71d158c92f4e,W037,13,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,815fd216217c1154,W001,7,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,d7eb958cdac4d365,W002,2,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,342e487f437ad89a,W006,1,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,11628957a40ead2f,W008,3,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,99b98c71c8ac6cd8,W010,1,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,f08c6262c07aaaf7,W011,5,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,782abfe913b39a78,W012,6,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,4d93146011879ad3,W013,1,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,589afb1182c4df73,W014,5,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,dcef5de556c4238a,W015,1,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,4ae9cc8453c6eec8,W017,1,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,4256a770bc409d70,W018,6,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,39102f3b3f789ba6,W019,8,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,dc7be2ac3c7daaf6,W021,2,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,301e8f57605f360a,W027,3,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,e41dccd543530b6f,W028,4,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,8e954e66e20c6ba3,W029,1,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,06f95fe563212fba,W030,1,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,9515ea81d3b7d5f0,W031,4,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,0ffa405d9cace672,W032,9,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,975981eecffd896f,W033,3,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,b4a28e4583d9d910,W034,4,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,bf730d2c56f61535,W035,10,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,16f25622c221fa4c,W036,1,False
q9vSo1VnCiC-09,oos,25,A3_cyclic,208a71d158c92f4e,W037,2,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,815fd216217c1154,W001,7,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,d7eb958cdac4d365,W002,2,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,342e487f437ad89a,W006,1,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,11628957a40ead2f,W008,3,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,99b98c71c8ac6cd8,W010,1,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,f08c6262c07aaaf7,W011,5,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,782abfe913b39a78,W012,6,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,4d93146011879ad3,W013,1,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,589afb1182c4df73,W014,5,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,dcef5de556c4238a,W015,1,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,4ae9cc8453c6eec8,W017,1,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,4256a770bc409d70,W018,6,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,39102f3b3f789ba6,W019,8,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,dc7be2ac3c7daaf6,W021,2,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,301e8f57605f360a,W027,3,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,e41dccd543530b6f,W028,4,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,8e954e66e20c6ba3,W029,1,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,06f95fe563212fba,W030,1,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,9515ea81d3b7d5f0,W031,4,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,0ffa405d9cace672,W032,9,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,975981eecffd896f,W033,3,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,b4a28e4583d9d910,W034,4,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,bf730d2c56f61535,W035,10,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,16f25622c221fa4c,W036,1,False
q9vSo1VnCiC-09,oos,25,A4_adaptive,208a71d158c92f4e,W037,2,False
q9vSo1VnCiC-09,oos,25,A5_density,815fd216217c1154,W001,5,True
q9vSo1VnCiC-09,oos,25,A5_density,d7eb958cdac4d365,W002,6,True
q9vSo1VnCiC-09,oos,25,A5_density,342e487f437ad89a,W006,2,False
q9vSo1VnCiC-09,oos,25,A5_density,11628957a40ead2f,W008,1,False
q9vSo1VnCiC-09,oos,25,A5_density,99b98c71c8ac6cd8,W010,2,False
q9vSo1VnCiC-09,oos,25,A5_density,f08c6262c07aaaf7,W011,4,False
q9vSo1VnCiC-09,oos,25,A5_density,782abfe913b39a78,W012,7,True
q9vSo1VnCiC-09,oos,25,A5_density,4d93146011879ad3,W013,2,False
q9vSo1VnCiC-09,oos,25,A5_density,589afb1182c4df73,W014,4,False
q9vSo1VnCiC-09,oos,25,A5_density,dcef5de556c4238a,W015,3,False
q9vSo1VnCiC-09,oos,25,A5_density,4ae9cc8453c6eec8,W017,3,False
q9vSo1VnCiC-09,oos,25,A5_density,4256a770bc409d70,W018,8,True
q9vSo1VnCiC-09,oos,25,A5_density,39102f3b3f789ba6,W019,9,True
q9vSo1VnCiC-09,oos,25,A5_density,dc7be2ac3c7daaf6,W021,1,False
q9vSo1VnCiC-09,oos,25,A5_density,301e8f57605f360a,W027,1,False
q9vSo1VnCiC-09,oos,25,A5_density,e41dccd543530b6f,W028,10,True
q9vSo1VnCiC-09,oos,25,A5_density,8e954e66e20c6ba3,W029,3,False
q9vSo1VnCiC-09,oos,25,A5_density,06f95fe563212fba,W030,11,True
q9vSo1VnCiC-09,oos,25,A5_density,9515ea81d3b7d5f0,W031,12,True
q9vSo1VnCiC-09,oos,25,A5_density,0ffa405d9cace672,W032,13,True
q9vSo1VnCiC-09,oos,25,A5_density,975981eecffd896f,W033,1,False
q9vSo1VnCiC-09,oos,25,A5_density,b4a28e4583d9d910,W034,14,True
q9vSo1VnCiC-09,oos,25,A5_density,bf730d2c56f61535,W035,15,True
q9vSo1VnCiC-09,oos,25,A5_density,16f25622c221fa4c,W036,16,True
q9vSo1VnCiC-09,oos,25,A5_density,208a71d158c92f4e,W037,17,True
q9vSo1VnCiC-09,oos,25,A6_spectral,815fd216217c1154,W001,1,False
q9vSo1VnCiC-09,oos,25,A6_spectral,d7eb958cdac4d365,W002,1,False
q9vSo1VnCiC-09,oos,25,A6_spectral,342e487f437ad89a,W006,4,False
q9vSo1VnCiC-09,oos,25,A6_spectral,11628957a40ead2f,W008,1,False
q9vSo1VnCiC-09,oos,25,A6_spectral,99b98c71c8ac6cd8,W010,4,False
q9vSo1VnCiC-09,oos,25,A6_spectral,f08c6262c07aaaf7,W011,2,False
q9vSo1VnCiC-09,oos,25,A6_spectral,782abfe913b39a78,W012,1,False
q9vSo1VnCiC-09,oos,25,A6_spectral,4d93146011879ad3,W013,4,False
q9vSo1VnCiC-09,oos,25,A6_spectral,589afb1182c4df73,W014,2,False
q9vSo1VnCiC-09,oos,25,A6_spectral,dcef5de556c4238a,W015,3,False
q9vSo1VnCiC-09,oos,25,A6_spectral,4ae9cc8453c6eec8,W017,3,False
