code,condition,id,worker,valid,reason,legacy_included,legacy_worker_included,raw_points,effective_points
uNb9QFRL6hY-56,semi,f1a7942ad54c9e20,W006,True,,True,True,8,8.0
uNb9QFRL6hY-56,semi,c44e5219f9e4193e,W008,True,,True,True,8,8.0
uNb9QFRL6hY-56,semi,ed061f0733e9b7c0,W010,True,,True,True,8,8.0
uNb9QFRL6hY-56,semi,917375ed9bf4c232,W011,True,,True,True,12,12.0
uNb9QFRL6hY-56,semi,89f4eb027c671d27,W012,True,,True,True,8,8.0
uNb9QFRL6hY-56,semi,76f4aa228126afc1,W013,True,,True,True,8,8.0
uNb9QFRL6hY-56,semi,0866485c13fba238,W014,True,,True,True,8,8.0
uNb9QFRL6hY-56,semi,ddf920fbb138fba7,W015,True,,True,True,8,8.0
uNb9QFRL6hY-56,semi,c47958997351f42e,W017,True,,True,True,8,8.0
uNb9QFRL6hY-56,semi,2dcd0faece1c3627,W018,True,,True,True,8,8.0
uNb9QFRL6hY-56,semi,3ca6a4292b4723e3,W019,True,,True,False,8,8.0
uNb9QFRL6hY-56,semi,8a9a3f2c384ef292,W021,True,,True,True,8,8.0
uNb9QFRL6hY-56,semi,cb6b39c045c1c95a,W026,True,,True,False,12,12.0
uNb9QFRL6hY-56,semi,f8e972b03fbd99f4,W027,True,,True,True,8,8.0
uNb9QFRL6hY-56,semi,cd8cc0c1540ed63d,W028,True,,True,True,8,8.0
uNb9QFRL6hY-56,semi,5129b3e9aeb05f80,W029,True,,True,True,8,8.0
uNb9QFRL6hY-56,semi,d94dce8e2409d75e,W030,True,,True,True,8,8.0
uNb9QFRL6hY-56,semi,00c9c0032b86bbcb,W031,True,,True,True,10,10.0
uNb9QFRL6hY-56,semi,5c94076772ebc57a,W032,True,,True,True,8,8.0
uNb9QFRL6hY-56,semi,8ef79e670b984365,W033,True,,True,True,8,8.0
uNb9QFRL6hY-56,semi,aeb286b084b52ac4,W034,True,,True,True,8,8.0
uNb9QFRL6hY-56,semi,59884e403caf2b80,W035,True,,True,True,8,8.0
uNb9QFRL6hY-56,semi,9dfb83c45afc5f23,W036,True,,True,True,8,8.0
uNb9QFRL6hY-56,semi,e5e1284390ee6b73,W037,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,285a5ac1de5efeac,W001,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,941c0898a57d3f1a,W002,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,2498d239ddfc8870,W006,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,9ddd4523d7b7906f,W008,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,ffabc19f537baebf,W010,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,5d4b529359890ec3,W011,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,c1e19602fd26903e,W012,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,e944c8e11ed36c40,W013,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,883cd9a83e580954,W014,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,1afc429f5faf7c65,W015,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,94914c8bd46805c9,W017,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,9296d36ebe81d569,W018,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,19e349a755afd389,W019,True,,True,False,12,12.0
uNb9QFRL6hY-63,manual,08589c3af25a8b0d,W021,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,98d0bb643510adc2,W026,False,shape_invalid,False,False,0,0.0
uNb9QFRL6hY-63,manual,317410f693c7379d,W027,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,80fbe67225c21eb2,W028,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,d6563b79ad01a3ad,W029,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,5658951cb26b6a74,W030,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,069c8d013f9ff384,W031,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,f6377d1bf3f1d93a,W032,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,abffbe9ff5e5e049,W033,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,b5310b5a5c856240,W034,True,,True,True,10,10.0
uNb9QFRL6hY-63,manual,84737c49b7cb43cb,W035,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,e37769f9a2907705,W036,True,,True,True,8,8.0
uNb9QFRL6hY-63,manual,3f5307c8e24eadb4,W037,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,8f088bc3d38ce05a,W001,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,8e684346a4358fa7,W002,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,5e47fb68e3f9fb49,W006,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,ae126ae09cc9ca1f,W008,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,1707cddacfb80ad2,W010,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,97049183eb982350,W011,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,d366bcd1ee684385,W012,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,86c80ddc2433f7df,W013,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,0fb974eb2f3144ee,W014,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,b0116da2af71a4ec,W015,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,2204ad06a7cf0671,W017,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,6c11bfc31b800170,W018,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,1ca216a593ef9439,W019,True,,True,False,10,10.0
uNb9QFRL6hY-70,manual,8432135564249be4,W021,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,4f302c2dca1c168b,W026,False,shape_invalid,False,False,0,0.0
uNb9QFRL6hY-70,manual,2d11509a2a34dd12,W027,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,5f299b513566ad1a,W028,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,35bcb2e3bb463fbe,W029,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,1b1242219c2a6b5a,W030,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,1e6add292cbf2f86,W031,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,0b683b9145a1499d,W032,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,be5cbd7a2c3bc0a5,W033,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,e0aef323a89f86e9,W034,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,b3865e9a7310a075,W035,True,,True,True,14,14.0
uNb9QFRL6hY-70,manual,3fa5ce5607ee297c,W036,True,,True,True,8,8.0
uNb9QFRL6hY-70,manual,01e195ec3ec5f727,W037,True,,True,True,8,8.0
wc2JMjhGNzB-30,semi,f716e6d6a95b3228e48c,W006,True,,True,True,8,8.0
wc2JMjhGNzB-30,semi,71f8e55558d74259a5eb,W033,True,,True,True,8,8.0
wc2JMjhGNzB-30,semi,2ec85790145647163c24,W034,True,,True,True,8,8.0
wc2JMjhGNzB-30,semi,bad9e0cac20a7347fbd5,W035,True,,True,True,8,8.0
wc2JMjhGNzB-30,manual,62ca76d9e84ab7370421,W001,True,,True,True,12,12.0
wc2JMjhGNzB-30,manual,203bd6757c614dae7d28,W002,True,,True,True,20,20.0
wc2JMjhGNzB-30,manual,ff368b2d52c03c9c2c5d,W011,True,,True,True,20,20.0
wc2JMjhGNzB-30,manual,ebb6ff386a289d1366df,W012,True,,True,True,14,14.0
wc2JMjhGNzB-30,manual,f59447dc61818803cfc6,W015,True,,True,True,16,16.0
wc2JMjhGNzB-30,manual,745e6f7ed41f5f3abf93,W034,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,b56fb0f8553a75cf,W001,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,e159a8e6dc000639,W002,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,44e202efdaaa1086,W006,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,07295986e75ee411,W008,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,418f3b1d89b36db3,W010,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,c17faf5a48e89320,W011,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,39b76bef6310a8de,W012,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,e62338b4626f0c8a,W013,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,0f472f196824d00e,W014,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,3bb306297047e08a,W015,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,9f011df25dac7cb9,W017,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,2465e9f86fa1749d,W018,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,d1ded26e80b45fc5,W019,True,,True,False,11,10.0
wc2JMjhGNzB-59,manual,142dfc3f9b37cb3a,W021,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,2f3c2adc5949954b,W026,False,shape_invalid,False,False,0,0.0
wc2JMjhGNzB-59,manual,04402852e137134a,W027,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,6d5bfd0e6ab9e18e,W028,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,647faae2aa06a545,W029,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,cd1c84f77a0c7939,W030,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,6ebc8dfc41b13c26,W031,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,6748e788317900ca,W032,True,,True,True,10,10.0
wc2JMjhGNzB-59,manual,b2d31089375e1c21,W033,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,21d64fd644d36dc1,W034,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,4772c8f425d3b5bc,W035,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,8b3d88c46980bf67,W036,True,,True,True,8,8.0
wc2JMjhGNzB-59,manual,8b13b6ce6d4038a5,W037,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,c6a0dacbc82fcd8d74f2,W001,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,ffd4f687673b44d2ffb4,W002,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,5de6ccb2c6c424e63a1f,W006,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,e22f9f25476a29b9265f,W008,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,fb2bc3c1a1ab95404b2a,W010,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,3df38a56b200e7f043f5,W011,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,e1db3136aee3813a438a,W012,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,b52bc566db82d02db16e,W013,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,83fb8bbcdcb7e70a0597,W014,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,099f4ec32f8c8013e8b0,W015,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,be619ba0b00b38072876,W017,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,3f55c49d23e044184588,W018,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,78dc36e89fc34111fd75,W027,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,036f0b79fcb891d33e1d,W028,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,e4af7c47e67b1c37bb93,W029,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,ad2a6827eaaf625d72c4,W030,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,f2617cc49b4c3cd19938,W031,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,27d6bc8646fb2b446424,W032,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,48a03efd0568d764b14c,W033,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,23f6609f87c66a85d17b,W034,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,9971c6aae0055fa67213,W035,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,f447db699b5c09a195ce,W036,True,,True,True,8,8.0
wc2JMjhGNzB-60,manual,4f044fa1f2070a2eeaa3,W037,True,,True,True,10,10.0
wc2JMjhGNzB-67,semi,1662ab8242879aec65db,W006,True,,True,True,8,8.0
wc2JMjhGNzB-67,semi,afe8345588c57013a3c8,W031,True,,True,True,8,8.0
wc2JMjhGNzB-67,semi,d2a55c1985a230982d0d,W033,True,,True,True,8,8.0
wc2JMjhGNzB-67,semi,6dc6395c56cb416a2fdc,W036,True,,True,True,8,8.0
wc2JMjhGNzB-67,manual,79927da8c000e31d9cda,W002,True,,True,True,8,8.0
wc2JMjhGNzB-67,manual,5dcb1dff2ea327169b12,W011,True,,True,True,8,8.0
wc2JMjhGNzB-67,manual,477b34fa06ad9592dc53,W015,True,,True,True,8,8.0
wc2JMjhGNzB-67,manual,032cd152706166629e82,W034,True,,True,True,6,6.0
wc2JMjhGNzB-67,manual,5dcbaaa4a3faeb7832f8,W037,True,,True,True,10,10.0
yqstnuAEVhm-15,oos,db7fe64b7313a46c,W001,True,,True,True,10,10.0
yqstnuAEVhm-15,oos,4bd3e31c9163b33e,W002,True,,True,True,10,10.0
yqstnuAEVhm-15,oos,c0a0ce605d24562d,W006,True,,True,True,12,12.0
yqstnuAEVhm-15,oos,af3a3ae0ae425dc4,W008,True,,True,True,12,12.0
yqstnuAEVhm-15,oos,0efd0a0c1939749b,W010,True,,True,True,8,8.0
yqstnuAEVhm-15,oos,f28720a75aaab159,W011,True,,True,True,12,12.0
yqstnuAEVhm-15,oos,6699db74821a919e,W012,True,,True,True,12,12.0
yqstnuAEVhm-15,oos,645c492a9b5d25b7,W013,True,,True,True,12,12.0
yqstnuAEVhm-15,oos,5ca409caedd3314a,W014,True,,True,True,12,12.0
yqstnuAEVhm-15,oos,6023152b323bf630,W015,True,,True,True,12,12.0
yqstnuAEVhm-15,oos,ec7d0001d6230fed,W017,True,,True,True,12,12.0
yqstnuAEVhm-15,oos,1d46ee3a30918343,W018,True,,True,True,12,12.0
yqstnuAEVhm-15,oos,9c069dd1b22d34b9,W019,True,,True,False,6,6.0
yqstnuAEVhm-15,oos,30ecdd5e143c3161,W021,True,,True,True,12,12.0
yqstnuAEVhm-15,oos,1dd3bfc47096510e,W026,True,,True,False,18,18.0
yqstnuAEVhm-15,oos,cea51349a3124994,W027,True,,True,True,16,16.0
yqstnuAEVhm-15,oos,58edb835d70cc5d5,W028,True,,True,True,18,18.0
yqstnuAEVhm-15,oos,5f22a20aed0c1249,W029,True,,True,True,12,12.0
yqstnuAEVhm-15,oos,7960004dcebf26f0,W030,True,,True,True,12,12.0
yqstnuAEVhm-15,oos,ab49c95c36db8e18,W031,True,,True,True,12,12.0
yqstnuAEVhm-15,oos,5fcc3f74a0e93344,W032,True,,True,True,12,12.0
yqstnuAEVhm-15,oos,9a6969085af7949d,W033,True,,True,True,12,12.0
yqstnuAEVhm-15,oos,291c09a624cd8f99,W034,True,,True,True,12,12.0
yqstnuAEVhm-15,oos,a66f7b0846ec88b0,W035,True,,True,True,12,12.0
yqstnuAEVhm-15,oos,58575767b314c57c,W036,True,,True,True,8,8.0
yqstnuAEVhm-15,oos,30c6234c4303f3ef,W037,True,,True,True,10,10.0
yqstnuAEVhm-32,manual,a3975721377143bb,W001,True,,True,True,26,26.0
yqstnuAEVhm-32,manual,100894ba6bbd1c2a,W002,True,,True,True,24,24.0
yqstnuAEVhm-32,manual,89baed79d40c1055,W006,True,,True,True,24,24.0
yqstnuAEVhm-32,manual,90ea86e7d48174ff,W008,True,,True,True,8,8.0
yqstnuAEVhm-32,manual,94c06b2d1bd3e71f,W010,True,,True,True,16,16.0
yqstnuAEVhm-32,manual,db91666fae7b3b76,W011,True,,True,True,10,10.0
yqstnuAEVhm-32,manual,25b1a2f938069b01,W012,True,,True,True,24,24.0
yqstnuAEVhm-32,manual,e117dbefc01bd181,W013,True,,True,True,24,24.0
yqstnuAEVhm-32,manual,a26eb6f92e013247,W014,True,,True,True,24,24.0
yqstnuAEVhm-32,manual,716886a2da0110e0,W015,True,,True,True,28,28.0
yqstnuAEVhm-32,manual,c609905186295723,W017,True,,True,True,24,24.0
yqstnuAEVhm-32,manual,f219dc1036258a80,W018,True,,True,True,16,16.0
yqstnuAEVhm-32,manual,e2d08cec9b8c01da,W019,True,,True,False,6,6.0
yqstnuAEVhm-32,manual,6b2052d3fba9dfe9,W021,True,,True,True,28,28.0
yqstnuAEVhm-32,manual,5d31260441c8ba34,W026,True,,True,False,12,12.0
yqstnuAEVhm-32,manual,426f97d5e9bd1052,W027,True,,True,True,24,24.0
yqstnuAEVhm-32,manual,1a628f7c69f6416b,W028,True,,True,True,28,28.0
yqstnuAEVhm-32,manual,264bb601655e3517,W029,True,,True,True,14,14.0
yqstnuAEVhm-32,manual,d89e352b650edb48,W030,True,,True,True,20,20.0
yqstnuAEVhm-32,manual,02b72fbd029d4c27,W031,True,,True,True,18,18.0
yqstnuAEVhm-32,manual,c107457021c4fdda,W032,True,,True,True,24,24.0
yqstnuAEVhm-32,manual,e77a797b88db2ceb,W033,True,,True,True,28,28.0
yqstnuAEVhm-32,manual,a1fe8ddab1fe7c86,W034,True,,True,True,14,14.0
yqstnuAEVhm-32,manual,b9f7aa260a402700,W035,True,,True,True,14,14.0
yqstnuAEVhm-32,manual,d2e973b350e6241e,W036,True,,True,True,24,24.0
yqstnuAEVhm-32,manual,b66f79e3d5607ae9,W037,True,,True,True,12,12.0
yqstnuAEVhm-34,manual,7e0dce22d3201606,W001,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,ce0c8ffdd0ade449,W002,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,d3d0c96ce57812bb,W006,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,398867996052b28c,W008,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,ddc532c60d92d3d2,W010,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,6e286d07d3043739,W011,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,b88d269a40ffad84,W012,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,5ffdf0267c883e0a,W013,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,85385720d4e79c4a,W014,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,a2752ac316044731,W015,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,7d8f8c93438817f7,W017,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,2aa11903e1e2a8fb,W018,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,b6dc5d3d3d9ab9db,W019,True,,True,False,10,10.0
yqstnuAEVhm-34,manual,82dbf4fb1236b236,W021,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,2d37c2b3d789f97e,W026,False,shape_invalid,False,False,0,0.0
yqstnuAEVhm-34,manual,dde9c112922dbd80,W027,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,35beed046856ed1b,W028,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,7228f5183729b915,W029,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,3d6c8170506a516d,W030,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,8e3ecaaf2c910392,W031,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,f5bf71c30bae3aab,W032,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,9f5db4e5cbff48df,W033,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,f65c780de894847a,W034,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,5def2fdb264b3ea8,W035,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,af73022856defe60,W036,True,,True,True,8,8.0
yqstnuAEVhm-34,manual,2a68ebf9479544f2,W037,True,,True,True,8,8.0
