code,condition,method,cut,id,worker,cluster
rPc6DW4iMge-15,manual,solid,0.075,2d83aaed5161b7904cdd,W013,2
rPc6DW4iMge-15,manual,solid,0.075,334dd20fa6fb3ffa9d5d,W014,2
rPc6DW4iMge-15,manual,solid,0.075,6d2129c626d211543587,W015,2
rPc6DW4iMge-15,manual,solid,0.075,b5a85ea72aadddb2f09b,W017,2
rPc6DW4iMge-15,manual,solid,0.075,bfe1e6f3cb0a3353c928,W018,2
rPc6DW4iMge-15,manual,solid,0.075,d984d534dcc7fe11d643,W027,2
rPc6DW4iMge-15,manual,solid,0.075,6c5161e9261e0ba5f8b1,W028,2
rPc6DW4iMge-15,manual,solid,0.075,20f0af1735ba9f7c5a2e,W029,2
rPc6DW4iMge-15,manual,solid,0.075,1318278d00548b081ebc,W030,2
rPc6DW4iMge-15,manual,solid,0.075,73a83925776f8e35ed8a,W031,2
rPc6DW4iMge-15,manual,solid,0.075,fc6a213e57b750465697,W032,2
rPc6DW4iMge-15,manual,solid,0.075,86e6614af35eccb013ac,W033,2
rPc6DW4iMge-15,manual,solid,0.075,82255f7bb022fd1cd129,W034,2
rPc6DW4iMge-15,manual,solid,0.075,43266379df129a98dcd9,W035,2
rPc6DW4iMge-15,manual,solid,0.075,3e5c4fe6cfe523059d12,W036,2
rPc6DW4iMge-15,manual,solid,0.075,454169e6fe8a9b1ba08c,W037,2
rPc6DW4iMge-15,manual,solid,0.1,14346fa7f625df2e92da,W001,1
rPc6DW4iMge-15,manual,solid,0.1,a4b73bebf231dbe2321a,W002,1
rPc6DW4iMge-15,manual,solid,0.1,65cf5a2a652ba9b3ca95,W006,1
rPc6DW4iMge-15,manual,solid,0.1,caba50e4a43aa76cac46,W008,1
rPc6DW4iMge-15,manual,solid,0.1,d0fc4545c974fc42b662,W010,1
rPc6DW4iMge-15,manual,solid,0.1,a02304edf778c294c6fb,W011,1
rPc6DW4iMge-15,manual,solid,0.1,efee8b0961b89129a457,W012,1
rPc6DW4iMge-15,manual,solid,0.1,2d83aaed5161b7904cdd,W013,1
rPc6DW4iMge-15,manual,solid,0.1,334dd20fa6fb3ffa9d5d,W014,1
rPc6DW4iMge-15,manual,solid,0.1,6d2129c626d211543587,W015,1
rPc6DW4iMge-15,manual,solid,0.1,b5a85ea72aadddb2f09b,W017,1
rPc6DW4iMge-15,manual,solid,0.1,bfe1e6f3cb0a3353c928,W018,1
rPc6DW4iMge-15,manual,solid,0.1,d984d534dcc7fe11d643,W027,1
rPc6DW4iMge-15,manual,solid,0.1,6c5161e9261e0ba5f8b1,W028,1
rPc6DW4iMge-15,manual,solid,0.1,20f0af1735ba9f7c5a2e,W029,1
rPc6DW4iMge-15,manual,solid,0.1,1318278d00548b081ebc,W030,1
rPc6DW4iMge-15,manual,solid,0.1,73a83925776f8e35ed8a,W031,1
rPc6DW4iMge-15,manual,solid,0.1,fc6a213e57b750465697,W032,1
rPc6DW4iMge-15,manual,solid,0.1,86e6614af35eccb013ac,W033,1
rPc6DW4iMge-15,manual,solid,0.1,82255f7bb022fd1cd129,W034,1
rPc6DW4iMge-15,manual,solid,0.1,43266379df129a98dcd9,W035,1
rPc6DW4iMge-15,manual,solid,0.1,3e5c4fe6cfe523059d12,W036,1
rPc6DW4iMge-15,manual,solid,0.1,454169e6fe8a9b1ba08c,W037,1
rPc6DW4iMge-15,manual,solid,0.125,14346fa7f625df2e92da,W001,1
rPc6DW4iMge-15,manual,solid,0.125,a4b73bebf231dbe2321a,W002,1
rPc6DW4iMge-15,manual,solid,0.125,65cf5a2a652ba9b3ca95,W006,1
rPc6DW4iMge-15,manual,solid,0.125,caba50e4a43aa76cac46,W008,1
rPc6DW4iMge-15,manual,solid,0.125,d0fc4545c974fc42b662,W010,1
rPc6DW4iMge-15,manual,solid,0.125,a02304edf778c294c6fb,W011,1
rPc6DW4iMge-15,manual,solid,0.125,efee8b0961b89129a457,W012,1
rPc6DW4iMge-15,manual,solid,0.125,2d83aaed5161b7904cdd,W013,1
rPc6DW4iMge-15,manual,solid,0.125,334dd20fa6fb3ffa9d5d,W014,1
rPc6DW4iMge-15,manual,solid,0.125,6d2129c626d211543587,W015,1
rPc6DW4iMge-15,manual,solid,0.125,b5a85ea72aadddb2f09b,W017,1
rPc6DW4iMge-15,manual,solid,0.125,bfe1e6f3cb0a3353c928,W018,1
rPc6DW4iMge-15,manual,solid,0.125,d984d534dcc7fe11d643,W027,1
rPc6DW4iMge-15,manual,solid,0.125,6c5161e9261e0ba5f8b1,W028,1
rPc6DW4iMge-15,manual,solid,0.125,20f0af1735ba9f7c5a2e,W029,1
rPc6DW4iMge-15,manual,solid,0.125,1318278d00548b081ebc,W030,1
rPc6DW4iMge-15,manual,solid,0.125,73a83925776f8e35ed8a,W031,1
rPc6DW4iMge-15,manual,solid,0.125,fc6a213e57b750465697,W032,1
rPc6DW4iMge-15,manual,solid,0.125,86e6614af35eccb013ac,W033,1
rPc6DW4iMge-15,manual,solid,0.125,82255f7bb022fd1cd129,W034,1
rPc6DW4iMge-15,manual,solid,0.125,43266379df129a98dcd9,W035,1
rPc6DW4iMge-15,manual,solid,0.125,3e5c4fe6cfe523059d12,W036,1
rPc6DW4iMge-15,manual,solid,0.125,454169e6fe8a9b1ba08c,W037,1
rPc6DW4iMge-15,manual,solid,0.15,14346fa7f625df2e92da,W001,1
rPc6DW4iMge-15,manual,solid,0.15,a4b73bebf231dbe2321a,W002,1
rPc6DW4iMge-15,manual,solid,0.15,65cf5a2a652ba9b3ca95,W006,1
rPc6DW4iMge-15,manual,solid,0.15,caba50e4a43aa76cac46,W008,1
rPc6DW4iMge-15,manual,solid,0.15,d0fc4545c974fc42b662,W010,1
rPc6DW4iMge-15,manual,solid,0.15,a02304edf778c294c6fb,W011,1
rPc6DW4iMge-15,manual,solid,0.15,efee8b0961b89129a457,W012,1
rPc6DW4iMge-15,manual,solid,0.15,2d83aaed5161b7904cdd,W013,1
rPc6DW4iMge-15,manual,solid,0.15,334dd20fa6fb3ffa9d5d,W014,1
rPc6DW4iMge-15,manual,solid,0.15,6d2129c626d211543587,W015,1
rPc6DW4iMge-15,manual,solid,0.15,b5a85ea72aadddb2f09b,W017,1
rPc6DW4iMge-15,manual,solid,0.15,bfe1e6f3cb0a3353c928,W018,1
rPc6DW4iMge-15,manual,solid,0.15,d984d534dcc7fe11d643,W027,1
rPc6DW4iMge-15,manual,solid,0.15,6c5161e9261e0ba5f8b1,W028,1
rPc6DW4iMge-15,manual,solid,0.15,20f0af1735ba9f7c5a2e,W029,1
rPc6DW4iMge-15,manual,solid,0.15,1318278d00548b081ebc,W030,1
rPc6DW4iMge-15,manual,solid,0.15,73a83925776f8e35ed8a,W031,1
rPc6DW4iMge-15,manual,solid,0.15,fc6a213e57b750465697,W032,1
rPc6DW4iMge-15,manual,solid,0.15,86e6614af35eccb013ac,W033,1
rPc6DW4iMge-15,manual,solid,0.15,82255f7bb022fd1cd129,W034,1
rPc6DW4iMge-15,manual,solid,0.15,43266379df129a98dcd9,W035,1
rPc6DW4iMge-15,manual,solid,0.15,3e5c4fe6cfe523059d12,W036,1
rPc6DW4iMge-15,manual,solid,0.15,454169e6fe8a9b1ba08c,W037,1
rPc6DW4iMge-15,manual,solid,0.2,14346fa7f625df2e92da,W001,1
rPc6DW4iMge-15,manual,solid,0.2,a4b73bebf231dbe2321a,W002,1
rPc6DW4iMge-15,manual,solid,0.2,65cf5a2a652ba9b3ca95,W006,1
rPc6DW4iMge-15,manual,solid,0.2,caba50e4a43aa76cac46,W008,1
rPc6DW4iMge-15,manual,solid,0.2,d0fc4545c974fc42b662,W010,1
rPc6DW4iMge-15,manual,solid,0.2,a02304edf778c294c6fb,W011,1
rPc6DW4iMge-15,manual,solid,0.2,efee8b0961b89129a457,W012,1
rPc6DW4iMge-15,manual,solid,0.2,2d83aaed5161b7904cdd,W013,1
rPc6DW4iMge-15,manual,solid,0.2,334dd20fa6fb3ffa9d5d,W014,1
rPc6DW4iMge-15,manual,solid,0.2,6d2129c626d211543587,W015,1
rPc6DW4iMge-15,manual,solid,0.2,b5a85ea72aadddb2f09b,W017,1
rPc6DW4iMge-15,manual,solid,0.2,bfe1e6f3cb0a3353c928,W018,1
rPc6DW4iMge-15,manual,solid,0.2,d984d534dcc7fe11d643,W027,1
rPc6DW4iMge-15,manual,solid,0.2,6c5161e9261e0ba5f8b1,W028,1
rPc6DW4iMge-15,manual,solid,0.2,20f0af1735ba9f7c5a2e,W029,1
rPc6DW4iMge-15,manual,solid,0.2,1318278d00548b081ebc,W030,1
rPc6DW4iMge-15,manual,solid,0.2,73a83925776f8e35ed8a,W031,1
rPc6DW4iMge-15,manual,solid,0.2,fc6a213e57b750465697,W032,1
rPc6DW4iMge-15,manual,solid,0.2,86e6614af35eccb013ac,W033,1
rPc6DW4iMge-15,manual,solid,0.2,82255f7bb022fd1cd129,W034,1
rPc6DW4iMge-15,manual,solid,0.2,43266379df129a98dcd9,W035,1
rPc6DW4iMge-15,manual,solid,0.2,3e5c4fe6cfe523059d12,W036,1
rPc6DW4iMge-15,manual,solid,0.2,454169e6fe8a9b1ba08c,W037,1
rPc6DW4iMge-15,manual,linear_common,0.075,14346fa7f625df2e92da,W001,1
rPc6DW4iMge-15,manual,linear_common,0.075,a4b73bebf231dbe2321a,W002,2
rPc6DW4iMge-15,manual,linear_common,0.075,65cf5a2a652ba9b3ca95,W006,2
rPc6DW4iMge-15,manual,linear_common,0.075,caba50e4a43aa76cac46,W008,3
rPc6DW4iMge-15,manual,linear_common,0.075,d0fc4545c974fc42b662,W010,3
rPc6DW4iMge-15,manual,linear_common,0.075,a02304edf778c294c6fb,W011,1
rPc6DW4iMge-15,manual,linear_common,0.075,efee8b0961b89129a457,W012,1
rPc6DW4iMge-15,manual,linear_common,0.075,2d83aaed5161b7904cdd,W013,2
rPc6DW4iMge-15,manual,linear_common,0.075,334dd20fa6fb3ffa9d5d,W014,1
rPc6DW4iMge-15,manual,linear_common,0.075,6d2129c626d211543587,W015,3
rPc6DW4iMge-15,manual,linear_common,0.075,b5a85ea72aadddb2f09b,W017,2
rPc6DW4iMge-15,manual,linear_common,0.075,bfe1e6f3cb0a3353c928,W018,2
rPc6DW4iMge-15,manual,linear_common,0.075,d984d534dcc7fe11d643,W027,2
rPc6DW4iMge-15,manual,linear_common,0.075,6c5161e9261e0ba5f8b1,W028,2
rPc6DW4iMge-15,manual,linear_common,0.075,20f0af1735ba9f7c5a2e,W029,3
rPc6DW4iMge-15,manual,linear_common,0.075,1318278d00548b081ebc,W030,2
rPc6DW4iMge-15,manual,linear_common,0.075,73a83925776f8e35ed8a,W031,3
rPc6DW4iMge-15,manual,linear_common,0.075,fc6a213e57b750465697,W032,3
rPc6DW4iMge-15,manual,linear_common,0.075,86e6614af35eccb013ac,W033,2
rPc6DW4iMge-15,manual,linear_common,0.075,82255f7bb022fd1cd129,W034,2
rPc6DW4iMge-15,manual,linear_common,0.075,43266379df129a98dcd9,W035,3
rPc6DW4iMge-15,manual,linear_common,0.075,3e5c4fe6cfe523059d12,W036,3
rPc6DW4iMge-15,manual,linear_common,0.075,454169e6fe8a9b1ba08c,W037,4
rPc6DW4iMge-15,manual,linear_common,0.1,14346fa7f625df2e92da,W001,1
rPc6DW4iMge-15,manual,linear_common,0.1,a4b73bebf231dbe2321a,W002,2
rPc6DW4iMge-15,manual,linear_common,0.1,65cf5a2a652ba9b3ca95,W006,2
rPc6DW4iMge-15,manual,linear_common,0.1,caba50e4a43aa76cac46,W008,2
rPc6DW4iMge-15,manual,linear_common,0.1,d0fc4545c974fc42b662,W010,2
rPc6DW4iMge-15,manual,linear_common,0.1,a02304edf778c294c6fb,W011,1
rPc6DW4iMge-15,manual,linear_common,0.1,efee8b0961b89129a457,W012,1
rPc6DW4iMge-15,manual,linear_common,0.1,2d83aaed5161b7904cdd,W013,2
rPc6DW4iMge-15,manual,linear_common,0.1,334dd20fa6fb3ffa9d5d,W014,1
rPc6DW4iMge-15,manual,linear_common,0.1,6d2129c626d211543587,W015,2
rPc6DW4iMge-15,manual,linear_common,0.1,b5a85ea72aadddb2f09b,W017,2
rPc6DW4iMge-15,manual,linear_common,0.1,bfe1e6f3cb0a3353c928,W018,2
rPc6DW4iMge-15,manual,linear_common,0.1,d984d534dcc7fe11d643,W027,2
rPc6DW4iMge-15,manual,linear_common,0.1,6c5161e9261e0ba5f8b1,W028,2
rPc6DW4iMge-15,manual,linear_common,0.1,20f0af1735ba9f7c5a2e,W029,2
rPc6DW4iMge-15,manual,linear_common,0.1,1318278d00548b081ebc,W030,2
rPc6DW4iMge-15,manual,linear_common,0.1,73a83925776f8e35ed8a,W031,2
rPc6DW4iMge-15,manual,linear_common,0.1,fc6a213e57b750465697,W032,2
rPc6DW4iMge-15,manual,linear_common,0.1,86e6614af35eccb013ac,W033,2
rPc6DW4iMge-15,manual,linear_common,0.1,82255f7bb022fd1cd129,W034,2
rPc6DW4iMge-15,manual,linear_common,0.1,43266379df129a98dcd9,W035,2
rPc6DW4iMge-15,manual,linear_common,0.1,3e5c4fe6cfe523059d12,W036,2
rPc6DW4iMge-15,manual,linear_common,0.1,454169e6fe8a9b1ba08c,W037,3
rPc6DW4iMge-15,manual,linear_common,0.125,14346fa7f625df2e92da,W001,1
rPc6DW4iMge-15,manual,linear_common,0.125,a4b73bebf231dbe2321a,W002,2
rPc6DW4iMge-15,manual,linear_common,0.125,65cf5a2a652ba9b3ca95,W006,2
rPc6DW4iMge-15,manual,linear_common,0.125,caba50e4a43aa76cac46,W008,2
rPc6DW4iMge-15,manual,linear_common,0.125,d0fc4545c974fc42b662,W010,2
rPc6DW4iMge-15,manual,linear_common,0.125,a02304edf778c294c6fb,W011,1
rPc6DW4iMge-15,manual,linear_common,0.125,efee8b0961b89129a457,W012,1
rPc6DW4iMge-15,manual,linear_common,0.125,2d83aaed5161b7904cdd,W013,2
rPc6DW4iMge-15,manual,linear_common,0.125,334dd20fa6fb3ffa9d5d,W014,1
rPc6DW4iMge-15,manual,linear_common,0.125,6d2129c626d211543587,W015,2
rPc6DW4iMge-15,manual,linear_common,0.125,b5a85ea72aadddb2f09b,W017,2
rPc6DW4iMge-15,manual,linear_common,0.125,bfe1e6f3cb0a3353c928,W018,2
rPc6DW4iMge-15,manual,linear_common,0.125,d984d534dcc7fe11d643,W027,2
rPc6DW4iMge-15,manual,linear_common,0.125,6c5161e9261e0ba5f8b1,W028,2
rPc6DW4iMge-15,manual,linear_common,0.125,20f0af1735ba9f7c5a2e,W029,2
rPc6DW4iMge-15,manual,linear_common,0.125,1318278d00548b081ebc,W030,2
rPc6DW4iMge-15,manual,linear_common,0.125,73a83925776f8e35ed8a,W031,2
rPc6DW4iMge-15,manual,linear_common,0.125,fc6a213e57b750465697,W032,2
rPc6DW4iMge-15,manual,linear_common,0.125,86e6614af35eccb013ac,W033,2
rPc6DW4iMge-15,manual,linear_common,0.125,82255f7bb022fd1cd129,W034,2
rPc6DW4iMge-15,manual,linear_common,0.125,43266379df129a98dcd9,W035,2
rPc6DW4iMge-15,manual,linear_common,0.125,3e5c4fe6cfe523059d12,W036,2
rPc6DW4iMge-15,manual,linear_common,0.125,454169e6fe8a9b1ba08c,W037,3
rPc6DW4iMge-15,manual,linear_common,0.15,14346fa7f625df2e92da,W001,1
rPc6DW4iMge-15,manual,linear_common,0.15,a4b73bebf231dbe2321a,W002,1
rPc6DW4iMge-15,manual,linear_common,0.15,65cf5a2a652ba9b3ca95,W006,1
rPc6DW4iMge-15,manual,linear_common,0.15,caba50e4a43aa76cac46,W008,1
rPc6DW4iMge-15,manual,linear_common,0.15,d0fc4545c974fc42b662,W010,1
rPc6DW4iMge-15,manual,linear_common,0.15,a02304edf778c294c6fb,W011,1
rPc6DW4iMge-15,manual,linear_common,0.15,efee8b0961b89129a457,W012,1
rPc6DW4iMge-15,manual,linear_common,0.15,2d83aaed5161b7904cdd,W013,1
rPc6DW4iMge-15,manual,linear_common,0.15,334dd20fa6fb3ffa9d5d,W014,1
rPc6DW4iMge-15,manual,linear_common,0.15,6d2129c626d211543587,W015,1
rPc6DW4iMge-15,manual,linear_common,0.15,b5a85ea72aadddb2f09b,W017,1
rPc6DW4iMge-15,manual,linear_common,0.15,bfe1e6f3cb0a3353c928,W018,1
rPc6DW4iMge-15,manual,linear_common,0.15,d984d534dcc7fe11d643,W027,1
rPc6DW4iMge-15,manual,linear_common,0.15,6c5161e9261e0ba5f8b1,W028,1
rPc6DW4iMge-15,manual,linear_common,0.15,20f0af1735ba9f7c5a2e,W029,1
rPc6DW4iMge-15,manual,linear_common,0.15,1318278d00548b081ebc,W030,1
rPc6DW4iMge-15,manual,linear_common,0.15,73a83925776f8e35ed8a,W031,1
rPc6DW4iMge-15,manual,linear_common,0.15,fc6a213e57b750465697,W032,1
rPc6DW4iMge-15,manual,linear_common,0.15,86e6614af35eccb013ac,W033,1
rPc6DW4iMge-15,manual,linear_common,0.15,82255f7bb022fd1cd129,W034,1
rPc6DW4iMge-15,manual,linear_common,0.15,43266379df129a98dcd9,W035,1
rPc6DW4iMge-15,manual,linear_common,0.15,3e5c4fe6cfe523059d12,W036,1
rPc6DW4iMge-15,manual,linear_common,0.15,454169e6fe8a9b1ba08c,W037,2
rPc6DW4iMge-15,manual,linear_common,0.2,14346fa7f625df2e92da,W001,1
rPc6DW4iMge-15,manual,linear_common,0.2,a4b73bebf231dbe2321a,W002,1
rPc6DW4iMge-15,manual,linear_common,0.2,65cf5a2a652ba9b3ca95,W006,1
rPc6DW4iMge-15,manual,linear_common,0.2,caba50e4a43aa76cac46,W008,1
rPc6DW4iMge-15,manual,linear_common,0.2,d0fc4545c974fc42b662,W010,1
rPc6DW4iMge-15,manual,linear_common,0.2,a02304edf778c294c6fb,W011,1
rPc6DW4iMge-15,manual,linear_common,0.2,efee8b0961b89129a457,W012,1
rPc6DW4iMge-15,manual,linear_common,0.2,2d83aaed5161b7904cdd,W013,1
rPc6DW4iMge-15,manual,linear_common,0.2,334dd20fa6fb3ffa9d5d,W014,1
rPc6DW4iMge-15,manual,linear_common,0.2,6d2129c626d211543587,W015,1
rPc6DW4iMge-15,manual,linear_common,0.2,b5a85ea72aadddb2f09b,W017,1
rPc6DW4iMge-15,manual,linear_common,0.2,bfe1e6f3cb0a3353c928,W018,1
rPc6DW4iMge-15,manual,linear_common,0.2,d984d534dcc7fe11d643,W027,1
rPc6DW4iMge-15,manual,linear_common,0.2,6c5161e9261e0ba5f8b1,W028,1
rPc6DW4iMge-15,manual,linear_common,0.2,20f0af1735ba9f7c5a2e,W029,1
rPc6DW4iMge-15,manual,linear_common,0.2,1318278d00548b081ebc,W030,1
rPc6DW4iMge-15,manual,linear_common,0.2,73a83925776f8e35ed8a,W031,1
rPc6DW4iMge-15,manual,linear_common,0.2,fc6a213e57b750465697,W032,1
rPc6DW4iMge-15,manual,linear_common,0.2,86e6614af35eccb013ac,W033,1
rPc6DW4iMge-15,manual,linear_common,0.2,82255f7bb022fd1cd129,W034,1
rPc6DW4iMge-15,manual,linear_common,0.2,43266379df129a98dcd9,W035,1
rPc6DW4iMge-15,manual,linear_common,0.2,3e5c4fe6cfe523059d12,W036,1
rPc6DW4iMge-15,manual,linear_common,0.2,454169e6fe8a9b1ba08c,W037,2
rPc6DW4iMge-17,semi,spherical,0.075,ad4a6fc8603c57c5,W001,4
rPc6DW4iMge-17,semi,spherical,0.075,1eafece38b9de737,W002,4
rPc6DW4iMge-17,semi,spherical,0.075,40b246a8dea46c2b,W006,1
rPc6DW4iMge-17,semi,spherical,0.075,d6f4f78440cb4051,W008,4
rPc6DW4iMge-17,semi,spherical,0.075,015eb3a11d385beb,W010,4
rPc6DW4iMge-17,semi,spherical,0.075,fe93307d35a838b2,W011,1
rPc6DW4iMge-17,semi,spherical,0.075,0cf173b561edfc6a,W012,6
rPc6DW4iMge-17,semi,spherical,0.075,cf8c72d40aebde80,W013,4
rPc6DW4iMge-17,semi,spherical,0.075,2ddd59e9074da236,W014,4
rPc6DW4iMge-17,semi,spherical,0.075,cfd33fbb5c8bf163,W015,4
rPc6DW4iMge-17,semi,spherical,0.075,29517242559725c8,W018,4
rPc6DW4iMge-17,semi,spherical,0.075,7421f0b4dc5a2392,W021,1
rPc6DW4iMge-17,semi,spherical,0.075,ceaa81c7a8f43df1,W027,4
rPc6DW4iMge-17,semi,spherical,0.075,d8d740c29176039f,W028,4
rPc6DW4iMge-17,semi,spherical,0.075,3708f56ca083519c,W029,5
rPc6DW4iMge-17,semi,spherical,0.075,8f8e88f1dac7e186,W030,4
rPc6DW4iMge-17,semi,spherical,0.075,e5ed2f9df090fc85,W031,2
rPc6DW4iMge-17,semi,spherical,0.075,c0b4675e53d399c0,W032,4
rPc6DW4iMge-17,semi,spherical,0.075,456be49bba7efbc8,W033,4
rPc6DW4iMge-17,semi,spherical,0.075,5bd0d7c388ee1b68,W034,3
rPc6DW4iMge-17,semi,spherical,0.075,bc770062117c9834,W035,4
rPc6DW4iMge-17,semi,spherical,0.075,12ee1becbe448d45,W037,1
rPc6DW4iMge-17,semi,spherical,0.1,ad4a6fc8603c57c5,W001,4
rPc6DW4iMge-17,semi,spherical,0.1,1eafece38b9de737,W002,4
rPc6DW4iMge-17,semi,spherical,0.1,40b246a8dea46c2b,W006,1
rPc6DW4iMge-17,semi,spherical,0.1,d6f4f78440cb4051,W008,4
rPc6DW4iMge-17,semi,spherical,0.1,015eb3a11d385beb,W010,4
rPc6DW4iMge-17,semi,spherical,0.1,fe93307d35a838b2,W011,1
rPc6DW4iMge-17,semi,spherical,0.1,0cf173b561edfc6a,W012,5
rPc6DW4iMge-17,semi,spherical,0.1,cf8c72d40aebde80,W013,4
rPc6DW4iMge-17,semi,spherical,0.1,2ddd59e9074da236,W014,4
rPc6DW4iMge-17,semi,spherical,0.1,cfd33fbb5c8bf163,W015,4
rPc6DW4iMge-17,semi,spherical,0.1,29517242559725c8,W018,4
rPc6DW4iMge-17,semi,spherical,0.1,7421f0b4dc5a2392,W021,1
rPc6DW4iMge-17,semi,spherical,0.1,ceaa81c7a8f43df1,W027,4
rPc6DW4iMge-17,semi,spherical,0.1,d8d740c29176039f,W028,4
rPc6DW4iMge-17,semi,spherical,0.1,3708f56ca083519c,W029,4
rPc6DW4iMge-17,semi,spherical,0.1,8f8e88f1dac7e186,W030,4
rPc6DW4iMge-17,semi,spherical,0.1,e5ed2f9df090fc85,W031,2
rPc6DW4iMge-17,semi,spherical,0.1,c0b4675e53d399c0,W032,4
rPc6DW4iMge-17,semi,spherical,0.1,456be49bba7efbc8,W033,4
rPc6DW4iMge-17,semi,spherical,0.1,5bd0d7c388ee1b68,W034,3
rPc6DW4iMge-17,semi,spherical,0.1,bc770062117c9834,W035,4
rPc6DW4iMge-17,semi,spherical,0.1,12ee1becbe448d45,W037,1
rPc6DW4iMge-17,semi,spherical,0.125,ad4a6fc8603c57c5,W001,4
rPc6DW4iMge-17,semi,spherical,0.125,1eafece38b9de737,W002,4
rPc6DW4iMge-17,semi,spherical,0.125,40b246a8dea46c2b,W006,1
rPc6DW4iMge-17,semi,spherical,0.125,d6f4f78440cb4051,W008,4
rPc6DW4iMge-17,semi,spherical,0.125,015eb3a11d385beb,W010,4
rPc6DW4iMge-17,semi,spherical,0.125,fe93307d35a838b2,W011,1
rPc6DW4iMge-17,semi,spherical,0.125,0cf173b561edfc6a,W012,5
rPc6DW4iMge-17,semi,spherical,0.125,cf8c72d40aebde80,W013,4
rPc6DW4iMge-17,semi,spherical,0.125,2ddd59e9074da236,W014,4
rPc6DW4iMge-17,semi,spherical,0.125,cfd33fbb5c8bf163,W015,4
rPc6DW4iMge-17,semi,spherical,0.125,29517242559725c8,W018,4
rPc6DW4iMge-17,semi,spherical,0.125,7421f0b4dc5a2392,W021,1
rPc6DW4iMge-17,semi,spherical,0.125,ceaa81c7a8f43df1,W027,4
rPc6DW4iMge-17,semi,spherical,0.125,d8d740c29176039f,W028,4
rPc6DW4iMge-17,semi,spherical,0.125,3708f56ca083519c,W029,4
rPc6DW4iMge-17,semi,spherical,0.125,8f8e88f1dac7e186,W030,4
rPc6DW4iMge-17,semi,spherical,0.125,e5ed2f9df090fc85,W031,2
rPc6DW4iMge-17,semi,spherical,0.125,c0b4675e53d399c0,W032,4
rPc6DW4iMge-17,semi,spherical,0.125,456be49bba7efbc8,W033,4
rPc6DW4iMge-17,semi,spherical,0.125,5bd0d7c388ee1b68,W034,3
rPc6DW4iMge-17,semi,spherical,0.125,bc770062117c9834,W035,4
rPc6DW4iMge-17,semi,spherical,0.125,12ee1becbe448d45,W037,1
rPc6DW4iMge-17,semi,spherical,0.15,ad4a6fc8603c57c5,W001,2
rPc6DW4iMge-17,semi,spherical,0.15,1eafece38b9de737,W002,2
rPc6DW4iMge-17,semi,spherical,0.15,40b246a8dea46c2b,W006,1
rPc6DW4iMge-17,semi,spherical,0.15,d6f4f78440cb4051,W008,2
rPc6DW4iMge-17,semi,spherical,0.15,015eb3a11d385beb,W010,2
rPc6DW4iMge-17,semi,spherical,0.15,fe93307d35a838b2,W011,1
rPc6DW4iMge-17,semi,spherical,0.15,0cf173b561edfc6a,W012,2
rPc6DW4iMge-17,semi,spherical,0.15,cf8c72d40aebde80,W013,2
rPc6DW4iMge-17,semi,spherical,0.15,2ddd59e9074da236,W014,2
rPc6DW4iMge-17,semi,spherical,0.15,cfd33fbb5c8bf163,W015,2
rPc6DW4iMge-17,semi,spherical,0.15,29517242559725c8,W018,2
rPc6DW4iMge-17,semi,spherical,0.15,7421f0b4dc5a2392,W021,1
rPc6DW4iMge-17,semi,spherical,0.15,ceaa81c7a8f43df1,W027,2
rPc6DW4iMge-17,semi,spherical,0.15,d8d740c29176039f,W028,2
rPc6DW4iMge-17,semi,spherical,0.15,3708f56ca083519c,W029,2
rPc6DW4iMge-17,semi,spherical,0.15,8f8e88f1dac7e186,W030,2
rPc6DW4iMge-17,semi,spherical,0.15,e5ed2f9df090fc85,W031,1
rPc6DW4iMge-17,semi,spherical,0.15,c0b4675e53d399c0,W032,2
rPc6DW4iMge-17,semi,spherical,0.15,456be49bba7efbc8,W033,2
rPc6DW4iMge-17,semi,spherical,0.15,5bd0d7c388ee1b68,W034,1
rPc6DW4iMge-17,semi,spherical,0.15,bc770062117c9834,W035,2
rPc6DW4iMge-17,semi,spherical,0.15,12ee1becbe448d45,W037,1
rPc6DW4iMge-17,semi,spherical,0.2,ad4a6fc8603c57c5,W001,2
rPc6DW4iMge-17,semi,spherical,0.2,1eafece38b9de737,W002,2
rPc6DW4iMge-17,semi,spherical,0.2,40b246a8dea46c2b,W006,1
rPc6DW4iMge-17,semi,spherical,0.2,d6f4f78440cb4051,W008,2
rPc6DW4iMge-17,semi,spherical,0.2,015eb3a11d385beb,W010,2
rPc6DW4iMge-17,semi,spherical,0.2,fe93307d35a838b2,W011,1
rPc6DW4iMge-17,semi,spherical,0.2,0cf173b561edfc6a,W012,2
rPc6DW4iMge-17,semi,spherical,0.2,cf8c72d40aebde80,W013,2
rPc6DW4iMge-17,semi,spherical,0.2,2ddd59e9074da236,W014,2
rPc6DW4iMge-17,semi,spherical,0.2,cfd33fbb5c8bf163,W015,2
rPc6DW4iMge-17,semi,spherical,0.2,29517242559725c8,W018,2
rPc6DW4iMge-17,semi,spherical,0.2,7421f0b4dc5a2392,W021,1
rPc6DW4iMge-17,semi,spherical,0.2,ceaa81c7a8f43df1,W027,2
rPc6DW4iMge-17,semi,spherical,0.2,d8d740c29176039f,W028,2
rPc6DW4iMge-17,semi,spherical,0.2,3708f56ca083519c,W029,2
rPc6DW4iMge-17,semi,spherical,0.2,8f8e88f1dac7e186,W030,2
rPc6DW4iMge-17,semi,spherical,0.2,e5ed2f9df090fc85,W031,1
