case_id,code,condition,worker_a,worker_b,direction,source_point_index_1based,source_x,source_y,nearest_index_1based,nearest_x,nearest_y,nearest_deg,equal_minimum_indices,outside_6,outside_9,outside_12,meaning
10,e9zR4mvMWw7-03,semi,W006,W035,b_to_a,3,471.53264604810994,226.96907216494844,3,471.0,218.0,3.1585186805259156,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
10,e9zR4mvMWw7-03,semi,W006,W035,b_to_a,4,473.29209621993124,329.01718213058416,4,471.0,324.0,1.9091310881360468,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
10,e9zR4mvMWw7-03,semi,W006,W035,b_to_a,5,633.4020618556701,237.52577319587627,7,631.0,227.0,3.7936706501752595,7,False,False,False,geometric_nearest_only_not_confirmed_same_structure
10,e9zR4mvMWw7-03,semi,W006,W035,b_to_a,6,635.1615120274914,311.4226804123711,8,631.0,309.0,1.622817664399816,8,False,False,False,geometric_nearest_only_not_confirmed_same_structure
10,e9zR4mvMWw7-03,semi,W006,W035,b_to_a,7,819.9037800687286,223.45017182130584,9,818.0,215.0,3.0416206669256756,9,False,False,False,geometric_nearest_only_not_confirmed_same_structure
10,e9zR4mvMWw7-03,semi,W006,W035,b_to_a,8,821.6632302405499,332.53608247422676,10,818.0,329.0,1.6954591038141245,10,False,False,False,geometric_nearest_only_not_confirmed_same_structure
11,e9zR4mvMWw7-32,semi,W006,W012,a_to_b,1,115.0,222.0,1,116.79022403258655,225.23828920570264,1.2950781956541089,1,False,False,False,geometric_nearest_only_not_confirmed_same_structure
11,e9zR4mvMWw7-32,semi,W006,W012,a_to_b,2,115.0,312.0,2,112.61914460285132,304.4887983706721,2.757293106635095,2,False,False,False,geometric_nearest_only_not_confirmed_same_structure
11,e9zR4mvMWw7-32,semi,W006,W012,a_to_b,3,287.0,207.0,3,287.8044806517312,216.89613034623216,3.489782115763436,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
11,e9zR4mvMWw7-32,semi,W006,W012,a_to_b,4,287.0,337.0,4,285.71894093686353,331.6008146639511,1.9395742525589121,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
11,e9zR4mvMWw7-32,semi,W006,W012,a_to_b,5,295.192,208.2288,3,287.8044806517312,216.89613034623216,3.945989746088069,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
11,e9zR4mvMWw7-32,semi,W006,W012,a_to_b,6,295.192,335.7712,4,285.71894093686353,331.6008146639511,3.2979990571657694,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
11,e9zR4mvMWw7-32,semi,W006,W012,a_to_b,7,669.0,137.0,5,671.5437881873727,135.5600814663951,0.8361437244457576,5,False,False,False,geometric_nearest_only_not_confirmed_same_structure
11,e9zR4mvMWw7-32,semi,W006,W012,a_to_b,8,669.0,419.0,6,675.714867617108,406.6802443991853,4.53401204234812,6,False,False,False,geometric_nearest_only_not_confirmed_same_structure
11,e9zR4mvMWw7-32,semi,W006,W012,a_to_b,9,983.0,213.0,7,984.3747454175153,218.9816700610998,2.154626509148922,7,False,False,False,geometric_nearest_only_not_confirmed_same_structure
11,e9zR4mvMWw7-32,semi,W006,W012,a_to_b,10,983.0,326.0,8,990.631364562118,321.173116089613,2.981918468161753,8,False,False,False,geometric_nearest_only_not_confirmed_same_structure
11,e9zR4mvMWw7-32,semi,W006,W012,b_to_a,1,116.79022403258655,225.23828920570264,1,115.0,222.0,1.2950781956541089,1,False,False,False,geometric_nearest_only_not_confirmed_same_structure
11,e9zR4mvMWw7-32,semi,W006,W012,b_to_a,2,112.61914460285132,304.4887983706721,2,115.0,312.0,2.757293106635095,2,False,False,False,geometric_nearest_only_not_confirmed_same_structure
11,e9zR4mvMWw7-32,semi,W006,W012,b_to_a,3,287.8044806517312,216.89613034623216,3,287.0,207.0,3.489782115763436,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
11,e9zR4mvMWw7-32,semi,W006,W012,b_to_a,4,285.71894093686353,331.6008146639511,4,287.0,337.0,1.9395742525589121,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
11,e9zR4mvMWw7-32,semi,W006,W012,b_to_a,5,671.5437881873727,135.5600814663951,7,669.0,137.0,0.8361437244457576,7,False,False,False,geometric_nearest_only_not_confirmed_same_structure
11,e9zR4mvMWw7-32,semi,W006,W012,b_to_a,6,675.714867617108,406.6802443991853,8,669.0,419.0,4.53401204234812,8,False,False,False,geometric_nearest_only_not_confirmed_same_structure
11,e9zR4mvMWw7-32,semi,W006,W012,b_to_a,7,984.3747454175153,218.9816700610998,9,983.0,213.0,2.154626509148922,9,False,False,False,geometric_nearest_only_not_confirmed_same_structure
11,e9zR4mvMWw7-32,semi,W006,W012,b_to_a,8,990.631364562118,321.173116089613,10,983.0,326.0,2.981918468161753,10,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,a_to_b,1,157.07961165048545,186.90485436893204,1,167.27561109900265,199.60179750297218,5.565995103930026,1,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,a_to_b,2,161.05631067961164,308.19417475728153,2,167.93232070038323,313.6959131190232,2.988864085340761,2,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,a_to_b,3,367.8446601941748,190.88155339805823,3,359.4156031295876,201.63896755611546,4.687209407979697,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,a_to_b,4,363.86796116504854,302.2291262135922,4,363.8995598931711,310.83450125542214,3.025345618028254,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,a_to_b,5,668.085436893204,192.86990291262137,5,669.1011858520309,203.5168007334979,3.7580259946440666,5,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,a_to_b,6,668.0854368932039,310.18252427184467,6,668.2320088090896,309.3256795940791,0.3051457005088912,6,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,a_to_b,7,847.0368932038836,188.89320388349515,7,839.2788338465979,200.00001379686532,4.656829774743265,7,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,a_to_b,8,847.0368932038836,308.19417475728153,8,839.5708087829689,312.0650380730158,2.8276136730835706,8,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,a_to_b,9,930.547572815534,163.04466019417475,9,925.4005334235962,166.50988872900191,1.9606411663249497,9,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,a_to_b,10,930.547572815534,345.97281553398057,10,926.3193736382295,343.5734749635723,1.5237317713041014,10,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,b_to_a,1,167.27561109900265,199.60179750297218,1,157.07961165048545,186.90485436893204,5.565995103930026,1,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,b_to_a,2,167.93232070038323,313.6959131190232,2,161.05631067961164,308.19417475728153,2.988864085340761,2,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,b_to_a,3,359.4156031295876,201.63896755611546,3,367.8446601941748,190.88155339805823,4.687209407979697,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,b_to_a,4,363.8995598931711,310.83450125542214,4,363.86796116504854,302.2291262135922,3.025345618028254,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,b_to_a,5,669.1011858520309,203.5168007334979,5,668.085436893204,192.86990291262137,3.7580259946440666,5,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,b_to_a,6,668.2320088090896,309.3256795940791,6,668.0854368932039,310.18252427184467,0.3051457005088912,6,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,b_to_a,7,839.2788338465979,200.00001379686532,7,847.0368932038836,188.89320388349515,4.656829774743265,7,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,b_to_a,8,839.5708087829689,312.0650380730158,8,847.0368932038836,308.19417475728153,2.8276136730835706,8,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,b_to_a,9,925.4005334235962,166.50988872900191,9,930.547572815534,163.04466019417475,1.9606411663249497,9,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,b_to_a,10,926.3193736382295,343.5734749635723,10,930.547572815534,345.97281553398057,1.5237317713041014,10,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,b_to_a,11,911.4894929164471,350.07812177536937,10,930.547572815534,345.97281553398057,5.829254671571322,10,False,False,False,geometric_nearest_only_not_confirmed_same_structure
12,uNb9QFRL6hY-45,manual,W001,W036,b_to_a,12,911.0981881953059,161.47936479390933,9,930.547572815534,163.04466019417475,5.774111465969885,9,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,a_to_b,1,75.55728155339806,198.83495145631068,1,77.4918918918919,198.34234234234233,0.6621356945534593,1,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,a_to_b,2,65.61553398058253,334.04271844660195,2,74.72432432432433,337.64324324324326,3.0918043887914073,2,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,a_to_b,3,97.42912621359223,186.90485436893204,4,95.94234234234234,185.42702702702704,0.7047015321232583,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,a_to_b,4,97.42912621359223,351.93786407766993,3,96.86486486486487,348.71351351351353,1.1456110508032153,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,a_to_b,5,174.9747572815534,218.71844660194174,5,171.5891891891892,212.18018018018017,2.572199574949523,5,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,a_to_b,6,172.98640776699028,316.147572815534,6,171.5891891891892,315.5027027027027,0.5109875004692278,6,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,a_to_b,7,379.7747572815534,222.69514563106796,7,375.46666666666664,221.4054054054054,1.5505464495815497,7,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,a_to_b,8,381.76310679611646,308.19417475728153,8,375.46666666666664,307.2,2.129883119830405,8,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,a_to_b,9,447.37864077669906,210.76504854368935,9,448.345945945946,203.87747747747747,2.4431629754905817,9,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,a_to_b,10,445.3902912621359,324.1009708737864,10,445.5783783783784,321.96036036036037,0.754988564718985,10,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,a_to_b,11,461.2970873786407,216.73009708737862,11,460.33873873873875,212.18018018018017,1.632517715878302,11,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,a_to_b,12,463.2854368932039,314.1592233009709,12,457.57117117117116,312.7351351351351,1.9486600969613392,12,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,a_to_b,13,532.8776699029127,210.76504854368935,13,523.9927927927928,210.33513513513515,3.0093032375205087,13,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,a_to_b,14,526.9126213592233,318.13592233009706,14,524.9153153153153,314.5801801801802,1.4107006870853285,14,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,a_to_b,15,972.3029126213593,178.95145631067962,19,975.1063063063064,165.13153153153152,4.933855524856826,19,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,a_to_b,16,976.2796116504854,363.86796116504854,20,973.2612612612612,360.70630630630626,1.3940325929159174,20,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,a_to_b,17,544.8077669902913,206.7883495145631,17,540.5981981981982,202.95495495495496,1.9497788695035863,17,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,a_to_b,18,540.8310679611651,326.0893203883495,18,542.4432432432433,327.4954954954955,0.7127255451081929,18,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,a_to_b,19,996.1631067961165,180.93980582524273,23,998.1693693693694,190.96216216216217,3.581478397584095,23,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,a_to_b,20,994.1747572815534,361.87961165048546,21,989.8666666666667,361.62882882882883,1.2071240097633176,21,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,1,77.4918918918919,198.34234234234233,1,75.55728155339806,198.83495145631068,0.6621356945534593,1,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,2,74.72432432432433,337.64324324324326,2,65.61553398058253,334.04271844660195,3.0918043887914073,2,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,3,96.86486486486487,348.71351351351353,4,97.42912621359223,351.93786407766993,1.1456110508032153,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,4,95.94234234234234,185.42702702702704,3,97.42912621359223,186.90485436893204,0.7047015321232583,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,5,171.5891891891892,212.18018018018017,5,174.9747572815534,218.71844660194174,2.572199574949523,5,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,6,171.5891891891892,315.5027027027027,6,172.98640776699028,316.147572815534,0.5109875004692278,6,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,7,375.46666666666664,221.4054054054054,7,379.7747572815534,222.69514563106796,1.5505464495815497,7,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,8,375.46666666666664,307.2,8,381.76310679611646,308.19417475728153,2.129883119830405,8,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,9,448.345945945946,203.87747747747747,9,447.37864077669906,210.76504854368935,2.4431629754905817,9,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,10,445.5783783783784,321.96036036036037,10,445.3902912621359,324.1009708737864,0.754988564718985,10,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,11,460.33873873873875,212.18018018018017,11,461.2970873786407,216.73009708737862,1.632517715878302,11,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,12,457.57117117117116,312.7351351351351,12,463.2854368932039,314.1592233009709,1.9486600969613392,12,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,13,523.9927927927928,210.33513513513515,13,532.8776699029127,210.76504854368935,3.0093032375205087,13,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,14,524.9153153153153,314.5801801801802,14,526.9126213592233,318.13592233009706,1.4107006870853285,14,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,15,530.4504504504505,328.4180180180181,18,540.8310679611651,326.0893203883495,3.401255890956895,18,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,16,531.372972972973,202.03243243243244,13,532.8776699029127,210.76504854368935,3.111331842647832,13,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,17,540.5981981981982,202.95495495495496,17,544.8077669902913,206.7883495145631,1.9497788695035863,17,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,18,542.4432432432433,327.4954954954955,18,540.8310679611651,326.0893203883495,0.7127255451081929,18,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,19,975.1063063063064,165.13153153153152,15,972.3029126213593,178.95145631067962,4.933855524856826,15,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,20,973.2612612612612,360.70630630630626,16,976.2796116504854,363.86796116504854,1.3940325929159174,16,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,21,989.8666666666667,361.62882882882883,20,994.1747572815534,361.87961165048546,1.2071240097633176,20,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,22,988.9441441441443,166.97657657657658,19,996.1631067961165,180.93980582524273,5.3898583607200266,19,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,23,998.1693693693694,190.96216216216217,19,996.1631067961165,180.93980582524273,3.581478397584095,19,False,False,False,geometric_nearest_only_not_confirmed_same_structure
13,VFuaQ6m2Qom-07,manual,W001,W017,b_to_a,24,996.3243243243244,345.0234234234234,20,994.1747572815534,361.87961165048546,5.958620185465973,20,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,a_to_b,1,75.55728155339806,198.83495145631068,19,77.06286509962771,198.23089198583477,0.5407440675117594,19,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,a_to_b,2,65.61553398058253,334.04271844660195,20,77.06286509962771,345.57121267946263,5.352623597653644,20,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,a_to_b,3,97.42912621359223,186.90485436893204,17,97.90376572405533,187.56810561984858,0.278582640166983,17,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,a_to_b,4,97.42912621359223,351.93786407766993,18,98.3884378316002,349.4485895398213,0.9192459033706002,18,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,a_to_b,5,174.9747572815534,218.71844660194174,15,173.51261450104855,213.25572731972446,1.9842492897181847,15,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,a_to_b,6,172.98640776699028,316.147572815534,16,173.51261450104855,315.5215420116833,0.2796105822257668,16,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,a_to_b,7,379.7747572815534,222.69514563106796,13,375.620883347242,219.55646471780727,1.8046182397947783,13,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,a_to_b,8,381.76310679611646,308.19417475728153,14,375.620883347242,306.79744407587634,2.1083635776509975,14,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,a_to_b,9,447.37864077669906,210.76504854368935,11,446.8676831563318,208.40900624427616,0.8460780598229686,11,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,a_to_b,10,445.3902912621359,324.1009708737864,12,446.8676831563318,322.7916236248557,0.6613814953282,12,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,a_to_b,11,461.2970873786407,216.73009708737862,9,457.0457974147731,214.22507153481416,1.6962643374615065,9,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,a_to_b,12,463.2854368932039,314.1592233009709,10,457.0457974147731,319.39891887204186,2.748781302612213,10,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,a_to_b,13,532.8776699029127,210.76504854368935,6,532.1699740842215,206.95498992164173,1.3605715666614147,6,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,a_to_b,14,526.9126213592233,318.13592233009706,8,526.8385809012284,323.7609678399455,1.9777001713228635,8,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,a_to_b,15,972.3029126213593,178.95145631067962,1,972.4648373888755,173.01090305163217,2.0890808815076585,1,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,a_to_b,16,976.2796116504854,363.86796116504854,2,972.4648373888755,360.74613827787135,1.5280727996276853,2,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,a_to_b,17,544.8077669902913,206.7883495145631,3,543.1609572287666,205.17887879936072,0.7907899236780151,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,a_to_b,18,540.8310679611651,326.0893203883495,4,542.3480883426629,328.1230168078489,0.8626418620856502,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,a_to_b,19,996.1631067961165,180.93980582524273,1,972.4648373888755,173.01090305163217,7.889063346295307,1,True,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,a_to_b,20,994.1747572815534,361.87961165048546,2,972.4648373888755,360.74613827787135,6.090813987231616,2,True,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,b_to_a,1,972.4648373888755,173.01090305163217,15,972.3029126213593,178.95145631067962,2.0890808815076585,15,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,b_to_a,2,972.4648373888755,360.74613827787135,16,976.2796116504854,363.86796116504854,1.5280727996276853,16,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,b_to_a,3,543.1609572287666,205.17887879936072,17,544.8077669902913,206.7883495145631,0.7907899236780151,17,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,b_to_a,4,542.3480883426629,328.1230168078489,18,540.8310679611651,326.0893203883495,0.8626418620856502,18,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,b_to_a,5,532.1699740842215,328.1230168078488,18,540.8310679611651,326.0893203883495,2.8468632292319156,18,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,b_to_a,6,532.1699740842215,206.95498992164173,13,532.8776699029127,210.76504854368935,1.3605715666614147,13,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,b_to_a,7,528.2925972238629,211.80171099709003,13,532.8776699029127,210.76504854368935,1.5951608165217328,13,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,b_to_a,8,526.8385809012284,323.7609678399455,14,526.9126213592233,318.13592233009706,1.9777001713228635,14,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,b_to_a,9,457.0457974147731,214.22507153481416,11,461.2970873786407,216.73009708737862,1.6962643374615065,11,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,b_to_a,10,457.0457974147731,319.39891887204186,12,463.2854368932039,314.1592233009709,2.748781302612213,12,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,b_to_a,11,446.8676831563318,208.40900624427616,9,447.37864077669906,210.76504854368935,0.8460780598229686,9,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,b_to_a,12,446.8676831563318,322.7916236248557,10,445.3902912621359,324.1009708737864,0.6613814953282,10,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,b_to_a,13,375.620883347242,219.55646471780727,7,379.7747572815534,222.69514563106796,1.8046182397947783,7,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,b_to_a,14,375.620883347242,306.79744407587634,8,381.76310679611646,308.19417475728153,2.1083635776509975,8,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,b_to_a,15,173.51261450104855,213.25572731972446,5,174.9747572815534,218.71844660194174,1.9842492897181847,5,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,b_to_a,16,173.51261450104855,315.5215420116833,6,172.98640776699028,316.147572815534,0.2796105822257668,6,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,b_to_a,17,97.90376572405533,187.56810561984858,3,97.42912621359223,186.90485436893204,0.278582640166983,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,b_to_a,18,98.3884378316002,349.4485895398213,4,97.42912621359223,351.93786407766993,0.9192459033706002,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,b_to_a,19,77.06286509962771,198.23089198583477,1,75.55728155339806,198.83495145631068,0.5407440675117594,1,False,False,False,geometric_nearest_only_not_confirmed_same_structure
14,VFuaQ6m2Qom-07,manual,W001,W031,b_to_a,20,77.06286509962771,345.57121267946263,2,65.61553398058253,334.04271844660195,5.352623597653644,2,False,False,False,geometric_nearest_only_not_confirmed_same_structure
15,X7HyMhZNoso-13,manual,W002,W030,a_to_b,1,106.5062656641604,148.85213032581453,1,106.56260162601626,151.51869918699188,0.9375989518873066,1,False,False,False,geometric_nearest_only_not_confirmed_same_structure
15,X7HyMhZNoso-13,manual,W002,W030,a_to_b,2,106.5062656641604,396.5112781954887,2,108.22764227642277,399.609756097561,1.1563470606868094,2,False,False,False,geometric_nearest_only_not_confirmed_same_structure
