stage,base_task_id,building_id,worker_id,U_initial,U_final,delta_U,exact_geometry_equal_bool,proposal_failure_bool,issue_reported_bool,geometry_edit_rmse_panorama_diagonal_normalized,current20_bool,analysis_eligible_bool,model_issue_choice,planned_trap_family,trap_family,semi_role,proposal_correctness_observed_095,initial_correct_095,final_correct_095,correct_proposal_degraded_095,wrong_proposal_corrected_095,wrong_proposal_retained_exact
P1,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,19,0.9844248513973284,0.9363649589788032,-0.0480598924185253,False,False,True,0.0656179821712509,False,True,corner_drift;corner_duplicate,corner_duplicate,corner_duplicate,trap,True,True,False,True,False,False
P1,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,2,0.9844248513973284,0.984310662129778,-0.0001141892675505,False,False,True,,True,True,corner_duplicate,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,21,0.9844248513973284,0.976150186140033,-0.0082746652572954,False,False,True,,False,True,corner_drift;corner_duplicate,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,6,0.9844248513973284,0.9844248513973284,0.0,True,False,True,0.0,True,True,corner_duplicate,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,8,0.9844248513973284,0.984310662129778,-0.0001141892675505,False,False,True,,True,True,over_parsing,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,1,0.9842905290777896,0.9113191787161514,-0.0729713503616381,False,False,False,,True,True,acceptable,over_parsing,corner_duplicate,trap,True,True,False,True,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,10,0.9842905290777896,0.977078159902938,-0.0072123691748516,False,False,True,,True,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,11,0.9842905290777896,0.9842905290777896,0.0,True,False,True,0.0,True,True,corner_drift;corner_duplicate,over_parsing,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,12,0.9842905290777896,0.9378436120210796,-0.04644691705671,False,False,True,,True,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,True,False,True,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,13,0.9842905290777896,0.986174985187484,0.0018844561096945,False,False,True,,True,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,14,0.9842905290777896,0.971663768898792,-0.0126267601789976,False,False,True,,False,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,15,0.9842905290777896,0.9753355259817555,-0.008955003096034,False,False,True,,True,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,17,0.9842905290777896,0.986174985187484,0.0018844561096945,False,False,True,,True,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,18,0.9842905290777896,0.986174985187484,0.0018844561096945,False,False,True,,False,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,19,0.9842905290777896,0.8277147669848399,-0.1565757620929496,False,False,True,0.161333022147199,False,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,True,False,True,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,2,0.9842905290777896,0.986174985187484,0.0018844561096945,False,False,True,,True,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,21,0.9842905290777896,0.971461984414663,-0.0128285446631265,False,False,True,,False,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,6,0.9842905290777896,0.9842905290777896,0.0,True,False,False,0.0,True,True,acceptable,over_parsing,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,8,0.9842905290777896,0.986174985187484,0.0018844561096945,False,False,True,,True,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,True,True,False,False,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,1,0.9454309103439774,0.9282873958839029,-0.0171435144600746,False,False,False,,True,True,acceptable,over_parsing,corner_duplicate,trap,True,False,False,False,False,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,10,0.9454309103439774,0.9431952530102928,-0.0022356573336844,False,False,True,,True,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,False,False,False,False,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,11,0.9454309103439774,0.9454309103439774,0.0,True,False,True,0.0,True,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,False,False,False,False,True
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,12,0.9454309103439774,0.9302796420581656,-0.0151512682858118,False,False,False,,True,True,acceptable,over_parsing,corner_duplicate,trap,True,False,False,False,False,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,13,0.9454309103439774,0.9453636725294304,-6.723781454687217e-05,False,False,True,,True,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,False,False,False,False,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,14,0.9454309103439774,0.9431952530102928,-0.0022356573336844,False,False,True,,False,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,False,False,False,False,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,15,0.9454309103439774,0.9453636725294304,-6.723781454687217e-05,False,False,True,,True,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,False,False,False,False,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,17,0.9454309103439774,0.9453636725294304,-6.723781454687217e-05,False,False,True,,True,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,False,False,False,False,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,18,0.9454309103439774,0.9453636725294304,-6.723781454687217e-05,False,False,True,,False,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,False,False,False,False,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,19,0.9454309103439774,0.8347686739022026,-0.1106622364417748,False,False,True,0.1426524086358767,False,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,False,False,False,False,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,2,0.9454309103439774,0.9453636725294304,-6.723781454687217e-05,False,False,True,,True,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,False,False,False,False,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,21,0.9454309103439774,0.9496626997467448,0.0042317894027672,False,False,True,,False,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,False,False,False,False,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,6,0.9454309103439774,0.9454309103439774,0.0,True,False,False,0.0,True,True,acceptable,over_parsing,corner_duplicate,trap,True,False,False,False,False,True
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,8,0.9454309103439774,0.9453636725294304,-6.723781454687217e-05,False,False,True,,True,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,False,False,False,False,False
P1,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,26,0.9883231584145082,0.9883231584145082,0.0,True,False,True,0.0,False,True,corner_drift;corner_duplicate;over_parsing,acceptable,acceptable,control,True,True,True,False,False,False
P1,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,27,0.9883231584145082,0.9883231584145082,0.0,True,False,False,0.0,False,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,28,0.9883231584145082,0.9683797068375318,-0.0199434515769764,False,False,False,0.0039969272237246,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,29,0.9883231584145082,0.9899772209567198,0.0016540625422115,False,False,False,0.0021793609529634,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,30,0.9883231584145082,0.9755758716500852,-0.012747286764423,False,False,False,0.0042548973243252,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,31,0.9883231584145082,0.9507968927877856,-0.0375262656267227,False,False,False,0.0062693831762017,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,32,0.9883231584145082,0.9595496734464346,-0.0287734849680736,False,False,False,0.0060729376631758,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,33,0.9883231584145082,0.9883231584145082,0.0,True,False,True,0.0,True,True,over_parsing;overextend_adjacent,acceptable,acceptable,control,True,True,True,False,False,False
P1,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,34,0.9883231584145082,0.943517063803788,-0.0448060946107201,False,False,True,0.0086525709766061,True,True,corner_drift,acceptable,acceptable,control,True,True,False,True,False,False
P1,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,35,0.9883231584145082,0.9289946677356824,-0.0593284906788259,False,False,False,0.0088518686824494,True,True,acceptable,acceptable,acceptable,control,True,True,False,True,False,False
P1,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,36,0.9883231584145082,0.9883231584145082,0.0,True,False,True,0.0,True,True,corner_drift,acceptable,acceptable,control,True,True,True,False,False,False
P1,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,37,0.9883231584145082,0.9883231584145082,0.0,True,False,False,0.0,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,26,0.9794180077541208,0.9794180077541208,0.0,True,False,True,0.0,False,True,acceptable;underextend,acceptable,acceptable,control,True,True,True,False,False,False
P1,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,27,0.9794180077541208,0.9794180077541208,0.0,True,False,False,0.0,False,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,28,0.9794180077541208,0.9693278364151277,-0.0100901713389931,False,False,False,0.0025356526873744,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,29,0.9794180077541208,0.975443553864964,-0.0039744538891567,False,False,False,0.0048469716688291,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,30,0.9794180077541208,0.9722099007572802,-0.0072081069968404,False,False,True,0.0023953180201234,True,True,overextend_adjacent,acceptable,acceptable,control,True,True,True,False,False,False
P1,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,31,0.9794180077541208,0.917842071246626,-0.0615759365074948,False,False,False,,True,True,acceptable,acceptable,acceptable,control,True,True,False,True,False,False
P1,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,32,0.9794180077541208,0.9773725312047072,-0.0020454765494134,False,False,True,0.0038910209430231,True,True,overextend_adjacent,acceptable,acceptable,control,True,True,True,False,False,False
P1,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,33,0.9794180077541208,0.9761899602353374,-0.0032280475187832,False,False,True,0.0009419952999331,True,True,corner_drift;over_parsing;overextend_adjacent,acceptable,acceptable,control,True,True,True,False,False,False
P1,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,34,0.9794180077541208,0.7078011577689975,-0.2716168499851231,False,False,False,0.0411600408792304,True,True,acceptable,acceptable,acceptable,control,True,True,False,True,False,False
P1,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,35,0.9794180077541208,0.7459014176686626,-0.2335165900854581,False,False,False,0.034116184643541,True,True,acceptable,acceptable,acceptable,control,True,True,False,True,False,False
P1,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,36,0.9794180077541208,0.9794180077541208,0.0,True,False,False,0.0,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,37,0.9794180077541208,0.9169762006756428,-0.062441807078478,False,False,True,,True,True,underextend,acceptable,acceptable,control,True,True,False,True,False,False
P1,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,26,0.9524267962142868,0.9524267962142868,0.0,True,False,False,0.0,False,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,27,0.9524267962142868,0.9524267962142868,0.0,True,False,False,0.0,False,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,28,0.9524267962142868,0.9516295684005432,-0.0007972278137435,False,False,False,0.0036287194200455,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,29,0.9524267962142868,0.9875929755254468,0.03516617931116,False,False,False,0.0044694278277893,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,30,0.9524267962142868,0.9171343844929842,-0.0352924117213024,False,False,True,0.0122467990646273,True,True,overextend_adjacent,acceptable,acceptable,control,True,True,False,True,False,False
P1,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,31,0.9524267962142868,0.9762447810503824,0.0238179848360955,False,False,False,0.0041187814749942,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,32,0.9524267962142868,0.8117811215446694,-0.1406456746696173,False,False,True,0.0259569332344839,True,True,corner_drift,acceptable,acceptable,control,True,True,False,True,False,False
P1,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,33,0.9524267962142868,0.9524267962142868,0.0,True,False,True,0.0,True,True,over_parsing;overextend_adjacent;underextend,acceptable,acceptable,control,True,True,True,False,False,False
P1,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,34,0.9524267962142868,0.9383904505198306,-0.0140363456944561,False,False,False,0.008952671718815,True,True,acceptable,acceptable,acceptable,control,True,True,False,True,False,False
P1,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,35,0.9524267962142868,0.9400016395030816,-0.0124251567112052,False,False,False,0.0070150766361478,True,True,acceptable,acceptable,acceptable,control,True,True,False,True,False,False
P1,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,36,0.9524267962142868,0.9617997240882916,0.009372927874005,False,False,True,0.0028217148325858,True,True,corner_drift,acceptable,acceptable,control,True,True,True,False,False,False
P1,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,37,0.9524267962142868,0.9524267962142868,0.0,True,False,False,0.0,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,26,0.992000580369018,0.992000580369018,0.0,True,False,False,0.0,False,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,27,0.992000580369018,0.992000580369018,0.0,True,False,False,0.0,False,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,28,0.992000580369018,0.9726541047249312,-0.0193464756440866,False,False,False,0.0031857036823729,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,29,0.992000580369018,0.9716328711713482,-0.0203677091976697,False,False,False,0.0040142898710298,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,30,0.992000580369018,0.987983450087143,-0.004017130281875,False,False,False,0.0042965990487267,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,31,0.992000580369018,0.9816625679209152,-0.0103380124481027,False,False,False,0.0027119076991976,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,32,0.992000580369018,0.9712891920053044,-0.0207113883637134,False,False,False,0.0039253535144424,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,33,0.992000580369018,0.991032386805626,-0.0009681935633919,False,False,True,0.0002422794655631,True,True,over_parsing;overextend_adjacent,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,34,0.992000580369018,0.973346889520244,-0.0186536908487738,False,False,False,0.0041806475008133,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,35,0.992000580369018,0.9769380757076582,-0.0150625046613597,False,False,False,0.0038535066545056,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,36,0.992000580369018,0.9913883709103238,-0.0006122094586941,False,False,True,0.0015828539186963,True,True,corner_drift,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,37,0.992000580369018,0.992000580369018,0.0,True,False,False,0.0,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,26,0.9516613553552868,0.9516613553552868,0.0,True,False,False,0.0,False,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,27,0.9516613553552868,0.9516613553552868,0.0,True,False,False,0.0,False,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,28,0.9516613553552868,0.9716972534545412,0.0200358980992545,False,False,False,0.003705797274449,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,29,0.9516613553552868,0.9496911465859176,-0.001970208769369,False,False,False,0.0080200063220514,True,True,acceptable,acceptable,acceptable,control,True,True,False,True,False,False
P1,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,30,0.9516613553552868,0.9679888656924148,0.0163275103371279,False,False,False,0.003797720900066,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,31,0.9516613553552868,0.96872445637366,0.0170631010183733,False,False,False,0.0057965097550882,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,32,0.9516613553552868,0.9641484028076208,0.0124870474523339,False,False,False,0.0039263259675256,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,33,0.9516613553552868,0.9516613553552868,0.0,True,False,True,0.0,True,True,over_parsing;overextend_adjacent,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,34,0.9516613553552868,0.9592462114857686,0.0075848561304818,False,False,False,0.0069599985319973,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,35,0.9516613553552868,0.9690850290489684,0.0174236736936815,False,False,False,0.0068046045456367,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,36,0.9516613553552868,0.959603196793886,0.0079418414385993,False,False,True,0.0038700343470162,True,True,corner_drift,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,37,0.9516613553552868,0.9516613553552868,0.0,True,False,True,0.0,True,True,corner_drift,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,26,0.973800082045672,0.973800082045672,0.0,True,False,False,0.0,False,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,27,0.973800082045672,0.973800082045672,0.0,True,False,False,0.0,False,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,28,0.973800082045672,0.9662705991944618,-0.0075294828512103,False,False,False,0.0056457266935865,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,29,0.973800082045672,0.9563374501208824,-0.0174626319247896,False,False,False,0.0080546766835129,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,30,0.973800082045672,0.952135238701288,-0.0216648433443842,False,False,True,0.0076476397743694,True,True,overextend_adjacent,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,31,0.973800082045672,0.9533663834776706,-0.0204336985680015,False,False,False,0.0067573997872487,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,32,0.973800082045672,0.9624962817949764,-0.0113038002506956,False,False,False,0.0074728328499014,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,33,0.973800082045672,0.973800082045672,0.0,True,False,True,0.0,True,True,overextend_adjacent,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,34,0.973800082045672,0.9337693447648178,-0.0400307372808543,False,False,False,0.0089677160597291,True,True,acceptable,acceptable,acceptable,control,True,True,False,True,False,False
P1,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,35,0.973800082045672,0.944972350673052,-0.0288277313726202,False,False,False,0.008367405019287,True,True,acceptable,acceptable,acceptable,control,True,True,False,True,False,False
P1,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,36,0.973800082045672,0.9705497201775424,-0.0032503618681296,False,False,True,0.0054936459118058,True,True,corner_drift,acceptable,acceptable,control,True,True,True,False,False,False
P1,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,37,0.973800082045672,0.973800082045672,0.0,True,False,False,0.0,True,True,acceptable,acceptable,acceptable,control,True,True,True,False,False,False
P1,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,26,0.8278423240114882,0.8278423240114882,0.0,True,False,True,0.0,False,True,over_parsing,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,True
P1,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,27,0.8278423240114882,0.9756796749728028,0.1478373509613145,False,False,True,,False,True,overextend_adjacent,overextend_adjacent,overextend_adjacent,trap,True,False,True,False,True,False
P1,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,28,0.8278423240114882,0.9650858620052932,0.1372435379938051,False,False,False,,True,True,acceptable,overextend_adjacent,overextend_adjacent,trap,True,False,True,False,True,False
P1,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,29,0.8278423240114882,0.9350821274732436,0.1072398034617555,False,False,False,,True,True,acceptable,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,False
P1,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,30,0.8278423240114882,0.9350146639658168,0.1071723399543285,False,False,True,,True,True,overextend_adjacent,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,False
