image_id,condition,family,repeat,pattern,feasible_role_assignments,remaining_type_counts
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,coannotation,3,AB,12,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,coannotation,3,AAB,3,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,coannotation,3,ACD,4,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,coannotation,3,AABC,3,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,coannotation,3,ABCD,1,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,0,AA,4,"{0: 3, 1: 10, 2: 3, 3: 4}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,0,AB,12,"{0: 3, 1: 10, 2: 3, 3: 4}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,0,AAB,12,"{0: 3, 1: 10, 2: 3, 3: 4}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,0,ACD,4,"{0: 3, 1: 10, 2: 3, 3: 4}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,0,AABC,12,"{0: 3, 1: 10, 2: 3, 3: 4}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,0,ABCD,1,"{0: 3, 1: 10, 2: 3, 3: 4}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,1,AA,4,"{0: 4, 1: 10, 2: 3, 3: 3}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,1,AB,12,"{0: 4, 1: 10, 2: 3, 3: 3}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,1,AAB,12,"{0: 4, 1: 10, 2: 3, 3: 3}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,1,ACD,4,"{0: 4, 1: 10, 2: 3, 3: 3}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,1,AABC,12,"{0: 4, 1: 10, 2: 3, 3: 3}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,1,ABCD,1,"{0: 4, 1: 10, 2: 3, 3: 3}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,2,AA,4,"{0: 4, 1: 9, 2: 3, 3: 4}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,2,AB,12,"{0: 4, 1: 9, 2: 3, 3: 4}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,2,AAB,12,"{0: 4, 1: 9, 2: 3, 3: 4}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,2,ACD,4,"{0: 4, 1: 9, 2: 3, 3: 4}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,2,AABC,12,"{0: 4, 1: 9, 2: 3, 3: 4}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,2,ABCD,1,"{0: 4, 1: 9, 2: 3, 3: 4}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,3,AA,3,"{0: 4, 1: 11, 2: 1, 3: 4}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,3,AB,12,"{0: 4, 1: 11, 2: 1, 3: 4}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,3,AAB,9,"{0: 4, 1: 11, 2: 1, 3: 4}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,3,ACD,4,"{0: 4, 1: 11, 2: 1, 3: 4}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,3,AABC,9,"{0: 4, 1: 11, 2: 1, 3: 4}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,profile,3,ABCD,1,"{0: 4, 1: 11, 2: 1, 3: 4}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,0,AA,1,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,0,AB,12,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,0,AAB,3,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,0,ACD,4,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,0,AABC,3,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,0,ABCD,1,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,1,AA,1,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,1,AB,12,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,1,AAB,3,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,1,ACD,4,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,1,AABC,3,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,1,ABCD,1,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,2,AA,1,"{0: 19, 1: 0, 2: 1, 3: 0}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,2,AB,2,"{0: 19, 1: 0, 2: 1, 3: 0}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,2,AAB,1,"{0: 19, 1: 0, 2: 1, 3: 0}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,2,ACD,0,"{0: 19, 1: 0, 2: 1, 3: 0}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,2,AABC,0,"{0: 19, 1: 0, 2: 1, 3: 0}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,2,ABCD,0,"{0: 19, 1: 0, 2: 1, 3: 0}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,3,AA,1,"{0: 18, 1: 1, 2: 0, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,3,AB,6,"{0: 18, 1: 1, 2: 0, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,3,AAB,2,"{0: 18, 1: 1, 2: 0, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,3,ACD,1,"{0: 18, 1: 1, 2: 0, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,3,AABC,1,"{0: 18, 1: 1, 2: 0, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,coannotation,3,ABCD,0,"{0: 18, 1: 1, 2: 0, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,0,AA,4,"{0: 3, 1: 12, 2: 3, 3: 2}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,0,AB,12,"{0: 3, 1: 12, 2: 3, 3: 2}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,0,AAB,12,"{0: 3, 1: 12, 2: 3, 3: 2}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,0,ACD,4,"{0: 3, 1: 12, 2: 3, 3: 2}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,0,AABC,12,"{0: 3, 1: 12, 2: 3, 3: 2}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,0,ABCD,1,"{0: 3, 1: 12, 2: 3, 3: 2}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,1,AA,4,"{0: 2, 1: 12, 2: 4, 3: 2}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,1,AB,12,"{0: 2, 1: 12, 2: 4, 3: 2}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,1,AAB,12,"{0: 2, 1: 12, 2: 4, 3: 2}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,1,ACD,4,"{0: 2, 1: 12, 2: 4, 3: 2}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,1,AABC,12,"{0: 2, 1: 12, 2: 4, 3: 2}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,1,ABCD,1,"{0: 2, 1: 12, 2: 4, 3: 2}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,2,AA,4,"{0: 4, 1: 11, 2: 3, 3: 2}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,2,AB,12,"{0: 4, 1: 11, 2: 3, 3: 2}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,2,AAB,12,"{0: 4, 1: 11, 2: 3, 3: 2}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,2,ACD,4,"{0: 4, 1: 11, 2: 3, 3: 2}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,2,AABC,12,"{0: 4, 1: 11, 2: 3, 3: 2}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,2,ABCD,1,"{0: 4, 1: 11, 2: 3, 3: 2}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,3,AA,3,"{0: 4, 1: 10, 2: 5, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,3,AB,12,"{0: 4, 1: 10, 2: 5, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,3,AAB,9,"{0: 4, 1: 10, 2: 5, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,3,ACD,4,"{0: 4, 1: 10, 2: 5, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,3,AABC,9,"{0: 4, 1: 10, 2: 5, 3: 1}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,profile,3,ABCD,1,"{0: 4, 1: 10, 2: 5, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,0,AA,1,"{0: 18, 1: 0, 2: 1, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,0,AB,6,"{0: 18, 1: 0, 2: 1, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,0,AAB,2,"{0: 18, 1: 0, 2: 1, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,0,ACD,1,"{0: 18, 1: 0, 2: 1, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,0,AABC,1,"{0: 18, 1: 0, 2: 1, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,0,ABCD,0,"{0: 18, 1: 0, 2: 1, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,1,AA,1,"{0: 19, 1: 0, 2: 0, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,1,AB,2,"{0: 19, 1: 0, 2: 0, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,1,AAB,1,"{0: 19, 1: 0, 2: 0, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,1,ACD,0,"{0: 19, 1: 0, 2: 0, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,1,AABC,0,"{0: 19, 1: 0, 2: 0, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,1,ABCD,0,"{0: 19, 1: 0, 2: 0, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,2,AA,1,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,2,AB,12,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,2,AAB,3,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,2,ACD,4,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,2,AABC,3,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,2,ABCD,1,"{0: 17, 1: 1, 2: 1, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,3,AA,1,"{0: 18, 1: 1, 2: 0, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,3,AB,6,"{0: 18, 1: 1, 2: 0, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,3,AAB,2,"{0: 18, 1: 1, 2: 0, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,3,ACD,1,"{0: 18, 1: 1, 2: 0, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,3,AABC,1,"{0: 18, 1: 1, 2: 0, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,coannotation,3,ABCD,0,"{0: 18, 1: 1, 2: 0, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,0,AA,4,"{0: 4, 1: 11, 2: 3, 3: 2}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,0,AB,12,"{0: 4, 1: 11, 2: 3, 3: 2}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,0,AAB,12,"{0: 4, 1: 11, 2: 3, 3: 2}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,0,ACD,4,"{0: 4, 1: 11, 2: 3, 3: 2}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,0,AABC,12,"{0: 4, 1: 11, 2: 3, 3: 2}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,0,ABCD,1,"{0: 4, 1: 11, 2: 3, 3: 2}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,1,AA,3,"{0: 4, 1: 11, 2: 4, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,1,AB,12,"{0: 4, 1: 11, 2: 4, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,1,AAB,9,"{0: 4, 1: 11, 2: 4, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,1,ACD,4,"{0: 4, 1: 11, 2: 4, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,1,AABC,9,"{0: 4, 1: 11, 2: 4, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,1,ABCD,1,"{0: 4, 1: 11, 2: 4, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,2,AA,4,"{0: 3, 1: 10, 2: 5, 3: 2}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,2,AB,12,"{0: 3, 1: 10, 2: 5, 3: 2}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,2,AAB,12,"{0: 3, 1: 10, 2: 5, 3: 2}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,2,ACD,4,"{0: 3, 1: 10, 2: 5, 3: 2}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,2,AABC,12,"{0: 3, 1: 10, 2: 5, 3: 2}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,2,ABCD,1,"{0: 3, 1: 10, 2: 5, 3: 2}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,3,AA,3,"{0: 4, 1: 10, 2: 5, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,3,AB,12,"{0: 4, 1: 10, 2: 5, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,3,AAB,9,"{0: 4, 1: 10, 2: 5, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,3,ACD,4,"{0: 4, 1: 10, 2: 5, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,3,AABC,9,"{0: 4, 1: 10, 2: 5, 3: 1}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,profile,3,ABCD,1,"{0: 4, 1: 10, 2: 5, 3: 1}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,0,AA,2,"{0: 2, 1: 15, 2: 1, 3: 1}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,0,AB,12,"{0: 2, 1: 15, 2: 1, 3: 1}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,0,AAB,6,"{0: 2, 1: 15, 2: 1, 3: 1}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,0,ACD,4,"{0: 2, 1: 15, 2: 1, 3: 1}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,0,AABC,6,"{0: 2, 1: 15, 2: 1, 3: 1}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,0,ABCD,1,"{0: 2, 1: 15, 2: 1, 3: 1}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,1,AA,1,"{0: 1, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,1,AB,12,"{0: 1, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,1,AAB,3,"{0: 1, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,1,ACD,4,"{0: 1, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,1,AABC,3,"{0: 1, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,1,ABCD,1,"{0: 1, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,2,AA,2,"{0: 2, 1: 16, 2: 0, 3: 1}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,2,AB,6,"{0: 2, 1: 16, 2: 0, 3: 1}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,2,AAB,4,"{0: 2, 1: 16, 2: 0, 3: 1}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,2,ACD,1,"{0: 2, 1: 16, 2: 0, 3: 1}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,2,AABC,2,"{0: 2, 1: 16, 2: 0, 3: 1}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,2,ABCD,0,"{0: 2, 1: 16, 2: 0, 3: 1}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,3,AA,2,"{0: 2, 1: 16, 2: 1, 3: 0}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,3,AB,6,"{0: 2, 1: 16, 2: 1, 3: 0}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,3,AAB,4,"{0: 2, 1: 16, 2: 1, 3: 0}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,3,ACD,1,"{0: 2, 1: 16, 2: 1, 3: 0}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,3,AABC,2,"{0: 2, 1: 16, 2: 1, 3: 0}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,coannotation,3,ABCD,0,"{0: 2, 1: 16, 2: 1, 3: 0}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,0,AA,4,"{0: 4, 1: 7, 2: 2, 3: 6}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,0,AB,12,"{0: 4, 1: 7, 2: 2, 3: 6}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,0,AAB,12,"{0: 4, 1: 7, 2: 2, 3: 6}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,0,ACD,4,"{0: 4, 1: 7, 2: 2, 3: 6}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,0,AABC,12,"{0: 4, 1: 7, 2: 2, 3: 6}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,0,ABCD,1,"{0: 4, 1: 7, 2: 2, 3: 6}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,1,AA,4,"{0: 3, 1: 8, 2: 3, 3: 5}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,1,AB,12,"{0: 3, 1: 8, 2: 3, 3: 5}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,1,AAB,12,"{0: 3, 1: 8, 2: 3, 3: 5}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,1,ACD,4,"{0: 3, 1: 8, 2: 3, 3: 5}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,1,AABC,12,"{0: 3, 1: 8, 2: 3, 3: 5}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,1,ABCD,1,"{0: 3, 1: 8, 2: 3, 3: 5}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,2,AA,4,"{0: 4, 1: 8, 2: 2, 3: 5}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,2,AB,12,"{0: 4, 1: 8, 2: 2, 3: 5}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,2,AAB,12,"{0: 4, 1: 8, 2: 2, 3: 5}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,2,ACD,4,"{0: 4, 1: 8, 2: 2, 3: 5}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,2,AABC,12,"{0: 4, 1: 8, 2: 2, 3: 5}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,2,ABCD,1,"{0: 4, 1: 8, 2: 2, 3: 5}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,3,AA,4,"{0: 4, 1: 8, 2: 3, 3: 4}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,3,AB,12,"{0: 4, 1: 8, 2: 3, 3: 4}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,3,AAB,12,"{0: 4, 1: 8, 2: 3, 3: 4}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,3,ACD,4,"{0: 4, 1: 8, 2: 3, 3: 4}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,3,AABC,12,"{0: 4, 1: 8, 2: 3, 3: 4}"
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,profile,3,ABCD,1,"{0: 4, 1: 8, 2: 3, 3: 4}"
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,coannotation,0,AA,2,"{0: 2, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,coannotation,0,AB,12,"{0: 2, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,coannotation,0,AAB,6,"{0: 2, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,coannotation,0,ACD,4,"{0: 2, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,coannotation,0,AABC,6,"{0: 2, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,coannotation,0,ABCD,1,"{0: 2, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,coannotation,1,AA,2,"{0: 2, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,coannotation,1,AB,12,"{0: 2, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,coannotation,1,AAB,6,"{0: 2, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,coannotation,1,ACD,4,"{0: 2, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,coannotation,1,AABC,6,"{0: 2, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,coannotation,1,ABCD,1,"{0: 2, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,coannotation,2,AA,2,"{0: 2, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,coannotation,2,AB,12,"{0: 2, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,coannotation,2,AAB,6,"{0: 2, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,coannotation,2,ACD,4,"{0: 2, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,coannotation,2,AABC,6,"{0: 2, 1: 16, 2: 1, 3: 1}"
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,coannotation,2,ABCD,1,"{0: 2, 1: 16, 2: 1, 3: 1}"
