image_id,building,condition,information,k_classes,pool,pool_workers,n_pool,n_all,unknown_workers,stable_fraction,unified_fraction,multiple_fraction,undetermined_fraction,supported_modes,topology_disagreement,same_point_dispersion,class_a_unified,class_b_unified,class_a_n,class_b_n,both_classes_unified80
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,quality_time_edit,3,C,W001;W012;W029;W030;W031;W034;W035;W037,8,24,1,0,0,0,0,2,0,0.0582768796783,,,,,
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,quality_time_edit,3,A+B,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,15,24,1,1,1,0,0,1,0,0.0392267452518,1,0.633333333333,10,5,False
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,quality_time_edit,3,A+C,W001;W002;W008;W012;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,18,24,1,0.7,0,0.7,0,2,0,0.0422421536932,1,0,10,8,False
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,quality_time_edit,3,B+C,W001;W006;W010;W011;W012;W013;W021;W029;W030;W031;W034;W035;W037,13,24,1,0.333333333333,0,0.333333333333,0,2,0,0.0474991824786,0.633333333333,0,5,8,False
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,Q,2,B,W013;W014;W029;W034;W035,5,6,0,0.633333333333,0.633333333333,0,0,1,0,0.0689807813785,,,,,
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,T,2,A,W013;W018;W034,3,6,1,0,0,0,1,1,0,0.474827089906,,,,,
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,T,2,B,W029;W035,2,6,1,0,0,0,1,1,0,0.0208774299326,,,,,
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,B,2,B,W013;W014;W018;W029;W034;W035,6,6,0,0,0,0,1,1,0,0.0771836616959,,,,,
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,QTSB,4,C,W013;W034;W035,3,6,1,0,0,0,1,1,0,0.0728858871535,,,,,
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,quality_time_edit,3,C,W029;W034;W035,3,6,1,0,0,0,1,1,0,0.0484261819233,,,,,
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,Q,2,A,W002;W018;W027,3,24,0,0,0,0,1,1,0,0.024383546845,,,,,
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,Q,2,B,W001;W006;W008;W010;W011;W012;W013;W014;W015;W017;W021;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,21,24,0,0.3,0,0.3,0,2,0.185714285714,0.0559696232464,,,,,
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,T,2,A,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030;W034,12,24,1,0,0,0,1,1,0.318181818182,0.0488717852621,,,,,
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,T,2,B,W008;W015;W027;W028;W029;W031;W032;W033;W035;W036;W037,11,24,1,0.2,0,0.2,0,2,0,0.054277174598,,,,,
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0.366666666667,0,0.366666666667,0,2,0.169960474308,0.0507869860042,0,0,12,11,False
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,B,2,A,W006;W011;W021,3,24,0,0,0,0,1,1,0.666666666667,0.0447809012934,,,,,
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,B,2,B,W001;W002;W008;W010;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,21,24,0,0.866666666667,0,0.866666666667,0,2,0.0952380952381,0.0555502668438,,,,,
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,QTSB,4,A,W002;W008;W015;W017;W018;W027;W028;W032;W033;W036,10,24,1,1,1,0,0,1,0,0.035074508929,,,,,
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,QTSB,4,B,W006;W011;W021,3,24,1,0,0,0,1,1,0.666666666667,0.0447809012934,,,,,
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,QTSB,4,C,W001;W010;W012;W013;W031;W034;W035,7,24,1,0,0,0,1,2,0.285714285714,0.0844548929854,,,,,
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,QTSB,4,D,W029;W030;W037,3,24,1,0,0,0,1,1,0,0.0855702216773,,,,,
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,QTSB,4,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W031;W032;W033;W034;W035;W036,17,24,1,0.4,0,0.4,0,2,0.117647058824,0.0491459590529,1,0,10,7,False
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,quality_time_edit,3,A,W002;W008;W015;W017;W018;W027;W028;W032;W033;W036,10,24,1,1,1,0,0,1,0,0.035074508929,,,,,
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,quality_time_edit,3,B,W006;W010;W011;W013;W021,5,24,1,0,0,0,1,1,0.4,0.0577392095212,,,,,
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,quality_time_edit,3,C,W001;W012;W029;W030;W031;W034;W035;W037,8,24,1,0,0,0,1,1,0.25,0.0640687562411,,,,,
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,quality_time_edit,3,A+B,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,15,24,1,0.733333333333,0.733333333333,0,0,1,0.133333333333,0.0447809012934,1,0,10,5,False
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,quality_time_edit,3,A+C,W001;W002;W008;W012;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,18,24,1,0.633333333333,0,0.633333333333,0,2,0.111111111111,0.050405235148,1,0,10,8,False
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,quality_time_edit,3,B+C,W001;W006;W010;W011;W012;W013;W021;W029;W030;W031;W034;W035;W037,13,24,1,0,0,0,1,2,0.294871794872,0.058831943669,0,0,5,8,False
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,Q,2,A,W002;W011;W015;W017;W018;W027,6,23,0,1,1,0,0,1,0,0.0156633530159,,,,,
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,Q,2,B,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,23,0,0.633333333333,0,0.633333333333,0,2,0.220588235294,0.0254762368666,,,,,
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,23,0,0.8,0,0.8,0,2,0.166007905138,0.0212102660422,1,0,6,17,False
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,T,2,A,W001;W002;W006;W010;W012;W013;W017;W030,8,23,1,0,0,0,1,1,0.25,0.0269613691083,,,,,
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,T,2,B,W008;W011;W015;W018;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,14,23,1,0.8,0.8,0,0,1,0.142857142857,0.0205288444756,,,,,
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,22,23,1,0.766666666667,0,0.766666666667,0,2,0.17316017316,0.0220649285952,0,0.8,8,14,False
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,B,2,A,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,15,23,0,0.766666666667,0.766666666667,0,0,1,0.133333333333,0.0166454180419,,,,,
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,B,2,B,W001;W012;W029;W030;W031;W034;W035;W037,8,23,0,0,0,0,1,1,0.25,0.0421699226314,,,,,
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,B,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,23,0,0.8,0,0.8,0,2,0.166007905138,0.0212102660422,0.766666666667,0,15,8,False
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,QTSB,4,B,W008;W015;W017;W018;W027;W028;W032;W033;W036,9,23,1,0,0,0,1,1,0.222222222222,0.0183114007879,,,,,
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,QTSB,4,C,W001;W006;W010;W011;W012;W013,6,23,1,0,0,0,1,1,0.333333333333,0.0247407888117,,,,,
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,QTSB,4,D,W029;W030;W031;W034;W035;W037,6,23,1,0.933333333333,0.933333333333,0,0,1,0,0.0384839685567,,,,,
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,QTSB,4,B+C,W001;W006;W008;W010;W011;W012;W013;W015;W017;W018;W027;W028;W032;W033;W036,15,23,1,0.666666666667,0,0.666666666667,0,2,0.247619047619,0.0195296187371,0,0,9,6,False
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,QTSB,4,B+D,W008;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,15,23,1,0.7,0.7,0,0,1,0.133333333333,0.0224483579191,0,0.933333333333,9,6,False
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,QTSB,4,C+D,W001;W006;W010;W011;W012;W013;W029;W030;W031;W034;W035;W037,12,23,1,0.733333333333,0.733333333333,0,0,1,0.166666666667,0.0323301385023,0,0.933333333333,6,6,False
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,quality_time_edit,3,A,W002;W008;W015;W017;W018;W027;W028;W032;W033;W036,10,23,1,0.833333333333,0.833333333333,0,0,1,0.2,0.0172156715394,,,,,
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,quality_time_edit,3,B,W006;W011,2,23,1,0,0,0,1,1,0,0.0166454180419,,,,,
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,quality_time_edit,3,C,W001;W010;W012;W013;W029;W030;W031;W034;W035;W037,10,23,1,0.566666666667,0.566666666667,0,0,1,0.2,0.0370958020026,,,,,
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,quality_time_edit,3,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,20,23,1,0.733333333333,0,0.733333333333,0,2,0.189473684211,0.0226403406705,0.833333333333,0.566666666667,10,10,False
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,Q,2,A,W002;W011;W015;W017;W018;W021;W027,7,24,0,0,0,0,1,2,0.666666666667,0.051087413217,,,,,
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,Q,2,B,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,24,0,0,0,0,1,2,0.772058823529,0.0535575776278,,,,,
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,0,0,0,1,3,0.760869565217,0.049401991035,0,0,7,17,False
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,T,2,A,W001;W002;W006;W010;W012;W013;W017;W021;W030,9,24,1,0,0,0,1,1,0.583333333333,0.0456405313196,,,,,
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,T,2,B,W008;W011;W015;W018;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,14,24,1,0,0,0,1,2,0.868131868132,0.0806459745258,,,,,
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0,0,0,1,3,0.778656126482,0.0498481993928,0,0,9,14,False
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,B,2,A,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,16,24,0,0,0,0,1,2,0.616666666667,0.0487881812737,,,,,
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,B,2,B,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0,0,0,0,1,1,0.785714285714,0.0887129085514,,,,,
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,B,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,0,0,0,1,3,0.760869565217,0.049401991035,0,0,16,8,False
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,QTSB,4,B,W008;W015;W017;W018;W027;W028;W032;W033;W036,9,24,1,0,0,0,1,1,0.833333333333,0.051936647112,,,,,
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,QTSB,4,C,W001;W006;W010;W011;W012;W013;W021,7,24,1,0,0,0,1,1,0.285714285714,0.0487881812737,,,,,
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,QTSB,4,D,W029;W030;W031;W034;W035;W037,6,24,1,0,0,0,1,1,0.6,0.0887129085514,,,,,
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,QTSB,4,B+C,W001;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,16,24,1,0,0,0,1,1,0.616666666667,0.049401991035,0,0,9,7,False
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,QTSB,4,B+D,W008;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,15,24,1,0,0,0,1,2,0.857142857143,0.0553756988093,0,0,9,6,False
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,QTSB,4,C+D,W001;W006;W010;W011;W012;W013;W021;W029;W030;W031;W034;W035;W037,13,24,1,0,0,0,1,2,0.730769230769,0.0487881812737,0,0,7,6,False
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,quality_time_edit,3,A,W002;W008;W015;W017;W018;W027;W028;W032;W033;W036,10,24,1,0,0,0,1,2,0.844444444444,0.0553756988093,,,,,
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,quality_time_edit,3,B,W006;W011;W021,3,24,1,0,0,0,1,1,0,0.0498481993928,,,,,
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,quality_time_edit,3,C,W001;W010;W012;W013;W029;W030;W031;W034;W035;W037,10,24,1,0,0,0,1,2,0.8,0.049401991035,,,,,
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,quality_time_edit,3,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,20,24,1,0,0,0,1,3,0.831578947368,0.0544368177747,0,0,10,10,False
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,Q,2,A,W002;W011;W015;W017;W018;W021;W027,7,24,0,0.7,0.7,0,0,1,0,0.0384906822732,,,,,
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,Q,2,B,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,24,0,0.733333333333,0,0.733333333333,0,2,0.404411764706,0.0276600046382,,,,,
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,0.866666666667,0,0.866666666667,0,2,0.300724637681,0.0276600046382,0.7,0,7,17,False
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,T,2,A,W001;W002;W006;W010;W012;W013;W017;W021;W030,9,24,1,1,1,0,0,1,0,0.0384906822732,,,,,
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,T,2,B,W008;W011;W015;W018;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,14,24,1,0.666666666667,0,0.666666666667,0,2,0.472527472527,0.0250314918416,,,,,
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0.833333333333,0,0.833333333333,0,2,0.312252964427,0.0292496941732,1,0,9,14,False
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,B,2,A,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,16,24,0,0.8,0.8,0,0,1,0.125,0.0253947069083,,,,,
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,B,2,B,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0,0,0,0,1,2,0.607142857143,0.0369201347952,,,,,
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,B,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,0.866666666667,0,0.866666666667,0,2,0.300724637681,0.0276600046382,0.8,0,16,8,False
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,QTSB,4,B,W008;W015;W017;W018;W027;W028;W032;W033;W036,9,24,1,0,0,0,1,1,0.222222222222,0.0338410679296,,,,,
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,QTSB,4,C,W001;W006;W010;W011;W012;W013;W021,7,24,1,1,1,0,0,1,0,0.0400369896851,,,,,
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,QTSB,4,D,W029;W030;W031;W034;W035;W037,6,24,1,0,0,0,1,2,0.733333333333,0.0245634055406,,,,,
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,QTSB,4,B+C,W001;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,16,24,1,0.8,0.8,0,0,1,0.125,0.0365207514914,0,1,9,7,False
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,QTSB,4,B+D,W008;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,15,24,1,0.7,0,0.7,0,2,0.447619047619,0.0271178219838,0,0,9,6,False
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,QTSB,4,C+D,W001;W006;W010;W011;W012;W013;W021;W029;W030;W031;W034;W035;W037,13,24,1,0.4,0,0.4,0,2,0.410256410256,0.0316841194048,1,0,7,6,False
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,quality_time_edit,3,A,W002;W008;W015;W017;W018;W027;W028;W032;W033;W036,10,24,1,0.7,0.7,0,0,1,0.2,0.0291566461775,,,,,
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,quality_time_edit,3,B,W006;W011;W021,3,24,1,0,0,0,1,1,0,0.0384906822732,,,,,
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,quality_time_edit,3,C,W001;W010;W012;W013;W029;W030;W031;W034;W035;W037,10,24,1,0,0,0,0,2,0.511111111111,0.0308784389654,,,,,
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,quality_time_edit,3,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,20,24,1,0.866666666667,0,0.866666666667,0,2,0.352631578947,0.0277776000102,0.7,0,10,10,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,Q,2,A,W002;W011;W015;W017;W018;W027,6,23,0,0.766666666667,0.766666666667,0,0,1,0,0.0323320589842,,,,,
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,Q,2,B,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,23,0,0.566666666667,0,0.566666666667,0,2,0.117647058824,0.0612006979605,,,,,
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,23,0,0.666666666667,0,0.666666666667,0,2,0.0869565217391,0.0548746518106,0.766666666667,0,6,17,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,T,2,A,W001;W002;W006;W010;W012;W013;W017;W030,8,23,1,0,0,0,0,2,0,0.0500578091159,,,,,
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,T,2,B,W008;W011;W015;W018;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,14,23,1,0.733333333333,0.733333333333,0,0,1,0.142857142857,0.0533638521022,,,,,
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,22,23,1,0.633333333333,0,0.633333333333,0,2,0.0909090909091,0.0518389985694,0,0.733333333333,8,14,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,B,2,A,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,15,23,0,1,1,0,0,1,0,0.0460231855636,,,,,
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,B,2,B,W001;W012;W029;W030;W031;W034;W035;W037,8,23,0,0,0,0,1,2,0.25,0.0713670992821,,,,,
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,B,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,23,0,0.666666666667,0,0.666666666667,0,2,0.0869565217391,0.0548746518106,1,0,15,8,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,QTSB,4,B,W008;W015;W017;W018;W027;W028;W032;W033;W036,9,23,1,1,1,0,0,1,0,0.042488872806,,,,,
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,QTSB,4,C,W001;W006;W010;W011;W012;W013,6,23,1,0,0,0,0,2,0,0.0708863384578,,,,,
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,QTSB,4,D,W029;W030;W031;W034;W035;W037,6,23,1,0,0,0,1,1,0.333333333333,0.0524520211996,,,,,
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,QTSB,4,B+C,W001;W006;W008;W010;W011;W012;W013;W015;W017;W018;W027;W028;W032;W033;W036,15,23,1,0.666666666667,0,0.666666666667,0,2,0,0.0548746518106,1,0,9,6,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,QTSB,4,B+D,W008;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,15,23,1,0.7,0.7,0,0,1,0.133333333333,0.0468483503104,1,0,9,6,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,QTSB,4,C+D,W001;W006;W010;W011;W012;W013;W029;W030;W031;W034;W035;W037,12,23,1,0.133333333333,0,0.133333333333,0,2,0.166666666667,0.0664101243869,0,0,6,6,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,quality_time_edit,3,A,W002;W008;W015;W017;W018;W027;W028;W032;W033;W036,10,23,1,1,1,0,0,1,0,0.0393165572769,,,,,
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,quality_time_edit,3,B,W006;W011,2,23,1,0,0,0,1,1,0,0.0574909367293,,,,,
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,quality_time_edit,3,C,W001;W010;W012;W013;W029;W030;W031;W034;W035;W037,10,23,1,0,0,0,0,2,0.2,0.0672869580159,,,,,
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,quality_time_edit,3,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,20,23,1,0.6,0,0.6,0,2,0.1,0.0510141927694,1,0,10,10,False
