image_id,building_id,position,canonical_annotation_id,worker_id,effective_point_count,q_geometry_valid
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,2,0798eb2f1686b13f,10,8,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,3,17787d9f67d6b1ea,17,12,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,4,1e1b64ea1dae6b40,35,8,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,5,25321e0f927c8940,6,12,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,6,27582294b1e86c6a,30,10,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,7,3219998f9692f834,28,8,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,8,331b667f701c5817,27,12,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,9,36576d4426b599da,37,10,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,10,39292048462d8d71,8,12,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,11,47664b60c1737c7f,19,15,False
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,12,52a26360b1a53b44,32,8,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,13,608ec3179e0f4831,12,10,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,14,6f1a49c5d8f42cf3,14,10,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,15,7fe6c3e1ec0a7d2e,29,10,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,16,84b588165daf52f3,31,10,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,17,87529068f0182c0d,33,12,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,18,88d9213c617fe790,36,8,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,19,b3315d6eb3c3734d,18,12,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,20,bd674c6f3557dcdb,2,12,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,21,cfa6db5cd9de9ae3,34,10,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,22,d8931b0022010545,11,12,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,23,fa6fde75b32e9284,1,12,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,24,fc8f6754ddce3edb,15,12,True
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,0,02902e88ff88b1d2db71,36,10,True
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,1,082bd5bd0d332eff07b8,1,20,True
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,2,08f1b4079da5db271b3b,13,8,True
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,3,5202c07d7c7cca9f9a9c,10,8,True
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,4,5a20c53ba5d16b5d61ff,17,8,True
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,5,677314e72434fc9329f2,34,8,True
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,6,6a2c67c582a5a000346d,28,16,True
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,7,72e0b2778d6bcbe5f372,8,8,True
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,8,79d3df588918a13a39ab,15,8,True
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,9,7f0a5c531957fa7e0f4c,31,8,True
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,10,7fbd8554bc67ef1d9922,6,8,True
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,11,a690aad05af6d8488499,2,8,True
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,12,ae6d60e1ea8424ce2357,32,18,True
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,13,b170b2106a06bcf632e1,37,8,True
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,14,c1f355e3e5a3282d2f96,29,8,True
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,15,e340e9ff963b2aad6120,35,8,True
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,16,e350ecfeaafde6028fcd,12,16,False
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,17,f89e3a22cc555d4c398a,30,16,True
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,18,fd2b9ddb998c002ab336,11,18,True
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,19,fe979654519d4ecd7854,33,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,0,028464efb23f49f4,36,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,1,05eb948b2ffa3e8a,35,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,2,0bc7f316c3bc455b,33,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,3,2363f1899a906f6f,12,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,4,2d47294ca7fcec72,31,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,5,32386fcf9fb30375,15,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,6,36a4d17901b03d45,19,9,False
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,7,3a06d95fdf379816,10,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,8,3c0d7a12c8c88472,27,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,9,531bf7a7ee88f707,29,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,10,56f8882bd06575e0,2,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,11,5f11cf7a5e9e864a,28,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,12,5f13962e564d0d52,13,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,13,632220d24507015a,1,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,14,69b748f6eb971312,18,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,15,70be44b69fb2f4ff,8,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,16,71729ab9c7569f1c,17,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,17,79e12393ae798c89,6,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,18,81dea2dc73f99d91,30,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,19,983982d4bd6a6054,32,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,20,a0b9d67c00beeed2,21,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,21,adef48d62993c490,14,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,22,ea568321af4d7ba2,34,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,23,f37fb82e6c7c602f,37,8,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,24,fb4d8560e355af7e,11,8,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,0,06f95fe563212fba,30,8,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,1,0ffa405d9cace672,32,28,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,2,11628957a40ead2f,8,8,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,3,16f25622c221fa4c,36,12,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,4,208a71d158c92f4e,37,12,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,5,301e8f57605f360a,27,8,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,6,342e487f437ad89a,6,8,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,7,39102f3b3f789ba6,19,4,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,8,4256a770bc409d70,18,8,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,9,4ae9cc8453c6eec8,17,8,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,10,4d93146011879ad3,13,8,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,11,589afb1182c4df73,14,8,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,12,782abfe913b39a78,12,8,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,13,815fd216217c1154,1,8,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,14,8e954e66e20c6ba3,29,8,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,15,9515ea81d3b7d5f0,31,16,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,16,975981eecffd896f,33,8,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,17,99b98c71c8ac6cd8,10,8,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,18,b4a28e4583d9d910,34,10,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,19,bf730d2c56f61535,35,14,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,20,c14fda0522180ac6,26,2,False
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,21,d7eb958cdac4d365,2,8,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,22,dc7be2ac3c7daaf6,21,8,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,23,dcef5de556c4238a,15,8,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,24,e41dccd543530b6f,28,8,True
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,25,f08c6262c07aaaf7,11,8,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,0,0def5b6fa7a8c943,10,12,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,1,164460ea4b39a74c,15,20,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,2,2385c7af67eeea4e,34,8,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,3,3a772c253f77d4b7,30,9,False
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,4,3d53a4f071f870cb,35,8,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,5,4556c580e92894d6,33,22,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,6,55515d4fbe62f3d7,28,14,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,7,57c9e6d18d1e8441,2,24,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,8,6751bda596ab6aa3,11,14,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,9,680d9cdf96eaadf7,36,14,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,10,68f273f5934bd5d6,21,20,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,11,842bcbbca90674ae,13,8,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,12,870b797b2c22b194,12,8,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,13,90b4dd7e59f67c16,37,10,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,14,9c8fbc4acb8cacca,31,14,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,15,9fc7e8e2d9d6bcc3,1,16,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,16,a283ac338d10b499,19,10,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,17,caa6d658732cb9af,29,10,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,18,d98e0f6e768e3029,32,14,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,19,df9f72a9643f2a2e,18,10,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,20,e6cf4672ca0a98e0,6,20,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,21,ea3d5e0fe3227ffd,17,22,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,22,ebf6a238abbded76,14,8,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,23,f3dddcec6bd52333,8,8,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,24,f89be7fd70fc65db,27,16,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,0,012915d009824af0,13,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,1,03dae7081bc7d6bb,12,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,2,087627a67194bafe,8,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,3,0b86a50130fd298a,34,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,4,25e8f7f37f87cc75,17,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,5,28388a75252778c7,29,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,6,28e01bd0877270ca,33,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,7,403ee2ee4d1242bd,31,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,8,405e6e45af7f5c6b,10,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,9,5b7f902df4c57cd4,11,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,10,61f905607ceffa7f,1,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,11,63f4a9a7ba3739c1,36,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,12,85ba1d16d74efa67,14,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,13,9255dadcdf79c909,6,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,14,9419e8b1ad3cbd83,19,10,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,15,94f15108f5d9ac14,35,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,16,9b8003c65abc4837,2,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,17,aa829dfff6bee382,30,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,18,add755f9c7c57766,21,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,19,b09742748a808617,28,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,20,b1c252a830c50fb3,15,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,21,b6dc5d3075742a91,37,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,22,ba630f16a9639561,32,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,23,ed042c9ccaa850e3,18,8,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,24,fd7793b6709c8db9,27,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,0,0054e620b22551b8,15,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,1,15f4bf968e467bdc,34,10,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,2,1c10cbd1c1cbbd74,12,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,3,1dd5b2305fbffcff,18,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,4,2ab3a85613189faa,11,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,5,3bcf5dc561e2d916,29,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,6,3e20ca93bd05958e,8,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,7,454f4a7ca0ed8cda,28,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,8,47a780e27988de5d,21,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,9,5bad87d19a0b5760,2,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,10,62a32cfa3607ea53,37,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,6d17201775811123,30,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,734b8610ce382901,19,10,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,13,7485c5f92ef686bc,14,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,14,7b099f9e593d3204,17,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,15,7c4d53d444805ad4,27,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,16,a05c820a5012751c,10,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,17,a135a4aaf615d5db,13,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,18,aa6b631e83349cba,6,16,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,19,b106f4f47297f77d,35,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,20,d15abea6c32062e1,31,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,21,d933c38ad0b2b104,1,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,22,ed8e2934ebcee5bb,32,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,23,f13bd8e8570762ef,36,8,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,24,fb4210e33d7c2093,33,8,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,0,0309b9293bdaeefba16c,18,8,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,1,13de41d9ab1a6f93dc75,11,8,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,2,1b0b4076d43ab5586a3f,36,8,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,3,225002de699658941ca0,35,8,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,4,2425c99671ebf414b359,30,8,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,5,2669e20e43502bcf1419,28,8,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,6,40b1ddacfbaf05a362ac,17,8,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,7,68b9de98f158c481d82a,29,8,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,8,6f501a02450b80edfacb,8,8,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,9,7392408a228d29c44684,27,8,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,10,73e2d1fca7e2ec1b2b59,37,8,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,11,75727d4b2511f36fa2ce,13,8,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,12,775744097a41d254df7f,15,8,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,13,8775b9adcf68f1324409,12,8,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,14,8cc976464d74ba775b9e,1,10,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,15,9a0a83ba9247dbf61861,32,10,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,16,a9bf98b8cc8fbfa40f5c,33,8,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,17,bce7044b348685668b71,31,8,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,18,bdf544ff5d0a4bfacc09,34,8,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,19,c214f6ddad6c484d9ead,10,8,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,20,d4f265a1a24e286d2575,6,8,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,21,fcdfb6cd62ff1d9b2b4a,2,8,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,22,fedad1bada042d84e572,14,8,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,0,0284f20459ae4153,2,24,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,1,1863472107c00fbd,36,16,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,2,3266c87d109f70bf,35,18,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,3,352ec6e68a3da904,15,20,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,4,384c1de2ec90820f,21,20,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,5,3e9e6ac471e7da2a,31,18,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,6,4963262a77ca17d1,19,12,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,7,7f82401488af7306,26,1,False
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,8,886e3f4cfcd0e0b8,14,20,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,9,9589363fea90baba,30,18,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,10,98e8fe358da56c8f,27,24,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,11,9cab10e73212c27f,33,26,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,12,a819fde1949e375b,29,12,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,13,abff623d76a69986,37,12,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,14,b33e480dcb1ae10b,1,16,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,15,b49af842e8a9a5d6,13,20,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,16,bdf5345d612260f9,8,20,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,17,bf2aab73a5aed79f,28,20,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,18,c9a58758edb18890,12,20,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,19,d5f398bdf9e24194,34,12,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,20,dd6888e3ad2e47c0,10,20,True
