split,image_id,image_path,model_pair_count,adopted_pair_count,mp3d_pair_count,no_occ_pair_count,model_vs_adopted_topology_mismatch,model_vs_mp3d_topology_mismatch,model_vs_no_occ_topology_mismatch,adopted_vs_mp3d_topology_mismatch,adopted_vs_no_occ_topology_mismatch,mp3d_vs_no_occ_topology_mismatch,adopted_difference,adopted_boundary_rmse_px,mp3d_difference,no_occ_difference,adopted_mismatch_resolved_by_mp3d_count,adopted_mismatch_resolved_by_no_occ_count
test,uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,4,4,4,4,False,False,False,False,False,False,0.025924362654060396,4.508562088012695,0.025924362654060396,0.025307260210330695,False,False
test,uNb9QFRL6hY_dcbe971afee14c57beb3c76980ead77a,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_dcbe971afee14c57beb3c76980ead77a.png,4,4,4,4,False,False,False,False,False,False,0.013873876049976142,3.320413112640381,0.013873876049976142,0.013215832422278417,False,False
test,uNb9QFRL6hY_ddd25dd6cdec45f1a5222ed50c061b9b,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_ddd25dd6cdec45f1a5222ed50c061b9b.png,4,4,4,4,False,False,False,False,False,False,0.050027881551081066,13.92236614227295,0.050027881551081066,0.05082592855616952,False,False
test,uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1.png,4,4,4,4,False,False,False,False,False,False,0.07979668536845397,13.022099494934082,0.07979668536845397,0.08039073221926218,False,False
test,uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1.png,8,4,4,4,True,True,True,False,False,False,0.15633014001473844,36.286407470703125,0.15633014001473844,0.15655153091068175,False,False
test,uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae.png,4,4,4,4,False,False,False,False,False,False,0.04146756072846469,6.425515651702881,0.04146756072846469,0.04041091720217638,False,False
test,uNb9QFRL6hY_e8fcf8c5bd324655a25186117151ccbd,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_e8fcf8c5bd324655a25186117151ccbd.png,4,6,6,6,True,True,True,False,False,False,0.05684694414444347,8.764970779418945,0.05684694414444347,0.05697511323505766,False,False
test,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f.png,4,4,4,4,False,False,False,False,False,False,0.024533473944244433,4.819096088409424,0.024533473944244433,0.024922928083057183,False,False
test,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14.png,8,8,8,8,False,False,False,False,False,False,0.11506936838262138,34.30052185058594,0.11506936838262138,0.1364792430126347,False,False
test,uNb9QFRL6hY_f8acfc899a4c49ddad71fdfcfd899b2f,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_f8acfc899a4c49ddad71fdfcfd899b2f.png,4,8,8,8,True,True,True,False,False,False,0.07477245254925191,22.029085159301758,0.07477245254925191,0.07523059761465911,False,False
test,uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc.png,6,8,8,8,True,True,True,False,False,False,0.11904567199574767,31.995433807373047,0.11904567199574767,0.11893211825722749,False,False
test,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269.png,4,6,6,5,True,True,True,False,True,True,0.09058007439428972,13.733935356140137,0.09058007439428972,0.06851463736967867,False,False
test,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32.png,4,4,4,4,False,False,False,False,False,False,0.10199358064474884,12.920954704284668,0.10199358064474884,0.1033358270510828,False,False
test,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14.png,10,14,14,14,True,True,True,False,False,False,0.1357918190918611,31.86968231201172,0.1357918190918611,0.18577719066490528,False,False
test,wc2JMjhGNzB_026ce91a981c4de3bb9fd2daeb99ec2b,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_026ce91a981c4de3bb9fd2daeb99ec2b.png,4,4,4,4,False,False,False,False,False,False,0.01721696613823276,2.9027669429779053,0.01721696613823276,0.015521704960473448,False,False
test,wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35.png,4,8,8,8,True,True,True,False,False,False,0.08636489721277618,19.866628646850586,0.08636489721277618,0.08376254146150519,False,False
test,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee.png,4,8,8,8,True,True,True,False,False,False,0.06828739659718963,10.588428497314453,0.06828739659718963,0.07009787304632564,False,False
test,wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde.png,4,4,4,4,False,False,False,False,False,False,0.011415736018397404,1.8853611946105957,0.011415736018397404,0.01121548008377593,False,False
test,wc2JMjhGNzB_074ac1d681e3415081b89cf582e1e995,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_074ac1d681e3415081b89cf582e1e995.png,4,4,4,4,False,False,False,False,False,False,0.021946091362603504,3.0095412731170654,0.021946091362603504,0.021149043553300828,False,False
test,wc2JMjhGNzB_07fb6ea1434a451aa8dc27539ede0991,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_07fb6ea1434a451aa8dc27539ede0991.png,4,4,4,4,False,False,False,False,False,False,0.04886018911103618,10.978426933288574,0.04886018911103618,0.04971694133578164,False,False
test,wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942.png,4,4,4,4,False,False,False,False,False,False,0.17215725912690238,31.143386840820312,0.17215725912690238,0.17070623850398525,False,False
test,wc2JMjhGNzB_0bef60c301e646c7a2acadfa12e7cdff,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_0bef60c301e646c7a2acadfa12e7cdff.png,4,4,4,4,False,False,False,False,False,False,0.02306211505134248,3.993062973022461,0.02306211505134248,0.023930335600754638,False,False
test,wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f.png,4,4,4,4,False,False,False,False,False,False,0.07900973267510658,12.660248756408691,0.07900973267510658,0.07858096724572183,False,False
test,wc2JMjhGNzB_12757e972ea64bbfbeb14f7cf5ccaf8b,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_12757e972ea64bbfbeb14f7cf5ccaf8b.png,6,6,6,6,False,False,False,False,False,False,0.037177251662113164,7.115682125091553,0.037177251662113164,0.03202568061610955,False,False
test,wc2JMjhGNzB_1aff3784945741cb892fe1f389a90383,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_1aff3784945741cb892fe1f389a90383.png,6,4,4,4,True,True,True,False,False,False,0.04548225630494773,5.397840976715088,0.04548225630494773,0.04718265857058168,False,False
test,wc2JMjhGNzB_1be9e528556447d0897d382ddd408766,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_1be9e528556447d0897d382ddd408766.png,4,4,4,4,False,False,False,False,False,False,0.024870563576355753,5.2551589012146,0.024870563576355753,0.024535874778832678,False,False
test,wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9.png,4,4,4,4,False,False,False,False,False,False,0.0670995365136785,15.9195556640625,0.0670995365136785,0.06693574324157159,False,False
test,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.png,4,4,4,4,False,False,False,False,False,False,0.1946369343202473,47.26530075073242,0.27632467154114526,0.276600353700718,False,False
test,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31.png,4,4,4,4,False,False,False,False,False,False,0.014571740266407507,2.8098437786102295,0.014571740266407507,0.015529713396209122,False,False
test,wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607.png,4,4,4,4,False,False,False,False,False,False,0.017747591302540444,2.2768728733062744,0.017747591302540444,0.016619345831403565,False,False
test,wc2JMjhGNzB_2880c0784aa0462a8070b30416752de6,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_2880c0784aa0462a8070b30416752de6.png,4,4,4,4,False,False,False,False,False,False,0.056536618754277845,7.080755710601807,0.056536618754277845,0.05420320908909704,False,False
test,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c.png,4,4,4,4,False,False,False,False,False,False,0.04833864464471327,5.99139404296875,0.04833864464471327,0.04755814882903042,False,False
test,wc2JMjhGNzB_36f4749077674307bce31998171e96ef,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_36f4749077674307bce31998171e96ef.png,8,6,6,6,True,True,True,False,False,False,0.2604281324022789,63.1868782043457,0.2604281324022789,0.2601984661577339,False,False
test,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3.png,4,4,4,4,False,False,False,False,False,False,0.026199917954327856,6.091114044189453,0.026199917954327856,0.02619280587353834,False,False
test,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2.png,4,4,4,4,False,False,False,False,False,False,0.040434622929673814,7.136577606201172,0.040434622929673814,0.0403846842651957,False,False
test,wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66.png,4,8,8,8,True,True,True,False,False,False,0.06494966401039193,11.231009483337402,0.06494966401039193,0.0644504986378065,False,False
test,wc2JMjhGNzB_40ea4145b9e946aab5d56de3ce179c8e,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_40ea4145b9e946aab5d56de3ce179c8e.png,6,8,4,4,True,True,True,True,True,False,0.03990965296786175,5.049963474273682,0.09730694166221154,0.09589986328578426,False,False
test,wc2JMjhGNzB_431023d1f9fd40048ceee9214fd8464a,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_431023d1f9fd40048ceee9214fd8464a.png,6,4,4,4,True,True,True,False,False,False,0.045779469445540455,3.824674129486084,0.045779469445540455,0.04332608518703707,False,False
test,wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d.png,4,8,8,8,True,True,True,False,False,False,0.12288038336440332,22.862300872802734,0.12288038336440332,0.11820992859953894,False,False
test,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd.png,12,8,6,6,True,True,True,True,True,False,0.22435263817346518,74.61034393310547,0.29838189282612415,0.3220438703501185,False,False
test,wc2JMjhGNzB_48a93a3b61354385b30974c248c11ef2,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_48a93a3b61354385b30974c248c11ef2.png,6,4,4,4,True,True,True,False,False,False,0.1441267008024687,23.976076126098633,0.1441267008024687,0.14345081297120543,False,False
test,wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd.png,4,8,8,8,True,True,True,False,False,False,0.21944532967257457,60.233802795410156,0.21944532967257457,0.21316046342096262,False,False
test,wc2JMjhGNzB_52ed6a0219e84a0bb6db8037ae700366,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_52ed6a0219e84a0bb6db8037ae700366.png,4,8,8,7,True,True,True,False,True,True,0.06593358894595969,9.072635650634766,0.06593358894595969,0.05348614397491547,False,False
test,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d.png,6,4,4,4,True,True,True,False,False,False,0.04469816503038804,4.860814094543457,0.04469816503038804,0.04358625929659987,False,False
test,wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515.png,6,4,4,4,True,True,True,False,False,False,0.12604112815210522,14.913969039916992,0.12604112815210522,0.12686036744276208,False,False
test,wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07.png,6,4,4,4,True,True,True,False,False,False,0.08684509689247533,16.915559768676758,0.08684509689247533,0.08714933315813678,False,False
test,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb.png,8,4,4,4,True,True,True,False,False,False,0.1082543212010838,43.65815734863281,0.1082543212010838,0.1090950781398895,False,False
test,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573.png,6,10,10,10,True,True,True,False,False,False,0.12359532652182925,15.265655517578125,0.12359532652182925,0.05965248323984129,False,False
test,wc2JMjhGNzB_6888c169680241f19a903ee49dac3655,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_6888c169680241f19a903ee49dac3655.png,4,4,4,4,False,False,False,False,False,False,0.040578981641209655,6.547964096069336,0.040578981641209655,0.040646041908199426,False,False
test,wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b.png,4,4,4,4,False,False,False,False,False,False,0.03178071307974972,5.696363925933838,0.03178071307974972,0.03319247385443469,False,False
test,wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be.png,4,6,6,6,True,True,True,False,False,False,0.14124281578151332,35.74164962768555,0.14124281578151332,0.1404332801356325,False,False
test,wc2JMjhGNzB_72cf693eb66c4a8a8062080763f50a09,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_72cf693eb66c4a8a8062080763f50a09.png,4,4,4,4,False,False,False,False,False,False,0.03433673058330644,5.278507232666016,0.03433673058330644,0.034874710677266774,False,False
test,wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623.png,4,4,4,4,False,False,False,False,False,False,0.01448992162443452,2.7457199096679688,0.01448992162443452,0.013306708586480864,False,False
test,wc2JMjhGNzB_77962388887942148ee65c2892600e02,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_77962388887942148ee65c2892600e02.png,4,4,4,4,False,False,False,False,False,False,0.007999419630982052,1.2713481187820435,0.007999419630982052,0.007123512912273866,False,False
test,wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed.png,6,4,4,4,True,True,True,False,False,False,0.17303970560199655,31.22530746459961,0.17303970560199655,0.1728743394350073,False,False
test,wc2JMjhGNzB_7d90b6268a79425cb15a26ef91d68c96,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_7d90b6268a79425cb15a26ef91d68c96.png,4,4,4,4,False,False,False,False,False,False,0.08778729285704112,20.144332885742188,0.08778729285704112,0.08746585173866739,False,False
test,wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41.png,4,4,4,4,False,False,False,False,False,False,0.060261719261490154,10.683783531188965,0.060261719261490154,0.05924930669626949,False,False
test,wc2JMjhGNzB_872459df29ef4f158108fbfcb3225090,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_872459df29ef4f158108fbfcb3225090.png,4,4,4,4,False,False,False,False,False,False,0.08593451742505498,11.884446144104004,0.08593451742505498,0.08650627931608412,False,False
test,wc2JMjhGNzB_8e093e32e55c4a5dbf453b5e2bf2b24c,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_8e093e32e55c4a5dbf453b5e2bf2b24c.png,4,4,4,4,False,False,False,False,False,False,0.01545310682758494,2.871263027191162,0.01545310682758494,0.014526019422108738,False,False
test,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7.png,6,6,6,6,False,False,False,False,False,False,0.022778456683475445,4.151850700378418,0.022778456683475445,0.025717720068207828,False,False
test,wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9.png,4,4,4,4,False,False,False,False,False,False,0.041269942616343536,3.961564064025879,0.041269942616343536,0.04122617347386559,False,False
test,wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730.png,4,4,4,4,False,False,False,False,False,False,0.034042680873621056,7.654614448547363,0.034042680873621056,0.033772089254092696,False,False
test,wc2JMjhGNzB_9d8a625f48194382a0bfb748b1126069,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_9d8a625f48194382a0bfb748b1126069.png,4,4,4,4,False,False,False,False,False,False,0.047647630823899445,8.748842239379883,0.047647630823899445,0.04747956157937072,False,False
test,wc2JMjhGNzB_a4188bbbe166473bb2ecf35bdcbec1f9,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_a4188bbbe166473bb2ecf35bdcbec1f9.png,4,4,4,4,False,False,False,False,False,False,0.013622152746761929,3.317445993423462,0.013622152746761929,0.013870097046036811,False,False
test,wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257.png,8,8,8,8,False,False,False,False,False,False,0.09928058950883967,21.04277229309082,0.09928058950883967,0.10319918437951481,False,False
test,wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78.png,4,4,4,4,False,False,False,False,False,False,0.014973122115979232,2.787449359893799,0.014973122115979232,0.014441534566575709,False,False
test,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6.png,14,8,8,8,True,True,True,False,False,False,0.22884028039267146,61.54782485961914,0.22884028039267146,0.22836397660106955,False,False
test,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc.png,4,8,8,8,True,True,True,False,False,False,0.033270960961730656,4.962324142456055,0.033270960961730656,0.03361699675355856,False,False
test,wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9.png,4,4,4,4,False,False,False,False,False,False,0.022146713966177956,2.643568754196167,0.022146713966177956,0.020230822420712724,False,False
test,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b.png,8,4,4,4,True,True,True,False,False,False,0.14887458369655115,33.91582107543945,0.14887458369655115,0.14747694886839902,False,False
test,wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940.png,4,4,4,4,False,False,False,False,False,False,0.029733929105665968,5.414691925048828,0.029733929105665968,0.030507951360919883,False,False
test,wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334.png,6,6,6,6,False,False,False,False,False,False,0.018198128473932318,5.011973857879639,0.018198128473932318,0.019063960254701806,False,False
test,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.png,8,4,4,4,True,True,True,False,False,False,0.0701579975146458,22.241199493408203,0.0701579975146458,0.06976158170188018,False,False
test,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.png,6,4,4,4,True,True,True,False,False,False,0.04163990689297792,12.692300796508789,0.04163990689297792,0.041380598916311406,False,False
test,wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c.png,4,6,6,6,True,True,True,False,False,False,0.09780411638678832,18.609176635742188,0.09780411638678832,0.05071162818165709,False,False
test,wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9.png,6,4,4,4,True,True,True,False,False,False,0.16059406902732265,34.708560943603516,0.16059406902732265,0.16022579478793963,False,False
test,wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4.png,6,4,4,4,True,True,True,False,False,False,0.20894121406388866,44.94375228881836,0.20894121406388866,0.21028399075169912,False,False
test,wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635.png,4,4,4,4,False,False,False,False,False,False,0.028134195918783966,4.5645060539245605,0.028134195918783966,0.027227273757964632,False,False
test,wc2JMjhGNzB_eae0ac9f6c5b4764a91c789f14a8c2eb,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_eae0ac9f6c5b4764a91c789f14a8c2eb.png,4,4,4,4,False,False,False,False,False,False,0.048796706950466895,6.314127445220947,0.048796706950466895,0.04863462468668922,False,False
test,wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05.png,4,4,4,4,False,False,False,False,False,False,0.012904035463951025,2.746659994125366,0.012904035463951025,0.012300636265274223,False,False
test,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f.png,6,4,4,4,True,True,True,False,False,False,0.3301486425211132,85.72335052490234,0.3301486425211132,0.3296677585400094,False,False
test,wc2JMjhGNzB_f741f370a16a403a8c758ff77be85a9c,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_f741f370a16a403a8c758ff77be85a9c.png,4,4,4,4,False,False,False,False,False,False,0.0247376027573305,5.165339946746826,0.0247376027573305,0.024478411810307077,False,False
test,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,D:/Work/HOHONET/data/mp3d_layout/test/img/x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76.png,8,6,6,6,True,True,True,False,False,False,0.06528016430612182,12.632895469665527,0.06528016430612182,0.07067193117098192,False,False
test,x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077,D:/Work/HOHONET/data/mp3d_layout/test/img/x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077.png,6,6,6,6,False,False,False,False,False,False,0.05235807257457614,8.96666431427002,0.05235807257457614,0.052233355600089015,False,False
test,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,D:/Work/HOHONET/data/mp3d_layout/test/img/x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6.png,4,8,8,8,True,True,True,False,False,False,0.05881249040358949,9.068846702575684,0.05881249040358949,0.0597588965141117,False,False
test,x8F5xyUWy9e_46b120dde4004bf9ada90cf967c0585b,D:/Work/HOHONET/data/mp3d_layout/test/img/x8F5xyUWy9e_46b120dde4004bf9ada90cf967c0585b.png,4,4,4,4,False,False,False,False,False,False,0.03450462709265889,4.952327251434326,0.03450462709265889,0.03323283329942228,False,False
test,x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151,D:/Work/HOHONET/data/mp3d_layout/test/img/x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151.png,4,6,6,6,True,True,True,False,False,False,0.1424729393281764,31.125505447387695,0.1424729393281764,0.15577498634625886,False,False
