image_id,building_id,machine_id,history_layer,pool,review_id,human_scope_raw,human_prelabel_verdict_raw,human_notes_raw,dense42,old214_registry,original_status,original_reason,gt_status,gt_reason,gt_source_type,gt_point_count,hohonet_txt_status,hohonet_txt_reason,hohonet_point_count,hohonet_json_status,hohonet_json_reason,bi_manifest_status,bi_extended_status,bi_extended_reason,bi_enclosed_status,bi_enclosed_reason,bi_split,model_asset_issue_codes,asset_overall_status,image_path,gt_path,hohonet_txt_path,hohonet_json_path,bi_extended_corner_count,bi_extended_corner_path,bi_extended_floor_path,bi_enclosed_corner_count,bi_enclosed_corner_path,bi_enclosed_floor_path
wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78,wc2JMjhGNzB,M276,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78.png,data/mp3d_layout/test/label_cor/wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78.txt,output/layout_json/wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78.txt
wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9,wc2JMjhGNzB,M277,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9.png,data/mp3d_layout/test/label_cor/wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9.txt,output/layout_json/wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9.txt
wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940,wc2JMjhGNzB,M278,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940.png,data/mp3d_layout/test/label_cor/wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940.txt,output/layout_json/wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940.txt
wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334,wc2JMjhGNzB,M279,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,12,valid,ok,12,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334.png,data/mp3d_layout/test/label_cor/wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334.txt,output/layout_json/wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334.json,6,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334.txt,6,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334.txt
wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c,wc2JMjhGNzB,M280,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,12,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c.png,data/mp3d_layout/test/label_cor/wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c.txt,output/layout_json/wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c.txt
wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9,wc2JMjhGNzB,M281,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,12,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9.png,data/mp3d_layout/test/label_cor/wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9.txt,output/layout_json/wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9.txt
wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4,wc2JMjhGNzB,M282,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,12,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4.png,data/mp3d_layout/test/label_cor/wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4.txt,output/layout_json/wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4.json,6,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4.txt,6,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4.txt
wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635,wc2JMjhGNzB,M283,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635.png,data/mp3d_layout/test/label_cor/wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635.txt,output/layout_json/wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635.txt
wc2JMjhGNzB_eae0ac9f6c5b4764a91c789f14a8c2eb,wc2JMjhGNzB,M284,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/wc2JMjhGNzB_eae0ac9f6c5b4764a91c789f14a8c2eb.png,data/mp3d_layout/test/label_cor/wc2JMjhGNzB_eae0ac9f6c5b4764a91c789f14a8c2eb.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_eae0ac9f6c5b4764a91c789f14a8c2eb.txt,output/layout_json/wc2JMjhGNzB_eae0ac9f6c5b4764a91c789f14a8c2eb.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/wc2JMjhGNzB_eae0ac9f6c5b4764a91c789f14a8c2eb.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/wc2JMjhGNzB_eae0ac9f6c5b4764a91c789f14a8c2eb.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/wc2JMjhGNzB_eae0ac9f6c5b4764a91c789f14a8c2eb.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/wc2JMjhGNzB_eae0ac9f6c5b4764a91c789f14a8c2eb.txt
wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05,wc2JMjhGNzB,M285,no_existing_annotation_record,candidate_remaining_136,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05.png,data/mp3d_layout/test/label_cor/wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05.txt,output/layout_json/wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05.txt
wc2JMjhGNzB_f741f370a16a403a8c758ff77be85a9c,wc2JMjhGNzB,M286,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/wc2JMjhGNzB_f741f370a16a403a8c758ff77be85a9c.png,data/mp3d_layout/test/label_cor/wc2JMjhGNzB_f741f370a16a403a8c758ff77be85a9c.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_f741f370a16a403a8c758ff77be85a9c.txt,output/layout_json/wc2JMjhGNzB_f741f370a16a403a8c758ff77be85a9c.json,8,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/wc2JMjhGNzB_f741f370a16a403a8c758ff77be85a9c.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/wc2JMjhGNzB_f741f370a16a403a8c758ff77be85a9c.txt,6,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/wc2JMjhGNzB_f741f370a16a403a8c758ff77be85a9c.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/wc2JMjhGNzB_f741f370a16a403a8c758ff77be85a9c.txt
x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077,x8F5xyUWy9e,M287,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,12,valid,ok,12,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077.png,data/mp3d_layout/test/label_cor/x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077.txt,output/layout_json/x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077.json,6,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077.txt,6,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077.txt
x8F5xyUWy9e_46b120dde4004bf9ada90cf967c0585b,x8F5xyUWy9e,M288,no_existing_annotation_record,human_reviewed_30,P30-012,in_scope,,"但是两个好像都标错了,全都忽略了左右两边墙,他们都不是一个平面,有凸出的 ",false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/x8F5xyUWy9e_46b120dde4004bf9ada90cf967c0585b.png,data/mp3d_layout/test/label_cor/x8F5xyUWy9e_46b120dde4004bf9ada90cf967c0585b.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/x8F5xyUWy9e_46b120dde4004bf9ada90cf967c0585b.txt,output/layout_json/x8F5xyUWy9e_46b120dde4004bf9ada90cf967c0585b.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/x8F5xyUWy9e_46b120dde4004bf9ada90cf967c0585b.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/x8F5xyUWy9e_46b120dde4004bf9ada90cf967c0585b.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/x8F5xyUWy9e_46b120dde4004bf9ada90cf967c0585b.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/x8F5xyUWy9e_46b120dde4004bf9ada90cf967c0585b.txt
x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151,x8F5xyUWy9e,M289,no_existing_annotation_record,candidate_remaining_136,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,12,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151.png,data/mp3d_layout/test/label_cor/x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151.txt,output/layout_json/x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151.txt
x8F5xyUWy9e_61dabfb7fecf4f328ad300a6f4b96037,x8F5xyUWy9e,M290,no_existing_annotation_record,human_reviewed_30,P30-023,in_scope,material_geometry_issue,"gt是错的,忽略了墙角的凸起,但是模型的其他corner标的错位了",false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,12,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/x8F5xyUWy9e_61dabfb7fecf4f328ad300a6f4b96037.png,data/mp3d_layout/test/label_cor/x8F5xyUWy9e_61dabfb7fecf4f328ad300a6f4b96037.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/x8F5xyUWy9e_61dabfb7fecf4f328ad300a6f4b96037.txt,output/layout_json/x8F5xyUWy9e_61dabfb7fecf4f328ad300a6f4b96037.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/x8F5xyUWy9e_61dabfb7fecf4f328ad300a6f4b96037.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/x8F5xyUWy9e_61dabfb7fecf4f328ad300a6f4b96037.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/x8F5xyUWy9e_61dabfb7fecf4f328ad300a6f4b96037.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/x8F5xyUWy9e_61dabfb7fecf4f328ad300a6f4b96037.txt
x8F5xyUWy9e_9077f8ffceb943808934837db41e5616,x8F5xyUWy9e,M291,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,12,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/x8F5xyUWy9e_9077f8ffceb943808934837db41e5616.png,data/mp3d_layout/test/label_cor/x8F5xyUWy9e_9077f8ffceb943808934837db41e5616.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/x8F5xyUWy9e_9077f8ffceb943808934837db41e5616.txt,output/layout_json/x8F5xyUWy9e_9077f8ffceb943808934837db41e5616.json,6,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/x8F5xyUWy9e_9077f8ffceb943808934837db41e5616.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/x8F5xyUWy9e_9077f8ffceb943808934837db41e5616.txt,6,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/x8F5xyUWy9e_9077f8ffceb943808934837db41e5616.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/x8F5xyUWy9e_9077f8ffceb943808934837db41e5616.txt
x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7,x8F5xyUWy9e,M292,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7.png,data/mp3d_layout/test/label_cor/x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7.txt,output/layout_json/x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7.txt
x8F5xyUWy9e_c66bbecc057b41a8bb2eaa76c6f072a2,x8F5xyUWy9e,M293,no_existing_annotation_record,candidate_remaining_136,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,12,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/x8F5xyUWy9e_c66bbecc057b41a8bb2eaa76c6f072a2.png,data/mp3d_layout/test/label_cor/x8F5xyUWy9e_c66bbecc057b41a8bb2eaa76c6f072a2.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/x8F5xyUWy9e_c66bbecc057b41a8bb2eaa76c6f072a2.txt,output/layout_json/x8F5xyUWy9e_c66bbecc057b41a8bb2eaa76c6f072a2.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/x8F5xyUWy9e_c66bbecc057b41a8bb2eaa76c6f072a2.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/x8F5xyUWy9e_c66bbecc057b41a8bb2eaa76c6f072a2.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/x8F5xyUWy9e_c66bbecc057b41a8bb2eaa76c6f072a2.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/x8F5xyUWy9e_c66bbecc057b41a8bb2eaa76c6f072a2.txt
