image_id,condition,building,n_observed,n_valid,n_excluded,total_clusters,supported_clusters,singletons,singleton_share,supported_share,largest_share,point_count_disagreement,within_cluster_median,sizes_descending,min_supported_loo_jaccard,max_cross_compatible_share,weakly_separated_supported_pair,min_sub80_jaccard,review_draft_grade,review_draft_reason,full_p_by_8,core10_p_by_19,full_tail_no_gate,core_tail_10,late_quarter_new,late_half_new,late_quarter_structure,late_quarter_repartition,half_tv_all,half_tv_core,grade_v1,status_v1,cut,doubletons,effective_modes_simpson,entropy_bits,good_turing_missing_mass_proxy,chao_coverage_proxy,isolated_singletons,assignment_singletons_with_compatible_peer,supported_point_counts,source_split,scene_category,scene_source,main_space_raw,main_space_safe,main_space_source,main_space_basis,main_space_human,main_space_human_source,fine_human,fine_ai,doorway,room_id,room_status,floor_boundary,ceiling_boundary,corner_occlusion,connected_space,reflection_glass,low_contrast,floor_boundary_recheck,ceiling_boundary_recheck,corner_occlusion_recheck,connected_space_recheck,reflection_glass_recheck,low_contrast_recheck,resolution_rechecked,main_sleep,main_bathroom,main_kitchen,main_dining,main_living,main_work,main_circulation,main_storage,main_special,main_empty,position_entrance,position_window,position_edge,position_stair_landing,position_shower_interior,position_bath_tub,position_washing,position_mirrored,position_glass,position_fireplace,position_empty,position_shared_focus,main_semantic_key,main_function_primary,main_function_primary_source,review_status,reviewed_grade,full_requested8_exceeds_n,core_requested19_exceeds_n
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,q9vSo1VnCiC,5,5,0,3,1,2,0.4,0.6,0.6,0.4,0.0566005613784,3;1;1,1,0,False,,,short_horizon_or_unconfirmed_multi_pattern,0.34,0.74,0,0.21,0.4025,0.431666666667,0.1825,0,0.3655,0.12,,limited_horizon_or_order_sensitive,,,,,,,,,,test,卫浴,早期争议复核导出.user_type,长台盆与浴缸分区,长台盆与浴缸分区,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,overlap_with_pending_or_unsupported,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,manual,q9vSo1VnCiC,5,3,2,3,0,3,1,0,0.333333333333,1,,1;1;1,,0,False,,,too_few_valid_people,,,,,,,,,,,,invalid_response_evidence,,,,,,,,,,test,卫浴,早期争议复核导出.user_type,洗手间门口与前厅并呈,洗手间门口与前厅并呈,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴|通行,确认,supported_component:q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,q9vSo1VnCiC,5,5,0,1,1,0,0,1,1,0,0.0366647143508,5,1,0,False,1,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,1,1,0.295,0.32,0,0,0,0,0,0,simple,assigned_observed_early,,,,,,,,,,test,卧室,早期争议复核导出.user_type,床侧入口与书桌,床侧入口与书桌,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,overlap_with_pending_or_unsupported,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sleep+work,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,q9vSo1VnCiC,6,6,0,1,1,0,0,1,1,0,0.0410235926583,6,1,0,False,1,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,1,1,0.84,0.91,0,0,0,0,0,0,simple,assigned_observed_early,,,,,,,,,,test,卧室,早期争议复核导出.user_type,大床靠露台侧,大床靠露台侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,q9vSo1VnCiC,4,4,0,2,1,1,0.25,0.75,0.75,0.5,0.056516606274,3;1,1,0,False,1,,short_horizon_or_unconfirmed_multi_pattern,0.795,1,0,0.47,0.205,0.235,0.205,0,0.25,0,,limited_horizon_or_order_sensitive,,,,,,,,,,test,卧室,早期争议复核导出.user_type,大床靠露台侧,大床靠露台侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,q9vSo1VnCiC,24,24,0,17,5,12,0.5,0.5,0.166666666667,0.869565217391,0.0715907405979,4;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1,0.977272727273,0.5,False,0.89406779661,difficult_candidate,many_total_clusters_many_singletons_and_observed_late_change,0,0.05,0,0.245,0.425,0.48,0.0950000000001,0.000879074284175,0.353958333333,0.230922619048,difficult_candidate,assigned_observed_fragmentation_and_change,,,,,,,,,,test,通行与连接,早期争议复核导出.user_type,床区与室内入口凹区并呈；保留用户两区视点描述,床区与室内入口凹区并呈；保留用户两区视点描述,AI_new_spatial_review,new_original,,未有人工作答,,卧室|通行,疑似,supported_component:q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,overlap_with_pending_or_unsupported,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,q9vSo1VnCiC,24,24,0,4,3,1,0.0416666666667,0.958333333333,0.75,0.159420289855,0.0166002695116,18;3;2;1,0.916666666667,0.981481481481,True,0.697070082041,,cluster_recovery_under_80pct_subsets_insufficient;not_automatically_difficult,0,0.375,0.485,0.625,0.00916666666668,0.01875,0.00916666666668,0.0164784982296,0.10375,0.0873089591568,,order_sensitive_or_other_trajectory,,,,,,,,,,test,卧室,早期争议复核导出.user_type,床侧靠前室门,床侧靠前室门,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,overlap_with_pending_or_unsupported,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,q9vSo1VnCiC,5,5,0,2,1,1,0.2,0.8,0.8,0.4,0.0548308668382,4;1,1,0,False,1,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,0.8,1,0,0.485,0.18,0.203333333333,0.18,0,0.239,0,,limited_horizon_or_order_sensitive,,,,,,,,,,test,卧室,早期争议复核导出.user_type,床与露台推拉门,床与露台推拉门,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,overlap_with_pending_or_unsupported,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,q9vSo1VnCiC,5,3,2,1,1,0,0,1,1,0,0.0178172259405,3,1,0,False,,,too_few_valid_people,,,,,,,,,,,,invalid_response_evidence,,,,,,,,,,test,卧室,早期争议复核导出.user_type,床与露台推拉门,床与露台推拉门,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,overlap_with_pending_or_unsupported,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,q9vSo1VnCiC,24,24,0,2,2,0,0,1,0.916666666667,0,0.0393240211776,22;2,1,0.568181818182,True,0.967889908257,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,0,0.63,0.775,0.775,0,0,0,0.000968184349763,0.0329166666667,0.0329166666667,,stable_outside_three_tier_limits,,,,,,,,,,test,卫浴,早期争议复核导出.user_type,双盆长台中央,双盆长台中央,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,overlap_with_pending_or_unsupported,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,q9vSo1VnCiC,6,6,0,2,1,1,0.166666666667,0.833333333333,0.833333333333,0,0.0689807813785,5;1,1,0,False,1,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,0.845,1,0,0.795,0.14,0.158333333333,0,0,0.166666666667,0,,limited_horizon_or_order_sensitive,,,,,,,,,,test,厨房与用餐,后续41图亲审.current_classification.coarse_type,L形厨房为主，短走道与远处卧室可见,L形厨房为主，短走道与远处卧室可见,AI_new_spatial_review,new_original,L形厨房为主；短走道可见,后续41图亲审.current_classification.focus,厨房,卧室|厨房|通行,否,unresolved:q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kitchen,kitchen,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,q9vSo1VnCiC,5,5,0,2,1,1,0.2,0.8,0.8,0.4,0.0210876417382,4;1,1,0,False,1,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,0.83,1,0,0.57,0.2075,0.19,0.2075,0,0.243,0,,limited_horizon_or_order_sensitive,,,,,,,,,,test,卧室,早期争议复核导出.user_type,卧室为主要呈现空间,卧室为主要呈现空间,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,overlap_with_pending_or_unsupported,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,q9vSo1VnCiC,5,5,0,5,0,5,1,0,0.2,1,,1;1;1;1;1,,0,False,,,short_horizon_or_unconfirmed_multi_pattern,0,0,0,0,1,1,1,0,0.6,1,,limited_horizon_or_order_sensitive,,,,,,,,,,test,起居与休闲,早期争议复核导出.user_type,起居为主；餐桌次要可见,起居为主；餐桌次要可见,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用餐|起居休闲,否,supported_component:q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,q9vSo1VnCiC,24,24,0,4,2,2,0.0833333333333,0.916666666667,0.541666666667,0.163043478261,0.042959594601,13;9;1;1,0.973106060606,0.837606837607,True,0.845541438545,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,0,0.455,0.28,0.695,0.0925000000001,0.0816666666667,0.0925000000001,0.0339613196202,0.122708333333,0.081446969697,,order_sensitive_or_other_trajectory,,,,,,,,,,test,卫浴,早期争议复核导出.user_type,双盆洗漱区,双盆洗漱区,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,q9vSo1VnCiC,5,5,0,2,1,1,0.2,0.8,0.8,0.4,0.0396132353585,4;1,1,0,False,,,short_horizon_or_unconfirmed_multi_pattern,0.79,1,0,0.555,0.1925,0.185,0.1925,0,0.2445,0,,limited_horizon_or_order_sensitive,,,,,,,,,,test,卧室,早期争议复核导出.user_type,双床房靠窗侧,双床房靠窗侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,unresolved:q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,not_in_supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,rPc6DW4iMge,23,23,0,2,2,0,0,1,0.913043478261,0.166007905138,0.0212102660422,21;2,1,0,False,1,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,0,0.645,0.715,0.715,0.0108333333334,0.0225,0.0108333333334,0,0.0459090909091,0.0459090909091,,stable_outside_three_tier_limits,,,,,,,,,,test,卫浴,后续41图亲审.current_classification.coarse_type,内侧厕间,内侧厕间,AI_new_spatial_review,carried_visual_record,内侧厕间,后续41图亲审.current_classification.focus,如厕,卫浴,否,unresolved:rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,rPc6DW4iMge,5,5,0,3,2,1,0.2,0.8,0.4,0.8,0.0689065641553,2;2;1,1,0,False,1,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,0,0.195,0,0,0.2975,0.406666666666,0.2975,0,0.359,0.2875,,limited_horizon_or_order_sensitive,,,,,,,,,,test,卫浴,早期争议复核导出.user_type,淋浴与两侧洗手台,淋浴与两侧洗手台,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,rPc6DW4iMge,24,24,0,11,3,8,0.333333333333,0.666666666667,0.458333333333,0.760869565217,0.049070778639,11;3;2;1;1;1;1;1;1;1;1,0.986111111111,0,False,0.965391621129,difficult_candidate,many_total_clusters_many_singletons_and_observed_late_change,0,0.36,0.145,0.64,0.281666666667,0.316666666667,0.101666666667,0.000350810115785,0.26125,0.12686525974,difficult_candidate,assigned_observed_fragmentation_and_change,,,,,,,,,,test,卫浴,早期争议复核导出.user_type,近侧洗手台,近侧洗手台,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,rPc6DW4iMge,24,24,0,3,2,1,0.0416666666667,0.958333333333,0.833333333333,0.300724637681,0.0276600046382,20;3;1,1,0,False,1,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,0,0.905,0.83,0.98,0.0525000000001,0.0533333333333,0.0525000000001,0,0.0810416666667,0.0632954545455,,stable_outside_three_tier_limits,,,,,,,,,,test,卫浴,后续41图亲审.current_classification.coarse_type,磨砂门内厕间,磨砂门内厕间,AI_new_spatial_review,carried_visual_record,磨砂门内厕间,后续41图亲审.current_classification.focus,如厕,卫浴,否,unresolved:rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,rPc6DW4iMge,5,5,0,1,1,0,0,1,1,0,0.0258667891908,5,1,0,False,1,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,1,1,0.315,0.315,0,0,0,0,0,0,simple,assigned_observed_early,,,,,,,,,,test,通行与连接,早期争议复核导出.user_type,楼梯栏杆附近走道,楼梯栏杆附近走道,AI_new_spatial_review,carried_visual_record,,未有人工作答,,通行,否,supported_component:rPc6DW4iMge_2c16cbd610cf4e1b92b2830f51c07e32,supported_component,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,rPc6DW4iMge,23,23,0,3,2,1,0.0434782608696,0.95652173913,0.782608695652,0.0869565217391,0.0429578969865,18;4;1,1,0.763888888889,True,0.856961734782,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,0,0.745,0.72,0.84,0.0341666666667,0.03875,0.0341666666667,0.0182380245958,0.0936166007906,0.0695454545455,,stable_outside_three_tier_limits,,,,,,,,,,test,卧室,早期争议复核导出.user_type,床头靠衣柜侧,床头靠衣柜侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:rPc6DW4iMge_0226db0c3fd24410bbf3db5e6d4b24fe,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep+storage,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,rPc6DW4iMge,6,6,0,3,2,1,0.166666666667,0.833333333333,0.5,0.733333333333,0.00750496760897,3;2;1,1,0,False,1,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,0.49,0.655,0,0,0.2175,0.245,0.2175,0,0.2525,0.201666666667,,limited_horizon_or_order_sensitive,,,,,,,,,,test,卫浴,早期争议复核导出.user_type,角淋浴与单盆台,角淋浴与单盆台,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,unresolved:rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,24,22,2,9,3,6,0.272727272727,0.727272727273,0.409090909091,0.722943722944,0.0341478726541,9;4;3;1;1;1;1;1;1,1,0,False,,,singleton_rich_boundary;not_automatically_difficult,0,0.825,0.305,0.825,0.295,0.291363636363,0.0650000000001,0,0.2475,0.143248827561,,invalid_response_evidence,,,,,,,,,,test,卫浴,早期争议复核导出.user_type,深色客卫,深色客卫,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,unresolved:rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,24,24,0,2,2,0,0,1,0.916666666667,0.159420289855,0.0388149909178,22;2,1,0,False,1,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,0,0.55,0.655,0.655,0.0158333333334,0.0258333333333,0.0158333333334,0,0.0416666666666,0.0416666666666,,stable_outside_three_tier_limits,,,,,,,,,,test,通行与连接,早期争议复核导出.user_type,浴室门外走道,浴室门外走道,AI_new_spatial_review,carried_visual_record,,未有人工作答,,通行,否,supported_component:rPc6DW4iMge_2c16cbd610cf4e1b92b2830f51c07e32,supported_component,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom+circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,24,22,2,17,1,16,0.727272727273,0.272727272727,0.272727272727,0.822510822511,0.0561143833346,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1,0,False,,,singleton_rich_boundary;not_automatically_difficult,0,0.955,0,0.955,0.725833333333,0.725454545455,0.155833333333,0,0.396590909091,0.005,,invalid_response_evidence,,,,,,,,,,test,卫浴,早期争议复核导出.user_type,大玻璃淋浴侧,大玻璃淋浴侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,24,24,0,7,4,3,0.125,0.875,0.375,0.163043478261,0.0392543980588,9;5;5;2;1;1;1,0.963636363636,0.944444444444,True,,,order_partition_or_count_boundary,0,0.055,0.215,0.265,0.0766666666668,0.0787500000001,0.0766666666668,0.0134406265476,0.1975,0.148871933622,,singleton_support_unresolved,,,,,,,,,,test,卫浴,早期争议复核导出.user_type,洗漱／如厕为主,洗漱／如厕为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,23,23,0,4,3,1,0.0434782608696,0.95652173913,0.782608695652,0,0.0305360896987,18;2;2;1,0.915065441381,0.972222222222,True,0.672481843416,,cluster_recovery_under_80pct_subsets_insufficient;not_automatically_difficult,0,0.22,0.245,0.315,0.0458333333334,0.0404166666667,0,0.0209163415632,0.109604743083,0.0853636363636,,order_sensitive_or_other_trajectory,,,,,,,,,,test,卧室,早期争议复核导出.user_type,睡眠为主,睡眠为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,24,24,0,14,5,9,0.375,0.625,0.166666666667,0.731884057971,0.0453387964541,4;4;3;2;2;1;1;1;1;1;1;1;1;1,1,0.5,False,0.990427350427,difficult_candidate,many_total_clusters_many_singletons_and_observed_late_change,0,0.14,0.04,0.46,0.385,0.419583333333,0.0408333333334,0.00046132488083,0.316666666667,0.217553751804,difficult_candidate,assigned_observed_fragmentation_and_change,,,,,,,,,,test,卫浴,后续41图亲审.current_classification.coarse_type,洗漱／淋浴为主；前室可见,洗漱／淋浴为主；前室可见,AI_new_spatial_review,new_original,洗漱／淋浴为主；前室可见,后续41图亲审.current_classification.focus,卫浴,储藏家务|卫浴|通行,确认,supported_component:uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,23,23,0,14,6,8,0.347826086957,0.652173913043,0.217391304348,0.758893280632,0.0466278754968,5;2;2;2;2;2;1;1;1;1;1;1;1;1,0.984126984127,0.5,False,0.929824561404,difficult_candidate,many_total_clusters_many_singletons_and_observed_late_change,0,0.055,0,0.135,0.381666666667,0.436666666667,0.0925000000001,0.000440105202102,0.336205533597,0.246016955267,difficult_candidate,assigned_observed_fragmentation_and_change,,,,,,,,,,test,卫浴,后续41图亲审.current_classification.coarse_type,洗漱区与更衣前室交接并重,洗漱区与更衣前室交接并重,AI_new_spatial_review,new_original,洗漱区与更衣前室交接并重,后续41图亲审.current_classification.focus,卫浴,储藏家务|卫浴|通行,确认,supported_component:uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,bathroom+storage,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
