image_id,condition,cut,building,rule,n_observed,n_valid,n_invalid,n_supported_modes,n_singletons,singleton_mass,n_modes,same_point_count_multimodality,point_count_disagreement,within_mode_median,late_new_geometry,late_repartition,late_geometry_step,late_support_promotions,half_tv,p_tail_stable,onset_median_conditional,confirmation,early_k,p_early,p_any_stable,observed_early_limit,observations_after_k,early_limit_censored,late_h,max_few_modes,max_singleton_mass,order_fraction_required,medium_definition,grade,status,p_cumulative,p_late_interval,actual_late_limit,horizon_censored,cdf_early7,cdf_observed_by19
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,0.1,uNb9QFRL6hY,G10_geometry,5,5,0,1,1,0.2,2,False,0.4,0.0312724166825,0.183333333333,0,0.00491409356474,0.15,0.245,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,0.1,uNb9QFRL6hY,G10_geometry,4,4,0,1,1,0.25,2,False,0.5,0,0.245,0,0,0.255,0.25,0,,suffix,7,0,0,3,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,3,True,,
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,0.1,uNb9QFRL6hY,G10_geometry,5,5,0,1,1,0.2,2,False,0,0.0381594092811,0.226666666667,0,0.00408492567937,0.106666666667,0.232,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,0.1,uNb9QFRL6hY,G10_geometry,5,5,0,1,1,0.2,2,False,0.4,0.0305659695118,0.19,0,0.0141449794793,0.143333333333,0.243,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,uNb9QFRL6hY,G10_geometry,23,23,0,4,2,0.0869565217391,6,True,0.624505928854,0.0397319751544,0.0758333333333,0.00606752796711,0.0020839113197,0.1175,0.200197628458,0.54,20,suffix,7,0,0.84,7,16,False,19,3,0.1,0.8,cumulative,,stable_outside_three_tier_limits,0.38,0.38,19,False,0,0.38
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,uNb9QFRL6hY,G10_geometry,24,23,1,4,6,0.260869565217,10,True,0.624505928854,0.0491924691421,0.139166666667,0.00742114488825,0.00237922183629,0.160833333333,0.266086956522,0,,suffix,7,0,0,7,16,False,19,3,0.1,0.8,cumulative,,invalid_response_evidence,0,0,19,False,,
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,uNb9QFRL6hY,G10_geometry,23,23,0,5,3,0.130434782609,8,False,0.845849802372,0.0374580861185,0.156666666667,0,0.00249979433981,0.1425,0.237193675889,0,,suffix,7,0,0,7,16,False,19,3,0.1,0.8,cumulative,,singleton_support_unresolved,0,0,19,False,,
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,0.1,uNb9QFRL6hY,G10_geometry,6,6,0,1,2,0.333333333333,3,False,0.333333333333,0.0199225041672,0.366666666667,0,0.00735831195344,0.0566666666667,0.24,0,,suffix,7,0,0,5,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,5,True,,
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,0.1,uNb9QFRL6hY,G10_geometry,6,6,0,1,0,0,1,False,0,0.0201068604403,0,0,0.00204414508684,0,0,1,2,suffix,7,1,1,5,0,True,19,3,0.1,0.8,cumulative,simple,assigned_observed_early,1,0,5,True,1,1
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,0.1,uNb9QFRL6hY,G10_geometry,4,4,0,1,2,0.5,3,False,0,0.0581749247813,0.54,0,0,0.46,0.315,0,,suffix,7,0,0,3,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,3,True,,
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,0.1,uNb9QFRL6hY,G10_geometry,24,24,0,2,3,0.125,5,True,0.163043478261,0.0158365386176,0.1275,0.00461726191964,0.00136716981242,0.0725,0.112083333333,0,,suffix,7,0,0,7,17,False,19,3,0.1,0.8,cumulative,,singleton_support_unresolved,0,0,19,False,,
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,uNb9QFRL6hY,G10_geometry,23,23,0,5,6,0.260869565217,11,False,0.837944664032,0.060917625066,0.178333333333,0.00075805972207,0.00307726492701,0.161666666667,0.295691699605,0,,suffix,7,0,0,7,16,False,19,3,0.1,0.8,cumulative,difficult_candidate,assigned_observed_fragmentation_and_change,0,0,19,False,,
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,0.1,uNb9QFRL6hY,G10_geometry,24,24,0,2,2,0.0833333333333,4,True,0.0833333333333,0.0396775443783,0.0858333333333,0.0372314127445,0.0020033054746,0.0458333333333,0.100833333333,0.41,21,suffix,7,0,0.8,7,17,False,19,3,0.1,0.8,cumulative,,stable_outside_three_tier_limits,0.19,0.19,19,False,0,0.19
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,uNb9QFRL6hY,G10_geometry,24,24,0,3,4,0.166666666667,7,True,0.163043478261,0.0474153323665,0.154166666667,0.0185774002614,0.00185442919572,0.108333333333,0.175416666667,0,,suffix,7,0,0,7,17,False,19,3,0.1,0.8,cumulative,,singleton_support_unresolved,0,0,19,False,,
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,0.1,uNb9QFRL6hY,G10_geometry,5,5,0,1,3,0.6,4,False,0.9,0.0572893267935,0.693333333333,0,0,0.306666666667,0.474,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,0.1,uNb9QFRL6hY,G10_geometry,5,5,0,1,1,0.2,2,False,0.4,0.0290902680518,0.173333333333,0,0.00638786914725,0.16,0.248,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,0.1,uNb9QFRL6hY,G10_geometry,5,5,0,1,1,0.2,2,False,0.4,0.0358869478805,0.18,0,0.00354777017057,0.153333333333,0.246,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,0.1,uNb9QFRL6hY,G10_geometry,5,5,0,1,2,0.4,3,False,0.4,0.0565756862501,0.206666666667,0.0711111111111,0.0109870874167,0.17,0.363,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,0.1,uNb9QFRL6hY,G10_geometry,5,5,0,0,5,1,5,False,0.8,,1,0,,0,0.6,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,0.1,uNb9QFRL6hY,G10_geometry,4,4,0,1,2,0.5,3,False,0,0.0301945194671,0.61,0,0,0.39,0.34,0,,suffix,7,0,0,3,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,3,True,,
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.1,uNb9QFRL6hY,G10_geometry,24,24,0,2,1,0.0416666666667,3,True,0.0833333333333,0.0379931886232,0.0383333333333,0.00701575426207,0.000727326578626,0.0383333333333,0.085,0.79,18,suffix,7,0,0.91,7,17,False,19,3,0.1,0.8,cumulative,,stable_outside_three_tier_limits,0.61,0.61,19,False,0,0.61
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,uNb9QFRL6hY,G10_geometry,5,5,0,1,0,0,1,False,0,0.0198905077281,0,0,0.0051270917033,0,0,0.92,2,suffix,7,1,1,4,0,True,19,3,0.1,0.8,cumulative,simple,assigned_observed_early,1,0,4,True,1,1
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,uNb9QFRL6hY,G10_geometry,5,5,0,0,5,1,5,False,0.8,,1,0,,0,0.6,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,uNb9QFRL6hY,G10_geometry,5,5,0,0,5,1,5,False,0.9,,1,0,,0,0.6,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.1,wc2JMjhGNzB,G10_geometry,5,5,0,1,1,0.2,2,False,0.4,0.0501821771156,0.203333333333,0,0.0063424135667,0.13,0.239,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,0.1,wc2JMjhGNzB,G10_geometry,5,5,0,1,3,0.6,4,False,0.7,0.0642769754003,0.696666666667,0,0,0.303333333333,0.49,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,0.1,wc2JMjhGNzB,G10_geometry,24,24,0,1,0,0,1,False,0,0.0357936424309,0,0,0.000961719282051,0,0,1,2,suffix,7,1,1,7,17,False,19,3,0.1,0.8,cumulative,simple,assigned_observed_early,1,0,19,False,1,1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,0.1,wc2JMjhGNzB,G10_geometry,24,24,0,1,0,0,1,False,0,0.0333776225288,0,0,0.00312777816751,0,0,1,10,suffix,7,0.3,1,7,17,False,19,3,0.1,0.8,cumulative,medium,assigned_observed_later,1,0.7,19,False,0.3,1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,0.1,wc2JMjhGNzB,G10_geometry,24,24,0,2,0,0,2,True,0,0.0240982995575,0,0.00924501516609,0.00263307627858,0.0708333333333,0.0416666666667,0.67,18,suffix,7,0,0.88,7,17,False,19,3,0.1,0.8,cumulative,,stable_outside_three_tier_limits,0.54,0.54,19,False,0,0.54
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,0.1,wc2JMjhGNzB,G10_geometry,6,6,0,1,4,0.666666666667,5,False,0.866666666667,0,0.7,0,0,0.3,0.381666666667,0,,suffix,7,0,0,5,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,5,True,,
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,0.1,wc2JMjhGNzB,G10_geometry,6,6,0,1,4,0.666666666667,5,False,0.933333333333,0.0176256974993,0.723333333333,0,0,0.276666666667,0.39,0,,suffix,7,0,0,5,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,5,True,,
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,0.1,wc2JMjhGNzB,G10_geometry,4,4,0,1,0,0,1,False,0,0.048236674243,0,0,0.00798257844611,0,0,0.77,2,suffix,7,1,1,3,0,True,19,3,0.1,0.8,cumulative,simple,assigned_observed_early,1,0,3,True,1,1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,0.1,wc2JMjhGNzB,G10_geometry,24,24,0,1,1,0.0416666666667,2,False,0,0.0198287474,0.0441666666667,0,0.00129839608392,0,0.0416666666667,0.86,13,suffix,7,0,0.97,7,17,False,19,3,0.1,0.8,cumulative,,stable_outside_three_tier_limits,0.75,0.75,19,False,0,0.75
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,0.1,wc2JMjhGNzB,G10_geometry,7,7,0,2,0,0,2,False,0.47619047619,0.048613116923,0.06,0,0.00845004798043,0.25,0.154761904762,0,6,suffix,7,0.61,0.61,6,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0.61,0,6,True,0.61,0.61
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,0.1,wc2JMjhGNzB,G10_geometry,5,5,0,1,1,0.2,2,False,0.4,0.0212795173415,0.203333333333,0,0.00775195743521,0.13,0.239,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,wc2JMjhGNzB,G10_geometry,23,23,0,6,4,0.173913043478,10,True,0.810276679842,0.0544623271061,0.244166666667,0,0.00373633993368,0.258333333333,0.269920948617,0,,suffix,7,0,0,7,16,False,19,3,0.1,0.8,cumulative,,singleton_support_unresolved,0,0,19,False,,
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,0.1,wc2JMjhGNzB,G10_geometry,5,5,0,1,0,0,1,False,0,0.0694818849504,0,0,0.00810085824444,0,0,0.57,2,suffix,7,1,1,4,0,True,19,3,0.1,0.8,cumulative,simple,assigned_observed_early,1,0,4,True,1,1
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,0.1,wc2JMjhGNzB,G10_geometry,4,4,0,1,2,0.5,3,False,0.5,0.0644490772723,0.305,0.113333333333,0.00913197247372,0.32,0.3225,0,,suffix,7,0,0,3,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,3,True,,
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,0.1,wc2JMjhGNzB,G10_geometry,24,23,1,4,1,0.0434782608696,5,False,0.644268774704,0.035496312588,0.0908333333333,0,0.00211362836773,0.140833333333,0.154229249012,0,,suffix,7,0,0,7,16,False,19,3,0.1,0.8,cumulative,,invalid_response_evidence,0,0,19,False,,
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,0.1,wc2JMjhGNzB,G10_geometry,24,24,0,2,1,0.0416666666667,3,True,0.0833333333333,0.0362336963783,0.0425,0.0143500574083,0.00201210119073,0.0125,0.104166666667,0.72,20,suffix,7,0,0.89,7,17,False,19,3,0.1,0.8,cumulative,,stable_outside_three_tier_limits,0.43,0.43,19,False,0,0.43
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,0.1,wc2JMjhGNzB,G10_geometry,23,23,0,2,1,0.0434782608696,3,True,0.0869565217391,0.041195218516,0.0416666666667,0.0429146543315,0.00159070514318,0.05,0.110276679842,0.59,18,suffix,7,0,0.88,7,16,False,19,3,0.1,0.8,cumulative,,stable_outside_three_tier_limits,0.54,0.54,19,False,0,0.54
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,0.1,wc2JMjhGNzB,G10_geometry,5,5,0,1,2,0.4,3,False,0.7,0.0420061446832,0.406666666667,0,0.00519945522041,0.26,0.358,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,0.1,wc2JMjhGNzB,G10_geometry,4,4,0,1,0,0,1,False,0,0.0372028502284,0,0,0.0290182231782,0,0,0,,suffix,7,0,0,3,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,3,True,0,0
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,0.1,x8F5xyUWy9e,G10_geometry,5,5,0,0,5,1,5,False,1,,1,0,,0,0.6,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,0.1,x8F5xyUWy9e,G10_geometry,5,5,0,1,1,0.2,2,False,0,0.0405859139042,0,0.095,0.0122699315934,0.0466666666667,0.242,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,0.1,x8F5xyUWy9e,G10_geometry,5,5,0,2,0,0,2,False,0.6,0.068378949442,0.133333333333,0,0.0125974986638,0.533333333333,0.254,0,4,suffix,7,0.61,0.61,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0.61,0,4,True,0.61,0.61
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,0.1,x8F5xyUWy9e,G10_geometry,24,24,0,2,4,0.166666666667,6,True,0.239130434783,0.044748188344,0.1575,0.0382538325089,0.00110181443326,0.08,0.149583333333,0,,suffix,7,0,0,7,17,False,19,3,0.1,0.8,cumulative,,singleton_support_unresolved,0,0,19,False,,
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,0.1,yqstnuAEVhm,G10_geometry,5,5,0,1,0,0,1,False,0,0.0400614968018,0,0,0.00493281511308,0,0,0.8,2,suffix,7,1,1,4,0,True,19,3,0.1,0.8,cumulative,simple,assigned_observed_early,1,0,4,True,1,1
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,0.1,yqstnuAEVhm,G10_geometry,5,5,0,1,1,0.2,2,False,0.4,0.00680768136704,0.23,0,0.00141238676199,0.103333333333,0.231,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,0.1,yqstnuAEVhm,G10_geometry,23,23,0,3,4,0.173913043478,7,True,0.320158102767,0.030284204513,0.224166666667,0,0.00123733257328,0.1275,0.179249011858,0,,suffix,7,0,0,7,16,False,19,3,0.1,0.8,cumulative,,singleton_support_unresolved,0,0,19,False,,
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,0.1,yqstnuAEVhm,G10_geometry,6,6,0,1,1,0.166666666667,2,False,0,0.0236967151974,0,0.0743333333333,0.015397926192,0,0.166666666667,0,,suffix,7,0,0,5,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,5,True,,
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,0.1,yqstnuAEVhm,G10_geometry,6,6,0,2,0,0,2,False,0.6,0.0088476368924,0.0433333333333,0,0.0171363345822,0.333333333333,0.21,0,5,suffix,7,0.78,0.78,5,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0.78,0,5,True,0.78,0.78
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,0.1,yqstnuAEVhm,G10_geometry,5,5,0,2,1,0.2,3,False,0.8,0.0321426068445,0.403333333333,0,0.00213261859735,0.596666666667,0.352,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,0.1,yqstnuAEVhm,G10_geometry,6,6,0,1,4,0.666666666667,5,False,0.933333333333,0,0.73,0,0,0.27,0.4,0,,suffix,7,0,0,5,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,5,True,,
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,0.1,yqstnuAEVhm,G10_geometry,5,5,0,2,0,0,2,False,0.6,0.0233200922082,0.15,0,0.00306350732745,0.516666666667,0.253,0,4,suffix,7,0.55,0.55,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0.55,0,4,True,0.55,0.55
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,0.1,yqstnuAEVhm,G10_geometry,23,23,0,6,3,0.130434782609,9,True,0.612648221344,0.0404000248463,0.13,0.0050497635248,0.00341850741841,0.285,0.256956521739,0,,suffix,7,0,0,7,16,False,19,3,0.1,0.8,cumulative,,singleton_support_unresolved,0,0,19,False,,
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,manual,0.1,yqstnuAEVhm,G10_geometry,24,24,0,2,1,0.0416666666667,3,True,0,0.0554568420544,0,0.0555587224539,0.00299699412017,0.0291666666667,0.0925,0.16,22,suffix,7,0,0.53,7,17,False,19,3,0.1,0.8,cumulative,,order_sensitive_or_other_trajectory,0.02,0.02,19,False,0,0.02
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,0.1,yqstnuAEVhm,G10_geometry,5,5,0,1,2,0.4,3,False,0.6,0.0389117288374,0.44,0,0.00164920274182,0.226666666667,0.371,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,0.1,yqstnuAEVhm,G10_geometry,4,4,0,1,0,0,1,False,0,0.0353760932945,0,0,0.0254707871721,0,0,0,,suffix,7,0,0,3,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,3,True,0,0
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,0.1,yqstnuAEVhm,G10_geometry,5,5,0,1,2,0.4,3,False,0.7,0.0844010701439,0.436666666667,0,0.0136849430588,0.23,0.364,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,0.1,yqstnuAEVhm,G10_geometry,24,23,1,6,8,0.347826086957,14,True,0.826086956522,0.0376346061965,0.390833333333,0.000602293203299,0.00249195717077,0.3075,0.33347826087,0,,suffix,7,0,0,7,16,False,19,3,0.1,0.8,cumulative,,invalid_response_evidence,0,0,19,False,,
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,0.1,yqstnuAEVhm,G10_geometry,24,24,0,3,12,0.5,15,False,0.833333333333,0.0402460732627,0.523333333333,0,0.00259609748396,0.0891666666667,0.333333333333,0,,suffix,7,0,0,7,17,False,19,3,0.1,0.8,cumulative,difficult_candidate,assigned_observed_fragmentation_and_change,0,0,19,False,,
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,0.1,yqstnuAEVhm,G10_geometry,24,24,0,1,2,0.0833333333333,3,False,0,0.0409811390661,0.0383333333333,0.0217551987053,0.00155547819499,0.0191666666667,0.0629166666667,0.69,18,suffix,7,0,0.9,7,17,False,19,3,0.1,0.8,cumulative,,stable_outside_three_tier_limits,0.52,0.52,19,False,0,0.52
zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,manual,0.1,zsNo4HB9uLZ,G10_geometry,1,1,0,0,1,,1,False,,,,0,,0,,0,,suffix,7,0,0,0,0,True,19,3,0.1,0.8,cumulative,,insufficient_people,0,0,0,True,,
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,manual,0.1,zsNo4HB9uLZ,G10_geometry,4,4,0,1,1,0.25,2,False,0,0.0554425851973,0.225,0,0.00109011907694,0.275,0.25,0,,suffix,7,0,0,3,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,3,True,,
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,manual,0.1,zsNo4HB9uLZ,G10_geometry,4,4,0,1,1,0.25,2,False,0.5,0.0876507381437,0.285,0,0.00165481482074,0.215,0.25,0,,suffix,7,0,0,3,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,3,True,,
zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,manual,0.1,zsNo4HB9uLZ,G10_geometry,2,2,0,1,0,0,1,False,0,,,0,,1,,0,,suffix,7,0,0,1,0,True,19,3,0.1,0.8,cumulative,,insufficient_people,0,0,1,True,,
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,manual,0.1,zsNo4HB9uLZ,G10_geometry,4,4,0,1,1,0.25,2,False,0.5,0.0226984433182,0.225,0,0.00107708834735,0.275,0.25,0,,suffix,7,0,0,3,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,3,True,,
zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,manual,0.1,zsNo4HB9uLZ,G10_geometry,2,2,0,1,0,0,1,False,0,,,0,,1,,0,,suffix,7,0,0,1,0,True,19,3,0.1,0.8,cumulative,,insufficient_people,0,0,1,True,,
