deployment_pool_id,stage,round_id,condition,base_task_id,task_id,project_id,ls_runtime_task_id,building_scene_id,identity_candidate_count,primary_candidate_k,pairwise_expected_edges,pairwise_present_edges,pairwise_missing_edges,pairwise_incompatible_edges,partition_unique,partition_count,formal_crowd_status,formal_crowd_reason,cluster_membership_json,a0_prime_medoid_candidate_annotation_id,a0_selection_disposition,a0_unresolved_reason,candidate_universe,reads_quality_or_outcome
c75f8829bca7c78bb770e66e59b971c8c893386a031c4d4786b5cf614c54b060,C1,C1,manual,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,602,67,3220,uNb9QFRL6hY,2,2,1,1,0,0,true,1,not_evaluable,minimum_valid_k_or_metric_compatibility,"[[""4f5e2f801a33ddacfbff"", ""e377c53531a08df384d9""]]",,unresolved,minimum_valid_k_or_metric_compatibility,formal_producer_primary,false
c8c4cf51522bb903f628256b6626e10ced1fcec470c8a2bc5911061d24522d10,C1,C1,manual,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,474,66,3185,uNb9QFRL6hY,11,11,55,55,0,0,true,3,supported_multimodal,unique_complete_link_partition,"[[""2de8896d2c2ea564fd37"", ""42264e54a01908d81bbe"", ""acb3d20a4fb6e211d3b1"", ""88b2b69f04caf44309bc"", ""93cf3ac259facb9e83dc"", ""c53730832245059ca129"", ""0e09f3e9552514dbad74""], [""b7393a16aa19bd7f1989"", ""432c6ebaa6bb7a54b3a9""], [""d9c1add75dab8315cd34"", ""45865dabe049ebace6d2""]]",88b2b69f04caf44309bc,selected,,formal_producer_primary,false
c9191e9ea94c6ec1ffca5dc00b0dcf4a04d524c078c3b8a7fd2374e9dc58e524,C1,C1,manual,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,67,3266,yqstnuAEVhm,2,2,1,1,0,0,true,2,not_evaluable,minimum_valid_k_or_metric_compatibility,"[[""cfe1fe54f5de49278b0a""], [""66b4c1885b9b5048500e""]]",,unresolved,minimum_valid_k_or_metric_compatibility,formal_producer_primary,false
c9b8ba22c38cf70d74445d576aaba97cf375dbd7628cc0bbe2a0fda03e4cd1ca,C1,C1,manual,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,67,3253,uNb9QFRL6hY,4,4,6,6,0,0,true,4,not_evaluable,no_dominant_or_supported_partition,"[[""287ed274e745ef4b494d""], [""6bc3f17cddcae6548a83""], [""c0e08c82870e77e231bc""], [""8b7b26806cebb06ceb87""]]",,unresolved,no_dominant_or_supported_partition,formal_producer_primary,false
d336662a55350d4e5345660f05cf41f9304f45a6541b0deeeef0792b2f91efec,C1,C1,manual,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,67,3247,B6ByNegPMKs,1,1,0,0,0,0,true,1,not_evaluable,minimum_valid_k_or_metric_compatibility,"[[""8e4588afd83a55aaaa18""]]",,unresolved,minimum_valid_k_or_metric_compatibility,formal_producer_primary,false
d93ad2eccebb14bc4965bb55e4759c53a6a4e38d45ae2609aec21fa47c67fda5,C1,C1,semi,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,68,3291,B6ByNegPMKs,2,2,1,1,0,0,true,1,not_evaluable,minimum_valid_k_or_metric_compatibility,"[[""a54fcd23c12204b62cba"", ""bb9ad0084abc09c47837""]]",,unresolved,minimum_valid_k_or_metric_compatibility,formal_producer_primary,false
db2d86a33519f0d9b378d71a4c033e5ae110f69b9f63936ab82bb6ef5eb4cd66,C1,C1,manual,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,594,67,3218,yqstnuAEVhm,2,2,1,1,0,0,true,1,not_evaluable,minimum_valid_k_or_metric_compatibility,"[[""5c4bc2c80ab7d3766846"", ""33ba025501b4349772a9""]]",,unresolved,minimum_valid_k_or_metric_compatibility,formal_producer_primary,false
dcbb0caa900a7680e2d59c6a17620c76913652ab3f50536ea7e3114a031ad175,C1,C1,semi,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,487,68,3269,uNb9QFRL6hY,2,2,1,1,0,0,true,2,not_evaluable,minimum_valid_k_or_metric_compatibility,"[[""d0c65178d1ddfcac1748""], [""d85d39dda5fe0ff36757""]]",,unresolved,minimum_valid_k_or_metric_compatibility,formal_producer_primary,false
dfdfe42cf1a2d2335ae1b22a6eb03ece1f98e10970c857b459b8c1d7e591a413,C1,C1,manual,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,700,67,3197,wc2JMjhGNzB,2,0,0,0,0,0,false,0,not_evaluable,empty_pool_formal_producer_exclusion,[],,unresolved,empty_pool_formal_producer_exclusion,formal_producer_primary,false
e422e52f1db58939268f2b7b6e57baa4fadf9fef1d07b34d10ed4dc03821c034,C1,C1,manual,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,547,69,3298,yqstnuAEVhm,12,11,55,55,0,0,true,3,dominant_with_dissent,unique_complete_link_partition,"[[""433d0b582110ee0ef9b1"", ""a3645ccc20570a3b55ac"", ""751369268283b179790e"", ""bd7202f0572e6e29ad19"", ""903f5f0ce2b19ea931e6"", ""fc54690efab8e6885207"", ""80557e6a69dbd96f145d"", ""291ad6158da57e3cad43"", ""8004d58810493d894b90""], [""fc42d8b4b92a825c7a00""], [""563395851b939361bf06""]]",903f5f0ce2b19ea931e6,selected,,formal_producer_primary,false
e4d3bb255377024a296c70c0b2719fb7e8bf0fecf5d0253643c8502cf0434d36,C1,C1,manual,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,627,67,3231,uNb9QFRL6hY,5,5,10,10,0,0,true,3,supported_multimodal,unique_complete_link_partition,"[[""4ca9095576123a8afec3"", ""60aa2b33dce2beedc029""], [""c0e23bd981313dc96d38"", ""aa9565bd4989480666d5""], [""77b05f21e38a4a6a984c""]]",4ca9095576123a8afec3,selected,,formal_producer_primary,false
e52c74e3702cc17fee50454150f83527bda8a403300878e91ebe04b3e66ed74e,C1,C1,semi,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,72,3405,uNb9QFRL6hY,1,1,0,0,0,0,true,1,not_evaluable,minimum_valid_k_or_metric_compatibility,"[[""3aa58d4d74ec42ed12a4""]]",,unresolved,minimum_valid_k_or_metric_compatibility,formal_producer_primary,false
e6a7ea1d4985a8b39a4b025d17c1c8adb0ea02d86726cdb930b8607e142d598a,C1,C1,manual,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,543,67,3238,uNb9QFRL6hY,2,2,1,1,0,0,true,1,not_evaluable,minimum_valid_k_or_metric_compatibility,"[[""5d58f3bc4858f0d343be"", ""d2c9465ce508ba7c1195""]]",,unresolved,minimum_valid_k_or_metric_compatibility,formal_producer_primary,false
e74c6706be3957ce9d9e74ee27522aca0cd4e4057a8abc37def90f26e48ee32a,C1,C1,manual,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,699,67,3233,yqstnuAEVhm,1,1,0,0,0,0,true,1,not_evaluable,minimum_valid_k_or_metric_compatibility,"[[""3e9187a077a7f151e049""]]",,unresolved,minimum_valid_k_or_metric_compatibility,formal_producer_primary,false
e7bc8f9bae7ad302e4f87bf3dda642839534f9f542934d5c85cb04a11400c9d2,C1,C1,manual,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,71,3357,uNb9QFRL6hY,4,3,3,3,0,0,true,1,unimodal,unique_complete_link_partition,"[[""793fbf24fd55bb3641aa"", ""20512095d53578cdb0d8"", ""ab0fd432ae8aa26071ae""]]",793fbf24fd55bb3641aa,selected,,formal_producer_primary,false
e95587cd41fcd572922036485f921721d03cf7538ebcfb6b36cb3847f8e06b38,C1,C1,manual,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,701,67,3198,uNb9QFRL6hY,3,3,3,3,0,0,true,2,dominant_with_dissent,unique_complete_link_partition,"[[""7a0778c91977ce16bfb0"", ""adafd30448bdc86059f9""], [""bcadc37ee0819d4ead2d""]]",adafd30448bdc86059f9,selected,,formal_producer_primary,false
e97478c2ebf37f9a88737b93cbff482a4e1209695654d97b4a51082034983762,C1,C1,semi,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,68,3293,uNb9QFRL6hY,3,3,3,3,0,0,true,1,unimodal,unique_complete_link_partition,"[[""10ab4daf9de2cd3b6859"", ""c2c137240a2b4b27591e"", ""401fdd3b780569d96e33""]]",401fdd3b780569d96e33,selected,,formal_producer_primary,false
eb19686fc4d7b0c6cb0bf28c39614f9af03ecdca780422dcedb9fe8a2d20b1cc,C1,C1,semi,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,543,68,3290,uNb9QFRL6hY,1,1,0,0,0,0,true,1,not_evaluable,minimum_valid_k_or_metric_compatibility,"[[""3a3bc0a4eb51fdb493f4""]]",,unresolved,minimum_valid_k_or_metric_compatibility,formal_producer_primary,false
ec77abaec933330cf858fa9580792cae478094a0e0c3dfb345bab501701296a3,C1,C1,manual,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,71,3380,rPc6DW4iMge,5,4,6,6,0,0,true,2,supported_multimodal,unique_complete_link_partition,"[[""07431aa4afbbf9c0c56b"", ""4ad24a22d659420a086d""], [""a236e017116eb8422292"", ""6b62fa1340a38506bbdf""]]",4ad24a22d659420a086d,selected,,formal_producer_primary,false
ed587b14b9303a6a943b9eab6daa5645c9080f0255e939c98f9c9c7c09431fde,C1,C1,manual,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,543,71,3350,uNb9QFRL6hY,3,3,3,3,0,0,true,2,dominant_with_dissent,unique_complete_link_partition,"[[""92084aa32f538179d158"", ""f2a65213a0368b751984""], [""f8b24f616d167c27b810""]]",f2a65213a0368b751984,selected,,formal_producer_primary,false
f044658d065cbaaee86e478bb668c0329dad1c6a14d81ac40acf5fd03fb69871,C1,C1,manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,563,69,3303,rPc6DW4iMge,12,11,55,55,0,0,true,2,dominant_with_dissent,unique_complete_link_partition,"[[""c214f6ddad6c484d9ead"", ""13de41d9ab1a6f93dc75"", ""8775b9adcf68f1324409"", ""75727d4b2511f36fa2ce"", ""775744097a41d254df7f"", ""40b1ddacfbaf05a362ac"", ""0309b9293bdaeefba16c"", ""fcdfb6cd62ff1d9b2b4a"", ""d4f265a1a24e286d2575"", ""6f501a02450b80edfacb""], [""8cc976464d74ba775b9e""]]",6f501a02450b80edfacb,selected,,formal_producer_primary,false
f202da3ae13ded18bf2f2247968f3aeaa40922915a30ec5c0a95b8296b01cef5,C1,C1,semi,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,528,72,3400,yqstnuAEVhm,3,2,1,1,0,0,true,1,not_evaluable,minimum_valid_k_or_metric_compatibility,"[[""e96cb5be61c7f8ac3c74"", ""23cb933de747d63d9058""]]",,unresolved,minimum_valid_k_or_metric_compatibility,formal_producer_primary,false
f291d03195e83e04d38815b8928cd5170a5789db02655bb00fc49005a08925da,C1,C1,manual,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,71,3376,B6ByNegPMKs,2,1,0,0,0,0,true,1,not_evaluable,minimum_valid_k_or_metric_compatibility,"[[""26a3cf470c4ab78ffaea""]]",,unresolved,minimum_valid_k_or_metric_compatibility,formal_producer_primary,false
f45f5e9769042cbe9f7864066630de1587ea8dde496bcbe697262ee91e9bf9a8,C1,C1,manual,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,557,69,3304,rPc6DW4iMge,12,11,55,55,0,0,true,1,unimodal,unique_complete_link_partition,"[[""14346fa7f625df2e92da"", ""d0fc4545c974fc42b662"", ""a02304edf778c294c6fb"", ""efee8b0961b89129a457"", ""2d83aaed5161b7904cdd"", ""6d2129c626d211543587"", ""b5a85ea72aadddb2f09b"", ""bfe1e6f3cb0a3353c928"", ""a4b73bebf231dbe2321a"", ""65cf5a2a652ba9b3ca95"", ""caba50e4a43aa76cac46""]]",6d2129c626d211543587,selected,,formal_producer_primary,false
f5cbbbf2d26f0a4a07b7b081d47041530217e1f13ee1b2bf8c24572ddd103473,C1,C1,semi,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,701,72,3390,uNb9QFRL6hY,4,3,3,3,0,0,true,1,unimodal,unique_complete_link_partition,"[[""8024c676ff7c3f775432"", ""788e7e1c7924718866a4"", ""b7e5ac04265464d25c70""]]",788e7e1c7924718866a4,selected,,formal_producer_primary,false
f5d67e56675af5fdedb3aace867153696cbb59e59210c8cb2496ade752d41969,C1,C1,manual,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,596,67,3215,wc2JMjhGNzB,1,0,0,0,0,0,false,0,not_evaluable,empty_pool_formal_producer_exclusion,[],,unresolved,empty_pool_formal_producer_exclusion,formal_producer_primary,false
f8d9382abd75eba064e61ca560519a73c99844efea59d4f8d70f9980b01aae98,C1,C1,manual,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,678,71,3349,UwV83HsGsw3,4,3,3,3,0,0,true,2,dominant_with_dissent,unique_complete_link_partition,"[[""72eebdfddb78a8d5da2a"", ""6e436e9879b7e6c528d0""], [""4b06a3805f8a5aeac160""]]",6e436e9879b7e6c528d0,selected,,formal_producer_primary,false
f99b83788efdca4669e4a36bf06e85c976ce6863da198d18d9ffe9426124d41c,C1,C1,manual,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,602,71,3332,uNb9QFRL6hY,3,3,3,3,0,0,true,3,not_evaluable,no_dominant_or_supported_partition,"[[""f0b7c25018d49988f041""], [""8f895f66411f68620317""], [""1d0597eb333ea3d5fed7""]]",,unresolved,no_dominant_or_supported_partition,formal_producer_primary,false
fa2fb1480c15a1a4162c5ebcf9165eb78420ef141e10a9772b5f0cf126dc5780,C1,C1,manual,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,482,66,3189,uNb9QFRL6hY,11,11,55,55,0,0,true,6,supported_multimodal,unique_complete_link_partition,"[[""02946d1a59a1cfe17aef"", ""f26a8da3bc451c32cde9"", ""354632cf039452bb7976""], [""c7aeb60e2d3b55c2a7dc"", ""597362d2aa07f7db8a02"", ""aaa2559a6db59dcb28a0""], [""266064e3bd9d27c4efda"", ""81cd8395dbe20dc23478""], [""8f2f8f8bfdaec3360646""], [""cd7adf8eb45b561bc952""], [""f765bc60ba41307a048f""]]",f26a8da3bc451c32cde9,selected,,formal_producer_primary,false
fb3b5414f7056ecc809761fadb728364e4ba888d2a2aa841d7b1fe06e6ca4a19,C1,C1,manual,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,606,71,3348,yqstnuAEVhm,3,3,3,3,0,0,true,2,dominant_with_dissent,unique_complete_link_partition,"[[""7a9990749414fd2cd8fd"", ""71c862e10ba7cf021bfe""], [""b051173d56dd7d06ce80""]]",7a9990749414fd2cd8fd,selected,,formal_producer_primary,false
fd2411dbed92744de8315cf3ccc97037e96f9c91658a21e557595aba9aa20a20,C1,C1,manual,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,620,71,3352,rPc6DW4iMge,3,3,3,3,0,0,true,2,dominant_with_dissent,unique_complete_link_partition,"[[""488f0c3264bf31aca229"", ""93a6155acf0e8f9b4f11""], [""c2fbdf3adfd99918c0e7""]]",93a6155acf0e8f9b4f11,selected,,formal_producer_primary,false
fe2ce0bed97aaea942eee3075fe3f14927b1ef755a4cf8c8d692450ad78bf822,C1,C1,manual,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,708,71,3351,wc2JMjhGNzB,2,2,1,1,0,0,true,1,not_evaluable,minimum_valid_k_or_metric_compatibility,"[[""552c1b3f60b73454472d"", ""33bdbff1a089ed14dc7d""]]",,unresolved,minimum_valid_k_or_metric_compatibility,formal_producer_primary,false
