candidate_annotation_id,worker_id,stage,round_id,condition,base_task_id,task_id,project_id,ls_runtime_task_id,deployment_pool_id,assignment_realization_status,assignment_provenance,observed_canonical_runtime_source_status,identity_mapping_status,formal_duplicate_status,appears_in_internal_distribution,candidate_parse_status,building_scene_id,formal_geometry_loo_eligible,normalization_valid,formal_producer_primary_eligible,primary_ineligibility_reason,alignment_candidate_join_status,alignment_source_sha256,formal_geometry_source_sha256,identity_source_sha256,pairwise_source_sha256
bad9e0cac20a7347fbd5,35,C1,C1,semi,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,596,68,3284,15c9be8d1f61e1bc79e966d598d84f09fd1b424f34afcc1a9cd628ecfa04fcdf,matched,original_assignment,matched,mapped,none,false,valid,wc2JMjhGNzB,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
bbb44530a7ff92f92b27,30,C1,C1,semi,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,716,68,3287,86360cbd3f1e33dc63aaf3ed73cd08dbc1ed275e7d4da6313f019e2d8b7c9dd6,matched,original_assignment,matched,mapped,none,false,valid,B6ByNegPMKs,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
bf6d1e98afbb6306ebff,32,C1,C1,semi,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,716,68,3287,86360cbd3f1e33dc63aaf3ed73cd08dbc1ed275e7d4da6313f019e2d8b7c9dd6,matched,original_assignment,matched,mapped,none,false,valid,B6ByNegPMKs,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
cd292cd5a5ebe839dbe2,28,C1,C1,semi,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,528,68,3288,28269af482d5d5e83ff3f0e2784d2fd87b64b0de74c8f50579d0390895929d0e,matched,original_assignment,matched,mapped,none,false,valid,yqstnuAEVhm,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
961dc0d114e60fe10b06,34,C1,C1,semi,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,528,68,3288,28269af482d5d5e83ff3f0e2784d2fd87b64b0de74c8f50579d0390895929d0e,matched,authorized_replacement_assignment,matched,mapped,none,false,valid,yqstnuAEVhm,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
afe8345588c57013a3c8,31,C1,C1,semi,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,481,68,3289,c74a0900db9e250c33442d9636665bb928cb397e93534b0144422950b177e30f,matched,original_assignment,matched,mapped,none,false,valid,wc2JMjhGNzB,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
d2a55c1985a230982d0d,33,C1,C1,semi,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,481,68,3289,c74a0900db9e250c33442d9636665bb928cb397e93534b0144422950b177e30f,matched,original_assignment,matched,mapped,none,false,valid,wc2JMjhGNzB,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
6dc6395c56cb416a2fdc,36,C1,C1,semi,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,481,68,3289,c74a0900db9e250c33442d9636665bb928cb397e93534b0144422950b177e30f,matched,original_assignment,matched,mapped,none,false,valid,wc2JMjhGNzB,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
3a3bc0a4eb51fdb493f4,34,C1,C1,semi,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,543,68,3290,eb19686fc4d7b0c6cb0bf28c39614f9af03ecdca780422dcedb9fe8a2d20b1cc,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
a54fcd23c12204b62cba,27,C1,C1,semi,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,68,3291,d93ad2eccebb14bc4965bb55e4759c53a6a4e38d45ae2609aec21fa47c67fda5,matched,original_assignment,matched,mapped,none,false,valid,B6ByNegPMKs,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
bb9ad0084abc09c47837,37,C1,C1,semi,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,68,3291,d93ad2eccebb14bc4965bb55e4759c53a6a4e38d45ae2609aec21fa47c67fda5,matched,original_assignment,matched,mapped,none,false,valid,B6ByNegPMKs,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
198b56fd7f0946ac5b09,29,C1,C1,semi,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,68,3292,586f472652504fd8908ad730eaf3515402903cc58b59e82a944f8c954b9aa4c7,matched,original_assignment,matched,mapped,none,false,valid,B6ByNegPMKs,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
b47f07e34df3a99ff20d,35,C1,C1,semi,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,68,3292,586f472652504fd8908ad730eaf3515402903cc58b59e82a944f8c954b9aa4c7,matched,original_assignment,matched,mapped,none,false,valid,B6ByNegPMKs,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
10ab4daf9de2cd3b6859,28,C1,C1,semi,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,68,3293,e97478c2ebf37f9a88737b93cbff482a4e1209695654d97b4a51082034983762,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
c2c137240a2b4b27591e,30,C1,C1,semi,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,68,3293,e97478c2ebf37f9a88737b93cbff482a4e1209695654d97b4a51082034983762,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
401fdd3b780569d96e33,32,C1,C1,semi,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,68,3293,e97478c2ebf37f9a88737b93cbff482a4e1209695654d97b4a51082034983762,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
c71f04cf03f04f83010c,1,C1,C1,manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,561,69,3294,3662d5f8ab875190edb38a3e0d1c5e735cf25b33b20bad378d6d74e511158126,matched,original_assignment,matched,mapped,none,false,valid,UwV83HsGsw3,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
1aa87c4e8b0db18c1ccd,10,C1,C1,manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,561,69,3294,3662d5f8ab875190edb38a3e0d1c5e735cf25b33b20bad378d6d74e511158126,matched,original_assignment,matched,mapped,none,false,valid,UwV83HsGsw3,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
efdd3af8bbe9661a922f,11,C1,C1,manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,561,69,3294,3662d5f8ab875190edb38a3e0d1c5e735cf25b33b20bad378d6d74e511158126,matched,original_assignment,matched,mapped,none,false,valid,UwV83HsGsw3,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
0545d5cfd8fca3b793bc,12,C1,C1,manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,561,69,3294,3662d5f8ab875190edb38a3e0d1c5e735cf25b33b20bad378d6d74e511158126,matched,original_assignment,matched,mapped,none,false,valid,UwV83HsGsw3,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
a899e204555a9b64f4b5,13,C1,C1,manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,561,69,3294,3662d5f8ab875190edb38a3e0d1c5e735cf25b33b20bad378d6d74e511158126,matched,original_assignment,matched,mapped,none,false,valid,UwV83HsGsw3,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
5370cc8259dd087bb93c,14,C1,C1,manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,561,69,3294,3662d5f8ab875190edb38a3e0d1c5e735cf25b33b20bad378d6d74e511158126,missing,original_assignment,matched,mapped,none,false,valid,UwV83HsGsw3,true,true,false,administratively_excluded_worker,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
b52612c32e32fb20b8c2,15,C1,C1,manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,561,69,3294,3662d5f8ab875190edb38a3e0d1c5e735cf25b33b20bad378d6d74e511158126,matched,original_assignment,matched,mapped,none,false,valid,UwV83HsGsw3,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
bbe40bd3ad25e4383c92,17,C1,C1,manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,561,69,3294,3662d5f8ab875190edb38a3e0d1c5e735cf25b33b20bad378d6d74e511158126,matched,original_assignment,matched,mapped,none,false,valid,UwV83HsGsw3,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
b26eb0a9d329d8a255fd,18,C1,C1,manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,561,69,3294,3662d5f8ab875190edb38a3e0d1c5e735cf25b33b20bad378d6d74e511158126,matched,original_assignment,matched,mapped,none,false,valid,UwV83HsGsw3,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
6037abe04bcfa1d308ed,2,C1,C1,manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,561,69,3294,3662d5f8ab875190edb38a3e0d1c5e735cf25b33b20bad378d6d74e511158126,matched,original_assignment,matched,mapped,none,false,valid,UwV83HsGsw3,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
432d23215497f235714b,6,C1,C1,manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,561,69,3294,3662d5f8ab875190edb38a3e0d1c5e735cf25b33b20bad378d6d74e511158126,matched,original_assignment,matched,mapped,none,false,valid,UwV83HsGsw3,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
58fcb37f432cd01e22a1,8,C1,C1,manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,561,69,3294,3662d5f8ab875190edb38a3e0d1c5e735cf25b33b20bad378d6d74e511158126,matched,original_assignment,matched,mapped,none,false,valid,UwV83HsGsw3,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
65a559250acf09e2f7d7,1,C1,C1,manual,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,621,69,3295,61708cbd05083de60ef9f310716cf52da343acd1c6d654a80231ca7667074bf7,matched,original_assignment,matched,mapped,none,false,valid,yqstnuAEVhm,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
227a43960c0d44ddd10b,10,C1,C1,manual,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,621,69,3295,61708cbd05083de60ef9f310716cf52da343acd1c6d654a80231ca7667074bf7,matched,original_assignment,matched,mapped,none,false,valid,yqstnuAEVhm,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
2793306bbbc97861124d,11,C1,C1,manual,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,621,69,3295,61708cbd05083de60ef9f310716cf52da343acd1c6d654a80231ca7667074bf7,matched,original_assignment,matched,mapped,none,false,valid,yqstnuAEVhm,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
be57cb53717844759758,12,C1,C1,manual,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,621,69,3295,61708cbd05083de60ef9f310716cf52da343acd1c6d654a80231ca7667074bf7,matched,original_assignment,matched,mapped,none,false,valid,yqstnuAEVhm,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
e103e2fc7efc3e275cdd,13,C1,C1,manual,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,621,69,3295,61708cbd05083de60ef9f310716cf52da343acd1c6d654a80231ca7667074bf7,matched,original_assignment,matched,mapped,none,false,valid,yqstnuAEVhm,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
cf7fcb4084553933334e,14,C1,C1,manual,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,621,69,3295,61708cbd05083de60ef9f310716cf52da343acd1c6d654a80231ca7667074bf7,missing,original_assignment,matched,mapped,none,false,valid,yqstnuAEVhm,true,true,false,administratively_excluded_worker,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
77a5d47a83b2868e0ef4,15,C1,C1,manual,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,621,69,3295,61708cbd05083de60ef9f310716cf52da343acd1c6d654a80231ca7667074bf7,matched,original_assignment,matched,mapped,none,false,valid,yqstnuAEVhm,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
378b6a5c80d93f0bd228,17,C1,C1,manual,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,621,69,3295,61708cbd05083de60ef9f310716cf52da343acd1c6d654a80231ca7667074bf7,matched,original_assignment,matched,mapped,none,false,valid,yqstnuAEVhm,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
ea5ea60ff63ef367d326,18,C1,C1,manual,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,621,69,3295,61708cbd05083de60ef9f310716cf52da343acd1c6d654a80231ca7667074bf7,matched,original_assignment,matched,mapped,none,false,valid,yqstnuAEVhm,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
3a54a9c43fb6058d2199,2,C1,C1,manual,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,621,69,3295,61708cbd05083de60ef9f310716cf52da343acd1c6d654a80231ca7667074bf7,matched,original_assignment,matched,mapped,none,false,valid,yqstnuAEVhm,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
05041d1de0c38536e6c9,6,C1,C1,manual,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,621,69,3295,61708cbd05083de60ef9f310716cf52da343acd1c6d654a80231ca7667074bf7,matched,original_assignment,matched,mapped,none,false,valid,yqstnuAEVhm,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
19571b3b0505b7a26c30,8,C1,C1,manual,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,621,69,3295,61708cbd05083de60ef9f310716cf52da343acd1c6d654a80231ca7667074bf7,matched,original_assignment,matched,mapped,none,false,valid,yqstnuAEVhm,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
c6a0dacbc82fcd8d74f2,1,C1,C1,manual,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,683,69,3296,8c6fcda4b6ec5c1cdb7f18139c3d001e93e95c220d04df35155e5440be2ffdaa,matched,original_assignment,matched,mapped,none,false,valid,wc2JMjhGNzB,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
fb2bc3c1a1ab95404b2a,10,C1,C1,manual,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,683,69,3296,8c6fcda4b6ec5c1cdb7f18139c3d001e93e95c220d04df35155e5440be2ffdaa,matched,original_assignment,matched,mapped,none,false,valid,wc2JMjhGNzB,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
