image_id,building,bi_enclosed_corners,bi_extended_corners,hohonet_corners,gap_bi_enclosed__bi_extended,gap_bi_enclosed__hohonet,gap_bi_enclosed__ulayout_boundary,gap_bi_extended__hohonet,gap_bi_extended__ulayout_boundary,gap_hohonet__ulayout_boundary,rotation_bi_enclosed,rotation_bi_extended,rotation_hohonet,rotation_ulayout_boundary
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,4,4,4,0.00021127783196839278,0.03415040845445261,0.007121833895785468,0.03413536152626351,0.007119321245834587,0.03402391328329035,0.013963109034097624,0.013952807915482516,0.0032744634307333063,0.0005454656535459254
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,8,6,6,0.010965344666670873,0.03086359418977358,0.03345122090883079,0.04010650567483043,0.04397151998973592,0.030281378350369814,0.010497843339654941,0.01714313967634525,0.002058575412612821,0.0008042706295082377
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,6,6,6,0.0006223359693158237,0.04082971474731467,0.038603587574405074,0.040278097283546144,0.03844827136531637,0.04421119149714392,0.021175937442231046,0.018565640372696108,0.0013011459255723261,0.0005115212122910329
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,4,12,8,0.40626827522065745,0.23809571650693295,0.18493678830592775,0.2280700475221713,0.285754186847733,0.20004552705650336,0.01598187042294193,0.06423931907910567,0.0024090411357532795,0.0006805465093779143
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,4,4,6,0.0007236335868048283,0.019250736686974856,0.020684746472404925,0.018948473946106992,0.020515865572495517,0.01331142340630509,0.015557436926930679,0.015533167932224442,0.00210697576942435,0.0008068677126662113
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,6,8,8,0.02348382086390355,0.04549683323829268,0.0910946238263628,0.028621330692171543,0.0868612488431949,0.10325032287844715,0.02588825961105608,0.019767337500834,0.002863596098699609,0.000832344243719807
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,4,4,4,0.010481501173368213,0.015268967195092742,0.023486529256292688,0.0178916193722769,0.02356879384904731,0.02328271645562474,0.012206761672451013,0.019642155118484217,0.0017094882599998733,0.0008654863612713726
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,16,16,12,0.002302214227869359,0.04835950156786872,0.0966465994334188,0.04830392269575845,0.09709435488972551,0.10314916210197678,0.022402386817907516,0.017403647877101063,0.04460375204791137,0.0017911116159833689
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,12,12,6,0.001206136871350738,0.040732389199403585,0.03504323422786504,0.04179291687726472,0.03568676359530676,0.01733612544120966,0.011769720554069552,0.01124844438742619,0.0008387924431158359,0.0004758661477915667
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,4,4,6,0.00039838908417066943,0.021376044049306375,0.023563774248598568,0.02112519158067694,0.023281016273052124,0.013089415025846929,0.017406535720943712,0.0174192537893606,0.0009935795218411296,0.0006839105453389319
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,6,6,8,0.005333837404148056,0.016682582160033932,0.2501150294503388,0.015817763575147747,0.2510442314503969,0.2412826731957044,0.01869502682793034,0.01781105152131283,0.013772793573489964,0.0013758187146186707
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,4,4,4,0.009972499690271364,0.025555103160109116,0.029177434597709828,0.023887012329215973,0.02443353866126552,0.02278524902608503,0.022218277791912766,0.01591071136167362,0.0012522913594726903,0.0004920204275526974
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,8,8,8,0.0010464800635084925,0.017896664196986545,0.02011934810132232,0.017078744918383792,0.019279241186584528,0.013166562987085073,0.018754480275179564,0.02016957225791849,0.0015613729948263932,0.0005514139369178217
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,19,16,16,0.011757700761424572,0.06383640494247711,0.0933880822058365,0.0585759998870794,0.09104866399413947,0.07731978026637554,0.027193960698934427,0.027295222304027294,0.004212951498444399,0.0014179045977266158
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,16,11,10,0.0699125448186998,0.13794500723226133,0.1394878295549843,0.17123862559902314,0.18822300327641062,0.20275767530664424,0.07420512590877053,0.0496596622277129,0.0034676239126405863,0.0011513841895957055
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,10,10,10,0.016033875226390326,0.134264759296573,0.09453840563883154,0.12758491417944728,0.09805562766897069,0.16761905439108693,0.018253051045681905,0.015323435798677306,0.006146324861469932,0.002577060661074585
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,4,4,4,7.796009997518283e-05,0.019917176930786984,0.015122319627547287,0.01999358428565734,0.015193862891165755,0.005350023886281918,0.011597724255080285,0.011576671129185331,0.00053000246804454,0.0002980313840162581
zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,zsNo4HB9uLZ,6,6,4,0.002978096809130082,0.06268985929856374,0.016408909429439622,0.06511285363829755,0.017637884493856948,0.05392620486119726,0.015067573082013822,0.016112538100798195,0.000977964830403651,0.0005079940658577753
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,10,6,4,0.05384875498466746,0.08751020845013846,0.06544996926289559,0.12744486760755147,0.08195770941061109,0.08506211907906203,0.03577468648179438,0.020103469828978038,0.0014065001795646366,0.0007487706306086676
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,4,4,4,2.5937316350477246e-05,0.02582360082955737,0.016262983218260807,0.02584037426003538,0.01626198860222805,0.029604075406840957,0.007042428063021393,0.007542918857601129,0.0005814868195679335,0.00046239311055484844
zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,zsNo4HB9uLZ,4,4,4,0.00013501370706614502,0.008081923056354912,0.010556078741611352,0.007977936586591294,0.01060735778766242,0.01654572412521005,0.007459702991890656,0.007469066219050006,0.0007753800382880686,0.00027234336338840165
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,6,6,10,0.0003404918803900925,0.08769979739458023,0.0577108929171013,0.08771522748996086,0.05780092295840067,0.06984607579792035,0.02154525352435103,0.02130254915856722,0.001824223846443318,0.0005137717009654116
zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,zsNo4HB9uLZ,6,6,6,0.005030644567550757,0.006774817643144138,0.04571202411666053,0.009247641047815724,0.041656586008392726,0.04213808418086418,0.0153169463598725,0.012229964269513985,0.0010550578750834945,0.0004868648954903983
