image_id,condition,building,family,a_workers,b_workers,a_n,b_n,a_supported,b_supported,pooled_supported,a_core_tail,b_core_tail,pooled_core_tail,pooled_late_new,description
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,rPc6DW4iMge,SB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,2,1,3,0.666666666667,0.708333333333,0.583333333333,0.354166666667,other
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,rPc6DW4iMge,T,W001;W002;W006;W010;W012;W013;W017;W018;W021;W030,W008;W011;W015;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,10,13,1,2,3,0.375,0.5,0.708333333333,0.3125,other
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,rPc6DW4iMge,TB,W001;W012;W029;W030;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036;W037,7,16,1,2,3,0.458333333333,0.625,0.708333333333,0.3125,other
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,rPc6DW4iMge,TS,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,W001;W002;W006;W008;W010;W012;W013;W017;W018;W021;W031;W034,11,12,2,1,3,0.666666666667,0.916666666667,0.708333333333,0.3125,other
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,rPc6DW4iMge,TSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,15,1,2,3,0.708333333333,0.583333333333,0.708333333333,0.3125,other
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,rPc6DW4iMge,quality_time_edit,W002;W006;W010;W011;W013;W015;W017;W018;W021;W027,W001;W008;W012;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,10,13,2,2,3,0.125,0.5,0.708333333333,0.3125,other
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,rPc6DW4iMge,B,W001;W012;W029;W031;W034;W035,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W030;W032;W033;W036;W037,6,18,1,2,2,0.583333333333,0.875,0.916666666667,0.0555555555556,other
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,rPc6DW4iMge,QB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,16,2,1,2,0,1,0.916666666667,0.0555555555556,other
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,rPc6DW4iMge,QSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,16,2,1,2,0,1,0.916666666667,0.0555555555556,other
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,rPc6DW4iMge,QT,W008;W028;W029;W032;W033;W034;W035;W036;W037,W001;W002;W006;W010;W011;W012;W013;W015;W017;W018;W021;W027;W030;W031,9,14,2,1,2,0.5,1,0.958333333333,0.0555555555556,other
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,rPc6DW4iMge,QTB,W001;W012;W029;W030;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036;W037,7,16,1,2,2,1,0.5,0.958333333333,0.0555555555556,other
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,rPc6DW4iMge,QTS,W028;W029;W030;W032;W033;W034;W035;W036;W037,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W031,9,14,2,1,2,0.375,1,0.958333333333,0.0555555555556,other
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,rPc6DW4iMge,QTSB,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027,W001;W012;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,11,12,1,2,2,1,0.541666666667,0.958333333333,0.0555555555556,other
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,rPc6DW4iMge,S,W001;W002;W011;W014;W015;W021;W027;W032;W033;W035;W036,W006;W008;W010;W012;W013;W017;W018;W028;W029;W030;W031;W034;W037,11,13,1,2,2,1,0.791666666667,0.916666666667,0.0555555555556,other
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,rPc6DW4iMge,SB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,2,2,1,0,0.916666666667,0.0555555555556,other
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,rPc6DW4iMge,T,W001;W002;W006;W010;W012;W013;W017;W018;W021;W030,W008;W011;W015;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,10,13,1,2,2,1,0.833333333333,0.958333333333,0.0555555555556,subtypes_and_pool_have_supported_multimode
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,rPc6DW4iMge,TB,W001;W012;W029;W030;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036;W037,7,16,1,2,2,1,0.5,0.958333333333,0.0555555555556,other
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,rPc6DW4iMge,TS,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,W001;W002;W006;W008;W010;W012;W013;W017;W018;W021;W031;W034,11,12,2,1,2,0.583333333333,1,0.958333333333,0.0555555555556,other
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,rPc6DW4iMge,TSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,15,2,1,2,0,1,0.958333333333,0.0555555555556,other
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,rPc6DW4iMge,quality_time_edit,W002;W006;W010;W011;W013;W015;W017;W018;W021;W027,W001;W008;W012;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,10,13,1,2,2,0.958333333333,0.833333333333,0.958333333333,0.0555555555556,subtypes_and_pool_have_supported_multimode
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,rPc6DW4iMge,B,W001;W012;W029;W031;W034;W035,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W027;W028;W030;W032;W033;W036;W037,6,17,2,1,2,0,1,0.916666666667,0.0694444444444,other
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,rPc6DW4iMge,QB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,8,15,2,1,2,0,1,0.916666666667,0.0694444444444,other
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,rPc6DW4iMge,QSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,8,15,2,1,2,0,1,0.916666666667,0.0694444444444,other
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,rPc6DW4iMge,QT,W008;W028;W029;W032;W033;W034;W035;W036;W037,W001;W002;W006;W010;W011;W012;W013;W015;W017;W018;W027;W030;W031,9,13,1,2,2,1,0.5,0.833333333333,0.0625,other
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,rPc6DW4iMge,QTB,W001;W012;W029;W030;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W027;W028;W032;W033;W036;W037,7,15,2,1,2,0,1,0.833333333333,0.0625,other
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,rPc6DW4iMge,QTS,W028;W029;W030;W032;W033;W034;W035;W036;W037,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W027;W031,9,13,1,2,2,1,0.541666666667,0.833333333333,0.0625,other
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,rPc6DW4iMge,QTSB,W002;W006;W008;W010;W011;W013;W015;W017;W018;W027,W001;W012;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,10,12,1,2,2,1,0.666666666667,0.833333333333,0.0625,other
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,rPc6DW4iMge,S,W001;W002;W011;W014;W015;W027;W032;W033;W035;W036,W006;W008;W010;W012;W013;W017;W018;W028;W029;W030;W031;W034;W037,10,13,2,1,2,0.291666666667,1,0.916666666667,0.0694444444444,other
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,rPc6DW4iMge,SB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,15,8,1,2,2,1,0,0.916666666667,0.0694444444444,other
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,rPc6DW4iMge,T,W001;W002;W006;W010;W012;W013;W017;W018;W030,W008;W011;W015;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,9,13,2,1,2,0,1,0.833333333333,0.0625,other
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,rPc6DW4iMge,TB,W001;W012;W029;W030;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W027;W028;W032;W033;W036;W037,7,15,2,1,2,0,1,0.833333333333,0.0625,other
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,rPc6DW4iMge,TS,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,W001;W002;W006;W008;W010;W012;W013;W017;W018;W031;W034,11,11,1,2,2,1,0.666666666667,0.833333333333,0.0625,other
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,rPc6DW4iMge,TSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W027;W028;W032;W033;W036,8,14,2,1,2,0,1,0.833333333333,0.0625,other
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,rPc6DW4iMge,quality_time_edit,W002;W006;W010;W011;W013;W015;W017;W018;W027,W001;W008;W012;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,9,13,1,2,2,1,0.666666666667,0.833333333333,0.0625,other
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,B,W001;W012;W029;W031;W034;W035,W002;W006;W008;W010;W011;W013;W014;W015;W018;W021;W027;W028;W030;W032;W033;W037,6,16,0,3,3,0,0.666666666667,0.833333333333,0.284722222222,other
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,Q,W001;W012;W029;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W018;W021;W027;W028;W030;W032;W033,7,15,0,3,3,0,0.625,0.833333333333,0.284722222222,other
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,QB,W001;W012;W029;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W018;W021;W027;W028;W030;W032;W033,7,15,0,3,3,0,0.625,0.833333333333,0.284722222222,other
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,QS,W002;W006;W008;W010;W011;W013;W014;W015;W018;W021;W027;W028;W032;W033,W001;W012;W029;W030;W031;W034;W035;W037,14,8,3,1,3,0.416666666667,0.291666666667,0.833333333333,0.284722222222,other
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,QSB,W002;W006;W008;W010;W011;W013;W014;W015;W018;W021;W027;W028;W032;W033,W001;W012;W029;W030;W031;W034;W035;W037,14,8,3,1,3,0.416666666667,0.291666666667,0.833333333333,0.284722222222,other
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,QT,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W018;W021;W027;W028;W032;W033,4,13,1,3,3,0.208333333333,0.5,0.666666666667,0.116666666667,other
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,QTB,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W018;W021;W027;W028;W032;W033,4,13,1,3,3,0.208333333333,0.5,0.666666666667,0.116666666667,other
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,QTS,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W018;W021;W027;W028;W032;W033,4,13,1,3,3,0.208333333333,0.5,0.666666666667,0.116666666667,other
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,QTSB,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W018;W021;W027;W028;W032;W033,4,13,1,3,3,0.208333333333,0.5,0.666666666667,0.116666666667,other
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,S,W001;W002;W011;W014;W015;W021;W027;W032;W033;W035,W006;W008;W010;W012;W013;W018;W028;W029;W030;W031;W034;W037,10,12,3,2,3,0,0.375,0.833333333333,0.284722222222,other
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,SB,W002;W006;W008;W010;W011;W013;W014;W015;W018;W021;W027;W028;W032;W033,W001;W012;W029;W030;W031;W034;W035;W037,14,8,3,1,3,0.416666666667,0.291666666667,0.833333333333,0.284722222222,other
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,T,W001;W002;W006;W010;W011;W013;W021,W008;W015;W018;W027;W028;W029;W030;W032;W033;W037,7,10,2,2,3,0.125,0.583333333333,0.666666666667,0.116666666667,other
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,TB,W002;W006;W010;W011;W013;W021,W001;W008;W015;W018;W027;W028;W029;W030;W032;W033;W037,6,11,2,2,3,0,0.583333333333,0.666666666667,0.116666666667,other
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,TS,W001;W002;W006;W010;W011;W013;W021,W008;W015;W018;W027;W028;W029;W030;W032;W033;W037,7,10,2,2,3,0.125,0.583333333333,0.666666666667,0.116666666667,other
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,TSB,W002;W006;W008;W010;W011;W013;W015;W018;W021;W033,W001;W027;W028;W029;W030;W032;W037,10,7,3,2,3,0.0416666666667,0.125,0.666666666667,0.116666666667,other
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,quality_time_edit,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W018;W021;W027;W028;W032;W033,4,13,1,3,3,0.208333333333,0.5,0.666666666667,0.116666666667,other
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,B,W001;W012;W029;W031;W034;W035,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W030;W032;W033;W036;W037,6,18,1,1,2,0.583333333333,1,0.708333333333,0,other
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,QB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,16,2,1,2,0,1,0.708333333333,0,other
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,QSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,16,2,1,2,0,1,0.708333333333,0,other
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,QT,W008;W028;W029;W032;W033;W034;W035;W036;W037,W001;W002;W006;W010;W011;W012;W013;W015;W017;W018;W021;W027;W030;W031,9,14,2,1,2,0,1,0.708333333333,0,other
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,QTB,W001;W012;W029;W030;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036;W037,7,16,1,1,2,0.875,1,0.708333333333,0,cores_stable_separately_pool_not_stable
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,QTS,W028;W029;W030;W032;W033;W034;W035;W036;W037,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W031,9,14,2,1,2,0,1,0.708333333333,0,other
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,QTSB,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027,W001;W012;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,11,12,1,2,2,1,0.458333333333,0.708333333333,0,other
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,S,W001;W002;W011;W014;W015;W021;W027;W032;W033;W035;W036,W006;W008;W010;W012;W013;W017;W018;W028;W029;W030;W031;W034;W037,11,13,1,2,2,1,0.708333333333,0.708333333333,0,other
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,SB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,2,2,1,0,0.708333333333,0,other
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,T,W001;W002;W006;W010;W012;W013;W017;W018;W021;W030,W008;W011;W015;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,10,13,1,2,2,1,0.541666666667,0.708333333333,0,other
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,TB,W001;W012;W029;W030;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036;W037,7,16,1,1,2,0.875,1,0.708333333333,0,cores_stable_separately_pool_not_stable
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,TS,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,W001;W002;W006;W008;W010;W012;W013;W017;W018;W021;W031;W034,11,12,1,1,2,1,1,0.708333333333,0,cores_stable_separately_pool_not_stable
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,TSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,15,2,1,2,0,1,0.708333333333,0,other
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,quality_time_edit,W002;W006;W010;W011;W013;W015;W017;W018;W021;W027,W001;W008;W012;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,10,13,1,2,2,0.958333333333,0.708333333333,0.708333333333,0,other
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,B,W001;W012;W029;W031;W034;W035,W006;W008;W010;W011;W013;W014;W015;W017;W021;W027;W028;W030;W032;W033;W036;W037,6,16,0,1,1,0,0.916666666667,0.958333333333,0.6875,other
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,QB,W001;W012;W029;W030;W031;W034;W035;W037,W006;W008;W010;W011;W013;W014;W015;W017;W021;W027;W028;W032;W033;W036,8,14,0,1,1,0,0.666666666667,0.958333333333,0.6875,other
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,QSB,W001;W012;W029;W030;W031;W034;W035;W037,W006;W008;W010;W011;W013;W014;W015;W017;W021;W027;W028;W032;W033;W036,8,14,0,1,1,0,0.666666666667,0.958333333333,0.6875,other
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,QT,W008;W028;W029;W032;W033;W034;W035;W036;W037,W001;W006;W010;W011;W012;W013;W015;W017;W021;W027;W030;W031,9,12,0,1,1,0,0.666666666667,0.875,0.763888888889,other
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,QTB,W001;W012;W029;W030;W031;W034;W035,W006;W008;W010;W011;W013;W015;W017;W021;W027;W028;W032;W033;W036;W037,7,14,0,1,1,0,0.75,0.875,0.763888888889,other
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,QTS,W028;W029;W030;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W015;W017;W021;W027;W031,9,12,0,1,1,0,0.75,0.875,0.763888888889,other
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,QTSB,W006;W008;W010;W011;W013;W015;W017;W021;W027,W001;W012;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,9,12,1,0,1,0.625,0,0.875,0.763888888889,other
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,S,W001;W011;W014;W015;W021;W027;W032;W033;W035;W036,W006;W008;W010;W012;W013;W017;W028;W029;W030;W031;W034;W037,10,12,1,1,1,0.708333333333,0.791666666667,0.958333333333,0.6875,other
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,SB,W006;W008;W010;W011;W013;W014;W015;W017;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,14,8,1,0,1,0.666666666667,0,0.958333333333,0.6875,other
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,T,W001;W006;W010;W012;W013;W017;W021;W030,W008;W011;W015;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,8,13,1,1,1,0.666666666667,0.666666666667,0.875,0.763888888889,other
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,TB,W001;W012;W029;W030;W031;W034;W035,W006;W008;W010;W011;W013;W015;W017;W021;W027;W028;W032;W033;W036;W037,7,14,0,1,1,0,0.75,0.875,0.763888888889,other
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,TS,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,W001;W006;W008;W010;W012;W013;W017;W021;W031;W034,11,10,1,1,1,0.458333333333,0.708333333333,0.875,0.763888888889,other
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,TSB,W001;W012;W029;W030;W031;W034;W035;W037,W006;W008;W010;W011;W013;W015;W017;W021;W027;W028;W032;W033;W036,8,13,0,1,1,0,0.666666666667,0.875,0.763888888889,other
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,quality_time_edit,W006;W010;W011;W013;W015;W017;W021;W027,W001;W008;W012;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,8,13,1,0,1,0.583333333333,0,0.875,0.763888888889,other
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,B,W001;W012;W029;W031;W034;W035,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W030;W032;W033;W036;W037,6,18,1,3,4,0.75,0.208333333333,0.125,0.0625,other
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,Q,W001;W008;W011;W012;W013;W014;W021;W028;W029;W030;W032;W033;W034;W035;W036;W037,W002;W006;W010;W015;W017;W018;W027;W031,16,8,3,2,4,0.458333333333,0.125,0.125,0.0625,other
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,QB,W001;W012;W014;W028;W029;W030;W031;W032;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W033;W036,11,13,3,2,4,0,0.458333333333,0.125,0.0625,other
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,QSB,W001;W012;W014;W028;W029;W030;W031;W032;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W033;W036,11,13,3,2,4,0,0.458333333333,0.125,0.0625,other
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,QT,W008;W015;W028;W029;W031;W032;W033;W034;W035;W036;W037,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W027;W030,11,12,2,3,4,0.5,0,0.25,0.0555555555556,other
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,QTB,W002;W006;W010;W013;W017;W018;W021;W027,W001;W008;W011;W012;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,8,15,2,2,4,0,0.416666666667,0.25,0.0555555555556,other
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,QTS,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W002;W006;W010;W012;W013;W017;W018;W021;W027,13,10,2,2,4,0.458333333333,0.166666666667,0.25,0.0555555555556,other
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,QTSB,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027,W001;W012;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,11,12,2,2,4,0,0.166666666667,0.25,0.0555555555556,other
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,S,W028;W029;W030;W037,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W031;W032;W033;W034;W035;W036,4,20,1,3,4,0.125,0.166666666667,0.125,0.0625,other
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,SB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W032;W033;W036,W001;W012;W028;W029;W030;W031;W034;W035;W037,15,9,3,2,4,0,0.25,0.125,0.0625,other
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,T,W001;W002;W006;W010;W012;W013;W017;W018;W021;W030,W008;W011;W015;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,10,13,3,2,4,0,0.375,0.25,0.0555555555556,other
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,TB,W001;W012;W029;W030;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036;W037,7,16,1,3,4,0.875,0.291666666667,0.25,0.0555555555556,other
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,TS,W001;W002;W006;W010;W012;W013;W017;W018;W021,W008;W011;W015;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,9,14,2,2,4,0.0416666666667,0.5,0.25,0.0555555555556,other
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,TSB,W001;W012;W029;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W030;W032;W033;W036;W037,6,17,1,3,4,0.75,0.166666666667,0.25,0.0555555555556,other
