canonical_annotation_id,image_id,worker_id,source_kind,trace_status
e6a0eb46590e0a1f,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,W019,trap_natural,all_matching
4d8dc2ea8c102fb8,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,W002,trap_natural,all_matching
cd71311dec667852,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,W021,trap_natural,all_matching
74366dc399f69295,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,W026,trap_natural,all_matching
3e49e2f4d3cfd637,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,W027,trap_natural,all_matching
5d978e819e3deb53,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,W028,trap_natural,all_matching
f9cabcf7e798da81,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,W029,trap_natural,all_matching
fa501f1f267f767a,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,W030,trap_natural,all_matching
5da2adcd7638310f,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,W031,trap_natural,all_matching
9b8a1ae0754380a9,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,W032,trap_natural,all_matching
5b4d888cc3324e13,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,W033,trap_natural,all_matching
1d36d28089de7575,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,W034,trap_natural,all_matching
eb266c3e12d21893,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,W035,trap_natural,all_matching
19e9c481bd38d47c,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,W036,trap_natural,all_matching
af1ada91e5648762,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,W037,trap_natural,all_matching
e27edeeb62e1436c,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,W006,trap_natural,all_matching
6787669990caab70,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,W008,trap_natural,all_matching
a63b28ab3b493bd3ee11,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,W011,missing_required_initialization,all_matching
678fd1b3368b3c6302ad,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,W033,missing_required_initialization,all_matching
53cffa383a4d19c3e30e,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,W036,missing_required_initialization,all_matching
4486738211819be8d3d4,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,W006,missing_required_initialization,all_matching
2aea8c4c7647e5dcbf4f,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,W010,missing_required_initialization,all_matching
e8a846d937e3ed039131,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,W015,missing_required_initialization,all_matching
8f8a8cc073aa91a7c1c7,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,W035,missing_required_initialization,all_matching
aa3b4f3365dda18b56bc,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,W008,missing_required_initialization,all_matching
72dc231b20fe4c8a589d,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,W013,missing_required_initialization,all_matching
1a60a6ad7849198e802c,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,W002,missing_required_initialization,all_matching
198b56fd7f0946ac5b09,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,W029,missing_required_initialization,all_matching
b47f07e34df3a99ff20d,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,W035,missing_required_initialization,all_matching
456be942f0947a669713,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,W001,missing_required_initialization,all_matching
9b7c8a47533d55322728,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,W002,missing_required_initialization,all_matching
bbb44530a7ff92f92b27,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,W030,missing_required_initialization,all_matching
bf6d1e98afbb6306ebff,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,W032,missing_required_initialization,all_matching
70e8f5079c7b09c6af6d,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,W010,missing_required_initialization,all_matching
a54fcd23c12204b62cba,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,W027,missing_required_initialization,all_matching
bb9ad0084abc09c47837,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,W037,missing_required_initialization,all_matching
5ba67a30243635c3cbe3,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,W008,missing_required_initialization,all_matching
6202fd8098d9ad33f433,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,W013,missing_required_initialization,all_matching
88daa007e08cf656a410,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,W029,missing_required_initialization,all_matching
bd2690bbc44b34e3ef00,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,W030,missing_required_initialization,all_matching
662bac6bde05e0510f55,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,W032,missing_required_initialization,all_matching
b078bba0e08aacd86658,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,W027,missing_required_initialization,all_matching
e33b39ba56ff49c56427,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,W029,missing_required_initialization,all_matching
013253d9bc0db4d66615,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,W034,missing_required_initialization,all_matching
fcb7e53adf42c4422ae7,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,W037,missing_required_initialization,all_matching
fba833f7e946e03406f0,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,W001,missing_required_initialization,all_matching
be0ea7a0849f9bf057cb,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,W017,missing_required_initialization,all_matching
7fc54cc83e44fb28abe2,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,W002,missing_required_initialization,all_matching
4d6cdfa4951e9653e815,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,W028,missing_required_initialization,all_matching
98e444841935f5508d75,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,W013,missing_required_initialization,all_matching
eda8291573ff053225c7,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,W017,missing_required_initialization,all_matching
936511830ce393b70d38,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,W018,missing_required_initialization,all_matching
87dd86ac11a2a77e63bf,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,W028,missing_required_initialization,all_matching
4b7562726182b0f76ced,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,W010,missing_required_initialization,all_matching
4786ddffd288bc3c1169,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,W015,missing_required_initialization,all_matching
71770e90ca7c5a392b52,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,W031,missing_required_initialization,all_matching
3cbe48827611f20e2b09,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,W035,missing_required_initialization,all_matching
1beae202a7ba8f00c6fb,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,W008,missing_required_initialization,all_matching
8f2310bf731d94b43254,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,W012,missing_required_initialization,all_matching
973098cfe5081c1c74ec,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,W027,missing_required_initialization,all_matching
ac7d30c4e0246e96535a,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,W034,missing_required_initialization,all_matching
66e0b1d35ac694679c09,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,W037,missing_required_initialization,all_matching
149830d59e7e9e39f686,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,W001,missing_required_initialization,all_matching
3cf2311bd8da5ee6753a,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,W002,missing_required_initialization,all_matching
3e8773a02414b6a4b615,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,W030,missing_required_initialization,all_matching
af75f69b47040e315e88,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,W032,missing_required_initialization,all_matching
df8caafef388df6a815e,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,W014,missing_required_initialization,all_matching
fc425478750be6dafff3,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,W017,missing_required_initialization,all_matching
23a4dc31709381a1de36,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,W018,missing_required_initialization,all_matching
2ed8f62e5ffefe42fff7,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,W034,missing_required_initialization,all_matching
7bed161c9c3ed689c7ae,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,W006,missing_required_initialization,all_matching
4b61ee6ece084b2094c8,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,W012,missing_required_initialization,all_matching
8ccb0872c31327a3e97d,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,W015,missing_required_initialization,all_matching
c018c01538024335ba14,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,W037,missing_required_initialization,all_matching
14ac18968586cb14b07a,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,W008,missing_required_initialization,all_matching
702f8663c962b7634220,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,W011,missing_required_initialization,all_matching
ec7b9674561060eaad40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,W012,missing_required_initialization,all_matching
b578f0248ceb6441105b,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,W015,missing_required_initialization,all_matching
3a3bc0a4eb51fdb493f4,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,W034,missing_required_initialization,all_matching
69b441eb87332bb0e6ed,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,W010,missing_required_initialization,all_matching
d6b34d9ae99290e61c81,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,W013,missing_required_initialization,all_matching
02ff3128c678c453e095,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,W002,missing_required_initialization,all_matching
d85d39dda5fe0ff36757,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,W029,missing_required_initialization,all_matching
d0c65178d1ddfcac1748,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,W032,missing_required_initialization,all_matching
3aa58d4d74ec42ed12a4,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,W001,missing_required_initialization,all_matching
10ab4daf9de2cd3b6859,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,W028,missing_required_initialization,all_matching
c2c137240a2b4b27591e,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,W030,missing_required_initialization,all_matching
401fdd3b780569d96e33,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,W032,missing_required_initialization,all_matching
8024c676ff7c3f775432,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,W001,missing_required_initialization,all_matching
788e7e1c7924718866a4,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,W012,missing_required_initialization,all_matching
3d3fca86654cbfeba8a0,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,W014,missing_required_initialization,all_matching
b7e5ac04265464d25c70,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,W018,missing_required_initialization,all_matching
1ff1c3fea69357e03c76,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,W031,missing_required_initialization,all_matching
72c315a66c675f62b587,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,W010,missing_required_initialization,all_matching
ba5291230a2bbae1658b,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,W013,missing_required_initialization,all_matching
b91d7358c435325b8eee,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,W027,missing_required_initialization,all_matching
48bf162ba8a7815d5706,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,W029,missing_required_initialization,all_matching
71f8e55558d74259a5eb,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,W033,missing_required_initialization,all_matching
2ec85790145647163c24,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,W034,missing_required_initialization,all_matching
bad9e0cac20a7347fbd5,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,W035,missing_required_initialization,all_matching
f716e6d6a95b3228e48c,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,W006,missing_required_initialization,all_matching
2293abd04e66d525f147,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,W001,missing_required_initialization,all_matching
8efaa4e2bbb1955244ea,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,W011,missing_required_initialization,all_matching
d2e536ac825ae4aa65e4,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,W014,missing_required_initialization,all_matching
99107f36d276c5bca39b,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,W031,missing_required_initialization,all_matching
2c90d306c009cea79158,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,W036,missing_required_initialization,all_matching
9c1492ecc8c50ab46ddd,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,W001,missing_required_initialization,all_matching
b5e0d24f44539999b6ed,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,W027,missing_required_initialization,all_matching
c6c2970a6c0a7eb457e5,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,W028,missing_required_initialization,all_matching
2052df34f859227bd40f,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,W030,missing_required_initialization,all_matching
afe8345588c57013a3c8,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,W031,missing_required_initialization,all_matching
d2a55c1985a230982d0d,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,W033,missing_required_initialization,all_matching
6dc6395c56cb416a2fdc,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,W036,missing_required_initialization,all_matching
1662ab8242879aec65db,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,W006,missing_required_initialization,all_matching
98bddc53a917046c3f4a,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,W014,missing_required_initialization,all_matching
e96cb5be61c7f8ac3c74,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,W017,missing_required_initialization,all_matching
23cb933de747d63d9058,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,W018,missing_required_initialization,all_matching
cd292cd5a5ebe839dbe2,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,W028,missing_required_initialization,all_matching
961dc0d114e60fe10b06,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,W034,missing_required_initialization,all_matching
540bb1f2348937711758,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,W011,missing_required_initialization,all_matching
f590389238802d1469cc,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,W031,missing_required_initialization,all_matching
031e48e6149c36f92e2b,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,W033,missing_required_initialization,all_matching
c1e860976080a5cf5ee1,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,W036,missing_required_initialization,all_matching
