image_id,building_id,split,population_role,image_url,image_url_provenance,local_image_source,room_instance_id,room_identity_status,region_class_values_json,room_mapping_status,coordinate_width,coordinate_height
e9zR4mvMWw7_2594cedd9da64c338c1ba98abed9efb3,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_2594cedd9da64c338c1ba98abed9efb3.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_2594cedd9da64c338c1ba98abed9efb3.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_511976eee78f42e6858dcb7845a44777,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_511976eee78f42e6858dcb7845a44777.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_511976eee78f42e6858dcb7845a44777.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_5d711de78dbd400aa4cfd51fc05dfbee,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_5d711de78dbd400aa4cfd51fc05dfbee.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_5d711de78dbd400aa4cfd51fc05dfbee.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_6a856f5cb71645558f9f9ee069f37f1b,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_6a856f5cb71645558f9f9ee069f37f1b.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_6a856f5cb71645558f9f9ee069f37f1b.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_83347153d2184d33869626c6c83318f9,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_83347153d2184d33869626c6c83318f9.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_83347153d2184d33869626c6c83318f9.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_891cb55a08dd4aea9ee76656f6b4850d,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_891cb55a08dd4aea9ee76656f6b4850d.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_891cb55a08dd4aea9ee76656f6b4850d.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_979426d6a1ea42e29cf5c3bd62eba342,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_979426d6a1ea42e29cf5c3bd62eba342.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_979426d6a1ea42e29cf5c3bd62eba342.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_b0a7188b1afc4f648bd497af5202d978,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_b0a7188b1afc4f648bd497af5202d978.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_b0a7188b1afc4f648bd497af5202d978.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_c904c55a5d0e420bbd6e4e030b9fe5b4,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_c904c55a5d0e420bbd6e4e030b9fe5b4.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_c904c55a5d0e420bbd6e4e030b9fe5b4.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_cd47116ee6264bc691811409bf779f34,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_cd47116ee6264bc691811409bf779f34.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_cd47116ee6264bc691811409bf779f34.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_d88c41884dc24efbb5c1b7dcf97998e9,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_d88c41884dc24efbb5c1b7dcf97998e9.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_d88c41884dc24efbb5c1b7dcf97998e9.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_f624a40d100144e696a39abe258ee090,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_f624a40d100144e696a39abe258ee090.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_f624a40d100144e696a39abe258ee090.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_f6c327acf9884d988714467217d67dcd,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_f6c327acf9884d988714467217d67dcd.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_f6c327acf9884d988714467217d67dcd.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_855bc326ad174253b57626daf123c608.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,jh4fc5c5qoQ,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""5""]",region_class_only,1024,512
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_67790605390f4d439c3c59395967ec84.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""1""]",region_class_only,1024,512
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""1""]",region_class_only,1024,512
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512
kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4,kEZ7cmS4wCh,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4.jpg,public_GT_import,data/mp3d_layout/test/img/kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,pRbA3pwrgk9,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,pRbA3pwrgk9,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_16beb21e65a84850a509972190038d0e.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_447755d931aa401097d8c0952a22b17e.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""8""]",region_class_only,1024,512
pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""6""]",region_class_only,1024,512
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_64ba4f267872432abdcb00af002649d5.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""5""]",region_class_only,1024,512
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""5""]",region_class_only,1024,512
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""6""]",region_class_only,1024,512
