id,code,worker,condition,route,role,ordinal,point_index,x,y
8e35267f3a0880dc371d,UwV83HsGsw3-01,W037,manual,bound,top,6,11,1000.2229102167181,209.23839009287929
8e35267f3a0880dc371d,UwV83HsGsw3-01,W037,manual,bound,bottom,6,12,998.6377708978329,313.85758513931887
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,split,top,1,1,18.52,193.27
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,split,top,2,3,33.54,153.2
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,split,top,3,5,196.39,213.51
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,split,top,4,7,333.66,215.48
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,split,top,5,9,715.2,227.57
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,split,top,6,11,845.27,229.29
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,split,top,7,13,896.64,88.47
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,split,top,8,15,996.04,193.74
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,split,bottom,1,2,18.52,322.8
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,split,bottom,2,4,33.54,364.29
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,split,bottom,3,6,196.39,301.42
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,split,bottom,4,8,333.66,299.33
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,split,bottom,5,10,715.2,286.44
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,split,bottom,6,12,845.27,284.61
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,split,bottom,7,14,896.64,428.49
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,split,bottom,8,16,996.04,322.31
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,bound,top,1,1,18.52,193.27
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,bound,bottom,1,2,18.52,322.8
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,bound,top,2,3,33.54,153.2
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,bound,bottom,2,4,33.54,364.29
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,bound,top,3,5,196.39,213.51
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,bound,bottom,3,6,196.39,301.42
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,bound,top,4,7,333.66,215.48
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,bound,bottom,4,8,333.66,299.33
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,bound,top,5,9,715.2,227.57
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,bound,bottom,5,10,715.2,286.44
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,bound,top,6,11,845.27,229.29
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,bound,bottom,6,12,845.27,284.61
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,bound,top,7,13,896.64,88.47
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,bound,bottom,7,14,896.64,428.49
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,bound,top,8,15,996.04,193.74
6202fd8098d9ad33f433,UwV83HsGsw3-01,W013,semi,bound,bottom,8,16,996.04,322.31
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,split,top,1,1,12.951603663428944,211.21253934269092
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,split,top,2,3,33.5217977171102,153.13366684407163
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,split,top,3,5,197.3339623472463,215.17652678174917
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,split,top,4,7,338.91375622836097,216.76677366466862
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,split,top,5,9,482.1843950942646,163.92144989274678
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,split,top,6,11,490.4162470669405,178.92649730521018
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,split,top,7,13,700.6537043015389,228.03026920283406
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,split,top,8,15,841.731166720083,229.86549462982723
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,split,top,9,17,892.0797517771073,88.53293997584478
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,split,top,10,19,998.4162706425665,209.1528991422286
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,split,bottom,1,2,12.951603663428944,308.349566818408
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,split,bottom,2,4,33.5217977171102,367.59698632967445
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,split,bottom,3,6,197.3339623472463,309.4378996220636
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,split,bottom,4,8,338.91375622836097,299.5264818558757
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,split,bottom,5,10,482.1843950942646,350.21136305911864
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,split,bottom,6,12,490.4162470669405,342.9045883081599
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,split,bottom,7,14,700.6537043015389,288.68805188370754
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,split,bottom,8,16,841.731166720083,290.5702109773436
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,split,bottom,9,18,892.0797517771073,428.8809765408114
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,split,bottom,10,20,998.4162706425665,307.4101222466811
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,bound,top,1,1,12.951603663428944,211.21253934269092
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,bound,bottom,1,2,12.951603663428944,308.349566818408
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,bound,top,2,3,33.5217977171102,153.13366684407163
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,bound,bottom,2,4,33.5217977171102,367.59698632967445
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,bound,top,3,5,197.3339623472463,215.17652678174917
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,bound,bottom,3,6,197.3339623472463,309.4378996220636
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,bound,top,4,7,338.91375622836097,216.76677366466862
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,bound,bottom,4,8,338.91375622836097,299.5264818558757
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,bound,top,5,9,482.1843950942646,163.92144989274678
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,bound,bottom,5,10,482.1843950942646,350.21136305911864
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,bound,top,6,11,490.4162470669405,178.92649730521018
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,bound,bottom,6,12,490.4162470669405,342.9045883081599
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,bound,top,7,13,700.6537043015389,228.03026920283406
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,bound,bottom,7,14,700.6537043015389,288.68805188370754
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,bound,top,8,15,841.731166720083,229.86549462982723
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,bound,bottom,8,16,841.731166720083,290.5702109773436
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,bound,top,9,17,892.0797517771073,88.53293997584478
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,bound,bottom,9,18,892.0797517771073,428.8809765408114
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,bound,top,10,19,998.4162706425665,209.1528991422286
88daa007e08cf656a410,UwV83HsGsw3-01,W029,semi,bound,bottom,10,20,998.4162706425665,307.4101222466811
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,split,top,1,1,18.52,193.27
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,split,top,2,3,33.54,153.2
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,split,top,3,5,196.39,213.51
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,split,top,4,7,333.66,215.48
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,split,top,5,9,715.2,227.57
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,split,top,6,16,744.2731707317074,233.10569105691056
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,split,top,7,15,849.170731707317,231.44065040650406
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,split,top,8,11,896.64,88.47
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,split,top,9,13,996.04,193.74
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,split,bottom,1,2,18.52,322.8
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,split,bottom,2,4,33.54,364.29
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,split,bottom,3,6,196.39,301.42
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,split,bottom,4,8,333.66,299.33
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,split,bottom,5,10,715.2,286.44
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,split,bottom,6,17,745.9382113821138,286.3869918699187
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,split,bottom,7,18,845.8406504065041,291.3821138211382
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,split,bottom,8,12,896.64,428.49
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,split,bottom,9,14,996.04,322.31
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,bound,top,1,1,18.52,193.27
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,bound,bottom,1,2,18.52,322.8
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,bound,top,2,3,33.54,153.2
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,bound,bottom,2,4,33.54,364.29
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,bound,top,3,5,196.39,213.51
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,bound,bottom,3,6,196.39,301.42
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,bound,top,4,7,333.66,215.48
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,bound,bottom,4,8,333.66,299.33
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,bound,top,5,9,715.2,227.57
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,bound,bottom,5,10,715.2,286.44
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,bound,top,6,16,744.2731707317074,233.10569105691056
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,bound,bottom,6,17,745.9382113821138,286.3869918699187
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,bound,top,7,15,849.170731707317,231.44065040650406
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,bound,bottom,7,18,845.8406504065041,291.3821138211382
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,bound,top,8,11,896.64,88.47
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,bound,bottom,8,12,896.64,428.49
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,bound,top,9,13,996.04,193.74
bd2690bbc44b34e3ef00,UwV83HsGsw3-01,W030,semi,bound,bottom,9,14,996.04,322.31
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,split,top,1,1,18.52,193.27
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,split,top,2,3,33.54,153.2
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,split,top,3,5,196.39,213.51
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,split,top,4,7,333.66,215.48
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,split,top,5,9,715.2,227.57
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,split,top,6,11,845.27,229.29
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,split,top,7,13,894.3570731272308,95.31878061830756
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,split,top,8,15,996.04,193.74
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,split,bottom,1,2,18.52,322.8
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,split,bottom,2,4,33.54,364.29
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,split,bottom,3,6,196.39,301.42
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,split,bottom,4,8,333.66,299.33
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,split,bottom,5,10,715.2,286.44
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,split,bottom,6,12,845.27,284.61
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,split,bottom,7,14,892.8731706599309,424.72317065993093
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,split,bottom,8,16,996.04,322.31
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,bound,top,1,1,18.52,193.27
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,bound,bottom,1,2,18.52,322.8
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,bound,top,2,3,33.54,153.2
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,bound,bottom,2,4,33.54,364.29
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,bound,top,3,5,196.39,213.51
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,bound,bottom,3,6,196.39,301.42
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,bound,top,4,7,333.66,215.48
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,bound,bottom,4,8,333.66,299.33
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,bound,top,5,9,715.2,227.57
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,bound,bottom,5,10,715.2,286.44
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,bound,top,6,11,845.27,229.29
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,bound,bottom,6,12,845.27,284.61
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,bound,top,7,13,894.3570731272308,95.31878061830756
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,bound,bottom,7,14,892.8731706599309,424.72317065993093
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,bound,top,8,15,996.04,193.74
662bac6bde05e0510f55,UwV83HsGsw3-01,W032,semi,bound,bottom,8,16,996.04,322.31
f62c1fca08c19956c8e3,UwV83HsGsw3-03,W010,manual,split,top,1,1,209.64166772357055,226.12293090938584
f62c1fca08c19956c8e3,UwV83HsGsw3-03,W010,manual,split,top,2,3,332.2622658260363,226.12293090938584
f62c1fca08c19956c8e3,UwV83HsGsw3-03,W010,manual,split,top,3,6,695.5588177463787,223.25097515241833
f62c1fca08c19956c8e3,UwV83HsGsw3-03,W010,manual,split,top,4,7,865.7673916491661,222.42293218521058
f62c1fca08c19956c8e3,UwV83HsGsw3-03,W010,manual,split,bottom,1,2,208.98241719613793,292.047983652647
f62c1fca08c19956c8e3,UwV83HsGsw3-03,W010,manual,split,bottom,2,4,331.60301529860374,293.36648470751226
f62c1fca08c19956c8e3,UwV83HsGsw3-03,W010,manual,split,bottom,3,5,695.714005780121,293.31745277470543
f62c1fca08c19956c8e3,UwV83HsGsw3-03,W010,manual,split,bottom,4,8,866.7777547587275,298.41797919334937
f62c1fca08c19956c8e3,UwV83HsGsw3-03,W010,manual,bound,top,1,1,209.64166772357055,226.12293090938584
f62c1fca08c19956c8e3,UwV83HsGsw3-03,W010,manual,bound,bottom,1,2,208.98241719613793,292.047983652647
f62c1fca08c19956c8e3,UwV83HsGsw3-03,W010,manual,bound,top,2,3,332.2622658260363,226.12293090938584
f62c1fca08c19956c8e3,UwV83HsGsw3-03,W010,manual,bound,bottom,2,4,331.60301529860374,293.36648470751226
f62c1fca08c19956c8e3,UwV83HsGsw3-03,W010,manual,bound,top,3,6,695.5588177463787,223.25097515241833
f62c1fca08c19956c8e3,UwV83HsGsw3-03,W010,manual,bound,bottom,3,5,695.714005780121,293.31745277470543
f62c1fca08c19956c8e3,UwV83HsGsw3-03,W010,manual,bound,top,4,7,865.7673916491661,222.42293218521058
f62c1fca08c19956c8e3,UwV83HsGsw3-03,W010,manual,bound,bottom,4,8,866.7777547587275,298.41797919334937
9c8c76c74e6217df2bea,UwV83HsGsw3-03,W017,manual,split,top,1,1,211.25765765765766,226.94054054054058
9c8c76c74e6217df2bea,UwV83HsGsw3-03,W017,manual,split,top,2,3,314.5801801801802,222.32792792792793
9c8c76c74e6217df2bea,UwV83HsGsw3-03,W017,manual,split,top,3,5,686.3567567567568,220.48288288288288
9c8c76c74e6217df2bea,UwV83HsGsw3-03,W017,manual,split,top,4,7,864.4036036036034,220.48288288288288
9c8c76c74e6217df2bea,UwV83HsGsw3-03,W017,manual,split,bottom,1,2,208.4900900900901,297.9747747747748
9c8c76c74e6217df2bea,UwV83HsGsw3-03,W017,manual,split,bottom,2,4,315.5027027027027,296.1297297297297
9c8c76c74e6217df2bea,UwV83HsGsw3-03,W017,manual,split,bottom,3,6,683.5891891891893,291.5171171171171
9c8c76c74e6217df2bea,UwV83HsGsw3-03,W017,manual,split,bottom,4,8,866.2486486486487,296.1297297297297
9c8c76c74e6217df2bea,UwV83HsGsw3-03,W017,manual,bound,top,1,1,211.25765765765766,226.94054054054058
9c8c76c74e6217df2bea,UwV83HsGsw3-03,W017,manual,bound,bottom,1,2,208.4900900900901,297.9747747747748
9c8c76c74e6217df2bea,UwV83HsGsw3-03,W017,manual,bound,top,2,3,314.5801801801802,222.32792792792793
9c8c76c74e6217df2bea,UwV83HsGsw3-03,W017,manual,bound,bottom,2,4,315.5027027027027,296.1297297297297
9c8c76c74e6217df2bea,UwV83HsGsw3-03,W017,manual,bound,top,3,5,686.3567567567568,220.48288288288288
9c8c76c74e6217df2bea,UwV83HsGsw3-03,W017,manual,bound,bottom,3,6,683.5891891891893,291.5171171171171
9c8c76c74e6217df2bea,UwV83HsGsw3-03,W017,manual,bound,top,4,7,864.4036036036034,220.48288288288288
9c8c76c74e6217df2bea,UwV83HsGsw3-03,W017,manual,bound,bottom,4,8,866.2486486486487,296.1297297297297
d3d1738a5f7c5fa69f13,UwV83HsGsw3-03,W018,manual,split,top,1,9,61.62355953905249,201.91549295774647
d3d1738a5f7c5fa69f13,UwV83HsGsw3-03,W018,manual,split,top,2,1,208.47119078104993,221.58258642765685
d3d1738a5f7c5fa69f13,UwV83HsGsw3-03,W018,manual,split,top,3,3,340.8962868117798,232.07170294494236
d3d1738a5f7c5fa69f13,UwV83HsGsw3-03,W018,manual,split,top,4,5,693.5928297055057,220.27144686299616
d3d1738a5f7c5fa69f13,UwV83HsGsw3-03,W018,manual,split,top,5,7,870.5966709346991,220.27144686299616
d3d1738a5f7c5fa69f13,UwV83HsGsw3-03,W018,manual,split,bottom,1,10,51.13444302176696,314.6734955185659
d3d1738a5f7c5fa69f13,UwV83HsGsw3-03,W018,manual,split,bottom,2,2,205.84891165172857,293.6952624839949
d3d1738a5f7c5fa69f13,UwV83HsGsw3-03,W018,manual,split,bottom,3,4,334.3405889884763,306.8066581306018
d3d1738a5f7c5fa69f13,UwV83HsGsw3-03,W018,manual,split,bottom,4,6,683.1037131882202,288.4507042253521
d3d1738a5f7c5fa69f13,UwV83HsGsw3-03,W018,manual,split,bottom,5,8,881.0857874519846,300.2509603072983
d3d1738a5f7c5fa69f13,UwV83HsGsw3-03,W018,manual,bound,top,1,9,61.62355953905249,201.91549295774647
d3d1738a5f7c5fa69f13,UwV83HsGsw3-03,W018,manual,bound,bottom,1,10,51.13444302176696,314.6734955185659
d3d1738a5f7c5fa69f13,UwV83HsGsw3-03,W018,manual,bound,top,2,1,208.47119078104993,221.58258642765685
d3d1738a5f7c5fa69f13,UwV83HsGsw3-03,W018,manual,bound,bottom,2,2,205.84891165172857,293.6952624839949
d3d1738a5f7c5fa69f13,UwV83HsGsw3-03,W018,manual,bound,top,3,3,340.8962868117798,232.07170294494236
d3d1738a5f7c5fa69f13,UwV83HsGsw3-03,W018,manual,bound,bottom,3,4,334.3405889884763,306.8066581306018
d3d1738a5f7c5fa69f13,UwV83HsGsw3-03,W018,manual,bound,top,4,5,693.5928297055057,220.27144686299616
d3d1738a5f7c5fa69f13,UwV83HsGsw3-03,W018,manual,bound,bottom,4,6,683.1037131882202,288.4507042253521
d3d1738a5f7c5fa69f13,UwV83HsGsw3-03,W018,manual,bound,top,5,7,870.5966709346991,220.27144686299616
d3d1738a5f7c5fa69f13,UwV83HsGsw3-03,W018,manual,bound,bottom,5,8,881.0857874519846,300.2509603072983
fe2250f56881470ffebd,UwV83HsGsw3-03,W006,manual,split,top,1,1,209.64166772357055,226.12293090938584
fe2250f56881470ffebd,UwV83HsGsw3-03,W006,manual,split,top,2,3,332.2622658260363,226.12293090938584
fe2250f56881470ffebd,UwV83HsGsw3-03,W006,manual,split,top,3,6,695.5588177463787,223.25097515241833
fe2250f56881470ffebd,UwV83HsGsw3-03,W006,manual,split,top,4,7,865.7673916491661,222.42293218521058
fe2250f56881470ffebd,UwV83HsGsw3-03,W006,manual,split,bottom,1,2,208.98241719613793,292.047983652647
fe2250f56881470ffebd,UwV83HsGsw3-03,W006,manual,split,bottom,2,4,331.60301529860374,293.36648470751226
fe2250f56881470ffebd,UwV83HsGsw3-03,W006,manual,split,bottom,3,5,695.714005780121,293.31745277470543
fe2250f56881470ffebd,UwV83HsGsw3-03,W006,manual,split,bottom,4,8,866.7777547587275,298.41797919334937
fe2250f56881470ffebd,UwV83HsGsw3-03,W006,manual,bound,top,1,1,209.64166772357055,226.12293090938584
fe2250f56881470ffebd,UwV83HsGsw3-03,W006,manual,bound,bottom,1,2,208.98241719613793,292.047983652647
fe2250f56881470ffebd,UwV83HsGsw3-03,W006,manual,bound,top,2,3,332.2622658260363,226.12293090938584
fe2250f56881470ffebd,UwV83HsGsw3-03,W006,manual,bound,bottom,2,4,331.60301529860374,293.36648470751226
fe2250f56881470ffebd,UwV83HsGsw3-03,W006,manual,bound,top,3,6,695.5588177463787,223.25097515241833
fe2250f56881470ffebd,UwV83HsGsw3-03,W006,manual,bound,bottom,3,5,695.714005780121,293.31745277470543
fe2250f56881470ffebd,UwV83HsGsw3-03,W006,manual,bound,top,4,7,865.7673916491661,222.42293218521058
fe2250f56881470ffebd,UwV83HsGsw3-03,W006,manual,bound,bottom,4,8,866.7777547587275,298.41797919334937
1a446d9cbfb0497f80c0,UwV83HsGsw3-03,W008,manual,split,top,1,7,210.02871407694832,224.43501576453681
1a446d9cbfb0497f80c0,UwV83HsGsw3-03,W008,manual,split,top,2,5,336.42602499203315,227.4221228547698
1a446d9cbfb0497f80c0,UwV83HsGsw3-03,W008,manual,split,top,3,1,688.0054536137243,219.0557767214283
1a446d9cbfb0497f80c0,UwV83HsGsw3-03,W008,manual,split,top,4,3,866.8093037334557,219.43554851494304
1a446d9cbfb0497f80c0,UwV83HsGsw3-03,W008,manual,split,bottom,1,8,210.02871407694832,294.6251180462565
1a446d9cbfb0497f80c0,UwV83HsGsw3-03,W008,manual,split,bottom,2,6,336.42602499203315,290.35429094082787
1a446d9cbfb0497f80c0,UwV83HsGsw3-03,W008,manual,split,bottom,3,2,686.8155797487757,292.8279563482396
1a446d9cbfb0497f80c0,UwV83HsGsw3-03,W008,manual,split,bottom,4,4,866.8093037334557,297.36762855086783
1a446d9cbfb0497f80c0,UwV83HsGsw3-03,W008,manual,bound,top,1,7,210.02871407694832,224.43501576453681
1a446d9cbfb0497f80c0,UwV83HsGsw3-03,W008,manual,bound,bottom,1,8,210.02871407694832,294.6251180462565
1a446d9cbfb0497f80c0,UwV83HsGsw3-03,W008,manual,bound,top,2,5,336.42602499203315,227.4221228547698
1a446d9cbfb0497f80c0,UwV83HsGsw3-03,W008,manual,bound,bottom,2,6,336.42602499203315,290.35429094082787
1a446d9cbfb0497f80c0,UwV83HsGsw3-03,W008,manual,bound,top,3,1,688.0054536137243,219.0557767214283
1a446d9cbfb0497f80c0,UwV83HsGsw3-03,W008,manual,bound,bottom,3,2,686.8155797487757,292.8279563482396
1a446d9cbfb0497f80c0,UwV83HsGsw3-03,W008,manual,bound,top,4,3,866.8093037334557,219.43554851494304
1a446d9cbfb0497f80c0,UwV83HsGsw3-03,W008,manual,bound,bottom,4,4,866.8093037334557,297.36762855086783
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,split,top,1,3,99.41747572815534,174.9747572815534
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,split,top,2,5,111.34757281553398,111.34757281553398
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,split,top,3,1,167.02135922330098,196.84660194174756
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,split,top,4,7,395.6815533980582,216.73009708737862
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,split,top,5,9,654.1669902912621,220.70679611650485
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,split,top,6,11,805.2815533980581,208.7766990291262
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,split,bottom,1,4,91.46407766990288,359.8912621359223
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,split,bottom,2,6,111.34757281553398,431.47184466019417
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,split,bottom,3,2,165.0330097087379,340.00776699029126
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,split,bottom,4,8,397.66990291262135,312.17087378640775
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,split,bottom,5,10,648.2019417475728,306.20582524271845
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,split,bottom,6,12,813.2349514563107,324.1009708737864
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,bound,top,1,3,99.41747572815534,174.9747572815534
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,bound,bottom,1,4,91.46407766990288,359.8912621359223
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,bound,top,2,5,111.34757281553398,111.34757281553398
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,bound,bottom,2,6,111.34757281553398,431.47184466019417
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,bound,top,3,1,167.02135922330098,196.84660194174756
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,bound,bottom,3,2,165.0330097087379,340.00776699029126
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,bound,top,4,7,395.6815533980582,216.73009708737862
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,bound,bottom,4,8,397.66990291262135,312.17087378640775
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,bound,top,5,9,654.1669902912621,220.70679611650485
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,bound,bottom,5,10,648.2019417475728,306.20582524271845
72eebdfddb78a8d5da2a,UwV83HsGsw3-12,W001,manual,bound,top,6,11,805.2815533980581,208.7766990291262
