worker_id,stage,task_id,base_task_id,annotation_id,active_time_status,active_time_seconds,source_artifact,source_sha256
37,P1,3154,3154,4512,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
26,P1,3155,3155,3782,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
27,P1,3155,3155,4040,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
28,P1,3155,3155,3922,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
29,P1,3155,3155,4542,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
30,P1,3155,3155,4154,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
31,P1,3155,3155,4095,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
32,P1,3155,3155,4176,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
33,P1,3155,3155,4369,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
34,P1,3155,3155,4407,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
35,P1,3155,3155,4311,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
36,P1,3155,3155,4679,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
37,P1,3155,3155,4465,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
26,P1,3156,3156,3783,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
27,P1,3156,3156,4041,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
28,P1,3156,3156,3924,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
29,P1,3156,3156,4544,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
30,P1,3156,3156,4155,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
31,P1,3156,3156,4101,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
32,P1,3156,3156,4177,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
33,P1,3156,3156,4370,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
34,P1,3156,3156,4408,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
35,P1,3156,3156,4312,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
36,P1,3156,3156,4680,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
37,P1,3156,3156,4466,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
26,P1,3157,3157,3784,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
27,P1,3157,3157,4042,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
28,P1,3157,3157,3926,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
29,P1,3157,3157,4545,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
30,P1,3157,3157,4156,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
31,P1,3157,3157,4102,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
32,P1,3157,3157,4178,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
33,P1,3157,3157,4371,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
34,P1,3157,3157,4409,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
35,P1,3157,3157,4313,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
36,P1,3157,3157,4681,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
37,P1,3157,3157,4467,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
26,P1,3158,3158,3785,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
27,P1,3158,3158,4043,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
28,P1,3158,3158,3928,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
29,P1,3158,3158,4546,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
30,P1,3158,3158,4157,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
31,P1,3158,3158,4103,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
32,P1,3158,3158,4179,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
33,P1,3158,3158,4372,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
34,P1,3158,3158,4410,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
35,P1,3158,3158,4314,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
36,P1,3158,3158,4682,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
37,P1,3158,3158,4468,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
26,P1,3159,3159,3786,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
27,P1,3159,3159,4044,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
28,P1,3159,3159,3929,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
29,P1,3159,3159,4547,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
30,P1,3159,3159,4158,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
31,P1,3159,3159,4104,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
32,P1,3159,3159,4180,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
33,P1,3159,3159,4373,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
34,P1,3159,3159,4411,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
35,P1,3159,3159,4315,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
36,P1,3159,3159,4683,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
37,P1,3159,3159,4469,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
26,P1,3160,3160,3787,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
27,P1,3160,3160,4045,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
28,P1,3160,3160,3930,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
29,P1,3160,3160,4548,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
30,P1,3160,3160,4159,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
31,P1,3160,3160,4106,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
32,P1,3160,3160,4181,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
33,P1,3160,3160,4374,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
34,P1,3160,3160,4412,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
35,P1,3160,3160,4316,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
36,P1,3160,3160,4684,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
37,P1,3160,3160,4470,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
26,P1,3161,3161,3788,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
27,P1,3161,3161,4046,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
28,P1,3161,3161,3932,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
29,P1,3161,3161,4549,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
30,P1,3161,3161,4160,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
31,P1,3161,3161,4107,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
32,P1,3161,3161,4182,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
33,P1,3161,3161,4375,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
34,P1,3161,3161,4413,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
35,P1,3161,3161,4317,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
36,P1,3161,3161,4685,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
37,P1,3161,3161,4471,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
26,P1,3162,3162,3789,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
27,P1,3162,3162,4038,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
28,P1,3162,3162,3933,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
29,P1,3162,3162,4550,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
30,P1,3162,3162,4161,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
31,P1,3162,3162,4108,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
32,P1,3162,3162,4183,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
33,P1,3162,3162,4376,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
34,P1,3162,3162,4414,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
35,P1,3162,3162,4318,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
36,P1,3162,3162,4686,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
37,P1,3162,3162,4472,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
26,P1,3163,3163,3790,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
27,P1,3163,3163,4047,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
28,P1,3163,3163,3935,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
29,P1,3163,3163,4551,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
30,P1,3163,3163,4162,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
31,P1,3163,3163,4109,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
32,P1,3163,3163,4184,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
33,P1,3163,3163,4377,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
34,P1,3163,3163,4515,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
35,P1,3163,3163,4319,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
36,P1,3163,3163,4687,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
37,P1,3163,3163,4473,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
26,P1,3164,3164,3791,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
27,P1,3164,3164,4048,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
28,P1,3164,3164,3936,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
29,P1,3164,3164,4552,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
30,P1,3164,3164,4163,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
31,P1,3164,3164,4110,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
32,P1,3164,3164,4258,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
33,P1,3164,3164,4378,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
34,P1,3164,3164,4516,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
35,P1,3164,3164,4320,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
36,P1,3164,3164,4688,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
37,P1,3164,3164,4474,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
26,P1,3165,3165,3792,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
27,P1,3165,3165,4049,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
28,P1,3165,3165,3937,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
29,P1,3165,3165,4553,not_applicable,not_applicable,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
