source_export,project_id,ls_runtime_task_id,planned_project_name,planned_inner_id,task_code,task_id,base_task_id,dataset_group,condition,image,title,planned_mapping_status,runtime_binding_status
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\f20c24a83f22_project-67-at-2026-07-30-13-01-f5126135.json,67,3267,C1_core_all,74,B-074,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d.jpg,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\f20c24a83f22_project-67-at-2026-07-30-13-01-f5126135.json,67,3268,C1_core_all,75,B-075,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2.jpg,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3269,C1_semi,1,C-001,487,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13.jpg,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3270,C1_semi,2,C-002,708,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc.jpg,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3271,C1_semi,3,C-003,679,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_a424533651804a38a55b1252daccc81e.jpg,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3272,C1_semi,4,C-004,597,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347.jpg,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3273,C1_semi,5,C-005,500,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.jpg,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3274,C1_semi,6,C-006,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.jpg,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3275,C1_semi,7,C-007,541,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b.jpg,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3276,C1_semi,8,C-008,460,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9.jpg,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3277,C1_semi,9,C-009,511,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f.jpg,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3278,C1_semi,10,C-010,701,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d.jpg,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3279,C1_semi,11,C-011,603,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3.jpg,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3280,C1_semi,12,C-012,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de.jpg,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3281,C1_semi,13,C-013,504,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.jpg,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3282,C1_semi,14,C-014,713,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_2008e72476f84104858e908beeac0193.jpg,Z6MFQCViBuw_2008e72476f84104858e908beeac0193.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3283,C1_semi,15,C-015,700,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7.jpg,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3284,C1_semi,16,C-016,596,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d.jpg,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3285,C1_semi,17,C-017,672,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d.jpg,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3286,C1_semi,18,C-018,656,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e.jpg,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3287,C1_semi,19,C-019,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_7018ca302c584d0d85024187f3568460.jpg,B6ByNegPMKs_7018ca302c584d0d85024187f3568460.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3288,C1_semi,20,C-020,528,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089.jpg,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3289,C1_semi,21,C-021,481,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f.jpg,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3290,C1_semi,22,C-022,543,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62.jpg,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3291,C1_semi,23,C-023,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37.jpg,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3292,C1_semi,24,C-024,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9.jpg,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,68,3293,C1_semi,25,C-025,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3.jpg,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\818b27e8ae07_project-69-at-2026-07-30-13-02-cb472115.json,69,3294,C1_anchor_all,1,A-001,561,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,Calibration_anchor,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972.jpg,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\818b27e8ae07_project-69-at-2026-07-30-13-02-cb472115.json,69,3295,C1_anchor_all,2,A-002,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\818b27e8ae07_project-69-at-2026-07-30-13-02-cb472115.json,69,3296,C1_anchor_all,3,A-003,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg,wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\818b27e8ae07_project-69-at-2026-07-30-13-02-cb472115.json,69,3297,C1_anchor_all,4,A-004,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.jpg,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\818b27e8ae07_project-69-at-2026-07-30-13-02-cb472115.json,69,3298,C1_anchor_all,5,A-005,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56.jpg,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\818b27e8ae07_project-69-at-2026-07-30-13-02-cb472115.json,69,3299,C1_anchor_all,6,A-006,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8.jpg,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\818b27e8ae07_project-69-at-2026-07-30-13-02-cb472115.json,69,3300,C1_anchor_all,7,A-007,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622.jpg,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\818b27e8ae07_project-69-at-2026-07-30-13-02-cb472115.json,69,3301,C1_anchor_all,8,A-008,482,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,Calibration_anchor,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d.jpg,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\818b27e8ae07_project-69-at-2026-07-30-13-02-cb472115.json,69,3302,C1_anchor_all,9,A-009,580,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,Calibration_anchor,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6.jpg,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\818b27e8ae07_project-69-at-2026-07-30-13-02-cb472115.json,69,3303,C1_anchor_all,10,A-010,563,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,Calibration_anchor,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3.jpg,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\818b27e8ae07_project-69-at-2026-07-30-13-02-cb472115.json,69,3304,C1_anchor_all,11,A-011,557,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,Calibration_anchor,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd.jpg,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\818b27e8ae07_project-69-at-2026-07-30-13-02-cb472115.json,69,3305,C1_anchor_all,12,A-012,558,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,Calibration_anchor,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e.jpg,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3306,C1_core_all,1,B-001,460,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9.jpg,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3307,C1_core_all,2,B-002,473,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9.jpg,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3308,C1_core_all,3,B-003,487,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13.jpg,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13.jpg,planned_import_order,bound_from_export_and_planned_mapping
