relative_path,git_status,size_bytes,project_line_guess,tracked_artifact_type,recommended_action,reason,referenced_by_code_or_test,referenced_by_manifest,referenced_by_docs,risk_level,safe_to_git_rm_cached_later,suggested_archive_root,notes
analysis_results/stage_aware_analysis_freeze_v2_1_main_facing_v1_20260317/worker_portrait_schema_v1.json,clean,1212,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/stage_aware_analysis_freeze_v2_1_main_facing_v1_20260317/worker_portrait_schema_v2.json,clean,1591,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/stage_aware_analysis_freeze_v2_1_main_facing_v1_20260317/worker_profile_scatter.png,clean,45284,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_main_facing_v1_20260317/worker_profiles.csv,clean,1817,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_main_facing_v1_20260317/worker_scene_coverage_heatmap.png,clean,43480,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_main_facing_v1_20260317/worker_scene_coverage_matrix.csv,clean,257,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_main_facing_v1_20260317/worker_scene_iou_heatmap.png,clean,34268,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_main_facing_v1_20260317/worker_scene_iou_matrix.csv,clean,213,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_main_facing_v1_20260317/worker_scene_metrics_long.csv,clean,1858,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/active_time_estimand_audit_v2_1.json,clean,455,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/analysis_input_summary.json,clean,1930,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,true,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/core_scene_contract_v1.csv,clean,2385,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/core_scene_contract_v2.csv,clean,3160,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/formal_prep_freeze_v1_manifest.json,clean,1146,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/formal_prep_freeze_v2_1_manifest.json,clean,2329,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,true,high,false,,sensitive_path_token
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/formal_prep_freeze_v2_manifest.json,clean,2329,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/freeze_v2_1_consistency_audit.json,clean,419,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/process_evidence_scope_time.csv,clean,1997,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/process_evidence_time_by_scope.png,clean,25147,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/route_attribution_v1.csv,clean,22577,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/route_candidates_v1.csv,clean,23234,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/stage1_alignment_audit_v2_1.json,clean,1099,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/tim_mapping_spec_v1.json,clean,1520,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/tim_mapping_spec_v2.json,clean,1520,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/tim_mapping_spec_v2_1.json,clean,1520,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/tim_metrics.csv,clean,340,unknown,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,medium,false,,repo_cleanup_plan=manual_review_required; inventory_category=structured_manifest_or_output
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/tim_row_audit.csv,clean,71022,unknown,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,medium,false,,repo_cleanup_plan=manual_review_required; inventory_category=structured_manifest_or_output
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/tim_rule_summary_v1.csv,clean,1000,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/tim_rule_summary_v2.csv,clean,1000,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/tim_rule_summary_v2_1.csv,clean,1000,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/type4_evidence_v1.csv,clean,15182,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/type4_evidence_v2.csv,clean,46442,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/type4_evidence_v2_1.csv,clean,46442,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/type4_process_audit.csv,clean,787,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/type4_process_residual_rows.csv,clean,22222,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/worker_portrait_minimal_v1.csv,clean,479,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/worker_portrait_minimal_v2.csv,clean,996,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/worker_portrait_schema_v1.json,clean,1212,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/worker_portrait_schema_v2.json,clean,1591,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/worker_profile_scatter.png,clean,49686,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/worker_profiles.csv,clean,1799,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/worker_scene_coverage_heatmap.png,clean,49634,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/worker_scene_coverage_matrix.csv,clean,325,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/worker_scene_iou_heatmap.png,clean,34173,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/worker_scene_iou_matrix.csv,clean,264,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/worker_scene_metrics_long.csv,clean,2286,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/analysis_input_summary.json,clean,1272,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,true,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/core_scene_contract_v1.csv,clean,2385,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/stage_aware_analysis_freeze_v2_20260317/core_scene_contract_v2.csv,clean,3160,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/stage_aware_analysis_freeze_v2_20260317/formal_prep_freeze_v1_manifest.json,clean,488,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/stage_aware_analysis_freeze_v2_20260317/formal_prep_freeze_v2_manifest.json,clean,1191,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/stage_aware_analysis_freeze_v2_20260317/process_evidence_scope_time.csv,clean,1997,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/stage_aware_analysis_freeze_v2_20260317/process_evidence_time_by_scope.png,clean,25147,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/stage_aware_analysis_freeze_v2_20260317/route_attribution_v1.csv,clean,22593,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/route_candidates_v1.csv,clean,23283,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/stage_aware_analysis_freeze_v2_20260317/tim_mapping_spec_v1.json,clean,1241,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/tim_metrics.csv,clean,335,unknown,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,medium,false,,repo_cleanup_plan=manual_review_required; inventory_category=structured_manifest_or_output
analysis_results/stage_aware_analysis_freeze_v2_20260317/tim_row_audit.csv,clean,68156,unknown,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,medium,false,,repo_cleanup_plan=manual_review_required; inventory_category=structured_manifest_or_output
analysis_results/stage_aware_analysis_freeze_v2_20260317/tim_rule_summary_v1.csv,clean,875,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/type4_evidence_v1.csv,clean,14791,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/type4_evidence_v2.csv,clean,45921,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/type4_process_audit.csv,clean,787,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/type4_process_residual_rows.csv,clean,22019,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/worker_portrait_minimal_v1.csv,clean,515,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/worker_portrait_minimal_v2.csv,clean,1014,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/worker_portrait_schema_v1.json,clean,1212,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/stage_aware_analysis_freeze_v2_20260317/worker_portrait_schema_v2.json,clean,1591,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/stage_aware_analysis_freeze_v2_20260317/worker_profile_scatter.png,clean,46651,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/worker_profiles.csv,clean,1818,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/worker_scene_coverage_heatmap.png,clean,49634,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/worker_scene_coverage_matrix.csv,clean,325,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/worker_scene_iou_heatmap.png,clean,34271,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/worker_scene_iou_matrix.csv,clean,267,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/worker_scene_metrics_long.csv,clean,2269,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/trap_collection_freeze_20260320/manual_candidate_pool_v1.csv,clean,10536,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/trap_collection_freeze_20260320/prescreen_semi_candidate_registry_v2.csv,clean,13032,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/trap_collection_freeze_20260320/prescreen_semi_control_freeze_v3.json,clean,2153,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/trap_collection_freeze_20260320/prescreen_semi_family_policy_v1.json,clean,3761,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/trap_collection_freeze_20260320/prescreen_semi_final_selection_v4.json,clean,7140,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/trap_collection_freeze_20260320/prescreen_semi_source_pool_freeze_v1.json,clean,7631,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/trap_collection_freeze_20260320/prescreen_semi_trap_backfill_v3.json,clean,1167,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/trap_collection_freeze_20260320/prescreen_semi_trap_backfill_v4.json,clean,3374,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/trap_collection_freeze_20260320/prescreen_semi_trap_natural_preselection_v3.json,clean,3118,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/trap_collection_freeze_20260320/semi_acceptable_seed_pool_v1.csv,clean,2423,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/trap_collection_freeze_20260320/semi_synthetic_candidate_bank_v1.csv,clean,4341,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/trap_collection_freeze_20260320/semi_synthetic_candidate_bank_v1.jsonl,clean,39291,unknown,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,high,false,,sensitive_path_token; repo_cleanup_plan=manual_review_required; inventory_category=structured_manifest_or_output
analysis_results/trap_collection_freeze_20260320/semi_synthetic_disjoint_candidate_bank_v2.csv,clean,11780,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/trap_collection_freeze_20260320/semi_synthetic_disjoint_candidate_bank_v2.jsonl,clean,67220,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/trap_collection_freeze_20260320/trap_collection_summary_v1.json,clean,1554,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/truth_layer_extraction_20260324/manual_annotation_records_v1.jsonl,clean,138888,unknown,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,high,false,,sensitive_path_token; repo_cleanup_plan=manual_review_required; inventory_category=structured_manifest_or_output
analysis_results/truth_layer_extraction_20260324/oos_scope_reconciliation_case_v1.json,clean,1012,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/truth_layer_extraction_20260324/trap_corner_records_v1.jsonl,clean,85815,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,true,high,false,,
analysis_results/truth_layer_extraction_20260324/trap_scope_records_v1.csv,clean,10820,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,sensitive_path_token
analysis_results/truth_layer_extraction_20260324/trap_task_registry_v1.csv,clean,18838,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/truth_layer_extraction_20260324/truth_layer_extraction_summary_v1.json,clean,1014,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
assets/label13_weight.pth,clean,760,unknown,non_artifact_or_unknown,keep_tracked,not identified as a local/generated artifact by this tracked-only pass,false,false,false,low,false,,repo_cleanup_plan=keep_tracked; inventory_category=other
assets/pano_asmasuxybohhcj.depth.png,clean,299096,unknown,rendered_report_or_asset,keep_tracked,not identified as a local/generated artifact by this tracked-only pass,false,false,false,low,false,,repo_cleanup_plan=keep_tracked; inventory_category=image_or_figure
assets/pano_asmasuxybohhcj.png,clean,483906,unknown,rendered_report_or_asset,keep_tracked,not identified as a local/generated artifact by this tracked-only pass,false,false,false,low,false,,repo_cleanup_plan=keep_tracked; inventory_category=image_or_figure
assets/repo_teaser.jpg,clean,236394,unknown,rendered_report_or_asset,keep_tracked,not identified as a local/generated artifact by this tracked-only pass,false,false,false,low,false,,repo_cleanup_plan=keep_tracked; inventory_category=image_or_figure
assets/snapshot_depth.jpg,clean,133561,unknown,rendered_report_or_asset,keep_tracked,not identified as a local/generated artifact by this tracked-only pass,false,false,false,low,false,,repo_cleanup_plan=manual_review_required; inventory_category=image_or_figure
assets/snapshot_layout.jpg,clean,150033,unknown,rendered_report_or_asset,keep_tracked,not identified as a local/generated artifact by this tracked-only pass,false,false,false,low,false,,repo_cleanup_plan=manual_review_required; inventory_category=image_or_figure
config/.sync-conflict-20251120-191608-CY4AQGE.DS_Store,clean,6148,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/mp3d_depth/HOHO_depth_dct_efficienthc_TransEn1.yaml,clean,1194,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/mp3d_depth/HOHO_depth_dct_efficienthc_TransEn1_hardnet.yaml,clean,1254,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/mp3d_depth/ablation/tuning___HOHO_depth_dct128_efficienthc_TransEn1.yaml,clean,1203,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/mp3d_depth/ablation/tuning___HOHO_depth_dct256_efficienthc_TransEn1.yaml,clean,1203,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/mp3d_depth/ablation/tuning___HOHO_depth_dct32_efficienthc_TransEn1.yaml,clean,1202,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/mp3d_depth/ablation/tuning___HOHO_depth_dct512_efficienthc_TransEn1.yaml,clean,1203,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/mp3d_depth/ablation/tuning___HOHO_depth_dct_LSTM.yaml,clean,1102,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/mp3d_depth/ablation/tuning___HOHO_depth_dct_Linear.yaml,clean,1104,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/mp3d_depth/ablation/tuning___HOHO_depth_dct_TransEn1.yaml,clean,1195,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/mp3d_depth/ablation/tuning___HOHO_depth_dct_efficienthc_LSTM.yaml,clean,1107,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/mp3d_depth/ablation/tuning___HOHO_depth_dct_efficienthc_Linear.yaml,clean,1111,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/mp3d_depth/ablation/tuning___HOHO_depth_dct_efficienthc_TransEn1.yaml,clean,1200,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/mp3d_depth/ablation/tuning___HOHO_depth_dct_efficienthc_TransEn1_resnet34.yaml,clean,1200,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/mp3d_depth/ablation/tuning___HOHO_depth_lin128_efficienthc_TransEn1.yaml,clean,1206,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/mp3d_depth/ablation/tuning___HOHO_depth_lin256_efficienthc_TransEn1.yaml,clean,1206,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/mp3d_depth/ablation/tuning___HOHO_depth_lin32_efficienthc_TransEn1.yaml,clean,1205,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/mp3d_depth/ablation/tuning___HOHO_depth_lin512_efficienthc_TransEn1.yaml,clean,1206,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/mp3d_depth/ablation/tuning___HOHO_depth_lin64_efficienthc_TransEn1.yaml,clean,1205,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34.yaml,clean,1213,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,true,false,false,low,false,,
config/s2d3d_depth/HOHO_depthS_SGD_dct_efficienthc_TransEn1.yaml,clean,1315,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/s2d3d_depth/HOHO_depthS_dct_efficienthc_TransEn1.yaml,clean,1275,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/s2d3d_depth/HOHO_depth_dct_efficienthc_TransEn1.yaml,clean,1186,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/s2d3d_sem/HOHO_depth_dct_efficienthc_TransEn1_h1024_fold1_resnet101.yaml,clean,1239,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/s2d3d_sem/HOHO_depth_dct_efficienthc_TransEn1_h1024_fold1_resnet101rgb.yaml,clean,1201,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/s2d3d_sem/HOHO_depth_dct_efficienthc_TransEn1_h1024_fold2_resnet101.yaml,clean,1239,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/s2d3d_sem/HOHO_depth_dct_efficienthc_TransEn1_h1024_fold2_resnet101rgb.yaml,clean,1201,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/s2d3d_sem/HOHO_depth_dct_efficienthc_TransEn1_h1024_fold3_resnet101.yaml,clean,1239,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
config/s2d3d_sem/HOHO_depth_dct_efficienthc_TransEn1_h1024_fold3_resnet101rgb.yaml,clean,1201,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
