heldout_building,axis,groups,worker,subtype,interpretation
pRbA3pwrgk9,image:pair_disagreement,2,W018,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,2,W021,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,2,W027,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,2,W028,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,2,W029,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,2,W030,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,2,W031,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,2,W032,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,2,W033,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,2,W034,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,2,W035,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,2,W036,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,2,W037,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W001,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W002,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W006,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W008,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W010,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W011,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W012,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W013,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W014,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W015,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W017,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W018,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W021,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W027,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W028,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W029,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W030,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W031,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W032,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W033,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W034,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W035,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W036,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:pair_disagreement,3,W037,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W001,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W002,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W006,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W008,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W010,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W011,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W012,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W013,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W014,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W015,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W017,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W018,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W021,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W027,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W028,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W029,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W030,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W031,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W032,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W033,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W034,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W035,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W036,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,2,W037,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W001,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W002,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W006,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W008,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W010,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W011,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W012,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W013,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W014,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W015,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W017,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W018,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W021,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W027,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W028,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W029,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W030,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W031,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W032,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W033,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W034,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W035,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W036,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,image:representative:singleton,3,W037,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W001,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W002,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W006,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W008,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W010,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W011,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W012,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W013,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W014,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W015,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W017,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W018,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W021,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W027,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W028,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W029,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W030,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W031,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W032,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W033,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W034,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W035,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W036,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,2,W037,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W001,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W002,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W006,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W008,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W010,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W011,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W012,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W013,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W014,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W015,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W017,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W018,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W021,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W027,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W028,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W029,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W030,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W031,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W032,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W033,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W034,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W035,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W036,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:complete:singleton,3,W037,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W001,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W002,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W006,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W008,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W010,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W011,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W012,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W013,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W014,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W015,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W017,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W018,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W021,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W027,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W028,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W029,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W030,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W031,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W032,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W033,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W034,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W035,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W036,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,2,W037,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W001,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W002,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W006,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W008,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W010,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W011,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W012,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W013,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W014,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W015,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W017,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W018,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W021,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W027,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W028,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W029,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W030,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W031,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W032,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W033,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W034,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W035,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W036,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:pair_disagreement,3,W037,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W001,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W002,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W006,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W008,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W010,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W011,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W012,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W013,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W014,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W015,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W017,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W018,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W021,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W027,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W028,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W029,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W030,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W031,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W032,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W033,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W034,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W035,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W036,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,2,W037,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W001,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W002,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W006,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W008,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W010,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W011,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W012,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W013,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W014,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W015,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W017,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W018,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W021,1,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W027,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W028,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W029,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W030,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W031,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W032,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W033,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W034,3,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W035,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W036,2,"geometry phenotype, not ability or motivation"
pRbA3pwrgk9,sphere:representative:singleton,3,W037,3,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W001,2,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W002,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W006,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W008,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W010,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W011,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W012,2,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W013,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W014,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W015,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W017,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W018,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W021,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W027,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W028,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W029,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W030,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W031,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W032,2,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W033,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W034,2,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W035,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W036,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,2,W037,2,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W001,3,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W002,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W006,2,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W008,2,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W010,2,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W011,2,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W012,3,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W013,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W014,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W015,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W017,2,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W018,2,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W021,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W027,2,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W028,2,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W029,2,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W030,2,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W031,2,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W032,3,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W033,2,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W034,3,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W035,2,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W036,2,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:complete:singleton,3,W037,3,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:pair_disagreement,2,W001,2,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:pair_disagreement,2,W002,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:pair_disagreement,2,W006,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:pair_disagreement,2,W008,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:pair_disagreement,2,W010,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:pair_disagreement,2,W011,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:pair_disagreement,2,W012,2,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:pair_disagreement,2,W013,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:pair_disagreement,2,W014,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:pair_disagreement,2,W015,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:pair_disagreement,2,W017,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:pair_disagreement,2,W018,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:pair_disagreement,2,W021,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:pair_disagreement,2,W027,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:pair_disagreement,2,W028,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:pair_disagreement,2,W029,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:pair_disagreement,2,W030,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:pair_disagreement,2,W031,1,"geometry phenotype, not ability or motivation"
pa4otMbVnkk,image:pair_disagreement,2,W032,2,"geometry phenotype, not ability or motivation"
