condition,outer_building,worker_id,n_types,type_id,support
manual,rPc6DW4iMge,W017,2,0,61
manual,rPc6DW4iMge,W017,3,0,61
manual,rPc6DW4iMge,W017,4,1,61
manual,rPc6DW4iMge,W018,2,0,51
manual,rPc6DW4iMge,W018,3,0,51
manual,rPc6DW4iMge,W018,4,1,51
manual,rPc6DW4iMge,W021,2,1,26
manual,rPc6DW4iMge,W021,3,2,26
manual,rPc6DW4iMge,W021,4,3,26
manual,rPc6DW4iMge,W027,2,0,52
manual,rPc6DW4iMge,W027,3,0,52
manual,rPc6DW4iMge,W027,4,0,52
manual,rPc6DW4iMge,W028,2,0,61
manual,rPc6DW4iMge,W028,3,0,61
manual,rPc6DW4iMge,W028,4,0,61
manual,rPc6DW4iMge,W029,2,0,62
manual,rPc6DW4iMge,W029,3,1,62
manual,rPc6DW4iMge,W029,4,2,62
manual,rPc6DW4iMge,W030,2,1,61
manual,rPc6DW4iMge,W030,3,2,61
manual,rPc6DW4iMge,W030,4,3,61
manual,rPc6DW4iMge,W031,2,0,68
manual,rPc6DW4iMge,W031,3,0,68
manual,rPc6DW4iMge,W031,4,1,68
manual,rPc6DW4iMge,W032,2,1,63
manual,rPc6DW4iMge,W032,3,2,63
manual,rPc6DW4iMge,W032,4,3,63
manual,rPc6DW4iMge,W033,2,1,64
manual,rPc6DW4iMge,W033,3,2,64
manual,rPc6DW4iMge,W033,4,3,64
manual,rPc6DW4iMge,W034,2,0,79
manual,rPc6DW4iMge,W034,3,1,79
manual,rPc6DW4iMge,W034,4,2,79
manual,rPc6DW4iMge,W035,2,1,62
manual,rPc6DW4iMge,W035,3,2,62
manual,rPc6DW4iMge,W035,4,3,62
manual,rPc6DW4iMge,W036,2,0,64
manual,rPc6DW4iMge,W036,3,0,64
manual,rPc6DW4iMge,W036,4,1,64
manual,rPc6DW4iMge,W037,2,1,62
manual,rPc6DW4iMge,W037,3,2,62
manual,rPc6DW4iMge,W037,4,3,62
manual,uNb9QFRL6hY,W001,2,0,56
manual,uNb9QFRL6hY,W001,3,0,56
manual,uNb9QFRL6hY,W001,4,0,56
manual,uNb9QFRL6hY,W002,2,1,50
manual,uNb9QFRL6hY,W002,3,1,50
manual,uNb9QFRL6hY,W002,4,1,50
manual,uNb9QFRL6hY,W006,2,1,55
manual,uNb9QFRL6hY,W006,3,1,55
manual,uNb9QFRL6hY,W006,4,1,55
manual,uNb9QFRL6hY,W008,2,0,56
manual,uNb9QFRL6hY,W008,3,2,56
manual,uNb9QFRL6hY,W008,4,2,56
manual,uNb9QFRL6hY,W010,2,1,55
manual,uNb9QFRL6hY,W010,3,1,55
manual,uNb9QFRL6hY,W010,4,1,55
manual,uNb9QFRL6hY,W011,2,1,55
manual,uNb9QFRL6hY,W011,3,1,55
manual,uNb9QFRL6hY,W011,4,1,55
manual,uNb9QFRL6hY,W012,2,0,53
manual,uNb9QFRL6hY,W012,3,0,53
manual,uNb9QFRL6hY,W012,4,0,53
manual,uNb9QFRL6hY,W013,2,1,54
manual,uNb9QFRL6hY,W013,3,1,54
manual,uNb9QFRL6hY,W013,4,1,54
manual,uNb9QFRL6hY,W014,2,1,44
manual,uNb9QFRL6hY,W014,3,1,44
manual,uNb9QFRL6hY,W014,4,1,44
manual,uNb9QFRL6hY,W015,2,0,56
manual,uNb9QFRL6hY,W015,3,0,56
manual,uNb9QFRL6hY,W015,4,3,56
manual,uNb9QFRL6hY,W017,2,1,54
manual,uNb9QFRL6hY,W017,3,1,54
manual,uNb9QFRL6hY,W017,4,1,54
manual,uNb9QFRL6hY,W018,2,0,43
manual,uNb9QFRL6hY,W018,3,0,43
manual,uNb9QFRL6hY,W018,4,0,43
manual,uNb9QFRL6hY,W021,2,0,24
manual,uNb9QFRL6hY,W021,3,0,24
manual,uNb9QFRL6hY,W021,4,3,24
manual,uNb9QFRL6hY,W027,2,1,43
manual,uNb9QFRL6hY,W027,3,1,43
manual,uNb9QFRL6hY,W027,4,1,43
manual,uNb9QFRL6hY,W028,2,1,53
manual,uNb9QFRL6hY,W028,3,1,53
manual,uNb9QFRL6hY,W028,4,1,53
manual,uNb9QFRL6hY,W029,2,0,54
manual,uNb9QFRL6hY,W029,3,2,54
manual,uNb9QFRL6hY,W029,4,2,54
manual,uNb9QFRL6hY,W030,2,0,53
manual,uNb9QFRL6hY,W030,3,0,53
manual,uNb9QFRL6hY,W030,4,0,53
manual,uNb9QFRL6hY,W031,2,0,59
manual,uNb9QFRL6hY,W031,3,0,59
manual,uNb9QFRL6hY,W031,4,0,59
manual,uNb9QFRL6hY,W032,2,0,55
manual,uNb9QFRL6hY,W032,3,0,55
manual,uNb9QFRL6hY,W032,4,0,55
manual,uNb9QFRL6hY,W033,2,0,55
manual,uNb9QFRL6hY,W033,3,0,55
manual,uNb9QFRL6hY,W033,4,0,55
manual,uNb9QFRL6hY,W034,2,0,71
manual,uNb9QFRL6hY,W034,3,2,71
manual,uNb9QFRL6hY,W034,4,2,71
manual,uNb9QFRL6hY,W035,2,0,54
manual,uNb9QFRL6hY,W035,3,0,54
manual,uNb9QFRL6hY,W035,4,3,54
manual,uNb9QFRL6hY,W036,2,1,56
manual,uNb9QFRL6hY,W036,3,1,56
manual,uNb9QFRL6hY,W036,4,1,56
manual,uNb9QFRL6hY,W037,2,0,55
manual,uNb9QFRL6hY,W037,3,2,55
manual,uNb9QFRL6hY,W037,4,2,55
manual,wc2JMjhGNzB,W001,2,0,64
manual,wc2JMjhGNzB,W001,3,0,64
manual,wc2JMjhGNzB,W001,4,0,64
manual,wc2JMjhGNzB,W002,2,1,57
manual,wc2JMjhGNzB,W002,3,1,57
manual,wc2JMjhGNzB,W002,4,1,57
manual,wc2JMjhGNzB,W006,2,0,64
manual,wc2JMjhGNzB,W006,3,0,64
manual,wc2JMjhGNzB,W006,4,0,64
manual,wc2JMjhGNzB,W008,2,0,64
manual,wc2JMjhGNzB,W008,3,0,64
manual,wc2JMjhGNzB,W008,4,2,64
manual,wc2JMjhGNzB,W010,2,1,64
manual,wc2JMjhGNzB,W010,3,1,64
manual,wc2JMjhGNzB,W010,4,1,64
manual,wc2JMjhGNzB,W011,2,0,63
manual,wc2JMjhGNzB,W011,3,0,63
manual,wc2JMjhGNzB,W011,4,0,63
manual,wc2JMjhGNzB,W012,2,1,62
manual,wc2JMjhGNzB,W012,3,1,62
manual,wc2JMjhGNzB,W012,4,1,62
manual,wc2JMjhGNzB,W013,2,1,63
manual,wc2JMjhGNzB,W013,3,1,63
manual,wc2JMjhGNzB,W013,4,1,63
manual,wc2JMjhGNzB,W014,2,1,53
manual,wc2JMjhGNzB,W014,3,1,53
manual,wc2JMjhGNzB,W014,4,1,53
manual,wc2JMjhGNzB,W015,2,1,64
manual,wc2JMjhGNzB,W015,3,1,64
manual,wc2JMjhGNzB,W015,4,1,64
manual,wc2JMjhGNzB,W017,2,1,62
manual,wc2JMjhGNzB,W017,3,1,62
manual,wc2JMjhGNzB,W017,4,1,62
manual,wc2JMjhGNzB,W018,2,1,52
manual,wc2JMjhGNzB,W018,3,1,52
manual,wc2JMjhGNzB,W018,4,1,52
manual,wc2JMjhGNzB,W021,2,1,28
manual,wc2JMjhGNzB,W021,3,1,28
manual,wc2JMjhGNzB,W021,4,1,28
manual,wc2JMjhGNzB,W027,2,0,53
manual,wc2JMjhGNzB,W027,3,0,53
manual,wc2JMjhGNzB,W027,4,0,53
manual,wc2JMjhGNzB,W028,2,0,62
manual,wc2JMjhGNzB,W028,3,0,62
manual,wc2JMjhGNzB,W028,4,0,62
manual,wc2JMjhGNzB,W029,2,0,63
manual,wc2JMjhGNzB,W029,3,0,63
manual,wc2JMjhGNzB,W029,4,2,63
manual,wc2JMjhGNzB,W030,2,1,63
manual,wc2JMjhGNzB,W030,3,1,63
manual,wc2JMjhGNzB,W030,4,1,63
manual,wc2JMjhGNzB,W031,2,1,67
manual,wc2JMjhGNzB,W031,3,1,67
manual,wc2JMjhGNzB,W031,4,1,67
manual,wc2JMjhGNzB,W032,2,1,64
manual,wc2JMjhGNzB,W032,3,2,64
manual,wc2JMjhGNzB,W032,4,3,64
manual,wc2JMjhGNzB,W033,2,1,64
manual,wc2JMjhGNzB,W033,3,1,64
manual,wc2JMjhGNzB,W033,4,1,64
manual,wc2JMjhGNzB,W034,2,0,79
manual,wc2JMjhGNzB,W034,3,0,79
manual,wc2JMjhGNzB,W034,4,2,79
manual,wc2JMjhGNzB,W035,2,1,63
manual,wc2JMjhGNzB,W035,3,2,63
manual,wc2JMjhGNzB,W035,4,3,63
manual,wc2JMjhGNzB,W036,2,1,65
manual,wc2JMjhGNzB,W036,3,1,65
manual,wc2JMjhGNzB,W036,4,1,65
manual,wc2JMjhGNzB,W037,2,1,63
manual,wc2JMjhGNzB,W037,3,2,63
manual,wc2JMjhGNzB,W037,4,3,63
manual,x8F5xyUWy9e,W001,2,0,68
manual,x8F5xyUWy9e,W001,3,0,68
manual,x8F5xyUWy9e,W001,4,0,68
manual,x8F5xyUWy9e,W002,2,0,62
manual,x8F5xyUWy9e,W002,3,0,62
manual,x8F5xyUWy9e,W002,4,0,62
manual,x8F5xyUWy9e,W006,2,0,68
manual,x8F5xyUWy9e,W006,3,0,68
manual,x8F5xyUWy9e,W006,4,0,68
manual,x8F5xyUWy9e,W008,2,0,68
manual,x8F5xyUWy9e,W008,3,1,68
manual,x8F5xyUWy9e,W008,4,1,68
manual,x8F5xyUWy9e,W010,2,0,68
manual,x8F5xyUWy9e,W010,3,0,68
manual,x8F5xyUWy9e,W010,4,0,68
manual,x8F5xyUWy9e,W011,2,0,67
manual,x8F5xyUWy9e,W011,3,0,67
manual,x8F5xyUWy9e,W011,4,0,67
manual,x8F5xyUWy9e,W012,2,0,66
manual,x8F5xyUWy9e,W012,3,0,66
manual,x8F5xyUWy9e,W012,4,0,66
manual,x8F5xyUWy9e,W013,2,0,67
manual,x8F5xyUWy9e,W013,3,0,67
manual,x8F5xyUWy9e,W013,4,0,67
manual,x8F5xyUWy9e,W014,2,0,57
manual,x8F5xyUWy9e,W014,3,0,57
manual,x8F5xyUWy9e,W014,4,0,57
manual,x8F5xyUWy9e,W015,2,1,68
manual,x8F5xyUWy9e,W015,3,2,68
manual,x8F5xyUWy9e,W015,4,2,68
manual,x8F5xyUWy9e,W017,2,0,66
manual,x8F5xyUWy9e,W017,3,0,66
manual,x8F5xyUWy9e,W017,4,0,66
manual,x8F5xyUWy9e,W018,2,0,56
manual,x8F5xyUWy9e,W018,3,0,56
manual,x8F5xyUWy9e,W018,4,0,56
manual,x8F5xyUWy9e,W021,2,1,29
manual,x8F5xyUWy9e,W021,3,2,29
manual,x8F5xyUWy9e,W021,4,2,29
manual,x8F5xyUWy9e,W027,2,0,56
manual,x8F5xyUWy9e,W027,3,0,56
manual,x8F5xyUWy9e,W027,4,0,56
manual,x8F5xyUWy9e,W028,2,0,65
manual,x8F5xyUWy9e,W028,3,0,65
manual,x8F5xyUWy9e,W028,4,0,65
manual,x8F5xyUWy9e,W029,2,0,66
manual,x8F5xyUWy9e,W029,3,1,66
manual,x8F5xyUWy9e,W029,4,1,66
manual,x8F5xyUWy9e,W030,2,0,67
manual,x8F5xyUWy9e,W030,3,0,67
manual,x8F5xyUWy9e,W030,4,0,67
manual,x8F5xyUWy9e,W031,2,0,72
manual,x8F5xyUWy9e,W031,3,0,72
manual,x8F5xyUWy9e,W031,4,0,72
manual,x8F5xyUWy9e,W032,2,1,68
manual,x8F5xyUWy9e,W032,3,2,68
manual,x8F5xyUWy9e,W032,4,3,68
manual,x8F5xyUWy9e,W033,2,0,68
manual,x8F5xyUWy9e,W033,3,0,68
manual,x8F5xyUWy9e,W033,4,0,68
manual,x8F5xyUWy9e,W034,2,0,87
manual,x8F5xyUWy9e,W034,3,1,87
manual,x8F5xyUWy9e,W034,4,1,87
manual,x8F5xyUWy9e,W035,2,1,66
manual,x8F5xyUWy9e,W035,3,2,66
manual,x8F5xyUWy9e,W035,4,2,66
manual,x8F5xyUWy9e,W036,2,0,68
manual,x8F5xyUWy9e,W036,3,0,68
manual,x8F5xyUWy9e,W036,4,0,68
manual,x8F5xyUWy9e,W037,2,1,67
manual,x8F5xyUWy9e,W037,3,2,67
manual,x8F5xyUWy9e,W037,4,3,67
manual,yqstnuAEVhm,W001,2,0,63
manual,yqstnuAEVhm,W001,3,0,63
manual,yqstnuAEVhm,W001,4,0,63
manual,yqstnuAEVhm,W002,2,0,56
manual,yqstnuAEVhm,W002,3,0,56
manual,yqstnuAEVhm,W002,4,0,56
manual,yqstnuAEVhm,W006,2,0,61
manual,yqstnuAEVhm,W006,3,0,61
manual,yqstnuAEVhm,W006,4,1,61
manual,yqstnuAEVhm,W008,2,0,62
manual,yqstnuAEVhm,W008,3,0,62
manual,yqstnuAEVhm,W008,4,1,62
manual,yqstnuAEVhm,W010,2,0,61
manual,yqstnuAEVhm,W010,3,0,61
manual,yqstnuAEVhm,W010,4,1,61
manual,yqstnuAEVhm,W011,2,0,61
manual,yqstnuAEVhm,W011,3,0,61
manual,yqstnuAEVhm,W011,4,0,61
manual,yqstnuAEVhm,W012,2,1,61
manual,yqstnuAEVhm,W012,3,1,61
manual,yqstnuAEVhm,W012,4,2,61
manual,yqstnuAEVhm,W013,2,0,59
manual,yqstnuAEVhm,W013,3,0,59
manual,yqstnuAEVhm,W013,4,1,59
manual,yqstnuAEVhm,W014,2,0,49
manual,yqstnuAEVhm,W014,3,0,49
manual,yqstnuAEVhm,W014,4,1,49
manual,yqstnuAEVhm,W015,2,1,62
manual,yqstnuAEVhm,W015,3,1,62
manual,yqstnuAEVhm,W015,4,2,62
manual,yqstnuAEVhm,W017,2,0,60
manual,yqstnuAEVhm,W017,3,0,60
manual,yqstnuAEVhm,W017,4,0,60
manual,yqstnuAEVhm,W018,2,0,48
manual,yqstnuAEVhm,W018,3,0,48
manual,yqstnuAEVhm,W018,4,1,48
manual,yqstnuAEVhm,W021,2,1,26
manual,yqstnuAEVhm,W021,3,1,26
manual,yqstnuAEVhm,W021,4,2,26
manual,yqstnuAEVhm,W027,2,0,51
manual,yqstnuAEVhm,W027,3,0,51
manual,yqstnuAEVhm,W027,4,0,51
manual,yqstnuAEVhm,W028,2,0,59
manual,yqstnuAEVhm,W028,3,0,59
manual,yqstnuAEVhm,W028,4,0,59
manual,yqstnuAEVhm,W029,2,0,60
manual,yqstnuAEVhm,W029,3,2,60
manual,yqstnuAEVhm,W029,4,3,60
manual,yqstnuAEVhm,W030,2,1,61
manual,yqstnuAEVhm,W030,3,1,61
manual,yqstnuAEVhm,W030,4,2,61
manual,yqstnuAEVhm,W031,2,1,68
manual,yqstnuAEVhm,W031,3,1,68
manual,yqstnuAEVhm,W031,4,2,68
manual,yqstnuAEVhm,W032,2,1,63
manual,yqstnuAEVhm,W032,3,1,63
manual,yqstnuAEVhm,W032,4,2,63
manual,yqstnuAEVhm,W033,2,1,63
manual,yqstnuAEVhm,W033,3,1,63
manual,yqstnuAEVhm,W033,4,2,63
manual,yqstnuAEVhm,W034,2,0,78
manual,yqstnuAEVhm,W034,3,2,78
manual,yqstnuAEVhm,W034,4,3,78
manual,yqstnuAEVhm,W035,2,1,59
manual,yqstnuAEVhm,W035,3,1,59
manual,yqstnuAEVhm,W035,4,2,59
manual,yqstnuAEVhm,W036,2,0,62
manual,yqstnuAEVhm,W036,3,0,62
manual,yqstnuAEVhm,W036,4,1,62
manual,yqstnuAEVhm,W037,2,1,62
manual,yqstnuAEVhm,W037,3,1,62
manual,yqstnuAEVhm,W037,4,2,62
manual,zsNo4HB9uLZ,W001,2,0,69
manual,zsNo4HB9uLZ,W001,3,0,69
manual,zsNo4HB9uLZ,W001,4,0,69
manual,zsNo4HB9uLZ,W002,2,0,62
manual,zsNo4HB9uLZ,W002,3,0,62
manual,zsNo4HB9uLZ,W002,4,0,62
manual,zsNo4HB9uLZ,W006,2,0,68
manual,zsNo4HB9uLZ,W006,3,0,68
manual,zsNo4HB9uLZ,W006,4,0,68
manual,zsNo4HB9uLZ,W008,2,0,69
manual,zsNo4HB9uLZ,W008,3,1,69
manual,zsNo4HB9uLZ,W008,4,1,69
manual,zsNo4HB9uLZ,W010,2,0,68
manual,zsNo4HB9uLZ,W010,3,0,68
manual,zsNo4HB9uLZ,W010,4,0,68
manual,zsNo4HB9uLZ,W011,2,0,69
manual,zsNo4HB9uLZ,W011,3,0,69
manual,zsNo4HB9uLZ,W011,4,0,69
manual,zsNo4HB9uLZ,W012,2,0,68
manual,zsNo4HB9uLZ,W012,3,0,68
manual,zsNo4HB9uLZ,W012,4,0,68
manual,zsNo4HB9uLZ,W013,2,0,68
manual,zsNo4HB9uLZ,W013,3,0,68
manual,zsNo4HB9uLZ,W013,4,0,68
manual,zsNo4HB9uLZ,W014,2,0,58
manual,zsNo4HB9uLZ,W014,3,0,58
manual,zsNo4HB9uLZ,W014,4,0,58
manual,zsNo4HB9uLZ,W015,2,1,68
manual,zsNo4HB9uLZ,W015,3,2,68
manual,zsNo4HB9uLZ,W015,4,2,68
manual,zsNo4HB9uLZ,W017,2,0,67
manual,zsNo4HB9uLZ,W017,3,0,67
manual,zsNo4HB9uLZ,W017,4,0,67
manual,zsNo4HB9uLZ,W018,2,0,57
manual,zsNo4HB9uLZ,W018,3,0,57
manual,zsNo4HB9uLZ,W018,4,0,57
manual,zsNo4HB9uLZ,W021,2,1,30
manual,zsNo4HB9uLZ,W021,3,2,30
manual,zsNo4HB9uLZ,W021,4,2,30
manual,zsNo4HB9uLZ,W027,2,0,58
manual,zsNo4HB9uLZ,W027,3,0,58
manual,zsNo4HB9uLZ,W027,4,0,58
manual,zsNo4HB9uLZ,W028,2,0,67
manual,zsNo4HB9uLZ,W028,3,0,67
manual,zsNo4HB9uLZ,W028,4,0,67
manual,zsNo4HB9uLZ,W029,2,0,68
manual,zsNo4HB9uLZ,W029,3,1,68
manual,zsNo4HB9uLZ,W029,4,1,68
manual,zsNo4HB9uLZ,W030,2,0,67
manual,zsNo4HB9uLZ,W030,3,0,67
manual,zsNo4HB9uLZ,W030,4,0,67
manual,zsNo4HB9uLZ,W031,2,0,73
manual,zsNo4HB9uLZ,W031,3,0,73
manual,zsNo4HB9uLZ,W031,4,0,73
manual,zsNo4HB9uLZ,W032,2,1,67
manual,zsNo4HB9uLZ,W032,3,2,67
manual,zsNo4HB9uLZ,W032,4,3,67
manual,zsNo4HB9uLZ,W033,2,0,69
manual,zsNo4HB9uLZ,W033,3,0,69
manual,zsNo4HB9uLZ,W033,4,0,69
manual,zsNo4HB9uLZ,W034,2,0,88
manual,zsNo4HB9uLZ,W034,3,1,88
manual,zsNo4HB9uLZ,W034,4,1,88
manual,zsNo4HB9uLZ,W035,2,1,67
manual,zsNo4HB9uLZ,W035,3,2,67
manual,zsNo4HB9uLZ,W035,4,2,67
manual,zsNo4HB9uLZ,W036,2,0,69
manual,zsNo4HB9uLZ,W036,3,0,69
manual,zsNo4HB9uLZ,W036,4,0,69
manual,zsNo4HB9uLZ,W037,2,1,69
manual,zsNo4HB9uLZ,W037,3,2,69
manual,zsNo4HB9uLZ,W037,4,3,69
semi,7y3sRwLe3Va,W001,2,0,24
semi,7y3sRwLe3Va,W001,3,0,24
semi,7y3sRwLe3Va,W001,4,0,24
semi,7y3sRwLe3Va,W002,2,0,22
semi,7y3sRwLe3Va,W002,3,0,22
semi,7y3sRwLe3Va,W002,4,1,22
semi,7y3sRwLe3Va,W006,2,1,19
semi,7y3sRwLe3Va,W006,3,1,19
semi,7y3sRwLe3Va,W006,4,2,19
semi,7y3sRwLe3Va,W008,2,0,20
semi,7y3sRwLe3Va,W008,3,0,20
semi,7y3sRwLe3Va,W008,4,1,20
semi,7y3sRwLe3Va,W010,2,0,21
semi,7y3sRwLe3Va,W010,3,0,21
semi,7y3sRwLe3Va,W010,4,1,21
semi,7y3sRwLe3Va,W011,2,1,20
semi,7y3sRwLe3Va,W011,3,1,20
semi,7y3sRwLe3Va,W011,4,2,20
semi,7y3sRwLe3Va,W012,2,0,21
semi,7y3sRwLe3Va,W012,3,2,21
semi,7y3sRwLe3Va,W012,4,3,21
semi,7y3sRwLe3Va,W013,2,0,22
semi,7y3sRwLe3Va,W013,3,0,22
semi,7y3sRwLe3Va,W013,4,1,22
semi,7y3sRwLe3Va,W014,2,0,20
semi,7y3sRwLe3Va,W014,3,0,20
semi,7y3sRwLe3Va,W014,4,1,20
semi,7y3sRwLe3Va,W015,2,0,20
semi,7y3sRwLe3Va,W015,3,0,20
semi,7y3sRwLe3Va,W015,4,1,20
semi,7y3sRwLe3Va,W017,2,0,19
semi,7y3sRwLe3Va,W017,3,0,19
semi,7y3sRwLe3Va,W017,4,1,19
semi,7y3sRwLe3Va,W018,2,0,21
semi,7y3sRwLe3Va,W018,3,0,21
semi,7y3sRwLe3Va,W018,4,1,21
semi,7y3sRwLe3Va,W021,2,1,17
semi,7y3sRwLe3Va,W021,3,1,17
semi,7y3sRwLe3Va,W021,4,2,17
semi,7y3sRwLe3Va,W027,2,0,22
semi,7y3sRwLe3Va,W027,3,0,22
semi,7y3sRwLe3Va,W027,4,1,22
semi,7y3sRwLe3Va,W028,2,0,22
semi,7y3sRwLe3Va,W028,3,0,22
semi,7y3sRwLe3Va,W028,4,0,22
semi,7y3sRwLe3Va,W029,2,0,22
semi,7y3sRwLe3Va,W029,3,0,22
semi,7y3sRwLe3Va,W029,4,1,22
semi,7y3sRwLe3Va,W030,2,0,22
semi,7y3sRwLe3Va,W030,3,2,22
semi,7y3sRwLe3Va,W030,4,3,22
semi,7y3sRwLe3Va,W031,2,0,22
semi,7y3sRwLe3Va,W031,3,2,22
semi,7y3sRwLe3Va,W031,4,3,22
semi,7y3sRwLe3Va,W032,2,0,22
semi,7y3sRwLe3Va,W032,3,0,22
semi,7y3sRwLe3Va,W032,4,0,22
semi,7y3sRwLe3Va,W033,2,0,20
semi,7y3sRwLe3Va,W033,3,0,20
semi,7y3sRwLe3Va,W033,4,1,20
semi,7y3sRwLe3Va,W034,2,0,23
semi,7y3sRwLe3Va,W034,3,2,23
semi,7y3sRwLe3Va,W034,4,3,23
semi,7y3sRwLe3Va,W035,2,0,20
semi,7y3sRwLe3Va,W035,3,2,20
semi,7y3sRwLe3Va,W035,4,3,20
semi,7y3sRwLe3Va,W036,2,0,19
semi,7y3sRwLe3Va,W036,3,0,19
semi,7y3sRwLe3Va,W036,4,1,19
semi,7y3sRwLe3Va,W037,2,0,20
semi,7y3sRwLe3Va,W037,3,0,20
semi,7y3sRwLe3Va,W037,4,0,20
semi,B6ByNegPMKs,W001,2,0,22
semi,B6ByNegPMKs,W001,3,0,22
semi,B6ByNegPMKs,W001,4,0,22
semi,B6ByNegPMKs,W002,2,0,19
semi,B6ByNegPMKs,W002,3,0,19
semi,B6ByNegPMKs,W002,4,1,19
semi,B6ByNegPMKs,W006,2,1,19
semi,B6ByNegPMKs,W006,3,1,19
semi,B6ByNegPMKs,W006,4,2,19
semi,B6ByNegPMKs,W008,2,0,19
semi,B6ByNegPMKs,W008,3,0,19
semi,B6ByNegPMKs,W008,4,1,19
semi,B6ByNegPMKs,W010,2,0,20
semi,B6ByNegPMKs,W010,3,0,20
semi,B6ByNegPMKs,W010,4,0,20
semi,B6ByNegPMKs,W011,2,1,20
semi,B6ByNegPMKs,W011,3,1,20
semi,B6ByNegPMKs,W011,4,2,20
semi,B6ByNegPMKs,W012,2,0,20
semi,B6ByNegPMKs,W012,3,0,20
semi,B6ByNegPMKs,W012,4,0,20
semi,B6ByNegPMKs,W013,2,0,20
semi,B6ByNegPMKs,W013,3,0,20
semi,B6ByNegPMKs,W013,4,1,20
semi,B6ByNegPMKs,W014,2,0,19
semi,B6ByNegPMKs,W014,3,0,19
semi,B6ByNegPMKs,W014,4,1,19
semi,B6ByNegPMKs,W015,2,0,20
semi,B6ByNegPMKs,W015,3,0,20
semi,B6ByNegPMKs,W015,4,1,20
semi,B6ByNegPMKs,W017,2,0,18
semi,B6ByNegPMKs,W017,3,0,18
semi,B6ByNegPMKs,W017,4,1,18
semi,B6ByNegPMKs,W018,2,0,20
semi,B6ByNegPMKs,W018,3,0,20
semi,B6ByNegPMKs,W018,4,1,20
semi,B6ByNegPMKs,W021,2,1,16
semi,B6ByNegPMKs,W021,3,1,16
semi,B6ByNegPMKs,W021,4,2,16
semi,B6ByNegPMKs,W027,2,0,20
semi,B6ByNegPMKs,W027,3,0,20
semi,B6ByNegPMKs,W027,4,1,20
semi,B6ByNegPMKs,W028,2,0,21
semi,B6ByNegPMKs,W028,3,0,21
semi,B6ByNegPMKs,W028,4,0,21
semi,B6ByNegPMKs,W029,2,0,20
semi,B6ByNegPMKs,W029,3,0,20
semi,B6ByNegPMKs,W029,4,1,20
semi,B6ByNegPMKs,W030,2,0,20
semi,B6ByNegPMKs,W030,3,0,20
semi,B6ByNegPMKs,W030,4,0,20
semi,B6ByNegPMKs,W031,2,0,21
semi,B6ByNegPMKs,W031,3,2,21
semi,B6ByNegPMKs,W031,4,3,21
semi,B6ByNegPMKs,W032,2,1,20
semi,B6ByNegPMKs,W032,3,1,20
semi,B6ByNegPMKs,W032,4,2,20
semi,B6ByNegPMKs,W033,2,0,20
semi,B6ByNegPMKs,W033,3,0,20
semi,B6ByNegPMKs,W033,4,1,20
semi,B6ByNegPMKs,W034,2,0,22
semi,B6ByNegPMKs,W034,3,0,22
semi,B6ByNegPMKs,W034,4,0,22
semi,B6ByNegPMKs,W035,2,0,19
semi,B6ByNegPMKs,W035,3,2,19
semi,B6ByNegPMKs,W035,4,3,19
semi,B6ByNegPMKs,W036,2,0,19
semi,B6ByNegPMKs,W036,3,0,19
semi,B6ByNegPMKs,W036,4,1,19
semi,B6ByNegPMKs,W037,2,0,18
semi,B6ByNegPMKs,W037,3,0,18
semi,B6ByNegPMKs,W037,4,0,18
semi,UwV83HsGsw3,W001,2,0,25
semi,UwV83HsGsw3,W001,3,0,25
semi,UwV83HsGsw3,W001,4,0,25
semi,UwV83HsGsw3,W002,2,0,23
semi,UwV83HsGsw3,W002,3,0,23
semi,UwV83HsGsw3,W002,4,0,23
semi,UwV83HsGsw3,W006,2,1,21
semi,UwV83HsGsw3,W006,3,1,21
semi,UwV83HsGsw3,W006,4,1,21
semi,UwV83HsGsw3,W008,2,0,22
semi,UwV83HsGsw3,W008,3,0,22
semi,UwV83HsGsw3,W008,4,0,22
semi,UwV83HsGsw3,W010,2,0,23
semi,UwV83HsGsw3,W010,3,0,23
semi,UwV83HsGsw3,W010,4,0,23
semi,UwV83HsGsw3,W011,2,1,22
semi,UwV83HsGsw3,W011,3,1,22
semi,UwV83HsGsw3,W011,4,1,22
semi,UwV83HsGsw3,W012,2,0,22
semi,UwV83HsGsw3,W012,3,2,22
semi,UwV83HsGsw3,W012,4,2,22
semi,UwV83HsGsw3,W013,2,0,22
semi,UwV83HsGsw3,W013,3,0,22
semi,UwV83HsGsw3,W013,4,0,22
semi,UwV83HsGsw3,W014,2,0,21
semi,UwV83HsGsw3,W014,3,0,21
semi,UwV83HsGsw3,W014,4,0,21
semi,UwV83HsGsw3,W015,2,0,22
semi,UwV83HsGsw3,W015,3,0,22
semi,UwV83HsGsw3,W015,4,0,22
semi,UwV83HsGsw3,W017,2,0,20
semi,UwV83HsGsw3,W017,3,0,20
semi,UwV83HsGsw3,W017,4,0,20
semi,UwV83HsGsw3,W018,2,0,22
semi,UwV83HsGsw3,W018,3,0,22
semi,UwV83HsGsw3,W018,4,0,22
semi,UwV83HsGsw3,W021,2,1,18
semi,UwV83HsGsw3,W021,3,1,18
semi,UwV83HsGsw3,W021,4,1,18
semi,UwV83HsGsw3,W027,2,0,22
semi,UwV83HsGsw3,W027,3,0,22
semi,UwV83HsGsw3,W027,4,0,22
