code,condition,worker_a,worker_b,method,role,ordinal,point_a,point_b,x_a,y_a,x_b,y_b,error_deg,dx_px,dy_px
VFuaQ6m2Qom-04,manual,W031,W032,split_fixed,top,4,11,7,428.8849834998233,212.18800286865115,422.0952380952381,210.28571428571428,2.3947711066405355,6.789745404585233,1.902288582936876
VFuaQ6m2Qom-04,manual,W031,W032,split_fixed,top,5,9,9,633.8390582786685,220.68840228344197,635.4285714285714,219.42857142857142,0.7027819778857397,-1.5895131499029276,1.2598308548705575
VFuaQ6m2Qom-04,manual,W031,W032,split_fixed,top,6,7,11,641.3949688695938,216.9104469879794,653.7142857142857,219.42857142857142,4.3096922396501895,-12.319316844691912,-2.518124440592004
VFuaQ6m2Qom-04,manual,W031,W032,split_fixed,top,7,5,15,654.6178124037128,222.57737993117328,694.8571428571429,210.28571428571428,14.399962128566608,-40.23933045343006,12.291665645459005
VFuaQ6m2Qom-04,manual,W031,W032,split_fixed,top,8,3,13,699.0087871253983,209.35453639705426,702.4761904761905,216.38095238095238,2.736483457601426,-3.4674033507922104,-7.026415983898119
VFuaQ6m2Qom-04,manual,W031,W032,split_fixed,top,9,1,17,803.8470465744848,204.63209227772597,798.4761904761905,205.71428571428572,1.8386587090062187,5.370856098294325,-1.0821934365597485
VFuaQ6m2Qom-04,manual,W031,W032,split_fixed,bottom,1,18,2,193.70726635727732,363.30621468715464,195.04761904761904,361.14285714285717,0.8474198061678836,-1.3403526903417173,2.163357544297469
VFuaQ6m2Qom-04,manual,W031,W032,split_fixed,bottom,2,16,4,360.88178818149674,350.0833711530356,350.4761904761905,338.2857142857143,5.19506211528298,10.405597705306263,11.797656867321336
VFuaQ6m2Qom-04,manual,W031,W032,split_fixed,bottom,3,14,6,403.38378525545085,322.6931952609318,400.76190476190476,319.99999999999994,1.270738051371867,2.6218804935460867,2.693195260931873
VFuaQ6m2Qom-04,manual,W031,W032,split_fixed,bottom,4,12,8,426.0515170282265,317.9707511416036,422.0952380952381,315.42857142857144,1.5725887572720085,3.9562789329884254,2.5421797130321693
VFuaQ6m2Qom-04,manual,W031,W032,split_fixed,bottom,5,10,10,636.6725247502656,308.525862902947,635.4285714285714,304.76190476190476,1.3871030110320552,1.2439533216941072,3.763958141042224
VFuaQ6m2Qom-04,manual,W031,W032,split_fixed,bottom,6,8,12,643.2839465173253,309.4703517268126,653.7142857142857,304.76190476190476,3.8575330523655484,-10.430339196960404,4.708446964907864
VFuaQ6m2Qom-04,manual,W031,W032,split_fixed,bottom,7,6,16,653.6733235798472,310.4148405506784,694.8571428571429,315.42857142857144,13.698048074271169,-41.1838192772957,-5.013730877893067
VFuaQ6m2Qom-04,manual,W031,W032,split_fixed,bottom,8,4,14,699.9532759492638,323.6376840847974,702.4761904761905,312.3809523809524,4.04196732893914,-2.5229145269266837,11.256731703844991
VFuaQ6m2Qom-04,manual,W031,W032,split_fixed,bottom,9,2,18,801.9580689267536,325.52666173252874,798.4761904761905,323.04761904761904,1.4165069833637431,3.4818784505631584,2.4790426849097003
VFuaQ6m2Qom-04,manual,W031,W032,bound_fixed,top,1,17,1,194.65175518114302,177.2419163856223,195.04761904761904,169.14285714285714,2.8499282692393466,-0.3958638664760201,8.09905924276515
VFuaQ6m2Qom-04,manual,W031,W032,bound_fixed,top,2,15,3,359.9372993576311,186.68680462427875,350.4761904761905,198.0952380952381,5.056273115303632,9.461108881440623,-11.408433470959352
VFuaQ6m2Qom-04,manual,W031,W032,bound_fixed,top,3,13,5,402.43929643158515,215.96595816411377,400.76190476190476,211.80952380952377,1.5686913019543542,1.6773916696804463,4.156434354590004
VFuaQ6m2Qom-04,manual,W031,W032,bound_fixed,top,4,11,7,428.8849834998233,212.18800286865115,422.0952380952381,210.28571428571428,2.3947711066405355,6.789745404585233,1.902288582936876
VFuaQ6m2Qom-04,manual,W031,W032,bound_fixed,top,5,9,9,633.8390582786685,220.68840228344197,635.4285714285714,219.42857142857142,0.7027819778857397,-1.5895131499029276,1.2598308548705575
VFuaQ6m2Qom-04,manual,W031,W032,bound_fixed,top,6,7,11,641.3949688695938,216.9104469879794,653.7142857142857,219.42857142857142,4.3096922396501895,-12.319316844691912,-2.518124440592004
VFuaQ6m2Qom-04,manual,W031,W032,bound_fixed,top,7,5,15,654.6178124037128,222.57737993117328,694.8571428571429,210.28571428571428,14.399962128566608,-40.23933045343006,12.291665645459005
VFuaQ6m2Qom-04,manual,W031,W032,bound_fixed,top,8,3,13,699.0087871253983,209.35453639705426,702.4761904761905,216.38095238095238,2.736483457601426,-3.4674033507922104,-7.026415983898119
VFuaQ6m2Qom-04,manual,W031,W032,bound_fixed,top,9,1,17,803.8470465744848,204.63209227772597,798.4761904761905,205.71428571428572,1.8386587090062187,5.370856098294325,-1.0821934365597485
VFuaQ6m2Qom-04,manual,W031,W032,bound_fixed,bottom,1,18,2,193.70726635727732,363.30621468715464,195.04761904761904,361.14285714285717,0.8474198061678836,-1.3403526903417173,2.163357544297469
VFuaQ6m2Qom-04,manual,W031,W032,bound_fixed,bottom,2,16,4,360.88178818149674,350.0833711530356,350.4761904761905,338.2857142857143,5.19506211528298,10.405597705306263,11.797656867321336
VFuaQ6m2Qom-04,manual,W031,W032,bound_fixed,bottom,3,14,6,403.38378525545085,322.6931952609318,400.76190476190476,319.99999999999994,1.270738051371867,2.6218804935460867,2.693195260931873
VFuaQ6m2Qom-04,manual,W031,W032,bound_fixed,bottom,4,12,8,426.0515170282265,317.9707511416036,422.0952380952381,315.42857142857144,1.5725887572720085,3.9562789329884254,2.5421797130321693
VFuaQ6m2Qom-04,manual,W031,W032,bound_fixed,bottom,5,10,10,636.6725247502656,308.525862902947,635.4285714285714,304.76190476190476,1.3871030110320552,1.2439533216941072,3.763958141042224
VFuaQ6m2Qom-04,manual,W031,W032,bound_fixed,bottom,6,8,12,643.2839465173253,309.4703517268126,653.7142857142857,304.76190476190476,3.8575330523655484,-10.430339196960404,4.708446964907864
VFuaQ6m2Qom-04,manual,W031,W032,bound_fixed,bottom,7,6,16,653.6733235798472,310.4148405506784,694.8571428571429,315.42857142857144,13.698048074271169,-41.1838192772957,-5.013730877893067
VFuaQ6m2Qom-04,manual,W031,W032,bound_fixed,bottom,8,4,14,699.9532759492638,323.6376840847974,702.4761904761905,312.3809523809524,4.04196732893914,-2.5229145269266837,11.256731703844991
VFuaQ6m2Qom-04,manual,W031,W032,bound_fixed,bottom,9,2,18,801.9580689267536,325.52666173252874,798.4761904761905,323.04761904761904,1.4165069833637431,3.4818784505631584,2.4790426849097003
VFuaQ6m2Qom-04,manual,W031,W032,split_cyclic,top,1,17,1,194.65175518114302,177.2419163856223,195.04761904761904,169.14285714285714,2.8499282692393466,-0.3958638664760201,8.09905924276515
VFuaQ6m2Qom-04,manual,W031,W032,split_cyclic,top,2,15,3,359.9372993576311,186.68680462427875,350.4761904761905,198.0952380952381,5.056273115303632,9.461108881440623,-11.408433470959352
VFuaQ6m2Qom-04,manual,W031,W032,split_cyclic,top,3,13,5,402.43929643158515,215.96595816411377,400.76190476190476,211.80952380952377,1.5686913019543542,1.6773916696804463,4.156434354590004
VFuaQ6m2Qom-04,manual,W031,W032,split_cyclic,top,4,11,7,428.8849834998233,212.18800286865115,422.0952380952381,210.28571428571428,2.3947711066405355,6.789745404585233,1.902288582936876
VFuaQ6m2Qom-04,manual,W031,W032,split_cyclic,top,5,9,9,633.8390582786685,220.68840228344197,635.4285714285714,219.42857142857142,0.7027819778857397,-1.5895131499029276,1.2598308548705575
VFuaQ6m2Qom-04,manual,W031,W032,split_cyclic,top,6,7,11,641.3949688695938,216.9104469879794,653.7142857142857,219.42857142857142,4.3096922396501895,-12.319316844691912,-2.518124440592004
VFuaQ6m2Qom-04,manual,W031,W032,split_cyclic,top,7,5,15,654.6178124037128,222.57737993117328,694.8571428571429,210.28571428571428,14.399962128566608,-40.23933045343006,12.291665645459005
VFuaQ6m2Qom-04,manual,W031,W032,split_cyclic,top,8,3,13,699.0087871253983,209.35453639705426,702.4761904761905,216.38095238095238,2.736483457601426,-3.4674033507922104,-7.026415983898119
VFuaQ6m2Qom-04,manual,W031,W032,split_cyclic,top,9,1,17,803.8470465744848,204.63209227772597,798.4761904761905,205.71428571428572,1.8386587090062187,5.370856098294325,-1.0821934365597485
VFuaQ6m2Qom-04,manual,W031,W032,split_cyclic,bottom,1,18,2,193.70726635727732,363.30621468715464,195.04761904761904,361.14285714285717,0.8474198061678836,-1.3403526903417173,2.163357544297469
VFuaQ6m2Qom-04,manual,W031,W032,split_cyclic,bottom,2,16,4,360.88178818149674,350.0833711530356,350.4761904761905,338.2857142857143,5.19506211528298,10.405597705306263,11.797656867321336
VFuaQ6m2Qom-04,manual,W031,W032,split_cyclic,bottom,3,14,6,403.38378525545085,322.6931952609318,400.76190476190476,319.99999999999994,1.270738051371867,2.6218804935460867,2.693195260931873
VFuaQ6m2Qom-04,manual,W031,W032,split_cyclic,bottom,4,12,8,426.0515170282265,317.9707511416036,422.0952380952381,315.42857142857144,1.5725887572720085,3.9562789329884254,2.5421797130321693
VFuaQ6m2Qom-04,manual,W031,W032,split_cyclic,bottom,5,10,10,636.6725247502656,308.525862902947,635.4285714285714,304.76190476190476,1.3871030110320552,1.2439533216941072,3.763958141042224
VFuaQ6m2Qom-04,manual,W031,W032,split_cyclic,bottom,6,8,12,643.2839465173253,309.4703517268126,653.7142857142857,304.76190476190476,3.8575330523655484,-10.430339196960404,4.708446964907864
VFuaQ6m2Qom-04,manual,W031,W032,split_cyclic,bottom,7,6,16,653.6733235798472,310.4148405506784,694.8571428571429,315.42857142857144,13.698048074271169,-41.1838192772957,-5.013730877893067
VFuaQ6m2Qom-04,manual,W031,W032,split_cyclic,bottom,8,4,14,699.9532759492638,323.6376840847974,702.4761904761905,312.3809523809524,4.04196732893914,-2.5229145269266837,11.256731703844991
VFuaQ6m2Qom-04,manual,W031,W032,split_cyclic,bottom,9,2,18,801.9580689267536,325.52666173252874,798.4761904761905,323.04761904761904,1.4165069833637431,3.4818784505631584,2.4790426849097003
VFuaQ6m2Qom-04,manual,W031,W032,bound_cyclic,top,1,17,1,194.65175518114302,177.2419163856223,195.04761904761904,169.14285714285714,2.8499282692393466,-0.3958638664760201,8.09905924276515
VFuaQ6m2Qom-04,manual,W031,W032,bound_cyclic,top,2,15,3,359.9372993576311,186.68680462427875,350.4761904761905,198.0952380952381,5.056273115303632,9.461108881440623,-11.408433470959352
VFuaQ6m2Qom-04,manual,W031,W032,bound_cyclic,top,3,13,5,402.43929643158515,215.96595816411377,400.76190476190476,211.80952380952377,1.5686913019543542,1.6773916696804463,4.156434354590004
VFuaQ6m2Qom-04,manual,W031,W032,bound_cyclic,top,4,11,7,428.8849834998233,212.18800286865115,422.0952380952381,210.28571428571428,2.3947711066405355,6.789745404585233,1.902288582936876
VFuaQ6m2Qom-04,manual,W031,W032,bound_cyclic,top,5,9,9,633.8390582786685,220.68840228344197,635.4285714285714,219.42857142857142,0.7027819778857397,-1.5895131499029276,1.2598308548705575
VFuaQ6m2Qom-04,manual,W031,W032,bound_cyclic,top,6,7,11,641.3949688695938,216.9104469879794,653.7142857142857,219.42857142857142,4.3096922396501895,-12.319316844691912,-2.518124440592004
VFuaQ6m2Qom-04,manual,W031,W032,bound_cyclic,top,7,5,15,654.6178124037128,222.57737993117328,694.8571428571429,210.28571428571428,14.399962128566608,-40.23933045343006,12.291665645459005
VFuaQ6m2Qom-04,manual,W031,W032,bound_cyclic,top,8,3,13,699.0087871253983,209.35453639705426,702.4761904761905,216.38095238095238,2.736483457601426,-3.4674033507922104,-7.026415983898119
VFuaQ6m2Qom-04,manual,W031,W032,bound_cyclic,top,9,1,17,803.8470465744848,204.63209227772597,798.4761904761905,205.71428571428572,1.8386587090062187,5.370856098294325,-1.0821934365597485
VFuaQ6m2Qom-04,manual,W031,W032,bound_cyclic,bottom,1,18,2,193.70726635727732,363.30621468715464,195.04761904761904,361.14285714285717,0.8474198061678836,-1.3403526903417173,2.163357544297469
VFuaQ6m2Qom-04,manual,W031,W032,bound_cyclic,bottom,2,16,4,360.88178818149674,350.0833711530356,350.4761904761905,338.2857142857143,5.19506211528298,10.405597705306263,11.797656867321336
VFuaQ6m2Qom-04,manual,W031,W032,bound_cyclic,bottom,3,14,6,403.38378525545085,322.6931952609318,400.76190476190476,319.99999999999994,1.270738051371867,2.6218804935460867,2.693195260931873
VFuaQ6m2Qom-04,manual,W031,W032,bound_cyclic,bottom,4,12,8,426.0515170282265,317.9707511416036,422.0952380952381,315.42857142857144,1.5725887572720085,3.9562789329884254,2.5421797130321693
VFuaQ6m2Qom-04,manual,W031,W032,bound_cyclic,bottom,5,10,10,636.6725247502656,308.525862902947,635.4285714285714,304.76190476190476,1.3871030110320552,1.2439533216941072,3.763958141042224
VFuaQ6m2Qom-04,manual,W031,W032,bound_cyclic,bottom,6,8,12,643.2839465173253,309.4703517268126,653.7142857142857,304.76190476190476,3.8575330523655484,-10.430339196960404,4.708446964907864
VFuaQ6m2Qom-04,manual,W031,W032,bound_cyclic,bottom,7,6,16,653.6733235798472,310.4148405506784,694.8571428571429,315.42857142857144,13.698048074271169,-41.1838192772957,-5.013730877893067
VFuaQ6m2Qom-04,manual,W031,W032,bound_cyclic,bottom,8,4,14,699.9532759492638,323.6376840847974,702.4761904761905,312.3809523809524,4.04196732893914,-2.5229145269266837,11.256731703844991
VFuaQ6m2Qom-04,manual,W031,W032,bound_cyclic,bottom,9,2,18,801.9580689267536,325.52666173252874,798.4761904761905,323.04761904761904,1.4165069833637431,3.4818784505631584,2.4790426849097003
VFuaQ6m2Qom-04,manual,W031,W032,split_free,top,1,17,1,194.65175518114302,177.2419163856223,195.04761904761904,169.14285714285714,2.8499282692393466,-0.3958638664760201,8.09905924276515
VFuaQ6m2Qom-04,manual,W031,W032,split_free,top,2,15,3,359.9372993576311,186.68680462427875,350.4761904761905,198.0952380952381,5.056273115303632,9.461108881440623,-11.408433470959352
VFuaQ6m2Qom-04,manual,W031,W032,split_free,top,3,13,5,402.43929643158515,215.96595816411377,400.76190476190476,211.80952380952377,1.5686913019543542,1.6773916696804463,4.156434354590004
VFuaQ6m2Qom-04,manual,W031,W032,split_free,top,4,11,7,428.8849834998233,212.18800286865115,422.0952380952381,210.28571428571428,2.3947711066405355,6.789745404585233,1.902288582936876
VFuaQ6m2Qom-04,manual,W031,W032,split_free,top,5,9,9,633.8390582786685,220.68840228344197,635.4285714285714,219.42857142857142,0.7027819778857397,-1.5895131499029276,1.2598308548705575
VFuaQ6m2Qom-04,manual,W031,W032,split_free,top,6,7,11,641.3949688695938,216.9104469879794,653.7142857142857,219.42857142857142,4.3096922396501895,-12.319316844691912,-2.518124440592004
VFuaQ6m2Qom-04,manual,W031,W032,split_free,top,7,5,15,654.6178124037128,222.57737993117328,694.8571428571429,210.28571428571428,14.399962128566608,-40.23933045343006,12.291665645459005
VFuaQ6m2Qom-04,manual,W031,W032,split_free,top,8,3,13,699.0087871253983,209.35453639705426,702.4761904761905,216.38095238095238,2.736483457601426,-3.4674033507922104,-7.026415983898119
VFuaQ6m2Qom-04,manual,W031,W032,split_free,top,9,1,17,803.8470465744848,204.63209227772597,798.4761904761905,205.71428571428572,1.8386587090062187,5.370856098294325,-1.0821934365597485
VFuaQ6m2Qom-04,manual,W031,W032,split_free,bottom,1,18,2,193.70726635727732,363.30621468715464,195.04761904761904,361.14285714285717,0.8474198061678836,-1.3403526903417173,2.163357544297469
VFuaQ6m2Qom-04,manual,W031,W032,split_free,bottom,2,16,4,360.88178818149674,350.0833711530356,350.4761904761905,338.2857142857143,5.19506211528298,10.405597705306263,11.797656867321336
VFuaQ6m2Qom-04,manual,W031,W032,split_free,bottom,3,14,6,403.38378525545085,322.6931952609318,400.76190476190476,319.99999999999994,1.270738051371867,2.6218804935460867,2.693195260931873
VFuaQ6m2Qom-04,manual,W031,W032,split_free,bottom,4,12,8,426.0515170282265,317.9707511416036,422.0952380952381,315.42857142857144,1.5725887572720085,3.9562789329884254,2.5421797130321693
VFuaQ6m2Qom-04,manual,W031,W032,split_free,bottom,5,10,10,636.6725247502656,308.525862902947,635.4285714285714,304.76190476190476,1.3871030110320552,1.2439533216941072,3.763958141042224
VFuaQ6m2Qom-04,manual,W031,W032,split_free,bottom,6,8,12,643.2839465173253,309.4703517268126,653.7142857142857,304.76190476190476,3.8575330523655484,-10.430339196960404,4.708446964907864
VFuaQ6m2Qom-04,manual,W031,W032,split_free,bottom,7,6,16,653.6733235798472,310.4148405506784,694.8571428571429,315.42857142857144,13.698048074271169,-41.1838192772957,-5.013730877893067
VFuaQ6m2Qom-04,manual,W031,W032,split_free,bottom,8,4,14,699.9532759492638,323.6376840847974,702.4761904761905,312.3809523809524,4.04196732893914,-2.5229145269266837,11.256731703844991
VFuaQ6m2Qom-04,manual,W031,W032,split_free,bottom,9,2,18,801.9580689267536,325.52666173252874,798.4761904761905,323.04761904761904,1.4165069833637431,3.4818784505631584,2.4790426849097003
VFuaQ6m2Qom-04,manual,W031,W032,bound_free,top,1,17,1,194.65175518114302,177.2419163856223,195.04761904761904,169.14285714285714,2.8499282692393466,-0.3958638664760201,8.09905924276515
VFuaQ6m2Qom-04,manual,W031,W032,bound_free,top,2,15,3,359.9372993576311,186.68680462427875,350.4761904761905,198.0952380952381,5.056273115303632,9.461108881440623,-11.408433470959352
VFuaQ6m2Qom-04,manual,W031,W032,bound_free,top,3,13,5,402.43929643158515,215.96595816411377,400.76190476190476,211.80952380952377,1.5686913019543542,1.6773916696804463,4.156434354590004
VFuaQ6m2Qom-04,manual,W031,W032,bound_free,top,4,11,7,428.8849834998233,212.18800286865115,422.0952380952381,210.28571428571428,2.3947711066405355,6.789745404585233,1.902288582936876
VFuaQ6m2Qom-04,manual,W031,W032,bound_free,top,5,9,9,633.8390582786685,220.68840228344197,635.4285714285714,219.42857142857142,0.7027819778857397,-1.5895131499029276,1.2598308548705575
VFuaQ6m2Qom-04,manual,W031,W032,bound_free,top,6,7,11,641.3949688695938,216.9104469879794,653.7142857142857,219.42857142857142,4.3096922396501895,-12.319316844691912,-2.518124440592004
VFuaQ6m2Qom-04,manual,W031,W032,bound_free,top,7,5,15,654.6178124037128,222.57737993117328,694.8571428571429,210.28571428571428,14.399962128566608,-40.23933045343006,12.291665645459005
VFuaQ6m2Qom-04,manual,W031,W032,bound_free,top,8,3,13,699.0087871253983,209.35453639705426,702.4761904761905,216.38095238095238,2.736483457601426,-3.4674033507922104,-7.026415983898119
VFuaQ6m2Qom-04,manual,W031,W032,bound_free,top,9,1,17,803.8470465744848,204.63209227772597,798.4761904761905,205.71428571428572,1.8386587090062187,5.370856098294325,-1.0821934365597485
VFuaQ6m2Qom-04,manual,W031,W032,bound_free,bottom,1,18,2,193.70726635727732,363.30621468715464,195.04761904761904,361.14285714285717,0.8474198061678836,-1.3403526903417173,2.163357544297469
VFuaQ6m2Qom-04,manual,W031,W032,bound_free,bottom,2,16,4,360.88178818149674,350.0833711530356,350.4761904761905,338.2857142857143,5.19506211528298,10.405597705306263,11.797656867321336
VFuaQ6m2Qom-04,manual,W031,W032,bound_free,bottom,3,14,6,403.38378525545085,322.6931952609318,400.76190476190476,319.99999999999994,1.270738051371867,2.6218804935460867,2.693195260931873
VFuaQ6m2Qom-04,manual,W031,W032,bound_free,bottom,4,12,8,426.0515170282265,317.9707511416036,422.0952380952381,315.42857142857144,1.5725887572720085,3.9562789329884254,2.5421797130321693
VFuaQ6m2Qom-04,manual,W031,W032,bound_free,bottom,5,10,10,636.6725247502656,308.525862902947,635.4285714285714,304.76190476190476,1.3871030110320552,1.2439533216941072,3.763958141042224
VFuaQ6m2Qom-04,manual,W031,W032,bound_free,bottom,6,8,12,643.2839465173253,309.4703517268126,653.7142857142857,304.76190476190476,3.8575330523655484,-10.430339196960404,4.708446964907864
VFuaQ6m2Qom-04,manual,W031,W032,bound_free,bottom,7,6,16,653.6733235798472,310.4148405506784,694.8571428571429,315.42857142857144,13.698048074271169,-41.1838192772957,-5.013730877893067
VFuaQ6m2Qom-04,manual,W031,W032,bound_free,bottom,8,4,14,699.9532759492638,323.6376840847974,702.4761904761905,312.3809523809524,4.04196732893914,-2.5229145269266837,11.256731703844991
VFuaQ6m2Qom-04,manual,W031,W032,bound_free,bottom,9,2,18,801.9580689267536,325.52666173252874,798.4761904761905,323.04761904761904,1.4165069833637431,3.4818784505631584,2.4790426849097003
Z6MFQCViBuw-10,semi,W031,W034,split_fixed,top,1,7,2,127.43239400466747,175.30811285779106,129.09490505777444,176.5145929604838,0.6680720298437752,-1.6625110531069822,-1.2064801026927512
Z6MFQCViBuw-10,semi,W031,W034,split_fixed,top,2,5,3,357.8631877747137,168.40719511408943,358.59728772307136,160.60841234795367,2.7504797738643667,-0.7340999483576525,7.7987827661357585
Z6MFQCViBuw-10,semi,W031,W034,split_fixed,top,3,3,6,613.6196060303765,144.27925643271118,614.1788153264513,143.6543892864387,0.26732567585842376,-0.559209296074755,0.6248671462724928
Z6MFQCViBuw-10,semi,W031,W034,split_fixed,top,4,1,8,942.9628589123275,159.86332202649433,944.3876010770814,159.77016790336802,0.4182950459240419,-1.4247421647538658,0.0931541231263111
Z6MFQCViBuw-10,semi,W031,W034,split_fixed,bottom,1,8,1,127.72951787814897,295.9067164177118,125.57413695479642,289.570047043643,2.34679608990208,2.1553809233525953,6.3366693740687765
Z6MFQCViBuw-10,semi,W031,W034,split_fixed,bottom,2,6,4,358.8027612154364,300.15743620251214,367.33369034440443,299.3499642519605,2.903149904866838,-8.530929128968012,0.8074719505516441
Z6MFQCViBuw-10,semi,W031,W034,split_fixed,bottom,3,4,5,614.6585437366288,313.6261025518216,621.2203410723263,309.12988146027794,2.686704056401829,-6.56179733569752,4.496221091543646
Z6MFQCViBuw-10,semi,W031,W034,split_fixed,bottom,4,2,7,945.0407343248318,304.27566319555166,946.678605362633,301.2396825361805,1.201521030514175,-1.6378710378012329,3.0359806593711482
Z6MFQCViBuw-10,semi,W031,W034,bound_fixed,top,1,7,2,127.43239400466747,175.30811285779106,129.09490505777444,176.5145929604838,0.6680720298437752,-1.6625110531069822,-1.2064801026927512
Z6MFQCViBuw-10,semi,W031,W034,bound_fixed,top,2,5,3,357.8631877747137,168.40719511408943,358.59728772307136,160.60841234795367,2.7504797738643667,-0.7340999483576525,7.7987827661357585
Z6MFQCViBuw-10,semi,W031,W034,bound_fixed,top,3,3,6,613.6196060303765,144.27925643271118,614.1788153264513,143.6543892864387,0.26732567585842376,-0.559209296074755,0.6248671462724928
Z6MFQCViBuw-10,semi,W031,W034,bound_fixed,top,4,1,8,942.9628589123275,159.86332202649433,944.3876010770814,159.77016790336802,0.4182950459240419,-1.4247421647538658,0.0931541231263111
Z6MFQCViBuw-10,semi,W031,W034,bound_fixed,bottom,1,8,1,127.72951787814897,295.9067164177118,125.57413695479642,289.570047043643,2.34679608990208,2.1553809233525953,6.3366693740687765
Z6MFQCViBuw-10,semi,W031,W034,bound_fixed,bottom,2,6,4,358.8027612154364,300.15743620251214,367.33369034440443,299.3499642519605,2.903149904866838,-8.530929128968012,0.8074719505516441
Z6MFQCViBuw-10,semi,W031,W034,bound_fixed,bottom,3,4,5,614.6585437366288,313.6261025518216,621.2203410723263,309.12988146027794,2.686704056401829,-6.56179733569752,4.496221091543646
Z6MFQCViBuw-10,semi,W031,W034,bound_fixed,bottom,4,2,7,945.0407343248318,304.27566319555166,946.678605362633,301.2396825361805,1.201521030514175,-1.6378710378012329,3.0359806593711482
Z6MFQCViBuw-10,semi,W031,W034,split_cyclic,top,1,7,2,127.43239400466747,175.30811285779106,129.09490505777444,176.5145929604838,0.6680720298437752,-1.6625110531069822,-1.2064801026927512
Z6MFQCViBuw-10,semi,W031,W034,split_cyclic,top,2,5,3,357.8631877747137,168.40719511408943,358.59728772307136,160.60841234795367,2.7504797738643667,-0.7340999483576525,7.7987827661357585
Z6MFQCViBuw-10,semi,W031,W034,split_cyclic,top,3,3,6,613.6196060303765,144.27925643271118,614.1788153264513,143.6543892864387,0.26732567585842376,-0.559209296074755,0.6248671462724928
Z6MFQCViBuw-10,semi,W031,W034,split_cyclic,top,4,1,8,942.9628589123275,159.86332202649433,944.3876010770814,159.77016790336802,0.4182950459240419,-1.4247421647538658,0.0931541231263111
Z6MFQCViBuw-10,semi,W031,W034,split_cyclic,bottom,1,8,1,127.72951787814897,295.9067164177118,125.57413695479642,289.570047043643,2.34679608990208,2.1553809233525953,6.3366693740687765
Z6MFQCViBuw-10,semi,W031,W034,split_cyclic,bottom,2,6,4,358.8027612154364,300.15743620251214,367.33369034440443,299.3499642519605,2.903149904866838,-8.530929128968012,0.8074719505516441
Z6MFQCViBuw-10,semi,W031,W034,split_cyclic,bottom,3,4,5,614.6585437366288,313.6261025518216,621.2203410723263,309.12988146027794,2.686704056401829,-6.56179733569752,4.496221091543646
Z6MFQCViBuw-10,semi,W031,W034,split_cyclic,bottom,4,2,7,945.0407343248318,304.27566319555166,946.678605362633,301.2396825361805,1.201521030514175,-1.6378710378012329,3.0359806593711482
Z6MFQCViBuw-10,semi,W031,W034,bound_cyclic,top,1,7,2,127.43239400466747,175.30811285779106,129.09490505777444,176.5145929604838,0.6680720298437752,-1.6625110531069822,-1.2064801026927512
Z6MFQCViBuw-10,semi,W031,W034,bound_cyclic,top,2,5,3,357.8631877747137,168.40719511408943,358.59728772307136,160.60841234795367,2.7504797738643667,-0.7340999483576525,7.7987827661357585
Z6MFQCViBuw-10,semi,W031,W034,bound_cyclic,top,3,3,6,613.6196060303765,144.27925643271118,614.1788153264513,143.6543892864387,0.26732567585842376,-0.559209296074755,0.6248671462724928
Z6MFQCViBuw-10,semi,W031,W034,bound_cyclic,top,4,1,8,942.9628589123275,159.86332202649433,944.3876010770814,159.77016790336802,0.4182950459240419,-1.4247421647538658,0.0931541231263111
Z6MFQCViBuw-10,semi,W031,W034,bound_cyclic,bottom,1,8,1,127.72951787814897,295.9067164177118,125.57413695479642,289.570047043643,2.34679608990208,2.1553809233525953,6.3366693740687765
Z6MFQCViBuw-10,semi,W031,W034,bound_cyclic,bottom,2,6,4,358.8027612154364,300.15743620251214,367.33369034440443,299.3499642519605,2.903149904866838,-8.530929128968012,0.8074719505516441
Z6MFQCViBuw-10,semi,W031,W034,bound_cyclic,bottom,3,4,5,614.6585437366288,313.6261025518216,621.2203410723263,309.12988146027794,2.686704056401829,-6.56179733569752,4.496221091543646
Z6MFQCViBuw-10,semi,W031,W034,bound_cyclic,bottom,4,2,7,945.0407343248318,304.27566319555166,946.678605362633,301.2396825361805,1.201521030514175,-1.6378710378012329,3.0359806593711482
Z6MFQCViBuw-10,semi,W031,W034,split_free,top,1,7,2,127.43239400466747,175.30811285779106,129.09490505777444,176.5145929604838,0.6680720298437752,-1.6625110531069822,-1.2064801026927512
Z6MFQCViBuw-10,semi,W031,W034,split_free,top,2,5,3,357.8631877747137,168.40719511408943,358.59728772307136,160.60841234795367,2.7504797738643667,-0.7340999483576525,7.7987827661357585
Z6MFQCViBuw-10,semi,W031,W034,split_free,top,3,3,6,613.6196060303765,144.27925643271118,614.1788153264513,143.6543892864387,0.26732567585842376,-0.559209296074755,0.6248671462724928
Z6MFQCViBuw-10,semi,W031,W034,split_free,top,4,1,8,942.9628589123275,159.86332202649433,944.3876010770814,159.77016790336802,0.4182950459240419,-1.4247421647538658,0.0931541231263111
Z6MFQCViBuw-10,semi,W031,W034,split_free,bottom,1,8,1,127.72951787814897,295.9067164177118,125.57413695479642,289.570047043643,2.34679608990208,2.1553809233525953,6.3366693740687765
Z6MFQCViBuw-10,semi,W031,W034,split_free,bottom,2,6,4,358.8027612154364,300.15743620251214,367.33369034440443,299.3499642519605,2.903149904866838,-8.530929128968012,0.8074719505516441
