source_row,analysis_lane,image_id,worker_id,canonical_annotation_id,mapping_status
412,current_all_computable_c1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,33,51a6919e74648167a773,matched
413,current_all_computable_c1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,12,ac643d623a147394d526,matched
414,current_all_computable_c1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,34,2ed8f62e5ffefe42fff7,matched
415,current_all_computable_c1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,17,fc425478750be6dafff3,matched
416,current_all_computable_c1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,18,23a4dc31709381a1de36,matched
417,current_all_computable_c1,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,29,90d428978149e1e537ed,matched
418,current_all_computable_c1,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,34,9378f37adf8af804e6b4,matched
419,current_all_computable_c1,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,35,d97070648108845c9bde,matched
420,current_all_computable_c1,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,13,825bdbff9bff6dbfbe83,matched
421,current_all_computable_c1,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,18,7678a683012ba646c81e,matched
422,current_all_computable_c1,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,28,ecd0f4f36d3df460b67c,matched
423,current_all_computable_c1,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,34,9520f54bda487c460b18,matched
424,current_all_computable_c1,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,37,689396cf3eb03ab9a0cf,matched
425,current_all_computable_c1,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,2,ee808cbaf8ffe0de6430,matched
426,current_all_computable_c1,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,1,73908ddd5ef005c60f62,matched
427,current_all_computable_c1,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,31,f5dab722031206b00450,matched
428,current_all_computable_c1,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,32,370095f69c5b170678fa,matched
429,current_all_computable_c1,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,17,8e9619af766e40a0d49d,matched
430,current_all_computable_c1,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,33,2409d4af989a4f9c3d4f,matched
431,current_all_computable_c1,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,8,93435790a37ab2290bc6,matched
432,current_all_computable_c1,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,27,7568b98692b00ff8ff63,matched
433,current_all_computable_c1,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,30,6228485ada8f90d32777,matched
434,current_all_computable_c1,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,11,30ae9e7207f0bf746fc4,matched
435,current_all_computable_c1,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,15,3a163ca0abb6cc5d8ebc,matched
436,current_all_computable_c1,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,12,497bb847657d8053449f,matched
437,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,27,7392408a228d29c44684,matched
438,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,28,2669e20e43502bcf1419,matched
439,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,29,68b9de98f158c481d82a,matched
440,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,30,2425c99671ebf414b359,matched
441,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,31,bce7044b348685668b71,matched
442,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,33,a9bf98b8cc8fbfa40f5c,matched
443,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,34,bdf544ff5d0a4bfacc09,matched
444,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,35,225002de699658941ca0,matched
445,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,36,1b0b4076d43ab5586a3f,matched
446,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,37,73e2d1fca7e2ec1b2b59,matched
447,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,10,c214f6ddad6c484d9ead,matched
448,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,11,13de41d9ab1a6f93dc75,matched
449,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,12,8775b9adcf68f1324409,matched
450,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,13,75727d4b2511f36fa2ce,matched
451,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,15,775744097a41d254df7f,matched
452,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,17,40b1ddacfbaf05a362ac,matched
453,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,18,0309b9293bdaeefba16c,matched
454,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,2,fcdfb6cd62ff1d9b2b4a,matched
455,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,6,d4f265a1a24e286d2575,matched
456,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,8,6f501a02450b80edfacb,matched
457,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,32,9a0a83ba9247dbf61861,matched
458,current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,1,8cc976464d74ba775b9e,matched
459,current_all_computable_c1,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,17,488f0c3264bf31aca229,matched
460,current_all_computable_c1,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,2,93a6155acf0e8f9b4f11,matched
461,current_all_computable_c1,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,30,19cb0e844a73d7e77a47,matched
462,current_all_computable_c1,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,8,c2fbdf3adfd99918c0e7,matched
463,current_all_computable_c1,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,34,3440c00bbde5bf789734,matched
464,current_all_computable_c1,rPc6DW4iMge_4350d36797324601adba7351d09602d2,32,db40fd3c634f72f37f1c,matched
465,current_all_computable_c1,rPc6DW4iMge_4350d36797324601adba7351d09602d2,34,a2c57c04a795d6b822a3,matched
466,current_all_computable_c1,rPc6DW4iMge_4350d36797324601adba7351d09602d2,37,a42f40b503c7f449a3f6,matched
467,current_all_computable_c1,rPc6DW4iMge_4350d36797324601adba7351d09602d2,15,dedb80578a581b30950a,matched
468,current_all_computable_c1,rPc6DW4iMge_4350d36797324601adba7351d09602d2,2,94bd3eb39aab32641f9d,matched
469,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,27,d984d534dcc7fe11d643,matched
470,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,28,6c5161e9261e0ba5f8b1,matched
471,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,29,20f0af1735ba9f7c5a2e,matched
472,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,30,1318278d00548b081ebc,matched
473,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,31,73a83925776f8e35ed8a,matched
474,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,32,fc6a213e57b750465697,matched
475,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,33,86e6614af35eccb013ac,matched
476,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,34,82255f7bb022fd1cd129,matched
477,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,35,43266379df129a98dcd9,matched
478,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,36,3e5c4fe6cfe523059d12,matched
479,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,1,14346fa7f625df2e92da,matched
480,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,10,d0fc4545c974fc42b662,matched
481,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,11,a02304edf778c294c6fb,matched
482,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,12,efee8b0961b89129a457,matched
483,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,13,2d83aaed5161b7904cdd,matched
484,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,15,6d2129c626d211543587,matched
485,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,17,b5a85ea72aadddb2f09b,matched
486,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,18,bfe1e6f3cb0a3353c928,matched
487,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,2,a4b73bebf231dbe2321a,matched
488,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,6,65cf5a2a652ba9b3ca95,matched
489,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,8,caba50e4a43aa76cac46,matched
490,current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,37,454169e6fe8a9b1ba08c,matched
491,current_all_computable_c1,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,10,07431aa4afbbf9c0c56b,matched
492,current_all_computable_c1,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,18,4ad24a22d659420a086d,matched
493,current_all_computable_c1,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,13,a236e017116eb8422292,matched
494,current_all_computable_c1,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,6,6b62fa1340a38506bbdf,matched
495,current_all_computable_c1,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,34,8d96780b3347071514de,matched
496,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,27,e53257d9b7428d4da0f5,matched
497,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,29,35a9f318fa8bb9909db0,matched
498,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,30,a8282b826c2b83f1c177,matched
499,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,31,bed357bd88baf4c32786,matched
500,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,32,e7b36064adef9c88eb38,matched
501,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,33,423d83b62a6b1fee7af4,matched
502,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,34,a4015419d4289160ce21,matched
503,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,35,46a22bc8081a9f80e282,matched
504,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,36,6b145ff560adec834931,matched
505,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,37,200f0c572426f1ad5f6c,matched
506,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,1,e141cec3bd166425f47c,matched
507,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,10,e4ccffc7a8756b7b0be4,matched
508,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,11,cc9c520b1f8781f19e31,matched
509,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,12,0ab97a7e7082f598e237,matched
510,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,13,d82cf0aab412ea6e207e,matched
511,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,15,e714d76c74a373febbee,matched
512,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,17,0359bc11d268822d94fd,matched
513,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,18,7d1b82da44ed8dd8ef72,matched
514,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,2,cb5e672973105a2a1c43,matched
515,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,6,d14d3e95941e544b31c6,matched
516,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,8,f579b073015ccb5f87b1,matched
517,current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,28,b7e7d86f528066fab226,matched
518,current_all_computable_c1,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,28,3bf751765858f968e01b,matched
519,current_all_computable_c1,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,17,0dfa885b59782e4c1c1b,matched
520,current_all_computable_c1,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,6,740b26f3c0809cbeadad,matched
521,current_all_computable_c1,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,36,fe7b820ed43008b5a057,matched
522,current_all_computable_c1,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,29,35b93ebcf170b657802a,matched
523,current_all_computable_c1,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,27,4f5e2f801a33ddacfbff,matched
524,current_all_computable_c1,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,30,e377c53531a08df384d9,matched
525,current_all_computable_c1,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,1,f0b7c25018d49988f041,matched
526,current_all_computable_c1,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,2,1d0597eb333ea3d5fed7,matched
527,current_all_computable_c1,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,12,8f895f66411f68620317,matched
528,current_all_computable_c1,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,28,4ca9095576123a8afec3,matched
529,current_all_computable_c1,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,29,60aa2b33dce2beedc029,matched
530,current_all_computable_c1,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,27,c0e23bd981313dc96d38,matched
531,current_all_computable_c1,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,30,aa9565bd4989480666d5,matched
532,current_all_computable_c1,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,36,77b05f21e38a4a6a984c,matched
533,current_all_computable_c1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,31,5d58f3bc4858f0d343be,matched
534,current_all_computable_c1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,32,d2c9465ce508ba7c1195,matched
535,current_all_computable_c1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,17,92084aa32f538179d158,matched
536,current_all_computable_c1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,8,f2a65213a0368b751984,matched
537,current_all_computable_c1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,6,f8b24f616d167c27b810,matched
538,current_all_computable_c1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,11,702f8663c962b7634220,matched
539,current_all_computable_c1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,12,ec7b9674561060eaad40,matched
540,current_all_computable_c1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,15,b578f0248ceb6441105b,matched
541,current_all_computable_c1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,34,3a3bc0a4eb51fdb493f4,matched
542,current_all_computable_c1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,27,72209d7dd6219794fac9,matched
543,current_all_computable_c1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,28,cc8da8c5dab40220ed0e,matched
544,current_all_computable_c1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,30,2bbf5d65469e55f1f4e0,matched
545,current_all_computable_c1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,36,7a99a58308f3ae658881,matched
546,current_all_computable_c1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,12,9b6b9dee2aafeae77550,matched
547,current_all_computable_c1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,29,d85d39dda5fe0ff36757,matched
548,current_all_computable_c1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,13,d6b34d9ae99290e61c81,matched
549,current_all_computable_c1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,2,02ff3128c678c453e095,matched
550,current_all_computable_c1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,32,d0c65178d1ddfcac1748,matched
551,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,28,2de8896d2c2ea564fd37,matched
552,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,29,42264e54a01908d81bbe,matched
553,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,30,acb3d20a4fb6e211d3b1,matched
554,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,32,88b2b69f04caf44309bc,matched
555,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,33,93cf3ac259facb9e83dc,matched
556,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,34,c53730832245059ca129,matched
557,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,35,0e09f3e9552514dbad74,matched
558,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,10,bb287f23eb43955e7502,matched
559,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,11,006d495cbff76f46e992,matched
560,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,15,8b9ce3b553725840ef9d,matched
561,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,8,19253e4ab328902a4d12,matched
562,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,27,d9c1add75dab8315cd34,matched
563,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,36,45865dabe049ebace6d2,matched
564,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,12,fca31418ca45c43fa616,matched
565,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,13,8d7a436f7ee75b72d1ba,matched
566,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,17,8f8f293766eeffd6470a,matched
567,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,18,48e0e1e7a86beb1ce565,matched
568,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,2,81234a56777545e31b9c,matched
569,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,6,561446db19099c48c68e,matched
570,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,31,b7393a16aa19bd7f1989,matched
571,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,37,432c6ebaa6bb7a54b3a9,matched
572,current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,1,d6f4c71d3816fc9fef4a,matched
573,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,15,dcc9b22c32e44a2b6aed,matched
574,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,17,6e92af5ad7667f224740,matched
575,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,18,b73663d4e6304415c7df,matched
576,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,2,4aa250b1a35849403e62,matched
577,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,8,a9ffc64727b849e97700,matched
578,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,29,1d1473ea45cef547d01e,matched
579,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,10,dc3b60d3ab46195c79f2,matched
580,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,13,efabbdc5b8f3c34605b1,matched
581,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,6,e21b795c3082b91b04f7,matched
582,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,30,4203b3767e3303cffd5c,matched
583,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,33,511d41c2a1ae8135d56a,matched
584,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,36,90b1682c716df1046edd,matched
585,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,37,74ec5ab0599eaeaf4719,matched
586,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,28,00df94cb0e7cc21280ba,matched
587,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,32,8b3873aaa11c92de279f,matched
588,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,35,b341f546633829a990db,matched
589,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,11,d568da825a0925474c30,matched
590,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,27,f155c5b328bfdbe59187,matched
591,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,1,f0749422e452eec8ab7d,matched
592,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,12,2e29af366c8b907df0ba,matched
593,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,34,1892d2228413184cfbd6,matched
594,current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,31,063a5ec4d91eccc8b4c3,matched
595,current_all_computable_c1,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,10,793fbf24fd55bb3641aa,matched
596,current_all_computable_c1,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,13,20512095d53578cdb0d8,matched
597,current_all_computable_c1,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,18,ab0fd432ae8aa26071ae,matched
598,current_all_computable_c1,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,34,6c0f921d12fdfaa633d5,matched
599,current_all_computable_c1,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,35,20ff4e6c277a22cf5399,matched
600,current_all_computable_c1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,34,be774848762988355a0c,matched
601,current_all_computable_c1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,10,0a211ea2c0df77e9f508,matched
602,current_all_computable_c1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,13,a667f2faafe82e46c3bb,matched
603,current_all_computable_c1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,18,4543d3cbfe2301eb05f6,matched
604,current_all_computable_c1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,6,0ee8571c46f9f9b55099,matched
605,current_all_computable_c1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,28,10ab4daf9de2cd3b6859,matched
606,current_all_computable_c1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,30,c2c137240a2b4b27591e,matched
607,current_all_computable_c1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,32,401fdd3b780569d96e33,matched
608,current_all_computable_c1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,1,3aa58d4d74ec42ed12a4,matched
609,current_all_computable_c1,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,32,c3008da1d11064bd3531,matched
610,current_all_computable_c1,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,15,f78931e744dcb44323b8,matched
611,current_all_computable_c1,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,31,63597564c489c761152b,matched
612,current_all_computable_c1,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,33,9013342fd86225b281ba,matched
613,current_all_computable_c1,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,11,81702024cb6333973ce6,matched
614,current_all_computable_c1,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,31,0e9176654eefd5c9e285,matched
615,current_all_computable_c1,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,33,353881dfb47a1686a026,matched
616,current_all_computable_c1,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,11,c56be6e4f5a0291cbfe7,matched
617,current_all_computable_c1,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,8,e2af3853afde2a84287b,matched
618,current_all_computable_c1,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,32,586816fed8c7e04af03d,matched
619,current_all_computable_c1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,33,7a0778c91977ce16bfb0,matched
620,current_all_computable_c1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,37,adafd30448bdc86059f9,matched
621,current_all_computable_c1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,11,99a8d85e0a09165ed320,matched
622,current_all_computable_c1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,15,063a04f15b4aa1089409,matched
623,current_all_computable_c1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,34,bcadc37ee0819d4ead2d,matched
624,current_all_computable_c1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,1,8024c676ff7c3f775432,matched
625,current_all_computable_c1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,12,788e7e1c7924718866a4,matched
