building_id,target_rows,predicted_rows,training_rows,training_buildings,training_building_ids,unavailable_rows,stage,raw_condition,metric,cohort,evaluation
pRbA3pwrgk9,12,4,62,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",8,C2-A-RP,manual,matched_angle,all_usable,within_stage_LOBO
pa4otMbVnkk,11,0,63,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""zsNo4HB9uLZ""]",11,C2-A-RP,manual,matched_angle,all_usable,within_stage_LOBO
zsNo4HB9uLZ,9,0,65,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk""]",9,C2-A-RP,manual,matched_angle,all_usable,within_stage_LOBO
2t7WUuJeko7,7,4,67,7,"[""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",3,C2-A-RP,manual,matched_angle,fallback_only,within_stage_LOBO
S9hNv5qa7GM,7,0,67,7,"[""2t7WUuJeko7"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",7,C2-A-RP,manual,matched_angle,fallback_only,within_stage_LOBO
VFuaQ6m2Qom,6,0,68,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",6,C2-A-RP,manual,matched_angle,fallback_only,within_stage_LOBO
jh4fc5c5qoQ,6,0,68,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",6,C2-A-RP,manual,matched_angle,fallback_only,within_stage_LOBO
jtcxE69GiFV,16,3,58,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",13,C2-A-RP,manual,matched_angle,fallback_only,within_stage_LOBO
pRbA3pwrgk9,12,4,62,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",8,C2-A-RP,manual,matched_angle,fallback_only,within_stage_LOBO
pa4otMbVnkk,11,0,63,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""zsNo4HB9uLZ""]",11,C2-A-RP,manual,matched_angle,fallback_only,within_stage_LOBO
zsNo4HB9uLZ,9,0,65,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk""]",9,C2-A-RP,manual,matched_angle,fallback_only,within_stage_LOBO
2t7WUuJeko7,7,4,67,7,"[""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",3,C2-A-RP,manual,matched_angle,current20_sensitivity,within_stage_LOBO
S9hNv5qa7GM,7,0,67,7,"[""2t7WUuJeko7"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",7,C2-A-RP,manual,matched_angle,current20_sensitivity,within_stage_LOBO
VFuaQ6m2Qom,6,0,68,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",6,C2-A-RP,manual,matched_angle,current20_sensitivity,within_stage_LOBO
jh4fc5c5qoQ,6,0,68,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",6,C2-A-RP,manual,matched_angle,current20_sensitivity,within_stage_LOBO
jtcxE69GiFV,16,3,58,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",13,C2-A-RP,manual,matched_angle,current20_sensitivity,within_stage_LOBO
pRbA3pwrgk9,12,4,62,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",8,C2-A-RP,manual,matched_angle,current20_sensitivity,within_stage_LOBO
pa4otMbVnkk,11,0,63,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""zsNo4HB9uLZ""]",11,C2-A-RP,manual,matched_angle,current20_sensitivity,within_stage_LOBO
zsNo4HB9uLZ,9,0,65,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk""]",9,C2-A-RP,manual,matched_angle,current20_sensitivity,within_stage_LOBO
2t7WUuJeko7,7,4,67,7,"[""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",3,C2-A-RP,manual,missing_count_rate,all_usable,within_stage_LOBO
S9hNv5qa7GM,7,0,67,7,"[""2t7WUuJeko7"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",7,C2-A-RP,manual,missing_count_rate,all_usable,within_stage_LOBO
VFuaQ6m2Qom,6,0,68,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",6,C2-A-RP,manual,missing_count_rate,all_usable,within_stage_LOBO
jh4fc5c5qoQ,6,0,68,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",6,C2-A-RP,manual,missing_count_rate,all_usable,within_stage_LOBO
jtcxE69GiFV,16,3,58,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",13,C2-A-RP,manual,missing_count_rate,all_usable,within_stage_LOBO
pRbA3pwrgk9,12,4,62,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",8,C2-A-RP,manual,missing_count_rate,all_usable,within_stage_LOBO
pa4otMbVnkk,11,0,63,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""zsNo4HB9uLZ""]",11,C2-A-RP,manual,missing_count_rate,all_usable,within_stage_LOBO
zsNo4HB9uLZ,9,0,65,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk""]",9,C2-A-RP,manual,missing_count_rate,all_usable,within_stage_LOBO
2t7WUuJeko7,7,4,67,7,"[""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",3,C2-A-RP,manual,missing_count_rate,fallback_only,within_stage_LOBO
S9hNv5qa7GM,7,0,67,7,"[""2t7WUuJeko7"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",7,C2-A-RP,manual,missing_count_rate,fallback_only,within_stage_LOBO
VFuaQ6m2Qom,6,0,68,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",6,C2-A-RP,manual,missing_count_rate,fallback_only,within_stage_LOBO
jh4fc5c5qoQ,6,0,68,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",6,C2-A-RP,manual,missing_count_rate,fallback_only,within_stage_LOBO
jtcxE69GiFV,16,3,58,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",13,C2-A-RP,manual,missing_count_rate,fallback_only,within_stage_LOBO
pRbA3pwrgk9,12,4,62,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",8,C2-A-RP,manual,missing_count_rate,fallback_only,within_stage_LOBO
pa4otMbVnkk,11,0,63,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""zsNo4HB9uLZ""]",11,C2-A-RP,manual,missing_count_rate,fallback_only,within_stage_LOBO
zsNo4HB9uLZ,9,0,65,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk""]",9,C2-A-RP,manual,missing_count_rate,fallback_only,within_stage_LOBO
2t7WUuJeko7,7,4,67,7,"[""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",3,C2-A-RP,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
S9hNv5qa7GM,7,0,67,7,"[""2t7WUuJeko7"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",7,C2-A-RP,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
VFuaQ6m2Qom,6,0,68,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",6,C2-A-RP,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
jh4fc5c5qoQ,6,0,68,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",6,C2-A-RP,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
jtcxE69GiFV,16,3,58,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",13,C2-A-RP,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
pRbA3pwrgk9,12,4,62,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",8,C2-A-RP,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
pa4otMbVnkk,11,0,63,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""zsNo4HB9uLZ""]",11,C2-A-RP,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
zsNo4HB9uLZ,9,0,65,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk""]",9,C2-A-RP,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
2t7WUuJeko7,7,4,67,7,"[""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",3,C2-A-RP,manual,ospa30,all_usable,within_stage_LOBO
S9hNv5qa7GM,7,0,67,7,"[""2t7WUuJeko7"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",7,C2-A-RP,manual,ospa30,all_usable,within_stage_LOBO
VFuaQ6m2Qom,6,0,68,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",6,C2-A-RP,manual,ospa30,all_usable,within_stage_LOBO
jh4fc5c5qoQ,6,0,68,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",6,C2-A-RP,manual,ospa30,all_usable,within_stage_LOBO
jtcxE69GiFV,16,3,58,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",13,C2-A-RP,manual,ospa30,all_usable,within_stage_LOBO
pRbA3pwrgk9,12,4,62,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",8,C2-A-RP,manual,ospa30,all_usable,within_stage_LOBO
pa4otMbVnkk,11,0,63,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""zsNo4HB9uLZ""]",11,C2-A-RP,manual,ospa30,all_usable,within_stage_LOBO
zsNo4HB9uLZ,9,0,65,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk""]",9,C2-A-RP,manual,ospa30,all_usable,within_stage_LOBO
2t7WUuJeko7,7,4,67,7,"[""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",3,C2-A-RP,manual,ospa30,fallback_only,within_stage_LOBO
S9hNv5qa7GM,7,0,67,7,"[""2t7WUuJeko7"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",7,C2-A-RP,manual,ospa30,fallback_only,within_stage_LOBO
VFuaQ6m2Qom,6,0,68,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",6,C2-A-RP,manual,ospa30,fallback_only,within_stage_LOBO
jh4fc5c5qoQ,6,0,68,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",6,C2-A-RP,manual,ospa30,fallback_only,within_stage_LOBO
jtcxE69GiFV,16,3,58,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",13,C2-A-RP,manual,ospa30,fallback_only,within_stage_LOBO
pRbA3pwrgk9,12,4,62,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",8,C2-A-RP,manual,ospa30,fallback_only,within_stage_LOBO
pa4otMbVnkk,11,0,63,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""zsNo4HB9uLZ""]",11,C2-A-RP,manual,ospa30,fallback_only,within_stage_LOBO
zsNo4HB9uLZ,9,0,65,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk""]",9,C2-A-RP,manual,ospa30,fallback_only,within_stage_LOBO
2t7WUuJeko7,7,4,67,7,"[""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",3,C2-A-RP,manual,ospa30,current20_sensitivity,within_stage_LOBO
S9hNv5qa7GM,7,0,67,7,"[""2t7WUuJeko7"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",7,C2-A-RP,manual,ospa30,current20_sensitivity,within_stage_LOBO
VFuaQ6m2Qom,6,0,68,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",6,C2-A-RP,manual,ospa30,current20_sensitivity,within_stage_LOBO
jh4fc5c5qoQ,6,0,68,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",6,C2-A-RP,manual,ospa30,current20_sensitivity,within_stage_LOBO
jtcxE69GiFV,16,3,58,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",13,C2-A-RP,manual,ospa30,current20_sensitivity,within_stage_LOBO
pRbA3pwrgk9,12,4,62,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",8,C2-A-RP,manual,ospa30,current20_sensitivity,within_stage_LOBO
pa4otMbVnkk,11,0,63,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""zsNo4HB9uLZ""]",11,C2-A-RP,manual,ospa30,current20_sensitivity,within_stage_LOBO
zsNo4HB9uLZ,9,0,65,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk""]",9,C2-A-RP,manual,ospa30,current20_sensitivity,within_stage_LOBO
2t7WUuJeko7,7,4,67,7,"[""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",3,C2-A-RP,manual,ospa60,all_usable,within_stage_LOBO
S9hNv5qa7GM,7,0,67,7,"[""2t7WUuJeko7"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",7,C2-A-RP,manual,ospa60,all_usable,within_stage_LOBO
VFuaQ6m2Qom,6,0,68,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",6,C2-A-RP,manual,ospa60,all_usable,within_stage_LOBO
jh4fc5c5qoQ,6,0,68,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",6,C2-A-RP,manual,ospa60,all_usable,within_stage_LOBO
jtcxE69GiFV,16,3,58,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",13,C2-A-RP,manual,ospa60,all_usable,within_stage_LOBO
pRbA3pwrgk9,12,4,62,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",8,C2-A-RP,manual,ospa60,all_usable,within_stage_LOBO
pa4otMbVnkk,11,0,63,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""zsNo4HB9uLZ""]",11,C2-A-RP,manual,ospa60,all_usable,within_stage_LOBO
zsNo4HB9uLZ,9,0,65,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk""]",9,C2-A-RP,manual,ospa60,all_usable,within_stage_LOBO
2t7WUuJeko7,7,4,67,7,"[""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",3,C2-A-RP,manual,ospa60,fallback_only,within_stage_LOBO
S9hNv5qa7GM,7,0,67,7,"[""2t7WUuJeko7"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",7,C2-A-RP,manual,ospa60,fallback_only,within_stage_LOBO
VFuaQ6m2Qom,6,0,68,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",6,C2-A-RP,manual,ospa60,fallback_only,within_stage_LOBO
jh4fc5c5qoQ,6,0,68,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",6,C2-A-RP,manual,ospa60,fallback_only,within_stage_LOBO
jtcxE69GiFV,16,3,58,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",13,C2-A-RP,manual,ospa60,fallback_only,within_stage_LOBO
pRbA3pwrgk9,12,4,62,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",8,C2-A-RP,manual,ospa60,fallback_only,within_stage_LOBO
pa4otMbVnkk,11,0,63,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""zsNo4HB9uLZ""]",11,C2-A-RP,manual,ospa60,fallback_only,within_stage_LOBO
zsNo4HB9uLZ,9,0,65,7,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk""]",9,C2-A-RP,manual,ospa60,fallback_only,within_stage_LOBO
2t7WUuJeko7,7,4,67,7,"[""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",3,C2-A-RP,manual,ospa60,current20_sensitivity,within_stage_LOBO
S9hNv5qa7GM,7,0,67,7,"[""2t7WUuJeko7"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",7,C2-A-RP,manual,ospa60,current20_sensitivity,within_stage_LOBO
