image_id,code,condition,building,N_observed,N_geometry,N_unavailable,development_image,method,id,worker,cluster,density_unassigned,effective_points,imputed_point
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic,b27dbae0e7fd539e,W031,2,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic,9ec8f4568a452459,W032,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic,bab7d65b25166218,W033,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic,817c68743cb43e21,W034,4,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic,cac4132e7e982035,W035,2,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic,8f70d25e188c2a5b,W036,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic,cf8e133e4c20ed7f,W037,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,37cd228e6a030988,W001,2,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,d484f67bf0c8f4a0,W002,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,d0df2148541db2cf,W006,1,False,10,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,2bc96fab1ff93d70,W008,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,c6aab23ad555a26a,W010,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,293c9fb9a238349a,W011,1,False,10,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,e00297d47bfd5498,W012,3,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,2825aeb1a068148f,W013,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,e6717fa426739388,W014,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,2e3f4f6ed162d0e2,W015,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,e5e3026eeba1e6af,W017,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,e7c3756600686848,W018,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,cace603eaaae4c0b,W021,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,1158b393b32f7279,W027,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,589eff1064d05701,W028,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,ad54d90129a2f0b8,W029,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,137c140ca55fe56a,W030,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,b27dbae0e7fd539e,W031,2,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,9ec8f4568a452459,W032,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,bab7d65b25166218,W033,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,817c68743cb43e21,W034,4,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,cac4132e7e982035,W035,2,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,8f70d25e188c2a5b,W036,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A4_adaptive,cf8e133e4c20ed7f,W037,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,37cd228e6a030988,W001,3,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,d484f67bf0c8f4a0,W002,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,d0df2148541db2cf,W006,4,False,10,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,2bc96fab1ff93d70,W008,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,c6aab23ad555a26a,W010,2,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,293c9fb9a238349a,W011,4,False,10,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,e00297d47bfd5498,W012,6,True,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,2825aeb1a068148f,W013,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,e6717fa426739388,W014,2,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,2e3f4f6ed162d0e2,W015,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,e5e3026eeba1e6af,W017,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,e7c3756600686848,W018,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,cace603eaaae4c0b,W021,7,True,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,1158b393b32f7279,W027,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,589eff1064d05701,W028,2,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,ad54d90129a2f0b8,W029,5,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,137c140ca55fe56a,W030,5,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,b27dbae0e7fd539e,W031,8,True,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,9ec8f4568a452459,W032,9,True,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,bab7d65b25166218,W033,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,817c68743cb43e21,W034,10,True,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,cac4132e7e982035,W035,3,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,8f70d25e188c2a5b,W036,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A5_density,cf8e133e4c20ed7f,W037,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,37cd228e6a030988,W001,2,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,d484f67bf0c8f4a0,W002,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,d0df2148541db2cf,W006,4,False,10,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,2bc96fab1ff93d70,W008,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,c6aab23ad555a26a,W010,3,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,293c9fb9a238349a,W011,4,False,10,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,e00297d47bfd5498,W012,2,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,2825aeb1a068148f,W013,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,e6717fa426739388,W014,3,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,2e3f4f6ed162d0e2,W015,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,e5e3026eeba1e6af,W017,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,e7c3756600686848,W018,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,cace603eaaae4c0b,W021,3,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,1158b393b32f7279,W027,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,589eff1064d05701,W028,3,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,ad54d90129a2f0b8,W029,2,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,137c140ca55fe56a,W030,2,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,b27dbae0e7fd539e,W031,2,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,9ec8f4568a452459,W032,3,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,bab7d65b25166218,W033,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,817c68743cb43e21,W034,2,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,cac4132e7e982035,W035,2,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,8f70d25e188c2a5b,W036,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A6_spectral,cf8e133e4c20ed7f,W037,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,37cd228e6a030988,W001,2,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,d484f67bf0c8f4a0,W002,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,d0df2148541db2cf,W006,3,False,10,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,2bc96fab1ff93d70,W008,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,c6aab23ad555a26a,W010,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,293c9fb9a238349a,W011,3,False,10,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,e00297d47bfd5498,W012,4,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,2825aeb1a068148f,W013,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,e6717fa426739388,W014,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,2e3f4f6ed162d0e2,W015,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,e5e3026eeba1e6af,W017,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,e7c3756600686848,W018,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,cace603eaaae4c0b,W021,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,1158b393b32f7279,W027,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,589eff1064d05701,W028,2,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,ad54d90129a2f0b8,W029,4,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,137c140ca55fe56a,W030,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,b27dbae0e7fd539e,W031,2,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,9ec8f4568a452459,W032,2,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,bab7d65b25166218,W033,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,817c68743cb43e21,W034,5,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,cac4132e7e982035,W035,6,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,8f70d25e188c2a5b,W036,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A7_event,cf8e133e4c20ed7f,W037,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,37cd228e6a030988,W001,3,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,d484f67bf0c8f4a0,W002,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,d0df2148541db2cf,W006,2,False,10,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,2bc96fab1ff93d70,W008,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,c6aab23ad555a26a,W010,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,293c9fb9a238349a,W011,2,False,10,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,e00297d47bfd5498,W012,4,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,2825aeb1a068148f,W013,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,e6717fa426739388,W014,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,2e3f4f6ed162d0e2,W015,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,e5e3026eeba1e6af,W017,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,e7c3756600686848,W018,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,cace603eaaae4c0b,W021,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,1158b393b32f7279,W027,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,589eff1064d05701,W028,5,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,ad54d90129a2f0b8,W029,6,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,137c140ca55fe56a,W030,7,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,b27dbae0e7fd539e,W031,8,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,9ec8f4568a452459,W032,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,bab7d65b25166218,W033,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,817c68743cb43e21,W034,9,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,cac4132e7e982035,W035,10,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,8f70d25e188c2a5b,W036,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut06,cf8e133e4c20ed7f,W037,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut08,37cd228e6a030988,W001,4,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut08,d484f67bf0c8f4a0,W002,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut08,d0df2148541db2cf,W006,2,False,10,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut08,2bc96fab1ff93d70,W008,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut08,c6aab23ad555a26a,W010,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut08,293c9fb9a238349a,W011,2,False,10,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut08,e00297d47bfd5498,W012,5,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut08,2825aeb1a068148f,W013,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut08,e6717fa426739388,W014,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut08,2e3f4f6ed162d0e2,W015,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut08,e5e3026eeba1e6af,W017,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut08,e7c3756600686848,W018,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut08,cace603eaaae4c0b,W021,1,False,8,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,A3_cyclic_cut08,1158b393b32f7279,W027,1,False,8,False
