image_id,code,condition,building,N_observed,N_geometry,N_unavailable,development_image,method,id,worker,cluster
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,linear_common,9cab10e73212c27f,W033,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,linear_common,d5f398bdf9e24194,W034,7
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,linear_common,3266c87d109f70bf,W035,2
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,linear_common,1863472107c00fbd,W036,3
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,linear_common,abff623d76a69986,W037,8
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,b33e480dcb1ae10b,W001,5
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,0284f20459ae4153,W002,3
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,fb86982f536c3aaa,W006,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,bdf5345d612260f9,W008,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,dd6888e3ad2e47c0,W010,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,fce565e3270fad1f,W011,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,c9a58758edb18890,W012,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,b49af842e8a9a5d6,W013,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,886e3f4cfcd0e0b8,W014,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,352ec6e68a3da904,W015,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,f659d3608c54a9ef,W017,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,fbc606f95f59c132,W018,2
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,384c1de2ec90820f,W021,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,98e8fe358da56c8f,W027,3
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,bf2aab73a5aed79f,W028,2
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,a819fde1949e375b,W029,4
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,9589363fea90baba,W030,2
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,3e9e6ac471e7da2a,W031,2
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,e07cd54978722b1e,W032,6
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,9cab10e73212c27f,W033,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,d5f398bdf9e24194,W034,7
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,3266c87d109f70bf,W035,2
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,1863472107c00fbd,W036,2
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,spherical,abff623d76a69986,W037,4
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,b33e480dcb1ae10b,W001,4
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,0284f20459ae4153,W002,3
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,fb86982f536c3aaa,W006,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,bdf5345d612260f9,W008,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,dd6888e3ad2e47c0,W010,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,fce565e3270fad1f,W011,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,c9a58758edb18890,W012,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,b49af842e8a9a5d6,W013,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,886e3f4cfcd0e0b8,W014,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,352ec6e68a3da904,W015,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,f659d3608c54a9ef,W017,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,fbc606f95f59c132,W018,2
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,384c1de2ec90820f,W021,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,98e8fe358da56c8f,W027,3
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,bf2aab73a5aed79f,W028,2
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,a819fde1949e375b,W029,2
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,9589363fea90baba,W030,2
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,3e9e6ac471e7da2a,W031,2
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,e07cd54978722b1e,W032,5
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,9cab10e73212c27f,W033,1
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,d5f398bdf9e24194,W034,6
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,3266c87d109f70bf,W035,2
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,1863472107c00fbd,W036,2
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,solid_angle,abff623d76a69986,W037,2
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,linear_common,ce4d7eb2e6d72de7,W001,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,linear_common,144280fa0204ea4b,W002,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,linear_common,e7ed5dff8bbbd4d2,W006,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,linear_common,7fdf325e88fb2ace,W008,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,linear_common,10fdb9b90509f680,W010,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,linear_common,5e86d217342bd789,W011,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,linear_common,197b5c1a4243d512,W012,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,linear_common,3bc806f7aa53463c,W013,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,linear_common,6c6bf207b8e455c4,W014,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,linear_common,b6e44c3f2980e246,W015,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,linear_common,dd020aa0ed2e79de,W017,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,linear_common,ad6cf6be2e36a427,W018,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,linear_common,65d0b345e89f50ac,W021,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,linear_common,38c0a4899547296f,W027,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,linear_common,50ce95b3ba9570df,W028,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,linear_common,19cadb0cba089ebe,W030,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,linear_common,3649f4a1a11aa4d3,W031,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,linear_common,2015dd298cff564b,W033,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,linear_common,40a13dc4d685b575,W034,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,linear_common,868d2e9fef235045,W035,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,linear_common,9297edc587276262,W036,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,spherical,ce4d7eb2e6d72de7,W001,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,spherical,144280fa0204ea4b,W002,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,spherical,e7ed5dff8bbbd4d2,W006,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,spherical,7fdf325e88fb2ace,W008,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,spherical,10fdb9b90509f680,W010,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,spherical,5e86d217342bd789,W011,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,spherical,197b5c1a4243d512,W012,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,spherical,3bc806f7aa53463c,W013,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,spherical,6c6bf207b8e455c4,W014,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,spherical,b6e44c3f2980e246,W015,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,spherical,dd020aa0ed2e79de,W017,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,spherical,ad6cf6be2e36a427,W018,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,spherical,65d0b345e89f50ac,W021,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,spherical,38c0a4899547296f,W027,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,spherical,50ce95b3ba9570df,W028,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,spherical,19cadb0cba089ebe,W030,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,spherical,3649f4a1a11aa4d3,W031,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,spherical,2015dd298cff564b,W033,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,spherical,40a13dc4d685b575,W034,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,spherical,868d2e9fef235045,W035,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,spherical,9297edc587276262,W036,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,solid_angle,ce4d7eb2e6d72de7,W001,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,solid_angle,144280fa0204ea4b,W002,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,solid_angle,e7ed5dff8bbbd4d2,W006,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,solid_angle,7fdf325e88fb2ace,W008,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,solid_angle,10fdb9b90509f680,W010,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,solid_angle,5e86d217342bd789,W011,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,solid_angle,197b5c1a4243d512,W012,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,solid_angle,3bc806f7aa53463c,W013,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,solid_angle,6c6bf207b8e455c4,W014,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,solid_angle,b6e44c3f2980e246,W015,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,solid_angle,dd020aa0ed2e79de,W017,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,solid_angle,ad6cf6be2e36a427,W018,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,solid_angle,65d0b345e89f50ac,W021,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,solid_angle,38c0a4899547296f,W027,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,solid_angle,50ce95b3ba9570df,W028,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,solid_angle,19cadb0cba089ebe,W030,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,solid_angle,3649f4a1a11aa4d3,W031,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,solid_angle,2015dd298cff564b,W033,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,solid_angle,40a13dc4d685b575,W034,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,solid_angle,868d2e9fef235045,W035,1
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,solid_angle,9297edc587276262,W036,1
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,linear_common,94bd3eb39aab32641f9d,W002,1
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,linear_common,dedb80578a581b30950a,W015,1
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,linear_common,db40fd3c634f72f37f1c,W032,1
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,linear_common,a2c57c04a795d6b822a3,W034,1
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,linear_common,a42f40b503c7f449a3f6,W037,1
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,spherical,94bd3eb39aab32641f9d,W002,1
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,spherical,dedb80578a581b30950a,W015,1
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,spherical,db40fd3c634f72f37f1c,W032,1
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,spherical,a2c57c04a795d6b822a3,W034,1
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,spherical,a42f40b503c7f449a3f6,W037,1
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,solid_angle,94bd3eb39aab32641f9d,W002,1
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,solid_angle,dedb80578a581b30950a,W015,1
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,solid_angle,db40fd3c634f72f37f1c,W032,1
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,solid_angle,a2c57c04a795d6b822a3,W034,1
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,solid_angle,a42f40b503c7f449a3f6,W037,1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,14346fa7f625df2e92da,W001,2
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,a4b73bebf231dbe2321a,W002,1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,65cf5a2a652ba9b3ca95,W006,1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,caba50e4a43aa76cac46,W008,1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,d0fc4545c974fc42b662,W010,1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,a02304edf778c294c6fb,W011,2
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,efee8b0961b89129a457,W012,2
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,2d83aaed5161b7904cdd,W013,1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,334dd20fa6fb3ffa9d5d,W014,2
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,6d2129c626d211543587,W015,1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,b5a85ea72aadddb2f09b,W017,1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,bfe1e6f3cb0a3353c928,W018,1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,d984d534dcc7fe11d643,W027,1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,6c5161e9261e0ba5f8b1,W028,1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,20f0af1735ba9f7c5a2e,W029,1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,1318278d00548b081ebc,W030,1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,73a83925776f8e35ed8a,W031,1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,fc6a213e57b750465697,W032,1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,86e6614af35eccb013ac,W033,1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,82255f7bb022fd1cd129,W034,1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,43266379df129a98dcd9,W035,1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,3e5c4fe6cfe523059d12,W036,1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,linear_common,454169e6fe8a9b1ba08c,W037,3
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,spherical,14346fa7f625df2e92da,W001,2
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,spherical,a4b73bebf231dbe2321a,W002,1
