stage,base_task_id,condition,producer,parameters_sha256,input_artifact,input_sha256,frozen_reference_artifact,frozen_reference_sha256,consistency_test_status,mismatch_fields,recomputed_medoid_geometry_sha256,frozen_medoid_geometry_sha256,reconstruction_rule,formula_source,historical_binding_status
C1,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,49ef2a2d617f3f4a3de7385ac7cf1033018ab2aef33a655cba9f2261301cac60,49ef2a2d617f3f4a3de7385ac7cf1033018ab2aef33a655cba9f2261301cac60,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,a0a4e3c799d6f49ceb28992f1c13d7d16761224041ee8aff8cd3f0b7abf3103c,a0a4e3c799d6f49ceb28992f1c13d7d16761224041ee8aff8cd3f0b7abf3103c,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,8f53ba69f09533d35188ab4759284efb52b6eb23270428ffdf7c61bb8048bce6,8f53ba69f09533d35188ab4759284efb52b6eb23270428ffdf7c61bb8048bce6,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,07128bca26b3a8c76decbbd822ff59e531890cd10463d351f39ce9d64d056d13,07128bca26b3a8c76decbbd822ff59e531890cd10463d351f39ce9d64d056d13,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,2ab23859fbcb142b00350489ca4bad443fc3df43fcaa13527684c1d954e33e1a,2ab23859fbcb142b00350489ca4bad443fc3df43fcaa13527684c1d954e33e1a,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,not_identifiable,not_identifiable,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,63a42acc3c8999c22616f5dcd43799c4c50a15ab518d78a1a6ade8e4e06aa0af,63a42acc3c8999c22616f5dcd43799c4c50a15ab518d78a1a6ade8e4e06aa0af,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,5a4e2de00d605cdc88001a45725feab4116a29d43786fcc0488f0b65e048f9a1,5a4e2de00d605cdc88001a45725feab4116a29d43786fcc0488f0b65e048f9a1,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,458b8840defffa289070ecf1afd246ee91f07aacdf4ab9a1d797a62b0ad56942,458b8840defffa289070ecf1afd246ee91f07aacdf4ab9a1d797a62b0ad56942,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,not_applicable,not_applicable,version-bound reconstruction_not_evaluable/source_absent,none,not_identifiable,not_applicable,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,not_applicable,not_applicable,version-bound reconstruction_not_evaluable/source_absent,none,not_identifiable,not_applicable,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,dec27d54129cec23456f6ef2d4d11ac35eccd86176e5d1c153ec0f0a615670d5,dec27d54129cec23456f6ef2d4d11ac35eccd86176e5d1c153ec0f0a615670d5,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,52a29d5804e232047808c997c4f607c8f963a40700caa37f4e3eff8473dafb57,52a29d5804e232047808c997c4f607c8f963a40700caa37f4e3eff8473dafb57,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,82da784c5f3af0886cc0f9f50bec77c8c20e4b9c0e0535472a485565add4c7f3,82da784c5f3af0886cc0f9f50bec77c8c20e4b9c0e0535472a485565add4c7f3,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,b9a056aba2cfd7fbc045d7b759a2ae3cad975b75796cc9767ba149532d7ddeb3,b9a056aba2cfd7fbc045d7b759a2ae3cad975b75796cc9767ba149532d7ddeb3,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,ef30c513cfc529c7eb0a2179080216f17f638b645c3482e84cfcbca565b4980a,ef30c513cfc529c7eb0a2179080216f17f638b645c3482e84cfcbca565b4980a,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,6506418a9db9e239386793c1de357ef5e20b2d1c6adf7699a2bb070832457540,6506418a9db9e239386793c1de357ef5e20b2d1c6adf7699a2bb070832457540,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,cd11aa795f5b170748c8eed67411c87f1a2fb8b17e1146c0348e343b986d8fd7,cd11aa795f5b170748c8eed67411c87f1a2fb8b17e1146c0348e343b986d8fd7,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,d36ad11492c91852d4eb228b2f196686aac94fd5aa9761a0780d4c73cafbf876,d36ad11492c91852d4eb228b2f196686aac94fd5aa9761a0780d4c73cafbf876,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,b2096c756e4f1baad3e8755e272e061d38063b562a15a569ecbab1659d4a5ceb,b2096c756e4f1baad3e8755e272e061d38063b562a15a569ecbab1659d4a5ceb,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,not_identifiable,not_identifiable,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,5137c4d98079f050739cb0f0706f12321a3476b246ca7bb9750ca2d959094684,5137c4d98079f050739cb0f0706f12321a3476b246ca7bb9750ca2d959094684,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,35d4f1aa5e4fa23f9be596ce5c8e9ba5012dc6da04e40a934b89f5774398dfc0,35d4f1aa5e4fa23f9be596ce5c8e9ba5012dc6da04e40a934b89f5774398dfc0,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,dee5023fc86fed28cea720961dc937ba737b5076638b80ed1a9304e9f81bf130,dee5023fc86fed28cea720961dc937ba737b5076638b80ed1a9304e9f81bf130,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,28f9a3b6bc335e009a2ac99faaee242132c4fd431515070f1db280db0f2d674e,28f9a3b6bc335e009a2ac99faaee242132c4fd431515070f1db280db0f2d674e,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,not_applicable,not_applicable,version-bound reconstruction_not_evaluable/source_absent,none,not_identifiable,not_applicable,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,not_applicable,not_applicable,version-bound reconstruction_not_evaluable/source_absent,none,not_identifiable,not_applicable,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
C1,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,historical_c1_producer_source_absent,50dcfaaeb9a60ca50a96b6d2fc5e7a67ab102aa2de5525721cb8218e7eddd3cf,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv,5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090,version-bound reconstruction_not_evaluable/source_absent,none,927a5b90fd3ab9a37f51070123a48c8aa020b840e5bd8498f3c8c6901192d7dc,927a5b90fd3ab9a37f51070123a48c8aa020b840e5bd8498f3c8c6901192d7dc,complete_link_partition_and_contractual_medoid,tools/thesis_main/analysis/geometry_cluster_v2.py,version-bound reconstruction_not_evaluable/source_absent
