image_id,building_id,split,population_role,image_url,image_url_provenance,local_image_source,room_instance_id,room_identity_status,region_class_values_json,room_mapping_status,coordinate_width,coordinate_height,model_count,reference_count,reference_floor_available,bi_equal,bi_floor,bi_band,bi_linear,bi_solid,hoho_E_floor,hoho_X_floor,historical_rows,historical_workers,historical_contexts,human_floor_mean,floor_count,human30_id,ai50_id,extended73_partitions,historical42_partitions
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.11717691768368932,,,,0.5736662502327774,0.5684494524147609,2,2,1,,0.0,,,0,0
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,True,0.0,,,,0.059840112475026075,0.059840112475026075,2,2,1,,0.0,,,0,0
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.08153235932764369,0.08153235932764369,1,1,1,,1.0,,,0,0
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_447755d931aa401097d8c0952a22b17e.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.03310602230598081,0.03310602230598081,2,2,1,0.13428797090740086,2.0,,,0,0
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""8""]",region_class_only,1024,512,3,1,1,False,0.045316669904072904,0.0056836304856066056,0.007142078747286118,0.0056160555081885555,0.24279990595585232,0.2697776261051752,3,3,2,,1.0,,,0,0
pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,1,1,False,0.001956086490235487,0.002921317048760752,0.0036867677862855164,0.0022177552057258687,0.08103752100462036,0.07939127754217501,1,1,1,,0.0,,,0,0
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512,3,1,1,False,0.5558315777976557,,,,0.18406337076028656,0.6024555348149967,6,6,3,,2.0,,,0,0
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""6""]",region_class_only,1024,512,3,1,1,False,0.0076427990812838464,0.004937541101090681,0.0023887037429446423,0.004604766668481641,0.23188881851184506,0.22885834173561936,3,3,2,0.11931219439822671,2.0,,,0,0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_64ba4f267872432abdcb00af002649d5.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.0026318472674016213,,,,0.11140095220009494,0.11151428080245918,1,1,1,,0.0,,,0,0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""5""]",region_class_only,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.051221949962754976,0.051221949962754976,1,1,1,,1.0,,,0,0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""5""]",region_class_only,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.02192225780206758,0.02192225780206758,1,1,1,,1.0,,,0,0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512,3,1,1,False,0.0,0.0008185104032940593,0.0011378389267754363,0.0004770327244513206,0.18906234904109687,0.18906234904109687,1,1,1,,0.0,,,0,0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,2,2,True,0.0,0.0,0.0,0.0,0.07450307721387361,0.07450307721387361,9,9,2,0.5202327861931915,6.0,,,0,0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512,3,2,2,False,0.005175166715402191,0.0018339479660887115,0.0002904529154635904,0.0011933144815809982,0.06371819268754642,0.0625554111666996,26,26,1,0.12369694871374008,20.0,,,1,1
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512,3,1,0,False,0.0008745722645182585,,,,0.10208423500170871,0.10178800848869751,5,5,1,0.44136325795505926,4.0,,,0,0
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512,3,1,0,False,0.029851529613358907,,,,0.09479046979107209,0.10079965506350241,5,5,1,0.27365811938565254,2.0,,,0,0
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""6""]",region_class_only,1024,512,3,2,1,False,0.005873070438911943,,,,0.11437835093843818,0.11441154940104248,26,26,1,0.19063606492547835,16.0,,,1,0
q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9,q9vSo1VnCiC,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9.jpg,public_GT_import,data/mp3d_layout/test/img/q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9.png,,unknown_not_inferred_from_building_or_class,"[""6""]",region_class_only,1024,512,4,2,2,True,0.0,0.0,0.0,0.0,0.08308981103888491,0.08308981103888491,0,0,0,,,,R50-021,0,0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,1,1,False,0.01628134072048093,0.01097160174246492,0.004146603309721386,0.008142315862168403,0.0690326461404509,0.0793435174549173,5,5,1,0.16002519258704156,5.0,,,0,0
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,1,1,False,0.007144236302754181,0.0020802420570363855,0.00034619245359091,0.0019296442420401183,0.08447966748210667,0.08847030877960338,10,10,2,0.12908800613386048,9.0,,,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,2,1,False,6.63125826857458e-05,,,,0.07295126507419136,0.07299651508944127,26,26,1,0.5169858021617432,14.0,,,1,1
q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342,q9vSo1VnCiC,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342.jpg,public_GT_import,data/mp3d_layout/test/img/q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.049157432213180474,0.009740681238172177,0.007846592877095215,0.008208405576182076,0.2390826001011167,0.21011933430316854,0,0,0,,,,R50-022,0,0
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.07868615203232732,0.07868615203232732,26,26,1,0.18716534830540538,25.0,,,1,0
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_a424533651804a38a55b1252daccc81e.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,1,1,False,0.026828029848509183,0.008848356072545194,0.010127408149403827,0.007838353513305307,0.07638478381659497,0.0828491335476077,10,10,2,0.13082451743176604,6.0,,,0,0
q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1,q9vSo1VnCiC,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1.jpg,public_GT_import,data/mp3d_layout/test/img/q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1.png,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512,4,2,2,False,0.03614151714830394,,,,0.16993559108934897,0.14071679035144002,0,0,0,,,,R50-023,0,0
q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8,q9vSo1VnCiC,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8.jpg,public_GT_import,data/mp3d_layout/test/img/q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8.png,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512,4,2,2,False,0.0,0.0014709270781273487,0.0020034273509226264,0.0011142990953094678,0.06665407785054378,0.06665407785054378,0,0,0,,,P30-008,,0,0
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512,3,2,2,False,0.01391043910360168,0.0029174507973330766,0.0033878520971200032,0.0024200257913495893,0.09084320326458772,0.07801802920522827,26,26,1,0.13753915970129293,23.0,,,1,1
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""8""]",region_class_only,1024,512,3,1,1,False,0.037291505667039204,,,,0.14867440124536946,0.15527867416318153,6,6,1,0.3486512556347633,5.0,,,0,0
q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f,q9vSo1VnCiC,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f.jpg,public_GT_import,data/mp3d_layout/test/img/q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f.png,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,4,2,2,True,0.0,0.0,0.0,0.0,0.07575842989925896,0.07575842989925896,0,0,0,,,,R50-024,0,0
q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,q9vSo1VnCiC,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b.jpg,public_GT_import,data/mp3d_layout/test/img/q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.03571166682239202,0.009968390563189544,0.030863499595553123,0.006274716167998018,0.0783589579339602,0.06526723505237275,0,0,0,,,,R50-025,0,0
q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b,q9vSo1VnCiC,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b.jpg,public_GT_import,data/mp3d_layout/test/img/q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b.png,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512,4,2,2,False,0.019994148118059107,0.005051621542859208,0.005899385350876973,0.004036003960500412,0.06184986222768041,0.04387186639874707,0,0,0,,,P30-020,,0,0
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.5901976270632732,0.10739441972561259,0.12599447201277936,0.08401432338638215,0.07876519333663368,0.6005655188519595,5,5,1,0.11934724581141642,5.0,,,0,0
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""6""]",region_class_only,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.0831121003584977,0.0831121003584977,5,5,1,,1.0,,,0,0
q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9,q9vSo1VnCiC,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9.jpg,public_GT_import,data/mp3d_layout/test/img/q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9.png,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,4,2,2,True,0.0,0.0,0.0,0.0,0.09308447044497403,0.09308447044497403,0,0,0,,,,R50-026,0,0
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_e74e843601574864a14517f990c748a0.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512,3,2,2,False,0.0075380538469889125,0.0007678757684416171,0.0010302877300236712,0.0005966805652567464,0.07008408154331858,0.06302089699683211,26,26,1,0.27137334271844077,19.0,,,1,1
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.039728748032934025,0.039728748032934025,5,5,1,0.1603744084758675,3.0,,,0,0
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.04447218600418368,0.04447218600418368,23,23,1,0.1120117357391719,11.0,,,1,1
rPc6DW4iMge_073ce382f78d4a81b8c673591a954997,rPc6DW4iMge,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_073ce382f78d4a81b8c673591a954997.jpg,public_GT_import,data/mp3d_layout/test/img/rPc6DW4iMge_073ce382f78d4a81b8c673591a954997.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.011524234035761083,0.004924380593309574,0.004237042080525222,0.004767319807763681,0.1568424905991217,0.14701246258840295,0,0,0,,,,R50-027,0,0
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.035277629277353006,,,,0.26082396376745676,0.26512970499878674,5,5,1,0.21526046871729632,2.0,,,0,0
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,2,2,False,0.4790641154170766,,,,0.40641888692863304,0.24063284742910673,26,26,1,0.3336095169694593,6.0,,,1,1
rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4,rPc6DW4iMge,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4.jpg,public_GT_import,data/mp3d_layout/test/img/rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.015609437193099596,0.007230890018741332,0.007336518352519472,0.004085671681222203,0.05192110548623119,0.061812388111878835,0,0,0,,,,R50-028,0,0
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_1f14902595544e389c9c910c444e79e7.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,2,2,False,0.002979436005997038,0.0005236319265717881,0.00013614296507413748,0.00029673184008072173,0.3039249818490021,0.30218005808337556,26,26,1,0.19245978914071446,9.0,,,1,1
rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,rPc6DW4iMge,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a.jpg,public_GT_import,data/mp3d_layout/test/img/rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,True,0.0,0.0,0.0,0.0,0.04093859108042952,0.04093859108042952,0,0,0,,,,R50-029,0,0
rPc6DW4iMge_2aef8931ed104272873cbc52701eb2ad,rPc6DW4iMge,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_2aef8931ed104272873cbc52701eb2ad.jpg,public_GT_import,data/mp3d_layout/test/img/rPc6DW4iMge_2aef8931ed104272873cbc52701eb2ad.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.0072084567442392,0.002587084539306228,0.0013043805828772959,0.0016950321648537825,0.03993377866473935,0.04291144893780241,0,0,0,,,P30-009,,0,0
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_4350d36797324601adba7351d09602d2.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.012936128174775408,0.002734361702317667,0.003315320800669763,0.0014773630280358052,0.028727632151113403,0.035649239984297476,5,5,1,0.08292971235220842,5.0,,,0,0
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.013322469058834496,0.006250906699898806,0.008062767252931757,0.005183707930198733,0.07229939957464604,0.06347483232435192,23,23,1,0.18583687599186163,21.0,,,1,1
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.004584985255616458,0.00034708774823044575,0.0004515837687890656,0.0002945419233874036,0.04475254412104224,0.04737147758979321,6,6,1,0.17218738047695614,2.0,,,0,0
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,2,2,False,0.49009375433203906,,,,0.4002725036838445,0.23295805694996397,26,26,1,0.32420640618539365,20.0,,,1,0
rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598,rPc6DW4iMge,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598.jpg,public_GT_import,data/mp3d_layout/test/img/rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.7928226909711993,,,,0.8183837557424498,0.19447656530208723,0,0,0,,,,R50-030,0,0
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_cc15fb105d86466faafdd633f89148de.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,2,2,False,0.0,0.002078323486143563,0.004032816620536228,0.0014155988668685948,0.08973256716826805,0.08973256716826805,26,26,1,0.12272700669208442,17.0,,,1,1
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,2,1,False,0.19874605185638206,,,,0.21455332448712383,0.06941190347048531,26,26,1,0.4258785511881229,12.0,,,1,1
rqfALeAoiTq_543b6ae7daa84e4eae377957999e7c8e,rqfALeAoiTq,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rqfALeAoiTq_543b6ae7daa84e4eae377957999e7c8e.jpg,public_GT_import,data/mp3d_layout/test/img/rqfALeAoiTq_543b6ae7daa84e4eae377957999e7c8e.png,,unknown_not_inferred_from_building_or_class,"[""2""]",region_class_only,1024,512,4,2,2,True,0.0,0.0,0.0,0.0,0.09838867806859264,0.09838867806859264,0,0,0,,,P30-026,,0,0
