image_id,code,building,scene,scene_source,display_groups,supported_groups,room_state,manual_people,manual_band,semi_people,submitters_all_ids,no_saved_submission_or_draft,unseen_english,in_original_112,in_any_current_candidate_pool,in_required,in_H,in_followup_proposal,oos_status,image_path,group_physical_same_states
uNb9QFRL6hY_68df002b0bc84182b4141e8f9cd03fae,uNb9QFRL6hY-30,uNb9QFRL6hY,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G191""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_68df002b0bc84182b4141e8f9cd03fae.png,"{""G191"": ""不支持""}"
uNb9QFRL6hY_68efbeec805f437bb3f3421f93fa4f56,uNb9QFRL6hY-31,uNb9QFRL6hY,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_68efbeec805f437bb3f3421f93fa4f56.png,{}
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY-32,uNb9QFRL6hY,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G188""]",[],仅待定或不支持同房关系,5,3—7,0,5,False,"[31, 32, 33, 34, 35, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe.png,"{""G188"": ""不支持""}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY-56,uNb9QFRL6hY,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,24,26,False,[],False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.png,{}
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY-69,uNb9QFRL6hY,通行与连接,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,5,3—7,4,9,False,"[28, 30, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e.png,{}
uNb9QFRL6hY_dcbe971afee14c57beb3c76980ead77a,uNb9QFRL6hY-76,uNb9QFRL6hY,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_dcbe971afee14c57beb3c76980ead77a.png,{}
zsNo4HB9uLZ_19b2aa3137ae44f19821ec0f3da4a836,zsNo4HB9uLZ-01,zsNo4HB9uLZ,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G254""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/zsNo4HB9uLZ_19b2aa3137ae44f19821ec0f3da4a836.png,"{""G254"": ""不支持""}"
zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,zsNo4HB9uLZ-02,zsNo4HB9uLZ,起居与休闲,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,1,1—2,0,1,False,"[28, 29, 30, 31, 32, 33, 34, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455.png,{}
zsNo4HB9uLZ_2e349b06dd94494ea4b887458e4ab4a3,zsNo4HB9uLZ-03,zsNo4HB9uLZ,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G255""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/zsNo4HB9uLZ_2e349b06dd94494ea4b887458e4ab4a3.png,"{""G255"": ""不支持""}"
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ-05,zsNo4HB9uLZ,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G255""]",[],仅待定或不支持同房关系,4,3—7,0,4,False,"[28, 29, 30, 31, 32, 33, 34, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b.png,"{""G255"": ""不支持""}"
zsNo4HB9uLZ_5340c12f388446b589bf2c082c39bd5e,zsNo4HB9uLZ-06,zsNo4HB9uLZ,卫浴,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/zsNo4HB9uLZ_5340c12f388446b589bf2c082c39bd5e.png,{}
zsNo4HB9uLZ_5e966f4bdbc849f4b2b200e2f8cc49a0,zsNo4HB9uLZ-07,zsNo4HB9uLZ,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G254""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/zsNo4HB9uLZ_5e966f4bdbc849f4b2b200e2f8cc49a0.png,"{""G254"": ""不支持""}"
zsNo4HB9uLZ_9b1e2472265c46989eb1c3911aa5971b,zsNo4HB9uLZ-12,zsNo4HB9uLZ,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/zsNo4HB9uLZ_9b1e2472265c46989eb1c3911aa5971b.png,{}
x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7,x8F5xyUWy9e-10,x8F5xyUWy9e,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G232""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7.png,"{""G232"": ""不支持""}"
yqstnuAEVhm_1d96a0a27c5a48aa9bd276dc7fe34d9b,yqstnuAEVhm-03,yqstnuAEVhm,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,"[""G239""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/yqstnuAEVhm_1d96a0a27c5a48aa9bd276dc7fe34d9b.png,"{""G239"": ""不支持""}"
yqstnuAEVhm_6f4d197078d14d6e944ed6533598a6f9,yqstnuAEVhm-17,yqstnuAEVhm,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G242""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/yqstnuAEVhm_6f4d197078d14d6e944ed6533598a6f9.png,"{""G242"": ""不支持""}"
yqstnuAEVhm_be1f9bddd03847cf964f3b9598c8e5d3,yqstnuAEVhm-28,yqstnuAEVhm,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,"[""G247""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/yqstnuAEVhm_be1f9bddd03847cf964f3b9598c8e5d3.png,"{""G247"": ""待定""}"
yqstnuAEVhm_e3a33da5e5334b3fbc96997fc9c269dd,yqstnuAEVhm-30,yqstnuAEVhm,,current_coarse_review；不采用未确认的新模型建议,"[""G248""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/yqstnuAEVhm_e3a33da5e5334b3fbc96997fc9c269dd.png,"{""G248"": ""待定""}"
yqstnuAEVhm_f2eeae1a36f14f6cb7b934efd9becb4d,yqstnuAEVhm-35,yqstnuAEVhm,起居与休闲,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/yqstnuAEVhm_f2eeae1a36f14f6cb7b934efd9becb4d.png,{}
wc2JMjhGNzB_074ac1d681e3415081b89cf582e1e995,wc2JMjhGNzB-05,wc2JMjhGNzB,通行与连接,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/wc2JMjhGNzB_074ac1d681e3415081b89cf582e1e995.png,{}
wc2JMjhGNzB_1be9e528556447d0897d382ddd408766,wc2JMjhGNzB-12,wc2JMjhGNzB,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G210"", ""G216""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/wc2JMjhGNzB_1be9e528556447d0897d382ddd408766.png,"{""G210"": ""不支持"", ""G216"": ""不支持""}"
wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9,wc2JMjhGNzB-13,wc2JMjhGNzB,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,"[""G217""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9.png,"{""G217"": ""不支持""}"
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,"[""G218""]",[],仅待定或不支持同房关系,5,3—7,0,5,False,"[28, 29, 31, 32, 33, 34, 35, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.png,"{""G218"": ""不支持""}"
wc2JMjhGNzB_36f4749077674307bce31998171e96ef,wc2JMjhGNzB-19,wc2JMjhGNzB,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/wc2JMjhGNzB_36f4749077674307bce31998171e96ef.png,{}
wc2JMjhGNzB_431023d1f9fd40048ceee9214fd8464a,wc2JMjhGNzB-24,wc2JMjhGNzB,特殊用途,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/wc2JMjhGNzB_431023d1f9fd40048ceee9214fd8464a.png,{}
wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be,wc2JMjhGNzB-37,wc2JMjhGNzB,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,"[""G219""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be.png,"{""G219"": ""不支持""}"
wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623,wc2JMjhGNzB-39,wc2JMjhGNzB,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G226""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623.png,"{""G226"": ""不支持""}"
wc2JMjhGNzB_7d90b6268a79425cb15a26ef91d68c96,wc2JMjhGNzB-42,wc2JMjhGNzB,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,"[""G218""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/wc2JMjhGNzB_7d90b6268a79425cb15a26ef91d68c96.png,"{""G218"": ""不支持""}"
wc2JMjhGNzB_9d8a625f48194382a0bfb748b1126069,wc2JMjhGNzB-49,wc2JMjhGNzB,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G229""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/wc2JMjhGNzB_9d8a625f48194382a0bfb748b1126069.png,"{""G229"": ""不支持""}"
wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78,wc2JMjhGNzB-52,wc2JMjhGNzB,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G229""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78.png,"{""G229"": ""不支持""}"
wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05,wc2JMjhGNzB-66,wc2JMjhGNzB,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G215""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05.png,"{""G215"": ""不支持""}"
