group,building,number,image_id,path,tier,review_role,review_decision,difficulty_review,rationale,group_issue,group_review_state,group_original_note,adopted_coarse_type,coarse_source,legacy_coarse_type,ai_coarse_type,spatial_conflicts,doorway,oos_evidence,main_visual_space,extent,information,manual_raw,manual_included,manual_active19,manual_other,semi,semi_active19,seen_active19,clean_new_active19,max_pooled_manual,max_active19_manual,manual_workers,semi_workers,clean_workers,group_semi_active19,raw_url,github_url,new_to_6_pooled,feasible_6_pooled,new_to_6_active19,feasible_6_active19,new_to_8_pooled,feasible_8_pooled,new_to_8_active19,feasible_8_active19,new_to_15_pooled,feasible_15_pooled,new_to_15_active19,feasible_15_active19,new_to_19_pooled,feasible_19_pooled,new_to_19_active19,feasible_19_active19
G207,wc2JMjhGNzB,40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,data/mp3d_layout/test/img/wc2JMjhGNzB_77962388887942148ee65c2892600e02.png,已有密集来源的多视点,替代/特殊视点，另审,待审,未定,15号已有24人；04/45可比较空房与近衣柜/卫浴门的信息变化。,19人全部接触过同房40号Semi；04/15/40粗类在v2为null，45为无法判断，文字称卧室不能代替采用分类。,explicit_confirmed,,,早期争议复核导出.user_type,复合／待定,无法判断,"[{""field"": ""coarse_type"", ""adopted"": null, ""proposed"": ""无法判断"", ""state"": ""AI建议未亲审，保留并列""}, {""field"": ""coarse_type"", ""raw_value"": ""复合／待定"", ""state"": ""旧自由文本/复合待定需拆解，未强行归类""}]",否,[],米色空卧室入口侧,与04同一空卧室围合,空墙少遮挡，衣柜/卫浴口和外门可对应。,0,0,0,0,26,19,19,0,0,0,[],"[1, 2, 6, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",[],19,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_77962388887942148ee65c2892600e02.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_77962388887942148ee65c2892600e02.png,6,False,6,False,8,False,8,False,15,False,15,False,19,False,19,False
G207,wc2JMjhGNzB,45,wc2JMjhGNzB_8e093e32e55c4a5dbf453b5e2bf2b24c,data/mp3d_layout/test/img/wc2JMjhGNzB_8e093e32e55c4a5dbf453b5e2bf2b24c.png,已有密集来源的多视点,优先审查目标（未选定）,待审,未定,15号已有24人；04/45可比较空房与近衣柜/卫浴门的信息变化。,19人全部接触过同房40号Semi；04/15/40粗类在v2为null，45为无法判断，文字称卧室不能代替采用分类。,explicit_confirmed,,无法判断,后续41图亲审.current_classification.coarse_type,复合／待定,无法判断,[],否,[],米色空卧室靠衣柜门,与04同一空卧室围合,衣柜内信息较多，门边近景遮挡不同，主体仍空卧室。,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",19,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_8e093e32e55c4a5dbf453b5e2bf2b24c.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_8e093e32e55c4a5dbf453b5e2bf2b24c.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G141,pa4otMbVnkk,17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,data/mp3d_layout/valid/img/pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a.png,稀疏历史补齐与类型覆盖,已有来源，优先复用,待审,未定,17号已有3人；红墙客厅、突出墙体、窗侧与入口视点，可补起居类与另一building。,没有密集来源，需要把来源本身的新增采集计入预算。,explicit_confirmed,突出的墙体可能有点难标,起居与休闲,早期争议复核导出.user_type,起居与休闲,起居与休闲,[],否,[],红墙正式客厅,壁炉、拱窗和白沙发大厅,宽门洞连大厅，沙发遮挡,3,3,3,0,0,0,3,16,19,19,"[1, 34, 35]",[],"[2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a.png,3,True,3,True,5,True,5,True,12,True,12,True,16,True,16,True
G141,pa4otMbVnkk,23,pa4otMbVnkk_82f4e9ccd0ef4351a3d814f1222b03cc,data/mp3d_layout/valid/img/pa4otMbVnkk_82f4e9ccd0ef4351a3d814f1222b03cc.png,稀疏历史补齐与类型覆盖,优先审查目标（未选定）,待审,未定,17号已有3人；红墙客厅、突出墙体、窗侧与入口视点，可补起居类与另一building。,没有密集来源，需要把来源本身的新增采集计入预算。,explicit_confirmed,突出的墙体可能有点难标,起居与休闲,早期争议复核导出.user_type,起居与休闲,起居与休闲,[],否,[],红墙正式客厅,白沙发、壁炉、拱窗大厅,靠沙发侧视点，局部墙角遮挡,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/pa4otMbVnkk_82f4e9ccd0ef4351a3d814f1222b03cc.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/pa4otMbVnkk_82f4e9ccd0ef4351a3d814f1222b03cc.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G141,pa4otMbVnkk,25,pa4otMbVnkk_867c64cd8f474949bcd87100dc18c2d4,data/mp3d_layout/valid/img/pa4otMbVnkk_867c64cd8f474949bcd87100dc18c2d4.png,稀疏历史补齐与类型覆盖,优先审查目标（未选定）,待审,未定,17号已有3人；红墙客厅、突出墙体、窗侧与入口视点，可补起居类与另一building。,没有密集来源，需要把来源本身的新增采集计入预算。,explicit_confirmed,突出的墙体可能有点难标,起居与休闲,早期争议复核导出.user_type,起居与休闲,起居与休闲,[],否,[],红墙正式客厅,壁炉、沙发与拱窗大厅,从窗侧看全厅，家具遮挡,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/pa4otMbVnkk_867c64cd8f474949bcd87100dc18c2d4.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/pa4otMbVnkk_867c64cd8f474949bcd87100dc18c2d4.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G141,pa4otMbVnkk,29,pa4otMbVnkk_8d9a72e210cd480a897945c465e5cade,data/mp3d_layout/valid/img/pa4otMbVnkk_8d9a72e210cd480a897945c465e5cade.png,稀疏历史补齐与类型覆盖,优先审查目标（未选定）,待审,未定,17号已有3人；红墙客厅、突出墙体、窗侧与入口视点，可补起居类与另一building。,没有密集来源，需要把来源本身的新增采集计入预算。,explicit_confirmed,突出的墙体可能有点难标,起居与休闲,早期争议复核导出.user_type,起居与休闲,起居与休闲,[],否,[],红墙正式客厅,拱窗、壁炉及钢琴侧客厅,靠远端窗侧，家具遮挡更重,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/pa4otMbVnkk_8d9a72e210cd480a897945c465e5cade.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/pa4otMbVnkk_8d9a72e210cd480a897945c465e5cade.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G141,pa4otMbVnkk,37,pa4otMbVnkk_b8245307c038459a9df432be2341ec27,data/mp3d_layout/valid/img/pa4otMbVnkk_b8245307c038459a9df432be2341ec27.png,稀疏历史补齐与类型覆盖,优先审查目标（未选定）,待审,未定,17号已有3人；红墙客厅、突出墙体、窗侧与入口视点，可补起居类与另一building。,没有密集来源，需要把来源本身的新增采集计入预算。,explicit_confirmed,突出的墙体可能有点难标,起居与休闲,早期争议复核导出.user_type,起居与休闲,起居与休闲,[],否,[],红墙客厅入口侧,客厅壁炉、沙发与两侧大开口,接近大厅开口，客厅仍完整,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/pa4otMbVnkk_b8245307c038459a9df432be2341ec27.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/pa4otMbVnkk_b8245307c038459a9df432be2341ec27.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G141,pa4otMbVnkk,41,pa4otMbVnkk_e976f604378648b3bd1d1ed1e9638294,data/mp3d_layout/valid/img/pa4otMbVnkk_e976f604378648b3bd1d1ed1e9638294.png,稀疏历史补齐与类型覆盖,优先审查目标（未选定）,待审,未定,17号已有3人；红墙客厅、突出墙体、窗侧与入口视点，可补起居类与另一building。,没有密集来源，需要把来源本身的新增采集计入预算。,explicit_confirmed,突出的墙体可能有点难标,起居与休闲,早期争议复核导出.user_type,起居与休闲,起居与休闲,[],否,[],红墙客厅窗边,拱窗、壁炉与白沙发大厅,靠窗和餐厅门，客厅远端遮挡,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/pa4otMbVnkk_e976f604378648b3bd1d1ed1e9638294.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/pa4otMbVnkk_e976f604378648b3bd1d1ed1e9638294.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G205,wc2JMjhGNzB,3,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,data/mp3d_layout/test/img/wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee.png,稀疏历史补齐与类型覆盖,已有来源，优先复用,待审,未定,03与54各有5人；03先补到15更节约，22/29/61提供床侧/书桌/短廊口变化。,54另有Semi接触，当前19人清洁Manual容量为16，不承诺19。组内预期相近仍含短廊范围解释。,explicit_confirmed,,卧室,早期争议复核导出.user_type,卧室,卧室,[],否,[],蓝色床品小卧室,床、双窄窗、外门与附属短廊口所在卧室,床及书桌遮挡下角；短廊是否并入存在范围解释。,5,5,5,0,0,0,5,14,19,19,"[31, 32, 33, 34, 37]",[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 35, 36]",3,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee.png,1,True,1,True,3,True,3,True,10,True,10,True,14,True,14,True
G205,wc2JMjhGNzB,22,wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66,data/mp3d_layout/test/img/wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66.png,稀疏历史补齐与类型覆盖,优先审查目标（未选定）,待审,未定,03与54各有5人；03先补到15更节约，22/29/61提供床侧/书桌/短廊口变化。,54另有Semi接触，当前19人清洁Manual容量为16，不承诺19。组内预期相近仍含短廊范围解释。,explicit_confirmed,,卧室,早期争议复核导出.user_type,卧室,卧室,[],否,[],蓝床小卧室床侧,与03同一卧室围合,近床遮挡下部信息较多；不因靠床改变主空间。,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",3,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G205,wc2JMjhGNzB,29,wc2JMjhGNzB_52ed6a0219e84a0bb6db8037ae700366,data/mp3d_layout/test/img/wc2JMjhGNzB_52ed6a0219e84a0bb6db8037ae700366.png,稀疏历史补齐与类型覆盖,优先审查目标（未选定）,待审,未定,03与54各有5人；03先补到15更节约，22/29/61提供床侧/书桌/短廊口变化。,54另有Semi接触，当前19人清洁Manual容量为16，不承诺19。组内预期相近仍含短廊范围解释。,explicit_confirmed,,卧室,早期争议复核导出.user_type,卧室,卧室,[],否,[],蓝床小卧室书桌侧,与03同一卧室围合,桌椅靠近但卧室四周可对应；附属短廊仍需区分。,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",3,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_52ed6a0219e84a0bb6db8037ae700366.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_52ed6a0219e84a0bb6db8037ae700366.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G205,wc2JMjhGNzB,54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,data/mp3d_layout/test/img/wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc.png,稀疏历史补齐与类型覆盖,替代/特殊视点，另审,待审,未定,03与54各有5人；03先补到15更节约，22/29/61提供床侧/书桌/短廊口变化。,54另有Semi接触，当前19人清洁Manual容量为16，不承诺19。组内预期相近仍含短廊范围解释。,explicit_confirmed,,卧室,早期争议复核导出.user_type,卧室,卧室,[],否,[],蓝床小卧室外门旁,与03同一完整卧室围合,外门与床下角可见度变化；主空间一致。,5,5,5,0,4,3,8,11,16,16,"[8, 17, 31, 32, 33]","[1, 27, 28, 30]","[2, 6, 10, 12, 13, 15, 29, 34, 35, 36, 37]",3,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc.png,1,True,1,True,3,True,3,True,10,True,10,True,14,False,14,False
G205,wc2JMjhGNzB,61,wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c,data/mp3d_layout/test/img/wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c.png,稀疏历史补齐与类型覆盖,优先审查目标（未选定）,待审,未定,03与54各有5人；03先补到15更节约，22/29/61提供床侧/书桌/短廊口变化。,54另有Semi接触，当前19人清洁Manual容量为16，不承诺19。组内预期相近仍含短廊范围解释。,explicit_confirmed,,卧室,早期争议复核导出.user_type,卧室,卧室,[],否,[],蓝床小卧室附属短廊口旁,与03同一完整卧室,附属短廊口和书桌更近，范围/下角信息可比性保留。,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",3,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G078,Z6MFQCViBuw,2,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,data/mp3d_layout/test/img/Z6MFQCViBuw_2008e72476f84104858e908beeac0193.png,稀疏历史补齐与类型覆盖,已有来源，优先复用,待审,未定,02号已有5人；05/08/09可扩展另一building的餐室，避免餐厅证据只来自yq。,02已有Semi接触，需区分全历史与当前19人的清洁容量；没有密集来源。,explicit_confirmed,,厨房与用餐,后续41图亲审.current_classification.coarse_type,厨房与用餐,厨房与用餐,[],否,[],长餐桌陈列室,餐室整体,餐椅遮挡下沿，多个门外空间可见,5,5,4,1,4,3,7,12,17,16,"[11, 15, 32, 33, 37]","[13, 17, 18, 28]","[1, 2, 6, 8, 10, 12, 29, 30, 31, 34, 35, 36]",3,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/Z6MFQCViBuw_2008e72476f84104858e908beeac0193.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/Z6MFQCViBuw_2008e72476f84104858e908beeac0193.png,1,True,2,True,3,True,4,True,10,True,11,True,14,False,15,False
G078,Z6MFQCViBuw,5,Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719,data/mp3d_layout/test/img/Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719.png,稀疏历史补齐与类型覆盖,优先审查目标（未选定）,待审,未定,02号已有5人；05/08/09可扩展另一building的餐室，避免餐厅证据只来自yq。,02已有Semi接触，需区分全历史与当前19人的清洁容量；没有密集来源。,explicit_confirmed,,厨房与用餐,后续41图亲审.current_classification.coarse_type,复合／待定,厨房与用餐,[],否,[],餐室门侧,长餐桌所在房内围合,贴门视点，餐桌仅两端可见,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",3,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G078,Z6MFQCViBuw,8,Z6MFQCViBuw_bc4ec1f735f3446aa4b56165d9508b45,data/mp3d_layout/test/img/Z6MFQCViBuw_bc4ec1f735f3446aa4b56165d9508b45.png,稀疏历史补齐与类型覆盖,优先审查目标（未选定）,待审,未定,02号已有5人；05/08/09可扩展另一building的餐室，避免餐厅证据只来自yq。,02已有Semi接触，需区分全历史与当前19人的清洁容量；没有密集来源。,explicit_confirmed,,厨房与用餐,后续41图亲审.current_classification.coarse_type,厨房与用餐,厨房与用餐,[],否,[],长餐桌陈列室侧端,同餐室整体,桌椅遮挡部分墙脚,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",3,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/Z6MFQCViBuw_bc4ec1f735f3446aa4b56165d9508b45.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/Z6MFQCViBuw_bc4ec1f735f3446aa4b56165d9508b45.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G078,Z6MFQCViBuw,9,Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06,data/mp3d_layout/test/img/Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06.png,稀疏历史补齐与类型覆盖,优先审查目标（未选定）,待审,未定,02号已有5人；05/08/09可扩展另一building的餐室，避免餐厅证据只来自yq。,02已有Semi接触，需区分全历史与当前19人的清洁容量；没有密集来源。,explicit_confirmed,,厨房与用餐,后续41图亲审.current_classification.coarse_type,厨房与用餐,厨房与用餐,[],否,[],长餐桌陈列室另一侧端,同餐室整体,展柜与餐椅遮挡相近,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",3,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G109,jtcxE69GiFV,1,jtcxE69GiFV_001ad2ad14234e06b2d996d71bb96fc4,data/mp3d_layout/valid/img/jtcxE69GiFV_001ad2ad14234e06b2d996d71bb96fc4.png,稀疏历史补齐与类型覆盖,优先审查目标（未选定）,待审,未定,05号有6份可用Manual、17号1份；适于补齐较大卧室/沙发连通范围。,用户评论记得05为Semi，当前记录却为6 Manual且0 Semi：保留矛盾，核对额外预览/初始呈现，不自行改写条件。,viewed_per_user_statement,"这个稍微难标一点,我记得jtcxE69GiFV · 05是semi的,当时可能被semi误导了,导致有些分歧",卧室,早期争议复核导出.user_type,卧室,卧室,[],否,[],米白床头板卧室及同室沙发区,床与沙发所在连续围合；外侧套间通过开口可见,床柜及沙发遮住低处墙角；外套间是否纳入保留歧义,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/jtcxE69GiFV_001ad2ad14234e06b2d996d71bb96fc4.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/jtcxE69GiFV_001ad2ad14234e06b2d996d71bb96fc4.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G109,jtcxE69GiFV,5,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,data/mp3d_layout/valid/img/jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037.png,稀疏历史补齐与类型覆盖,已有来源，优先复用,待审,未定,05号有6份可用Manual、17号1份；适于补齐较大卧室/沙发连通范围。,用户评论记得05为Semi，当前记录却为6 Manual且0 Semi：保留矛盾，核对额外预览/初始呈现，不自行改写条件。,viewed_per_user_statement,"这个稍微难标一点,我记得jtcxE69GiFV · 05是semi的,当时可能被semi误导了,导致有些分歧",卧室,早期争议复核导出.user_type,卧室,卧室,[],否,[],米白菱形床头板卧室床侧,床与同室沙发区的连续围合,床柜遮挡低墙，远侧套间入口可见,6,6,6,0,0,0,6,13,19,19,"[2, 6, 8, 12, 13, 15]",[],"[1, 10, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037.png,0,True,0,True,2,True,2,True,9,True,9,True,13,True,13,True
G109,jtcxE69GiFV,17,jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,data/mp3d_layout/valid/img/jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99.png,稀疏历史补齐与类型覆盖,优先审查目标（未选定）,待审,未定,05号有6份可用Manual、17号1份；适于补齐较大卧室/沙发连通范围。,用户评论记得05为Semi，当前记录却为6 Manual且0 Semi：保留矛盾，核对额外预览/初始呈现，不自行改写条件。,viewed_per_user_statement,"这个稍微难标一点,我记得jtcxE69GiFV · 05是semi的,当时可能被semi误导了,导致有些分歧",卧室,早期争议复核导出.user_type,卧室,卧室,[],否,[],米白大卧室入口侧,卧室床与沙发围合，入口木地板通道近距离可见,门扇和近门视点带来外侧范围信息变化,1,1,1,0,0,0,1,18,19,19,[17],[],"[1, 2, 6, 8, 10, 12, 13, 15, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99.png,5,True,5,True,7,True,7,True,14,True,14,True,18,True,18,True
