candidate,condition,training_workers,actual_workers,rule,images,buildings,mean_unified,mean_stable_multi
continuous_tail_manual__point_count_low,manual,W008;W029;W030;W034;W036;W037,W008;W034,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W030;W034;W036;W037,W008;W034,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W030;W034;W036;W037,W008;W034,P_pattern,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W030;W034;W036;W037,W029;W036,D10_distribution,2,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W030;W034;W036;W037,W029;W036,D20_distribution,2,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W030;W034;W036;W037,W029;W036,G10_geometry,2,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W030;W034;W036;W037,W029;W036,P_pattern,2,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W030;W034;W036;W037,W034;W037,D10_distribution,2,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W030;W034;W036;W037,W034;W037,D20_distribution,2,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W030;W034;W036;W037,W034;W037,G10_geometry,2,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W030;W034;W036;W037,W034;W037,P_pattern,2,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W030;W034;W036;W037,W036;W037,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W030;W034;W036;W037,W036;W037,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W030;W034;W036;W037,W036;W037,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W030;W034;W036;W037,W036;W037,P_pattern,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W008;W029;W034;W035;W036;W037,D10_distribution,12,2,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W008;W029;W034;W035;W036;W037,D20_distribution,12,2,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W008;W029;W034;W035;W036;W037,G10_geometry,12,2,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W008;W029;W034;W035;W036;W037,P_pattern,12,2,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W029;W035,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W029;W035,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W029;W035,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W029;W035,P_pattern,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W029;W035;W036,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W029;W035;W036,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W029;W035;W036,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W029;W035;W036,P_pattern,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W029;W036,D10_distribution,2,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W029;W036,D20_distribution,2,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W029;W036,G10_geometry,2,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W029;W036,P_pattern,2,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W034;W035,D10_distribution,2,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W034;W035,D20_distribution,2,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W034;W035,G10_geometry,2,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W034;W035,P_pattern,2,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W034;W037,D10_distribution,3,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W034;W037,D20_distribution,3,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W034;W037,G10_geometry,3,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W029;W034;W035;W036;W037,W034;W037,P_pattern,3,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W010;W029;W034;W036;W037,W008;W010;W029;W034;W036;W037,D10_distribution,2,2,0,0
continuous_tail_manual__point_count_low,semi,W008;W010;W029;W034;W036;W037,W008;W010;W029;W034;W036;W037,D20_distribution,2,2,0,0
continuous_tail_manual__point_count_low,semi,W008;W010;W029;W034;W036;W037,W008;W010;W029;W034;W036;W037,G10_geometry,2,2,0,0
continuous_tail_manual__point_count_low,semi,W008;W010;W029;W034;W036;W037,W008;W010;W029;W034;W036;W037,P_pattern,2,2,0,0
continuous_tail_manual__point_count_low,semi,W008;W010;W029;W034;W036;W037,W034;W037,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W010;W029;W034;W036;W037,W034;W037,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W010;W029;W034;W036;W037,W034;W037,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W010;W029;W034;W036;W037,W034;W037,P_pattern,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W014;W029;W034;W035;W036,W014;W034,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W014;W029;W034;W035;W036,W014;W034,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W014;W029;W034;W035;W036,W014;W034,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W014;W029;W034;W035;W036,W014;W034,P_pattern,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W014;W029;W034;W036;W037,W008;W014;W029;W034;W036;W037,D10_distribution,14,6,0.428571428571,0
continuous_tail_manual__point_count_low,semi,W008;W014;W029;W034;W036;W037,W008;W014;W029;W034;W036;W037,D20_distribution,14,6,0.428571428571,0
continuous_tail_manual__point_count_low,semi,W008;W014;W029;W034;W036;W037,W008;W014;W029;W034;W036;W037,G10_geometry,14,6,0.269642857143,0
continuous_tail_manual__point_count_low,semi,W008;W014;W029;W034;W036;W037,W008;W014;W029;W034;W036;W037,P_pattern,14,6,0.428571428571,0
continuous_tail_manual__point_count_low,semi,W008;W014;W029;W034;W036;W037,W008;W037,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W014;W029;W034;W036;W037,W008;W037,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W014;W029;W034;W036;W037,W008;W037,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W014;W029;W034;W036;W037,W008;W037,P_pattern,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W014;W029;W034;W036;W037,W014;W036,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W014;W029;W034;W036;W037,W014;W036,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W014;W029;W034;W036;W037,W014;W036,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W014;W029;W034;W036;W037,W014;W036,P_pattern,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W014;W029;W034;W036;W037,W029;W034;W037,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W014;W029;W034;W036;W037,W029;W034;W037,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W014;W029;W034;W036;W037,W029;W034;W037,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W014;W029;W034;W036;W037,W029;W034;W037,P_pattern,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W029;W030;W034;W036;W037,W008;W029;W030;W034;W036;W037,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W029;W030;W034;W036;W037,W008;W029;W030;W034;W036;W037,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W029;W030;W034;W036;W037,W008;W029;W030;W034;W036;W037,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W029;W030;W034;W036;W037,W008;W029;W030;W034;W036;W037,P_pattern,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W029;W034;W035;W036;W037,W008;W029;W034;W035;W036;W037,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W029;W034;W035;W036;W037,W008;W029;W034;W035;W036;W037,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W029;W034;W035;W036;W037,W008;W029;W034;W035;W036;W037,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W029;W034;W035;W036;W037,W008;W029;W034;W035;W036;W037,P_pattern,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W029;W034;W035;W036;W037,W008;W037,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W029;W034;W035;W036;W037,W008;W037,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W029;W034;W035;W036;W037,W008;W037,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_low,semi,W008;W029;W034;W035;W036;W037,W008;W037,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W002;W010;W018;W028;W031;W036,W002;W010;W018;W028;W031;W036,D10_distribution,3,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W002;W010;W018;W028;W031;W036,W002;W010;W018;W028;W031;W036,D20_distribution,3,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W002;W010;W018;W028;W031;W036,W002;W010;W018;W028;W031;W036,G10_geometry,3,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W002;W010;W018;W028;W031;W036,W002;W010;W018;W028;W031;W036,P_pattern,3,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W002;W010;W018;W028;W031;W036,W010;W018,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W002;W010;W018;W028;W031;W036,W010;W018,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W002;W010;W018;W028;W031;W036,W010;W018,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W002;W010;W018;W028;W031;W036,W010;W018,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W002;W010;W018;W028;W031;W036,W028;W036,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W002;W010;W018;W028;W031;W036,W028;W036,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W002;W010;W018;W028;W031;W036,W028;W036,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W002;W010;W018;W028;W031;W036,W028;W036,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W008;W010;W018;W028;W031;W036,W008;W010;W018;W028;W031;W036,D10_distribution,4,1,0.5,0
continuous_tail_manual__reference_band_bias_high,manual,W008;W010;W018;W028;W031;W036,W008;W010;W018;W028;W031;W036,D20_distribution,4,1,0.5,0
continuous_tail_manual__reference_band_bias_high,manual,W008;W010;W018;W028;W031;W036,W008;W010;W018;W028;W031;W036,G10_geometry,4,1,0.28125,0
continuous_tail_manual__reference_band_bias_high,manual,W008;W010;W018;W028;W031;W036,W008;W010;W018;W028;W031;W036,P_pattern,4,1,0.5,0
continuous_tail_manual__reference_band_bias_high,manual,W008;W010;W018;W028;W031;W036,W008;W010;W018;W031,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W008;W010;W018;W028;W031;W036,W008;W010;W018;W031,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W008;W010;W018;W028;W031;W036,W008;W010;W018;W031,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W008;W010;W018;W028;W031;W036,W008;W010;W018;W031,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W008;W010;W018;W028;W031;W036,W008;W031,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W008;W010;W018;W028;W031;W036,W008;W031,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W008;W010;W018;W028;W031;W036,W008;W031,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W008;W010;W018;W028;W031;W036,W008;W031,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W011;W018;W028;W031;W036,W010;W011;W018;W028;W031;W036,D10_distribution,6,1,0.333333333333,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W011;W018;W028;W031;W036,W010;W011;W018;W028;W031;W036,D20_distribution,6,1,0.333333333333,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W011;W018;W028;W031;W036,W010;W011;W018;W028;W031;W036,G10_geometry,6,1,0.2375,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W011;W018;W028;W031;W036,W010;W011;W018;W028;W031;W036,P_pattern,6,1,0.333333333333,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W011;W018;W028;W031;W036,W010;W018,D10_distribution,2,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W011;W018;W028;W031;W036,W010;W018,D20_distribution,2,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W011;W018;W028;W031;W036,W010;W018,G10_geometry,2,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W011;W018;W028;W031;W036,W010;W018,P_pattern,2,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W011;W018;W028;W031;W036,W011;W018,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W011;W018;W028;W031;W036,W011;W018,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W011;W018;W028;W031;W036,W011;W018,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W011;W018;W028;W031;W036,W011;W018,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W011;W018;W028;W031;W036,W011;W028;W036,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W011;W018;W028;W031;W036,W011;W028;W036,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W011;W018;W028;W031;W036,W011;W028;W036,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W011;W018;W028;W031;W036,W011;W028;W036,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W011;W018;W028;W031;W036,W028;W036,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W011;W018;W028;W031;W036,W028;W036,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W011;W018;W028;W031;W036,W028;W036,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W011;W018;W028;W031;W036,W028;W036,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W018,D10_distribution,7,5,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W018,D20_distribution,7,5,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W018,G10_geometry,7,5,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W018,P_pattern,7,5,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W018;W028;W031;W036;W037,D10_distribution,29,9,0.206896551724,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W018;W028;W031;W036;W037,D20_distribution,29,9,0.206896551724,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W018;W028;W031;W036;W037,G10_geometry,29,9,0.189655172414,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W018;W028;W031;W036;W037,P_pattern,29,9,0.206896551724,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W028,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W028,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W028,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W028,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W028;W031;W036;W037,D10_distribution,4,3,0.25,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W028;W031;W036;W037,D20_distribution,4,3,0.25,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W028;W031;W036;W037,G10_geometry,4,3,0.2125,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W028;W031;W036;W037,P_pattern,4,3,0.25,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W028;W037,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W028;W037,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W028;W037,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W028;W037,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W031,D10_distribution,3,3,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W031,D20_distribution,3,3,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W031,G10_geometry,3,3,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W010;W031,P_pattern,3,3,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W018;W031,D10_distribution,2,2,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W018;W031,D20_distribution,2,2,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W018;W031,G10_geometry,2,2,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W018;W031,P_pattern,2,2,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W028;W031,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W028;W031,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W028;W031,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W028;W031,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W028;W031;W036,D10_distribution,2,2,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W028;W031;W036,D20_distribution,2,2,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W028;W031;W036,G10_geometry,2,2,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W028;W031;W036,P_pattern,2,2,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W028;W036,D10_distribution,8,6,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W028;W036,D20_distribution,8,6,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W028;W036,G10_geometry,8,6,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W028;W036,P_pattern,8,6,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W028;W036;W037,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W028;W036;W037,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W028;W036;W037,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W028;W036;W037,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W028;W037,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W028;W037,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W028;W037,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W028;W037,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W031;W037,D10_distribution,2,2,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W031;W037,D20_distribution,2,2,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W031;W037,G10_geometry,2,2,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W031;W037,P_pattern,2,2,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W036;W037,D10_distribution,4,4,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W036;W037,D20_distribution,4,4,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W036;W037,G10_geometry,4,4,0,0
continuous_tail_manual__reference_band_bias_high,manual,W010;W018;W028;W031;W036;W037,W036;W037,P_pattern,4,4,0,0
continuous_tail_manual__reference_band_bias_high,semi,W008;W010;W018;W028;W031;W036,W008;W010;W018;W028;W031;W036,D10_distribution,4,1,0.75,0
continuous_tail_manual__reference_band_bias_high,semi,W008;W010;W018;W028;W031;W036,W008;W010;W018;W028;W031;W036,D20_distribution,4,1,0.75,0
continuous_tail_manual__reference_band_bias_high,semi,W008;W010;W018;W028;W031;W036,W008;W010;W018;W028;W031;W036,G10_geometry,4,1,0.6625,0
continuous_tail_manual__reference_band_bias_high,semi,W008;W010;W018;W028;W031;W036,W008;W010;W018;W028;W031;W036,P_pattern,4,1,0.75,0
continuous_tail_manual__reference_band_bias_high,semi,W008;W010;W018;W028;W031;W036,W031;W036,D10_distribution,2,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W008;W010;W018;W028;W031;W036,W031;W036,D20_distribution,2,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W008;W010;W018;W028;W031;W036,W031;W036,G10_geometry,2,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W008;W010;W018;W028;W031;W036,W031;W036,P_pattern,2,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W011;W018;W028;W031;W036,W011;W031;W036,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W011;W018;W028;W031;W036,W011;W031;W036,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W011;W018;W028;W031;W036,W011;W031;W036,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W011;W018;W028;W031;W036,W011;W031;W036,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W011;W018;W028;W031;W036,W018;W028,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W011;W018;W028;W031;W036,W018;W028,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W011;W018;W028;W031;W036,W018;W028,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W011;W018;W028;W031;W036,W018;W028,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W018;W028;W031;W036;W037,W010;W018;W028;W031;W036;W037,D10_distribution,14,9,0.285714285714,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W018;W028;W031;W036;W037,W010;W018;W028;W031;W036;W037,D20_distribution,14,9,0.285714285714,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W018;W028;W031;W036;W037,W010;W018;W028;W031;W036;W037,G10_geometry,14,9,0.117857142857,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W018;W028;W031;W036;W037,W010;W018;W028;W031;W036;W037,P_pattern,14,9,0.285714285714,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W018;W028;W031;W036;W037,W010;W031,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W018;W028;W031;W036;W037,W010;W031,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W018;W028;W031;W036;W037,W010;W031,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W018;W028;W031;W036;W037,W010;W031,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W018;W028;W031;W036;W037,W010;W037,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W018;W028;W031;W036;W037,W010;W037,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W018;W028;W031;W036;W037,W010;W037,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W018;W028;W031;W036;W037,W010;W037,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W018;W028;W031;W036;W037,W018;W028,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W018;W028;W031;W036;W037,W018;W028,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W018;W028;W031;W036;W037,W018;W028,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W018;W028;W031;W036;W037,W018;W028,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W018;W028;W031;W036;W037,W018;W031,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W018;W028;W031;W036;W037,W018;W031,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W018;W028;W031;W036;W037,W018;W031,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_high,semi,W010;W018;W028;W031;W036;W037,W018;W031,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W001;W012;W017;W032;W034;W035,D10_distribution,4,1,0.25,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W001;W012;W017;W032;W034;W035,D20_distribution,4,1,0.25,0
