image_id,base_task_id,task_id,building_id,source_split_allowed,future_holdout_clear,history_overlap,history_clear,scope_ready,reference_ready,feature_ready,risk_ready,leakage_clear,assignment_eligible,candidate_image_sha256,candidate_layout_sha256,risk_design_vector_A,risk_design_score_A,risk_design_stratum,risk_design_stratum_status,risk_contract_sha256,image_path,exclusion_reason,inventory_sha256,task_risk_sha256,source_split_evidence_sha256,future_holdout_evidence_sha256,history_overlap_audit_sha256,scope_registry_sha256,reference_registry_sha256,feature_manifest_sha256
S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM,true,true,false,true,true,true,true,true,true,true,e30f200e97a43241240f662200568ec420d5c824902e7fb54c9e5cf203478c05,f0ed2cef22c76c32ea76d2621fb439419d49075125bd775fb41d441a3166c168,"[1.789926832669293,3.1297530920277925,1.6216848588835975,0.46099934003106846]",3.9801475671648716,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d,S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d,S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d,S9hNv5qa7GM,true,true,false,true,true,true,true,true,true,true,61067ad4836e964c0e5112ab07eb3df68b4a435e24927f0017146a24fa66139e,61a4b27b757ea694732f9b83b16fd430e6398f1bb2746bbff727481688a03140,"[1.653456264476668,3.2538730162132494,1.6102828923002437,0.3689937094185601]",4.006341794580582,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,S9hNv5qa7GM,true,true,false,true,true,true,true,true,true,true,c6a35e09b6797f473db767ead8c8f55d287d3f06f13afef22a3e8d54ec67177a,1b0a2626b756f31ef81c53acf9de9a567fe41d5f208a6037892c841fd7f3110a,"[1.6655568595272567,3.464056912092728,1.3740468740699832,0.6890419748407035]",4.139632060675147,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM,true,true,false,true,true,true,true,true,true,true,22ebd5d1f0bbeb8e74489c076f21d91d4168257ac351a1ef5e4812328079ea0c,94acd40122b1654760cc1d855e5cb5ded1c8e7a64f8b390b65a07a294237b030,"[1.692998910687246,3.123129776818219,0.2316561331209492,0.668849417832173]",3.6223209441163284,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
S9hNv5qa7GM_ed7387d968874f4bbe512395b64405af,S9hNv5qa7GM_ed7387d968874f4bbe512395b64405af,S9hNv5qa7GM_ed7387d968874f4bbe512395b64405af,S9hNv5qa7GM,false,false,false,true,true,true,true,true,true,false,4d4fdbd8b28758a1cd7d65c5297689950d8c62de9c8cb02c356f3562c9c7ed2b,26ca1a72d7d6c207d3f6917409cfe0c546e1105f5f37b9d37fc6382cdbc0b6ad,"[1.4657540708289563,2.769844893757645,1.625270013324755,0.46347496844364766]",3.5604476395831814,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_ed7387d968874f4bbe512395b64405af.png,source_split_not_clear;future_holdout_not_clear,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
S9hNv5qa7GM_f1b5f89d2b0a46449f374351c1579c80,S9hNv5qa7GM_f1b5f89d2b0a46449f374351c1579c80,S9hNv5qa7GM_f1b5f89d2b0a46449f374351c1579c80,S9hNv5qa7GM,false,false,false,true,true,true,true,true,true,false,b7c73b2ec867778cf989b68ddbd976862c965f58c39e9e1bb703993ba3f9aebf,f35082e7581ced00718f08b8e17d8f6fd9d6f095d31f0738c93a01362eda3a0f,"[2.0374439005902576,3.506892318126653,1.3409449661372603,0.7065510743963931]",4.329759716419345,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_f1b5f89d2b0a46449f374351c1579c80.png,source_split_not_clear;future_holdout_not_clear,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,true,true,false,true,true,true,true,true,true,true,afb9ceb5c7f272c11b62acc1eafa6e90f0121e63249535d5581649fd6ab3387f,c05a88840d922a8db4841389c4027b7eed249ace9542560e6899955dfa7e222f,"[2.0873072236623496,3.7856819989763184,2.641063771652727,1.833047494070004]",5.387348197840864,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
VFuaQ6m2Qom_24d1e0ee55a542b68d600b81eae4f4d4,VFuaQ6m2Qom_24d1e0ee55a542b68d600b81eae4f4d4,VFuaQ6m2Qom_24d1e0ee55a542b68d600b81eae4f4d4,VFuaQ6m2Qom,true,true,false,true,true,true,true,true,true,true,b496e4627430e74949cf34fc19c26afa6259377e6e62926cc4eee283f27f6c6b,48c4becb761945f4adaf22af57b16944e2f713bb422fc3ffb5284bc1c726a7ab,"[1.585736308049178,3.5284803903149564,0.609476254996783,0.5474911761993809]",3.954230822413344,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_24d1e0ee55a542b68d600b81eae4f4d4.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,true,true,false,true,true,true,true,true,true,true,dd60f31fbdffe965a2d2b1f24a20c27b9c4283b150808535aa23403b8c367908,7bdbf84a329f1e6b12baa0d44a9cdf911c0d58fb337eb377fb81fa89bb2bc81b,"[1.5797924752693062,3.7160266487432243,0.37268649376492485,0.6748339994159488]",4.11082649457379,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,true,true,false,true,true,true,true,true,true,true,f4856bb9c9f14e28d61a3a4c3176d3c26545b017740926ec35c1fdc04d9de65c,fb30323874c41a439d593b18e80d11fb6d88ab1d0303822ca783b00b9c7490a3,"[2.117969309725216,4.149765666435708,3.656857529980699,1.958378824633609]",6.238125014667176,stress,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
VFuaQ6m2Qom_8a4ee4cfaba847cc8e68500039c9a916,VFuaQ6m2Qom_8a4ee4cfaba847cc8e68500039c9a916,VFuaQ6m2Qom_8a4ee4cfaba847cc8e68500039c9a916,VFuaQ6m2Qom,false,false,false,true,true,true,true,true,true,false,6874f5071a71fb03bf98033606cc985dfe42dba58f44250f44993e0a6732dab5,b6ebcb7f1458ebc84260d47aec6e15caf897596fb8b67467579165e53af36f20,"[1.5600602909743075,4.070689299885074,0.609476254996783,1.055958490590488]",4.526677493143146,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_8a4ee4cfaba847cc8e68500039c9a916.png,source_split_not_clear;future_holdout_not_clear,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
VFuaQ6m2Qom_93510fabb581438887c1d3e65093b7ae,VFuaQ6m2Qom_93510fabb581438887c1d3e65093b7ae,VFuaQ6m2Qom_93510fabb581438887c1d3e65093b7ae,VFuaQ6m2Qom,false,false,false,true,true,true,true,true,true,false,048ff3a1b992614ba22e4806caf8d668561b292a751dde2eaff88f8a2831179a,e3476c9bed7be48b9f11621064347235a89a90b1b5e612f47115a0e2322dad9b,"[1.9164646410773187,3.521569897639311,1.1763547072249738,0.9269491975760077]",4.279875754803651,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_93510fabb581438887c1d3e65093b7ae.png,source_split_not_clear;future_holdout_not_clear,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,true,true,false,true,true,true,true,true,true,true,9b7dda68f916111249b22a5731877299ab5d86992443a68aa3ded99a45c51782,89b40b67717392598d0cf82e1c0b90e5d75830748cd6d84caf922bdd3003b725,"[2.4215184320441248,4.180407426092752,3.191954712215711,1.4981626526988137]",5.981021984881721,stress,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
VFuaQ6m2Qom_b6ab88125f984cda94011fef788e23d0,VFuaQ6m2Qom_b6ab88125f984cda94011fef788e23d0,VFuaQ6m2Qom_b6ab88125f984cda94011fef788e23d0,VFuaQ6m2Qom,true,true,false,true,true,true,true,true,true,true,6fa7c5c8ace4515b02f908469f64cc8614690a487f5379255b90e44fb75e91b8,3c98d3f69da050d1a5880a9c94145bbba29283f780d17804d5ac671fea6ce72f,"[1.4962100497624042,3.20256587493019,1.625270013324755,0.3928771234900132]",3.910361587711784,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_b6ab88125f984cda94011fef788e23d0.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
VFuaQ6m2Qom_f04a58b9c4ff4e448b5a4da4fd823a9c,VFuaQ6m2Qom_f04a58b9c4ff4e448b5a4da4fd823a9c,VFuaQ6m2Qom_f04a58b9c4ff4e448b5a4da4fd823a9c,VFuaQ6m2Qom,false,false,false,true,true,true,true,true,true,false,3d467910e5491e09fc1905a90789758f5d68ac87b5e2e7451458a226d95aa52a,30e1640e2a00a679492d01cb95b9202b20b2baff294b2353393ed1e1d68f6e60,"[1.8901276927779123,3.7967041436265236,0.5517607005463301,0.6219064551286217]",4.321892242853215,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_f04a58b9c4ff4e448b5a4da4fd823a9c.png,source_split_not_clear;future_holdout_not_clear,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,true,true,false,true,true,true,true,true,true,true,e2582149c4119b1210677d2b6613749ad7d6789ea7f6e40bfb82eabf6105e74a,aea98a22c07cf6b0bec7085fc3ab19676aaec2a85edc54ed1f965695570cd944,"[2.6906917098729846,5.1254074230135815,4.063175033311888,1.2591703318354428]",7.183628916179173,stress,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
VFuaQ6m2Qom_f75a440593bb4140b899730917096859,VFuaQ6m2Qom_f75a440593bb4140b899730917096859,VFuaQ6m2Qom_f75a440593bb4140b899730917096859,VFuaQ6m2Qom,false,false,false,true,true,true,true,true,true,false,39d76f6d81a8fb22bb6ad2815cbd283e17b8c8697ced1f6e7754bd97ca4a3576,0b31a5ab73f96c25870359d9898ee5a239e0094b87c615750a61bd61a947c38b,"[1.5553351473882469,3.0673140252906985,1.2915092070169927,0.23455560689204283]",3.6810997154356473,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_f75a440593bb4140b899730917096859.png,source_split_not_clear;future_holdout_not_clear,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
VLzqgDo317F_35299a16cf1e447da4c15c443929c27a,VLzqgDo317F_35299a16cf1e447da4c15c443929c27a,VLzqgDo317F_35299a16cf1e447da4c15c443929c27a,VLzqgDo317F,false,false,false,true,true,true,true,true,true,false,2a849b9e55c67ebdfb2aac41f1c92824b90dac6a4d4306824b327c361abae8de,1396d20f436c213dead798468cc429bbc0c888293f5c6b671a9406b58e6bd6d8,"[2.4288664743723944,4.14561754748133,1.5774679541093208,0.6599811457830276]",5.09995269187335,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VLzqgDo317F_35299a16cf1e447da4c15c443929c27a.png,source_split_not_clear;future_holdout_not_clear,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
