case_id,image_id,displayed_variant,displayed_source_id,gt_source,gt_task_id,gt_annotation_id,current_gt_file,displayed_points,source_points,raw_coordinate_sequence_equal,max_distance_in_min_sum_point_assignment_px,source_identity_does_not_establish_geometric_correctness
V28,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,reference_0,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2536,2203,False,8,8,True,0.0,True
V28,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,reference_0,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|public_import|test|0,export_label\groudTruth_gt100错误.json,3233,4894,False,8,8,True,0.0,True
V28,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,reference_0,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2536,2203,False,8,8,True,0.0,True
V28,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,reference_0,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2536,2203,False,8,8,True,0.0,True
V28,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,reference_0,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2536,2203,False,8,8,True,0.0,True
V28,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,reference_0,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2536,2203,False,8,8,True,0.0,True
V28,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,reference_1,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|historical_adjudicated,export_label\groudTruth(prescreen时使用的).json,2536,2203,False,8,8,False,0.0,True
V28,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,reference_1,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|historical_adjudicated,export_label\groudTruth.json,3357,4906,True,8,8,False,0.0,True
V28,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,reference_1,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|historical_adjudicated,export_label\groudTruth_106错误.json,2536,2203,False,8,8,False,0.0,True
V28,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,reference_1,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|historical_adjudicated,export_label\groudTruth_2(61_84_194双标注).json,2536,2203,False,8,8,False,0.0,True
V28,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,reference_1,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|historical_adjudicated,export_label\groudTruth_gt100错误.json,3233,4894,False,8,8,False,0.0,True
V28,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,reference_1,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|historical_adjudicated,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2536,2203,False,8,8,False,0.0,True
V28,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,reference_1,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|historical_adjudicated,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2536,2203,False,8,8,False,0.0,True
V28,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,reference_1,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|historical_adjudicated,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2536,2203,False,8,8,False,0.0,True
V28,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,reference_1,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|historical_adjudicated,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2536,2203,False,8,8,False,0.0,True
V29,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,reference_0,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56|public_import|test|0,export_label\groudTruth(prescreen时使用的).json,2573,2240,False,8,16,False,,True
V29,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,reference_0,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56|public_import|test|0,export_label\groudTruth.json,3394,4943,True,8,8,True,0.0,True
V29,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,reference_0,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56|public_import|test|0,export_label\groudTruth_106错误.json,2573,2240,False,8,16,False,,True
V29,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,reference_0,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2573,2240,False,8,16,False,,True
V29,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,reference_0,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56|public_import|test|0,export_label\groudTruth_gt100错误.json,3270,5303,False,8,8,True,0.0,True
V29,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,reference_0,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2573,2240,False,8,16,False,,True
V29,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,reference_0,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2573,2240,False,8,16,False,,True
V29,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,reference_0,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2573,2240,False,8,16,False,,True
V29,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,reference_0,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2573,2240,False,8,16,False,,True
V31,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,reference_0,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd|public_import|test|0,export_label\groudTruth(prescreen时使用的).json,2568,3159,False,16,16,True,5.684341886080802e-14,True
V31,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,reference_0,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd|public_import|test|0,export_label\groudTruth.json,3389,4938,True,16,16,True,5.684341886080802e-14,True
V31,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,reference_0,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd|public_import|test|0,export_label\groudTruth_106错误.json,2568,3159,False,16,16,True,5.684341886080802e-14,True
V31,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,reference_0,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2568,2235,False,16,12,False,,True
V31,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,reference_0,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2568,3159,False,16,16,False,10.969050060392277,True
V31,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,reference_0,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd|public_import|test|0,export_label\groudTruth_gt100错误.json,3265,4926,False,16,16,True,5.684341886080802e-14,True
V31,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,reference_0,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2568,2235,False,16,12,False,,True
V31,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,reference_0,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2568,2235,False,16,12,False,,True
V31,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,reference_0,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2568,2235,False,16,12,False,,True
V31,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,reference_0,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2568,2235,False,16,12,False,,True
V32,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,reference_0,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth(prescreen时使用的).json,2756,2423,False,8,8,False,2.5135815846993684e-05,True
V32,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,reference_0,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth.json,3577,5126,True,8,8,False,2.5135815846993684e-05,True
V32,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,reference_0,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_106错误.json,2756,2423,False,8,8,False,2.5135815846993684e-05,True
V32,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,reference_0,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_2(61_84_194双标注).json,2756,2423,False,8,8,False,2.5135815846993684e-05,True
V32,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,reference_0,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_gt100错误.json,3453,5114,False,8,8,False,2.5135815846993684e-05,True
V32,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,reference_0,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2756,2423,False,8,8,False,2.5135815846993684e-05,True
V32,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,reference_0,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2756,2423,False,8,8,False,2.5135815846993684e-05,True
V32,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,reference_0,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2756,2423,False,8,8,False,2.5135815846993684e-05,True
V32,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,reference_0,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2756,2423,False,8,8,False,2.5135815846993684e-05,True
V32,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,reference_1,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67|public_import|test|0,export_label\groudTruth(prescreen时使用的).json,2756,2423,False,8,8,True,1.1368683772161603e-13,True
V32,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,reference_1,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67|public_import|test|0,export_label\groudTruth.json,3577,5126,True,8,8,True,1.1368683772161603e-13,True
V32,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,reference_1,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67|public_import|test|0,export_label\groudTruth_106错误.json,2756,2423,False,8,8,True,1.1368683772161603e-13,True
V32,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,reference_1,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2756,2423,False,8,8,True,1.1368683772161603e-13,True
V32,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,reference_1,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67|public_import|test|0,export_label\groudTruth_gt100错误.json,3453,5114,False,8,8,True,1.1368683772161603e-13,True
V32,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,reference_1,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2756,2423,False,8,8,True,1.1368683772161603e-13,True
V32,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,reference_1,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2756,2423,False,8,8,True,1.1368683772161603e-13,True
V32,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,reference_1,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2756,2423,False,8,8,True,1.1368683772161603e-13,True
V32,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,reference_1,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2756,2423,False,8,8,True,1.1368683772161603e-13,True
V33,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,reference_0,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth(prescreen时使用的).json,2901,2568,False,12,12,False,2.2006538511848977e-05,True
V33,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,reference_0,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth.json,3722,5271,True,12,12,False,2.2006538511848977e-05,True
V33,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,reference_0,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_106错误.json,2901,2568,False,12,12,False,2.2006538511848977e-05,True
V33,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,reference_0,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_2(61_84_194双标注).json,2901,2568,False,12,12,False,2.2006538511848977e-05,True
V33,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,reference_0,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_gt100错误.json,3598,5259,False,12,12,False,2.2006538511848977e-05,True
V33,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,reference_0,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2901,2568,False,12,12,False,2.2006538511848977e-05,True
V33,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,reference_0,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2901,2568,False,12,12,False,2.2006538511848977e-05,True
V33,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,reference_0,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2901,2568,False,12,12,False,2.2006538511848977e-05,True
V33,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,reference_0,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2901,2568,False,12,12,False,2.2006538511848977e-05,True
V33,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,reference_1,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5|public_import|test|0,export_label\groudTruth(prescreen时使用的).json,2901,2568,False,12,12,True,5.684341886080802e-14,True
V33,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,reference_1,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5|public_import|test|0,export_label\groudTruth.json,3722,5271,True,12,12,True,5.684341886080802e-14,True
V33,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,reference_1,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5|public_import|test|0,export_label\groudTruth_106错误.json,2901,2568,False,12,12,True,5.684341886080802e-14,True
V33,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,reference_1,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2901,2568,False,12,12,True,5.684341886080802e-14,True
V33,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,reference_1,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5|public_import|test|0,export_label\groudTruth_gt100错误.json,3598,5259,False,12,12,True,5.684341886080802e-14,True
V33,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,reference_1,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2901,2568,False,12,12,True,5.684341886080802e-14,True
V33,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,reference_1,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2901,2568,False,12,12,True,5.684341886080802e-14,True
V33,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,reference_1,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2901,2568,False,12,12,True,5.684341886080802e-14,True
V33,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,reference_1,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2901,2568,False,12,12,True,5.684341886080802e-14,True
V34,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,reference_0,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth(prescreen时使用的).json,2784,2451,False,20,20,False,2.9925904983331907e-05,True
V34,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,reference_0,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth.json,3605,5154,True,20,20,False,2.9925904983331907e-05,True
V34,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,reference_0,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_106错误.json,2784,2451,False,20,20,False,2.9925904983331907e-05,True
V34,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,reference_0,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_2(61_84_194双标注).json,2784,2451,False,20,20,False,2.9925904983331907e-05,True
V34,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,reference_0,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_gt100错误.json,3481,5142,False,20,20,False,2.9925904983331907e-05,True
V34,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,reference_0,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2784,2451,False,20,20,False,2.9925904983331907e-05,True
V34,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,reference_0,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2784,2451,False,20,20,False,2.9925904983331907e-05,True
V34,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,reference_0,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2784,2451,False,20,20,False,2.9925904983331907e-05,True
V34,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,reference_0,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2784,2451,False,20,20,False,2.9925904983331907e-05,True
V34,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,reference_1,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73|public_import|test|0,export_label\groudTruth(prescreen时使用的).json,2784,2451,False,20,20,True,5.728578676879116e-14,True
V34,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,reference_1,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73|public_import|test|0,export_label\groudTruth.json,3605,5154,True,20,20,True,5.728578676879116e-14,True
V34,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,reference_1,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73|public_import|test|0,export_label\groudTruth_106错误.json,2784,2451,False,20,20,True,5.728578676879116e-14,True
V34,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,reference_1,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2784,2451,False,20,20,True,5.728578676879116e-14,True
V34,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,reference_1,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73|public_import|test|0,export_label\groudTruth_gt100错误.json,3481,5142,False,20,20,True,5.728578676879116e-14,True
V34,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,reference_1,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2784,2451,False,20,20,True,5.728578676879116e-14,True
V34,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,reference_1,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2784,2451,False,20,20,True,5.728578676879116e-14,True
V34,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,reference_1,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2784,2451,False,20,20,True,5.728578676879116e-14,True
V34,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,reference_1,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2784,2451,False,20,20,True,5.728578676879116e-14,True
V35,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,reference_0,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth(prescreen时使用的).json,2790,2457,False,24,24,False,2.3161213298955532e-05,True
V35,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,reference_0,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth.json,3611,5160,True,24,24,False,2.3161213298955532e-05,True
V35,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,reference_0,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_106错误.json,2790,2457,False,24,24,False,2.3161213298955532e-05,True
V35,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,reference_0,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_2(61_84_194双标注).json,2790,2457,False,24,24,False,2.3161213298955532e-05,True
V35,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,reference_0,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_gt100错误.json,3487,5148,False,24,24,False,2.3161213298955532e-05,True
V35,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,reference_0,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2790,2457,False,24,24,False,2.3161213298955532e-05,True
V35,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,reference_0,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2790,2457,False,24,24,False,2.3161213298955532e-05,True
V35,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,reference_0,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2790,2457,False,24,24,False,2.3161213298955532e-05,True
V35,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,reference_0,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2790,2457,False,24,24,False,2.3161213298955532e-05,True
V35,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,reference_1,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11|public_import|test|0,export_label\groudTruth(prescreen时使用的).json,2790,2457,False,24,24,True,2.842170943040401e-14,True
V35,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,reference_1,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11|public_import|test|0,export_label\groudTruth.json,3611,5160,True,24,24,True,2.842170943040401e-14,True
