base_task_id,building_id,condition,worker_id,annotation_id,cluster_rank,cluster_support,cluster_count,is_largest_mode,is_supported_minority_mode,n_pairs,task_centered_n_pairs,assignment_provenance,formal_use_allowed,worker_process_class
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,15,6d2129c626d211543587,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,17,b5a85ea72aadddb2f09b,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,18,bfe1e6f3cb0a3353c928,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,2,a4b73bebf231dbe2321a,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,6,65cf5a2a652ba9b3ca95,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,8,caba50e4a43aa76cac46,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,37,454169e6fe8a9b1ba08c,2,1,2,False,False,6.0,2.0,original_assignment,False,standard_assignment
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,10,07431aa4afbbf9c0c56b,1,2,3,True,False,6.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,18,4ad24a22d659420a086d,1,2,3,True,False,6.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,13,a236e017116eb8422292,2,2,3,False,True,7.0,1.0,original_assignment,False,standard_assignment
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,6,6b62fa1340a38506bbdf,2,2,3,False,True,7.0,1.0,original_assignment,False,standard_assignment
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,34,8d96780b3347071514de,3,1,3,False,False,5.0,-1.0,authorized_replacement_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,27,e53257d9b7428d4da0f5,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,29,35a9f318fa8bb9909db0,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,30,a8282b826c2b83f1c177,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,31,bed357bd88baf4c32786,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,32,e7b36064adef9c88eb38,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,33,423d83b62a6b1fee7af4,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,34,a4015419d4289160ce21,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,35,46a22bc8081a9f80e282,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,36,6b145ff560adec834931,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,37,200f0c572426f1ad5f6c,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,1,e141cec3bd166425f47c,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,10,e4ccffc7a8756b7b0be4,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,11,cc9c520b1f8781f19e31,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,12,0ab97a7e7082f598e237,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,13,d82cf0aab412ea6e207e,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,15,e714d76c74a373febbee,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,17,0359bc11d268822d94fd,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,18,7d1b82da44ed8dd8ef72,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,2,cb5e672973105a2a1c43,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,6,d14d3e95941e544b31c6,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,8,f579b073015ccb5f87b1,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,28,b7e7d86f528066fab226,2,1,2,False,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,28,3bf751765858f968e01b,1,3,3,True,False,8.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,17,0dfa885b59782e4c1c1b,1,3,3,True,False,8.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,6,740b26f3c0809cbeadad,1,3,3,True,False,8.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,36,fe7b820ed43008b5a057,2,1,3,False,False,5.0,-3.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,29,35b93ebcf170b657802a,3,1,3,False,False,4.0,-4.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,27,4f5e2f801a33ddacfbff,1,3,3,True,False,6.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,30,e377c53531a08df384d9,1,3,3,True,False,6.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,1,f0b7c25018d49988f041,1,3,3,True,False,6.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,2,1d0597eb333ea3d5fed7,2,1,3,False,False,4.0,-2.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,12,8f895f66411f68620317,3,1,3,False,False,7.0,1.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,28,4ca9095576123a8afec3,1,2,3,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,29,60aa2b33dce2beedc029,1,2,3,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,27,c0e23bd981313dc96d38,2,2,3,False,True,8.0,4.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,30,aa9565bd4989480666d5,2,2,3,False,True,8.0,4.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,36,77b05f21e38a4a6a984c,3,1,3,False,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,31,5d58f3bc4858f0d343be,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,32,d2c9465ce508ba7c1195,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,17,92084aa32f538179d158,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,8,f2a65213a0368b751984,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,6,f8b24f616d167c27b810,2,1,2,False,False,5.0,1.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,semi,11,702f8663c962b7634220,1,3,2,True,False,6.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,semi,12,ec7b9674561060eaad40,1,3,2,True,False,6.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,semi,15,b578f0248ceb6441105b,1,3,2,True,False,6.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,semi,34,3a3bc0a4eb51fdb493f4,2,1,2,False,False,4.0,-2.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,27,72209d7dd6219794fac9,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,28,cc8da8c5dab40220ed0e,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,30,2bbf5d65469e55f1f4e0,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,36,7a99a58308f3ae658881,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,12,9b6b9dee2aafeae77550,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,semi,29,d85d39dda5fe0ff36757,1,3,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,semi,13,d6b34d9ae99290e61c81,1,3,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,semi,2,02ff3128c678c453e095,1,3,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,semi,32,d0c65178d1ddfcac1748,2,1,2,False,False,6.0,2.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,28,2de8896d2c2ea564fd37,1,11,4,True,False,4.0,-0.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,29,42264e54a01908d81bbe,1,11,4,True,False,4.0,-0.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,30,acb3d20a4fb6e211d3b1,1,11,4,True,False,4.0,-0.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,32,88b2b69f04caf44309bc,1,11,4,True,False,4.0,-0.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,33,93cf3ac259facb9e83dc,1,11,4,True,False,4.0,-0.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,34,c53730832245059ca129,1,11,4,True,False,4.0,-0.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,35,0e09f3e9552514dbad74,1,11,4,True,False,4.0,-0.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,10,bb287f23eb43955e7502,1,11,4,True,False,4.0,-0.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,11,006d495cbff76f46e992,1,11,4,True,False,4.0,-0.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,15,8b9ce3b553725840ef9d,1,11,4,True,False,4.0,-0.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,19253e4ab328902a4d12,1,11,4,True,False,4.0,-0.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,27,d9c1add75dab8315cd34,2,8,4,False,True,6.0,1.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,36,45865dabe049ebace6d2,2,8,4,False,True,6.0,1.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,12,fca31418ca45c43fa616,2,8,4,False,True,6.0,1.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,13,8d7a436f7ee75b72d1ba,2,8,4,False,True,6.0,1.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,17,8f8f293766eeffd6470a,2,8,4,False,True,6.0,1.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,18,48e0e1e7a86beb1ce565,2,8,4,False,True,6.0,1.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,2,81234a56777545e31b9c,2,8,4,False,True,6.0,1.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,6,561446db19099c48c68e,2,8,4,False,True,6.0,1.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,31,b7393a16aa19bd7f1989,3,2,4,False,True,7.0,2.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,37,432c6ebaa6bb7a54b3a9,3,2,4,False,True,7.0,2.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,1,d6f4c71d3816fc9fef4a,4,1,4,False,False,5.0,0.5,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,15,dcc9b22c32e44a2b6aed,1,5,7,True,False,8.0,1.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,17,6e92af5ad7667f224740,1,5,7,True,False,8.0,1.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,18,b73663d4e6304415c7df,1,5,7,True,False,8.0,1.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,2,4aa250b1a35849403e62,1,5,7,True,False,8.0,1.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,8,a9ffc64727b849e97700,1,5,7,True,False,8.0,1.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,29,1d1473ea45cef547d01e,2,4,7,False,True,4.0,-3.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,10,dc3b60d3ab46195c79f2,2,4,7,False,True,4.0,-3.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,13,efabbdc5b8f3c34605b1,2,4,7,False,True,4.0,-3.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,6,e21b795c3082b91b04f7,2,4,7,False,True,4.0,-3.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,30,4203b3767e3303cffd5c,3,4,7,False,True,6.0,-1.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,33,511d41c2a1ae8135d56a,3,4,7,False,True,6.0,-1.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,36,90b1682c716df1046edd,3,4,7,False,True,6.0,-1.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,37,74ec5ab0599eaeaf4719,3,4,7,False,True,6.0,-1.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,28,00df94cb0e7cc21280ba,4,4,7,False,True,7.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,32,8b3873aaa11c92de279f,4,4,7,False,True,7.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,35,b341f546633829a990db,4,4,7,False,True,7.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,11,d568da825a0925474c30,4,4,7,False,True,7.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,27,f155c5b328bfdbe59187,5,3,7,False,True,9.0,2.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,1,f0749422e452eec8ab7d,5,3,7,False,True,9.0,2.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,12,2e29af366c8b907df0ba,5,3,7,False,True,9.0,2.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,34,1892d2228413184cfbd6,6,1,7,False,False,4.0,-3.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,31,063a5ec4d91eccc8b4c3,7,1,7,False,False,5.0,-2.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,10,793fbf24fd55bb3641aa,1,3,3,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,13,20512095d53578cdb0d8,1,3,3,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,18,ab0fd432ae8aa26071ae,1,3,3,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,34,6c0f921d12fdfaa633d5,2,1,3,False,False,8.0,4.0,authorized_replacement_assignment,False,standard_assignment
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,35,20ff4e6c277a22cf5399,3,1,3,False,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,34,be774848762988355a0c,1,5,1,True,False,4.0,0.0,authorized_replacement_assignment,False,standard_assignment
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,10,0a211ea2c0df77e9f508,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,13,a667f2faafe82e46c3bb,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,18,4543d3cbfe2301eb05f6,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,6,0ee8571c46f9f9b55099,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,28,10ab4daf9de2cd3b6859,1,4,1,True,False,8.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,30,c2c137240a2b4b27591e,1,4,1,True,False,8.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,32,401fdd3b780569d96e33,1,4,1,True,False,8.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,1,3aa58d4d74ec42ed12a4,1,4,1,True,False,8.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,32,c3008da1d11064bd3531,1,2,4,True,False,6.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,15,f78931e744dcb44323b8,1,2,4,True,False,6.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,31,63597564c489c761152b,2,1,4,False,False,7.0,1.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,33,9013342fd86225b281ba,3,1,4,False,False,4.0,-2.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,11,81702024cb6333973ce6,4,1,4,False,False,10.0,4.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,31,0e9176654eefd5c9e285,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,33,353881dfb47a1686a026,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,11,c56be6e4f5a0291cbfe7,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,8,e2af3853afde2a84287b,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,32,586816fed8c7e04af03d,2,1,2,False,False,5.0,1.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,33,7a0778c91977ce16bfb0,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,37,adafd30448bdc86059f9,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,11,99a8d85e0a09165ed320,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,15,063a04f15b4aa1089409,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,34,bcadc37ee0819d4ead2d,2,1,2,False,False,2.0,-2.0,original_assignment,False,standard_assignment
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,semi,1,8024c676ff7c3f775432,1,3,2,True,False,6.0,0.0,authorized_replacement_assignment,False,standard_assignment
