stage,condition,base_task_id,building_id,worker_id_left,worker_id_right,n_corners_left,n_corners_right,same_topology,cyclic_rmse_diagonal_normalized,measurement_note
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,12,31,8,8,True,0.05246036123043041,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,12,32,8,8,True,0.010548457274251017,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,12,33,8,8,True,0.04511147995554232,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,12,34,8,8,True,0.06297143518671856,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,12,35,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,12,36,8,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,12,37,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,12,6,8,8,True,0.04564084757613799,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,12,8,8,8,True,0.04511147995554232,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,14,8,8,True,0.004309618000706295,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,15,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,17,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,18,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,19,8,14,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,2,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,21,8,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,26,8,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,27,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,28,8,8,True,0.011245319664441235,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,29,8,8,True,0.010221302332007633,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,30,8,8,True,0.06302687770977373,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,31,8,8,True,0.07568816140450522,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,32,8,8,True,0.044796711245803984,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,33,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,34,8,8,True,0.04545817143976397,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,35,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,36,8,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,37,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,6,8,8,True,0.0007720404443770457,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,8,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,14,15,8,8,True,0.004309618000706295,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,14,17,8,8,True,0.004309618000706295,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,14,18,8,8,True,0.004309618000706295,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,14,19,8,14,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,14,2,8,8,True,0.004309618000706295,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,14,21,8,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,14,26,8,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,14,27,8,8,True,0.004309618000706295,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,14,28,8,8,True,0.0121688857123395,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,14,29,8,8,True,0.009868839321976434,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,14,30,8,8,True,0.06284940328261643,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,14,31,8,8,True,0.07527738773609322,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,14,32,8,8,True,0.04473786190512234,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,14,33,8,8,True,0.004309618000706295,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,14,34,8,8,True,0.045212839959648594,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,14,35,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,14,36,8,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,14,37,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,14,6,8,8,True,0.004378224955363261,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,14,8,8,8,True,0.004309618000706295,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,15,17,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,15,18,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,15,19,8,14,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,15,2,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,15,21,8,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,15,26,8,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,15,27,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,15,28,8,8,True,0.011245319664441235,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,15,29,8,8,True,0.010221302332007633,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,15,30,8,8,True,0.06302687770977373,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,15,31,8,8,True,0.07568816140450522,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,15,32,8,8,True,0.044796711245803984,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,15,33,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,15,34,8,8,True,0.04545817143976397,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,15,35,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,15,36,8,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,15,37,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,15,6,8,8,True,0.0007720404443770457,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,15,8,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,17,18,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,17,19,8,14,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,17,2,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,17,21,8,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,17,26,8,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,17,27,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,17,28,8,8,True,0.011245319664441235,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,17,29,8,8,True,0.010221302332007633,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,17,30,8,8,True,0.06302687770977373,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,17,31,8,8,True,0.07568816140450522,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,17,32,8,8,True,0.044796711245803984,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,17,33,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,17,34,8,8,True,0.04545817143976397,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,17,35,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,17,36,8,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,17,37,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,17,6,8,8,True,0.0007720404443770457,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,17,8,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,18,19,8,14,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,18,2,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,18,21,8,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,18,26,8,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,18,27,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,18,28,8,8,True,0.011245319664441235,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,18,29,8,8,True,0.010221302332007633,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,18,30,8,8,True,0.06302687770977373,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,18,31,8,8,True,0.07568816140450522,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,18,32,8,8,True,0.044796711245803984,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,18,33,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,18,34,8,8,True,0.04545817143976397,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,18,35,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,18,36,8,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,18,37,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,18,6,8,8,True,0.0007720404443770457,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,18,8,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,19,2,14,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,19,21,14,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,19,26,14,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,19,27,14,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,19,28,14,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,19,29,14,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,19,30,14,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,19,31,14,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,19,32,14,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,19,33,14,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,19,34,14,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,19,35,14,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,19,36,14,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,19,37,14,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,19,6,14,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,19,8,14,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,2,21,8,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,2,26,8,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,2,27,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,2,28,8,8,True,0.011245319664441235,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,2,29,8,8,True,0.010221302332007633,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,2,30,8,8,True,0.06302687770977373,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,2,31,8,8,True,0.07568816140450522,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,2,32,8,8,True,0.044796711245803984,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,2,33,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,2,34,8,8,True,0.04545817143976397,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,2,35,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,2,36,8,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,2,37,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,2,6,8,8,True,0.0007720404443770457,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,2,8,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,21,26,12,12,True,0.003445757571167451,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,21,27,12,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,21,28,12,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,21,29,12,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,21,30,12,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,21,31,12,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,21,32,12,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,21,33,12,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,21,34,12,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,21,35,12,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,21,36,12,12,True,0.003445757571167451,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,21,37,12,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,21,6,12,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,21,8,12,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,26,27,12,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,26,28,12,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,26,29,12,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
