stage,condition,base_task_id,meta_group,response_count,worker_count,pair_count,pairwise_jaccard_mean,pairwise_jaccard_median,mean_label_entropy,maximum_label_entropy,mean_label_cardinality,sd_label_cardinality,label_union_count,label_prevalence_json,raw_or_canonical_mix,measurement_note
C2-B,manual,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,difficulty,3,3,3,1.0,1.0,0.0,0.0,2.0,0.0,2,"{""occlusion"": 1.0, ""reflection_transparency"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,other_choice,2,2,1,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0,0.0,2,"{""low_quality"": 0.5, ""normal"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,scope,2,2,1,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0,0.0,2,"{""oos_open_or_ambiguous_boundary"": 0.5, ""oos_split_or_multi_level"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,other_choice,2,2,1,1.0,1.0,0.0,0.0,2.0,0.0,2,"{""normal"": 1.0, ""trivial"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,other_choice,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""normal"": 1.0, ""trivial"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,other_choice,1,1,0,,,0.0,0.0,2.0,0.0,2,"{""normal"": 1.0, ""trivial"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,other_choice,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""normal"": 1.0, ""trivial"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,difficulty,19,19,171,0.6734892787524366,1.0,0.36971794685079207,0.4361623253853443,1.1578947368421053,0.3746343246326776,3,"{""low_texture"": 0.10526315789473684, ""occlusion"": 0.8947368421052632, ""seam"": 0.15789473684210525}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,other_choice,9,9,36,0.7777777777777778,1.0,0.348832095843032,0.348832095843032,1.0,0.0,2,"{""normal"": 0.8888888888888888, ""trivial"": 0.1111111111111111}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,scope,12,12,66,0.3787878787878788,0.0,0.5640298731588795,0.6791932659915257,1.0,0.0,3,"{""oos_open_or_ambiguous_boundary"": 0.5833333333333334, ""oos_other"": 0.16666666666666666, ""oos_split_or_multi_level"": 0.25}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,difficulty,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,other_choice,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,difficulty,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""occlusion"": 0.5, ""reflection_transparency"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,other_choice,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""low_quality"": 0.5, ""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,difficulty,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_open_or_ambiguous_boundary"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,other_choice,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""normal"": 1.0, ""trivial"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,other_choice,1,1,0,,,0.0,0.0,2.0,0.0,2,"{""normal"": 1.0, ""trivial"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,difficulty,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,other_choice,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,difficulty,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,other_choice,1,1,0,,,0.0,0.0,2.0,0.0,2,"{""low_quality"": 1.0, ""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_open_or_ambiguous_boundary"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,difficulty,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,other_choice,2,2,1,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0,0.0,2,"{""low_quality"": 0.5, ""normal"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_other"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,other_choice,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""normal"": 1.0, ""trivial"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,difficulty,1,1,0,,,0.0,0.0,3.0,0.0,3,"{""low_texture"": 1.0, ""occlusion"": 1.0, ""reflection_transparency"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,other_choice,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""normal"": 1.0, ""trivial"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,difficulty,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""low_texture"": 0.5, ""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,other_choice,1,1,0,,,0.0,0.0,2.0,0.0,2,"{""low_quality"": 1.0, ""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_open_or_ambiguous_boundary"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,other_choice,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""normal"": 1.0, ""trivial"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,difficulty,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,other_choice,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""low_texture"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,other_choice,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""normal"": 1.0, ""trivial"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,difficulty,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""low_texture"": 0.5, ""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_other"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,difficulty,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,other_choice,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,difficulty,2,2,1,1.0,1.0,0.0,0.0,2.0,0.0,2,"{""low_texture"": 1.0, ""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_other"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,difficulty,1,1,0,,,0.0,0.0,2.0,0.0,2,"{""occlusion"": 1.0, ""seam"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,other_choice,2,2,1,1.0,1.0,0.0,0.0,2.0,0.0,2,"{""normal"": 1.0, ""trivial"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,difficulty,1,1,0,,,0.0,0.0,2.0,0.0,2,"{""low_texture"": 1.0, ""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""trivial"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_open_or_ambiguous_boundary"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,other_choice,2,2,1,1.0,1.0,0.0,0.0,2.0,0.0,2,"{""normal"": 1.0, ""trivial"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,other_choice,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""normal"": 1.0, ""trivial"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,difficulty,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""occlusion"": 1.0, ""seam"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_other"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_open_or_ambiguous_boundary"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,other_choice,1,1,0,,,0.0,0.0,2.0,0.0,2,"{""normal"": 1.0, ""trivial"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,other_choice,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""low_quality"": 1.0, ""normal"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_open_or_ambiguous_boundary"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,difficulty,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""occlusion"": 1.0, ""seam"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_open_or_ambiguous_boundary"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,difficulty,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""occlusion"": 1.0, ""reflection_transparency"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B1,manual,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,other_choice,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B2,manual,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,other_choice,1,1,0,,,0.0,0.0,2.0,0.0,2,"{""normal"": 1.0, ""trivial"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B2,manual,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,difficulty,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B2,manual,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,other_choice,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B2,manual,S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2A-RP-B2,manual,S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
