canonical_id,stage,condition,dataset_group,source_file,project_id,runtime_task_id,base_task_id,worker_id,annotation_id,created_at,updated_at,raw_keypoint_count,raw_even_point_candidate,strict_valid,strict_reason,strict_vertical_boundary_count,pairing_method,seam_crossing_detected
P1|28|3065|18|4768,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3065,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,18,4768,2026-06-30T02:39:44.566470Z,2026-06-30T02:39:44.566485Z,8,True,True,,4,raw_order_pairing,True
P1|28|3065|19|4627,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3065,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,19,4627,2026-06-27T12:51:08.739302Z,2026-06-27T12:51:08.739322Z,6,True,True,,3,raw_order_pairing,True
P1|28|3065|2|4721,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3065,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,2,4721,2026-06-29T14:41:54.273846Z,2026-07-01T07:14:01.932724Z,8,True,True,,4,circular_x_pairing,True
P1|28|3065|21|3708,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3065,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,21,3708,2026-06-04T15:52:29.398086Z,2026-06-04T15:52:29.398107Z,8,True,True,,4,raw_order_pairing,True
P1|28|3065|6|3314,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3065,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,6,3314,2026-05-22T07:36:54.082131Z,2026-05-22T07:36:54.082148Z,8,True,True,,4,raw_order_pairing,True
P1|28|3065|8|3754,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3065,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,8,3754,2026-06-12T09:46:59.384011Z,2026-06-12T09:46:59.384025Z,8,True,True,,4,raw_order_pairing,True
P1|28|3066|1|4826,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3066,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,1,4826,2026-06-30T03:52:08.376496Z,2026-06-30T03:52:08.376520Z,8,True,True,,4,raw_order_pairing,True
P1|28|3066|10|3203,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3066,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,10,3203,2026-05-21T07:54:43.682056Z,2026-05-21T07:54:43.682072Z,8,True,True,,4,raw_order_pairing,True
P1|28|3066|11|3580,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3066,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,11,3580,2026-05-31T14:54:30.753507Z,2026-05-31T14:54:30.753521Z,8,True,True,,4,raw_order_pairing,True
P1|28|3066|12|3466,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3066,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,12,3466,2026-05-28T15:22:00.936313Z,2026-05-28T15:22:00.936329Z,8,True,True,,4,raw_order_pairing,True
P1|28|3066|13|3371,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3066,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,13,3371,2026-05-24T16:27:22.196064Z,2026-05-24T16:27:22.196079Z,8,True,True,,4,raw_order_pairing,True
P1|28|3066|14|3542,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3066,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,14,3542,2026-05-31T06:29:02.074380Z,2026-05-31T06:29:02.074396Z,8,True,True,,4,raw_order_pairing,True
P1|28|3066|15|3633,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3066,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,15,3633,2026-06-01T08:59:29.044409Z,2026-06-01T08:59:29.044424Z,8,True,True,,4,circular_x_pairing,True
P1|28|3066|17|3146,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3066,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,17,3146,2026-05-19T13:35:17.793680Z,2026-05-19T13:35:17.793697Z,8,True,True,,4,raw_order_pairing,True
P1|28|3066|18|4769,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3066,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,18,4769,2026-06-30T02:40:02.264519Z,2026-06-30T02:40:02.264542Z,8,True,True,,4,raw_order_pairing,True
P1|28|3066|19|4628,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3066,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,19,4628,2026-06-27T12:51:27.199387Z,2026-06-27T12:51:27.199406Z,10,True,True,,5,circular_x_pairing,True
P1|28|3066|2|4722,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3066,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,2,4722,2026-06-29T14:42:30.984637Z,2026-06-29T14:42:30.984655Z,8,True,True,,4,raw_order_pairing,True
P1|28|3066|21|3709,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3066,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,21,3709,2026-06-04T15:53:06.955386Z,2026-06-04T15:53:06.955401Z,8,True,True,,4,circular_x_pairing,True
P1|28|3066|6|3315,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3066,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,6,3315,2026-05-22T07:37:09.246346Z,2026-05-22T07:37:09.246383Z,8,True,True,,4,raw_order_pairing,True
P1|28|3066|8|3755,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3066,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,8,3755,2026-06-12T09:48:49.461190Z,2026-06-12T09:48:49.461209Z,8,True,True,,4,raw_order_pairing,True
P1|28|3067|1|4827,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3067,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,1,4827,2026-06-30T03:52:29.449083Z,2026-06-30T03:52:29.449102Z,8,True,True,,4,raw_order_pairing,True
P1|28|3067|10|3204,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3067,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,10,3204,2026-05-21T07:55:39.919505Z,2026-05-21T07:55:39.919520Z,8,True,True,,4,raw_order_pairing,True
P1|28|3067|11|3581,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3067,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,11,3581,2026-05-31T14:55:17.525830Z,2026-05-31T14:55:17.525844Z,8,True,True,,4,circular_x_pairing,True
P1|28|3067|12|3467,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3067,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,12,3467,2026-05-28T15:22:49.388057Z,2026-05-28T15:22:49.388075Z,8,True,True,,4,raw_order_pairing,True
P1|28|3067|13|3372,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3067,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,13,3372,2026-05-24T16:28:41.070555Z,2026-05-24T16:28:41.070571Z,8,True,True,,4,circular_x_pairing,True
P1|28|3067|14|3543,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3067,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,14,3543,2026-05-31T06:29:10.084112Z,2026-05-31T06:29:10.084126Z,8,True,True,,4,circular_x_pairing,True
P1|28|3067|15|3634,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3067,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,15,3634,2026-06-01T09:00:24.265626Z,2026-06-01T09:00:24.265642Z,8,True,True,,4,circular_x_pairing,True
P1|28|3067|17|3254,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3067,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,17,3254,2026-05-21T09:23:24.736963Z,2026-05-21T09:23:24.736979Z,8,True,True,,4,circular_x_pairing,True
P1|28|3067|18|4770,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3067,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,18,4770,2026-06-30T02:40:24.325768Z,2026-06-30T02:40:24.325788Z,8,True,True,,4,raw_order_pairing,True
P1|28|3067|19|4629,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3067,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,19,4629,2026-06-27T12:51:45.219269Z,2026-06-27T12:51:45.219289Z,12,True,True,,6,raw_order_pairing,True
P1|28|3067|2|4723,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3067,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,2,4723,2026-06-29T14:43:51.777563Z,2026-06-29T14:43:51.777583Z,8,True,True,,4,raw_order_pairing,True
P1|28|3067|21|3710,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3067,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,21,3710,2026-06-04T15:53:39.288824Z,2026-06-04T15:53:39.288838Z,8,True,True,,4,circular_x_pairing,True
P1|28|3067|6|3316,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3067,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,6,3316,2026-05-22T07:38:03.390275Z,2026-05-24T16:28:14.465560Z,8,True,True,,4,circular_x_pairing,True
P1|28|3067|8|3756,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3067,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,8,3756,2026-06-12T09:51:26.464945Z,2026-06-12T09:51:26.464959Z,8,True,True,,4,raw_order_pairing,True
P1|28|3068|1|4828,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3068,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,1,4828,2026-06-30T03:52:48.395340Z,2026-06-30T03:52:48.395365Z,8,True,True,,4,raw_order_pairing,True
P1|28|3068|10|3205,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3068,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,10,3205,2026-05-21T07:56:25.335552Z,2026-05-21T07:56:25.335568Z,8,True,True,,4,raw_order_pairing,True
P1|28|3068|11|3582,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3068,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,11,3582,2026-05-31T14:57:04.747127Z,2026-05-31T14:57:04.747141Z,8,True,True,,4,circular_x_pairing,True
P1|28|3068|12|3468,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3068,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,12,3468,2026-05-28T15:23:39.153253Z,2026-05-28T15:23:39.153270Z,8,True,True,,4,raw_order_pairing,True
P1|28|3068|13|3373,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3068,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,13,3373,2026-05-24T16:29:34.181784Z,2026-05-24T16:29:34.181798Z,8,True,True,,4,circular_x_pairing,True
P1|28|3068|14|3544,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3068,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,14,3544,2026-05-31T06:29:15.831079Z,2026-05-31T06:29:15.831092Z,8,True,True,,4,circular_x_pairing,True
P1|28|3068|15|3635,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3068,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,15,3635,2026-06-01T09:01:06.632625Z,2026-06-01T09:01:06.632639Z,8,True,True,,4,circular_x_pairing,True
P1|28|3068|17|3255,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3068,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,17,3255,2026-05-21T09:25:17.516796Z,2026-05-21T09:25:17.516811Z,8,True,True,,4,circular_x_pairing,True
P1|28|3068|18|4771,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3068,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,18,4771,2026-06-30T02:40:48.251696Z,2026-06-30T02:40:48.251716Z,8,True,True,,4,raw_order_pairing,True
P1|28|3068|19|4630,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3068,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,19,4630,2026-06-27T12:52:01.672080Z,2026-06-27T12:52:01.672099Z,8,True,True,,4,raw_order_pairing,True
P1|28|3068|2|4724,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3068,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,2,4724,2026-06-29T14:45:57.867365Z,2026-06-29T14:45:57.867389Z,8,True,True,,4,raw_order_pairing,True
P1|28|3068|21|3711,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3068,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,21,3711,2026-06-04T15:54:09.252090Z,2026-06-04T15:54:09.252103Z,8,True,True,,4,circular_x_pairing,True
P1|28|3068|6|3317,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3068,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,6,3317,2026-05-22T07:38:35.476382Z,2026-05-22T07:38:35.476398Z,8,True,True,,4,circular_x_pairing,True
P1|28|3068|8|3757,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3068,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,8,3757,2026-06-12T09:53:43.333820Z,2026-06-12T09:53:43.333833Z,8,True,True,,4,circular_x_pairing,True
P1|28|3069|1|4829,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3069,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,1,4829,2026-06-30T03:53:09.739908Z,2026-06-30T03:53:09.739928Z,8,True,True,,4,raw_order_pairing,True
P1|28|3069|10|3206,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3069,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,10,3206,2026-05-21T07:57:01.103051Z,2026-05-31T06:29:27.052777Z,8,True,True,,4,raw_order_pairing,True
P1|28|3069|11|3583,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3069,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,11,3583,2026-05-31T14:58:49.189850Z,2026-05-31T14:58:49.189864Z,8,True,True,,4,raw_order_pairing,True
P1|28|3069|12|3469,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3069,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,12,3469,2026-05-28T15:24:47.975464Z,2026-05-28T15:24:47.975481Z,8,True,True,,4,raw_order_pairing,True
P1|28|3069|13|3374,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3069,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,13,3374,2026-05-24T16:30:16.583541Z,2026-05-24T16:30:16.583556Z,8,True,True,,4,raw_order_pairing,True
P1|28|3069|14|3545,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3069,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,14,3545,2026-05-31T06:29:19.544446Z,2026-05-31T06:29:19.544460Z,8,True,True,,4,raw_order_pairing,True
P1|28|3069|15|3636,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3069,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,15,3636,2026-06-01T09:02:23.784859Z,2026-06-01T09:26:19.050635Z,8,True,True,,4,circular_x_pairing,True
P1|28|3069|17|3256,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3069,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,17,3256,2026-05-21T09:28:55.058514Z,2026-05-21T09:28:55.058529Z,8,True,True,,4,raw_order_pairing,True
P1|28|3069|18|4772,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3069,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,18,4772,2026-06-30T02:41:16.693515Z,2026-06-30T02:41:16.693533Z,8,True,True,,4,raw_order_pairing,True
P1|28|3069|19|4631,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3069,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,19,4631,2026-06-27T12:52:24.006101Z,2026-06-27T12:52:24.006123Z,8,True,True,,4,raw_order_pairing,True
P1|28|3069|2|4725,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3069,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,2,4725,2026-06-29T14:47:37.238637Z,2026-06-29T14:47:37.238656Z,8,True,True,,4,raw_order_pairing,True
P1|28|3069|21|3712,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3069,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,21,3712,2026-06-04T15:54:45.586227Z,2026-06-04T15:54:45.586240Z,8,True,True,,4,circular_x_pairing,True
P1|28|3069|6|3318,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3069,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,6,3318,2026-05-22T07:41:15.155496Z,2026-05-22T07:41:15.155512Z,8,True,True,,4,raw_order_pairing,True
P1|28|3069|8|3758,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3069,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,8,3758,2026-06-12T09:55:31.930235Z,2026-06-12T09:55:31.930256Z,8,True,True,,4,raw_order_pairing,True
P1|28|3070|1|4830,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3070,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,1,4830,2026-06-30T03:53:32.324257Z,2026-06-30T03:53:32.324280Z,8,True,True,,4,raw_order_pairing,True
P1|28|3070|10|3207,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3070,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,10,3207,2026-05-21T07:57:58.352453Z,2026-05-21T07:57:58.352471Z,8,True,True,,4,raw_order_pairing,True
P1|28|3070|11|3584,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3070,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,11,3584,2026-05-31T14:59:43.690241Z,2026-05-31T14:59:43.690255Z,8,True,True,,4,raw_order_pairing,True
P1|28|3070|12|3470,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3070,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,12,3470,2026-05-28T15:25:25.294824Z,2026-05-28T15:25:25.294840Z,8,True,True,,4,raw_order_pairing,True
P1|28|3070|13|3375,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3070,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,13,3375,2026-05-24T16:30:25.806290Z,2026-05-24T16:30:25.806305Z,8,True,True,,4,raw_order_pairing,True
P1|28|3070|14|3546,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3070,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,14,3546,2026-05-31T06:29:30.606676Z,2026-05-31T06:29:30.606691Z,8,True,True,,4,raw_order_pairing,True
P1|28|3070|15|3637,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3070,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,15,3637,2026-06-01T09:02:38.740700Z,2026-06-01T09:02:38.740714Z,8,True,True,,4,raw_order_pairing,True
P1|28|3070|17|3257,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3070,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,17,3257,2026-05-21T09:29:30.156562Z,2026-05-21T09:29:30.156578Z,8,True,True,,4,raw_order_pairing,True
P1|28|3070|18|4773,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3070,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,18,4773,2026-06-30T02:41:40.567587Z,2026-06-30T02:41:40.567608Z,8,True,True,,4,raw_order_pairing,True
P1|28|3070|19|4632,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3070,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,19,4632,2026-06-27T12:52:48.033703Z,2026-06-27T12:52:48.033721Z,10,True,True,,5,circular_x_pairing,True
P1|28|3070|2|4727,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3070,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,2,4727,2026-06-29T14:57:32.944988Z,2026-06-29T14:57:32.945008Z,8,True,True,,4,raw_order_pairing,True
P1|28|3070|21|3713,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3070,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,21,3713,2026-06-04T15:55:00.279260Z,2026-06-04T15:55:00.279274Z,8,True,True,,4,raw_order_pairing,True
P1|28|3070|6|3319,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3070,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,6,3319,2026-05-22T07:41:30.921567Z,2026-05-22T07:41:30.921582Z,8,True,True,,4,raw_order_pairing,True
P1|28|3070|8|3759,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3070,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,8,3759,2026-06-12T09:57:15.648908Z,2026-06-12T09:57:15.648922Z,8,True,True,,4,raw_order_pairing,True
P1|28|3071|1|4831,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3071,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,1,4831,2026-06-30T03:53:58.765019Z,2026-06-30T03:53:58.765041Z,8,True,True,,4,raw_order_pairing,True
P1|28|3071|10|3208,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3071,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,10,3208,2026-05-21T07:58:30.063075Z,2026-05-21T07:58:30.063091Z,8,True,True,,4,raw_order_pairing,True
P1|28|3071|11|3585,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3071,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,11,3585,2026-05-31T15:00:35.786876Z,2026-05-31T15:00:35.786891Z,8,True,True,,4,raw_order_pairing,True
P1|28|3071|12|3471,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3071,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,12,3471,2026-05-28T15:25:58.899240Z,2026-05-28T15:25:58.899256Z,8,True,True,,4,raw_order_pairing,True
P1|28|3071|13|3376,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3071,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,13,3376,2026-05-24T16:30:33.621416Z,2026-05-24T16:30:33.621432Z,8,True,True,,4,raw_order_pairing,True
P1|28|3071|14|3547,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3071,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,14,3547,2026-05-31T06:29:34.111398Z,2026-05-31T06:29:34.111413Z,8,True,True,,4,raw_order_pairing,True
P1|28|3071|15|3638,P1,manual,PreScreen_manual,export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json,28,3071,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,15,3638,2026-06-01T09:02:47.063959Z,2026-06-01T09:02:47.063972Z,8,True,True,,4,raw_order_pairing,True
