p1_package,p1_import_order,gt_inner_id,gt_project20_task_id,base_task_id,source,point_order,u,v,x_px,y_px
P1_manual,17,120,2604,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,current_ls_gt_project20,5,0.157099609375,0.4378515625,160.87,224.18
P1_manual,17,120,2604,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,current_ls_gt_project20,6,0.157099609375,0.56873046875,160.87,291.19
P1_manual,17,120,2604,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,current_ls_gt_project20,7,0.272080078125,0.42662109375,278.61,218.43
P1_manual,17,120,2604,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,current_ls_gt_project20,8,0.272080078125,0.58107421875,278.61,297.51
P1_manual,17,120,2604,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,bi_layout_all_mix_full_layout,1,0.6408823132514954,0.23854643817844162,656.2634887695312,122.13577634736211
P1_manual,17,120,2604,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,bi_layout_all_mix_full_layout,2,0.6408823132514954,0.7778278589248657,656.2634887695312,398.24786376953125
P1_manual,17,120,2604,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,bi_layout_all_mix_full_layout,3,0.9597513675689697,0.39357504641535557,982.785400390625,201.51042376466205
P1_manual,17,120,2604,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,bi_layout_all_mix_full_layout,4,0.9597513675689697,0.6170789003372192,982.785400390625,315.94439697265625
P1_manual,17,120,2604,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,bi_layout_all_mix_full_layout,5,0.1571013629436493,0.437859478160765,160.87179565429688,224.18405281831167
P1_manual,17,120,2604,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,bi_layout_all_mix_full_layout,6,0.1571013629436493,0.5687324404716492,160.87179565429688,291.1910095214844
P1_manual,17,120,2604,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,bi_layout_all_mix_full_layout,7,0.27207720279693604,0.4266212850913633,278.6070556640625,218.43009796677802
P1_manual,17,120,2604,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,bi_layout_all_mix_full_layout,8,0.27207720279693604,0.5810716152191162,278.6070556640625,297.5086669921875
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,current_ls_gt_project20,1,0.64943359375,0.4134765625,665.02,211.7
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,current_ls_gt_project20,2,0.64943359375,0.633203125,665.02,324.2
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,current_ls_gt_project20,3,0.84490234375,0.41138671875,865.18,210.63
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,current_ls_gt_project20,4,0.84490234375,0.63619140625,865.18,325.73
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,current_ls_gt_project20,5,0.01259765625,0.35056640625,12.9,179.49
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,current_ls_gt_project20,6,0.01259765625,0.71662109375,12.9,366.91
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,current_ls_gt_project20,7,0.0060546875,0.423828125,6.2,217.0
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,current_ls_gt_project20,8,0.0060546875,0.61818359375,6.2,316.51
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,current_ls_gt_project20,9,0.046240234375,0.42685546875,47.35,218.55
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,current_ls_gt_project20,10,0.046240234375,0.61373046875,47.35,314.23
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,current_ls_gt_project20,11,0.41662109375,0.37654296875,426.62,192.79
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,current_ls_gt_project20,12,0.41662109375,0.68390625,426.62,350.16
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,bi_layout_all_mix_full_layout,1,0.6494307518005371,0.41348100271171956,665.01708984375,211.7022733884004
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,bi_layout_all_mix_full_layout,2,0.6494307518005371,0.6332027912139893,665.01708984375,324.1998291015625
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,bi_layout_all_mix_full_layout,3,0.8449040651321411,0.4113924960092215,865.1817626953125,210.6329579567214
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,bi_layout_all_mix_full_layout,4,0.8449040651321411,0.6361941695213318,865.1817626953125,325.7314147949219
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,bi_layout_all_mix_full_layout,5,0.012596696615219116,0.3505617825744619,12.899017333984375,179.4876326781245
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,bi_layout_all_mix_full_layout,6,0.012596696615219116,0.7166158556938171,12.899017333984375,366.9073181152344
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,bi_layout_all_mix_full_layout,7,0.006053417921066284,0.4238258076039402,6.198699951171875,216.99881349321737
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,bi_layout_all_mix_full_layout,8,0.006053417921066284,0.6181807518005371,6.198699951171875,316.508544921875
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,bi_layout_all_mix_full_layout,9,0.046236127614974976,0.4268532887087466,47.345794677734375,218.54888381887827
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,bi_layout_all_mix_full_layout,10,0.046236127614974976,0.6137221455574036,47.345794677734375,314.2257385253906
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,bi_layout_all_mix_full_layout,11,0.4166179597377777,0.37654061505175407,426.6167907714844,192.78879490649808
P1_manual,18,156,2640,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,bi_layout_all_mix_full_layout,12,0.4166179597377777,0.6839000582695007,426.6167907714844,350.1568298339844
P1_manual,19,172,2656,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,current_ls_gt_project20,1,0.629560546875,0.304609375,644.67,155.96
P1_manual,19,172,2656,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,current_ls_gt_project20,2,0.629560546875,0.73724609375,644.67,377.47
P1_manual,19,172,2656,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,current_ls_gt_project20,3,0.8747265625,0.308515625,895.72,157.96
P1_manual,19,172,2656,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,current_ls_gt_project20,4,0.8747265625,0.73310546875,895.72,375.35
P1_manual,19,172,2656,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,current_ls_gt_project20,5,0.1252734375,0.308515625,128.28,157.96
P1_manual,19,172,2656,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,current_ls_gt_project20,6,0.1252734375,0.73310546875,128.28,375.35
P1_manual,19,172,2656,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,current_ls_gt_project20,7,0.370439453125,0.304609375,379.33,155.96
P1_manual,19,172,2656,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,current_ls_gt_project20,8,0.370439453125,0.73724609375,379.33,377.47
P1_manual,19,172,2656,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,bi_layout_all_mix_full_layout,1,0.6295609474182129,0.30460849791752037,644.67041015625,155.95955093377043
P1_manual,19,172,2656,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,bi_layout_all_mix_full_layout,2,0.6295609474182129,0.7372426390647888,644.67041015625,377.4682312011719
P1_manual,19,172,2656,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,bi_layout_all_mix_full_layout,3,0.8747299909591675,0.30851138668259975,895.7235107421875,157.95782998149107
P1_manual,19,172,2656,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,bi_layout_all_mix_full_layout,4,0.8747299909591675,0.7330976724624634,895.7235107421875,375.34600830078125
P1_manual,19,172,2656,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,bi_layout_all_mix_full_layout,5,0.1252700388431549,0.30851138668259975,128.27651977539062,157.95782998149107
P1_manual,19,172,2656,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,bi_layout_all_mix_full_layout,6,0.1252700388431549,0.7330976724624634,128.27651977539062,375.34600830078125
P1_manual,19,172,2656,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,bi_layout_all_mix_full_layout,7,0.3704390227794647,0.30460849791752037,379.3295593261719,155.95955093377043
P1_manual,19,172,2656,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,bi_layout_all_mix_full_layout,8,0.3704390227794647,0.7372426390647888,379.3295593261719,377.4682312011719
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,current_ls_gt_project20,1,0.6305078125,0.3355078125,645.64,171.78
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,current_ls_gt_project20,2,0.6305078125,0.73791015625,645.64,377.81
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,current_ls_gt_project20,3,0.8155859375,0.3030078125,835.16,155.14
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,current_ls_gt_project20,4,0.8155859375,0.77373046875,835.16,396.15
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,current_ls_gt_project20,5,0.19365234375,0.32416015625,198.3,165.97
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,current_ls_gt_project20,6,0.19365234375,0.7508203125,198.3,384.42
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,current_ls_gt_project20,7,0.35630859375,0.34837890625,364.86,178.37
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,current_ls_gt_project20,8,0.35630859375,0.72263671875,364.86,369.99
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,bi_layout_all_mix_full_layout,1,0.630510151386261,0.33550086564565196,645.6423950195312,171.7764432105738
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,bi_layout_all_mix_full_layout,2,0.630510151386261,0.7379008531570435,645.6423950195312,377.80523681640625
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,bi_layout_all_mix_full_layout,3,0.8155882358551025,0.3030094915796656,835.162353515625,155.1408596887888
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,bi_layout_all_mix_full_layout,4,0.8155882358551025,0.7737208008766174,835.162353515625,396.1450500488281
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,bi_layout_all_mix_full_layout,5,0.8715972304344177,0.21726790665335866,892.5155639648438,111.24116820651963
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,bi_layout_all_mix_full_layout,6,0.8715972304344177,0.8527954816818237,892.5155639648438,436.63128662109375
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,bi_layout_all_mix_full_layout,7,0.9528870582580566,0.35318644430341195,975.75634765625,180.83145948334692
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,bi_layout_all_mix_full_layout,8,0.9528870582580566,0.7167883515357971,975.75634765625,366.9956359863281
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,bi_layout_all_mix_full_layout,9,0.024786561727523804,0.349050100906952,25.381439208984375,178.71365166435942
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,bi_layout_all_mix_full_layout,10,0.024786561727523804,0.7218323349952698,25.381439208984375,369.5781555175781
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,bi_layout_all_mix_full_layout,11,0.0784722268581391,0.18086608261714648,80.35556030273443,92.603434299979
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,bi_layout_all_mix_full_layout,12,0.07847222685813904,0.8812153339385986,80.35556030273438,451.1822509765625
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,bi_layout_all_mix_full_layout,13,0.19365563988685608,0.32416392963533597,198.30337524414062,165.97193197329202
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,bi_layout_all_mix_full_layout,14,0.19365563988685608,0.7508232593536377,198.30337524414062,384.4215087890625
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,bi_layout_all_mix_full_layout,15,0.3563038110733032,0.3483802544865816,364.8551025390625,178.37069029712978
P1_manual,20,177,2661,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,bi_layout_all_mix_full_layout,16,0.3563038110733032,0.7226430177688599,364.8551025390625,369.99322509765625
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,current_ls_gt_project20,1,0.50935546875,0.33638671875,521.58,172.23
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,current_ls_gt_project20,2,0.50935546875,0.7570703125,521.58,387.62
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,current_ls_gt_project20,3,0.690908203125,0.34046875,707.49,174.32
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,current_ls_gt_project20,4,0.690908203125,0.752265625,707.49,385.16
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,current_ls_gt_project20,5,0.92837890625,0.4203125,950.66,215.2
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,current_ls_gt_project20,6,0.92837890625,0.64076171875,950.66,328.07
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,current_ls_gt_project20,7,0.060908203125,0.4180078125,62.37,214.02
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,current_ls_gt_project20,8,0.060908203125,0.64447265625,62.37,329.97
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,current_ls_gt_project20,9,0.39244140625,0.36771484375,401.86,188.27
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,current_ls_gt_project20,10,0.39244140625,0.71806640625,401.86,367.65
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,current_ls_gt_project20,11,0.6384915474642393,0.2756827048114434,653.815344603381,141.14954486345903
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,current_ls_gt_project20,12,0.6371911573472041,0.811443433029909,652.483745123537,415.4590377113134
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,bi_layout_all_mix_full_layout,1,0.5093512535095215,0.3363945232943857,521.57568359375,172.23399592672547
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,bi_layout_all_mix_full_layout,2,0.5093512535095215,0.7570660710334778,521.57568359375,387.6178283691406
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,bi_layout_all_mix_full_layout,3,0.5247912406921387,0.18799075734768828,537.38623046875,96.2512677620164
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,bi_layout_all_mix_full_layout,4,0.5247912406921387,0.8894233107566833,537.38623046875,455.3847351074219
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,bi_layout_all_mix_full_layout,5,0.6909083724021912,0.3404755375620625,707.4901733398438,174.323475231776
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,bi_layout_all_mix_full_layout,6,0.6909083724021912,0.7522643804550171,707.4901733398438,385.15936279296875
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,bi_layout_all_mix_full_layout,7,0.9283748865127563,0.4203096814330119,950.6558837890625,215.1985568937021
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,bi_layout_all_mix_full_layout,8,0.9283748865127563,0.6407620906829834,950.6558837890625,328.0701904296875
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,bi_layout_all_mix_full_layout,9,0.06091269850730896,0.4180045350123587,62.374603271484375,214.01832192632764
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,bi_layout_all_mix_full_layout,10,0.06091269850730896,0.6444629430770874,62.374603271484375,329.96502685546875
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,bi_layout_all_mix_full_layout,11,0.3924444615840912,0.3677204506563023,401.8631286621094,188.2728707360268
P1_manual,21,212,2696,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,bi_layout_all_mix_full_layout,12,0.3924444615840912,0.7180593013763428,401.8631286621094,367.6463623046875
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,current_ls_gt_project20,1,0.6386855392555266,0.326171875,654.0139921976593,167.0
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,current_ls_gt_project20,2,0.6416867096066321,0.68359375,657.0871906371913,350.0
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,current_ls_gt_project20,3,0.83984375,0.314453125,860.0,161.0
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,current_ls_gt_project20,4,0.83984375,0.6953125,860.0,356.0
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,current_ls_gt_project20,5,0.059896870428316,0.16134219562743826,61.33439531859558,82.60720416124839
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,current_ls_gt_project20,6,0.06249765066238622,0.9123132467083874,63.997594278283486,467.10438231469436
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,current_ls_gt_project20,7,0.0136328125,0.446746093753845,13.96,228.73400000196864
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,current_ls_gt_project20,8,0.0136328125,0.6186718750000001,13.96,316.76000000000005
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,current_ls_gt_project20,9,0.089814453125,0.436015625,91.97,223.24
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,current_ls_gt_project20,10,0.089814453125,0.55833984375,91.97,285.87
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,current_ls_gt_project20,11,0.277216796875,0.38568359375,283.87,197.47
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,current_ls_gt_project20,12,0.277216796875,0.604765625,283.87,309.64
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,current_ls_gt_project20,13,0.5166015625,0.126953125,529.0,65.0
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,current_ls_gt_project20,14,0.5166015625,0.87890625,529.0,450.0
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,current_ls_gt_project20,15,0.505859375,0.25910781046814046,518.0,132.66319895968792
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,current_ls_gt_project20,16,0.505859375,0.7688632761703511,518.0,393.65799739921977
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,bi_layout_all_mix_full_layout,1,0.6191797256469727,0.3083702713308767,634.0400390625,157.88557892140886
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,bi_layout_all_mix_full_layout,2,0.6191797256469727,0.6778203845024109,634.0400390625,347.0440368652344
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,bi_layout_all_mix_full_layout,3,0.8383880853652954,0.27435144949762025,858.5093994140625,140.46794214278157
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,bi_layout_all_mix_full_layout,4,0.8383880853652954,0.7108880281448364,858.5093994140625,363.97467041015625
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,bi_layout_all_mix_full_layout,5,0.048189133405685425,0.18213918332517803,49.345672607421875,93.25526186249115
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,bi_layout_all_mix_full_layout,6,0.048189133405685425,0.8038907051086426,49.345672607421875,411.592041015625
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,bi_layout_all_mix_full_layout,7,0.007366478443145752,0.42474812637435855,7.54327392578125,217.47104070367158
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,bi_layout_all_mix_full_layout,8,0.007366478443145752,0.5686744451522827,7.54327392578125,291.16131591796875
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,bi_layout_all_mix_full_layout,9,0.08981925249099726,0.436011952053842,91.9749145507812,223.23811945156712
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,bi_layout_all_mix_full_layout,10,0.08981925249099731,0.5583438277244568,91.97491455078125,285.8720397949219
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,bi_layout_all_mix_full_layout,11,0.27721917629241943,0.38568056374136894,283.8724365234375,197.4684486355809
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,bi_layout_all_mix_full_layout,12,0.27721917629241943,0.6047562956809998,283.8724365234375,309.6352233886719
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,bi_layout_all_mix_full_layout,13,0.5116748809814453,0.135800472428943,523.955078125,69.52984188361881
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,bi_layout_all_mix_full_layout,14,0.5116748809814453,0.8524991273880005,523.955078125,436.47955322265625
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,bi_layout_all_mix_full_layout,15,0.504971981048584,0.26024869167233045,517.09130859375,133.2473301362332
P1_manual,22,218,2702,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,bi_layout_all_mix_full_layout,16,0.504971981048584,0.7247856855392456,517.09130859375,371.09027099609375
P1_manual,23,219,2703,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,current_ls_gt_project20,1,0.670751953125,0.13552734375,686.85,69.39
P1_manual,23,219,2703,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,current_ls_gt_project20,2,0.670751953125,0.8671875,686.85,444.0
P1_manual,23,219,2703,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,current_ls_gt_project20,3,0.890966796875,0.17888671875,912.35,91.59
P1_manual,23,219,2703,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,current_ls_gt_project20,4,0.890966796875,0.824375,912.35,422.08
P1_manual,23,219,2703,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,current_ls_gt_project20,5,0.148251953125,0.21810546875,151.81,111.67
P1_manual,23,219,2703,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,current_ls_gt_project20,6,0.148251953125,0.78544921875,151.81,402.15
P1_manual,23,219,2703,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,current_ls_gt_project20,7,0.30076171875,0.19240234375,307.98,98.51
P1_manual,23,219,2703,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,current_ls_gt_project20,8,0.30076171875,0.8109765625,307.98,415.22
P1_manual,23,219,2703,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,bi_layout_all_mix_full_layout,1,0.6707563400268555,0.13552112512332398,686.8544921875,69.38681606314188
P1_manual,23,219,2703,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,bi_layout_all_mix_full_layout,2,0.6707563400268555,0.8671883940696716,686.8544921875,444.0004577636719
P1_manual,23,219,2703,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,bi_layout_all_mix_full_layout,3,0.8909660577774048,0.17887990974522106,912.3492431640625,91.58651378955318
P1_manual,23,219,2703,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,bi_layout_all_mix_full_layout,4,0.8909660577774048,0.8243765234947205,912.3492431640625,422.0807800292969
P1_manual,23,219,2703,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,bi_layout_all_mix_full_layout,5,0.14825153350830078,0.2181009545397654,151.8095703125,111.66768872435989
P1_manual,23,219,2703,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,bi_layout_all_mix_full_layout,6,0.14825153350830078,0.7854471206665039,151.8095703125,402.14892578125
P1_manual,23,219,2703,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,bi_layout_all_mix_full_layout,7,0.3007613718509674,0.19240546222796628,307.9796447753906,98.51159666071874
P1_manual,23,219,2703,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,bi_layout_all_mix_full_layout,8,0.3007613718509674,0.810974657535553,307.9796447753906,415.2190246582031
P1_manual,24,229,2713,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,current_ls_gt_project20,1,0.630693359375,0.30126953125,645.83,154.25
P1_manual,24,229,2713,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,current_ls_gt_project20,2,0.630693359375,0.74263671875,645.83,380.23
P1_manual,24,229,2713,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,current_ls_gt_project20,3,0.850615234375,0.28638671875,871.03,146.63
P1_manual,24,229,2713,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,current_ls_gt_project20,4,0.850615234375,0.758125,871.03,388.16
P1_manual,24,229,2713,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,current_ls_gt_project20,5,0.23890625,0.47029296875,244.64,240.79
