canonical_annotation_id,worker_id,base_task_id,condition,geometry_pool_eligible,geometry_pool_exclusion_reason
8f784855d8bd4f3a9024,13,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,True,
23115303fffe0aeeb5be,14,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,False,administrative_exclusion;independence_not_evaluable
ea7fabdfe31667749db1,15,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,True,
097614c2e4d646b9059e,17,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,True,
9468385d865a6955cb73,18,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,True,
014b4e58073b849f7ed9,2,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,True,
ae7096d6a5b271deaac2,6,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,True,
f235b3c540b6882e63cb,8,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,True,
8cc976464d74ba775b9e,1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,True,
c214f6ddad6c484d9ead,10,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,True,
13de41d9ab1a6f93dc75,11,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,True,
8775b9adcf68f1324409,12,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,True,
75727d4b2511f36fa2ce,13,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,True,
fedad1bada042d84e572,14,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,False,administrative_exclusion;independence_not_evaluable
775744097a41d254df7f,15,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,True,
40b1ddacfbaf05a362ac,17,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,True,
0309b9293bdaeefba16c,18,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,True,
fcdfb6cd62ff1d9b2b4a,2,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,True,
d4f265a1a24e286d2575,6,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,True,
6f501a02450b80edfacb,8,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,True,
14346fa7f625df2e92da,1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,True,
d0fc4545c974fc42b662,10,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,True,
a02304edf778c294c6fb,11,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,True,
efee8b0961b89129a457,12,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,True,
2d83aaed5161b7904cdd,13,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,True,
334dd20fa6fb3ffa9d5d,14,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,False,administrative_exclusion;independence_not_evaluable
6d2129c626d211543587,15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,True,
b5a85ea72aadddb2f09b,17,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,True,
bfe1e6f3cb0a3353c928,18,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,True,
a4b73bebf231dbe2321a,2,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,True,
65cf5a2a652ba9b3ca95,6,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,True,
caba50e4a43aa76cac46,8,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,True,
e141cec3bd166425f47c,1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,True,
e4ccffc7a8756b7b0be4,10,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,True,
cc9c520b1f8781f19e31,11,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,True,
0ab97a7e7082f598e237,12,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,True,
d82cf0aab412ea6e207e,13,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,True,
0a6c2ab575a7b36f82bd,14,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,False,administrative_exclusion;independence_not_evaluable
e714d76c74a373febbee,15,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,True,
0359bc11d268822d94fd,17,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,True,
7d1b82da44ed8dd8ef72,18,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,True,
cb5e672973105a2a1c43,2,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,True,
d14d3e95941e544b31c6,6,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,True,
f579b073015ccb5f87b1,8,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,True,
c599740d3bc3761f8f39,11,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,True,
a68c32790d01e6b27d0d,15,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,True,
27b7efed178842f2bcae,1,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,True,
39b9fade42ec809e239d,2,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,True,
9b6b9dee2aafeae77550,12,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,True,
383c4d3f2da8086009f3,10,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,True,
19607f73ad540646568e,17,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,True,
d0bcda333eddee24fe3c,18,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,True,
a59dbe372c746bd7a7ac,6,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,True,
846f35a4fc23776b55a2,8,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,True,
99a8d85e0a09165ed320,11,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,True,
063a04f15b4aa1089409,15,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,True,
f2c02631f6c62e58089e,13,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,True,
cd704d1ba32661d8d74e,14,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,False,administrative_exclusion;independence_not_evaluable
bc6afe53ebf4fa056431,10,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,False,scope_not_resolved_in_scope
44137bda12cf49a72738,11,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,False,scope_not_resolved_in_scope
fe51149470d295897000,17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,False,scope_not_resolved_in_scope
02c17487f3c26175d06c,6,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,False,scope_not_resolved_in_scope
4dfaf6dedad2424beadf,1,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,True,
2e74f8f5d535803c2fb2,12,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,True,
55cde5ca98b3a274f9ca,2,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,True,
3e0b6e14799743fc990f,1,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,True,
190a6d2d9c3e31af294c,11,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,True,
69ad0871a13714ff7abc,12,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,True,
d2fe19a8dc66fd1f3ff5,1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,True,
30e344b50071694c55ec,13,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,True,
992f35b8a555f38eaf73,8,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,True,
d6077bf8866533197810,17,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,True,
bb2170e2f627c3cc30fb,6,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,True,
b009f871ba470e85127d,8,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,True,
b80833429adcb6be79f8,10,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,True,
4fb3839c49c04d3ffcf7,17,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,True,
290e3e82f42aa83e4adc,6,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,True,
4fd5b259dc13de4a5e96,8,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,True,
e7909355f0df5dd9276a,12,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,True,
ec6c38a862059f07bf7f,13,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,True,
d22e8df3dcff4100efb5,1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,True,
a25753564e8d0fb8f8d6,2,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,True,
b593f337fea5cb8bf3f2,1,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,True,
16f88794bfabdd24c227,12,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,True,
9e5409147dcedaf906b7,2,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,True,
4cf2eede79562a2d7541,11,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,True,
38d59659d0a299c09ed6,15,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,True,
9e3ad1f70d2c02b5d41f,10,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,False,scope_not_resolved_in_scope
fd8bf72140d024b7cca4,13,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,False,scope_not_resolved_in_scope
93b27e06e9f3739effd4,14,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,False,administrative_exclusion;independence_not_evaluable;scope_not_resolved_in_scope
ba970384157c74921eb4,18,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,False,scope_not_resolved_in_scope
f8d2cd60e9a8ecf91058,13,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,True,
56c9aa0348514ab3cc5b,14,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,False,administrative_exclusion;independence_not_evaluable
0cb5a7c23d9bc70208b1,18,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,True,
62ca76d9e84ab7370421,1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,True,
ff368b2d52c03c9c2c5d,11,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,True,
ebb6ff386a289d1366df,12,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,True,
f59447dc61818803cfc6,15,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,True,
203bd6757c614dae7d28,2,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,True,
81236ef5be5b11e8be3e,11,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,True,
8bd2b6db1b57ba08a132,15,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,True,
c1c621753a9818e3a816,1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,True,
91d132fab64b21bf307f,12,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,True,
8788f7b0921cb90d1098,2,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,True,
8a628475d25ae29582ed,10,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,True,
03226fb095d5cf238261,13,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,True,
e8fd32bf75bc6810420e,14,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,False,administrative_exclusion;independence_not_evaluable
aef04a1a8afd159eb371,18,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,True,
f0b7c25018d49988f041,1,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,True,
8f895f66411f68620317,12,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,True,
1d0597eb333ea3d5fed7,2,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,True,
bd14297e6f34d6705898,10,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,True,
9ba553c8c79977374da6,6,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,True,
2deeaf20bd263d3ea772,17,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,False,scope_not_resolved_in_scope
d2796d2c57e1164510fa,8,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,False,scope_not_resolved_in_scope
6d1cd2b695a93ed0418c,11,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,False,scope_not_resolved_in_scope
c3333eb36394f0f11cfe,15,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,False,scope_not_resolved_in_scope
60f051ba3d820f7cf2c1,15,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,True,
399d7b90505e061c62ec,10,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,True,
15045b6175a2d31f009a,13,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,True,
fb89303c7e00435f9fec,14,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,False,administrative_exclusion;independence_not_evaluable
86103695b3e92be6e929,18,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,True,
249972890d1d949f4e0b,6,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,True,
89f6eb36f9ae94e81adb,14,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,False,administrative_exclusion;independence_not_evaluable
c63d05f140fcc66be4df,18,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,True,
74c45cde6e9ca313500c,8,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,True,
ac643d623a147394d526,12,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,True,
d78d6ac8c99983d4ff33,11,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,manual,True,
4254da3317f7e8030a58,15,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,manual,False,geometry_not_computable
dc745be5cce5949b29e1,2,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,manual,False,geometry_not_computable
825bdbff9bff6dbfbe83,13,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,True,
e59fee15d62a5f50a85e,14,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,False,administrative_exclusion;independence_not_evaluable
7678a683012ba646c81e,18,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,True,
671b56ca48ab10f04510,12,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,False,scope_not_resolved_in_scope
f9cafcbd58a63d859d32,10,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,True,
f8d8bb7e420a7d6f3d91,17,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,True,
480a17d4b8bc43325c2c,6,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,True,
9b0c448a433097e9942e,8,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,True,
e679e2f416b6d65b3705,10,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,True,
55fb2716ceb7834eac5c,14,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,False,administrative_exclusion;independence_not_evaluable
a7ba8b4e746e9e775405,17,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,True,
e6aa42eeae4da18d3ef5,18,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,True,
bc93975b4d8c2bd917fb,6,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,True,
5dcb1dff2ea327169b12,11,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,True,
477b34fa06ad9592dc53,15,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,True,
79927da8c000e31d9cda,2,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,True,
406e2e41f02039706f05,1,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,True,
205de09132b7c362ae2c,12,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,True,
7a9990749414fd2cd8fd,17,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,True,
71c862e10ba7cf021bfe,6,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,True,
b051173d56dd7d06ce80,8,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,True,
72eebdfddb78a8d5da2a,1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,True,
4b06a3805f8a5aeac160,13,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,True,
4eaef6a23a48a0c79497,14,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,False,administrative_exclusion;independence_not_evaluable
6e436e9879b7e6c528d0,18,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,True,
92084aa32f538179d158,17,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,True,
f8b24f616d167c27b810,6,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,True,
f2a65213a0368b751984,8,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,True,
552c1b3f60b73454472d,17,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,True,
33bdbff1a089ed14dc7d,8,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,True,
488f0c3264bf31aca229,17,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,True,
93a6155acf0e8f9b4f11,2,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,True,
c2fbdf3adfd99918c0e7,8,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,True,
81702024cb6333973ce6,11,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,True,
f78931e744dcb44323b8,15,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,True,
3a2d7700bd5753ff0789,1,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,False,scope_not_resolved_in_scope
1cd86a5176aacbc3567b,15,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,False,scope_not_resolved_in_scope
837d51d499c08b0e0765,2,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,False,scope_not_resolved_in_scope;geometry_not_computable
d2f9b77e836ea9a23958,10,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,True,
dd2eee2e935e77791577,13,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,True,
be89bcf05931fe625393,14,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,False,administrative_exclusion;independence_not_evaluable
e98d3f5303e6099af208,18,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,True,
8e9619af766e40a0d49d,17,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,True,
93435790a37ab2290bc6,8,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,True,
793fbf24fd55bb3641aa,10,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,True,
20512095d53578cdb0d8,13,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,True,
103bd0e8ec57eb971857,14,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,False,administrative_exclusion;independence_not_evaluable
ab0fd432ae8aa26071ae,18,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,True,
230418a93ba734601d15,10,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,True,
a7f130f489209fd66673,13,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,True,
eabfca08cf8ed118e1e7,14,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,False,administrative_exclusion;independence_not_evaluable
d64ce5b326b6015ae8bf,18,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,True,
0fe7898050e5c65aa163,6,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,True,
265f63ba09442d63389c,10,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,True,
62d758541221214e1490,17,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,True,
b3eba7756056bb941dfb,6,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,True,
ead3f8ac14ab1a6ddfd9,8,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,True,
ea1f939ba15f6d10754b,11,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,True,
727b424d339f07b45b57,11,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,True,
82b8071cc5f780733f8e,15,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,True,
0dfa885b59782e4c1c1b,17,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,True,
740b26f3c0809cbeadad,6,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,True,
dedb80578a581b30950a,15,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,True,
94bd3eb39aab32641f9d,2,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,True,
639e0ae720de944c4ad5,15,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,True,
c1c414a69e1ac434e740,12,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,True,
f62c1fca08c19956c8e3,10,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,manual,False,scope_not_resolved_in_scope
9c8c76c74e6217df2bea,17,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,manual,False,scope_not_resolved_in_scope
d3d1738a5f7c5fa69f13,18,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,manual,False,scope_not_resolved_in_scope
fe2250f56881470ffebd,6,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,manual,False,scope_not_resolved_in_scope
1a446d9cbfb0497f80c0,8,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,manual,False,scope_not_resolved_in_scope
be6e1ce12bbf6a8518ab,1,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,True,
7ea7af8cde9303da75a6,15,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,True,
64bf2865bf8cc00abbb3,2,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,True,
0a211ea2c0df77e9f508,10,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,True,
a667f2faafe82e46c3bb,13,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,True,
c1f8df8f0e9125e35db4,14,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,False,administrative_exclusion;independence_not_evaluable
4543d3cbfe2301eb05f6,18,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,True,
0ee8571c46f9f9b55099,6,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,True,
c56be6e4f5a0291cbfe7,11,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,True,
e2af3853afde2a84287b,8,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,True,
8a2600447847d5ab7f5f,11,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,True,
ad005008336266edcd64,15,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,True,
30ae9e7207f0bf746fc4,11,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,True,
497bb847657d8053449f,12,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,True,
3a163ca0abb6cc5d8ebc,15,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,True,
73908ddd5ef005c60f62,1,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,True,
ee808cbaf8ffe0de6430,2,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,True,
79f3478ea5e43fc1f95a,1,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,manual,True,
974f94a2b16103ea9324,12,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,manual,True,
495d562be7d142d5bbc5,2,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,manual,True,
c9e40b1fe2b3537ffc79,1,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,manual,True,
8cd8fc36522e0668f25d,12,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,manual,True,
ca89b9306226c9c332c3,2,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,manual,True,
26a3cf470c4ab78ffaea,13,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,True,
8505abd6f0715a121368,14,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,False,administrative_exclusion;independence_not_evaluable
edd14839698213ae4d82,11,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,True,
ed26709256377966efda,13,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,True,
dc98a7c22f0fc2116163,14,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,False,administrative_exclusion;independence_not_evaluable
10e91df094c576440242,18,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,True,
629350384ea347717859,1,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,True,
7af5a1710f0a4c2dcfa5,12,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,True,
54f0c5b471c28e1b761e,17,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,True,
618c40c186d398910f88,8,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,True,
07431aa4afbbf9c0c56b,10,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,True,
a236e017116eb8422292,13,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,True,
