image_id,condition,h,grade,n_valid,cut,requested_h_exceeds_observation
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,15,,3,0.1,True
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,18,,3,0.1,True
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,19,,3,0.1,True
pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,10,,1,0.1,True
pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,12,,1,0.1,True
pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,15,,1,0.1,True
pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,18,,1,0.1,True
pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,19,,1,0.1,True
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,10,,6,0.1,True
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,12,,6,0.1,True
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,15,,6,0.1,True
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,18,,6,0.1,True
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,19,,6,0.1,True
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,10,,3,0.1,True
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,12,,3,0.1,True
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,15,,3,0.1,True
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,18,,3,0.1,True
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,19,,3,0.1,True
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,10,,1,0.1,True
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,12,,1,0.1,True
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,15,,1,0.1,True
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,18,,1,0.1,True
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,19,,1,0.1,True
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,10,,1,0.1,True
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,12,,1,0.1,True
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,15,,1,0.1,True
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,18,,1,0.1,True
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,19,,1,0.1,True
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,10,,1,0.1,True
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,12,,1,0.1,True
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,15,,1,0.1,True
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,18,,1,0.1,True
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,19,,1,0.1,True
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,manual,10,,1,0.1,True
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,manual,12,,1,0.1,True
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,manual,15,,1,0.1,True
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,manual,18,,1,0.1,True
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,manual,19,,1,0.1,True
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,10,,5,0.1,True
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,12,,5,0.1,True
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,15,,5,0.1,True
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,18,,5,0.1,True
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,19,,5,0.1,True
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,10,,4,0.1,True
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,12,,4,0.1,True
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,15,,4,0.1,True
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,18,,4,0.1,True
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,19,,4,0.1,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,10,simple_candidate,24,0.1,False
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,12,simple_candidate,24,0.1,False
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,15,simple_candidate,24,0.1,False
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,18,simple_candidate,24,0.1,False
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,19,simple_candidate,24,0.1,False
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,10,,5,0.1,True
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,12,,5,0.1,True
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,15,,5,0.1,True
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,18,,5,0.1,True
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,19,,5,0.1,True
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,manual,10,,3,0.1,True
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,manual,12,,3,0.1,True
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,manual,15,,3,0.1,True
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,manual,18,,3,0.1,True
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,manual,19,,3,0.1,True
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,10,simple_candidate,5,0.1,True
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,12,simple_candidate,5,0.1,True
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,15,simple_candidate,5,0.1,True
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,18,simple_candidate,5,0.1,True
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,19,simple_candidate,5,0.1,True
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,10,simple_candidate,6,0.1,True
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,12,simple_candidate,6,0.1,True
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,15,simple_candidate,6,0.1,True
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,18,simple_candidate,6,0.1,True
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,19,simple_candidate,6,0.1,True
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,10,,4,0.1,True
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,12,,4,0.1,True
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,15,,4,0.1,True
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,18,,4,0.1,True
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,19,,4,0.1,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,10,difficult_candidate,24,0.1,False
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,12,difficult_candidate,24,0.1,False
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,15,difficult_candidate,24,0.1,False
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,18,difficult_candidate,24,0.1,False
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,19,difficult_candidate,24,0.1,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,10,,24,0.1,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,12,,24,0.1,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,15,,24,0.1,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,18,,24,0.1,False
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,19,,24,0.1,False
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,10,simple_candidate,5,0.1,True
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,12,simple_candidate,5,0.1,True
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,15,simple_candidate,5,0.1,True
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,18,simple_candidate,5,0.1,True
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,19,simple_candidate,5,0.1,True
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,10,,3,0.1,True
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,12,,3,0.1,True
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,15,,3,0.1,True
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,18,,3,0.1,True
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,19,,3,0.1,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,10,,24,0.1,False
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,12,,24,0.1,False
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,15,,24,0.1,False
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,18,,24,0.1,False
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,19,,24,0.1,False
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,10,simple_candidate,6,0.1,True
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,12,simple_candidate,6,0.1,True
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,15,simple_candidate,6,0.1,True
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,18,simple_candidate,6,0.1,True
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,19,simple_candidate,6,0.1,True
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,10,simple_candidate,5,0.1,True
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,12,simple_candidate,5,0.1,True
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,15,simple_candidate,5,0.1,True
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,18,simple_candidate,5,0.1,True
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,19,simple_candidate,5,0.1,True
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,10,,5,0.1,True
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,12,,5,0.1,True
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,15,,5,0.1,True
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,18,,5,0.1,True
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,19,,5,0.1,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,10,,24,0.1,False
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,12,,24,0.1,False
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,15,,24,0.1,False
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,18,,24,0.1,False
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,19,,24,0.1,False
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,10,,5,0.1,True
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,12,,5,0.1,True
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,15,,5,0.1,True
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,18,,5,0.1,True
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,19,,5,0.1,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,10,,23,0.1,False
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,12,,23,0.1,False
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,15,,23,0.1,False
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,18,,23,0.1,False
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,19,,23,0.1,False
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,10,,5,0.1,True
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,12,,5,0.1,True
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,15,,5,0.1,True
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,18,,5,0.1,True
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,19,,5,0.1,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,10,difficult_candidate,24,0.1,False
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,12,difficult_candidate,24,0.1,False
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,15,difficult_candidate,24,0.1,False
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,18,difficult_candidate,24,0.1,False
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,19,difficult_candidate,24,0.1,False
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,10,,24,0.1,False
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,12,,24,0.1,False
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,15,,24,0.1,False
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,18,medium_candidate,24,0.1,False
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,19,medium_candidate,24,0.1,False
rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,10,simple_candidate,5,0.1,True
rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,12,simple_candidate,5,0.1,True
rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,15,simple_candidate,5,0.1,True
rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,18,simple_candidate,5,0.1,True
rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,19,simple_candidate,5,0.1,True
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,10,,23,0.1,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,12,,23,0.1,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,15,,23,0.1,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,18,,23,0.1,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,19,,23,0.1,False
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,10,,6,0.1,True
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,12,,6,0.1,True
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,15,,6,0.1,True
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,18,,6,0.1,True
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,19,,6,0.1,True
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,10,,22,0.1,False
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,12,,22,0.1,False
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,15,,22,0.1,False
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,18,,22,0.1,False
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,19,,22,0.1,False
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,10,,24,0.1,False
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,12,,24,0.1,False
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,15,,24,0.1,False
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,18,,24,0.1,False
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,19,,24,0.1,False
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,10,,22,0.1,False
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,12,,22,0.1,False
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,15,,22,0.1,False
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,18,,22,0.1,False
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,19,,22,0.1,False
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,10,,24,0.1,False
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,12,,24,0.1,False
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,15,,24,0.1,False
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,18,,24,0.1,False
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,19,,24,0.1,False
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,10,,23,0.1,False
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,12,,23,0.1,False
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,15,,23,0.1,False
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,18,,23,0.1,False
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,19,,23,0.1,False
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,10,difficult_candidate,24,0.1,False
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,12,difficult_candidate,24,0.1,False
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,15,difficult_candidate,24,0.1,False
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,18,difficult_candidate,24,0.1,False
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,19,difficult_candidate,24,0.1,False
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,10,difficult_candidate,23,0.1,False
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,12,difficult_candidate,23,0.1,False
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,15,difficult_candidate,23,0.1,False
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,18,difficult_candidate,23,0.1,False
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,19,difficult_candidate,23,0.1,False
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,10,,5,0.1,True
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,12,,5,0.1,True
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,15,,5,0.1,True
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,18,,5,0.1,True
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,19,,5,0.1,True
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,10,,5,0.1,True
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,12,,5,0.1,True
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,15,,5,0.1,True
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,18,,5,0.1,True
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,19,,5,0.1,True
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,10,,5,0.1,True
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,12,,5,0.1,True
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,15,,5,0.1,True
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,18,,5,0.1,True
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,19,,5,0.1,True
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,10,simple_candidate,6,0.1,True
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,12,simple_candidate,6,0.1,True
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,15,simple_candidate,6,0.1,True
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,18,simple_candidate,6,0.1,True
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,19,simple_candidate,6,0.1,True
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,10,,4,0.1,True
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,12,,4,0.1,True
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,15,,4,0.1,True
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,18,,4,0.1,True
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,19,,4,0.1,True
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,10,simple_candidate,5,0.1,True
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,12,simple_candidate,5,0.1,True
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,15,simple_candidate,5,0.1,True
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,18,simple_candidate,5,0.1,True
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,19,simple_candidate,5,0.1,True
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,10,,4,0.1,True
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,12,,4,0.1,True
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,15,,4,0.1,True
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,18,,4,0.1,True
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,19,,4,0.1,True
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,10,,5,0.1,True
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,12,,5,0.1,True
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,15,,5,0.1,True
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,18,,5,0.1,True
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,19,,5,0.1,True
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,10,,5,0.1,True
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,12,,5,0.1,True
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,15,,5,0.1,True
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,18,,5,0.1,True
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,19,,5,0.1,True
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,10,,23,0.1,False
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,12,,23,0.1,False
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,15,,23,0.1,False
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,18,,23,0.1,False
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,19,,23,0.1,False
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,10,,23,0.1,False
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,12,,23,0.1,False
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,15,,23,0.1,False
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,18,,23,0.1,False
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,19,,23,0.1,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,10,,23,0.1,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,12,,23,0.1,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,15,,23,0.1,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,18,,23,0.1,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,19,,23,0.1,False
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,10,,6,0.1,True
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,12,,6,0.1,True
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,15,,6,0.1,True
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,18,,6,0.1,True
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,19,,6,0.1,True
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,10,simple_candidate,6,0.1,True
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,12,simple_candidate,6,0.1,True
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,15,simple_candidate,6,0.1,True
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,18,simple_candidate,6,0.1,True
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,19,simple_candidate,6,0.1,True
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,10,,4,0.1,True
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,12,,4,0.1,True
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,15,,4,0.1,True
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,18,,4,0.1,True
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,19,,4,0.1,True
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,10,,24,0.1,False
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,12,,24,0.1,False
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,15,,24,0.1,False
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,18,,24,0.1,False
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,19,,24,0.1,False
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,10,difficult_candidate,23,0.1,False
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,12,difficult_candidate,23,0.1,False
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,15,difficult_candidate,23,0.1,False
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,18,difficult_candidate,23,0.1,False
