stage,dataset_group,base_task_id,building_id,worker_id,project_id,runtime_task_id,annotation_id,strict_valid_support,task_boundary_dispersion,leave_one_worker_out_boundary_dispersion,active_time_seconds,log1p_active_time,active_time_match_status,difficulty_tags_json,difficulty_raw_values_json,difficulty_trivial,difficulty_nontrivial,difficulty_nontrivial_tag_count,difficulty_occlusion,difficulty_low_texture,difficulty_seam,difficulty_reflection,difficulty_low_quality
C1,C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,30,66,3190,6005,23,0.04645215951350244,0.0470102789916453,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection"", ""seam""]","[""occlusion"", ""low_texture"", ""seam"", ""reflection""]",0,1,3,1,0,1,1,0
C1,C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,31,66,3190,5949,23,0.04645215951350244,0.047413876624672446,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,32,66,3190,6355,23,0.04645215951350244,0.0473782380220525,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0,0,1,0
C1,C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,33,66,3190,5810,23,0.04645215951350244,0.0473902903943153,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,34,66,3190,6048,23,0.04645215951350244,0.04712442854165338,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,35,66,3190,5929,23,0.04645215951350244,0.0474713668126426,,,annotation_missing_task_level_ambiguous,"[""seam""]","[""low_texture"", ""seam""]",0,1,1,0,0,1,0,0
C1,C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,36,66,3190,6081,23,0.04645215951350244,0.0461616158946531,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0,0,1,0
C1,C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,37,66,3190,5870,23,0.04645215951350244,0.04317843624348678,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_quality""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,1,69,3302,6303,23,0.04645215951350244,0.04586329833908874,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,10,69,3302,6169,23,0.04645215951350244,0.046318710305618155,,,annotation_missing_task_level_ambiguous,"[""seam""]","[""seam""]",0,1,1,0,0,1,0,0
C1,C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,11,69,3302,6393,23,0.04645215951350244,0.04680082371679495,,,annotation_missing_task_level_ambiguous,"[""reflection""]","[""reflection""]",0,1,1,0,0,0,1,0
C1,C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,12,69,3302,6310,23,0.04645215951350244,0.04688863981492567,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,13,69,3302,6224,23,0.04645215951350244,0.04599266259763046,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,14,69,3302,6494,23,0.04645215951350244,0.04686235303200553,,,annotation_missing_task_level_ambiguous,"[""reflection""]","[""reflection""]",0,1,1,0,0,0,1,0
C1,C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,15,69,3302,6461,23,0.04645215951350244,0.0470291117076046,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,0,1,0,0
C1,C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,17,69,3302,6196,23,0.04645215951350244,0.04606833220744917,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,0,1,0,0
C1,C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,18,69,3302,6530,23,0.04645215951350244,0.0470291117076046,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,0,1,0,0
C1,C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,2,69,3302,4851,23,0.04645215951350244,0.04596898725625825,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection"", ""seam""]","[""occlusion"", ""seam"", ""reflection""]",0,1,3,1,0,1,1,0
C1,C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,6,69,3302,6257,23,0.04645215951350244,0.045992662597630456,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,8,69,3302,6113,23,0.04645215951350244,0.045992662597630456,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,27,66,3184,5818,23,0.01689309404085887,0.01728894675463883,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,28,66,3184,5765,23,0.01689309404085887,0.016102845765097542,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,29,66,3184,6361,23,0.01689309404085887,0.01619261969582182,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,30,66,3184,5999,23,0.01689309404085887,0.01717028848824467,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,31,66,3184,5938,23,0.01689309404085887,0.016759021199394767,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,32,66,3184,6349,23,0.01689309404085887,0.017100697019017494,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,33,66,3184,5804,23,0.01689309404085887,0.017151835604193803,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,34,66,3184,6055,23,0.01689309404085887,0.017176196983140293,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,35,66,3184,5923,23,0.01689309404085887,0.01710546043670582,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,36,66,3184,5994,23,0.01689309404085887,0.016839293566181607,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,37,66,3184,5864,23,0.01689309404085887,0.01595383864283619,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_quality""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,1,69,3296,6293,23,0.01689309404085887,0.016930283326518736,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,10,69,3296,6162,23,0.01689309404085887,0.017147777492903974,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,11,69,3296,6387,23,0.01689309404085887,0.01724761971221305,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,12,69,3296,6294,23,0.01689309404085887,0.017015811192520998,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,13,69,3296,6218,23,0.01689309404085887,0.01703901085662278,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,14,69,3296,6488,23,0.01689309404085887,0.01724761971221305,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,15,69,3296,6455,23,0.01689309404085887,0.017209926940748733,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,17,69,3296,6190,23,0.01689309404085887,0.01703901085662278,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,18,69,3296,6524,23,0.01689309404085887,0.01708656503467335,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,2,69,3296,4845,23,0.01689309404085887,0.01708656503467335,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,6,69,3296,6251,23,0.01689309404085887,0.015556250424155328,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,0,1,0,0
C1,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,8,69,3296,6107,23,0.01689309404085887,0.01709367820061501,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,27,66,3186,5852,23,0.054450597443030824,0.05187405536267548,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,0,1,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,28,66,3186,5767,23,0.054450597443030824,0.05534348648627606,,,annotation_missing_task_level_ambiguous,"[""reflection""]","[""reflection""]",0,1,1,0,0,0,1,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,29,66,3186,6420,23,0.054450597443030824,0.05618276317756277,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,30,66,3186,6001,23,0.054450597443030824,0.056165566981084124,,,annotation_missing_task_level_ambiguous,"[""reflection""]","[""reflection""]",0,1,1,0,0,0,1,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,31,66,3186,5942,23,0.054450597443030824,0.056039852424393015,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,32,66,3186,6351,23,0.054450597443030824,0.052601771556068495,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,33,66,3186,5806,23,0.054450597443030824,0.05566996141654654,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,34,66,3186,6056,23,0.054450597443030824,0.04549072854402572,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,35,66,3186,5925,23,0.054450597443030824,0.056150760535955115,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,36,66,3186,5996,23,0.054450597443030824,0.05536597627190564,,,annotation_missing_task_level_ambiguous,"[""reflection"", ""seam""]","[""seam"", ""reflection""]",0,1,2,0,0,1,1,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,37,66,3186,5866,23,0.054450597443030824,0.056139825668756575,,,annotation_missing_task_level_ambiguous,"[""reflection"", ""seam""]","[""seam"", ""reflection""]",0,1,2,0,0,1,1,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,1,69,3298,6296,23,0.054450597443030824,0.05335084987021871,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,10,69,3298,6165,23,0.054450597443030824,0.05602994628549807,,,annotation_missing_task_level_ambiguous,"[""reflection"", ""seam""]","[""seam"", ""reflection""]",0,1,2,0,0,1,1,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,11,69,3298,6389,23,0.054450597443030824,0.049239145922160346,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,12,69,3298,6301,23,0.054450597443030824,0.05598457947997317,,,annotation_missing_task_level_ambiguous,"[""reflection""]","[""reflection""]",0,1,1,0,0,0,1,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,13,69,3298,6220,23,0.054450597443030824,0.056104616635054755,,,annotation_missing_task_level_ambiguous,"[""reflection""]","[""reflection""]",0,1,1,0,0,0,1,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,14,69,3298,6490,23,0.054450597443030824,0.049239145922160346,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,15,69,3298,6457,23,0.054450597443030824,0.05605158511579458,,,annotation_missing_task_level_ambiguous,"[""reflection"", ""seam""]","[""seam"", ""reflection""]",0,1,2,0,0,1,1,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,17,69,3298,6192,23,0.054450597443030824,0.05609989610083185,,,annotation_missing_task_level_ambiguous,"[""reflection""]","[""reflection""]",0,1,1,0,0,0,1,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,18,69,3298,6526,23,0.054450597443030824,0.0557709361549058,,,annotation_missing_task_level_ambiguous,"[""reflection"", ""seam""]","[""seam"", ""reflection""]",0,1,2,0,0,1,1,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,2,69,3298,4847,23,0.054450597443030824,0.0557709361549058,,,annotation_missing_task_level_ambiguous,"[""reflection"", ""seam""]","[""seam"", ""reflection""]",0,1,2,0,0,1,1,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,6,69,3298,6253,23,0.054450597443030824,0.05602994628549807,,,annotation_missing_task_level_ambiguous,"[""reflection"", ""seam""]","[""seam"", ""reflection""]",0,1,2,0,0,1,1,0
C1,C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,8,69,3298,6109,23,0.054450597443030824,0.055667408837457806,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,27,66,3183,5842,23,0.027807321626530837,0.02830602858276613,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,0,1,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,28,66,3183,5764,23,0.027807321626530837,0.028087550054727833,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,29,66,3183,6419,23,0.027807321626530837,0.026660302394915857,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,30,66,3183,6449,23,0.027807321626530837,0.02824012931503402,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,0,1,0,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,31,66,3183,5937,23,0.027807321626530837,0.028364459255692948,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,32,66,3183,6348,23,0.027807321626530837,0.028190582055666213,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,0,1,0,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,33,66,3183,5803,23,0.027807321626530837,0.028214415765752177,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,34,66,3183,6042,23,0.027807321626530837,0.02852878234781592,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,35,66,3183,5922,23,0.027807321626530837,0.028059638782315263,,,annotation_missing_task_level_ambiguous,"[""seam""]","[""seam""]",0,1,1,0,0,1,0,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,36,66,3183,5991,23,0.027807321626530837,0.026830794310165045,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,37,66,3183,5863,23,0.027807321626530837,0.028308265728041404,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_quality""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,1,69,3295,6284,23,0.027807321626530837,0.02593247535920727,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,10,69,3295,6160,23,0.027807321626530837,0.027840926510423726,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,11,69,3295,6386,23,0.027807321626530837,0.026658731023956755,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,12,69,3295,6290,23,0.027807321626530837,0.028013172442115673,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,0,1,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,13,69,3295,6217,23,0.027807321626530837,0.028575914352254546,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,0,1,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,14,69,3295,6487,23,0.027807321626530837,0.026284722783630303,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,15,69,3295,6454,23,0.027807321626530837,0.026209324755094604,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,17,69,3295,6189,23,0.027807321626530837,0.028560697414189477,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,0,1,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,18,69,3295,6523,23,0.027807321626530837,0.028315361399046786,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,0,1,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,2,69,3295,4844,23,0.027807321626530837,0.028315361399046786,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,0,1,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,6,69,3295,6250,23,0.027807321626530837,0.028575914352254546,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,0,1,0
C1,C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,8,69,3295,6106,23,0.027807321626530837,0.028494847026095903,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,27,67,3221,5835,5,0.0054493970895684194,0.0051940914803202025,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,28,67,3221,5784,5,0.0054493970895684194,0.0053371849828879325,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,30,67,3221,6018,5,0.0054493970895684194,0.005401426036290902,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,0,1,0,0
C1,C1_core_all,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,10,71,3333,6180,5,0.0054493970895684194,0.00565714147417153,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,6,71,3333,6265,5,0.0054493970895684194,0.00565714147417153,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,33,67,3201,5831,5,0.03886463371699152,0.04428101008393637,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
